aaef73d90408262846355a1e4f189cd5373952f04fbd2b55b306728ef7b19083,6292f2e9b9088b00bed9d9c3ebffb21529e1288c43742c54a512f3f187a5affe,ca7c693ad78c540f1dd5f24fd7f9cdd687cc64f2258d346f893b26c26c059822,a59bf5fd2cbdae2f0b2b902bddc8b4b7476d169e25be41cea4f945895f76b156,e8181493b2cca02c76d8a1927fa90cdf6f055cf053124a0e3fa1e3063458e4ba,189ce6677b7340c9f30c7f831020ce6fe4d5d5c5ea6a2cae70cc6d83fcc3604a,81c6d619150fcc7299287f9e89716883d4ad0fbb4b8e498a1eaf4360e487962e,5b1f6a9085727fd8563c282977197d53ccbf04b55d6b28e0548cb1c322c44914,138bbe3f9016227f6cdd673004a989e611ff6dc6af3ab8794da7f37ab3f979e2,91cff7c4e7f0fffe958f16dbca41f85f49045d57883e06db20de42b0f14f63f8,6e074b40295cd5039931343504f003367cd76c888f0db44e747e4cda1de824ee,7a119ca0de4ecf1a9a637d1c819e651dfa920701aa34c8e9114af6598c95aa03,260a355421f2eddff68ed09c1ea4382227c045d28ee1c01b5309b022d61dcc22,b155342590c9cd800cadd03fbf5ca3f12b1e65bbbcc5c04ac2b7547e8ec8a3ff
"2402","252","1","0","2024/09/15 15:00:00","0","2024/09/24 20:59:59","0","1","0","-1","80","1500","7005"
"2403","32","271","0","2024/09/01 5:00:00","0","2024/09/04 4:59:59","0","1","0","-1","30","2000","102"
"2404","42","271","0","2024/09/01 5:00:00","0","2024/09/04 4:59:59","0","1","0","-1","40","2000","102"
"2405","31","271","0","2024/09/04 5:00:00","0","2024/09/10 4:59:59","0","1","0","-1","30","2000","101"
"2406","41","271","0","2024/09/04 5:00:00","0","2024/09/10 4:59:59","0","1","0","-1","40","2000","101"
"2407","39","271","0","2024/09/10 5:00:00","0","2024/09/25 4:59:59","0","1","0","-1","30","2000","111"
"2408","49","271","0","2024/09/10 5:00:00","0","2024/09/25 4:59:59","0","1","0","-1","40","2000","111"
"2409","37","1","0","2024/09/10 5:00:00","0","2024/09/15 4:59:59","0","1","0","-1","30","2000","109"
"2410","38","1","0","2024/09/10 5:00:00","0","2024/09/15 4:59:59","0","1","0","-1","30","2000","112"
"2411","31","271","0","2024/09/15 5:00:00","0","2024/09/20 4:59:59","0","1","0","-1","30","3000","101"
"2412","41","271","0","2024/09/15 5:00:00","0","2024/09/20 4:59:59","0","1","0","-1","40","2000","101"
"2413","45","1","0","2024/09/15 5:00:00","0","2024/9/30 4:59:59","0","1","0","-1","40","2000","104"
"2414","32","271","0","2024/09/20 5:00:00","0","2024/09/25 4:59:59","0","1","0","-1","30","2000","102"
"2415","42","271","0","2024/09/20 5:00:00","0","2024/09/25 4:59:59","0","1","0","-1","40","2000","102"
"2416","81","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","49","80","1500","101"
"2417","81","316","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","101"
"2418","82","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","49","80","1500","102"
"2419","82","316","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","102"
"2420","83","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","49","80","1500","111"
"2421","83","316","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","111"
"2422","84","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","109"
"2423","85","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","112"
"2424","351","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","8004"
"2425","352","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","8005"
"2426","641","1","0","2024/09/23 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","80","1500","130"
"2427","31","271","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","30","2000","101"
"2428","41","271","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","40","2000","101"
"2429","37","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","30","2000","109"
"2430","38","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","30","2000","112"
"2431","34","1","0","2024/09/25 5:00:00","0","2024/10/04 4:59:59","0","1","0","-1","30","2000","103"
"2432","44","1","0","2024/09/25 5:00:00","0","2024/10/04 4:59:59","0","1","0","-1","40","2000","103"
"2433","91","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","101"
"2434","92","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","102"
"2435","93","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","111"
"2436","94","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","109"
"2437","95","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","112"
"2438","100","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","8004"
"2439","101","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","8005"
"2440","651","1","0","2024/09/25 5:00:00","0","2024/9/30  4:59:59","0","1","0","-1","100","1500","130"
"2441","32","271","0","2024/9/30  5:00:00","0","2024/10/04 4:59:59","0","1","0","-1","30","2000","102"
"2442","42","271","0","2024/9/30  5:00:00","0","2024/10/04 4:59:59","0","1","0","-1","40","2000","102"
"2443","31","271","0","2024/10/04 5:00:00","0","2024/10/09 4:59:59","0","1","0","-1","30","2000","101"
"2444","41","271","0","2024/10/04 5:00:00","0","2024/10/09 4:59:59","0","1","0","-1","40","2000","101"
"2445","39","281","0","2024/10/09 5:00:00","0","2024/10/26 4:59:59","0","1","0","-1","30","2000","111"
"2446","49","281","0","2024/10/09 5:00:00","0","2024/10/26 4:59:59","0","1","0","-1","40","2000","111"
"2447","37","1","0","2024/10/09 5:00:00","0","2024/10/15 4:59:59","0","1","0","-1","30","2000","109"
"2448","38","1","0","2024/10/09 5:00:00","0","2024/10/15 4:59:59","0","1","0","-1","30","2000","112"
"2449","31","281","0","2024/10/15 5:00:00","0","2024/10/20 4:59:59","0","1","0","-1","30","3000","101"
"2450","41","281","0","2024/10/15 5:00:00","0","2024/10/20 4:59:59","0","1","0","-1","40","2000","101"
"2451","45","1","0","2024/10/15 5:00:00","0","2024/10/31 4:59:59","0","1","0","-1","40","2000","104"
"2452","32","281","0","2024/10/20 5:00:00","0","2024/10/26 4:59:59","0","1","0","-1","30","2000","102"
"2453","42","281","0","2024/10/20 5:00:00","0","2024/10/26 4:59:59","0","1","0","-1","40","2000","102"
"2454","81","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","49","80","1500","101"
"2455","81","319","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","101"
"2456","82","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","49","80","1500","102"
"2457","82","319","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","102"
"2458","83","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","49","80","1500","111"
"2459","83","319","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","111"
"2460","84","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","109"
"2461","85","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","112"
"2462","351","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","8004"
"2463","352","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","8005"
"2464","641","1","0","2024/10/24 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","80","1500","130"
"2465","31","281","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","30","2000","101"
"2466","41","281","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","40","2000","101"
"2467","37","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","30","2000","109"
"2468","38","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","30","2000","112"
"2469","34","1","0","2024/10/26 5:00:00","0","2024/11/05 4:59:59","0","1","0","-1","30","2000","103"
"2470","44","1","0","2024/10/26 5:00:00","0","2024/11/05 4:59:59","0","1","0","-1","40","2000","103"
"2471","91","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","101"
"2472","92","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","102"
"2473","93","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","111"
"2474","94","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","109"
"2475","95","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","112"
"2476","100","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","8004"
"2477","101","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","8005"
"2478","651","1","0","2024/10/26 5:00:00","0","2024/10/31  4:59:59","0","1","0","-1","100","1500","130"
"2479","32","281","0","2024/10/31  5:00:00","0","2024/11/05 4:59:59","0","1","0","-1","30","2000","102"
"2480","42","281","0","2024/10/31  5:00:00","0","2024/11/05 4:59:59","0","1","0","-1","40","2000","102"
"2481","251","1","0","2024/10/16 12:00:00","0","2024/10/23 20:59:59","0","1","0","-1","80","1500","7004"
"2482","252","1","0","2024/10/16 12:00:00","0","2024/10/23 20:59:59","0","1","0","-1","80","1500","7005"
"2483","31","281","0","2024/11/05 5:00:00","0","2024/11/10 4:59:59","0","1","0","-1","30","2000","101"
"2484","41","281","0","2024/11/05 5:00:00","0","2024/11/10 4:59:59","0","1","0","-1","40","2000","101"
"2485","39","281","0","2024/11/10 5:00:00","0","2024/11/25 4:59:59","0","1","0","-1","30","2000","111"
"2486","49","281","0","2024/11/10 5:00:00","0","2024/11/25 4:59:59","0","1","0","-1","40","2000","111"
"2487","37","1","0","2024/11/10 5:00:00","0","2024/11/15 4:59:59","0","1","0","-1","30","2000","109"
"2488","38","1","0","2024/11/10 5:00:00","0","2024/11/15 4:59:59","0","1","0","-1","30","2000","112"
"2489","31","281","0","2024/11/15 5:00:00","0","2024/11/20 4:59:59","0","1","0","-1","30","3000","101"
"2490","41","281","0","2024/11/15 5:00:00","0","2024/11/20 4:59:59","0","1","0","-1","40","2000","101"
"2491","45","1","0","2024/11/15 5:00:00","0","2024/11/30 4:59:59","0","1","0","-1","40","2000","104"
"2492","32","281","0","2024/11/20 5:00:00","0","2024/11/25 4:59:59","0","1","0","-1","30","2000","102"
"2493","42","281","0","2024/11/20 5:00:00","0","2024/11/25 4:59:59","0","1","0","-1","40","2000","102"
"2494","81","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","49","80","1500","101"
"2495","81","322","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","101"
"2496","82","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","49","80","1500","102"
"2497","82","322","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","102"
"2498","83","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","49","80","1500","111"
"2499","83","322","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","111"
"2500","84","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","109"
"2501","85","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","112"
"2502","351","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","8004"
"2503","352","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","8005"
"2504","641","1","0","2024/11/23 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","80","1500","130"
"2505","31","281","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","30","2000","101"
"2506","41","281","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","40","2000","101"
"2507","37","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","30","2000","109"
"2508","38","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","30","2000","112"
"2509","34","1","0","2024/11/25 5:00:00","0","2024/12/04 4:59:59","0","1","0","-1","30","2000","103"
"2510","44","1","0","2024/11/25 5:00:00","0","2024/12/04 4:59:59","0","1","0","-1","40","2000","103"
"2511","91","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","101"
"2512","92","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","102"
"2513","93","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","111"
"2514","94","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","109"
"2515","95","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","112"
"2516","100","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","8004"
"2517","101","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","8005"
"2518","651","1","0","2024/11/25 5:00:00","0","2024/11/30  4:59:59","0","1","0","-1","100","1500","130"
"2519","32","281","0","2024/11/30  5:00:00","0","2024/12/04 4:59:59","0","1","0","-1","30","2000","102"
"2520","42","281","0","2024/11/30  5:00:00","0","2024/12/04 4:59:59","0","1","0","-1","40","2000","102"
"2521","251","1","0","2024/11/16 12:00:00","0","2024/11/23 20:59:59","0","1","0","-1","80","1500","7004"
"2522","252","1","0","2024/11/16 12:00:00","0","2024/11/23 20:59:59","0","1","0","-1","80","1500","7005"
"2523","31","281","0","2024/12/04 5:00:00","0","2024/12/09 4:59:59","0","1","0","-1","30","2000","101"
"2524","41","281","0","2024/12/04 5:00:00","0","2024/12/09 4:59:59","0","1","0","-1","40","2000","101"
"2525","39","281","0","2024/12/09 5:00:00","0","2024/12/26 4:59:59","0","1","0","-1","30","2000","111"
"2526","49","281","0","2024/12/09 5:00:00","0","2024/12/26 4:59:59","0","1","0","-1","40","2000","111"
"2527","37","1","0","2024/12/09 5:00:00","0","2024/12/15 4:59:59","0","1","0","-1","30","2000","109"
"2528","38","1","0","2024/12/09 5:00:00","0","2024/12/15 4:59:59","0","1","0","-1","30","2000","112"
"2529","31","281","0","2024/12/15 5:00:00","0","2024/12/20 4:59:59","0","1","0","-1","30","3000","101"
"2530","41","281","0","2024/12/15 5:00:00","0","2024/12/20 4:59:59","0","1","0","-1","40","2000","101"
"2531","45","1","0","2024/12/15 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","40","2000","104"
"2532","32","281","0","2024/12/20 5:00:00","0","2024/12/26 4:59:59","0","1","0","-1","30","2000","102"
"2533","42","281","0","2024/12/20 5:00:00","0","2024/12/26 4:59:59","0","1","0","-1","40","2000","102"
"2534","81","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","49","80","1500","101"
"2535","81","325","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","101"
"2536","82","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","49","80","1500","102"
"2537","82","325","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","102"
"2538","83","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","49","80","1500","111"
"2539","83","325","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","111"
"2540","84","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","109"
"2541","85","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","112"
"2542","351","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","8004"
"2543","352","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","8005"
"2544","641","1","0","2024/12/24 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","130"
"2545","31","281","0","2024/12/26 5:00:00","0","2025/01/01 4:59:59","0","1","0","-1","30","3000","101"
"2546","41","281","0","2024/12/26 5:00:00","0","2025/01/01 4:59:59","0","1","0","-1","40","2000","101"
"2547","37","1","0","2024/12/26 5:00:00","0","2025/01/01 4:59:59","0","1","0","-1","30","3000","109"
"2548","38","1","0","2024/12/26 5:00:00","0","2025/01/01 4:59:59","0","1","0","-1","30","3000","112"
"2549","34","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","30","3000","103"
"2550","44","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","40","3000","103"
"2551","91","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","101"
"2552","92","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","102"
"2553","93","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","111"
"2554","94","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","109"
"2555","95","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","112"
"2556","100","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","8004"
"2557","101","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","8005"
"2558","651","1","0","2024/12/26 5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","130"
"2559","32","281","0","2025/1/1  5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","30","3000","102"
"2560","42","281","0","2025/1/1  5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","40","3000","102"
"2561","251","1","0","2024/12/16 12:00:00","0","2024/12/23 20:59:59","0","1","0","-1","80","1500","7004"
"2562","252","1","0","2024/12/16 12:00:00","0","2024/12/23 20:59:59","0","1","0","-1","80","1500","7005"
"2563","39","281","0","2025/1/1  5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","30","3000","111"
"2564","49","281","0","2025/1/1  5:00:00","0","2025/01/06 4:59:59","0","1","0","-1","40","3000","111"
"2565","31","281","0","2025/01/06 5:00:00","0","2025/01/09 4:59:59","0","1","0","-1","30","2000","101"
"2566","41","281","0","2025/01/06 5:00:00","0","2025/01/09 4:59:59","0","1","0","-1","40","2000","101"
"2567","39","291","0","2025/01/09 5:00:00","0","2025/01/25 4:59:59","0","1","0","-1","30","2000","111"
"2568","49","291","0","2025/01/09 5:00:00","0","2025/01/25 4:59:59","0","1","0","-1","40","2000","111"
"2569","37","1","0","2025/01/09 5:00:00","0","2025/01/15 4:59:59","0","1","0","-1","30","2000","109"
"2570","38","1","0","2025/01/09 5:00:00","0","2025/01/15 4:59:59","0","1","0","-1","30","2000","112"
"2571","31","291","0","2025/01/15 5:00:00","0","2025/01/20 4:59:59","0","1","0","-1","30","3000","101"
"2572","41","291","0","2025/01/15 5:00:00","0","2025/01/20 4:59:59","0","1","0","-1","40","2000","101"
"2573","45","1","0","2025/01/15 5:00:00","0","2025/1/31 4:59:59","0","1","0","-1","40","2000","104"
"2574","96","1","0","2024/12/31 12:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","6004"
"2575","97","1","0","2024/12/31 12:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","6005"
"2576","711","1","0","2025/01/04 12:00:00","0","2025/01/06 4:59:59","0","1","0","-1","80","1500","132"
"2577","712","1","0","2025/01/04 12:00:00","0","2025/01/06 4:59:59","0","1","0","-1","100","2500","132"
"2578","32","291","0","2025/01/20 5:00:00","0","2025/01/25 4:59:59","0","1","0","-1","30","2000","102"
"2579","42","291","0","2025/01/20 5:00:00","0","2025/01/25 4:59:59","0","1","0","-1","40","2000","102"
"2580","81","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","49","80","1500","101"
"2581","81","328","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","101"
"2582","82","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","49","80","1500","102"
"2583","82","328","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","102"
"2584","83","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","49","80","1500","111"
"2585","83","328","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","111"
"2586","84","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","109"
"2587","85","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","112"
"2588","351","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","8004"
"2589","352","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","8005"
"2590","641","1","0","2025/01/24 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","80","1500","130"
"2591","31","291","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","30","2000","101"
"2592","41","291","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","40","2000","101"
"2593","37","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","30","2000","109"
"2594","38","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","30","2000","112"
"2595","34","1","0","2025/01/26 5:00:00","0","2025/2/04  4:59:59","0","1","0","-1","30","2000","103"
"2596","44","1","0","2025/01/26 5:00:00","0","2025/2/04  4:59:59","0","1","0","-1","40","2000","103"
"2597","91","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","101"
"2598","92","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","102"
"2599","93","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","111"
"2600","94","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","109"
"2601","95","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","112"
"2602","100","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","8004"
"2603","101","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","8005"
"2604","651","1","0","2025/01/26 5:00:00","0","2025/1/31  4:59:59","0","1","0","-1","100","1500","130"
"2605","32","291","0","2025/1/31  5:00:00","0","2025/02/04 4:59:59","0","1","0","-1","30","2000","102"
"2606","42","291","0","2025/1/31  5:00:00","0","2025/02/04 4:59:59","0","1","0","-1","40","2000","102"
"2607","1051","1","0","2025/01/31 12:00:00","0","2025/02/15 4:59:59","0","1","0","-1","80","1500","6114"
"2608","31","291","0","2025/02/04 5:00:00","0","2025/02/09 4:59:59","0","1","0","-1","30","2000","101"
"2609","41","291","0","2025/02/04 5:00:00","0","2025/02/09 4:59:59","0","1","0","-1","40","2000","101"
"2610","39","291","0","2025/02/09 5:00:00","0","2025/02/15 4:59:59","0","1","0","-1","30","2000","111"
"2611","49","291","0","2025/02/09 5:00:00","0","2025/02/15 4:59:59","0","1","0","-1","40","2000","111"
"2612","37","1","0","2025/02/09 5:00:00","0","2025/02/15 4:59:59","0","1","0","-1","30","2000","109"
"2613","38","1","0","2025/02/09 5:00:00","0","2025/02/15 4:59:59","0","1","0","-1","30","2000","112"
"2614","45","1","0","2025/02/15 5:00:00","0","2025/3/01 4:59:59","0","1","0","-1","40","2000","104"
"2615","31","291","0","2025/02/15 5:00:00","0","2025/2/21 4:59:59","0","1","0","-1","30","5000","101"
"2616","41","291","0","2025/02/15 5:00:00","0","2025/2/21 4:59:59","0","1","0","-1","40","3000","101"
"2617","34","1","0","2025/02/15 5:00:00","0","2025/2/21 4:59:59","0","1","0","-1","30","5000","103"
"2618","44","1","0","2025/02/15 5:00:00","0","2025/2/21 4:59:59","0","1","0","-1","40","5000","103"
"2619","91","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","101"
"2620","92","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","102"
"2621","93","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","111"
"2622","94","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","109"
"2623","95","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","112"
"2624","100","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","8004"
"2625","101","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","8005"
"2626","651","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","100","2500","130"
"2627","1041","1","0","2025/02/15 5:00:00","0","2025/02/23 4:59:59","0","1","0","-1","100","2500","6114"
"2628","1041","1","0","2025/02/28 12:00:00","0","2025/03/01 4:59:59","0","1","0","-1","100","2500","6114"
"2629","98","1","0","2025/02/16 12:00:00","0","2025/02/23 20:59:59","0","1","0","-1","100","2500","7004"
"2630","99","1","0","2025/02/16 12:00:00","0","2025/02/23 20:59:59","0","1","0","-1","100","2500","7005"
"2631","32","291","0","2025/02/21 5:00:00","0","2025/02/26 4:59:59","0","1","0","-1","30","5000","102"
"2632","42","291","0","2025/02/21 5:00:00","0","2025/02/26 4:59:59","0","1","0","-1","40","5000","102"
"2633","81","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","49","80","2000","101"
"2634","81","331","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","80","2000","101"
"2635","82","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","49","80","2000","102"
"2636","82","331","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","80","2000","102"
"2637","83","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","49","80","2000","111"
"2638","83","331","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","80","2000","111"
"2639","84","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","80","2000","109"
"2640","85","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","80","2000","112"
"2641","641","1","0","2025/02/15 5:00:00","0","2025/3/01  4:59:59","0","1","0","-1","80","2000","130"
"2642","541","1","0","2025/01/18 5:00:00","0","2025/01/23 4:59:59","0","1","0","-1","120","2000","122"
"2643","251","1","0","2025/01/16 12:00:00","0","2025/01/23 20:59:59","0","1","0","-1","80","1500","7004"
"2644","252","1","0","2025/01/16 12:00:00","0","2025/01/23 20:59:59","0","1","0","-1","80","1500","7005"
