667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e
"65003","25021","650000","2","65031","800","0","0","0","0"
"65004","25021","650000","2","65041","800","0","0","0","0"
"65005","25021","650000","2","65051","800","0","0","0","0"
"65101","25021","650000","2","65111","800","0","0","0","0"
"65102","25021","650000","2","65121","800","0","0","0","0"
"65103","25021","650000","2","65131","800","0","0","0","0"
"65104","25021","650000","2","65141","800","0","0","0","0"
"65105","25021","650000","2","65151","800","0","0","0","0"
"65201","25021","650000","2","65211","800","0","0","0","0"
"65202","25021","650000","2","65221","800","0","0","0","0"
"65203","25021","650000","2","65231","800","0","0","0","0"
"65204","25021","650000","2","65241","800","0","0","0","0"
"65205","25021","650000","2","65251","800","0","0","0","0"
"65301","25021","650000","2","65311","800","0","0","0","0"
"65302","25021","650000","2","65321","800","0","0","0","0"
"65303","25021","650000","2","65331","800","0","0","0","0"
"65304","25021","650000","2","65341","800","0","0","0","0"
"65305","25021","650000","2","65351","800","0","0","0","0"
"65401","25021","650000","2","65411","800","0","0","0","0"
"65402","25021","650000","2","65421","800","0","0","0","0"
"65403","25021","650000","2","65431","800","0","0","0","0"
"65404","25021","650000","2","65441","800","0","0","0","0"
"65405","25021","650000","2","65451","800","0","0","0","0"
"65501","25021","650000","2","65511","4000","0","0","0","0"
"65601","25021","650000","2","65611","800","0","0","0","0"
"65602","25021","650000","2","65621","800","0","0","0","0"
"65603","25021","650000","2","65631","800","0","0","0","0"
"65604","25021","650000","2","65641","800","0","0","0","0"
"65605","25021","650000","2","65651","800","0","0","0","0"
"65701","25021","650000","2","65711","800","0","0","0","0"
"65702","25021","650000","2","65721","800","0","0","0","0"
"65703","25021","650000","2","65731","800","0","0","0","0"
"65704","25021","650000","2","65741","800","0","0","0","0"
"65705","25021","650000","2","65751","800","0","0","0","0"
"65801","25021","650000","2","65811","800","0","0","0","0"
"65802","25021","650000","2","65821","800","0","0","0","0"
"65803","25021","650000","2","65831","800","0","0","0","0"
"65804","25021","650000","2","65841","800","0","0","0","0"
"65805","25021","650000","2","65851","800","0","0","0","0"
"65901","25021","650000","2","65911","800","0","0","0","0"
"65902","25021","650000","2","65921","800","0","0","0","0"
"65903","25021","650000","2","65931","800","0","0","0","0"
"65904","25021","650000","2","65941","800","0","0","0","0"
"65905","25021","650000","2","65951","800","0","0","0","0"
"66001","25021","650000","2","66011","800","0","0","0","0"
"66002","25021","650000","2","66021","800","0","0","0","0"
"66003","25021","650000","2","66031","800","0","0","0","0"
"66004","25021","650000","2","66041","800","0","0","0","0"
"66005","25021","650000","2","66051","800","0","0","0","0"
"66101","25021","650000","2","66111","800","0","0","0","0"
"66102","25021","650000","2","66121","800","0","0","0","0"
"66103","25021","650000","2","66131","800","0","0","0","0"
"66104","25021","650000","2","66141","800","0","0","0","0"
"66105","25021","650000","2","66151","800","0","0","0","0"
"66201","25021","650000","2","66211","800","0","0","0","0"
"66202","25021","650000","2","66221","800","0","0","0","0"
"66203","25021","650000","2","66231","800","0","0","0","0"
"66204","25021","650000","2","66241","800","0","0","0","0"
"66205","25021","650000","2","66251","800","0","0","0","0"
"66301","25021","650000","2","66311","800","0","0","0","0"
"66302","25021","650000","2","66321","800","0","0","0","0"
"66303","25021","650000","2","66331","800","0","0","0","0"
"66304","25021","650000","2","66341","800","0","0","0","0"
"66305","25021","650000","2","66351","800","0","0","0","0"
"66401","25021","650000","2","66411","800","0","0","0","0"
"66402","25021","650000","2","66421","800","0","0","0","0"
"66403","25021","650000","2","66431","800","0","0","0","0"
"66404","25021","650000","2","66441","800","0","0","0","0"
"66405","25021","650000","2","66451","800","0","0","0","0"
"66501","25021","650000","2","66511","800","0","0","0","0"
"66502","25021","650000","2","66521","800","0","0","0","0"
"66503","25021","650000","2","66531","800","0","0","0","0"
"66504","25021","650000","2","66541","800","0","0","0","0"
"66505","25021","650000","2","66551","800","0","0","0","0"
"66601","25021","650000","2","66611","800","0","0","0","0"
"66602","25021","650000","2","66621","800","0","0","0","0"
"66603","25021","650000","2","66631","800","0","0","0","0"
"66604","25021","650000","2","66641","800","0","0","0","0"
"66605","25021","650000","2","66651","800","0","0","0","0"
"66701","25021","650000","2","66711","800","0","0","0","0"
"66702","25021","650000","2","66721","800","0","0","0","0"
"66703","25021","650000","2","66731","800","0","0","0","0"
"66704","25021","650000","2","66741","800","0","0","0","0"
"66705","25021","650000","2","66751","800","0","0","0","0"
"66801","25021","650000","2","66811","800","0","0","0","0"
"66802","25021","650000","2","66821","800","0","0","0","0"
"66803","25021","650000","2","66831","800","0","0","0","0"
"66804","25021","650000","2","66841","800","0","0","0","0"
"66805","25021","650000","2","66851","800","0","0","0","0"
"66901","25021","650000","2","66911","800","0","0","0","0"
"66902","25021","650000","2","66921","800","0","0","0","0"
"66903","25021","650000","2","66931","800","0","0","0","0"
"66904","25021","650000","2","66941","800","0","0","0","0"
"66905","25021","650000","2","66951","800","0","0","0","0"
"67001","25021","650000","2","67011","800","0","0","0","0"
"67002","25021","650000","2","67021","800","0","0","0","0"
"67003","25021","650000","2","67031","800","0","0","0","0"
"67004","25021","650000","2","67041","800","0","0","0","0"
"67005","25021","650000","2","67051","800","0","0","0","0"
"67101","25021","650000","2","67111","4000","0","0","0","0"
"67201","25021","650000","2","67211","800","0","0","0","0"
"67202","25021","650000","2","67221","800","0","0","0","0"
"67203","25021","650000","2","67231","800","0","0","0","0"
"67204","25021","650000","2","67241","800","0","0","0","0"
"67205","25021","650000","2","67251","800","0","0","0","0"
"67301","25021","650000","2","67311","800","0","0","0","0"
"67302","25021","650000","2","67321","800","0","0","0","0"
"67303","25021","650000","2","67331","800","0","0","0","0"
"67304","25021","650000","2","67341","800","0","0","0","0"
"67305","25021","650000","2","67351","800","0","0","0","0"
"67401","25021","650000","2","67411","800","0","0","0","0"
"67402","25021","650000","2","67421","800","0","0","0","0"
"67403","25021","650000","2","67431","800","0","0","0","0"
"67404","25021","650000","2","67441","800","0","0","0","0"
"67405","25021","650000","2","67451","800","0","0","0","0"
"67501","25021","650000","2","67511","800","0","0","0","0"
"67502","25021","650000","2","67521","800","0","0","0","0"
"67503","25021","650000","2","67531","800","0","0","0","0"
"67504","25021","650000","2","67541","800","0","0","0","0"
"67505","25021","650000","2","67551","800","0","0","0","0"
"67601","25021","650000","2","67611","800","0","0","0","0"
"67602","25021","650000","2","67621","800","0","0","0","0"
"67603","25021","650000","2","67631","800","0","0","0","0"
"67604","25021","650000","2","67641","800","0","0","0","0"
"67605","25021","650000","2","67651","800","0","0","0","0"
"67701","25021","650000","2","67711","800","0","0","0","0"
"67702","25021","650000","2","67721","800","0","0","0","0"
"67703","25021","650000","2","67731","800","0","0","0","0"
"67704","25021","650000","2","67741","800","0","0","0","0"
"67705","25021","650000","2","67751","800","0","0","0","0"
"67801","25021","650000","2","67811","800","0","0","0","0"
"67802","25021","650000","2","67821","800","0","0","0","0"
"67803","25021","650000","2","67831","800","0","0","0","0"
"67804","25021","650000","2","67841","800","0","0","0","0"
"67805","25021","650000","2","67851","800","0","0","0","0"
"67901","25021","650000","2","67911","800","0","0","0","0"
"67902","25021","650000","2","67921","800","0","0","0","0"
"67903","25021","650000","2","67931","800","0","0","0","0"
"67904","25021","650000","2","67941","800","0","0","0","0"
"67905","25021","650000","2","67951","800","0","0","0","0"
"68001","25021","650000","2","68011","800","0","0","0","0"
"68002","25021","650000","2","68021","800","0","0","0","0"
"68003","25021","650000","2","68031","800","0","0","0","0"
"68004","25021","650000","2","68041","800","0","0","0","0"
"68005","25021","650000","2","68051","800","0","0","0","0"
"68101","25021","650000","2","68111","800","0","0","0","0"
"68102","25021","650000","2","68121","800","0","0","0","0"
"68103","25021","650000","2","68131","800","0","0","0","0"
"68104","25021","650000","2","68141","800","0","0","0","0"
"68105","25021","650000","2","68151","800","0","0","0","0"
"68201","25021","650000","2","68211","4000","0","0","0","0"
"68301","25021","650000","2","68311","800","0","0","0","0"
"68302","25021","650000","2","68321","800","0","0","0","0"
"68303","25021","650000","2","68331","800","0","0","0","0"
"68304","25021","650000","2","68341","800","0","0","0","0"
"68305","25021","650000","2","68351","800","0","0","0","0"
"68401","25021","650000","2","68411","800","0","0","0","0"
"68402","25021","650000","2","68421","800","0","0","0","0"
"68403","25021","650000","2","68431","800","0","0","0","0"
"68404","25021","650000","2","68441","800","0","0","0","0"
"68405","25021","650000","2","68451","800","0","0","0","0"
"68501","25021","650000","2","68511","800","0","0","0","0"
"68502","25021","650000","2","68521","800","0","0","0","0"
"68503","25021","650000","2","68531","800","0","0","0","0"
"68504","25021","650000","2","68541","800","0","0","0","0"
"68505","25021","650000","2","68551","800","0","0","0","0"
"68601","25021","650000","2","68611","800","0","0","0","0"
"68602","25021","650000","2","68621","800","0","0","0","0"
"68603","25021","650000","2","68631","800","0","0","0","0"
"68604","25021","650000","2","68641","800","0","0","0","0"
"68605","25021","650000","2","68651","800","0","0","0","0"
"68701","25021","650000","2","68711","800","0","0","0","0"
"68702","25021","650000","2","68721","800","0","0","0","0"
"68703","25021","650000","2","68731","800","0","0","0","0"
"68704","25021","650000","2","68741","800","0","0","0","0"
"68705","25021","650000","2","68751","800","0","0","0","0"
"68801","25021","650000","2","68811","800","0","0","0","0"
"68802","25021","650000","2","68821","800","0","0","0","0"
"68803","25021","650000","2","68831","800","0","0","0","0"
"68804","25021","650000","2","68841","800","0","0","0","0"
"68805","25021","650000","2","68851","800","0","0","0","0"
"68901","25021","650000","2","68911","4000","0","0","0","0"
"69001","25021","650000","2","69011","900","0","0","0","0"
"69002","25021","650000","2","69021","900","0","0","0","0"
"69003","25021","650000","2","69031","900","0","0","0","0"
"69004","25021","650000","2","69041","900","0","0","0","0"
"69005","25021","650000","2","69051","900","0","0","0","0"
"69101","25021","650000","2","69111","900","0","0","0","0"
"69102","25021","650000","2","69121","900","0","0","0","0"
"69103","25021","650000","2","69131","900","0","0","0","0"
"69104","25021","650000","2","69141","900","0","0","0","0"
"69105","25021","650000","2","69151","900","0","0","0","0"
"69201","25021","650000","2","69211","900","0","0","0","0"
"69202","25021","650000","2","69221","900","0","0","0","0"
"69203","25021","650000","2","69231","900","0","0","0","0"
"69204","25021","650000","2","69241","900","0","0","0","0"
"69205","25021","650000","2","69251","900","0","0","0","0"
"69301","25021","650000","2","69311","900","0","0","0","0"
"69302","25021","650000","2","69321","900","0","0","0","0"
"69303","25021","650000","2","69331","900","0","0","0","0"
"69304","25021","650000","2","69341","900","0","0","0","0"
"69305","25021","650000","2","69351","900","0","0","0","0"
"69401","25021","650000","2","69411","900","0","0","0","0"
"69402","25021","650000","2","69421","900","0","0","0","0"
"69403","25021","650000","2","69431","900","0","0","0","0"
"69404","25021","650000","2","69441","900","0","0","0","0"
"69405","25021","650000","2","69451","900","0","0","0","0"
"69501","25021","650000","2","69511","4500","0","0","0","0"
"69601","25021","650000","2","69611","900","0","0","0","0"
"69602","25021","650000","2","69621","900","0","0","0","0"
"69603","25021","650000","2","69631","900","0","0","0","0"
"69604","25021","650000","2","69641","900","0","0","0","0"
"69605","25021","650000","2","69651","900","0","0","0","0"
"69701","25021","650000","2","69711","900","0","0","0","0"
"69702","25021","650000","2","69721","900","0","0","0","0"
"69703","25021","650000","2","69731","900","0","0","0","0"
"69704","25021","650000","2","69741","900","0","0","0","0"
"69705","25021","650000","2","69751","900","0","0","0","0"
"69801","25021","650000","2","69811","4500","0","0","0","0"
"69901","25021","650000","2","69911","900","0","0","0","0"
"69902","25021","650000","2","69921","900","0","0","0","0"
"69903","25021","650000","2","69931","900","0","0","0","0"
"69904","25021","650000","2","69941","900","0","0","0","0"
"69905","25021","650000","2","69951","900","0","0","0","0"
"70001","25021","650000","2","70011","4500","0","0","0","0"
"70101","25021","650000","2","70111","900","0","0","0","0"
"70102","25021","650000","2","70121","900","0","0","0","0"
"70103","25021","650000","2","70131","900","0","0","0","0"
"70104","25021","650000","2","70141","900","0","0","0","0"
"70105","25021","650000","2","70151","900","0","0","0","0"
"70201","25021","650000","2","70211","4500","0","0","0","0"
"70301","25021","650000","2","70311","900","0","0","0","0"
"70302","25021","650000","2","70321","900","0","0","0","0"
"70303","25021","650000","2","70331","900","0","0","0","0"
"70304","25021","650000","2","70341","900","0","0","0","0"
"70305","25021","650000","2","70351","900","0","0","0","0"
"70401","25021","650000","2","70411","900","0","0","0","0"
"70402","25021","650000","2","70421","900","0","0","0","0"
"70403","25021","650000","2","70431","900","0","0","0","0"
"70404","25021","650000","2","70441","900","0","0","0","0"
"70405","25021","650000","2","70451","900","0","0","0","0"
"70501","25021","650000","2","70511","4500","0","0","0","0"
"70601","25021","650000","2","70611","900","0","0","0","0"
"70602","25021","650000","2","70621","900","0","0","0","0"
"70603","25021","650000","2","70631","900","0","0","0","0"
"70604","25021","650000","2","70641","900","0","0","0","0"
"70605","25021","650000","2","70651","900","0","0","0","0"
"70701","25021","650000","2","70711","900","0","0","0","0"
"70702","25021","650000","2","70721","900","0","0","0","0"
"70703","25021","650000","2","70731","900","0","0","0","0"
"70704","25021","650000","2","70741","900","0","0","0","0"
"70705","25021","650000","2","70751","900","0","0","0","0"
"70801","25021","650000","2","70811","4500","0","0","0","0"
"70901","25021","650000","2","70911","900","0","0","0","0"
"70902","25021","650000","2","70921","900","0","0","0","0"
"70903","25021","650000","2","70931","900","0","0","0","0"
"70904","25021","650000","2","70941","900","0","0","0","0"
"70905","25021","650000","2","70951","900","0","0","0","0"
"71001","25021","650000","2","71011","900","0","0","0","0"
"71002","25021","650000","2","71021","900","0","0","0","0"
"71003","25021","650000","2","71031","900","0","0","0","0"
"71004","25021","650000","2","71041","900","0","0","0","0"
"71005","25021","650000","2","71051","900","0","0","0","0"
"71101","25021","650000","2","71111","900","0","0","0","0"
"71102","25021","650000","2","71121","900","0","0","0","0"
"71103","25021","650000","2","71131","900","0","0","0","0"
"71104","25021","650000","2","71141","900","0","0","0","0"
"71105","25021","650000","2","71151","900","0","0","0","0"
"71201","25021","650000","2","71211","900","0","0","0","0"
"71202","25021","650000","2","71221","900","0","0","0","0"
"71203","25021","650000","2","71231","900","0","0","0","0"
"71204","25021","650000","2","71241","900","0","0","0","0"
"71205","25021","650000","2","71251","900","0","0","0","0"
"71301","25021","650000","2","71311","900","0","0","0","0"
"71302","25021","650000","2","71321","900","0","0","0","0"
"71303","25021","650000","2","71331","900","0","0","0","0"
"71304","25021","650000","2","71341","900","0","0","0","0"
"71305","25021","650000","2","71351","900","0","0","0","0"
"71401","25021","650000","2","71411","4500","0","0","0","0"
"71501","25021","650000","2","71511","4500","0","0","0","0"
"71601","25021","650000","2","71611","900","0","0","0","0"
"71602","25021","650000","2","71621","900","0","0","0","0"
"71603","25021","650000","2","71631","900","0","0","0","0"
"71604","25021","650000","2","71641","900","0","0","0","0"
"71605","25021","650000","2","71651","900","0","0","0","0"
"71701","25021","650000","2","71711","4500","0","0","0","0"
"71801","25021","650000","2","71811","900","0","0","0","0"
"71802","25021","650000","2","71821","900","0","0","0","0"
"71803","25021","650000","2","71831","900","0","0","0","0"
"71804","25021","650000","2","71841","900","0","0","0","0"
"71805","25021","650000","2","71851","900","0","0","0","0"
"71901","25021","650000","2","71911","900","0","0","0","0"
"71902","25021","650000","2","71921","900","0","0","0","0"
"71903","25021","650000","2","71931","900","0","0","0","0"
"71904","25021","650000","2","71941","900","0","0","0","0"
"71905","25021","650000","2","71951","900","0","0","0","0"
"72001","25021","650000","2","72011","900","0","0","0","0"
"72002","25021","650000","2","72021","900","0","0","0","0"
"72003","25021","650000","2","72031","900","0","0","0","0"
"72004","25021","650000","2","72041","900","0","0","0","0"
"72005","25021","650000","2","72051","900","0","0","0","0"
"72101","25021","650000","2","72111","4500","0","0","0","0"
"72201","25021","650000","2","72211","4500","0","0","0","0"
"72301","25021","650000","2","72311","900","0","0","0","0"
"72302","25021","650000","2","72321","900","0","0","0","0"
"72303","25021","650000","2","72331","900","0","0","0","0"
"72304","25021","650000","2","72341","900","0","0","0","0"
"72305","25021","650000","2","72351","900","0","0","0","0"
"72401","25021","650000","2","72411","900","0","0","0","0"
"72402","25021","650000","2","72421","900","0","0","0","0"
"72403","25021","650000","2","72431","900","0","0","0","0"
"72404","25021","650000","2","72441","900","0","0","0","0"
"72405","25021","650000","2","72451","900","0","0","0","0"
"72501","25021","650000","2","72511","900","0","0","0","0"
"72502","25021","650000","2","72521","900","0","0","0","0"
"72503","25021","650000","2","72531","900","0","0","0","0"
"72504","25021","650000","2","72541","900","0","0","0","0"
"72505","25021","650000","2","72551","900","0","0","0","0"
"72601","25021","650000","2","72611","4500","0","0","0","0"
"72701","25021","650000","2","72711","900","0","0","0","0"
"72702","25021","650000","2","72721","900","0","0","0","0"
"72703","25021","650000","2","72731","900","0","0","0","0"
"72704","25021","650000","2","72741","900","0","0","0","0"
"72705","25021","650000","2","72751","900","0","0","0","0"
"72801","25021","650000","2","72811","900","0","0","0","0"
"72802","25021","650000","2","72821","900","0","0","0","0"
"72803","25021","650000","2","72831","900","0","0","0","0"
"72804","25021","650000","2","72841","900","0","0","0","0"
"72805","25021","650000","2","72851","900","0","0","0","0"
"72901","25021","650000","2","72911","900","0","0","0","0"
"72902","25021","650000","2","72921","900","0","0","0","0"
"72903","25021","650000","2","72931","900","0","0","0","0"
"72904","25021","650000","2","72941","900","0","0","0","0"
"72905","25021","650000","2","72951","900","0","0","0","0"
"73001","25021","650000","2","73011","900","0","0","0","0"
"73002","25021","650000","2","73021","900","0","0","0","0"
"73003","25021","650000","2","73031","900","0","0","0","0"
"73004","25021","650000","2","73041","900","0","0","0","0"
"73005","25021","650000","2","73051","900","0","0","0","0"
"73101","25021","650000","2","73111","4500","0","0","0","0"
"73201","25021","650000","2","73211","900","0","0","0","0"
"73202","25021","650000","2","73221","900","0","0","0","0"
"73203","25021","650000","2","73231","900","0","0","0","0"
"73204","25021","650000","2","73241","900","0","0","0","0"
"73205","25021","650000","2","73251","900","0","0","0","0"
"73301","25021","650000","2","73311","900","0","0","0","0"
"73302","25021","650000","2","73321","900","0","0","0","0"
"73303","25021","650000","2","73331","900","0","0","0","0"
"73304","25021","650000","2","73341","900","0","0","0","0"
"73305","25021","650000","2","73351","900","0","0","0","0"
"73401","25021","650000","2","73411","4500","0","0","0","0"
"73501","25021","650000","2","73511","4500","0","0","0","0"
"73601","25021","650000","2","73611","900","0","0","0","0"
"73602","25021","650000","2","73621","900","0","0","0","0"
"73603","25021","650000","2","73631","900","0","0","0","0"
"73604","25021","650000","2","73641","900","0","0","0","0"
"73605","25021","650000","2","73651","900","0","0","0","0"
"73701","25021","650000","2","73711","900","0","0","0","0"
"73702","25021","650000","2","73721","900","0","0","0","0"
"73703","25021","650000","2","73731","900","0","0","0","0"
"73704","25021","650000","2","73741","900","0","0","0","0"
"73705","25021","650000","2","73751","900","0","0","0","0"
"73801","25021","650000","2","73811","900","0","0","0","0"
"73802","25021","650000","2","73821","900","0","0","0","0"
"73803","25021","650000","2","73831","900","0","0","0","0"
"73804","25021","650000","2","73841","900","0","0","0","0"
"73805","25021","650000","2","73851","900","0","0","0","0"
"73901","25021","650000","2","73911","900","0","0","0","0"
"73902","25021","650000","2","73921","900","0","0","0","0"
"73903","25021","650000","2","73931","900","0","0","0","0"
"73904","25021","650000","2","73941","900","0","0","0","0"
"73905","25021","650000","2","73951","900","0","0","0","0"
"74001","25021","650000","2","74011","900","0","0","0","0"
"74002","25021","650000","2","74021","900","0","0","0","0"
"74003","25021","650000","2","74031","900","0","0","0","0"
"74004","25021","650000","2","74041","900","0","0","0","0"
"74005","25021","650000","2","74051","900","0","0","0","0"
"74101","25021","650000","2","74111","900","0","0","0","0"
"74102","25021","650000","2","74121","900","0","0","0","0"
"74103","25021","650000","2","74131","900","0","0","0","0"
"74104","25021","650000","2","74141","900","0","0","0","0"
"74105","25021","650000","2","74151","900","0","0","0","0"
"74201","25021","650000","2","74211","1000","0","0","0","0"
"74202","25021","650000","2","74221","1000","0","0","0","0"
"74203","25021","650000","2","74231","1000","0","0","0","0"
"74204","25021","650000","2","74241","1000","0","0","0","0"
"74205","25021","650000","2","74251","1000","0","0","0","0"
"74301","25021","650000","2","74311","1000","0","0","0","0"
"74302","25021","650000","2","74321","1000","0","0","0","0"
"74303","25021","650000","2","74331","1000","0","0","0","0"
"74304","25021","650000","2","74341","1000","0","0","0","0"
"74305","25021","650000","2","74351","1000","0","0","0","0"
"74401","25021","650000","2","74411","1000","0","0","0","0"
"74402","25021","650000","2","74421","1000","0","0","0","0"
"74403","25021","650000","2","74431","1000","0","0","0","0"
"74404","25021","650000","2","74441","1000","0","0","0","0"
"74405","25021","650000","2","74451","1000","0","0","0","0"
"74501","25021","650000","2","74511","1000","0","0","0","0"
"74502","25021","650000","2","74521","1000","0","0","0","0"
"74503","25021","650000","2","74531","1000","0","0","0","0"
"74504","25021","650000","2","74541","1000","0","0","0","0"
"74505","25021","650000","2","74551","1000","0","0","0","0"
"74601","25021","650000","2","74611","5000","0","0","0","0"
"74701","25021","650000","2","74711","5000","0","0","0","0"
"74801","25021","650000","2","74811","1000","0","0","0","0"
"74802","25021","650000","2","74821","1000","0","0","0","0"
"74803","25021","650000","2","74831","1000","0","0","0","0"
"74804","25021","650000","2","74841","1000","0","0","0","0"
"74805","25021","650000","2","74851","1000","0","0","0","0"
"74901","25021","650000","2","74911","1000","0","0","0","0"
"74902","25021","650000","2","74921","1000","0","0","0","0"
"74903","25021","650000","2","74931","1000","0","0","0","0"
"74904","25021","650000","2","74941","1000","0","0","0","0"
"74905","25021","650000","2","74951","1000","0","0","0","0"
"75001","25021","650000","2","75011","1000","0","0","0","0"
"75002","25021","650000","2","75021","1000","0","0","0","0"
"75003","25021","650000","2","75031","1000","0","0","0","0"
"75004","25021","650000","2","75041","1000","0","0","0","0"
"75005","25021","650000","2","75051","1000","0","0","0","0"
"75101","25021","650000","2","75111","1000","0","0","0","0"
"75102","25021","650000","2","75121","1000","0","0","0","0"
"75103","25021","650000","2","75131","1000","0","0","0","0"
"75104","25021","650000","2","75141","1000","0","0","0","0"
"75105","25021","650000","2","75151","1000","0","0","0","0"
"75201","25021","650000","2","75211","1000","0","0","0","0"
"75202","25021","650000","2","75221","1000","0","0","0","0"
"75203","25021","650000","2","75231","1000","0","0","0","0"
"75204","25021","650000","2","75241","1000","0","0","0","0"
"75205","25021","650000","2","75251","1000","0","0","0","0"
"75301","25021","650000","2","75311","1000","0","0","0","0"
"75302","25021","650000","2","75321","1000","0","0","0","0"
"75303","25021","650000","2","75331","1000","0","0","0","0"
"75304","25021","650000","2","75341","1000","0","0","0","0"
"75305","25021","650000","2","75351","1000","0","0","0","0"
"75401","25021","650000","2","75411","1000","0","0","0","0"
"75402","25021","650000","2","75421","1000","0","0","0","0"
"75403","25021","650000","2","75431","1000","0","0","0","0"
"75404","25021","650000","2","75441","1000","0","0","0","0"
"75405","25021","650000","2","75451","1000","0","0","0","0"
"75501","25021","650000","2","75511","1000","0","0","0","0"
"75502","25021","650000","2","75521","1000","0","0","0","0"
"75503","25021","650000","2","75531","1000","0","0","0","0"
"75504","25021","650000","2","75541","1000","0","0","0","0"
"75505","25021","650000","2","75551","1000","0","0","0","0"
"75601","25021","650000","2","75611","1000","0","0","0","0"
"75602","25021","650000","2","75621","1000","0","0","0","0"
"75603","25021","650000","2","75631","1000","0","0","0","0"
"75604","25021","650000","2","75641","1000","0","0","0","0"
"75605","25021","650000","2","75651","1000","0","0","0","0"
"75701","25021","650000","2","75711","1000","0","0","0","0"
"75702","25021","650000","2","75721","1000","0","0","0","0"
"75703","25021","650000","2","75731","1000","0","0","0","0"
"75704","25021","650000","2","75741","1000","0","0","0","0"
"75705","25021","650000","2","75751","1000","0","0","0","0"
"75801","25021","650000","2","75811","5000","0","0","0","0"
"75901","25021","650000","2","75911","1000","0","0","0","0"
"75902","25021","650000","2","75921","1000","0","0","0","0"
"75903","25021","650000","2","75931","1000","0","0","0","0"
"75904","25021","650000","2","75941","1000","0","0","0","0"
"75905","25021","650000","2","75951","1000","0","0","0","0"
"76001","25021","650000","2","76011","5000","0","0","0","0"
"76101","25021","650000","2","76111","1000","0","0","0","0"
"76102","25021","650000","2","76121","1000","0","0","0","0"
"76103","25021","650000","2","76131","1000","0","0","0","0"
"76104","25021","650000","2","76141","1000","0","0","0","0"
"76105","25021","650000","2","76151","1000","0","0","0","0"
"76201","25021","650000","2","76211","1000","0","0","0","0"
"76202","25021","650000","2","76221","1000","0","0","0","0"
"76203","25021","650000","2","76231","1000","0","0","0","0"
"76204","25021","650000","2","76241","1000","0","0","0","0"
"76205","25021","650000","2","76251","1000","0","0","0","0"
"76301","25021","650000","2","76311","1000","0","0","0","0"
"76302","25021","650000","2","76321","1000","0","0","0","0"
"76303","25021","650000","2","76331","1000","0","0","0","0"
"76304","25021","650000","2","76341","1000","0","0","0","0"
"76305","25021","650000","2","76351","1000","0","0","0","0"
"76401","25021","650000","2","76411","1000","0","0","0","0"
"76402","25021","650000","2","76421","1000","0","0","0","0"
"76403","25021","650000","2","76431","1000","0","0","0","0"
"76404","25021","650000","2","76441","1000","0","0","0","0"
"76405","25021","650000","2","76451","1000","0","0","0","0"
"76501","25021","650000","2","76511","1000","0","0","0","0"
"76502","25021","650000","2","76521","1000","0","0","0","0"
"76503","25021","650000","2","76531","1000","0","0","0","0"
"76504","25021","650000","2","76541","1000","0","0","0","0"
"76505","25021","650000","2","76551","1000","0","0","0","0"
"76601","25021","650000","2","76611","5000","0","0","0","0"
"76701","25021","650000","2","76711","1000","0","0","0","0"
"76702","25021","650000","2","76721","1000","0","0","0","0"
"76703","25021","650000","2","76731","1000","0","0","0","0"
"76704","25021","650000","2","76741","1000","0","0","0","0"
"76705","25021","650000","2","76751","1000","0","0","0","0"
"76801","25021","650000","2","76811","1000","0","0","0","0"
"76802","25021","650000","2","76821","1000","0","0","0","0"
"76803","25021","650000","2","76831","1000","0","0","0","0"
"76804","25021","650000","2","76841","1000","0","0","0","0"
"76805","25021","650000","2","76851","1000","0","0","0","0"
"76901","25021","650000","2","76911","5000","0","0","0","0"
"77001","25021","650000","2","77011","1000","0","0","0","0"
"77002","25021","650000","2","77021","1000","0","0","0","0"
"77003","25021","650000","2","77031","1000","0","0","0","0"
"77004","25021","650000","2","77041","1000","0","0","0","0"
"77005","25021","650000","2","77051","1000","0","0","0","0"
"77101","25021","650000","2","77111","5000","0","0","0","0"
"77201","25021","650000","2","77211","1000","0","0","0","0"
"77202","25021","650000","2","77221","1000","0","0","0","0"
"77203","25021","650000","2","77231","1000","0","0","0","0"
"77204","25021","650000","2","77241","1000","0","0","0","0"
"77205","25021","650000","2","77251","1000","0","0","0","0"
"77301","25021","650000","2","77311","1000","0","0","0","0"
"77302","25021","650000","2","77321","1000","0","0","0","0"
"77303","25021","650000","2","77331","1000","0","0","0","0"
"77304","25021","650000","2","77341","1000","0","0","0","0"
"77305","25021","650000","2","77351","1000","0","0","0","0"
"77401","25021","650000","2","77411","5000","0","0","0","0"
"77501","25021","650000","2","77511","5000","0","0","0","0"
