ded148c683a1b8ffc9c4d749ac420349da8f81e651d13fc1b8c4c2b5336cd646,279ae35b87c962ee85221c5a2c12c372ebad0d82a01eb18ceb7c162df31d1642,2ca58603b41615da2f21337e0a306a281a53bae44afbbd67e0f3d0ef07a403ac,4a54900e9b4f1e499d5b416d5a4cafeb8ecaeb78cca577c58ca63e126518e906,268dd0b9e3ce138413bd68fb9202204f61f0651d9f6a7ef2b40c6164a9a1223c,da5da3e2ffa0ea06e0b31a06beda74dafcb55c6afbd3424f065d7aa89e74d392,e832c0c5a61dc75df15b67205eea84995a50c781f287176e4d955210d91306a6,0b64d7bbf484b6656fb542ac6e86eba8abe16486d9a6c2dffce5bebadc307dd7,92a77eeb9e3fdac6a87ba9b266c1ae995026dbb5cb9285aad79d2e4abbd863a7
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","239","220","12","120000","10220004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","239","220","8","10","10220005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","60","10220006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","239","220","2","42","10220007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","239","220","8","10","10220008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","30","10220009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","30","10220010"
"16006001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","239","220","5","40","10220011"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","239","220","5","35","10220012"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","22001","239","220","2","3","10220013"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","45","10220014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","239","220","2","42","10220015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","239","220","2","500","10220016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","55","10220017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","239","220","12","130000","10220018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","239","220","2","500","10220019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","55","10220024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","239","220","12","300000","10220025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","239","220","2","12","10220026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","70","10220027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","239","220","12","510000","10220028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","239","220","2","4","10220029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","30","10220114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","239","220","2","12","10220115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","239","220","5","45","10220121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","239","220","12","120000","10220122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","239","220","2","6","10220123"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","45","10240003"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","259","240","12","130000","10240004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","259","240","8","10","10240005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","60","10240006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","259","240","2","46","10240007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","259","240","8","10","10240008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","30","10240009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","30","10240010"
"16006001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","259","240","5","40","10240011"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","259","240","5","35","10240012"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","22001","259","240","2","3","10240013"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","45","10240014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","259","240","2","46","10240015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","259","240","2","500","10240016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","55","10240017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","259","240","12","140000","10240018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","259","240","2","500","10240019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","55","10240024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","259","240","12","320000","10240025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","259","240","2","13","10240026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","70","10240027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","259","240","12","540000","10240028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","259","240","2","4","10240029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","30","10240114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","259","240","2","13","10240115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","259","240","5","45","10240121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","259","240","12","130000","10240122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","259","240","2","6","10240123"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","45","10260003"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","279","260","12","140000","10260004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","279","260","8","10","10260005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","60","10260006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","279","260","2","50","10260007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","279","260","8","10","10260008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","30","10260009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","30","10260010"
"16006001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","279","260","5","40","10260011"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","279","260","5","35","10260012"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","22001","279","260","2","3","10260013"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","45","10260014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","279","260","2","50","10260015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","279","260","2","500","10260016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","55","10260017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","279","260","12","150000","10260018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","279","260","2","500","10260019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","55","10260024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","279","260","12","340000","10260025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","279","260","2","14","10260026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","70","10260027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","279","260","12","570000","10260028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","279","260","2","4","10260029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","30","10260114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","279","260","2","14","10260115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","279","260","5","45","10260121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","279","260","12","140000","10260122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","279","260","2","6","10260123"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","45","10280003"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","299","280","12","150000","10280004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","299","280","8","10","10280005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","60","10280006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","299","280","2","54","10280007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","299","280","8","10","10280008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","30","10280009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","30","10280010"
"16006001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","-1","280","5","40","10280011"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","0","-1","280","5","35","10280012"
"16007001","2024/02/14 23:59:59","2020/11/16 5:00:00","22001","-1","280","2","3","10280013"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","45","10280014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","299","280","2","54","10280015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","299","280","2","500","10280016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","55","10280017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","299","280","12","160000","10280018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","299","280","2","500","10280019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","55","10280024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","299","280","12","360000","10280025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","299","280","2","15","10280026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","70","10280027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","299","280","12","600000","10280028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","299","280","2","4","10280029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","30","10280114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","299","280","2","15","10280115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","299","280","5","45","10280121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","299","280","12","150000","10280122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","299","280","2","6","10280123"
"16008001","2030/12/31 23:59:59","2024/02/15 0:00:00","0","-1","1","5","140","10290011"
"16008001","2030/12/31 23:59:59","2024/02/15 0:00:00","22001","-1","1","2","3","10290012"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","45","10300003"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","319","300","12","160000","10300004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","319","300","8","10","10300005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","60","10300006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","319","300","2","58","10300007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","319","300","8","10","10300008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","30","10300009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","30","10300010"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","45","10300014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","319","300","2","58","10300015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","319","300","2","500","10300016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","55","10300017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","319","300","12","170000","10300018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","319","300","2","500","10300019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","55","10300024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","319","300","12","380000","10300025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","319","300","2","16","10300026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","70","10300027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","319","300","12","630000","10300028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","319","300","2","4","10300029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","30","10300114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","319","300","2","16","10300115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","319","300","5","45","10300121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","319","300","12","160000","10300122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","319","300","2","6","10300123"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","45","10320003"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","-1","320","12","170000","10320004"
"11001001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","-1","320","8","10","10320005"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","60","10320006"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","-1","320","2","62","10320007"
"11003001","2030/12/31 23:59:59","2020/11/16 5:00:00","91002","-1","320","8","10","10320008"
"13002001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","30","10320009"
"18004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","30","10320010"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","45","10320014"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","20002","-1","320","2","62","10320015"
"11004001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","-1","320","2","500","10320016"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","55","10320017"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","-1","320","12","180000","10320018"
"11005001","2030/12/31 23:59:59","2020/11/16 5:00:00","90007","-1","320","2","500","10320019"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","55","10320024"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","-1","320","12","400000","10320025"
"14001001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","-1","320","2","17","10320026"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","70","10320027"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","-1","320","12","660000","10320028"
"14003001","2030/12/31 23:59:59","2020/11/16 5:00:00","22002","-1","320","2","4","10320029"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","30","10320114"
"11101001","2030/12/31 23:59:59","2020/11/16 5:00:00","20003","-1","320","2","17","10320115"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","0","-1","320","5","45","10320121"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","94002","-1","320","12","170000","10320122"
"11001002","2030/12/31 23:59:59","2020/11/16 5:00:00","23001","-1","320","2","6","10320123"
"11005002","2030/12/31 23:59:59","2018/01/01 5:00:00","91002","-1","1","8","50","11005002"
"11005003","2030/12/31 23:59:59","2018/01/01 5:00:00","91002","-1","1","8","50","11005003"
"11701001","2030/12/31 23:59:59","2020/11/16 5:00:00","25021","-1","1","2","100","11701001"
"18010001","2030/12/31 23:59:59","2024/02/15 15:00:00","90005","-1","1","2","50","18010001"
"21082001","2030/12/31 23:59:59","2024/10/15 15:00:00","21953","-1","1","2","1","21082001"
"21082002","2030/12/31 23:59:59","2024/10/15 15:00:00","21953","-1","1","2","1","21082002"
"25010001","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","100","25010001"
"25010002","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","500","25010002"
"25010003","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","1500","25010003"
"25010004","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","2500","25010004"
"25010011","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","500","25010011"
"25010012","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","2500","25010012"
"25010013","2030/12/31 23:59:59","2020/12/26 5:00:00","90006","-1","1","2","3500","25010013"
"28014001","2023/02/28 11:59:59","2023/02/15 15:00:00","91002","-1","1","8","1000","28014001"
