b6747d66dda1c9bbcfcb3ba44ef2a9fd3d5f0cebec4cf3754bbf3218c65459bd,3c35c010bd92ffb607ae6ebe2723ab31da9c612747401bfe1bec7a539b83b89b,2bc9aa995aa87e03e0c0bce62ffaf07c53b502f2e52621068620947c02b652bb,b2b9c4ea08996e2e96b0a4135ae7b441d6fb76138f5ed7166d3783c0485b91e3,5f6897830782e4fb23ab7e8976d12681b52e2c0da8188e9141a6593ebc754e46,6e38b549c80fb345e5647d834c729ac5c51279c8c28f814100e5de4f719c901e,b7e147a4c6d07272d951410c37f34c1a891217f9e1ce941cac0516cb2cd79a33,ab839016abda9df463828ce4564b859482e9fa77bf9c356bfc027b0dd13265a0,9523c1bb798a88b21b5f2f377fda32a97ff564e58c737e0fba72b28a4aa7fb41,bfb2403ac731f4a7edec44cfa56e3f7ca065a49869a28854ed054814d71b05a4,9c1132935a77dd2da0d7e5165e6b3a51b8cad2e60352d3da019a1b98341c0151,2648a26acfd526319003e2d1dd12c51221844ec409838dfdc4465d2eddc7c216,fc2dd712d76543b4b46edac4fb9626f7d178171fb9f769122c1ad2a857c06e74,350824301fd1d45e3ac477b876d8bd425d32ae1f5e5cd87fc43393f1408a8c96,b7723028b6a6c0c4eb3cd059fb338d3c9fb199db9856189b7e9512ec47491470,e37d1ca77ed2c9f2413223965ee13e28a9b70b0416d55cec0f926005309fd777,635ee7817d1a4d0cb6b56be73abb94ef2b9acca405a9bd5a81e0d3fc399d63a3,37bd8594cc40c3f39cfcd0f60a0bcc1d71df640189fe621f55417e77d2ccf451,fc90bcc14e1e806d1758056d1ba382013f02fa2d5db365e95832301cd00a470d,c589c7ae5ceb6907594e1a7ad2dfa549c19edcc212bef6c9d062d7e842765615,f3f107a9990521746100a6d5eb2156d66651559cb32dfeda4c96be6c9031f864
"622","0","0","バイオレットアーマーＲ","0","4","10031036","0","0","0","0","4","0","0","10","0","0","0","0","0","重装鎧"
"642","0","0","ドラゴニックアーマーＲ","0","4","10031037","0","0","0","0","4","0","0","10","0","0","0","0","0","重装鎧"
"663","0","0","蒼輝の鎧Ｒ","0","4","10031038","0","0","0","0","4","0","0","10","0","0","0","0","0","重装鎧"
"74","75.8","0","妖精舞装アヌーン","0","1.2","10034032","0","0","0","0","1.2","0","0","10","0","0","0","0","0","服"
"74","82.8","0","オートマトンジャケット","0","1.2","10034034","0","0","0","0","1.2","0","0","10","0","0","0","0","0","服"
"84","86.6","0","蒼天のローブＲ","0","1.4","10034036","0","0","0","0","1.4","0","0","10","0","0","0","0","0","服"
"84","90","0","ダークテラードレスＲ","0","1.4","10034037","0","0","0","0","1.4","0","0","10","0","0","0","0","0","服"
"0","0","0","妖精麗装ティターニア","1","1.8","10037032","0","0","0","0","1.8","0","0","10","0","0","77.2","0","0","魔法服"
"0","0","0","葡萄柚の霊装","1","1.8","10037033","0","0","0","0","1.8","0","0","10","0","0","80.6","0","0","魔法服"
"0","0","0","オートマトンエグゾスーツ","1","1.8","10037034","0","0","0","0","1.8","0","0","10","0","0","84.2","0","0","魔法服"
"0","0","0","幻蝦霊装アノーマリー","1","2","10037035","0","0","0","0","2","0","0","10","0","0","85.6","0","0","魔法服"
"0","0","0","聖者のローブＲ","1","2","10037036","0","0","0","0","2","0","0","10","0","0","89","0","0","魔法服"
"0","0","0","翠緑の霊衣Ｒ","1","2","10037037","0","0","0","0","2","0","0","10","0","0","92.4","0","0","魔法服"
"0","0","0","純潔の巫女装束Ｒ","1","2","10037038","0","0","0","0","2","0","0","10","0","0","94.8","0","0","魔法服"
"105","74.2","0","妖精叢盾スプリガン","0","0","10040032","0","0","0","0","0","0","0","10","0","0","0","0","0","盾"
"72","61.6","0","麝香猫果の薫盾","0","3","10040033","0","0","0","0","3","0","0","10","0","0","0","0","0","盾"
"72","66.4","0","激突重盾トライセラ","0","3.2","10040035","0","0","0","0","3.2","0","0","10","0","0","0","0","0","盾"
"72","70","0","ガーディアンシールドＲ","0","3.2","10040036","0","0","0","0","3.2","0","0","10","0","0","0","0","0","盾"
"0","87.8","0","翠華西瓜の海水駄","0","1.2","10043033","0","0","0","0","1.2","0","0","10","0","0","0","0","0","靴"
"0","92.6","0","餓竜疾靴デュアルラプター","0","1.4","10043035","0","0","0","0","1.4","0","0","10","0","0","0","0","0","靴"
"0","100.8","0","インファナルグリーブＲ","0","1.6","10043038","0","0","0","0","1.6","0","0","10","0","0","0","0","0","靴"
"100","0","0","妖精舞沓シルキー","0","0.8","10046032","0","0","0","0","0.8","0","0","10","0","0","77","0","0","魔法靴"
"100","0","0","紅玉苺の短靴","0","0.8","10046033","0","0","0","0","0.8","0","0","10","0","0","80.4","0","0","魔法靴"
"100","0","0","ネクロマンサーブーツＲ","0","1","10046036","0","0","0","0","1","0","0","10","0","0","88.8","0","0","魔法靴"
"100","0","0","アクエリアスブーツＲ","0","1","10046037","0","0","0","0","1","0","0","10","0","0","91","0","0","魔法靴"
"105","91.2","0","オートマトンバイザー","0","0","10049034","0","0","0","0","0","0","0","10","0","0","0","0","0","帽子"
"110","97.8","0","ドラゴンヘッドＲ","0","0","10049037","0","0","0","0","0","0","0","10","0","0","0","0","0","帽子"
"110","100","0","フェザーワルツＲ","0","0","10049038","0","0","0","0","0","0","0","10","0","0","0","0","0","帽子"
"0","0","0","オートマトンフルフェイス","0","0.8","10052034","0","0","0","0","0.8","0","0","10","0","0","95","0","0","魔法帽子"
"0","0","0","翼竜額冠ロンギケプス","0","0.8","10052035","0","0","0","0","0.8","0","0","10","0","0","98.6","0","0","魔法帽子"
"0","0","0","忘哭の冠Ｒ","0","0.8","10052038","0","0","0","0","0.8","0","0","10","0","0","105.4","0","0","魔法帽子"
"0","91.6","1.8","リングオブメタトロン","0","0","10055032","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"0","99","1.8","妖精晶翅ヴァハ","0","0","10055033","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"0","102.8","1.8","紅玉の徽章","0","0","10055034","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"0","106.6","1.8","クリムゾンデルタ","0","0","10055035","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"0","110.4","1.8","紅飾ラディオドンタ","0","0","10055036","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"0","114","1.8","猫神のペンダントＲ","0","0","10055037","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"0","117.8","1.8","焔帝の指輪Ｒ","0","0","10055038","0","0","0","0","0","0","0","10","0","0","0","0","0","攻撃アクセサリ"
"236","0","0","リングオブセフィロト","0","6.6","10058032","0","0","0","0","6.6","0","0","10","0","0","0","0","0","防御アクセサリ"
"284","0","0","妖精踊翅ネヴァン","0","6.8","10058033","0","0","0","0","6.8","0","0","10","0","0","0","0","0","防御アクセサリ"
"318","0","0","鬼木天蓼の徽章","0","6.8","10058034","0","0","0","0","6.8","0","0","10","0","0","0","0","0","防御アクセサリ"
"352","0","0","ヴェルデスクエア","0","6.8","10058035","0","0","0","0","6.8","0","0","10","0","0","0","0","0","防御アクセサリ"
"367","0","0","碧飾ケロニオイデア","0","7","10058036","0","0","0","0","7","0","0","10","0","0","0","0","0","防御アクセサリ"
"400","0","0","月のブレスレットＲ","0","7","10058037","0","0","0","0","7","0","0","10","0","0","0","0","0","防御アクセサリ"
"433","0","0","聖信徒のペンダントＲ","0","7","10058038","0","0","0","0","7","0","0","10","0","0","0","0","0","防御アクセサリ"
"0","0","0","リングオブサンダルフォン","1.4","0","10061032","0","0","0","0","0","0","0","10","0","0","91","0","0","魔法アクセサリ"
"0","0","0","妖精環翅モーリアン","1.4","0","10061033","0","0","0","0","0","0","0","10","0","0","98.6","0","0","魔法アクセサリ"
"0","0","0","巨峰の徽章","1.4","0","10061034","0","0","0","0","0","0","0","10","0","0","102.4","0","0","魔法アクセサリ"
"0","0","0","アズールサーキュラー","1.4","0","10061035","0","0","0","0","0","0","0","10","0","0","106.2","0","0","魔法アクセサリ"
"0","0","0","蒼飾フィロセラス","1.4","0","10061036","0","0","0","0","0","0","0","10","0","0","109.8","0","0","魔法アクセサリ"
"0","0","0","竜の涙Ｒ","1.4","0","10061037","0","0","0","0","0","0","0","10","0","0","113.6","0","0","魔法アクセサリ"
"0","0","0","大賢者の宝珠Ｒ","1.4","0","10061038","0","0","0","0","0","0","0","10","0","0","117.4","0","0","魔法アクセサリ"
