aa14f8866f2da1c279975c5d68086687688e1579ef3e8e53f066bab117cc4066,973db3a0e3017b48693bd26f99054ef6162ce57ae625d4ef2c95a3772634a2bf,c5b6a79cce2181e1200644e35569b41b1bb8d20a645332322714ae6c711c1cc7,c2902a30f2b1bc4409597d70d4af0ca082eaba4d11d3d8bcde8a3be514596eb5,14a056c25106bfb74c77ec2a6ac9be8ced07bce9e70fb9fb25cd1ee5cd5d6022,7588f5cf856aebeb5a55a3239fe6383b3872771052a6ba4b0e8f658584674768,b057303caef1db1a6d54c13e8a362204d4dba63d3c920c1ad7eef2286c4af33d,11539e36dcd186ba6f2be5b17254e4fd0a053903d71edd716b06ee820127c0e2,67d57a1436345c07854c77a1a63579c1a6ba6033b90ece3e3b9676235c78179f,960b2846eaac2b80fae6dbf40511bbe1304c2d5414e0d31456bad3df147997a3,a9beff82f7e77828804616fb9844c24e82c8f3324fb99c5b6b3e41745ec336c4,4357c7c426895aab76056f89086e4070046d58dcfd6e74fb9d875e5c501c96b3
"558","","3","0","2","2","0","60004","0","0","今日の運勢は中吉！　悩まず行動すれば強運に恵まれる！　　　　守るよりも攻めるが吉だ！　勝負事をするにはいい運勢だな！",""
"559","","3","0","2","1","0","60004","0","0","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？",""
"560","","3","0","2","1","0","60004","0","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！",""
"561","","3","0","2","1","0","60004","0","0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる",""
"562","","3","0","2","1","0","60004","0","0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？",""
"563","","3","0","2","1","0","60004","0","0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪",""
"564","","4","0","2","1","0","60004","0","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！",""
"565","","4","0","2","1","0","60004","0","0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？",""
"566","","4","0","2","1","0","60004","0","0","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！",""
"567","","4","0","2","2","0","60004","0","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！",""
"568","","4","0","2","1","0","60004","0","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～",""
"569","","4","0","2","1","0","60004","0","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？",""
"570","","4","0","2","2","0","60004","0","0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！",""
"571","カリン","0","2","3","0","0","60004","190804","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"572","カリン","0","3","3","0","0","60004","190804","7","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"573","カリン","0","1","1","1","0","60005","190804","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"574","","1","0","2","1","0","60005","0","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！",""
"575","","1","0","2","1","0","60005","0","0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に",""
"576","","1","0","2","2","0","60005","0","0","今日の運勢は姫吉！　道を歩けば幸運に当たる、最高の吉日！　　さすがは兄様。尽善尽美、金甌無欠の強運をお持ちですね。",""
"577","","1","0","2","2","0","60005","0","0","今日の運勢は姫吉！　旅立ち、どこへ行くもよし！　　　　　　　新年の門出も、お兄さんと一緒です♪　冒険にしゅっぱーつ♪",""
"578","","1","0","2","2","0","60005","0","0","今日の運勢は姫吉！　一日三食食べれば健康運アップ！　　　　　おせち。おぞうに。もっと、たべよ？　お兄。",""
"579","","2","0","2","1","0","60005","0","0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪",""
"580","","2","0","2","1","0","60005","0","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？",""
"581","","2","0","2","1","0","60005","0","0","今日の運勢は大吉！　日々の努力が実り、何事も良い方向へ！　　そんな弟くんには、お姉ちゃんのよしよしぎゅ～っをプレゼント♪",""
"582","","2","0","2","2","0","60005","0","0","今日の運勢は大吉！　お出かけするといいことあるかも？　　　　また一緒に、お忍びデートしてくださいね……騎士♪",""
"583","","2","0","2","2","0","60005","0","0","今日の運勢は大吉！　転居するならあたたかい場所が吉！　　　　煉獄の世なれど、住めば都と申しんす。ゆるりときなんせ……♪",""
"584","","3","0","2","1","0","60005","0","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！",""
"585","","3","0","2","1","0","60005","0","0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪",""
"586","","3","0","2","1","0","60005","0","0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？",""
"587","","3","0","2","1","0","60005","0","0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる",""
"588","","3","0","2","1","0","60005","0","0","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪",""
"589","","3","0","2","2","0","60005","0","0","今日の運勢は中吉！　争いごとは勝つが油断は大敵！　　　　　　ま、このあたしと一緒なら、向かうところ敵はねーですよっ！",""
"590","","3","0","2","2","0","60005","0","0","今日の運勢は中吉！　ラッキーアイテムは「光るもの」！　　　　ハツネちゃんの「きらーんっ☆」な魔法、見せちゃおうかなっ？",""
"591","","4","0","2","1","0","60005","0","0","今日の運勢は小吉！　のんびり穏やかな一日となるでしょう！　　あなた様を邪魔するものは全てエリコが排除しますわ、クスクス♪",""
"592","","4","0","2","1","0","60005","0","0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！",""
"593","","4","0","2","1","0","60005","0","0","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪",""
"594","","4","0","2","1","0","60005","0","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！",""
"595","","4","0","2","1","0","60005","0","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！",""
"596","","4","0","2","2","0","60005","0","0","今日の運勢は小吉！　空を眺めると気持ちが晴れやかに！　　　　眺めるだけじゃなくて、ひとっ飛びしちゃいましょうかっ♪",""
"597","","4","0","2","2","0","60005","0","0","今日の運勢は小吉！　掃除をすると運勢が開けそう！　　　　　　「わ、めんど」「ヴルムっ！　新年早々サボっちゃダメなんだからね！」",""
"598","カリン","0","2","3","0","0","60005","190804","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"599","カリン","0","3","3","0","0","60005","190804","7","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"600","カリン","0","1","1","1","0","60006","190804","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"601","","1","0","2","2","0","60006","0","0","今日の運勢は姫吉！　勇気を持って、新しいことに挑戦しよう！\n幸先がいいねえ少年！　今年もいい一年になるよう祈ってるよ。",""
"602","","1","0","2","2","0","60006","0","0","今日の運勢は姫吉！　どんなピンチも簡単に乗り越えられそう！\nよい結果が出たようで何よりです。さて、待人の方は……ふふ。",""
"603","","1","0","2","2","0","60006","0","0","今日の運勢は姫吉！　あの人と仲直り……できちゃうかも！？\nはあ……この私があなたの運勢に興味を抱くわけないでしょう？",""
"604","","2","0","2","1","0","60006","0","0","今日の運勢は大吉！　身近な友達との絆が深まる予感……？\n騎士様は、どなたと友誼を結ぶのでしょう？　気になります……",""
"605","","2","0","2","2","0","60006","0","0","今日の運勢は大吉！　ラッキーアイテムは「蛇の抜け殻」！\nこのアタシにお目にかかれるなんて……アンタ、幸せものね♪",""
"606","","3","0","2","2","0","60006","0","0","今日の運勢は中吉！　気になるあの人に会えちゃうかも！？\n『初夢を正夢にする枕』であなたに会え……な、なんでもない！",""
"607","","3","0","2","2","0","60006","0","0","今日の運勢は中吉！　子供に戻って、一日中遊びつくそう！\nお年玉でけん玉ゲット！　おじちゃん、もしかめ一万回やって！",""
"608","","3","0","2","1","0","60006","0","0","今日の運勢は中吉！　今日はおうちで、ゆーっくりくつろごう。\nお雑煮よし。みかんよし。さ、こたつで寝正月だ。君も入る？",""
"609","","4","0","2","2","0","60006","0","0","今日の運勢は小吉！　突然のドッキリに注意！\nおや、後ろに髪の長い女の霊が──フフ、冗談です。私ですよ。",""
"610","","4","0","2","2","0","60006","0","0","今日の運勢は小吉。慌てなくても、幸運はきっとやってくる。\n運は自分で掴むもの──媛が言ってました。でも、どうやって？",""
"611","カリン","0","2","3","0","0","60006","190804","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"612","カリン","0","3","3","0","0","60006","190804","5","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
