27a71b7652a781c8d6b2ba77b766eae69b656f57de2d1465755dcb13f4599d9c,fc1399fd6b3bbc3573a986c178d651a21d4a7c321c669c74164cd1de23dbcf28,18aeb0425fbb4b58b1cb9b3f35e09da4a73fc1d564eeaaa80724645b68d473c8,a2de7f496d753aeedd526d33ec96a4a644e044c0602629760a71687d0ce49d31,c9b42334327e239474fd020a7f2d066f76433f27cb7f3f0f48d482e373514f01,4dc347c75f64a40930b058357691b8054e0a6d5c2cd61383b6218357b2439ad9,7da83adac740f8be2a9b911b7b1c11466feac4688a913f77c45b875cb0674190,9e858d32e97c28b780c266c6418446ffb959d844382bee640711ae760bb11deb,9fa0153c2afe092df8d9586b9d20f4c295d198c502754bc5782df3118f25f1eb,36119c871a8017160dc0932b3b870b6903ade014ae7766f9ce838ee29e1640bc,d1a84bb48b4660f90942f8e9b995ebc35572ba62300005a925e41c3c9b26e663,341f0d054a9dbb85f1e913d49879f3908dd631a35202d681843e06843c5943b6
"2","","0","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？","0","0","1","0","60004","3","","559"
"2","","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","0","0","1","0","60004","3","","560"
"2","","0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる","0","0","1","0","60004","3","","561"
"2","","0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？","0","0","1","0","60004","3","","562"
"2","","0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪","0","0","1","0","60004","3","","563"
"2","","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","0","0","1","0","60004","4","","564"
"2","","0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？","0","0","1","0","60004","4","","565"
"2","","0","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！","0","0","1","0","60004","4","","566"
"2","","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","0","0","2","0","60004","4","","567"
"2","","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","0","0","1","0","60004","4","","568"
"2","","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","0","0","1","0","60004","4","","569"
"2","","0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！","0","0","2","0","60004","4","","570"
"3","","2","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","0","190804","0","0","60004","0","カリン","571"
"3","","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","0","190804","0","7","60004","0","カリン","572"
"1","","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","0","190804","1","0","60005","0","カリン","573"
"2","","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","0","0","1","0","60005","1","","574"
"2","","0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に","0","0","1","0","60005","1","","575"
"2","","0","今日の運勢は姫吉！　道を歩けば幸運に当たる、最高の吉日！　　さすがは兄様。尽善尽美、金甌無欠の強運をお持ちですね。","0","0","2","0","60005","1","","576"
"2","","0","今日の運勢は姫吉！　旅立ち、どこへ行くもよし！　　　　　　　新年の門出も、お兄さんと一緒です♪　冒険にしゅっぱーつ♪","0","0","2","0","60005","1","","577"
"2","","0","今日の運勢は姫吉！　一日三食食べれば健康運アップ！　　　　　おせち。おぞうに。もっと、たべよ？　お兄。","0","0","2","0","60005","1","","578"
"2","","0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪","0","0","1","0","60005","2","","579"
"2","","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","0","0","1","0","60005","2","","580"
"2","","0","今日の運勢は大吉！　日々の努力が実り、何事も良い方向へ！　　そんな弟くんには、お姉ちゃんのよしよしぎゅ～っをプレゼント♪","0","0","1","0","60005","2","","581"
"2","","0","今日の運勢は大吉！　お出かけするといいことあるかも？　　　　また一緒に、お忍びデートしてくださいね……騎士♪","0","0","2","0","60005","2","","582"
"2","","0","今日の運勢は大吉！　転居するならあたたかい場所が吉！　　　　煉獄の世なれど、住めば都と申しんす。ゆるりときなんせ……♪","0","0","2","0","60005","2","","583"
"2","","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","0","0","1","0","60005","3","","584"
"2","","0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪","0","0","1","0","60005","3","","585"
"2","","0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？","0","0","1","0","60005","3","","586"
"2","","0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる","0","0","1","0","60005","3","","587"
"2","","0","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪","0","0","1","0","60005","3","","588"
"2","","0","今日の運勢は中吉！　争いごとは勝つが油断は大敵！　　　　　　ま、このあたしと一緒なら、向かうところ敵はねーですよっ！","0","0","2","0","60005","3","","589"
"2","","0","今日の運勢は中吉！　ラッキーアイテムは「光るもの」！　　　　ハツネちゃんの「きらーんっ☆」な魔法、見せちゃおうかなっ？","0","0","2","0","60005","3","","590"
"2","","0","今日の運勢は小吉！　のんびり穏やかな一日となるでしょう！　　あなた様を邪魔するものは全てエリコが排除しますわ、クスクス♪","0","0","1","0","60005","4","","591"
"2","","0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！","0","0","1","0","60005","4","","592"
"2","","0","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪","0","0","1","0","60005","4","","593"
"2","","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","0","0","1","0","60005","4","","594"
"2","","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","0","0","1","0","60005","4","","595"
"2","","0","今日の運勢は小吉！　空を眺めると気持ちが晴れやかに！　　　　眺めるだけじゃなくて、ひとっ飛びしちゃいましょうかっ♪","0","0","2","0","60005","4","","596"
"2","","0","今日の運勢は小吉！　掃除をすると運勢が開けそう！　　　　　　「わ、めんど」「ヴルムっ！　新年早々サボっちゃダメなんだからね！」","0","0","2","0","60005","4","","597"
"3","","2","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","0","190804","0","0","60005","0","カリン","598"
"3","","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","0","190804","0","7","60005","0","カリン","599"
