f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"0","91","0","0","0","150","0","0","0","0","0","6","0","131901","0","0","1","3","125"
"0","199","0","0","0","325","0","0","10","0","5","12","0","131901","0","0","4","4","175"
"0","386","0","0","0","505","0","0","10","0","15","26","0","131901","0","0","4","5","175"
"0","559","0","0","0","1035","0","0","25","0","15","45","0","131901","0","0","12","6","175"
"0","845","0","0","0","1395","0","0","30","0","85","55","0","131901","0","0","14","7","175"
"0","1162","0","4","0","1675","0","0","75","0","85","73","0","131901","0","0","19","8","175"
"0","1489","11","9","0","2130","0","0","110","0","100","90","0","131901","0","0","25","9","175"
"0","1877","35","14","0","2640","0","0","120","0","115","103","0","131901","0","0","30","10","395"
"0","2278","58","14","0","3060","0","0","134","0","131","122","0","131901","0","0","37","11","735"
"0","2608","80","17","0","3580","0","0","143","0","167","145","0","131901","0","0","56","12","955"
"0","3068","132","19","0","3820","0","0","143","0","199","160","3","131901","0","0","65","13","955"
"0","3536","186","21","0","4020","0","0","147","0","221","179","3","131901","0","0","77","14","1075"
"0","4047","242","23","0","4110","0","0","151","0","231","197","3","131901","0","0","91","15","1195"
"0","4615","301","25","0","4140","0","0","151","0","251","214","3","131901","0","0","104","16","1195"
"0","5243","376","25","0","4140","0","0","151","0","281","231","3","131901","0","0","113","17","1195"
"0","5925","480","25","0","4140","0","0","151","0","291","249","3","131901","0","0","123","18","1195"
"0","6701","609","25","0","4140","0","0","151","0","291","265","3","131901","0","0","134","19","1195"
"0","7519","747","25","0","4140","0","0","151","0","291","286","3","131901","0","0","149","20","1195"
"0","8458","928","25","0","4140","0","0","151","0","291","297","3","131901","0","0","159","21","1295"
"0","9541","1120","25","0","4140","0","0","151","0","291","312","3","131901","0","0","170","22","1395"
"0","10802","1269","25","0","4140","0","0","151","0","291","335","3","131901","0","0","181","23","1395"
"0","12194","1385","25","0","4140","0","0","151","0","291","360","3","131901","0","0","193","24","1395"
"0","13752","1458","25","0","4410","0","0","151","0","291","382","3","131901","0","0","209","25","1395"
"0","15402","1477","25","0","5410","0","0","151","0","291","407","3","131901","0","0","227","26","1395"
"0","17189","1491","25","0","6440","0","0","151","0","291","429","3","131901","0","0","243","27","1395"
"0","19183","1505","25","0","7040","0","0","151","0","291","446","3","131901","0","0","258","28","1395"
"0","20940","1512","25","0","8875","0","0","151","0","291","489","3","131901","0","0","301","29","1395"
"0","22834","1520","25","0","10790","0","0","151","0","291","532","3","131901","0","0","344","30","1395"
"0","24817","1528","25","0","12785","0","0","151","0","291","576","3","131901","0","0","388","31","1395"
"0","26890","1536","25","0","14855","0","0","151","0","291","621","3","131901","0","0","433","32","1395"
"0","29540","1551","25","0","15955","0","0","151","0","291","633","3","131901","0","0","445","33","1395"
"0","32298","1565","25","0","17555","0","0","151","0","291","645","3","131901","0","0","457","34","1395"
"0","35241","1579","25","0","18655","0","0","151","0","291","657","3","131901","0","0","469","35","1395"
"0","38351","1593","25","0","19255","0","0","151","0","291","669","3","131901","0","0","481","36","1395"
"0","41505","1607","25","0","20355","0","0","151","0","291","682","3","131901","0","0","494","37","1395"
"0","26","0","0","0","55","0","0","0","0","0","3","0","132001","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","132001","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","132001","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","132001","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","132001","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","132001","0","0","8","7","100"
"0","1261","0","4","0","1560","0","0","45","0","120","67","0","132001","0","0","10","8","100"
"0","1660","16","9","0","1700","0","0","75","0","155","78","0","132001","0","0","10","9","100"
"0","2048","35","14","0","1970","0","0","95","0","170","98","0","132001","0","0","11","10","520"
"0","2538","75","14","0","2130","0","0","100","0","186","107","5","132001","0","0","11","11","740"
"0","3040","123","14","0","2230","0","0","105","0","222","116","11","132001","0","0","14","12","840"
"0","3573","185","16","0","2370","0","0","105","0","242","123","17","132001","0","0","19","13","840"
"0","4153","261","18","0","2510","0","0","105","0","272","130","17","132001","0","0","23","14","960"
"0","4739","321","22","0","2540","0","0","110","0","282","141","17","132001","0","0","33","15","1080"
"0","5391","386","22","0","2570","0","0","116","0","292","153","17","132001","0","0","41","16","1080"
"0","6098","448","22","0","2570","0","0","122","0","302","166","17","132001","0","0","48","17","1080"
"0","6880","537","22","0","2570","0","0","123","0","312","177","17","132001","0","0","55","18","1080"
"0","7768","670","22","0","2570","0","0","123","0","312","184","17","132001","0","0","60","19","1080"
"0","8689","827","22","0","2570","0","0","123","0","312","198","17","132001","0","0","70","20","1080"
"0","9708","1029","22","0","2570","0","0","123","0","312","206","17","132001","0","0","76","21","1180"
"0","10905","1247","22","0","2570","0","0","123","0","312","213","17","132001","0","0","81","22","1280"
"0","12228","1431","22","0","2570","0","0","123","0","312","229","17","132001","0","0","87","23","1280"
"0","13703","1574","22","0","2570","0","0","123","0","312","246","17","132001","0","0","93","24","1280"
"0","15413","1683","22","0","2570","0","0","123","0","312","254","17","132001","0","0","99","25","1280"
"0","17253","1755","22","0","3030","0","0","123","0","312","263","17","132001","0","0","105","26","1280"
"0","19288","1800","22","0","3030","0","0","123","0","312","271","17","132001","0","0","111","27","1280"
"0","21486","1832","22","0","3030","0","0","123","0","312","276","17","132001","0","0","116","28","1280"
"0","23808","1865","22","0","3490","0","0","123","0","312","280","17","132001","0","0","120","29","1280"
"0","26329","1899","22","0","3490","0","0","123","0","312","284","17","132001","0","0","124","30","1280"
"0","28908","1933","22","0","3950","0","0","123","0","312","288","17","132001","0","0","128","31","1280"
"0","31650","1967","22","0","3950","0","0","123","0","312","292","17","132001","0","0","132","32","1280"
"0","34483","2000","22","0","4450","0","0","123","0","312","296","17","132001","0","0","136","33","1280"
"0","37465","2032","22","0","4950","0","0","123","0","312","300","17","132001","0","0","140","34","1280"
"0","40504","2058","22","0","5450","0","0","123","0","312","308","17","132001","0","0","148","35","1280"
"0","43709","2084","22","0","5450","0","0","123","0","312","316","17","132001","0","0","156","36","1280"
"0","46958","2110","22","0","5950","0","0","123","0","312","325","17","132001","0","0","165","37","1280"
"0","0","0","0","0","65","0","0","0","23","0","0","0","132101","0","0","3","2","75"
"1","0","0","0","0","270","0","0","0","73","0","0","0","132101","0","0","6","3","125"
"1","0","0","0","0","720","0","0","0","173","5","2","0","132101","0","0","10","4","155"
"1","0","0","0","0","1465","0","0","0","296","5","8","0","132101","0","0","21","5","155"
"1","0","0","0","0","2295","0","0","0","502","5","15","0","132101","0","0","31","6","245"
"1","0","0","0","0","3290","0","0","0","736","5","23","0","132101","0","0","46","7","245"
"1","0","0","0","0","4480","0","0","0","1003","5","29","0","132101","0","0","63","8","245"
"1","0","0","5","0","5300","0","0","0","1334","5","37","0","132101","10","0","78","9","645"
"1","0","0","10","0","5900","0","0","10","1704","5","53","0","132101","40","0","88","10","1045"
"3","0","0","10","11","6300","3","0","20","2068","5","75","0","132101","68","0","99","11","1045"
"3","0","0","13","22","6790","6","0","20","2446","5","94","0","132101","100","0","116","12","1045"
"3","0","0","16","32","7040","6","0","20","2844","30","113","0","132101","145","0","137","13","1145"
"3","0","0","16","32","7150","6","0","20","3300","55","131","1","132101","206","0","160","14","1345"
"3","0","0","16","32","7220","6","0","20","3899","55","142","1","132101","294","0","172","15","1445"
"3","0","0","16","35","7320","6","0","20","4526","55","156","1","132101","379","0","181","16","1495"
"3","0","0","16","41","7645","6","0","20","5147","55","165","1","132101","486","0","197","17","1495"
"3","0","0","16","41","8155","6","0","20","5836","55","174","1","132101","602","0","212","18","1495"
"3","0","0","16","41","8435","6","0","20","6634","70","185","1","132101","718","0","226","19","1495"
"3","0","0","16","41","8885","6","0","20","7497","99","197","1","132101","839","0","241","20","1495"
"3","0","0","16","41","9390","6","0","20","8445","128","209","1","132101","965","0","257","21","1495"
"3","0","0","16","41","10165","6","0","20","9506","148","227","1","132101","1083","0","277","22","1495"
"3","0","0","16","41","11520","6","0","20","10484","168","265","1","132101","1149","0","319","23","1495"
"3","0","0","16","41","12750","6","0","20","11571","168","305","1","132101","1203","0","367","24","1495"
"3","0","0","16","41","13905","6","0","20","12807","168","346","1","132101","1236","0","420","25","1495"
"3","0","0","16","41","16035","6","0","20","14138","168","387","1","132101","1260","0","462","26","1495"
"3","0","0","16","41","19390","6","0","20","15544","168","423","1","132101","1278","0","489","27","1495"
"3","0","0","16","41","23275","6","0","20","17042","168","454","1","132101","1299","0","516","28","1495"
"3","0","0","16","41","27440","6","0","20","18651","168","485","1","132101","1324","0","547","29","1495"
"3","0","0","16","41","31885","6","0","20","20354","168","518","1","132101","1350","0","580","30","1495"
"3","0","0","16","41","36460","6","0","20","22131","168","553","1","132101","1376","0","615","31","1495"
"3","0","0","16","41","41350","6","0","20","23972","168","589","1","132101","1402","0","651","32","1495"
"3","0","0","16","41","46710","6","0","20","25896","168","626","1","132101","1427","0","688","33","1495"
"3","0","0","16","41","52440","6","0","20","27932","168","664","1","132101","1451","0","726","34","1495"
"3","0","0","16","41","58470","6","0","20","30062","168","702","1","132101","1475","0","764","35","1495"
"3","0","0","16","41","64720","6","0","20","32267","168","741","1","132101","1499","0","803","36","1495"
"3","0","0","16","41","71190","6","0","20","34548","168","781","1","132101","1523","0","843","37","1495"
"0","23","0","0","0","55","0","0","0","0","0","2","0","132201","0","0","1","2","75"
"0","88","0","0","0","150","0","0","0","0","0","5","0","132201","0","0","2","3","150"
"0","207","0","0","0","270","0","0","10","0","5","11","0","132201","0","0","4","4","175"
"0","394","0","0","0","450","0","0","10","0","15","25","0","132201","0","0","4","5","175"
"0","597","0","0","0","800","0","0","25","0","40","41","0","132201","0","0","9","6","175"
"0","883","0","0","0","1160","0","0","30","0","110","51","0","132201","0","0","11","7","175"
"0","1244","0","4","0","1325","1","0","60","0","145","61","0","132201","0","0","13","8","175"
"0","1560","5","9","0","1860","2","0","80","0","145","80","0","132201","0","0","24","9","175"
"0","1955","26","14","0","2310","4","0","80","0","160","90","0","132201","0","0","36","10","275"
"0","2362","54","14","0","2830","5","0","93","0","160","102","3","132201","0","0","46","11","495"
"0","2758","86","17","0","3150","5","0","98","0","196","119","6","132201","0","0","61","12","695"
"0","3270","140","19","0","3290","5","0","98","0","228","129","12","132201","0","0","67","13","695"
"0","3826","206","21","0","3490","5","0","102","0","258","138","12","132201","0","0","73","14","815"
"0","4451","276","23","0","3600","5","0","102","0","268","145","12","132201","0","0","79","15","935"
"0","5104","338","23","0","3700","5","0","102","0","298","156","12","132201","0","0","86","16","935"
"0","5797","385","23","0","3700","5","0","107","0","343","168","12","132201","0","0","95","17","935"
"0","6547","466","23","0","3700","5","0","108","0","353","184","12","132201","0","0","105","18","935"
"0","7391","589","23","0","3825","5","0","108","0","353","196","12","132201","0","0","113","19","935"
"0","8312","746","23","0","3825","5","0","108","0","353","210","12","132201","0","0","123","20","935"
"0","9331","948","23","0","3825","5","0","108","0","353","218","12","132201","0","0","129","21","1035"
"0","10528","1166","23","0","3825","5","0","108","0","353","225","12","132201","0","0","134","22","1135"
"0","11851","1350","23","0","3825","5","0","108","0","353","241","12","132201","0","0","140","23","1135"
"0","13326","1493","23","0","3825","5","0","108","0","353","258","12","132201","0","0","146","24","1135"
"0","15021","1612","23","0","3825","5","0","108","0","353","267","12","132201","0","0","152","25","1135"
"0","16928","1689","23","0","3825","5","0","108","0","353","273","12","132201","0","0","157","26","1135"
"0","18973","1739","23","0","3825","5","0","108","0","353","279","12","132201","0","0","162","27","1135"
"0","21156","1776","23","0","3825","5","0","108","0","353","285","12","132201","0","0","168","28","1135"
"0","23484","1814","23","0","3825","5","0","108","0","353","293","12","132201","0","0","176","29","1135"
"0","25960","1853","23","0","3825","5","0","108","0","353","301","12","132201","0","0","184","30","1135"
"0","28546","1892","23","0","3825","5","0","108","0","353","309","12","132201","0","0","192","31","1135"
"0","31243","1931","23","0","3825","5","0","108","0","353","317","12","132201","0","0","200","32","1135"
"0","34077","1969","23","0","3825","5","0","108","0","353","326","12","132201","0","0","209","33","1135"
"0","37060","2006","23","0","3825","5","0","108","0","353","335","12","132201","0","0","218","34","1135"
"0","40193","2043","23","0","3825","5","0","108","0","353","344","12","132201","0","0","227","35","1135"
"0","43427","2080","23","0","3825","5","0","108","0","353","354","12","132201","0","0","237","36","1135"
"0","46772","2117","23","0","3825","5","0","108","0","353","364","12","132201","0","0","247","37","1135"
"0","26","0","0","0","55","0","0","0","0","0","3","0","132301","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","132301","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","132301","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","132301","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","132301","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","132301","0","0","8","7","100"
"0","1286","0","4","0","1560","1","0","30","0","120","63","0","132301","0","0","10","8","100"
"0","1710","16","9","0","1700","2","0","45","0","155","70","0","132301","0","0","10","9","100"
"0","2175","45","14","0","1970","4","0","45","0","170","75","0","132301","0","0","13","10","320"
"0","2687","90","14","0","2130","5","0","45","0","186","80","5","132301","0","0","13","11","540"
"0","3211","143","14","0","2230","6","0","45","0","222","85","11","132301","0","0","16","12","640"
"0","3744","205","16","0","2370","6","0","45","0","242","92","17","132301","0","0","21","13","640"
"0","4324","281","18","0","2510","6","0","45","0","272","99","17","132301","0","0","25","14","760"
"0","4929","351","22","0","2540","6","0","45","0","282","108","17","132301","0","0","33","15","880"
"0","5602","426","22","0","2570","6","0","45","0","312","116","17","132301","0","0","38","16","880"
"0","6330","498","22","0","2570","6","0","45","0","342","125","17","132301","0","0","42","17","880"
"0","7114","587","22","0","2570","6","0","45","0","372","134","17","132301","0","0","48","18","880"
"0","8002","720","22","0","2570","6","0","45","0","372","141","17","132301","0","0","53","19","880"
"0","8923","877","22","0","2570","6","0","45","0","372","155","17","132301","0","0","63","20","880"
"0","9942","1079","22","0","2570","6","0","45","0","372","163","17","132301","0","0","69","21","980"
"0","11139","1297","22","0","2570","6","0","45","0","372","170","17","132301","0","0","74","22","1080"
"0","12462","1481","22","0","2570","6","0","45","0","372","186","17","132301","0","0","80","23","1080"
"0","13937","1624","22","0","2570","6","0","45","0","372","203","17","132301","0","0","86","24","1080"
"0","15647","1733","22","0","2570","6","0","45","0","372","211","17","132301","0","0","92","25","1080"
"0","17487","1805","22","0","3030","6","0","45","0","372","220","17","132301","0","0","98","26","1080"
"0","19522","1850","22","0","3030","6","0","45","0","372","228","17","132301","0","0","104","27","1080"
"0","21720","1882","22","0","3030","6","0","45","0","372","233","17","132301","0","0","109","28","1080"
"0","24042","1915","22","0","3490","6","0","45","0","372","237","17","132301","0","0","113","29","1080"
"0","26563","1949","22","0","3490","6","0","45","0","372","241","17","132301","0","0","117","30","1080"
"0","29142","1983","22","0","3950","6","0","45","0","372","245","17","132301","0","0","121","31","1080"
"0","31884","2017","22","0","3950","6","0","45","0","372","249","17","132301","0","0","125","32","1080"
"0","34717","2050","22","0","4450","6","0","45","0","372","253","17","132301","0","0","129","33","1080"
"0","37699","2082","22","0","4950","6","0","45","0","372","257","17","132301","0","0","133","34","1080"
"0","40886","2114","22","0","4950","6","0","45","0","372","261","17","132301","0","0","137","35","1080"
"0","44185","2146","22","0","4950","6","0","45","0","372","265","17","132301","0","0","141","36","1080"
"0","47529","2178","22","0","5450","6","0","45","0","372","270","17","132301","0","0","146","37","1080"
"1","0","0","0","0","95","0","0","0","20","0","0","0","132401","0","0","2","2","50"
"3","0","0","0","0","190","0","0","0","73","5","0","0","132401","0","0","6","3","100"
"5","0","0","0","0","405","0","0","0","175","30","2","0","132401","0","0","9","4","270"
"8","0","0","0","0","740","0","0","10","328","65","4","0","132401","0","0","14","5","430"
"12","0","0","0","0","1230","0","0","10","559","65","5","0","132401","0","0","22","6","820"
"16","0","0","0","0","1705","2","0","10","829","65","7","0","132401","0","0","28","7","1660"
"16","0","0","8","0","2285","4","0","10","1150","65","13","0","132401","0","0","43","8","1985"
"17","0","0","21","0","2615","6","0","10","1587","65","16","0","132401","25","0","54","9","1985"
"17","0","0","34","0","2815","6","0","20","2087","65","20","0","132401","80","0","59","10","2085"
"24","0","0","34","13","2815","6","0","40","2582","65","25","0","132401","135","0","59","11","2185"
"26","0","0","34","26","3085","6","0","56","3048","65","34","0","132401","179","0","70","12","2285"
"26","0","0","34","39","3235","8","0","62","3601","90","40","0","132401","240","0","76","13","2285"
"26","0","0","34","39","3315","10","0","68","4231","115","44","0","132401","329","0","81","14","2285"
"26","0","0","34","39","3495","12","0","68","4882","115","48","0","132401","433","0","90","15","2285"
"26","0","0","34","44","3675","12","0","68","5558","115","50","0","132401","550","0","102","16","2285"
"26","0","0","34","49","3825","12","0","68","6284","115","54","0","132401","663","0","112","17","2285"
"26","0","0","34","51","3875","12","0","68","7119","115","59","0","132401","821","0","115","18","2285"
"26","0","0","34","51","3970","12","0","68","8060","115","63","0","132401","992","0","119","19","2285"
"26","0","0","34","56","4165","12","0","68","9067","115","69","0","132401","1175","0","125","20","2285"
"26","0","0","34","61","4355","12","0","68","10155","115","75","0","132401","1388","0","132","21","2285"
"26","0","0","34","66","4445","12","0","68","11432","115","81","0","132401","1574","0","143","22","2285"
"26","0","0","34","66","4535","12","0","68","12876","115","89","0","132401","1719","0","153","23","2285"
"26","0","0","34","66","5190","12","0","68","14452","115","89","0","132401","1833","0","158","24","2285"
"26","0","0","34","66","5270","12","0","68","16206","115","98","0","132401","1936","0","164","25","2285"
"26","0","0","34","66","5925","12","0","68","18137","115","98","0","132401","2003","0","164","26","2285"
"26","0","0","34","66","6385","12","0","68","20155","115","105","0","132401","2045","0","169","27","2285"
"26","0","0","34","66","6535","12","0","68","22353","115","110","0","132401","2076","0","174","28","2285"
"26","0","0","34","66","7005","12","0","68","24679","115","115","0","132401","2109","0","179","29","2285"
"26","0","0","34","66","7155","12","0","68","27189","115","120","0","132401","2144","0","184","30","2285"
"26","0","0","34","66","7625","12","0","68","29773","115","125","0","132401","2179","0","189","31","2285"
"26","0","0","34","66","7785","12","0","68","32494","115","131","0","132401","2214","0","195","32","2285"
"26","0","0","34","66","8325","12","0","68","35319","115","137","0","132401","2248","0","201","33","2285"
"26","0","0","34","66","8505","12","0","68","38334","115","143","0","132401","2281","0","207","34","2285"
"26","0","0","34","66","9055","12","0","68","41455","115","149","0","132401","2314","0","213","35","2285"
"26","0","0","34","66","9235","12","0","68","44719","115","156","0","132401","2347","0","220","36","2285"
"26","0","0","34","66","9835","12","0","68","48047","115","163","0","132401","2380","0","227","37","2285"
"0","23","0","0","0","55","0","0","0","0","0","2","0","132501","0","0","1","2","75"
"0","91","0","0","0","150","0","0","0","0","0","6","0","132501","0","0","1","3","125"
"0","199","0","0","0","325","0","0","10","0","5","12","0","132501","0","0","4","4","175"
"0","386","0","0","0","505","0","0","10","0","15","26","0","132501","0","0","4","5","175"
"0","559","0","0","0","1035","0","0","25","0","15","45","0","132501","0","0","12","6","175"
"0","845","0","0","0","1395","0","0","30","0","85","55","0","132501","0","0","14","7","175"
"0","1169","0","4","0","1675","1","0","60","0","85","73","0","132501","0","0","19","8","175"
"0","1521","11","9","0","2130","2","0","80","0","100","86","0","132501","0","0","25","9","175"
"0","1939","45","14","0","2490","3","0","80","0","135","95","0","132501","0","0","28","10","395"
"0","2367","83","14","0","2910","4","0","83","0","151","106","3","132501","0","0","35","11","615"
"0","2780","123","17","0","3230","4","0","86","0","187","119","9","132501","0","0","44","12","615"
"0","3212","167","22","0","3490","4","0","86","0","219","136","12","132501","0","0","55","13","615"
"0","3701","229","24","0","3690","4","0","90","0","229","152","12","132501","0","0","66","14","735"
"0","4256","295","24","0","3800","4","0","90","0","239","166","12","132501","0","0","76","15","855"
"0","4824","341","24","0","3980","4","0","90","0","259","184","12","132501","0","0","89","16","855"
"0","5416","388","24","0","4050","4","0","90","0","304","205","12","132501","0","0","103","17","855"
"0","6050","469","24","0","4050","4","0","90","0","329","229","12","132501","0","0","119","18","855"
"0","6750","580","24","0","4175","4","0","90","0","329","255","12","132501","0","0","136","19","855"
"0","7465","696","24","0","4300","4","0","90","0","329","285","12","132501","0","0","163","20","950"
"0","8300","853","24","0","4510","4","0","90","0","329","314","12","132501","0","0","189","21","1050"
"0","9270","1018","24","0","4965","4","0","90","0","329","344","12","132501","0","0","218","22","1050"
"0","10311","1152","24","0","5655","4","0","90","0","329","385","12","132501","0","0","250","23","1050"
"0","11486","1277","24","0","6115","4","0","90","0","329","424","12","132501","0","0","287","24","1050"
"0","12940","1381","24","0","6115","4","0","90","0","329","458","12","132501","0","0","319","25","1050"
"0","14566","1446","24","0","6410","4","0","90","0","329","490","12","132501","0","0","350","26","1050"
"0","16306","1489","24","0","6865","4","0","90","0","329","522","12","132501","0","0","381","27","1050"
"0","18165","1519","24","0","7410","4","0","90","0","329","555","12","132501","0","0","414","28","1050"
"0","20150","1550","24","0","8030","4","0","90","0","329","591","12","132501","0","0","450","29","1050"
"0","22246","1581","24","0","8805","4","0","90","0","329","629","12","132501","0","0","488","30","1050"
"0","24434","1612","24","0","9660","4","0","90","0","329","668","12","132501","0","0","527","31","1050"
"0","26714","1643","24","0","10595","4","0","90","0","329","708","12","132501","0","0","567","32","1050"
"0","28980","1672","24","0","11605","4","0","90","0","329","758","12","132501","0","0","617","33","1050"
"0","31508","1702","24","0","12785","4","0","90","0","329","800","12","132501","0","0","659","34","1050"
"0","34001","1731","24","0","14205","4","0","90","0","329","852","12","132501","0","0","711","35","1050"
"0","36723","1761","24","0","15795","4","0","90","0","329","896","12","132501","0","0","755","36","1050"
"0","39377","1790","24","0","17555","4","0","90","0","329","950","12","132501","0","0","809","37","1050"
"0","26","0","0","0","55","0","0","0","0","0","3","0","132801","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","132801","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","132801","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","132801","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","132801","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","132801","0","0","8","7","100"
"0","1286","0","4","0","1560","1","0","30","0","120","63","0","132801","0","0","10","8","100"
"0","1710","16","9","0","1700","2","0","45","0","155","70","0","132801","0","0","10","9","100"
"0","2175","45","14","0","1970","4","0","45","0","170","75","0","132801","0","0","13","10","320"
"0","2687","90","14","0","2130","5","0","45","0","186","80","5","132801","0","0","13","11","540"
"0","3211","143","14","0","2230","6","0","45","0","222","85","11","132801","0","0","16","12","640"
"0","3744","205","16","0","2370","6","0","45","0","242","92","17","132801","0","0","21","13","640"
"0","4324","281","18","0","2510","6","0","45","0","272","99","17","132801","0","0","25","14","760"
"0","4929","351","22","0","2540","6","0","45","0","282","108","17","132801","0","0","33","15","880"
"0","5602","426","22","0","2570","6","0","45","0","312","116","17","132801","0","0","38","16","880"
"0","6330","498","22","0","2570","6","0","45","0","342","125","17","132801","0","0","42","17","880"
"0","7114","587","22","0","2570","6","0","45","0","372","134","17","132801","0","0","48","18","880"
"0","8002","720","22","0","2570","6","0","45","0","372","141","17","132801","0","0","53","19","880"
"0","8923","877","22","0","2570","6","0","45","0","372","155","17","132801","0","0","63","20","880"
"0","9942","1079","22","0","2570","6","0","45","0","372","163","17","132801","0","0","69","21","980"
"0","11139","1297","22","0","2570","6","0","45","0","372","170","17","132801","0","0","74","22","1080"
"0","12462","1481","22","0","2570","6","0","45","0","372","186","17","132801","0","0","80","23","1080"
"0","13937","1624","22","0","2570","6","0","45","0","372","203","17","132801","0","0","86","24","1080"
"0","15647","1733","22","0","2570","6","0","45","0","372","211","17","132801","0","0","92","25","1080"
"0","17487","1805","22","0","3030","6","0","45","0","372","220","17","132801","0","0","98","26","1080"
"0","19522","1850","22","0","3030","6","0","45","0","372","228","17","132801","0","0","104","27","1080"
"0","21720","1882","22","0","3030","6","0","45","0","372","233","17","132801","0","0","109","28","1080"
"0","24042","1915","22","0","3490","6","0","45","0","372","237","17","132801","0","0","113","29","1080"
"0","26563","1949","22","0","3490","6","0","45","0","372","241","17","132801","0","0","117","30","1080"
"0","29142","1983","22","0","3950","6","0","45","0","372","245","17","132801","0","0","121","31","1080"
"0","31884","2017","22","0","3950","6","0","45","0","372","249","17","132801","0","0","125","32","1080"
"0","34717","2050","22","0","4450","6","0","45","0","372","253","17","132801","0","0","129","33","1080"
"0","37699","2082","22","0","4950","6","0","45","0","372","257","17","132801","0","0","133","34","1080"
"0","40886","2114","22","0","4950","6","0","45","0","372","261","17","132801","0","0","137","35","1080"
"0","44185","2146","22","0","4950","6","0","45","0","372","265","17","132801","0","0","141","36","1080"
"0","47529","2178","22","0","5450","6","0","45","0","372","270","17","132801","0","0","146","37","1080"
"0","23","0","0","0","55","0","0","0","0","0","2","0","132901","0","0","1","2","75"
"0","81","0","0","0","150","0","0","0","0","0","8","0","132901","0","0","1","3","125"
"0","172","0","0","0","325","0","0","10","0","5","17","0","132901","0","0","4","4","175"
"0","349","0","0","0","505","0","0","10","0","15","33","0","132901","0","0","4","5","175"
"0","522","0","0","0","1035","0","0","25","0","15","52","0","132901","0","0","12","6","175"
"0","790","0","0","0","1395","0","0","30","0","85","66","0","132901","0","0","14","7","175"
"0","1089","0","4","0","1675","0","0","75","0","85","88","0","132901","0","0","19","8","175"
"0","1416","11","9","0","2130","0","0","110","0","100","105","0","132901","0","0","25","9","175"
"0","1834","45","14","0","2490","1","0","110","0","135","114","0","132901","0","0","28","10","395"
"0","2262","83","14","0","2910","2","0","113","0","151","125","3","132901","0","0","35","11","615"
"0","2657","111","17","0","3230","2","0","116","0","177","141","11","132901","0","0","46","12","615"
"0","3053","129","20","0","3490","2","0","116","0","199","165","16","132901","0","0","62","13","735"
"0","3506","161","20","0","3750","2","0","120","0","199","189","16","132901","0","0","79","14","975"
"0","4024","201","20","0","3920","2","0","125","0","199","209","16","132901","0","0","94","15","1095"
