b3c06937656b94071a9b08d64f8ec761a3080af2e4d980f6d30486f89cd3e34a,ecbb8508a220ddf3192feb47347c33bd9b845b671e6c93cf2b699b6f7fef24c9,62ec406d28872c6bbabeebce8f602e41817d3a0ba00b5891e1fce6aa87e21c46,3860cafcc4266165cb47c78f3c7eec05a47a4e3ebc7e93772b46486a5693f3e0,393d0b3f001193c25be8feab7ef91d672ec1499aec6ff5225caada5793d08531,240f5ec4e3fbfc000da9c8f00132422ec7a997cf716ab4ef945ddc6decf0df52,88077139479d3e4c1023a1f5b687a7c0289f355b3350e4e3694648fb486c0835,520fe6514405c65734339c3e4492cdb65a6cf8c01f359a190313f825de3bcae2
"986","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180501"
"987","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","180401"
"988","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","107001"
"989","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","106101"
"990","0","0","375","2025/03/03 18:59:59","3","2025/02/28 12:00:00","107101"
"991","30376","1171","376","2025/03/15 14:59:59","3","2025/03/03 19:00:00","134301"
"992","0","0","377","2025/03/15 14:59:59","3","2025/03/10 12:00:00","129301"
"993","0","0","377","2025/03/15 14:59:59","3","2025/03/10 12:00:00","120001"
"994","30378","1172","378","2025/03/31 11:59:59","3","2025/03/15 15:00:00","134401"
"995","30379","1173","379","2025/04/08 11:59:59","3","2025/03/31 12:00:00","134601"
"996","30380","1174","380","2025/04/15 14:59:59","3","2025/04/08 12:00:00","134501"
"997","30381","1175","381","2025/04/26 11:59:59","3","2025/04/15 15:00:00","134701"
"998","0","0","382","2025/04/30 11:59:59","3","2025/04/26 12:00:00","129801"
"999","0","0","382","2025/04/30 11:59:59","3","2025/04/26 12:00:00","125301"
"1000","0","0","382","2025/04/30 11:59:59","3","2025/04/26 12:00:00","121501"
"1001","50383","1176","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","133101"
"1002","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","134001"
"1003","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","133001"
"1004","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","181201"
"1005","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","129701"
"1006","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","129601"
"1007","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","129001"
"1008","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","181101"
"1009","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","126501"
"1010","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","126401"
"1011","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","118201"
"1012","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","181001"
"1013","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","123001"
"1014","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180901"
"1015","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","118101"
"1016","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180801"
"1017","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","106701"
"1018","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180701"
"1019","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180301"
"1020","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180601"
"1021","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180101"
"1022","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","106801"
"1023","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180201"
"1024","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180501"
"1025","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","180401"
"1026","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","107001"
"1027","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","106101"
"1028","0","0","383","2025/05/03 18:59:59","3","2025/04/30 12:00:00","107101"
"1029","0","0","384","2025/05/15 14:59:59","3","2025/05/03 19:00:00","130101"
"1030","0","0","384","2025/05/15 14:59:59","3","2025/05/03 19:00:00","130001"
"1031","0","0","384","2025/05/15 14:59:59","3","2025/05/03 19:00:00","130201"
"1032","0","0","384","2025/05/15 14:59:59","3","2025/05/03 19:00:00","132201"
"1033","0","0","384","2025/05/15 14:59:59","3","2025/05/03 19:00:00","130701"
"1034","0","0","384","2025/05/15 14:59:59","3","2025/05/03 19:00:00","130801"
"1035","30385","1177","385","2025/05/15 14:59:59","3","2025/05/03 19:00:00","132301"
"1036","0","0","386","2025/05/31 11:59:59","3","2025/05/15 15:00:00","125601"
"1037","0","0","386","2025/05/31 11:59:59","3","2025/05/15 15:00:00","125501"
"1038","0","0","386","2025/05/31 11:59:59","3","2025/05/15 15:00:00","111501"
"1039","30387","1178","387","2025/05/31 11:59:59","3","2025/05/15 15:00:00","132501"
"1040","30388","1179","388","2025/06/10 11:59:59","3","2025/05/31 12:00:00","134801"
"1041","0","0","389","2025/06/20 11:59:59","3","2025/06/10 12:00:00","132801"
"1042","0","0","389","2025/06/20 11:59:59","3","2025/06/10 12:00:00","130901"
"1043","0","0","389","2025/06/20 11:59:59","3","2025/06/10 12:00:00","131001"
"1044","0","0","389","2025/06/20 11:59:59","3","2025/06/10 12:00:00","126201"
"1045","30390","1180","390","2025/06/20 11:59:59","3","2025/06/10 12:00:00","134901"
"1046","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","129501"
"1047","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","110301"
"1048","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","107501"
"1049","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","107801"
"1050","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","110001"
"1051","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","107901"
"1052","0","0","391","2025/06/27 11:59:59","3","2025/06/20 12:00:00","107701"
"1053","30392","1181","392","2025/06/27 11:59:59","3","2025/06/20 12:00:00","132401"
"1054","0","1182","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","118201"
"1055","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","133101"
"1056","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","134001"
"1057","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","133001"
"1058","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","181201"
"1059","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","129701"
"1060","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","129601"
"1061","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","129001"
"1062","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","181101"
"1063","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","126501"
"1064","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","126401"
"1065","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","181001"
"1066","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","123001"
"1067","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180901"
"1068","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","118101"
"1069","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180801"
"1070","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","106701"
"1071","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180701"
"1072","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180301"
"1073","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180601"
"1074","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180101"
"1075","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","106801"
"1076","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180201"
"1077","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180501"
"1078","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","180401"
"1079","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","107001"
"1080","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","106101"
"1081","0","0","393","2025/06/30 11:59:59","3","2025/06/27 12:00:00","107101"
"1082","30394","1183","394","2025/07/10 11:59:59","3","2025/06/30 12:00:00","135001"
"1083","0","0","395","2025/07/23 11:59:59","3","2025/07/10 12:00:00","133501"
"1084","0","0","395","2025/07/23 11:59:59","3","2025/07/10 12:00:00","131601"
"1085","0","0","395","2025/07/23 11:59:59","3","2025/07/10 12:00:00","131201"
"1086","0","0","395","2025/07/23 11:59:59","3","2025/07/10 12:00:00","131101"
"1087","30396","1184","396","2025/07/23 11:59:59","3","2025/07/10 12:00:00","135101"
"1088","0","0","397","2025/07/31 11:59:59","3","2025/07/23 12:00:00","133601"
"1089","0","0","397","2025/07/31 11:59:59","3","2025/07/23 12:00:00","113301"
"1090","0","0","397","2025/07/31 11:59:59","3","2025/07/23 12:00:00","113101"
"1091","0","0","397","2025/07/31 11:59:59","3","2025/07/23 12:00:00","110401"
"1092","30398","1185","398","2025/07/31 11:59:59","3","2025/07/23 12:00:00","135201"
"1093","30399","1186","399","2025/08/10 11:59:59","3","2025/07/31 12:00:00","135301"
"1094","0","0","400","2025/08/15 14:59:59","3","2025/08/10 12:00:00","131701"
"1095","0","0","400","2025/08/15 14:59:59","3","2025/08/10 12:00:00","131801"
"1096","0","0","400","2025/08/15 14:59:59","3","2025/08/10 12:00:00","110601"
"1097","0","0","400","2025/08/15 14:59:59","3","2025/08/10 12:00:00","126601"
"1098","30401","1187","401","2025/08/15 14:59:59","3","2025/08/10 12:00:00","135401"
"1099","0","0","402","2025/08/22 11:59:59","3","2025/08/15 15:00:00","133801"
"1100","0","0","402","2025/08/22 11:59:59","3","2025/08/15 15:00:00","133901"
"1101","0","0","402","2025/08/22 11:59:59","3","2025/08/15 15:00:00","133701"
"1102","40014","1188","403","2025/08/22 11:59:59","3","2025/08/15 15:00:00","137101"
"1103","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","117001"
"1104","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","117101"
"1105","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","127101"
"1106","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","126901"
"1107","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","122901"
"1108","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","122501"
"1109","0","0","404","2025/08/31 11:59:59","3","2025/08/22 12:00:00","117201"
"1110","50405","1189","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","135501"
"1111","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","133101"
"1112","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","134001"
"1113","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","133001"
"1114","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","181201"
"1115","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","129701"
"1116","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","129601"
"1117","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","129001"
"1118","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","181101"
"1119","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","126501"
"1120","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","126401"
"1121","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","118201"
"1122","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","181001"
"1123","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","123001"
"1124","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180901"
"1125","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","118101"
"1126","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180801"
"1127","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","106701"
"1128","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180701"
"1129","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180301"
"1130","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180601"
"1131","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180101"
"1132","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","106801"
"1133","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180201"
"1134","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180501"
"1135","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","180401"
"1136","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","107001"
"1137","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","106101"
"1138","0","0","405","2025/09/08 11:59:59","3","2025/08/31 12:00:00","107101"
