230fd6e4461e7a8e81343e434aaeee6b64c53ac8ffe090b889c79bfdf17b15ae,29442d3bdb6881d41cce6688a44f51f50b07adeee1a3ba9c220135fac7c1e6d7,70cb383a3bc6d6c1e7677cd3f3a99cd7176cb674463d80f45c7cb13d9adc09e9,ef06b4d51a58d04fa17a4b7602397c10b357f637bcce139b7eb577aefa1cfcaa,af176594d48f294f1073bfdaec0ed724efef240e693ff559e5a40b63e911842a,f0d2604f9d2f5981641a9671e8d6516e380625b2b25c80bda7abc60cfde55964,69cf4fa5090d8b0384474b62ee343b808eca90e4e677a320034d841562a176af,0a10ef6516603bf029febf5abd2e0ed7de89f7db6d31a687409d721d235cc6a9,ac378f72e124c6d2d2f77ace7118bc93ae6350c2f2c1d0ea3e6ae698e05f121f,282e70d2f22d313c4e6753f3137b8bcdac217b63e3b58dc4e61a02651edbe737,d3e5369fcda92bb74d5b595a0fb88a8d015f9429d01a4b08eca9ff3c55eb6912,80237e6c46ba6c6e59f8c0a19d9b04fe60450030fe992e815dd85b98d7ff0cd4,755df950a90b04709e4691090ce5057cef6305934a8b95278fd0fb01c33bf087,17d8fac9ab33e0a2edc1366cf7266549dccb9ef6870cd0eb287c10c781318571,63c732c42dca47f65e5e2f8c8e86969ac88bbab6c8763fef984d0e7f96e0f74b,2c3c4dbeabc506703d6138c1079f17c959495644eb2f407d34840921be8afa1f
"610173122","2","0","0","0","0","0","91002","0","2","31012","0","30","0","0","8"
"610173123","2","0","0","0","0","0","91002","0","2","31007","0","30","0","0","8"
"610174011","10","0","2","4","23001","0","91002","3","2","61732","150002","30","0","2","8"
"610174021","20","0","2","4","23001","0","91002","6","2","61732","150003","60","0","2","8"
"610174031","40","0","2","4","23001","0","91002","12","2","61732","150004","100","0","2","8"
"610174041","200","2","2","4","23001","150004","91002","60","2","61732","150003","150","4","2","8"
"610174101","1","0","4","0","113011","0","61732","1","4","113401","0","10","0","0","2"
"610174102","1","0","4","0","123251","0","61731","1","4","113013","0","4","0","0","2"
"610174103","1","0","4","0","113221","0","61731","1","4","113131","0","4","0","0","2"
"610174104","1","0","4","0","113191","0","61731","1","4","113012","0","4","0","0","2"
"610174105","1","0","4","0","113551","0","61731","1","4","113401","0","4","0","0","2"
"610174106","1","0","4","0","113611","0","61731","1","4","123583","0","4","0","0","2"
"610174107","1","0","4","0","113581","0","61731","1","4","123582","0","4","0","0","2"
"610174116","8","0","4","4","114371","0","31126","1","2","61731","124131","3","0","1","2"
"610174117","8","0","4","4","114341","0","31042","1","2","61731","114191","3","0","1","2"
"610174118","8","0","4","4","124311","0","31126","1","2","61731","124071","3","0","1","2"
"610174119","8","0","4","4","124401","0","31042","1","2","61731","114461","3","0","1","2"
"610174120","8","0","4","4","124521","0","31126","1","2","61731","124491","3","0","1","2"
"610174121","0","0","0","0","0","0","91002","0","0","0","0","15","0","0","8"
"610174122","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610175011","10","0","2","4","23001","0","91002","3","2","61732","150002","30","0","2","8"
"610175021","20","0","2","4","23001","0","91002","6","2","61732","150003","60","0","2","8"
"610175031","40","0","2","4","23001","0","91002","12","2","61732","150004","100","0","2","8"
"610175041","200","2","2","4","23001","150004","91002","60","2","61732","150003","150","4","2","8"
"610175101","1","0","4","0","113011","0","61732","1","4","113401","0","10","0","0","2"
"610175102","1","0","4","0","123251","0","61731","1","4","113013","0","4","0","0","2"
"610175103","1","0","4","0","113221","0","61731","1","4","113131","0","4","0","0","2"
"610175104","1","0","4","0","113191","0","61731","1","4","113012","0","4","0","0","2"
"610175105","1","0","4","0","113551","0","61731","1","4","113401","0","4","0","0","2"
"610175106","1","0","4","0","113611","0","61731","1","4","123583","0","4","0","0","2"
"610175107","1","0","4","0","113581","0","61731","1","4","123582","0","4","0","0","2"
"610175116","8","0","4","4","114371","0","31126","1","2","61731","124131","3","0","1","2"
"610175117","8","0","4","4","114341","0","31042","1","2","61731","114191","3","0","1","2"
"610175118","8","0","4","4","124311","0","31126","1","2","61731","124071","3","0","1","2"
"610175119","8","0","4","4","124401","0","31042","1","2","61731","114461","3","0","1","2"
"610175120","8","0","4","4","124521","0","31126","1","2","61731","124491","3","0","1","2"
"610175121","0","0","0","0","0","0","91002","0","0","0","0","15","0","0","8"
"610175122","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610176011","10","0","2","4","23001","0","91002","3","2","61752","150002","30","0","2","8"
"610176021","20","0","2","4","23001","0","91002","6","2","61752","150003","60","0","2","8"
"610176031","40","0","2","4","23001","0","91002","12","2","61752","150004","100","0","2","8"
"610176041","200","0","4","4","150003","0","91002","2","2","61752","150004","150","0","2","8"
"610176061","0","0","0","0","0","0","91002","0","0","0","0","500","0","0","8"
"610176101","1","0","4","0","113011","0","61752","1","4","113401","0","10","0","0","2"
"610176102","1","0","4","0","123251","0","61751","1","4","113013","0","4","0","0","2"
"610176103","1","0","4","0","113221","0","61751","1","4","113131","0","4","0","0","2"
"610176104","1","0","4","0","113191","0","61751","1","4","113012","0","4","0","0","2"
"610176105","1","0","4","0","113551","0","61751","1","4","113401","0","4","0","0","2"
"610176106","1","0","4","0","113611","0","61751","1","4","123583","0","4","0","0","2"
"610176107","1","0","4","0","113581","0","61751","1","4","123582","0","4","0","0","2"
"610176108","1","0","4","0","113431","0","61751","1","4","123583","0","4","0","0","2"
"610176109","1","0","4","0","113611","0","61751","1","4","123582","0","4","0","0","2"
"610176110","1","0","4","0","113372","0","61751","1","4","114011","0","4","0","0","2"
"610176116","8","0","4","4","114371","0","31049","1","2","61751","124131","3","0","1","2"
"610176117","8","0","4","4","114341","0","31038","1","2","61751","114191","3","0","1","2"
"610176118","8","0","4","4","124311","0","31049","1","2","61751","124071","3","0","1","2"
"610176119","8","0","4","4","124401","0","31038","1","2","61751","114461","3","0","1","2"
"610176120","8","0","4","4","124521","0","31049","1","2","61751","124491","3","0","1","2"
"610176121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"610176122","2","0","0","0","0","0","91002","0","2","31049","0","30","0","0","8"
"610176123","2","0","0","0","0","0","91002","0","2","31038","0","30","0","0","8"
"650001011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650001021","6","0","12","2","94002","0","91002","17000","2","23001","31038","60","0","1","8"
"650001031","12","0","12","2","94002","0","91002","44500","2","23001","31012","100","0","1","8"
"650001101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650001102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650001103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650001104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650001105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650001106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650001107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650001108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650001109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650001110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650001111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650001112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650001113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650001114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650001115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650001116","1","0","4","0","124131","0","31012","1","4","114371","0","3","0","0","2"
"650001117","1","0","4","0","114191","0","31038","1","4","114341","0","4","0","0","2"
"650001118","1","0","4","0","124071","0","31012","1","4","124311","0","4","0","0","2"
"650001119","1","0","4","0","114461","0","31038","1","4","124401","0","5","0","0","2"
"650001120","1","0","4","0","124491","0","31012","1","4","124521","0","5","0","0","2"
"650001121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650001122","3","0","0","0","0","0","91002","0","2","31012","0","30","0","0","8"
"650001123","3","0","0","0","0","0","91002","0","2","31038","0","30","0","0","8"
"650001124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650001125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650001126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650001127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650002011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650002021","6","0","12","2","94002","0","91002","17000","2","23001","31004","60","0","1","8"
"650002031","12","0","12","2","94002","0","91002","44500","2","23001","31020","100","0","1","8"
"650002101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650002102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650002103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650002104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650002105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650002106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650002107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650002108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650002109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650002110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650002111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650002112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650002113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650002114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650002115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650002116","1","0","4","0","124131","0","31020","1","4","114371","0","3","0","0","2"
"650002117","1","0","4","0","114191","0","31004","1","4","114341","0","4","0","0","2"
"650002118","1","0","4","0","124071","0","31020","1","4","124311","0","4","0","0","2"
"650002119","1","0","4","0","114461","0","31004","1","4","124401","0","5","0","0","2"
"650002120","1","0","4","0","124491","0","31020","1","4","124521","0","5","0","0","2"
"650002121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650002122","3","0","0","0","0","0","91002","0","2","31020","0","30","0","0","8"
"650002123","3","0","0","0","0","0","91002","0","2","31004","0","30","0","0","8"
"650002124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650002125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650002126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650002127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650003011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650003021","6","0","12","2","94002","0","91002","17000","2","23001","31017","60","0","1","8"
"650003031","12","0","12","2","94002","0","91002","44500","2","23001","31010","100","0","1","8"
"650003101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650003102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650003103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650003104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650003105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650003106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650003107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650003108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650003109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650003110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650003111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650003112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650003113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650003114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650003115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650003116","1","0","4","0","124131","0","31010","1","4","114371","0","3","0","0","2"
"650003117","1","0","4","0","114191","0","31017","1","4","114341","0","4","0","0","2"
"650003118","1","0","4","0","124071","0","31010","1","4","124311","0","4","0","0","2"
"650003119","1","0","4","0","114461","0","31017","1","4","124401","0","5","0","0","2"
"650003120","1","0","4","0","124491","0","31010","1","4","124521","0","5","0","0","2"
"650003121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650003122","3","0","0","0","0","0","91002","0","2","31010","0","30","0","0","8"
"650003123","3","0","0","0","0","0","91002","0","2","31017","0","30","0","0","8"
"650003124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650003125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650003126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650003127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650004011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650004021","6","0","12","2","94002","0","91002","17000","2","23001","31028","60","0","1","8"
"650004031","12","0","12","2","94002","0","91002","44500","2","23001","31076","100","0","1","8"
"650004101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650004102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650004103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650004104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650004105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650004106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650004107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650004108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650004109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650004110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650004111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650004112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650004113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650004114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650004115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650004116","1","0","4","0","124131","0","31076","1","4","114371","0","3","0","0","2"
"650004117","1","0","4","0","114191","0","31028","1","4","114341","0","4","0","0","2"
"650004118","1","0","4","0","124071","0","31076","1","4","124311","0","4","0","0","2"
"650004119","1","0","4","0","114461","0","31028","1","4","124401","0","5","0","0","2"
"650004120","1","0","4","0","124491","0","31076","1","4","124521","0","5","0","0","2"
"650004121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650004122","3","0","0","0","0","0","91002","0","2","31076","0","30","0","0","8"
"650004123","3","0","0","0","0","0","91002","0","2","31028","0","30","0","0","8"
"650004124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650004125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650004126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650004127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650005011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650005021","6","0","12","2","94002","0","91002","17000","2","23001","31032","60","0","1","8"
"650005031","12","0","12","2","94002","0","91002","44500","2","23001","31080","100","0","1","8"
"650005101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650005102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650005103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650005104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650005105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650005106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650005107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650005108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650005109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650005110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650005111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650005112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650005113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650005114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650005115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650005116","1","0","4","0","124131","0","31080","1","4","114371","0","3","0","0","2"
"650005117","1","0","4","0","114191","0","31032","1","4","114341","0","4","0","0","2"
"650005118","1","0","4","0","124071","0","31080","1","4","124311","0","4","0","0","2"
"650005119","1","0","4","0","114461","0","31032","1","4","124401","0","5","0","0","2"
"650005120","1","0","4","0","124491","0","31080","1","4","124521","0","5","0","0","2"
"650005121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650005122","3","0","0","0","0","0","91002","0","2","31080","0","30","0","0","8"
"650005123","3","0","0","0","0","0","91002","0","2","31032","0","30","0","0","8"
"650005124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650005125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650005126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650005127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650006011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650006021","6","0","12","2","94002","0","91002","17000","2","23001","31034","60","0","1","8"
"650006031","12","0","12","2","94002","0","91002","44500","2","23001","31047","100","0","1","8"
"650006101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650006102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650006103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650006104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650006105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650006106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650006107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650006108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650006109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650006110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650006111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650006112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650006113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650006114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650006115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650006116","1","0","4","0","124131","0","31047","1","4","114371","0","3","0","0","2"
"650006117","1","0","4","0","114191","0","31034","1","4","114341","0","4","0","0","2"
"650006118","1","0","4","0","124071","0","31047","1","4","124311","0","4","0","0","2"
"650006119","1","0","4","0","114461","0","31034","1","4","124401","0","5","0","0","2"
"650006120","1","0","4","0","124491","0","31047","1","4","124521","0","5","0","0","2"
"650006121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650006122","3","0","0","0","0","0","91002","0","2","31047","0","30","0","0","8"
"650006123","3","0","0","0","0","0","91002","0","2","31034","0","30","0","0","8"
"650006124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650006125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650006126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650006127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650007011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650007021","6","0","12","2","94002","0","91002","17000","2","23001","31022","60","0","1","8"
"650007031","12","0","12","2","94002","0","91002","44500","2","23001","31082","100","0","1","8"
"650007101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650007102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650007103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650007104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650007105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650007106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650007107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650007108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650007109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650007110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650007111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650007112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650007113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650007114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650007115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650007116","1","0","4","0","124131","0","31082","1","4","114371","0","3","0","0","2"
"650007117","1","0","4","0","114191","0","31022","1","4","114341","0","4","0","0","2"
"650007118","1","0","4","0","124071","0","31082","1","4","124311","0","4","0","0","2"
"650007119","1","0","4","0","114461","0","31022","1","4","124401","0","5","0","0","2"
"650007120","1","0","4","0","124491","0","31082","1","4","124521","0","5","0","0","2"
"650007121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650007122","3","0","0","0","0","0","91002","0","2","31082","0","30","0","0","8"
"650007123","3","0","0","0","0","0","91002","0","2","31022","0","30","0","0","8"
"650007124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650007125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650007126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650007127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650008011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650008021","6","0","12","2","94002","0","91002","17000","2","23001","31051","60","0","1","8"
"650008031","12","0","12","2","94002","0","91002","44500","2","23001","31009","100","0","1","8"
"650008101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650008102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650008103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650008104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650008105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650008106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650008107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650008108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650008109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650008110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650008111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650008112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650008113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650008114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650008115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650008116","1","0","4","0","124131","0","31009","1","4","114371","0","3","0","0","2"
"650008117","1","0","4","0","114191","0","31051","1","4","114341","0","4","0","0","2"
"650008118","1","0","4","0","124071","0","31009","1","4","124311","0","4","0","0","2"
"650008119","1","0","4","0","114461","0","31051","1","4","124401","0","5","0","0","2"
"650008120","1","0","4","0","124491","0","31009","1","4","124521","0","5","0","0","2"
"650008121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650008122","3","0","0","0","0","0","91002","0","2","31009","0","30","0","0","8"
"650008123","3","0","0","0","0","0","91002","0","2","31051","0","30","0","0","8"
"650008124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650008125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650008126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650008127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650009011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650009021","6","0","12","2","94002","0","91002","17000","2","23001","31029","60","0","1","8"
"650009031","12","0","12","2","94002","0","91002","44500","2","23001","31085","100","0","1","8"
"650009101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650009102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650009103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650009104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650009105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650009106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650009107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650009108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650009109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650009110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
"650009111","1","0","0","0","0","0","123583","0","4","113431","0","1","0","0","4"
"650009112","1","0","0","0","0","0","113552","0","4","113551","0","1","0","0","4"
"650009113","1","0","0","0","0","0","123582","0","4","113611","0","1","0","0","4"
"650009114","1","0","0","0","0","0","124251","0","4","113581","0","1","0","0","4"
"650009115","1","0","0","0","0","0","114011","0","4","113372","0","1","0","0","4"
"650009116","1","0","4","0","124131","0","31085","1","4","114371","0","3","0","0","2"
"650009117","1","0","4","0","114191","0","31029","1","4","114341","0","4","0","0","2"
"650009118","1","0","4","0","124071","0","31085","1","4","124311","0","4","0","0","2"
"650009119","1","0","4","0","114461","0","31029","1","4","124401","0","5","0","0","2"
"650009120","1","0","4","0","124491","0","31085","1","4","124521","0","5","0","0","2"
"650009121","0","0","0","0","0","0","91002","0","0","0","0","30","0","0","8"
"650009122","3","0","0","0","0","0","91002","0","2","31085","0","30","0","0","8"
"650009123","3","0","0","0","0","0","91002","0","2","31029","0","30","0","0","8"
"650009124","15","0","0","0","0","0","91002","0","2","23001","0","30","0","0","8"
"650009125","9","0","0","0","0","0","91002","0","2","90005","0","30","0","0","8"
"650009126","370000","0","0","0","0","0","91002","0","12","94002","0","30","0","0","8"
"650009127","3000","0","0","0","0","0","91002","0","2","90007","0","30","0","0","8"
"650010011","3","0","12","0","94002","0","91002","6500","2","23001","0","30","0","0","8"
"650010021","6","0","12","2","94002","0","91002","17000","2","23001","31002","60","0","1","8"
"650010031","12","0","12","2","94002","0","91002","44500","2","23001","31089","100","0","1","8"
"650010101","1","0","0","0","0","0","113401","0","4","113011","0","1","0","0","4"
"650010102","1","0","0","0","0","0","113222","0","4","113071","0","1","0","0","4"
"650010103","1","0","0","0","0","0","113013","0","4","123251","0","1","0","0","4"
"650010104","1","0","0","0","0","0","123371","0","4","123161","0","1","0","0","4"
"650010105","1","0","0","0","0","0","113131","0","4","113221","0","1","0","0","4"
"650010106","1","0","0","0","0","0","113012","0","4","113191","0","1","0","0","4"
"650010107","1","0","0","0","0","0","113252","0","4","113431","0","1","0","0","4"
"650010108","1","0","0","0","0","0","113401","0","4","113551","0","1","0","0","4"
"650010109","1","0","0","0","0","0","123583","0","4","113611","0","1","0","0","4"
"650010110","1","0","0","0","0","0","123582","0","4","113581","0","1","0","0","4"
