a0d67cd5e0171fc9ed72336dab15ca35000d43f1732c3c858072e37360c002cc,d0e47693144dd901e8bd071234128bd06eb2b5e9071d244213d03c87a0912a66,6e90ec458b2f3770ac83239402932e9648f9293e629a9a9df6a8238a422847e2,bd19185018bb435ae7a1d44deafcd645f37085638af5e01731306a9497ce2343,cefecf9883c2116a64607fd3e79cac9f28b754531464f0d75e1acf543fb459b1
"101070504","20052201","イベント01ハード 1-2","100471","20052202"
"101070902","20052201","イベント01ハード 1-3","100471","20052203"
"101071207","20052201","イベント01ハード 1-4","100471","20052204"
"101080107","20052201","イベント01ハード 1-5","100471","20052205"
"101020403","20053101","イベント01ノーマル 1-1","102591","20053101"
"101010103","20053101","イベント01ノーマル 1-2","102591","20053102"
"101010203","20053101","イベント01ノーマル 1-3","102591","20053103"
"101010501","20053101","イベント01ノーマル 1-4","102591","20053104"
"101010603","20053102","イベント01ノーマル 1-5","100061","20053105"
"101050802","20053102","イベント01ノーマル 1-6","100061","20053106"
"101051003","20053102","イベント01ノーマル 1-7","100111","20053107"
"102040107","20053102","イベント01ノーマル 1-8","100021","20053108"
"101010102","20053102","イベント01ノーマル 1-9","100021","20053109"
"101020305","20053102","イベント01ノーマル 1-10","100021","20053110"
"101010104","20053102","イベント01ノーマル 1-11","100061","20053111"
"101040807","20053103","イベント01ノーマル 1-12","102591","20053112"
"101080205","20053103","イベント01ノーマル 1-13","102591","20053113"
"101020103","20053103","イベント01ノーマル 1-14","102591","20053114"
"101041102","20053103","イベント01ノーマル 1-15","102591","20053115"
"101050306","20053201","イベント01ハード 1-1","103051","20053201"
"101070504","20053201","イベント01ハード 1-2","103051","20053202"
"101070902","20053201","イベント01ハード 1-3","103051","20053203"
"101071207","20053201","イベント01ハード 1-4","103051","20053204"
"101080107","20053201","イベント01ハード 1-5","103051","20053205"
"101020403","20054101","イベント01ノーマル 1-1","100061","20054101"
"101010103","20054101","イベント01ノーマル 1-2","100021","20054102"
"101010203","20054101","イベント01ノーマル 1-3","100111","20054103"
"101010501","20054101","イベント01ノーマル 1-4","100061","20054104"
"101010603","20054101","イベント01ノーマル 1-5","100021","20054105"
"101050802","20054101","イベント01ノーマル 1-6","100111","20054106"
"101051003","20054101","イベント01ノーマル 1-7","102091","20054107"
"102040107","20054101","イベント01ノーマル 1-8","102091","20054108"
"101010102","20054101","イベント01ノーマル 1-9","102091","20054109"
"101020305","20054101","イベント01ノーマル 1-10","102091","20054110"
"101010104","20054102","イベント01ノーマル 1-11","102091","20054111"
"101040807","20054102","イベント01ノーマル 1-12","102091","20054112"
"101080205","20054102","イベント01ノーマル 1-13","102091","20054113"
"101020103","20054102","イベント01ノーマル 1-14","102091","20054114"
"101041102","20054102","イベント01ノーマル 1-15","102091","20054115"
"101050306","20054201","イベント01ハード 1-1","102111","20054201"
"101070504","20054201","イベント01ハード 1-2","102111","20054202"
"101070902","20054201","イベント01ハード 1-3","102111","20054203"
"101071207","20054201","イベント01ハード 1-4","102111","20054204"
"101080107","20054201","イベント01ハード 1-5","102111","20054205"
"101020403","20055101","イベント01ノーマル 1-1","102901","20055101"
"101010103","20055101","イベント01ノーマル 1-2","102901","20055102"
"101010203","20055101","イベント01ノーマル 1-3","102901","20055103"
"101010501","20055101","イベント01ノーマル 1-4","102901","20055104"
"101010603","20055102","イベント01ノーマル 1-5","102901","20055105"
"101050802","20055102","イベント01ノーマル 1-6","102901","20055106"
"101051003","20055102","イベント01ノーマル 1-7","102901","20055107"
"102040107","20055102","イベント01ノーマル 1-8","102901","20055108"
"101010102","20055102","イベント01ノーマル 1-9","102901","20055109"
"101020305","20055102","イベント01ノーマル 1-10","102901","20055110"
"101010104","20055102","イベント01ノーマル 1-11","102901","20055111"
"101040807","20055103","イベント01ノーマル 1-12","102901","20055112"
"101080205","20055103","イベント01ノーマル 1-13","102901","20055113"
"101020103","20055103","イベント01ノーマル 1-14","102901","20055114"
"101041102","20055103","イベント01ノーマル 1-15","102901","20055115"
"101050306","20055201","イベント01ハード 1-1","101281","20055201"
"101070504","20055201","イベント01ハード 1-2","101281","20055202"
"101070902","20055201","イベント01ハード 1-3","101281","20055203"
"101071207","20055201","イベント01ハード 1-4","101281","20055204"
"101080107","20055201","イベント01ハード 1-5","101281","20055205"
"101020403","20056101","イベント01ノーマル 1-1","101241","20056101"
"101010103","20056101","イベント01ノーマル 1-2","101241","20056102"
"101010203","20056101","イベント01ノーマル 1-3","101241","20056103"
"101010501","20056101","イベント01ノーマル 1-4","101241","20056104"
"101010603","20056101","イベント01ノーマル 1-5","101241","20056105"
"101050802","20056101","イベント01ノーマル 1-6","101241","20056106"
"101051003","20056101","イベント01ノーマル 1-7","100061","20056107"
"102040107","20056101","イベント01ノーマル 1-8","100061","20056108"
"101010102","20056101","イベント01ノーマル 1-9","101381","20056109"
"101020305","20056101","イベント01ノーマル 1-10","101381","20056110"
"101010104","20056102","イベント01ノーマル 1-11","101381","20056111"
"101040807","20056102","イベント01ノーマル 1-12","100061","20056112"
"101080205","20056102","イベント01ノーマル 1-13","100021","20056113"
"101020103","20056102","イベント01ノーマル 1-14","100111","20056114"
"101041102","20056102","イベント01ノーマル 1-15","100111","20056115"
"101050306","20056201","イベント01ハード 1-1","100691","20056201"
"101070504","20056201","イベント01ハード 1-2","100911","20056202"
"101070902","20056201","イベント01ハード 1-3","101401","20056203"
"101071207","20056201","イベント01ハード 1-4","100431","20056204"
"101080107","20056201","イベント01ハード 1-5","100911","20056205"
"101051003","20057101","イベント01ノーマル 1-1","101361","20057101"
"102040107","20057101","イベント01ノーマル 1-2","101361","20057102"
"101010102","20057101","イベント01ノーマル 1-3","101361","20057103"
"101020305","20057101","イベント01ノーマル 1-4","101361","20057104"
"101010104","20057101","イベント01ノーマル 1-5","101361","20057105"
"101040807","20057101","イベント01ノーマル 1-6","101361","20057106"
"101051003","20057101","イベント01ノーマル 1-7","101361","20057107"
"102040107","20057101","イベント01ノーマル 1-8","101361","20057108"
"101010102","20057101","イベント01ノーマル 1-9","101361","20057109"
"101020305","20057101","イベント01ノーマル 1-10","101361","20057110"
"101010104","20057101","イベント01ノーマル 1-11","101361","20057111"
"101040807","20057101","イベント01ノーマル 1-12","101361","20057112"
"101080205","20057101","イベント01ノーマル 1-13","101361","20057113"
"101020103","20057101","イベント01ノーマル 1-14","101361","20057114"
"101041102","20057101","イベント01ノーマル 1-15","101361","20057115"
"101050306","20057101","イベント01ハード 1-1","102961","20057201"
"101070504","20057101","イベント01ハード 1-2","102961","20057202"
"101070902","20057101","イベント01ハード 1-3","102961","20057203"
"101071207","20057101","イベント01ハード 1-4","102961","20057204"
"101080107","20057101","イベント01ハード 1-5","102961","20057205"
"101020403","20058101","イベント01ノーマル 1-1","101701","20058101"
"101010103","20058101","イベント01ノーマル 1-2","101701","20058102"
"101010203","20058101","イベント01ノーマル 1-3","101701","20058103"
"101010501","20058101","イベント01ノーマル 1-4","101701","20058104"
"101010603","20058101","イベント01ノーマル 1-5","101701","20058105"
"101050802","20058101","イベント01ノーマル 1-6","101701","20058106"
"101051003","20058101","イベント01ノーマル 1-7","101701","20058107"
"102040107","20058101","イベント01ノーマル 1-8","101701","20058108"
"101010102","20058101","イベント01ノーマル 1-9","101701","20058109"
"101020305","20058101","イベント01ノーマル 1-10","101701","20058110"
"101010104","20058101","イベント01ノーマル 1-11","101701","20058111"
"101040807","20058101","イベント01ノーマル 1-12","101701","20058112"
"101080205","20058101","イベント01ノーマル 1-13","101701","20058113"
"101020103","20058101","イベント01ノーマル 1-14","101701","20058114"
"101041102","20058101","イベント01ノーマル 1-15","101701","20058115"
"101050306","20058201","イベント01ハード 1-1","101711","20058201"
"101070504","20058201","イベント01ハード 1-2","101711","20058202"
"101070902","20058201","イベント01ハード 1-3","101711","20058203"
"101071207","20058201","イベント01ハード 1-4","101711","20058204"
"101080107","20058201","イベント01ハード 1-5","101711","20058205"
"101020403","20059101","イベント01ノーマル 1-1","101581","20059101"
"101010103","20059101","イベント01ノーマル 1-2","101581","20059102"
"101010203","20059101","イベント01ノーマル 1-3","101581","20059103"
"101010501","20059101","イベント01ノーマル 1-4","101581","20059104"
"101010603","20059101","イベント01ノーマル 1-5","101581","20059105"
"101050802","20059101","イベント01ノーマル 1-6","101581","20059106"
"101051003","20059101","イベント01ノーマル 1-7","101581","20059107"
"102040107","20059101","イベント01ノーマル 1-8","101581","20059108"
"101010102","20059101","イベント01ノーマル 1-9","101581","20059109"
"101020305","20059101","イベント01ノーマル 1-10","101581","20059110"
"101010104","20059101","イベント01ノーマル 1-11","101581","20059111"
"101040807","20059101","イベント01ノーマル 1-12","101581","20059112"
"101080205","20059101","イベント01ノーマル 1-13","101581","20059113"
"101020103","20059101","イベント01ノーマル 1-14","101581","20059114"
"101041102","20059101","イベント01ノーマル 1-15","101581","20059115"
"101050306","20059201","イベント01ハード 1-1","103141","20059201"
"101070504","20059201","イベント01ハード 1-2","103141","20059202"
"101070902","20059201","イベント01ハード 1-3","103141","20059203"
"101071207","20059201","イベント01ハード 1-4","103141","20059204"
"101080107","20059201","イベント01ハード 1-5","103141","20059205"
"101020403","20060101","イベント01ノーマル 1-1","103131","20060101"
"101010103","20060101","イベント01ノーマル 1-2","103131","20060102"
"101010203","20060101","イベント01ノーマル 1-3","103131","20060103"
"101010501","20060101","イベント01ノーマル 1-4","103131","20060104"
"101010603","20060101","イベント01ノーマル 1-5","103151","20060105"
"101050802","20060101","イベント01ノーマル 1-6","103151","20060106"
"101051003","20060101","イベント01ノーマル 1-7","103151","20060107"
"102040107","20060101","イベント01ノーマル 1-8","103151","20060108"
"101010102","20060101","イベント01ノーマル 1-9","103151","20060109"
"101020305","20060101","イベント01ノーマル 1-10","103151","20060110"
"101010104","20060101","イベント01ノーマル 1-11","103151","20060111"
"101040807","20060101","イベント01ノーマル 1-12","103151","20060112"
"101080205","20060101","イベント01ノーマル 1-13","103151","20060113"
"101020103","20060101","イベント01ノーマル 1-14","103151","20060114"
"101041102","20060101","イベント01ノーマル 1-15","103151","20060115"
"101050306","20060201","イベント01ハード 1-1","103161","20060201"
"101070504","20060201","イベント01ハード 1-2","103161","20060202"
"101070902","20060201","イベント01ハード 1-3","103161","20060203"
"101071207","20060201","イベント01ハード 1-4","103161","20060204"
"101080107","20060201","イベント01ハード 1-5","103161","20060205"
"101020403","20061101","イベント01ノーマル 1-1","101241","20061101"
"101010103","20061101","イベント01ノーマル 1-2","101241","20061102"
"101010203","20061101","イベント01ノーマル 1-3","101241","20061103"
"101010501","20061101","イベント01ノーマル 1-4","101241","20061104"
"101010603","20061101","イベント01ノーマル 1-5","101241","20061105"
"101050802","20061101","イベント01ノーマル 1-6","101241","20061106"
"101051003","20061101","イベント01ノーマル 1-7","101241","20061107"
"102040107","20061101","イベント01ノーマル 1-8","101241","20061108"
"101010102","20061101","イベント01ノーマル 1-9","101241","20061109"
"101020305","20061101","イベント01ノーマル 1-10","101241","20061110"
"101010104","20061102","イベント01ノーマル 1-11","101241","20061111"
"101040807","20061102","イベント01ノーマル 1-12","101241","20061112"
"101080205","20061102","イベント01ノーマル 1-13","101241","20061113"
"101020103","20061102","イベント01ノーマル 1-14","101241","20061114"
"101041102","20061102","イベント01ノーマル 1-15","101241","20061115"
"101050306","20061201","イベント01ハード 1-1","101251","20061201"
"101070504","20061201","イベント01ハード 1-2","101251","20061202"
"101070902","20061201","イベント01ハード 1-3","101251","20061203"
"101071207","20061201","イベント01ハード 1-4","101251","20061204"
"101080107","20061201","イベント01ハード 1-5","101251","20061205"
"101020403","20062101","イベント01ノーマル 1-1","100061","20062101"
"101010103","20062101","イベント01ノーマル 1-2","100111","20062102"
"101010203","20062101","イベント01ノーマル 1-3","100111","20062103"
"101010501","20062101","イベント01ノーマル 1-4","100021","20062104"
"101010603","20062101","イベント01ノーマル 1-5","100031","20062105"
"101050802","20062101","イベント01ノーマル 1-6","100061","20062106"
"101051003","20062101","イベント01ノーマル 1-7","100031","20062107"
"102040107","20062101","イベント01ノーマル 1-8","101621","20062108"
"101010102","20062101","イベント01ノーマル 1-9","102021","20062109"
"101020305","20062101","イベント01ノーマル 1-10","100021","20062110"
"101010104","20062101","イベント01ノーマル 1-11","100021","20062111"
"101040807","20062101","イベント01ノーマル 1-12","101671","20062112"
"101080205","20062101","イベント01ノーマル 1-13","102021","20062113"
"101020103","20062101","イベント01ノーマル 1-14","100021","20062114"
"101041102","20062101","イベント01ノーマル 1-15","101671","20062115"
"101050306","20062201","イベント01ハード 1-1","100691","20062201"
"101070504","20062201","イベント01ハード 1-2","102041","20062202"
"101070902","20062201","イベント01ハード 1-3","101691","20062203"
"101071207","20062201","イベント01ハード 1-4","100691","20062204"
"101080107","20062201","イベント01ハード 1-5","101691","20062205"
"101020403","20063101","イベント01ノーマル 1-1","101581","20063101"
"101010103","20063101","イベント01ノーマル 1-2","101581","20063102"
"101010203","20063101","イベント01ノーマル 1-3","101581","20063103"
"101010501","20063101","イベント01ノーマル 1-4","101581","20063104"
"101010603","20063101","イベント01ノーマル 1-5","101581","20063105"
"101050802","20063101","イベント01ノーマル 1-6","100061","20063106"
"101051003","20063101","イベント01ノーマル 1-7","100111","20063107"
"102040107","20063101","イベント01ノーマル 1-8","101621","20063108"
"101010102","20063101","イベント01ノーマル 1-9","101621","20063109"
"101020305","20063101","イベント01ノーマル 1-10","100021","20063110"
"101010104","20063101","イベント01ノーマル 1-11","100021","20063111"
"101040807","20063101","イベント01ノーマル 1-12","100021","20063112"
"101080205","20063101","イベント01ノーマル 1-13","102021","20063113"
"101020103","20063101","イベント01ノーマル 1-14","100021","20063114"
"101041102","20063101","イベント01ノーマル 1-15","101671","20063115"
"101050306","20063201","イベント01ハード 1-1","100691","20063201"
"101070504","20063201","イベント01ハード 1-2","100691","20063202"
"101070902","20063201","イベント01ハード 1-3","100691","20063203"
"101071207","20063201","イベント01ハード 1-4","100691","20063204"
"101080107","20063201","イベント01ハード 1-5","101691","20063205"
"101020403","20064101","イベント01ノーマル 1-1","100771","20064101"
"101010103","20064101","イベント01ノーマル 1-2","100771","20064102"
"101010203","20064101","イベント01ノーマル 1-3","81012001","20064103"
"101010501","20064101","イベント01ノーマル 1-4","81012001","20064104"
"101010603","20064101","イベント01ノーマル 1-5","81012001","20064105"
"101050802","20064101","イベント01ノーマル 1-6","81012001","20064106"
"101051003","20064101","イベント01ノーマル 1-7","81012001","20064107"
"102040107","20064101","イベント01ノーマル 1-8","81012001","20064108"
"101010102","20064101","イベント01ノーマル 1-9","81012001","20064109"
"101020305","20064101","イベント01ノーマル 1-10","81012001","20064110"
"101010104","20064101","イベント01ノーマル 1-11","81012001","20064111"
"101040807","20064101","イベント01ノーマル 1-12","81012001","20064112"
"101080205","20064101","イベント01ノーマル 1-13","81012001","20064113"
"101020103","20064101","イベント01ノーマル 1-14","81012001","20064114"
"101041102","20064101","イベント01ノーマル 1-15","81012001","20064115"
"101050306","20064201","イベント01ハード 1-1","81012002","20064201"
"101070504","20064201","イベント01ハード 1-2","81012002","20064202"
"101070902","20064201","イベント01ハード 1-3","81012002","20064203"
"101071207","20064201","イベント01ハード 1-4","81012002","20064204"
"101080107","20064201","イベント01ハード 1-5","81012002","20064205"
"101020403","20065101","イベント01ノーマル 1-1","100011","20065101"
"101010103","20065101","イベント01ノーマル 1-2","100011","20065102"
"101010203","20065101","イベント01ノーマル 1-3","100061","20065103"
"101010501","20065101","イベント01ノーマル 1-4","100011","20065104"
"101010603","20065101","イベント01ノーマル 1-5","100061","20065105"
"101050802","20065102","イベント01ノーマル 1-6","81012201","20065106"
"101051003","20065102","イベント01ノーマル 1-7","81012201","20065107"
"102040107","20065102","イベント01ノーマル 1-8","81012201","20065108"
"101010102","20065102","イベント01ノーマル 1-9","81012201","20065109"
"101020305","20065102","イベント01ノーマル 1-10","81012201","20065110"
"101010104","20065102","イベント01ノーマル 1-11","81012201","20065111"
"101040807","20065102","イベント01ノーマル 1-12","81012201","20065112"
"101080205","20065102","イベント01ノーマル 1-13","81012201","20065113"
"101020103","20065102","イベント01ノーマル 1-14","81012201","20065114"
"101041102","20065102","イベント01ノーマル 1-15","81012201","20065115"
"101050306","20065201","イベント01ハード 1-1","81012202","20065201"
"101070504","20065201","イベント01ハード 1-2","81012202","20065202"
"101070902","20065201","イベント01ハード 1-3","81012202","20065203"
"101071207","20065201","イベント01ハード 1-4","81012202","20065204"
"101080107","20065201","イベント01ハード 1-5","81012202","20065205"
"101020403","20066101","イベント01ノーマル 1-1","100581","20066101"
"101010103","20066101","イベント01ノーマル 1-2","100201","20066102"
"101010203","20066101","イベント01ノーマル 1-3","102591","20066103"
"101010501","20066101","イベント01ノーマル 1-4","100581","20066104"
"101010603","20066101","イベント01ノーマル 1-5","100201","20066105"
"101050802","20066101","イベント01ノーマル 1-6","102591","20066106"
"101051003","20066101","イベント01ノーマル 1-7","102591","20066107"
"102040107","20066101","イベント01ノーマル 1-8","100201","20066108"
"101010102","20066101","イベント01ノーマル 1-9","100931","20066109"
"101020305","20066101","イベント01ノーマル 1-10","100471","20066110"
"101010104","20066101","イベント01ノーマル 1-11","103051","20066111"
"101040807","20066101","イベント01ノーマル 1-12","100471","20066112"
"101080205","20066101","イベント01ノーマル 1-13","100471","20066113"
"101020103","20066101","イベント01ノーマル 1-14","103051","20066114"
"101041102","20066101","イベント01ノーマル 1-15","103051","20066115"
"101050306","20066201","イベント01ハード 1-1","102601","20066201"
"101070504","20066201","イベント01ハード 1-2","102601","20066202"
"101070902","20066201","イベント01ハード 1-3","102601","20066203"
"101071207","20066201","イベント01ハード 1-4","102601","20066204"
"101080107","20066201","イベント01ハード 1-5","102601","20066205"
"101020403","20067101","イベント01ノーマル 1-1","103381","20067101"
"101010203","20067101","イベント01ノーマル 1-2","103381","20067102"
"101010603","20067101","イベント01ノーマル 1-3","103381","20067103"
"101050802","20067101","イベント01ノーマル 1-4","103381","20067104"
"102040107","20067101","イベント01ノーマル 1-5","103391","20067105"
"101010102","20067101","イベント01ノーマル 1-6","103391","20067106"
"101020305","20067101","イベント01ノーマル 1-7","103391","20067107"
"101010104","20067101","イベント01ノーマル 1-8","103391","20067108"
"101080205","20067101","イベント01ノーマル 1-9","103411","20067109"
"101041102","20067101","イベント01ノーマル 1-10","103411","20067110"
"101050306","20067201","イベント01ハード 1-1","103401","20067201"
"101070504","20067201","イベント01ハード 1-2","103401","20067202"
"101070902","20067201","イベント01ハード 1-3","103401","20067203"
"101071207","20067201","イベント01ハード 1-4","103421","20067204"
"101080107","20067201","イベント01ハード 1-5","103421","20067205"
"101020403","20068101","イベント01ノーマル 1-1","100421","20068101"
"101010203","20068101","イベント01ノーマル 1-2","100421","20068102"
"101010603","20068101","イベント01ノーマル 1-3","100351","20068103"
"101050802","20068101","イベント01ノーマル 1-4","100351","20068104"
"102040107","20068101","イベント01ノーマル 1-5","100421","20068105"
"101010102","20068101","イベント01ノーマル 1-6","100351","20068106"
"101020305","20068101","イベント01ノーマル 1-7","103431","20068107"
"101010104","20068101","イベント01ノーマル 1-8","100421","20068108"
"101080205","20068101","イベント01ノーマル 1-9","103431","20068109"
"101041102","20068101","イベント01ノーマル 1-10","103431","20068110"
"101050306","20068201","イベント01ハード 1-1","103401","20068201"
"101070504","20068201","イベント01ハード 1-2","103421","20068202"
"101070902","20068201","イベント01ハード 1-3","103401","20068203"
"101071207","20068201","イベント01ハード 1-4","103441","20068204"
"101080107","20068201","イベント01ハード 1-5","103441","20068205"
"101020403","20069101","イベント01ノーマル 1-1","100061","20069101"
"101010103","20069101","イベント01ノーマル 1-2","100021","20069102"
"101010203","20069101","イベント01ノーマル 1-3","100021","20069103"
"101010501","20069101","イベント01ノーマル 1-4","100021","20069104"
"101010603","20069101","イベント01ノーマル 1-5","100021","20069105"
"101050802","20069101","イベント01ノーマル 1-6","100021","20069106"
"101051003","20069101","イベント01ノーマル 1-7","103311","20069107"
"102040107","20069101","イベント01ノーマル 1-8","103311","20069108"
"101010102","20069101","イベント01ノーマル 1-9","103311","20069109"
"101020305","20069101","イベント01ノーマル 1-10","103311","20069110"
"101010104","20069101","イベント01ノーマル 1-11","103311","20069111"
"101040807","20069101","イベント01ノーマル 1-12","103311","20069112"
"101080205","20069101","イベント01ノーマル 1-13","103311","20069113"
"101020103","20069101","イベント01ノーマル 1-14","103311","20069114"
"101041102","20069101","イベント01ノーマル 1-15","103311","20069115"
"101050306","20069201","イベント01ハード 1-1","103321","20069201"
"101070504","20069201","イベント01ハード 1-2","103321","20069202"
"101070902","20069201","イベント01ハード 1-3","103321","20069203"
"101071207","20069201","イベント01ハード 1-4","103321","20069204"
"101080107","20069201","イベント01ハード 1-5","103321","20069205"
"101020403","20070101","イベント01ノーマル 1-1","100211","20070101"
"101010103","20070101","イベント01ノーマル 1-2","101051","20070102"
"101010203","20070101","イベント01ノーマル 1-3","100211","20070103"
"101010501","20070101","イベント01ノーマル 1-4","100321","20070104"
"101010603","20070101","イベント01ノーマル 1-5","100321","20070105"
"101050802","20070101","イベント01ノーマル 1-6","100211","20070106"
"101051003","20070101","イベント01ノーマル 1-7","100211","20070107"
"102040107","20070101","イベント01ノーマル 1-8","101051","20070108"
"101010102","20070101","イベント01ノーマル 1-9","100211","20070109"
"101020305","20070101","イベント01ノーマル 1-10","100211","20070110"
"101010104","20070101","イベント01ノーマル 1-11","100211","20070111"
"101040807","20070101","イベント01ノーマル 1-12","100211","20070112"
"101080205","20070101","イベント01ノーマル 1-13","101051","20070113"
"101020103","20070101","イベント01ノーマル 1-14","100211","20070114"
"101041102","20070101","イベント01ノーマル 1-15","101051","20070115"
"101050306","20070201","イベント01ハード 1-1","101071","20070201"
"101070504","20070201","イベント01ハード 1-2","100661","20070202"
"101070902","20070201","イベント01ハード 1-3","101071","20070203"
"101071207","20070201","イベント01ハード 1-4","100661","20070204"
"101080107","20070201","イベント01ハード 1-5","101071","20070205"
"101020403","20071101","イベント01ノーマル 1-1","101241","20071101"
"101010103","20071101","イベント01ノーマル 1-2","101241","20071102"
"101010203","20071101","イベント01ノーマル 1-3","101241","20071103"
"101010501","20071101","イベント01ノーマル 1-4","101241","20071104"
"101010603","20071101","イベント01ノーマル 1-5","101241","20071105"
"101050802","20071101","イベント01ノーマル 1-6","101241","20071106"
"101051003","20071101","イベント01ノーマル 1-7","101241","20071107"
"102040107","20071101","イベント01ノーマル 1-8","101241","20071108"
"101010102","20071101","イベント01ノーマル 1-9","101241","20071109"
"101020305","20071101","イベント01ノーマル 1-10","101241","20071110"
"101010104","20071101","イベント01ノーマル 1-11","101241","20071111"
"101040807","20071101","イベント01ノーマル 1-12","101241","20071112"
"101080205","20071101","イベント01ノーマル 1-13","101241","20071113"
"101020103","20071101","イベント01ノーマル 1-14","101241","20071114"
"101041102","20071101","イベント01ノーマル 1-15","101241","20071115"
"101050306","20071201","イベント01ハード 1-1","101251","20071201"
"101070504","20071201","イベント01ハード 1-2","101251","20071202"
"101070902","20071201","イベント01ハード 1-3","101251","20071203"
"101071207","20071201","イベント01ハード 1-4","101251","20071204"
"101080107","20071201","イベント01ハード 1-5","101251","20071205"
"101020403","20072101","イベント01ノーマル 1-1","102651","20072101"
"101010203","20072101","イベント01ノーマル 1-2","102651","20072102"
"101010603","20072101","イベント01ノーマル 1-3","102651","20072103"
"101050802","20072101","イベント01ノーマル 1-4","102651","20072104"
"102040107","20072101","イベント01ノーマル 1-5","102651","20072105"
"101010102","20072101","イベント01ノーマル 1-6","102651","20072106"
"101020305","20072101","イベント01ノーマル 1-7","102651","20072107"
"101010104","20072101","イベント01ノーマル 1-8","102651","20072108"
"101080205","20072101","イベント01ノーマル 1-9","102651","20072109"
"101041102","20072101","イベント01ノーマル 1-10","102651","20072110"
"101050306","20072201","イベント01ハード 1-1","101361","20072201"
"101070504","20072201","イベント01ハード 1-2","101361","20072202"
"101070902","20072201","イベント01ハード 1-3","101361","20072203"
"101071207","20072201","イベント01ハード 1-4","101361","20072204"
"101080107","20072201","イベント01ハード 1-5","101361","20072205"
"101020403","20073101","イベント01ノーマル 1-1","100061","20073101"
"101010203","20073101","イベント01ノーマル 1-2","100111","20073102"
"101010603","20073101","イベント01ノーマル 1-3","100061","20073103"
"101050802","20073101","イベント01ノーマル 1-4","100021","20073104"
"102040107","20073101","イベント01ノーマル 1-5","100021","20073105"
"101010102","20073101","イベント01ノーマル 1-6","100021","20073106"
"101020305","20073101","イベント01ノーマル 1-7","100021","20073107"
"101010104","20073101","イベント01ノーマル 1-8","101251","20073108"
"101080205","20073101","イベント01ノーマル 1-9","101251","20073109"
"101041102","20073101","イベント01ノーマル 1-10","101251","20073110"
"101050306","20073201","イベント01ハード 1-1","103451","20073201"
"101070504","20073201","イベント01ハード 1-2","103451","20073202"
"101070902","20073201","イベント01ハード 1-3","103451","20073203"
"101071207","20073201","イベント01ハード 1-4","103451","20073204"
"101080107","20073201","イベント01ハード 1-5","103451","20073205"
"101020403","20074101","イベント01ノーマル 1-1","102971","20074101"
"101010203","20074101","イベント01ノーマル 1-2","102971","20074102"
"101010603","20074101","イベント01ノーマル 1-3","103461","20074103"
"101050802","20074101","イベント01ノーマル 1-4","103461","20074104"
"102040107","20074101","イベント01ノーマル 1-5","103461","20074105"
"101010102","20074101","イベント01ノーマル 1-6","103461","20074106"
"101020305","20074101","イベント01ノーマル 1-7","103461","20074107"
"101010104","20074101","イベント01ノーマル 1-8","81003801","20074108"
"101080205","20074101","イベント01ノーマル 1-9","101951","20074109"
"101041102","20074101","イベント01ノーマル 1-10","101951","20074110"
"101050306","20074201","イベント01ハード 1-1","81003802","20074201"
"101070504","20074201","イベント01ハード 1-2","81003802","20074202"
"101070902","20074201","イベント01ハード 1-3","101951","20074203"
"101071207","20074201","イベント01ハード 1-4","101951","20074204"
"101080107","20074201","イベント01ハード 1-5","101951","20074205"
"101020403","20075101","イベント01ノーマル 1-1","101241","20075101"
"101010203","20075101","イベント01ノーマル 1-2","100061","20075102"
"101010603","20075101","イベント01ノーマル 1-3","100111","20075103"
"101050802","20075101","イベント01ノーマル 1-4","100021","20075104"
"102040107","20075101","イベント01ノーマル 1-5","100111","20075105"
"101010102","20075101","イベント01ノーマル 1-6","100061","20075106"
"101020305","20075101","イベント01ノーマル 1-7","100031","20075107"
"101010104","20075101","イベント01ノーマル 1-8","100061","20075108"
"101080205","20075101","イベント01ノーマル 1-9","100021","20075109"
"101041102","20075101","イベント01ノーマル 1-10","101621","20075110"
"101050306","20075201","イベント01ハード 1-1","100911","20075201"
"101070504","20075201","イベント01ハード 1-2","100691","20075202"
"101070902","20075201","イベント01ハード 1-3","100891","20075203"
"101071207","20075201","イベント01ハード 1-4","100431","20075204"
"101080107","20075201","イベント01ハード 1-5","101641","20075205"
"101020403","20076101","イベント01ノーマル 1-1","100111","20076101"
"101010203","20076101","イベント01ノーマル 1-2","100111","20076102"
"101010603","20076101","イベント01ノーマル 1-3","100111","20076103"
"101050802","20076101","イベント01ノーマル 1-4","100021","20076104"
"102040107","20076101","イベント01ノーマル 1-5","100031","20076105"
"101010102","20076101","イベント01ノーマル 1-6","100031","20076106"
"101020305","20076101","イベント01ノーマル 1-7","100111","20076107"
"101010104","20076101","イベント01ノーマル 1-8","100111","20076108"
"101080205","20076101","イベント01ノーマル 1-9","100021","20076109"
"101041102","20076101","イベント01ノーマル 1-10","101621","20076110"
"101050306","20076201","イベント01ハード 1-1","100891","20076201"
"101070504","20076201","イベント01ハード 1-2","100431","20076202"
"101070902","20076201","イベント01ハード 1-3","100431","20076203"
"101071207","20076201","イベント01ハード 1-4","100891","20076204"
"101080107","20076201","イベント01ハード 1-5","101641","20076205"
"101020403","20077101","イベント01ノーマル 1-1","103501","20077101"
"101010203","20077101","イベント01ノーマル 1-2","103501","20077102"
