a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"0","0","10090415","0","0","9","28","0","5","10090416","0","0","10090414"
"0","0","10090416","0","0","9","27","0","4","10090417","0","0","10090415"
"1","0","10090417","0","10090446","9","26","0","2","10090418","10090449","0","10090416"
"10001","0","10090418","0","0","9","25","0","7","10090419","0","0","10090417"
"1","0","10090419","0","0","9","24","0","3","10090420","0","0","10090418"
"1","10090450","10090420","0","0","9","23","10090447","2","10090454","0","0","10090419"
"4","0","10090446","0","0","9","27","0","14","10090452","0","0","10090417"
"4","0","10090447","0","0","9","24","0","14","10090420","0","0","10090453"
"6","0","10090448","0","0","9","25","0","14","10090450","0","0","10090451"
"10003","0","10090449","0","0","9","27","0","7","10090451","0","0","10090417"
"10003","0","10090450","0","0","9","24","0","7","10090420","0","0","10090448"
"0","0","10090451","0","0","9","26","0","6","10090448","0","0","10090449"
"3","0","10090452","0","0","9","26","0","2","10090453","0","0","10090446"
"3","0","10090453","0","0","9","25","0","3","10090447","0","0","10090452"
"0","0","10090454","0","0","9","22","0","6","10090455","0","0","10090420"
"10001","0","10090455","0","0","9","21","0","7","10090456","0","0","10090454"
"10001","0","10090456","0","0","9","20","0","11","10090457","0","0","10090455"
"2","0","10090457","0","0","9","19","0","2","10090458","0","0","10090456"
"10001","0","10090458","0","0","9","18","0","7","10090459","0","0","10090457"
"3","0","10090459","0","0","9","17","0","14","10090460","0","0","10090458"
"0","0","10090460","0","0","9","16","0","4","10090461","0","0","10090459"
"0","0","10090461","0","0","9","15","0","15","10090462","0","0","10090460"
"0","0","10090462","0","0","9","14","0","6","10090463","0","0","10090461"
"1","0","10090463","0","0","9","13","0","3","10090464","0","0","10090462"
"10002","0","10090464","0","0","9","12","0","7","10090465","0","0","10090463"
"4","0","10090465","0","0","9","11","0","14","10090466","0","0","10090464"
"1","0","10090466","0","0","9","10","0","2","10090467","0","0","10090465"
"2","0","10090467","0","0","9","9","0","3","10090468","0","0","10090466"
"0","0","10090468","0","0","9","8","0","6","10090469","0","0","10090467"
"1","0","10090469","0","0","9","7","0","2","10090470","0","0","10090468"
"0","0","10090470","0","0","9","6","0","4","10090471","0","0","10090469"
"10001","0","10090471","0","0","9","5","0","7","10090472","0","0","10090470"
"3","0","10090472","0","0","9","4","0","14","10090473","0","0","10090471"
"1","0","10090473","0","0","9","3","0","2","10090474","0","0","10090472"
"10002","0","10090474","0","0","9","2","0","7","10090475","0","0","10090473"
"1","0","10090475","0","0","9","1","0","2","10090476","0","0","10090474"
"0","0","10090476","0","0","9","0","0","13","10090092","0","0","10090475"
"0","0","10090477","0","0","9","55","0","15","10090116","0","0","10090114"
"3","0","10090478","0","0","9","41","0","14","10090137","0","0","10090135"
"0","0","10090479","0","0","9","30","0","15","10090148","0","0","10090146"
"10090480","0","10090480","0","0","9","23","0","16","10090481","0","0","10090153"
"10002","0","10090481","0","0","9","22","0","7","10090482","0","0","10090480"
"3","0","10090482","0","0","9","21","0","14","10090483","0","0","10090481"
"0","0","10090483","0","0","9","20","0","6","10090484","0","0","10090482"
"1","0","10090484","0","0","9","19","0","3","10090485","0","0","10090483"
"10001","0","10090485","0","0","9","18","0","7","10090486","0","0","10090484"
"0","0","10090486","0","0","9","17","0","4","10090487","0","0","10090485"
"4","0","10090487","0","0","9","16","0","14","10090488","0","0","10090486"
"10001","0","10090488","0","0","9","15","0","11","10090489","0","0","10090487"
"2","0","10090489","0","0","9","14","0","3","10090490","0","0","10090488"
"2","0","10090490","0","0","9","13","0","2","10090491","0","0","10090489"
"0","0","10090491","0","0","9","12","0","4","10090492","0","0","10090490"
"0","0","10090492","0","0","9","11","0","5","10090161","0","0","10090491"
"0","0","10090493","0","0","9","0","0","13","10090177","0","0","10090175"
"3","0","10090494","0","0","9","71","0","14","10090495","0","0","10090179"
"10001","0","10090495","0","0","9","70","0","7","10090496","0","0","10090494"
"1","0","10090496","0","0","9","69","0","3","10090497","0","0","10090495"
"0","0","10090497","0","0","9","68","0","4","10090498","0","0","10090496"
"0","0","10090498","0","0","9","67","0","15","10090183","0","0","10090497"
"0","0","10090499","0","0","9","57","0","5","10090500","0","0","10090193"
"0","0","10090500","0","0","9","56","10090499","4","10090197","0","0","10090195"
"2","0","10090501","0","0","9","42","0","2","10090502","0","0","10090212"
"2","0","10090502","0","0","9","41","0","14","10090503","0","0","10090501"
"0","0","10090503","0","0","9","40","0","15","10090516","0","0","10090502"
"5","0","10090515","0","0","9","42","0","14","10090528","0","0","10090516"
"1","0","10090516","0","10090515","9","39","0","2","10090517","0","0","10090503"
"0","0","10090517","0","0","9","38","0","12","10090518","0","0","10090516"
"10001","0","10090518","0","0","9","37","0","11","10090519","0","0","10090517"
"4","0","10090519","0","0","9","36","0","14","10090520","0","0","10090518"
"1","0","10090520","0","0","9","35","0","3","10090521","0","0","10090519"
"0","0","10090521","0","0","9","34","0","6","10090522","0","0","10090520"
"10001","0","10090522","0","0","9","33","10090534","7","10090523","0","0","10090521"
"0","0","10090523","0","0","9","32","0","5","10090524","0","0","10090522"
"1","0","10090524","0","0","9","31","0","2","10090525","0","0","10090523"
"1","0","10090525","0","0","9","30","0","3","10090526","0","0","10090524"
"10001","0","10090526","0","0","9","29","0","7","10090527","0","0","10090525"
"1","0","10090527","0","0","9","28","0","2","10090536","0","0","10090526"
"3","0","10090528","0","0","9","41","0","2","10090529","0","0","10090515"
"2","0","10090529","0","0","9","40","0","2","10090530","0","0","10090528"
"2","0","10090530","0","0","9","39","0","2","10090535","0","0","10090529"
"2","0","10090531","0","0","9","37","0","2","10090532","0","0","10090535"
"2","0","10090532","0","0","9","36","0","2","10090533","0","0","10090531"
"3","0","10090533","0","0","9","35","0","2","10090534","0","0","10090532"
"3","0","10090534","0","0","9","34","0","14","10090522","0","0","10090533"
"3","0","10090535","0","0","9","38","0","14","10090531","0","0","10090530"
"4","0","10090536","0","0","9","27","0","14","10090537","0","0","10090527"
"10001","0","10090537","0","0","9","26","0","7","10090538","0","0","10090536"
"2","0","10090538","0","0","9","25","0","2","10090539","0","0","10090537"
"0","0","10090539","0","0","9","24","0","4","10090540","0","0","10090538"
"10002","0","10090540","0","0","9","23","0","7","10090541","0","0","10090539"
"1","0","10090541","0","0","9","22","0","2","10090542","0","0","10090540"
"10090542","0","10090542","0","0","9","21","0","16","10090543","0","0","10090541"
"10001","0","10090543","0","0","9","20","0","11","10090242","0","0","10090542"
"2","0","10090544","0","0","9","9","0","3","10090545","0","0","10090251"
"2","0","10090545","0","0","9","8","0","2","10090546","0","0","10090544"
"2","0","10090546","0","0","9","7","0","2","10090547","0","0","10090545"
"1","0","10090547","0","10090550","9","6","0","2","10090549","10090556","0","10090546"
"1","0","10090548","0","0","9","4","0","2","10090552","0","0","10090549"
"0","10090555","10090549","0","0","9","5","10090551","6","10090548","0","0","10090547"
"5","0","10090550","0","0","9","7","0","14","10090555","0","0","10090547"
"4","0","10090551","0","0","9","6","0","14","10090549","0","0","10090556"
"0","0","10090552","0","0","9","3","0","4","10090553","0","0","10090548"
"0","0","10090553","0","0","9","2","0","12","10090554","0","0","10090552"
"10003","0","10090554","0","0","9","1","0","7","10090557","0","0","10090553"
"0","0","10090555","0","0","9","6","0","4","10090549","0","0","10090550"
"3","0","10090556","0","0","9","7","0","3","10090551","0","0","10090547"
"0","0","10090557","0","0","9","0","0","13","10090558","0","0","10090554"
"10001","0","10090558","0","0","9","74","0","11","10090559","0","0","10090557"
"10001","0","10090559","0","0","9","73","0","7","10090560","0","0","10090558"
"1","0","10090560","0","0","9","72","0","3","10090561","0","0","10090559"
"3","0","10090561","0","0","9","71","0","14","10090563","0","0","10090560"
"1","0","10090563","0","0","9","70","0","2","10090564","0","0","10090561"
"10001","0","10090564","0","0","9","69","0","7","10090565","0","0","10090563"
"0","0","10090565","0","0","9","68","0","5","10090566","0","0","10090564"
"2","0","10090566","0","0","9","67","0","3","10090567","0","0","10090565"
"0","0","10090567","0","0","9","66","0","12","10090568","0","0","10090566"
"0","0","10090568","0","0","9","65","0","4","10090569","0","0","10090567"
"1","0","10090569","0","0","9","64","0","2","10090570","0","0","10090568"
"0","0","10090570","0","0","9","63","0","6","10090571","0","0","10090569"
"10001","0","10090571","0","10090579","9","62","0","11","10090572","0","0","10090570"
"10001","0","10090572","0","0","9","61","0","7","10090573","0","0","10090571"
"10002","0","10090573","0","0","9","60","0","7","10090574","0","0","10090572"
"10003","0","10090574","0","0","9","59","0","7","10090575","0","0","10090573"
"10002","0","10090575","0","0","9","58","0","7","10090576","0","0","10090574"
"10001","0","10090576","0","0","9","57","0","7","10090577","0","0","10090575"
"0","0","10090577","0","0","9","56","10090578","4","10090583","0","0","10090576"
"3","0","10090578","0","0","9","57","0","14","10090577","0","0","10090581"
"2","0","10090579","0","0","9","61","0","14","10090580","0","0","10090571"
"2","0","10090580","0","0","9","60","0","3","10090582","0","0","10090579"
"3","0","10090581","0","0","9","58","0","3","10090578","0","0","10090582"
"3","0","10090582","0","0","9","59","0","2","10090581","0","0","10090580"
"0","0","10090583","0","0","9","55","0","6","10090584","0","0","10090577"
"1","0","10090584","0","0","9","54","0","3","10090585","0","0","10090583"
"2","0","10090585","0","0","9","53","0","14","10090586","0","0","10090584"
"1","0","10090586","0","0","9","52","0","2","10090590","0","0","10090585"
"0","0","10090588","0","0","9","50","0","15","10090589","0","0","10090590"
"0","0","10090589","0","0","9","49","0","5","10090294","0","0","10090588"
"0","0","10090590","0","0","9","51","0","4","10090588","0","0","10090586"
"10090591","0","10090591","0","0","9","24","0","16","10090592","0","0","10090325"
"2","0","10090592","0","0","9","23","0","3","10090593","0","0","10090591"
"0","0","10090593","0","0","9","22","0","4","10090594","0","0","10090592"
"2","0","10090594","0","0","9","21","0","14","10090596","0","0","10090593"
"0","0","10090595","0","0","9","19","0","15","10090597","0","0","10090596"
"0","0","10090596","0","0","9","20","0","6","10090595","0","0","10090594"
"2","0","10090597","0","0","9","18","0","3","10090598","0","0","10090595"
"0","0","10090598","0","0","9","17","0","4","10090599","0","0","10090597"
"10003","0","10090599","0","0","9","16","0","7","10090603","0","0","10090598"
"2","0","10090603","0","0","9","15","0","2","10090604","0","0","10090599"
"3","0","10090604","0","0","9","14","0","14","10090605","0","0","10090603"
"0","0","10090605","0","0","9","13","0","12","10090606","0","0","10090604"
"1","0","10090606","0","0","9","12","0","2","10090607","0","0","10090605"
"1","0","10090607","0","10090612","9","11","0","3","10090608","10090616","0","10090606"
"0","0","10090608","0","0","9","10","0","6","10090609","0","0","10090607"
"1","10090617","10090609","0","0","9","9","10090614","2","10090610","0","0","10090608"
"2","0","10090610","0","0","9","8","0","3","10090611","0","0","10090609"
"10003","0","10090611","0","0","9","7","0","7","10090618","0","0","10090610"
"2","0","10090612","0","0","9","12","0","14","10090613","0","0","10090607"
"4","0","10090613","0","0","9","11","0","14","10090617","0","0","10090612"
"4","0","10090614","0","0","9","10","0","14","10090609","0","0","10090615"
"0","0","10090615","0","0","9","11","0","4","10090614","0","0","10090616"
"10003","0","10090616","0","0","9","12","0","7","10090615","0","0","10090607"
"3","0","10090617","0","0","9","10","0","3","10090609","0","0","10090613"
"10002","0","10090618","0","0","9","6","0","7","10090619","0","0","10090611"
"3","0","10090619","0","0","9","5","0","14","10090620","0","0","10090618"
"10002","0","10090620","0","0","9","4","0","7","10090621","0","0","10090619"
"1","0","10090621","0","0","9","3","0","2","10090622","0","0","10090620"
"10002","0","10090622","0","0","9","2","0","7","10090623","0","0","10090621"
"1","0","10090623","0","0","9","1","0","2","10090624","0","0","10090622"
"0","0","10090624","0","0","9","0","0","13","10090366","0","0","10090623"
"1","0","10100122","0","0","10","32","0","3","10100681","0","0","10100680"
"0","0","10100357","0","0","10","0","0","13","10100358","0","0","10101094"
"3","0","10100358","0","0","10","66","0","2","10100359","0","0","10100357"
"0","0","10100359","0","0","10","65","0","6","10100360","0","0","10100358"
"10002","0","10100360","0","0","10","64","0","7","10100361","0","0","10100359"
"10001","0","10100361","0","0","10","63","0","11","10100362","0","0","10100360"
"0","0","10100362","0","0","10","62","10100363","6","10100364","0","0","10100361"
"0","0","10100363","0","0","10","63","0","1","10100362","0","0","0"
"1","0","10100364","0","0","10","61","0","2","10100365","0","0","10100362"
"0","0","10100365","0","0","10","60","0","4","10100367","0","0","10100364"
"10001","0","10100367","0","0","10","59","0","7","10100539","0","0","10100365"
"1","0","10100369","0","0","10","53","0","2","10100370","0","0","10100543"
"0","0","10100370","0","0","10","52","0","5","10100371","0","0","10100369"
"0","0","10100371","0","10100380","10","51","0","4","10100372","0","0","10100370"
"1","0","10100372","0","0","10","50","0","14","10100373","0","0","10100371"
"3","0","10100373","0","0","10","49","0","3","10100374","0","0","10100372"
"0","0","10100374","0","0","10","48","0","6","10100375","0","0","10100373"
"2","0","10100375","0","0","10","47","0","14","10100376","0","0","10100374"
"1","0","10100376","0","0","10","46","0","3","10100377","0","0","10100375"
"2","0","10100377","0","0","10","45","0","3","10100378","0","0","10100376"
"2","0","10100378","0","0","10","44","10100385","2","10100379","0","0","10100377"
"0","0","10100379","0","0","10","43","0","4","10100577","0","0","10100378"
"1","0","10100380","0","0","10","50","0","14","10100381","0","0","10100371"
"3","0","10100381","0","0","10","49","0","2","10100382","0","0","10100380"
"0","0","10100382","0","0","10","48","0","4","10100383","0","0","10100381"
"2","0","10100383","0","0","10","47","0","14","10100384","0","0","10100382"
"1","0","10100384","0","0","10","46","0","2","10100385","0","0","10100383"
"2","0","10100385","0","0","10","45","0","2","10100378","0","0","10100384"
"1","0","10100387","0","0","10","41","0","2","10100388","0","0","10100577"
"4","0","10100388","0","0","10","40","0","14","10100578","0","0","10100387"
"0","0","10100398","0","0","10","33","0","6","10100587","0","0","10100586"
"0","0","10100539","0","0","10","58","0","12","10100540","0","0","10100367"
"2","0","10100540","0","0","10","57","0","2","10100541","0","0","10100539"
"2","0","10100541","0","0","10","56","0","14","10100542","0","0","10100540"
"10001","0","10100542","0","0","10","55","0","7","10100543","0","0","10100541"
"0","0","10100543","0","0","10","54","0","4","10100369","0","0","10100542"
"10001","0","10100577","0","0","10","42","0","7","10100387","0","0","10100379"
"1","0","10100578","0","10100581","10","39","0","2","10100579","0","0","10100388"
"2","0","10100579","0","0","10","38","0","3","10100584","0","0","10100578"
"2","0","10100580","0","0","10","36","0","3","10100583","0","0","10100582"
"0","0","10100581","0","0","10","38","0","12","10100582","0","0","10100578"
"10002","0","10100582","0","0","10","37","0","7","10100580","0","0","10100581"
"0","0","10100583","0","0","10","35","10100585","4","10100586","0","0","10100580"
"2","0","10100584","0","0","10","37","0","2","10100585","0","0","10100579"
"10001","0","10100585","0","0","10","36","0","11","10100583","0","0","10100584"
"0","0","10100586","0","0","10","34","0","5","10100398","0","0","10100583"
"1","0","10100587","0","0","10","32","0","2","10100588","0","0","10100398"
"10001","0","10100588","0","0","10","31","0","11","10100589","0","0","10100587"
"5","0","10100589","0","0","10","30","0","14","10100590","0","0","10100588"
"0","0","10100590","0","0","10","29","0","4","10100591","0","0","10100589"
"0","0","10100591","0","0","10","28","0","12","10100592","0","0","10100590"
"0","0","10100592","0","0","10","27","0","15","10100593","0","0","10100591"
"2","0","10100593","0","0","10","26","0","3","10100594","0","0","10100592"
"0","0","10100594","0","0","10","25","0","4","10100595","0","0","10100593"
"2","0","10100595","0","0","10","24","0","2","10100596","0","0","10100594"
"3","0","10100596","0","0","10","23","0","14","10100597","0","0","10100595"
"1","0","10100597","0","10100601","10","22","0","3","10100598","0","0","10100596"
"1","0","10100598","0","0","10","21","0","2","10100603","0","0","10100597"
"3","0","10100599","0","0","10","20","0","2","10100606","0","0","10100601"
"2","0","10100600","0","0","10","18","0","2","10100605","0","0","10100606"
"2","0","10100601","0","0","10","21","0","3","10100599","0","0","10100597"
"2","0","10100602","0","0","10","19","0","3","10100604","0","0","10100603"
"10003","0","10100603","0","0","10","20","0","7","10100602","0","0","10100598"
"10002","0","10100604","0","0","10","18","0","7","10100605","0","0","10100602"
"10001","0","10100605","0","0","10","17","10100604","7","10100607","0","0","10100600"
"10001","0","10100606","0","0","10","19","0","11","10100600","0","0","10100599"
"0","0","10100607","0","0","10","16","0","5","10100608","0","0","10100605"
"10100608","0","10100608","0","0","10","15","0","16","10100609","0","0","10100607"
"0","0","10100609","0","0","10","14","0","4","10100611","0","0","10100608"
"3","0","10100610","0","0","10","12","0","2","10100619","0","0","10100611"
"3","0","10100611","0","0","10","13","0","14","10100610","0","0","10100609"
"0","0","10100619","0","0","10","11","0","12","10100620","0","0","10100610"
"0","0","10100620","0","0","10","10","0","6","10100621","0","0","10100619"
"2","0","10100621","0","0","10","9","0","14","10100622","0","0","10100620"
"10002","0","10100622","0","0","10","8","0","7","10100623","0","0","10100621"
"10003","0","10100623","0","0","10","7","0","7","10100624","0","0","10100622"
"10001","0","10100624","0","0","10","6","0","11","10100625","0","0","10100623"
"0","0","10100625","0","0","10","5","0","4","10100626","0","0","10100624"
"10001","0","10100626","0","0","10","4","0","7","10100628","0","0","10100625"
"1","0","10100628","0","0","10","3","0","3","10100629","0","0","10100626"
"3","0","10100629","0","0","10","2","0","2","10100630","0","0","10100628"
"10001","0","10100630","0","0","10","1","0","7","10100631","0","0","10100629"
"0","0","10100631","0","0","10","0","0","13","10100632","0","0","10100630"
"1","0","10100632","0","0","10","66","0","3","10100633","0","0","10100631"
"1","0","10100633","0","0","10","65","0","2","10100634","0","0","10100632"
"10001","0","10100634","0","0","10","64","0","11","10100635","0","0","10100633"
"0","0","10100635","0","0","10","63","0","12","10100636","0","0","10100634"
"1","0","10100636","0","0","10","62","0","2","10100637","0","0","10100635"
"2","0","10100637","0","0","10","61","0","2","10100638","0","0","10100636"
"0","0","10100638","0","0","10","60","0","4","10100639","0","0","10100637"
"1","0","10100639","0","0","10","59","0","3","10100640","0","0","10100638"
"0","0","10100640","0","0","10","58","0","12","10100641","0","0","10100639"
"0","0","10100641","0","0","10","57","0","5","10100642","0","0","10100640"
"1","0","10100642","0","10100644","10","56","0","2","10100643","0","0","10100641"
"10001","0","10100643","0","0","10","55","0","11","10100645","0","0","10100642"
"0","0","10100644","0","0","10","55","0","4","10100664","0","0","10100642"
"0","0","10100645","0","0","10","54","0","4","10100646","0","0","10100643"
"3","0","10100646","0","0","10","53","0","2","10100647","0","0","10100645"
"3","0","10100647","0","0","10","52","0","14","10100648","0","0","10100646"
"2","0","10100648","0","0","10","51","0","2","10100649","0","0","10100647"
"10001","0","10100649","0","0","10","50","0","7","10100650","0","0","10100648"
"10003","0","10100650","0","0","10","49","0","7","10100651","0","0","10100649"
"0","0","10100651","0","0","10","48","0","4","10100652","0","0","10100650"
"10001","0","10100652","0","0","10","47","0","7","10100653","0","0","10100651"
"2","0","10100653","0","0","10","46","0","2","10100655","0","0","10100652"
"3","0","10100655","0","0","10","45","10100656","14","10100665","0","0","10100653"
"3","0","10100656","0","0","10","46","0","3","10100655","0","0","10100657"
"0","0","10100657","0","0","10","47","0","6","10100656","0","0","10100658"
"0","0","10100658","0","0","10","48","0","4","10100657","0","0","10100659"
"3","0","10100659","0","0","10","49","0","14","10100658","0","0","10100660"
"1","0","10100660","0","0","10","50","0","2","10100659","0","0","10100661"
"3","0","10100661","0","0","10","51","0","2","10100660","0","0","10100662"
"2","0","10100662","0","0","10","52","0","2","10100661","0","0","10100663"
"3","0","10100663","0","0","10","53","0","14","10100662","0","0","10100664"
"2","0","10100664","0","0","10","54","0","2","10100663","0","0","10100644"
"10001","0","10100665","0","0","10","44","0","7","10100666","0","0","10100655"
"0","0","10100666","0","0","10","43","0","6","10100667","0","0","10100665"
"1","0","10100667","0","10100668","10","42","0","2","10100673","0","0","10100666"
"3","0","10100668","0","0","10","43","0","2","10100674","0","0","10100667"
"0","0","10100669","0","0","10","41","0","6","10100671","0","0","10100674"
"0","0","10100670","0","0","10","39","10100672","6","10100675","0","0","10100671"
"10003","0","10100671","0","0","10","40","0","7","10100670","0","0","10100669"
"0","0","10100672","0","0","10","40","0","12","10100670","0","0","10100673"
"10001","0","10100673","0","0","10","41","0","11","10100672","0","0","10100667"
"3","0","10100674","0","0","10","42","0","14","10100669","0","0","10100668"
"0","0","10100675","0","0","10","38","0","4","10100676","0","0","10100670"
"0","0","10100676","0","0","10","37","0","15","10100677","0","0","10100675"
"2","0","10100677","0","0","10","36","0","3","10100678","0","0","10100676"
"5","0","10100678","0","0","10","35","0","14","10100679","0","0","10100677"
"0","0","10100679","0","0","10","34","0","4","10100680","0","0","10100678"
"2","0","10100680","0","0","10","33","0","2","10100122","0","0","10100679"
"3","0","10100681","0","0","10","31","0","14","10100683","0","0","10100122"
"10001","0","10100683","0","0","10","30","0","11","10100684","0","0","10100681"
"0","0","10100684","0","0","10","29","0","12","10100685","0","0","10100683"
"2","0","10100685","0","0","10","28","0","3","10100686","0","0","10100684"
"0","0","10100686","0","0","10","27","0","5","10100687","0","0","10100685"
"10002","0","10100687","0","0","10","26","0","7","10100688","0","0","10100686"
"0","0","10100688","0","0","10","25","0","4","10100689","0","0","10100687"
"2","0","10100689","0","0","10","24","0","3","10100690","0","0","10100688"
"10001","0","10100690","0","0","10","23","0","7","10100691","0","0","10100689"
"0","0","10100691","0","0","10","22","0","4","10100692","0","0","10100690"
"2","0","10100692","0","0","10","21","0","2","10101133","0","0","10100691"
"2","0","10100694","0","0","10","19","0","3","10101117","0","0","10101133"
"2","0","10100886","0","0","10","1","0","2","10100887","0","0","10101116"
"0","0","10100887","0","0","10","0","0","13","10100888","0","0","10100886"
"0","0","10100888","0","0","10","66","0","12","10100890","0","0","10100887"
"0","0","10100890","0","0","10","65","0","6","10100891","0","0","10100888"
"1","0","10100891","0","0","10","64","0","3","10100892","0","0","10100890"
"10002","0","10100892","0","0","10","63","0","7","10100893","0","0","10100891"
"0","0","10100893","0","0","10","62","0","5","10100894","0","0","10100892"
"1","0","10100894","0","0","10","61","0","2","10100895","0","0","10100893"
"10001","0","10100895","0","0","10","60","0","11","10100896","0","0","10100894"
"0","0","10100896","0","0","10","59","0","4","10100897","0","0","10100895"
"1","0","10100897","0","0","10","58","0","2","10100898","0","0","10100896"
"2","0","10100898","0","0","10","57","0","14","10100899","0","0","10100897"
"1","0","10100899","0","0","10","56","0","2","10100900","0","0","10100898"
"1","0","10100900","0","10100901","10","55","0","3","10100907","0","0","10100899"
"4","0","10100901","0","0","10","56","0","14","10100902","0","0","10100900"
"0","0","10100902","0","0","10","55","0","4","10100903","0","0","10100901"
"3","0","10100903","0","0","10","54","0","2","10100904","0","0","10100902"
"6","0","10100904","0","0","10","53","0","14","10100905","0","0","10100903"
"3","0","10100905","0","0","10","52","0","3","10100906","0","0","10100904"
"0","0","10100906","0","0","10","51","10100909","6","10100910","0","0","10100905"
"0","0","10100907","0","0","10","54","0","4","10100908","0","0","10100900"
"0","0","10100908","0","0","10","53","0","12","10100909","0","0","10100907"
"1","0","10100909","0","0","10","52","0","2","10100906","0","0","10100908"
"10001","0","10100910","0","0","10","50","0","11","10100911","0","0","10100906"
"2","0","10100911","0","0","10","49","0","2","10100912","0","0","10100910"
"2","0","10100912","0","0","10","48","0","14","10100913","0","0","10100911"
"1","0","10100913","0","0","10","47","0","2","10100914","0","0","10100912"
"10100914","0","10100914","0","0","10","46","0","16","10100915","0","0","10100913"
"0","0","10100915","0","0","10","45","0","4","10100916","0","0","10100914"
"2","0","10100916","0","0","10","44","0","3","10100917","0","0","10100915"
"10002","0","10100917","0","0","10","43","0","7","10100918","0","0","10100916"
"0","0","10100918","0","0","10","42","0","6","10100919","0","0","10100917"
"10003","0","10100919","0","0","10","41","0","7","10100921","0","0","10100918"
"3","0","10100921","0","0","10","40","0","14","10100922","0","0","10100919"
"2","0","10100922","0","0","10","39","0","2","10100923","0","0","10100921"
"0","0","10100923","0","0","10","38","0","4","10100924","0","0","10100922"
"10002","0","10100924","0","0","10","37","0","7","10100925","0","0","10100923"
"3","0","10100925","0","0","10","36","0","14","10100926","0","0","10100924"
"10001","0","10100926","0","0","10","35","0","11","10100927","0","0","10100925"
"0","0","10100927","0","0","10","34","0","5","10100928","0","0","10100926"
"0","0","10100928","0","0","10","33","0","15","10100929","0","0","10100927"
"3","0","10100929","0","0","10","32","0","14","10100930","0","0","10100928"
"0","0","10100930","0","0","10","31","0","4","10100931","0","0","10100929"
"10002","0","10100931","0","0","10","30","0","7","10100932","0","0","10100930"
"0","0","10100932","0","10100937","10","29","0","6","10100933","0","0","10100931"
"10001","0","10100933","0","0","10","28","0","7","10100935","0","0","10100932"
"10003","0","10100934","0","0","10","25","0","7","10100945","0","0","10100943"
"1","0","10100935","0","0","10","27","0","2","10100943","0","0","10100933"
"3","0","10100936","0","0","10","24","0","2","10100942","0","0","10100940"
"2","0","10100937","0","0","10","28","0","2","10100939","0","0","10100932"
"2","0","10100939","0","0","10","27","0","3","10100946","0","0","10100937"
"3","0","10100940","0","0","10","25","0","3","10100936","0","0","10100946"
"10001","0","10100941","0","0","10","23","0","11","10100947","0","0","10100945"
"0","0","10100942","0","0","10","23","0","4","10100947","0","0","10100936"
"1","0","10100943","0","0","10","26","0","14","10100934","0","0","10100935"
"2","0","10100945","0","0","10","24","0","14","10100941","0","0","10100934"
"1","0","10100946","0","0","10","26","0","14","10100940","0","0","10100939"
"0","0","10100947","0","0","10","22","10100942","12","10101039","0","0","10100941"
"10001","0","10100949","0","10100956","10","20","0","11","10100950","0","0","10101039"
"0","0","10100950","0","0","10","19","0","5","10100951","0","0","10100949"
"0","0","10100951","0","0","10","18","0","6","10100952","0","0","10100950"
"3","0","10100952","0","0","10","17","0","2","10100953","0","0","10100951"
"5","0","10100953","0","0","10","16","10100954","14","10100957","0","0","10100952"
"0","0","10100954","0","0","10","17","0","4","10100953","0","0","10100955"
"2","0","10100955","0","0","10","18","0","3","10100954","0","0","10100956"
"10003","0","10100956","0","0","10","19","0","7","10100955","0","0","10100949"
"2","0","10100957","0","0","10","15","0","2","10100961","0","0","10100953"
"1","0","10100958","0","0","10","13","0","2","10100962","0","0","10100961"
"2","0","10100959","0","0","10","11","0","2","10100963","0","0","10100962"
"0","0","10100961","0","0","10","14","0","12","10100958","0","0","10100957"
"10001","0","10100962","0","0","10","12","0","7","10100959","0","0","10100958"
"10001","0","10100963","0","0","10","10","0","7","10100965","0","0","10100959"
"10001","0","10100964","0","0","10","8","0","7","10100966","0","0","10100965"
"1","0","10100965","0","0","10","9","0","3","10100964","0","0","10100963"
"0","0","10100966","0","10100967","10","7","0","6","10100968","0","0","10100964"
"0","0","10100967","0","0","10","8","0","5","10100970","0","0","10100966"
"10001","0","10100968","0","0","10","6","0","7","10100973","0","0","10100966"
