e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","59.19","3.14","0","426.1","0","0","0","0","9.21","0","133901","20000","66.3","0","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31339","0","2.87","0","0","0","0","0","0","0.44"
"0","78.92","3.67","0","497.1","0","0","0","0","12.28","0","133901","30000","77.35","0","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31339","0","3.35","0","0","0","0","0","0","0.58"
"0","98.65","4.19","0","568.2","0","0","0","0","15.35","0","133901","40000","88.4","0","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31339","0","3.82","0","0","0","0","0","0","0.73"
"0","118.4","4.72","0","639.2","0","0","0","0","18.42","0","133901","50000","99.45","0","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31339","0","4.3","0","0","0","0","0","0","0.87"
"0","33.23","2.62","0","299.1","0","0","0","0","0","0","134001","10000","0","0","0.27","0","15","40.44","0","0","0","1","0","0","0","0","0","0","31340","0","2.39","0","4.49","0","0","0","0","0.29"
"0","49.85","3.14","0","358.9","0","0","0","0","0","0","134001","20000","0","0","0.41","0","30","48.53","0","0","0","2","0","0","0","0","0","0","31340","0","2.87","0","6.74","0","0","0","0","0.44"
"0","66.46","3.67","0","418.7","0","0","0","0","0","0","134001","30000","0","0","0.54","0","100","56.62","0","0","0","3","0","0","0","0","0","0","31340","0","3.35","0","8.98","0","0","0","0","0.58"
"0","83.08","4.19","0","478.6","0","0","0","0","0","0","134001","40000","0","0","0.68","0","120","64.7","0","0","0","4","0","0","0","0","0","0","31340","0","3.82","0","11.23","0","0","0","0","0.73"
"0","99.69","4.72","0","538.4","0","0","0","0","0","0","134001","50000","0","0","0.81","0","150","72.79","0","0","0","5","0","0","0","0","0","0","31340","0","4.3","0","13.47","0","0","0","0","0.87"
"0","32.28","2.05","0","290.5","0","0","0","0","0","0","134301","10000","0","0","0.23","0","15","45.23","0","0","0","1","0","0","0","20","0","0","31343","0","2.05","0","5.03","0","0","0","0","0.23"
"0","48.42","2.46","0","348.6","0","0","0","0","0","0","134301","20000","0","0","0.35","0","30","54.28","0","0","0","2","0","0","0","20","0","0","31343","0","2.46","0","7.55","0","0","0","0","0.35"
"0","64.56","2.87","0","406.7","0","0","0","0","0","0","134301","30000","0","0","0.46","0","100","63.32","0","0","0","3","0","0","0","20","0","0","31343","0","2.87","0","10.06","0","0","0","0","0.46"
"0","80.7","3.28","0","464.8","0","0","0","0","0","0","134301","40000","0","0","0.58","0","120","72.37","0","0","0","4","0","0","0","20","0","0","31343","0","3.28","0","12.58","0","0","0","0","0.58"
"0","96.84","3.69","0","522.9","0","0","0","0","0","0","134301","50000","0","0","0.69","0","150","81.41","0","0","0","5","0","0","0","20","0","0","31343","0","3.69","0","15.09","0","0","0","0","0.69"
"0","36.08","2.28","0","324.7","0","0","0","0","0","0","134401","10000","0","0","0.23","0","15","40.44","0","0","0","1","0","0","0","0","0","0","31344","0","2.05","0","4.49","0","0","0","0","0.25"
"0","54.12","2.74","0","389.6","0","0","0","0","0","0","134401","20000","0","0","0.35","0","30","48.53","0","0","0","2","0","0","0","0","0","0","31344","0","2.46","0","6.74","0","0","0","0","0.38"
"0","72.16","3.19","0","454.6","0","0","0","0","0","0","134401","30000","0","0","0.46","0","100","56.62","0","0","0","3","0","0","0","0","0","0","31344","0","2.87","0","8.98","0","0","0","0","0.5"
"0","90.2","3.65","0","519.5","0","0","0","0","0","0","134401","40000","0","0","0.58","0","120","64.7","0","0","0","4","0","0","0","0","0","0","31344","0","3.28","0","11.23","0","0","0","0","0.63"
"0","108.3","4.1","0","584.5","0","0","0","0","0","0","134401","50000","0","0","0.69","0","150","72.79","0","0","0","5","0","0","0","0","0","0","31344","0","3.69","0","13.47","0","0","0","0","0.75"
"0","37.03","2.28","0","333.2","0","0","0","0","0","0","134501","10000","0","0","0.23","0","15","39.42","0","0","0","1","0","0","0","0","0","0","31345","0","2.05","0","4.38","0","0","0","0","0.25"
"0","55.55","2.74","0","399.8","0","0","0","0","0","0","134501","20000","0","0","0.35","0","30","47.3","0","0","0","2","0","0","0","0","0","0","31345","0","2.46","0","6.57","0","0","0","0","0.38"
"0","74.06","3.19","0","466.5","0","0","0","0","0","0","134501","30000","0","0","0.46","0","100","55.19","0","0","0","3","0","0","0","0","0","0","31345","0","2.87","0","8.76","0","0","0","0","0.5"
"0","92.58","3.65","0","533.1","0","0","0","0","0","0","134501","40000","0","0","0.58","0","120","63.07","0","0","0","4","0","0","0","0","0","0","31345","0","3.28","0","10.95","0","0","0","0","0.63"
"0","111.1","4.1","0","599.8","0","0","0","0","0","0","134501","50000","0","0","0.69","0","150","70.96","0","0","0","5","0","0","0","0","0","0","31345","0","3.69","0","13.14","0","0","0","0","0.75"
"0","39.24","2.73","0","353.2","0","0","0","0","5.28","0","134601","10000","47.51","0","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31346","0","2.51","0","0","0","0","0","0","0.3"
"0","58.86","3.28","0","423.8","0","0","0","0","7.92","0","134601","20000","57.01","0","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31346","0","3.01","0","0","0","0","0","0","0.45"
"0","78.48","3.82","0","494.5","0","0","0","0","10.56","0","134601","30000","66.51","0","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31346","0","3.51","0","0","0","0","0","0","0.6"
"0","98.1","4.37","0","565.1","0","0","0","0","13.2","0","134601","40000","76.02","0","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31346","0","4.02","0","0","0","0","0","0","0.75"
"0","117.8","4.91","0","635.8","0","0","0","0","15.84","0","134601","50000","85.52","0","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31346","0","4.52","0","0","0","0","0","0","0.9"
"0","49.05","2.62","0","441.5","0","0","0","0","4.3","0","134701","10000","38.73","0","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31347","0","2.39","0","0","0","0","0","0","0.29"
"0","73.58","3.14","0","529.8","0","0","0","0","6.45","0","134701","20000","46.48","0","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31347","0","2.87","0","0","0","0","0","0","0.44"
"0","98.1","3.67","0","618.1","0","0","0","0","8.6","0","134701","30000","54.22","0","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31347","0","3.35","0","0","0","0","0","0","0.58"
"0","122.7","4.19","0","706.4","0","0","0","0","10.75","0","134701","40000","61.97","0","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31347","0","3.82","0","0","0","0","0","0","0.73"
"0","147.2","4.72","0","794.7","0","0","0","0","12.9","0","134701","50000","69.71","0","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31347","0","4.3","0","0","0","0","0","0","0.87"
"0","39.8","2.51","0","358.2","0","0","0","0","5.28","0","134801","10000","47.51","20","0.29","0","15","0","0","0","0","1","0","0","0","0","0","0","31348","0","2.62","0","0","0","0","0","0","0.28"
"0","59.7","3.01","0","429.8","0","0","0","0","7.92","0","134801","20000","57.01","20","0.44","0","30","0","0","0","0","2","0","0","0","0","0","0","31348","0","3.14","0","0","0","0","0","0","0.42"
"0","79.6","3.51","0","501.5","0","0","0","0","10.56","0","134801","30000","66.51","20","0.58","0","100","0","0","0","0","3","0","0","0","0","0","0","31348","0","3.67","0","0","0","0","0","0","0.56"
"0","99.5","4.02","0","573.1","0","0","0","0","13.2","0","134801","40000","76.02","20","0.73","0","120","0","0","0","0","4","0","0","0","0","0","0","31348","0","4.19","0","0","0","0","0","0","0.7"
"0","119.4","4.52","0","644.8","0","0","0","0","15.84","0","134801","50000","85.52","20","0.87","0","150","0","0","0","0","5","0","0","0","0","0","0","31348","0","4.72","0","0","0","0","0","0","0.84"
"0","39.46","2.85","0","355.1","0","0","0","0","6.01","0","134901","10000","54.11","0","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31349","0","2.39","0","0","0","0","0","0","0.32"
"0","59.19","3.42","0","426.1","0","0","0","0","9.02","0","134901","20000","64.93","0","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31349","0","2.87","0","0","0","0","0","0","0.48"
"0","78.92","3.99","0","497.1","0","0","0","0","12.02","0","134901","30000","75.75","0","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31349","0","3.35","0","0","0","0","0","0","0.64"
"0","98.65","4.56","0","568.2","0","0","0","0","15.03","0","134901","40000","86.58","0","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31349","0","3.82","0","0","0","0","0","0","0.8"
"0","118.4","5.13","0","639.2","0","0","0","0","18.03","0","134901","50000","97.4","0","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31349","0","4.3","0","0","0","0","0","0","0.96"
"0","36.08","2.28","0","324.7","0","0","0","0","0","0","135001","10000","0","0","0.23","0","15","40.44","0","0","0","1","0","0","0","20","0","0","31350","0","2.05","0","4.49","0","0","0","0","0.25"
"0","54.12","2.74","0","389.6","0","0","0","0","0","0","135001","20000","0","0","0.35","0","30","48.53","0","0","0","2","0","0","0","20","0","0","31350","0","2.46","0","6.74","0","0","0","0","0.38"
"0","72.16","3.19","0","454.6","0","0","0","0","0","0","135001","30000","0","0","0.46","0","100","56.62","0","0","0","3","0","0","0","20","0","0","31350","0","2.87","0","8.98","0","0","0","0","0.5"
"0","90.2","3.65","0","519.5","0","0","0","0","0","0","135001","40000","0","0","0.58","0","120","64.7","0","0","0","4","0","0","0","20","0","0","31350","0","3.28","0","11.23","0","0","0","0","0.63"
"0","108.3","4.1","0","584.5","0","0","0","0","0","0","135001","50000","0","0","0.69","0","150","72.79","0","0","0","5","0","0","0","20","0","0","31350","0","3.69","0","13.47","0","0","0","0","0.75"
"0","48.73","3.65","0","438.6","0","0","0","0","4.18","0","135101","10000","37.59","0","0.35","0","15","0","0","0","0","1","0","0","0","0","0","0","31351","0","3.19","0","0","0","0","0","0","0.41"
"0","73.1","4.38","0","526.3","0","0","0","0","6.27","0","135101","20000","45.11","0","0.53","0","30","0","0","0","0","2","0","0","0","0","0","0","31351","0","3.83","0","0","0","0","0","0","0.62"
"0","97.46","5.11","0","614","0","0","0","0","8.36","0","135101","30000","52.63","0","0.7","0","100","0","0","0","0","3","0","0","0","0","0","0","31351","0","4.47","0","0","0","0","0","0","0.82"
"0","121.9","5.84","0","701.8","0","0","0","0","10.45","0","135101","40000","60.14","0","0.88","0","120","0","0","0","0","4","0","0","0","0","0","0","31351","0","5.1","0","0","0","0","0","0","1.03"
"0","146.2","6.57","0","789.5","0","0","0","0","12.54","0","135101","50000","67.66","0","1.05","0","150","0","0","0","0","5","0","0","0","0","0","0","31351","0","5.74","0","0","0","0","0","0","1.23"
"0","41.43","2.51","0","372.9","0","0","0","0","0","0","135201","10000","0","0","0.25","0","15","47.51","0","0","0","1","0","0","0","20","0","0","31352","0","2.28","0","5.28","0","0","0","0","0.28"
"0","62.15","3.01","0","447.5","0","0","0","0","0","0","135201","20000","0","0","0.38","0","30","57.01","0","0","0","2","0","0","0","20","0","0","31352","0","2.74","0","7.92","0","0","0","0","0.42"
"0","82.86","3.51","0","522.1","0","0","0","0","0","0","135201","30000","0","0","0.5","0","100","66.51","0","0","0","3","0","0","0","20","0","0","31352","0","3.19","0","10.56","0","0","0","0","0.56"
"0","103.6","4.02","0","596.6","0","0","0","0","0","0","135201","40000","0","0","0.63","0","120","76.02","0","0","0","4","0","0","0","20","0","0","31352","0","3.65","0","13.2","0","0","0","0","0.7"
"0","124.3","4.52","0","671.2","0","0","0","0","0","0","135201","50000","0","0","0.75","0","150","85.52","0","0","0","5","0","0","0","20","0","0","31352","0","4.1","0","15.84","0","0","0","0","0.84"
"0","41.43","2.51","0","372.9","0","0","0","0","5.28","0","135301","10000","47.51","0","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31353","0","2.28","0","0","0","0","0","0","0.28"
"0","62.15","3.01","0","447.5","0","0","0","0","7.92","0","135301","20000","57.01","0","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31353","0","2.74","0","0","0","0","0","0","0.42"
"0","82.86","3.51","0","522.1","0","0","0","0","10.56","0","135301","30000","66.51","0","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31353","0","3.19","0","0","0","0","0","0","0.56"
"0","103.6","4.02","0","596.6","0","0","0","0","13.2","0","135301","40000","76.02","0","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31353","0","3.65","0","0","0","0","0","0","0.7"
"0","124.3","4.52","0","671.2","0","0","0","0","15.84","0","135301","50000","85.52","0","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31353","0","4.1","0","0","0","0","0","0","0.84"
"0","42.52","2.28","0","382.7","0","0","0","0","0","0","135401","10000","0","0","0.24","0","15","47.51","0","0","0","1","0","0","0","20","0","0","31354","0","2.16","0","5.28","0","0","0","0","0.25"
"0","63.78","2.74","0","459.2","0","0","0","0","0","0","135401","20000","0","0","0.36","0","30","57.01","0","0","0","2","0","0","0","20","0","0","31354","0","2.59","0","7.92","0","0","0","0","0.38"
"0","85.04","3.19","0","535.8","0","0","0","0","0","0","135401","30000","0","0","0.48","0","100","66.51","0","0","0","3","0","0","0","20","0","0","31354","0","3.02","0","10.56","0","0","0","0","0.5"
"0","106.3","3.65","0","612.3","0","0","0","0","0","0","135401","40000","0","0","0.6","0","120","76.02","0","0","0","4","0","0","0","20","0","0","31354","0","3.46","0","13.2","0","0","0","0","0.63"
"0","127.6","4.1","0","688.9","0","0","0","0","0","0","135401","50000","0","0","0.72","0","150","85.52","0","0","0","5","0","0","0","20","0","0","31354","0","3.89","0","15.84","0","0","0","0","0.75"
"0","40.62","2.73","0","365.6","0","0","0","0","6.59","0","135501","10000","59.35","20","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31355","0","2.39","0","0","0","0","0","0","0.3"
"0","60.93","3.28","0","438.7","0","0","0","0","9.89","0","135501","20000","71.22","20","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31355","0","2.87","0","0","0","0","0","0","0.45"
"0","81.24","3.82","0","511.8","0","0","0","0","13.18","0","135501","30000","83.09","20","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31355","0","3.35","0","0","0","0","0","0","0.6"
"0","101.6","4.37","0","585","0","0","0","0","16.48","0","135501","40000","94.96","20","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31355","0","3.82","0","0","0","0","0","0","0.75"
"0","121.9","4.91","0","658.1","0","0","0","0","19.77","0","135501","50000","106.9","20","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31355","0","4.3","0","0","0","0","0","0","0.9"
"0","46.42","2.51","0","417.8","0","0","0","0","6.01","0","135601","10000","54.11","20","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31356","0","2.51","0","0","0","0","0","0","0.28"
"0","69.63","3.01","0","501.4","0","0","0","0","9.02","0","135601","20000","64.93","20","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31356","0","3.01","0","0","0","0","0","0","0.42"
"0","92.84","3.51","0","584.9","0","0","0","0","12.02","0","135601","30000","75.75","20","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31356","0","3.51","0","0","0","0","0","0","0.56"
"0","116.1","4.02","0","668.5","0","0","0","0","15.03","0","135601","40000","86.58","20","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31356","0","4.02","0","0","0","0","0","0","0.7"
"0","139.3","4.52","0","752","0","0","0","0","18.03","0","135601","50000","97.4","20","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31356","0","4.52","0","0","0","0","0","0","0.84"
"0","38.29","2.73","0","344.6","0","0","0","0","6.2","0","135701","10000","55.82","20","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31357","0","2.39","0","0","0","0","0","0","0.3"
"0","57.44","3.28","0","413.5","0","0","0","0","9.3","0","135701","20000","66.98","20","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31357","0","2.87","0","0","0","0","0","0","0.45"
"0","76.58","3.82","0","482.4","0","0","0","0","12.4","0","135701","30000","78.15","20","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31357","0","3.35","0","0","0","0","0","0","0.6"
"0","95.73","4.37","0","551.4","0","0","0","0","15.5","0","135701","40000","89.31","20","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31357","0","3.82","0","0","0","0","0","0","0.75"
"0","114.9","4.91","0","620.3","0","0","0","0","18.6","0","135701","50000","100.5","20","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31357","0","4.3","0","0","0","0","0","0","0.9"
"0","32.28","2.16","0","290.5","0","0","0","0","0","0","135801","10000","0","0","0.23","0","15","45.23","0","0","0","1","0","0","0","0","0","0","31358","0","2.05","0","5.03","0","0","0","0","0.24"
"0","48.42","2.59","0","348.6","0","0","0","0","0","0","135801","20000","0","0","0.35","0","30","54.28","0","0","0","2","0","0","0","0","0","0","31358","0","2.46","0","7.55","0","0","0","0","0.36"
"0","64.56","3.02","0","406.7","0","0","0","0","0","0","135801","30000","0","0","0.46","0","100","63.32","0","0","0","3","0","0","0","0","0","0","31358","0","2.87","0","10.06","0","0","0","0","0.48"
"0","80.7","3.46","0","464.8","0","0","0","0","0","0","135801","40000","0","0","0.58","0","120","72.37","0","0","0","4","0","0","0","0","0","0","31358","0","3.28","0","12.58","0","0","0","0","0.6"
"0","96.84","3.89","0","522.9","0","0","0","0","0","0","135801","50000","0","0","0.69","0","150","81.41","0","0","0","5","0","0","0","0","0","0","31358","0","3.69","0","15.09","0","0","0","0","0.72"
"0","42.94","2.73","0","386.4","0","0","0","0","6.27","0","135901","10000","56.39","20","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31359","0","2.51","0","0","0","0","0","0","0.3"
"0","64.41","3.28","0","463.7","0","0","0","0","9.41","0","135901","20000","67.67","20","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31359","0","3.01","0","0","0","0","0","0","0.45"
"0","85.88","3.82","0","541","0","0","0","0","12.54","0","135901","30000","78.95","20","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31359","0","3.51","0","0","0","0","0","0","0.6"
"0","107.4","4.37","0","618.2","0","0","0","0","15.68","0","135901","40000","90.22","20","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31359","0","4.02","0","0","0","0","0","0","0.75"
"0","128.9","4.91","0","695.5","0","0","0","0","18.81","0","135901","50000","101.5","20","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31359","0","4.52","0","0","0","0","0","0","0.9"
"0","38.92","2.73","0","350.3","0","0","0","0","4.28","0","136001","10000","38.51","20","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31360","0","2.51","0","0","0","0","0","0","0.3"
"0","58.38","3.28","0","420.4","0","0","0","0","6.42","0","136001","20000","46.21","20","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31360","0","3.01","0","0","0","0","0","0","0.45"
"0","77.84","3.82","0","490.4","0","0","0","0","8.56","0","136001","30000","53.91","20","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31360","0","3.51","0","0","0","0","0","0","0.6"
"0","97.3","4.37","0","560.5","0","0","0","0","10.7","0","136001","40000","61.62","20","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31360","0","4.02","0","0","0","0","0","0","0.75"
"0","116.8","4.91","0","630.5","0","0","0","0","12.84","0","136001","50000","69.32","20","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31360","0","4.52","0","0","0","0","0","0","0.9"
"0","38.15","2.51","0","343.4","0","0","0","0","5.65","0","136101","10000","50.81","20","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31361","0","2.28","0","0","0","0","0","0","0.28"
"0","57.23","3.01","0","412.1","0","0","0","0","8.48","0","136101","20000","60.97","20","0.38","0","30","0","0","0","0","2","0","0","0","0","0","0","31361","0","2.74","0","0","0","0","0","0","0.42"
"0","76.3","3.51","0","480.8","0","0","0","0","11.3","0","136101","30000","71.13","20","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31361","0","3.19","0","0","0","0","0","0","0.56"
"0","95.38","4.02","0","549.4","0","0","0","0","14.13","0","136101","40000","81.3","20","0.63","0","120","0","0","0","0","4","0","0","0","0","0","0","31361","0","3.65","0","0","0","0","0","0","0.7"
"0","114.5","4.52","0","618.1","0","0","0","0","16.95","0","136101","50000","91.46","20","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31361","0","4.1","0","0","0","0","0","0","0.84"
"0","46.42","2.16","0","417.8","0","0","0","0","3.14","0","136201","10000","28.25","20","0.23","0","15","0","0","0","0","1","0","0","0","0","0","0","31362","0","2.05","0","0","0","0","0","0","0.24"
"0","69.63","2.59","0","501.4","0","0","0","0","4.71","0","136201","20000","33.9","20","0.35","0","30","0","0","0","0","2","0","0","0","0","0","0","31362","0","2.46","0","0","0","0","0","0","0.36"
"0","92.84","3.02","0","584.9","0","0","0","0","6.28","0","136201","30000","39.55","20","0.46","0","100","0","0","0","0","3","0","0","0","0","0","0","31362","0","2.87","0","0","0","0","0","0","0.48"
"0","116.1","3.46","0","668.5","0","0","0","0","7.85","0","136201","40000","45.2","20","0.58","0","120","0","0","0","0","4","0","0","0","0","0","0","31362","0","3.28","0","0","0","0","0","0","0.6"
"0","139.3","3.89","0","752","0","0","0","0","9.42","0","136201","50000","50.85","20","0.69","0","150","0","0","0","0","5","0","0","0","0","0","0","31362","0","3.69","0","0","0","0","0","0","0.72"
"0","48.73","3.65","0","438.6","0","0","0","0","0","0","136401","10000","0","0","0.35","0","15","37.59","0","0","0","1","0","0","0","20","0","0","31364","0","3.19","0","4.18","0","0","0","0","0.41"
"0","73.1","4.38","0","526.3","0","0","0","0","0","0","136401","20000","0","0","0.53","0","30","45.11","0","0","0","2","0","0","0","20","0","0","31364","0","3.83","0","6.27","0","0","0","0","0.62"
"0","97.46","5.11","0","614","0","0","0","0","0","0","136401","30000","0","0","0.7","0","100","52.63","0","0","0","3","0","0","0","20","0","0","31364","0","4.47","0","8.36","0","0","0","0","0.82"
"0","121.9","5.84","0","701.8","0","0","0","0","0","0","136401","40000","0","0","0.88","0","120","60.14","0","0","0","4","0","0","0","20","0","0","31364","0","5.1","0","10.45","0","0","0","0","1.03"
"0","146.2","6.57","0","789.5","0","0","0","0","0","0","136401","50000","0","0","1.05","0","150","67.66","0","0","0","5","0","0","0","20","0","0","31364","0","5.74","0","12.54","0","0","0","0","1.23"
"0","40.34","2.28","0","363.1","0","0","0","0","0","0","137101","10000","0","0","0.24","0","15","49.67","0","0","0","1","0","0","0","20","0","0","31371","0","2.16","0","5.52","0","0","0","0","0.25"
"0","60.51","2.74","0","435.7","0","0","0","0","0","0","137101","20000","0","0","0.36","0","30","59.6","0","0","0","2","0","0","0","20","0","0","31371","0","2.59","0","8.28","0","0","0","0","0.38"
"0","80.68","3.19","0","508.3","0","0","0","0","0","0","137101","30000","0","0","0.48","0","100","69.54","0","0","0","3","0","0","0","20","0","0","31371","0","3.02","0","11.04","0","0","0","0","0.5"
"0","100.9","3.65","0","581","0","0","0","0","0","0","137101","40000","0","0","0.6","0","120","79.47","0","0","0","4","0","0","0","20","0","0","31371","0","3.46","0","13.8","0","0","0","0","0.63"
"0","121.1","4.1","0","653.6","0","0","0","0","0","0","137101","50000","0","0","0.72","0","150","89.41","0","0","0","5","0","0","0","20","0","0","31371","0","3.89","0","16.56","0","0","0","0","0.75"
"0","36.56","2.05","0","329","0","0","0","0","0","0","137401","10000","0","0","0.23","0","15","40.9","0","0","0","1","0","0","0","20","0","0","31374","0","2.05","0","4.54","0","0","0","0","0.23"
"0","54.84","2.46","0","394.8","0","0","0","0","0","0","137401","20000","0","0","0.35","0","30","49.08","0","0","0","2","0","0","0","20","0","0","31374","0","2.46","0","6.81","0","0","0","0","0.35"
"0","73.12","2.87","0","460.6","0","0","0","0","0","0","137401","30000","0","0","0.46","0","100","57.26","0","0","0","3","0","0","0","20","0","0","31374","0","2.87","0","9.08","0","0","0","0","0.46"
"0","91.4","3.28","0","526.4","0","0","0","0","0","0","137401","40000","0","0","0.58","0","120","65.44","0","0","0","4","0","0","0","20","0","0","31374","0","3.28","0","11.35","0","0","0","0","0.58"
"0","109.7","3.69","0","592.2","0","0","0","0","0","0","137401","50000","0","0","0.69","0","150","73.62","0","0","0","5","0","0","0","20","0","0","31374","0","3.69","0","13.62","0","0","0","0","0.69"
