ca153ad2b2f409b1f148dd6902ba91b9ebdc08bb0ce1677070582d2bbb9f577c,ad0092d652547a58a4e074f025dff2b878dda97d478027092cd51499b627d11a,bef511d442fa04f586c2045f426d35930bfd575e038ef6f95f2e895a4b0868be,472b27af1bfd8a140c644d649ef038548d1fccedce3b896803aecda0d1227844,bab0f0a6513b08be0fd10ceed0c4d5bc0a526fca76122b942b0dbcd6e01e4416,926acae62d5fd0148133c867f417dddde0666801168e984efa0436561e10094f,59dbe580fa517c7e3e90e6991a375d24a843b5f8aa7cc2acc77434a5f4dd0c50,4d44fb1d75be7d23ea117e1d71ea5ed0bd617512183434b8ad67bd08a02cefed,638208fffa8e1d69c03243d1b5136c6cd14ff4754a14a454d0a75c9bcd92fa9a,8fd6638e271344cf28b6794f53d5ad0a46128f40f87a7c3def3e6d9efbac631e,04baa586c9b95b311c46097ac81831a27526a1405b9f66ccffe349a24813c7eb,3e30509f8f04b7a6ea58ffda1307e95b9e00cbeebb64a270e4c7df913649e775,88bc423b0ad30f88b9ebddf29737126c665c4363b1db2a20bb9a84bfa95fd251,74d4949834eccdf1940cc8bdf34f6a33af465b7cb7d8e2276611ccb8d33ceacc,628fafa9e487b7bff91e76d73616087c2165c9cd0a5be464e18cc6a159fb8fc1,87700d4fadaa9e5e438110994f67ef70d9d66f2e56543972469b513fce8e1986
"100","2","0","0","2","31025","91002","0","0","150","8","2","0","0","90006","1082105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1082106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1082107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1082108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1082109"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1082110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1082111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1082112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1082113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1082114"
"100","2","0","0","2","31025","91002","0","0","80","8","1","0","0","90006","1082115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1082116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1083101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1083102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1083103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1083104"
"100","2","0","0","2","31042","91002","0","0","150","8","2","0","0","90006","1083105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1083106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1083107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1083108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1083109"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1083110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1083111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1083112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1083113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1083114"
"100","2","0","0","2","31042","91002","0","0","80","8","1","0","0","90006","1083115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1083116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1084101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1084102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1084103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1084104"
"100","2","0","0","2","31022","91002","0","0","150","8","2","0","0","90006","1084105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1084106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1084107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1084108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1084109"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1084110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1084111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1084112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1084113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1084114"
"100","2","0","0","2","31022","91002","0","0","80","8","1","0","0","90006","1084115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1084116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1085101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1085102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1085103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1085104"
"100","2","0","0","2","31214","91002","0","0","150","8","2","0","0","90006","1085105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1085106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1085107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1085108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1085109"
"100","2","0","0","2","31214","91002","0","0","80","8","1","0","0","90006","1085110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1085111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1085112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1085113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1085114"
"100","2","0","0","2","31214","91002","0","0","80","8","1","0","0","90006","1085115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1085116"
"20","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1086101"
"30","2","0","0","2","0","91002","0","0","50","8","0","0","0","90006","1086102"
"40","2","0","0","2","0","91002","0","0","75","8","0","0","0","90006","1086103"
"50","2","0","0","2","0","91002","0","0","100","8","0","0","0","90006","1086104"
"100","2","0","0","2","31043","91002","0","0","150","8","2","0","0","90006","1086105"
"20","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1086106"
"30","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1086107"
"40","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1086108"
"50","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1086109"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1086110"
"30","2","0","0","2","0","91002","0","0","20","8","0","0","0","90006","1086111"
"40","2","0","0","2","0","91002","0","0","25","8","0","0","0","90006","1086112"
"50","2","0","0","2","0","91002","0","0","30","8","0","0","0","90006","1086113"
"60","2","0","0","2","0","91002","0","0","40","8","0","0","0","90006","1086114"
"100","2","0","0","2","31043","91002","0","0","80","8","1","0","0","90006","1086115"
"0","0","0","0","0","0","94002","0","0","25000","12","0","0","0","0","1086116"
