3be39494c2939f9cc6aa4ad132d3f0bcb14c9787f0a4b398534557745a20b530,683c084a7d82be5334af3549eb4b124f8432fa5368627f73cf8fca0e41dc7330,2c91b8aff5910d090ece010ac254e2d715eff7a1b07fb8aa0e5aeccb4e213bdb,b51840d77b429f8bb72c2150a75055d352a4e3c4d460ae4990e2758747380bf8,f97f4c08088d65304039230cf637cdc03210cab42c0ad52c597edf72de9092f7,517380012855babaed73189a78c3d54987f806a6ff4bc4066722c3518725895d,7717797f16b06a5302d80dbe7f13f77c0ce1faabfd7053f104ce336388751aa1,056fbde23af32ac586d463ebcee680816e9bfb18232782e395b5fdf4c2cd7cc2,7be83e134dfaf6c850e83c369d5a10f11fc0354bb9d635caa14b123891d27879
"11003001","20002","42","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220007","220"
"11003001","91002","10","239","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10220008","220"
"13002001","0","30","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220009","220"
"18004001","0","30","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220010","220"
"16006001","0","40","239","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10220011","220"
"16007001","0","35","239","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10220012","220"
"16007001","22001","3","239","2","2024/02/14 23:59:59","2020/11/16 5:00:00","10220013","220"
"11004001","0","45","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220014","220"
"11004001","20002","42","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220015","220"
"11004001","90007","500","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220016","220"
"11005001","0","55","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220017","220"
"11005001","94002","130000","239","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10220018","220"
"11005001","90007","500","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220019","220"
"14001001","0","55","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220024","220"
"14001001","94002","300000","239","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10220025","220"
"14001001","20003","12","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220026","220"
"14003001","0","70","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220027","220"
"14003001","94002","510000","239","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10220028","220"
"14003001","22002","4","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220029","220"
"11101001","0","30","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220114","220"
"11101001","20003","12","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220115","220"
"11001002","0","45","239","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10220121","220"
"11001002","94002","120000","239","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10220122","220"
"11001002","23001","6","239","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10220123","220"
"11001001","0","45","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240003","240"
"11001001","94002","130000","259","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10240004","240"
"11001001","91002","10","259","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10240005","240"
"11003001","0","60","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240006","240"
"11003001","20002","46","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240007","240"
"11003001","91002","10","259","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10240008","240"
"13002001","0","30","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240009","240"
"18004001","0","30","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240010","240"
"16006001","0","40","259","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10240011","240"
"16007001","0","35","259","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10240012","240"
"16007001","22001","3","259","2","2024/02/14 23:59:59","2020/11/16 5:00:00","10240013","240"
"11004001","0","45","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240014","240"
"11004001","20002","46","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240015","240"
"11004001","90007","500","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240016","240"
"11005001","0","55","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240017","240"
"11005001","94002","140000","259","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10240018","240"
"11005001","90007","500","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240019","240"
"14001001","0","55","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240024","240"
"14001001","94002","320000","259","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10240025","240"
"14001001","20003","13","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240026","240"
"14003001","0","70","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240027","240"
"14003001","94002","540000","259","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10240028","240"
"14003001","22002","4","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240029","240"
"11101001","0","30","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240114","240"
"11101001","20003","13","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240115","240"
"11001002","0","45","259","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10240121","240"
"11001002","94002","130000","259","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10240122","240"
"11001002","23001","6","259","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10240123","240"
"11001001","0","45","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260003","260"
"11001001","94002","140000","279","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10260004","260"
"11001001","91002","10","279","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10260005","260"
"11003001","0","60","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260006","260"
"11003001","20002","50","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260007","260"
"11003001","91002","10","279","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10260008","260"
"13002001","0","30","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260009","260"
"18004001","0","30","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260010","260"
"16006001","0","40","279","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10260011","260"
"16007001","0","35","279","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10260012","260"
"16007001","22001","3","279","2","2024/02/14 23:59:59","2020/11/16 5:00:00","10260013","260"
"11004001","0","45","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260014","260"
"11004001","20002","50","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260015","260"
"11004001","90007","500","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260016","260"
"11005001","0","55","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260017","260"
"11005001","94002","150000","279","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10260018","260"
"11005001","90007","500","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260019","260"
"14001001","0","55","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260024","260"
"14001001","94002","340000","279","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10260025","260"
"14001001","20003","14","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260026","260"
"14003001","0","70","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260027","260"
"14003001","94002","570000","279","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10260028","260"
"14003001","22002","4","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260029","260"
"11101001","0","30","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260114","260"
"11101001","20003","14","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260115","260"
"11001002","0","45","279","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10260121","260"
"11001002","94002","140000","279","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10260122","260"
"11001002","23001","6","279","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10260123","260"
"11001001","0","45","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280003","280"
"11001001","94002","150000","299","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10280004","280"
"11001001","91002","10","299","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10280005","280"
"11003001","0","60","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280006","280"
"11003001","20002","54","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280007","280"
"11003001","91002","10","299","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10280008","280"
"13002001","0","30","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280009","280"
"18004001","0","30","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280010","280"
"16006001","0","40","-1","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10280011","280"
"16007001","0","35","-1","5","2024/02/14 23:59:59","2020/11/16 5:00:00","10280012","280"
"16007001","22001","3","-1","2","2024/02/14 23:59:59","2020/11/16 5:00:00","10280013","280"
"11004001","0","45","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280014","280"
"11004001","20002","54","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280015","280"
"11004001","90007","500","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280016","280"
"11005001","0","55","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280017","280"
"11005001","94002","160000","299","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10280018","280"
"11005001","90007","500","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280019","280"
"14001001","0","55","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280024","280"
"14001001","94002","360000","299","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10280025","280"
"14001001","20003","15","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280026","280"
"14003001","0","70","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280027","280"
"14003001","94002","600000","299","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10280028","280"
"14003001","22002","4","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280029","280"
"11101001","0","30","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280114","280"
"11101001","20003","15","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280115","280"
"11001002","0","45","299","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10280121","280"
"11001002","94002","150000","299","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10280122","280"
"11001002","23001","6","299","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10280123","280"
"16008001","0","140","-1","5","2030/12/31 23:59:59","2024/02/15 0:00:00","10290011","1"
"16008001","22001","3","-1","2","2030/12/31 23:59:59","2024/02/15 0:00:00","10290012","1"
"11001001","0","45","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300003","300"
"11001001","94002","160000","319","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10300004","300"
"11001001","91002","10","319","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10300005","300"
"11003001","0","60","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300006","300"
"11003001","20002","58","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300007","300"
"11003001","91002","10","319","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10300008","300"
"13002001","0","30","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300009","300"
"18004001","0","30","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300010","300"
"11004001","0","45","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300014","300"
"11004001","20002","58","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300015","300"
"11004001","90007","500","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300016","300"
"11005001","0","55","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300017","300"
"11005001","94002","170000","319","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10300018","300"
"11005001","90007","500","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300019","300"
"14001001","0","55","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300024","300"
"14001001","94002","380000","319","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10300025","300"
"14001001","20003","16","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300026","300"
"14003001","0","70","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300027","300"
"14003001","94002","630000","319","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10300028","300"
"14003001","22002","4","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300029","300"
"11101001","0","30","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300114","300"
"11101001","20003","16","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300115","300"
"11001002","0","45","319","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10300121","300"
"11001002","94002","160000","319","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10300122","300"
"11001002","23001","6","319","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10300123","300"
"11001001","0","45","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320003","320"
"11001001","94002","170000","-1","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10320004","320"
"11001001","91002","10","-1","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10320005","320"
"11003001","0","60","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320006","320"
"11003001","20002","62","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320007","320"
"11003001","91002","10","-1","8","2030/12/31 23:59:59","2020/11/16 5:00:00","10320008","320"
"13002001","0","30","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320009","320"
"18004001","0","30","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320010","320"
"11004001","0","45","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320014","320"
"11004001","20002","62","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320015","320"
"11004001","90007","500","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320016","320"
"11005001","0","55","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320017","320"
"11005001","94002","180000","-1","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10320018","320"
"11005001","90007","500","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320019","320"
"14001001","0","55","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320024","320"
"14001001","94002","400000","-1","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10320025","320"
"14001001","20003","17","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320026","320"
"14003001","0","70","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320027","320"
"14003001","94002","660000","-1","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10320028","320"
"14003001","22002","4","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320029","320"
"11101001","0","30","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320114","320"
"11101001","20003","17","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320115","320"
"11001002","0","45","-1","5","2030/12/31 23:59:59","2020/11/16 5:00:00","10320121","320"
"11001002","94002","170000","-1","12","2030/12/31 23:59:59","2020/11/16 5:00:00","10320122","320"
"11001002","23001","6","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","10320123","320"
"11005002","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","11005002","1"
"11005003","91002","50","-1","8","2030/12/31 23:59:59","2018/01/01 5:00:00","11005003","1"
"11701001","25021","100","-1","2","2030/12/31 23:59:59","2020/11/16 5:00:00","11701001","1"
"18010001","90005","50","-1","2","2030/12/31 23:59:59","2024/02/15 15:00:00","18010001","1"
"21082001","21953","1","-1","2","2030/12/31 23:59:59","2024/10/15 15:00:00","21082001","1"
"21082002","21953","1","-1","2","2030/12/31 23:59:59","2024/10/15 15:00:00","21082002","1"
"25010001","90006","100","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010001","1"
"25010002","90006","500","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010002","1"
"25010003","90006","1500","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010003","1"
"25010004","90006","2500","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010004","1"
"25010011","90006","500","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010011","1"
"25010012","90006","2500","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010012","1"
"25010013","90006","3500","-1","2","2030/12/31 23:59:59","2020/12/26 5:00:00","25010013","1"
"28014001","91002","1000","-1","8","2023/02/28 11:59:59","2023/02/15 15:00:00","28014001","1"
