21ee11d2b08f312fca3c948a9967ae8db8832f64d68150bbab49ce2cb807c9e3,47a6dc4701bf93c5c6f39f6e4e503da029f2bfab362f765d09711999b06ab169,259b749438990a290ff8eba7048fe84c5718fa167dfecbb5d4e5f857a2a94b8d,babcaa3163c34b17fa6f607796b3e4702879a0e5307bdf41d9b9ecdb54155932,857e8ee1c806dd91ab2a69583ab4547593aeed2e3fd3786e3cffe08685b02fd5,649cf31ffa54b458f3182c6bb4916966bfb02e7933018d54876476f99355c629,b400c37eb7e9cdd2f1bff3fa92d86b6e11c87380153b80f6f863f454eb8f95bf,f5a859b828d5183cf3bf2ad2f404237470e3682fd191e294a11ce34cae2b4f5d,4c063902401c69b9540cd0f24450124b95f8b8e8e4e4ad056a66b8ec6bbd7d7d,1647cb030d696c91be547715223123fdaa2bc10151393e3e8735d90311fb6f8c,ecc6812758b34d3210cd7757be48e766bfebdacb131ff5b6f4f922e40eec6876,0b614ab7d7d52b3324accb0212bd1bdc27d5588fd9a0fa9ccda5d7a45341bdde
"20043010","3","5078004","2023/08/18 15:00:00","1003","120201","2030/01/01 14:59:59","0","20043","0","1","5078427"
"20043011","4","5078004","2023/08/18 15:00:00","1003","120301","2030/01/01 14:59:59","0","20043","0","1","5078428"
"20043012","2004303","0","2023/08/18 15:00:00","1002","119001","2030/01/01 14:59:59","0","20043","1","0","5078442"
"20043016","2","5078006","2023/08/18 15:00:00","1003","119001","2030/01/01 14:59:59","0","20043","0","1","5078446"
"20043017","3","5078006","2023/08/18 15:00:00","1003","119101","2030/01/01 14:59:59","0","20043","0","1","5078447"
"20043018","4","5078006","2023/08/18 15:00:00","1003","120001","2030/01/01 14:59:59","0","20043","0","1","5078448"
"20043019","5","5078006","2023/08/18 15:00:00","1003","119001","2030/01/01 14:59:59","0","20043","0","1","5078449"
"20043020","6","5078006","2023/08/18 15:00:00","1003","119101","2030/01/01 14:59:59","0","20043","0","1","5078450"
"20043021","7","5078006","2023/08/18 15:00:00","1003","119001","2030/01/01 14:59:59","0","20043","0","1","5078451"
"20044001","119201","0","2023/09/19 15:00:00","1004","119201","2030/01/01 14:59:59","0","20044","0","0","5080401"
"20044002","2004403","0","2023/09/19 15:00:00","1002","103301","2030/01/01 14:59:59","0","20044","1","0","5080402"
"20044006","2","0","2023/09/19 15:00:00","1003","100701","2030/01/01 14:59:59","0","20044","0","0","5080406"
"20044007","4","0","2023/09/19 15:00:00","1003","103301","2030/01/01 14:59:59","0","20044","0","0","5080408"
"20044008","6","0","2023/09/19 15:00:00","1003","100701","2030/01/01 14:59:59","0","20044","0","0","5080410"
"20044009","7","0","2023/09/19 15:00:00","1003","100701","2030/01/01 14:59:59","0","20044","0","0","5080411"
"20044010","3","5080001","2023/09/19 15:00:00","1003","101101","2030/01/01 14:59:59","0","20044","0","1","5080407"
"20044011","5","5080001","2023/09/19 15:00:00","1003","101101","2030/01/01 14:59:59","0","20044","0","1","5080409"
"20044012","2004403","5080002","2023/09/19 15:00:00","1002","119201","2030/01/01 14:59:59","0","20044","1","1","5080422"
"20044016","2","5080002","2023/09/19 15:00:00","1003","119901","2030/01/01 14:59:59","0","20044","0","1","5080426"
"20044017","3","5080002","2023/09/19 15:00:00","1003","119301","2030/01/01 14:59:59","0","20044","0","1","5080427"
"20044018","4","5080002","2023/09/19 15:00:00","1003","119201","2030/01/01 14:59:59","0","20044","0","1","5080428"
"20044019","5","5080002","2023/09/19 15:00:00","1003","119301","2030/01/01 14:59:59","0","20044","0","1","5080429"
"20044020","6","5080002","2023/09/19 15:00:00","1003","119901","2030/01/01 14:59:59","0","20044","0","1","5080430"
"20044021","7","5080002","2023/09/19 15:00:00","1003","119901","2030/01/01 14:59:59","0","20044","0","1","5080431"
"20044022","119201","5080005","2023/09/19 15:00:00","1004","119201","2030/01/01 14:59:59","0","20044","0","1","5080421"
"20044023","2004403","5080005","2023/09/19 15:00:00","1002","119201","2030/01/01 14:59:59","0","20044","1","1","5080442"
"20044027","2","5080005","2023/09/19 15:00:00","1003","119901","2030/01/01 14:59:59","0","20044","0","1","5080446"
"20044028","3","5080005","2023/09/19 15:00:00","1003","119301","2030/01/01 14:59:59","0","20044","0","1","5080447"
"20044029","4","5080005","2023/09/19 15:00:00","1003","119201","2030/01/01 14:59:59","0","20044","0","1","5080448"
"20044030","5","5080005","2023/09/19 15:00:00","1003","119301","2030/01/01 14:59:59","0","20044","0","1","5080449"
"20044031","6","5080005","2023/09/19 15:00:00","1003","119901","2030/01/01 14:59:59","0","20044","0","1","5080450"
"20044032","7","5080005","2023/09/19 15:00:00","1003","119901","2030/01/01 14:59:59","0","20044","0","1","5080451"
"20045001","120801","0","2023/10/16 15:00:00","1004","120801","2030/01/01 14:59:59","0","20045","0","0","5082401"
"20045002","2004503","0","2023/10/16 15:00:00","1002","120701","2030/01/01 14:59:59","0","20045","1","0","5082402"
"20045003","2004503","5082002","2023/10/16 15:00:00","1002","120701","2030/01/01 14:59:59","0","20045","1","1","5082422"
"20045004","2004503","5082004","2023/10/16 15:00:00","1002","120701","2030/01/01 14:59:59","0","20045","1","1","5082442"
"20045005","2004503","5082005","2023/10/16 15:00:00","1002","120701","2030/01/01 14:59:59","0","20045","1","1","5082402"
"20045018","2","0","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","0","5082406"
"20045019","2","5082002","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","1","5082426"
"20045020","2","5082004","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","1","5082446"
"20045021","2","5082005","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","1","5082406"
"20045022","3","0","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","0","5082407"
"20045023","3","5082002","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082427"
"20045024","3","5082004","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082447"
"20045025","3","5082005","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082407"
"20045026","4","0","2023/10/16 15:00:00","1003","120902","2030/01/01 14:59:59","0","20045","0","0","5082408"
"20045027","4","5082002","2023/10/16 15:00:00","1003","120902","2030/01/01 14:59:59","0","20045","0","1","5082428"
"20045028","4","5082004","2023/10/16 15:00:00","1003","120902","2030/01/01 14:59:59","0","20045","0","1","5082448"
"20045029","4","5082005","2023/10/16 15:00:00","1003","120902","2030/01/01 14:59:59","0","20045","0","1","5082408"
"20045030","5","0","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","0","5082409"
"20045031","5","5082002","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","1","5082429"
"20045032","5","5082004","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","1","5082449"
"20045033","5","5082005","2023/10/16 15:00:00","1003","120701","2030/01/01 14:59:59","0","20045","0","1","5082409"
"20045034","6","0","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","0","5082410"
"20045035","6","5082002","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082430"
"20045036","6","5082004","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082450"
"20045037","6","5082005","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082410"
"20045038","7","0","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","0","5082411"
"20045039","7","5082002","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082431"
"20045040","7","5082004","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082451"
"20045041","7","5082005","2023/10/16 15:00:00","1003","120801","2030/01/01 14:59:59","0","20045","0","1","5082411"
"20046001","2004603","0","2023/11/16 15:00:00","1002","106401","2030/01/01 14:59:59","0","20046","1","0","5084402"
"20046005","2","5084003","2023/11/16 15:00:00","1003","106001","2030/01/01 14:59:59","0","20046","0","1","5084406"
"20046006","3","5084003","2023/11/16 15:00:00","1003","105901","2030/01/01 14:59:59","0","20046","0","1","5084407"
"20046007","4","5084003","2023/11/16 15:00:00","1003","106401","2030/01/01 14:59:59","0","20046","0","1","5084408"
"20046008","2004603","5084003","2023/11/16 15:00:00","1002","106401","2030/01/01 14:59:59","0","20046","1","1","5084422"
"20047001","121201","0","2023/11/16 15:00:00","1004","121201","2030/01/01 14:59:59","0","20047","0","0","5085401"
"20047002","2004703","0","2023/11/16 15:00:00","1002","121201","2030/01/01 14:59:59","0","20047","1","0","5085402"
"20047006","2","5085005","2023/11/16 15:00:00","1003","121001","2030/01/01 14:59:59","0","20047","0","1","5085406"
"20047007","3","5085005","2023/11/16 15:00:00","1003","121101","2030/01/01 14:59:59","0","20047","0","1","5085407"
"20047008","4","5085005","2023/11/16 15:00:00","1003","121201","2030/01/01 14:59:59","0","20047","0","1","5085408"
"20047009","5","5085005","2023/11/16 15:00:00","1003","121001","2030/01/01 14:59:59","0","20047","0","1","5085411"
"20047010","2004703","5085004","2023/11/16 15:00:00","1002","121201","2030/01/01 14:59:59","0","20047","1","1","5085422"
"20047014","2004703","5085005","2023/11/16 15:00:00","1002","121201","2030/01/01 14:59:59","0","20047","1","1","5085442"
"20048001","2004803","0","2023/12/18 15:00:00","1002","105001","2030/01/01 14:59:59","0","20048","1","0","5088402"
"20048002","2004803","5088003","2023/12/18 15:00:00","1002","121401","2030/01/01 14:59:59","0","20048","1","1","5088422"
"20048003","2004803","5088005","2023/12/18 15:00:00","1002","121401","2030/01/01 14:59:59","0","20048","1","1","5088442"
"20048013","2","0","2023/12/18 15:00:00","1003","105001","2030/01/01 14:59:59","0","20048","0","0","5088406"
"20048014","2","5088003","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088426"
"20048015","2","5088005","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088446"
"20048016","3","0","2023/12/18 15:00:00","1003","102101","2030/01/01 14:59:59","0","20048","0","0","5088407"
"20048017","3","5088003","2023/12/18 15:00:00","1003","121301","2030/01/01 14:59:59","0","20048","0","1","5088427"
"20048018","3","5088005","2023/12/18 15:00:00","1003","121301","2030/01/01 14:59:59","0","20048","0","1","5088447"
"20048019","4","0","2023/12/18 15:00:00","1003","105001","2030/01/01 14:59:59","0","20048","0","0","5088408"
"20048020","4","5088003","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088428"
"20048021","4","5088005","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088448"
"20048022","5","0","2023/12/18 15:00:00","1003","102101","2030/01/01 14:59:59","0","20048","0","0","5088409"
"20048023","5","5088003","2023/12/18 15:00:00","1003","121301","2030/01/01 14:59:59","0","20048","0","1","5088429"
"20048024","5","5088005","2023/12/18 15:00:00","1003","121301","2030/01/01 14:59:59","0","20048","0","1","5088449"
"20048025","6","5088005","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088450"
"20048026","7","0","2023/12/18 15:00:00","1003","105001","2030/01/01 14:59:59","0","20048","0","0","5088411"
"20048027","7","5088003","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088431"
"20048028","7","5088005","2023/12/18 15:00:00","1003","121401","2030/01/01 14:59:59","0","20048","0","1","5088451"
"20049001","2004903","0","2024/01/17 15:00:00","1002","106601","2030/01/01 14:59:59","0","20049","1","0","5090402"
"20049002","2004903","5090002","2024/01/17 15:00:00","1002","121601","2030/01/01 14:59:59","0","20049","1","1","5090422"
"20049009","2","0","2024/01/17 15:00:00","1003","105501","2030/01/01 14:59:59","0","20049","0","0","5090406"
"20049010","2","5090002","2024/01/17 15:00:00","1003","121501","2030/01/01 14:59:59","0","20049","0","1","5090426"
"20049011","3","5090002","2024/01/17 15:00:00","1003","121601","2030/01/01 14:59:59","0","20049","0","1","5090407"
"20049012","4","5090002","2024/01/17 15:00:00","1003","121501","2030/01/01 14:59:59","0","20049","0","1","5090410"
"20049013","5","5090002","2024/01/17 15:00:00","1003","121601","2030/01/01 14:59:59","0","20049","0","1","5090409"
"20049014","7","5090006","2024/01/17 15:00:00","1003","121601","2030/01/01 14:59:59","0","20049","0","1","5090411"
"20050001","2005003","0","2024/03/18 15:00:00","1002","101401","2030/01/01 14:59:59","0","20050","1","0","5092402"
"20050002","2005003","5092001","2024/03/18 15:00:00","1002","101401","2030/01/01 14:59:59","0","20050","1","1","5092422"
"20050003","2005003","5092004","2024/03/18 15:00:00","1002","101401","2030/01/01 14:59:59","0","20050","1","1","5092442"
"20050012","2","5092001","2024/03/18 15:00:00","1003","101401","2030/01/01 14:59:59","0","20050","0","1","5092426"
"20050013","2","5092004","2024/03/18 15:00:00","1003","101401","2030/01/01 14:59:59","0","20050","0","1","5092446"
"20050014","3","0","2024/03/18 15:00:00","1003","103101","2030/01/01 14:59:59","0","20050","0","0","5092407"
"20050015","3","5092001","2024/03/18 15:00:00","1003","122001","2030/01/01 14:59:59","0","20050","0","1","5092427"
"20050016","3","5092004","2024/03/18 15:00:00","1003","122001","2030/01/01 14:59:59","0","20050","0","1","5092447"
"20050017","4","5092001","2024/03/18 15:00:00","1003","121901","2030/01/01 14:59:59","0","20050","0","1","5092428"
"20050018","4","5092004","2024/03/18 15:00:00","1003","121901","2030/01/01 14:59:59","0","20050","0","1","5092448"
"20050019","5","5092001","2024/03/18 15:00:00","1003","122001","2030/01/01 14:59:59","0","20050","0","1","5092429"
"20050020","5","5092004","2024/03/18 15:00:00","1003","122001","2030/01/01 14:59:59","0","20050","0","1","5092449"
"20050021","6","0","2024/03/18 15:00:00","1003","100901","2030/01/01 14:59:59","0","20050","0","0","5092410"
"20050022","6","5092001","2024/03/18 15:00:00","1003","121901","2030/01/01 14:59:59","0","20050","0","1","5092430"
"20050023","6","5092004","2024/03/18 15:00:00","1003","121901","2030/01/01 14:59:59","0","20050","0","1","5092450"
"20050024","7","5092001","2024/03/18 15:00:00","1003","101401","2030/01/01 14:59:59","0","20050","0","1","5092431"
"20050025","7","5092004","2024/03/18 15:00:00","1003","101401","2030/01/01 14:59:59","0","20050","0","1","5092451"
"20051001","122101","0","2024/04/18 15:00:00","1004","122101","2030/01/01 14:59:59","0","20051","0","0","5094401"
"20051002","2005103","0","2024/04/18 15:00:00","1002","104001","2030/01/01 14:59:59","0","20051","1","0","5094402"
"20051006","2","5094001","2024/04/18 15:00:00","1003","122101","2030/01/01 14:59:59","0","20051","0","1","5094406"
"20051007","3","5094001","2024/04/18 15:00:00","1003","122201","2030/01/01 14:59:59","0","20051","0","1","5094407"
"20051008","4","5094001","2024/04/18 15:00:00","1003","123401","2030/01/01 14:59:59","0","20051","0","1","5094408"
"20051010","5","5094001","2024/04/18 15:00:00","1003","122201","2030/01/01 14:59:59","0","20051","0","1","5094409"
"20051011","6","5094001","2024/04/18 15:00:00","1003","122101","2030/01/01 14:59:59","0","20051","0","1","5094410"
"20051012","7","5094001","2024/04/18 15:00:00","1003","122101","2030/01/01 14:59:59","0","20051","0","1","5094411"
"20051013","2005103","5094001","2024/04/18 15:00:00","1002","122101","2030/01/01 14:59:59","0","20051","1","1","5094422"
"20052001","122401","0","2024/06/17 15:00:00","1004","122401","2030/01/01 14:59:59","0","20052","0","0","5096401"
"20052002","2005203","0","2024/06/17 15:00:00","1002","100101","2030/01/01 14:59:59","0","20052","1","0","5096402"
"20052006","2","0","2024/06/17 15:00:00","1003","100101","2030/01/01 14:59:59","0","20052","0","0","5096406"
"20052007","3","0","2024/06/17 15:00:00","1003","100301","2030/01/01 14:59:59","0","20052","0","0","5096407"
"20052008","4","0","2024/06/17 15:00:00","1003","100201","2030/01/01 14:59:59","0","20052","0","0","5096408"
"20052009","5","0","2024/06/17 15:00:00","1003","100301","2030/01/01 14:59:59","0","20052","0","0","5096409"
"20052010","6","0","2024/06/17 15:00:00","1003","100101","2030/01/01 14:59:59","0","20052","0","0","5096410"
"20052011","7","0","2024/06/17 15:00:00","1003","100201","2030/01/01 14:59:59","0","20052","0","0","5096411"
"20052013","2005203","5096002","2024/06/17 15:00:00","1002","122401","2030/01/01 14:59:59","0","20052","1","1","5096422"
"20052017","2","5096002","2024/06/17 15:00:00","1003","122401","2030/01/01 14:59:59","0","20052","0","1","5096426"
"20052018","3","5096002","2024/06/17 15:00:00","1003","122501","2030/01/01 14:59:59","0","20052","0","1","5096427"
"20052019","4","5096002","2024/06/17 15:00:00","1003","122601","2030/01/01 14:59:59","0","20052","0","1","5096428"
"20052020","5","5096002","2024/06/17 15:00:00","1003","122501","2030/01/01 14:59:59","0","20052","0","1","5096429"
"20052021","6","5096002","2024/06/17 15:00:00","1003","122401","2030/01/01 14:59:59","0","20052","0","1","5096430"
"20052022","7","5096002","2024/06/17 15:00:00","1003","122601","2030/01/01 14:59:59","0","20052","0","1","5096431"
"20053001","122801","0","2024/07/16 15:00:00","1004","122801","2030/01/01 14:59:59","0","20053","0","0","5098401"
"20053002","2005303","0","2024/07/16 15:00:00","1002","122701","2030/01/01 14:59:59","0","20053","1","0","5098402"
"20053006","2","0","2024/07/16 15:00:00","1003","122801","2030/01/01 14:59:59","0","20053","0","0","5098406"
"20053007","3","0","2024/07/16 15:00:00","1003","122901","2030/01/01 14:59:59","0","20053","0","0","5098407"
"20053008","4","0","2024/07/16 15:00:00","1003","122701","2030/01/01 14:59:59","0","20053","0","0","5098408"
"20053009","5","0","2024/07/16 15:00:00","1003","122801","2030/01/01 14:59:59","0","20053","0","0","5098409"
"20053010","6","0","2024/07/16 15:00:00","1003","122701","2030/01/01 14:59:59","0","20053","0","0","5098410"
"20053011","7","0","2024/07/16 15:00:00","1003","122701","2030/01/01 14:59:59","0","20053","0","0","5098411"
"20054001","2005403","0","2024/08/16 15:00:00","1002","101001","2030/01/01 14:59:59","0","20054","1","0","5100402"
"20054002","2005403","5100001","2024/08/16 15:00:00","1002","123101","2030/01/01 14:59:59","0","20054","1","1","5100422"
"20054003","2005403","5100003","2024/08/16 15:00:00","1002","123101","2030/01/01 14:59:59","0","20054","1","1","5100442"
"20054013","2","0","2024/08/16 15:00:00","1003","101001","2030/01/01 14:59:59","0","20054","0","0","5100406"
"20054014","2","5100001","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100426"
"20054015","2","5100003","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100446"
"20054016","3","0","2024/08/16 15:00:00","1003","102301","2030/01/01 14:59:59","0","20054","0","0","5100407"
"20054017","3","5100001","2024/08/16 15:00:00","1003","123201","2030/01/01 14:59:59","0","20054","0","1","5100427"
"20054018","3","5100003","2024/08/16 15:00:00","1003","123201","2030/01/01 14:59:59","0","20054","0","1","5100447"
"20054019","4","5100002","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100428"
"20054020","4","5100003","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100448"
"20054021","5","5100003","2024/08/16 15:00:00","1003","123201","2030/01/01 14:59:59","0","20054","0","1","5100449"
"20054022","6","5100003","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100450"
"20054023","7","5100001","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100431"
"20054024","7","5100003","2024/08/16 15:00:00","1003","123101","2030/01/01 14:59:59","0","20054","0","1","5100451"
"20055001","123501","0","2024/09/17 15:00:00","1004","102601","2030/01/01 14:59:59","0","20055","0","0","5102401"
"20055002","123501","5102002","2024/09/17 15:00:00","1004","123501","2030/01/01 14:59:59","0","20055","0","1","5102421"
"20055003","2005503","0","2024/09/17 15:00:00","1002","103701","2030/01/01 14:59:59","0","20055","1","0","5102402"
"20055004","2005503","5102002","2024/09/17 15:00:00","1002","123601","2030/01/01 14:59:59","0","20055","1","1","5102422"
"20055011","2","0","2024/09/17 15:00:00","1003","103701","2030/01/01 14:59:59","0","20055","0","0","5102406"
"20055012","2","5102002","2024/09/17 15:00:00","1003","123601","2030/01/01 14:59:59","0","20055","0","1","5102426"
"20055013","3","5102002","2024/09/17 15:00:00","1003","123601","2030/01/01 14:59:59","0","20055","0","1","5102407"
"20055014","4","5102002","2024/09/17 15:00:00","1003","123501","2030/01/01 14:59:59","0","20055","0","1","5102408"
"20055015","5","5102002","2024/09/17 15:00:00","1003","123701","2030/01/01 14:59:59","0","20055","0","1","5102409"
"20055016","6","5102002","2024/09/17 15:00:00","1003","123501","2030/01/01 14:59:59","0","20055","0","1","5102410"
"20055017","7","5102002","2024/09/17 15:00:00","1003","123601","2030/01/01 14:59:59","0","20055","0","1","5102411"
"20056001","2005603","0","2024/10/16 15:00:00","1002","107101","2030/01/01 14:59:59","0","20056","1","0","5104402"
"20056002","2005603","5104003","2024/10/16 15:00:00","1002","107101","2030/01/01 14:59:59","0","20056","1","1","5104422"
"20056003","2005603","5104006","2024/10/16 15:00:00","1002","123801","2030/01/01 14:59:59","0","20056","1","1","5104442"
"20056004","2","0","2024/10/16 15:00:00","1003","100501","2030/01/01 14:59:59","0","20056","0","0","5104406"
"20056005","2","5104003","2024/10/16 15:00:00","1003","100501","2030/01/01 14:59:59","0","20056","0","1","5104426"
"20056006","2","5104006","2024/10/16 15:00:00","1003","123901","2030/01/01 14:59:59","0","20056","0","1","5104446"
"20056007","3","5104003","2024/10/16 15:00:00","1003","107101","2030/01/01 14:59:59","0","20056","0","1","5104407"
"20056008","3","5104006","2024/10/16 15:00:00","1003","123801","2030/01/01 14:59:59","0","20056","0","1","5104427"
"20056009","4","5104003","2024/10/16 15:00:00","1003","100501","2030/01/01 14:59:59","0","20056","0","1","5104408"
"20056010","4","5104006","2024/10/16 15:00:00","1003","123901","2030/01/01 14:59:59","0","20056","0","1","5104428"
"20056011","5","5104006","2024/10/16 15:00:00","1003","123801","2030/01/01 14:59:59","0","20056","0","1","5104409"
"20056012","6","5104006","2024/10/16 15:00:00","1003","123901","2030/01/01 14:59:59","0","20056","0","1","5104410"
"20056013","7","5104006","2024/10/16 15:00:00","1003","123901","2030/01/01 14:59:59","0","20056","0","1","5104411"
"20057001","124101","0","2024/11/16 15:00:00","1004","124101","2030/01/01 14:59:59","0","20057","0","0","5106401"
"20057002","2005703","0","2024/11/16 15:00:00","1002","104701","2030/01/01 14:59:59","0","20057","1","0","5106402"
"20057003","2005703","5106003","2024/11/16 15:00:00","1002","124201","2030/01/01 14:59:59","0","20057","1","1","5106422"
"20057004","2","0","2024/11/16 15:00:00","1003","102201","2030/01/01 14:59:59","0","20057","0","0","5106406"
"20057005","2","5106003","2024/11/16 15:00:00","1003","124101","2030/01/01 14:59:59","0","20057","0","1","5106426"
"20057006","3","5106003","2024/11/16 15:00:00","1003","124001","2030/01/01 14:59:59","0","20057","0","1","5106407"
"20057007","4","5106003","2024/11/16 15:00:00","1003","124201","2030/01/01 14:59:59","0","20057","0","1","5106408"
"20057008","5","5106003","2024/11/16 15:00:00","1003","124201","2030/01/01 14:59:59","0","20057","0","1","5106409"
"20057009","6","5106003","2024/11/16 15:00:00","1003","124101","2030/01/01 14:59:59","0","20057","0","1","5106410"
"20057010","7","5106003","2024/11/16 15:00:00","1003","124201","2030/01/01 14:59:59","0","20057","0","1","5106411"
"20058001","124701","0","2024/12/16 15:00:00","1004","124701","2030/01/01 14:59:59","0","20058","0","0","5108401"
"20058002","124701","5108002","2024/12/16 15:00:00","1004","124701","2030/01/01 14:59:59","0","20058","0","1","5108421"
"20058003","2005803","0","2024/12/16 15:00:00","1002","124501","2030/01/01 14:59:59","0","20058","1","0","5108402"
"20058004","2005803","5108002","2024/12/16 15:00:00","1002","124501","2030/01/01 14:59:59","0","20058","1","1","5108422"
"20058005","2","0","2024/12/16 15:00:00","1003","124501","2030/01/01 14:59:59","0","20058","0","0","5108406"
"20058006","2","5108002","2024/12/16 15:00:00","1003","124501","2030/01/01 14:59:59","0","20058","0","1","5108426"
"20058007","3","0","2024/12/16 15:00:00","1003","124601","2030/01/01 14:59:59","0","20058","0","0","5108407"
"20058008","3","5108002","2024/12/16 15:00:00","1003","124601","2030/01/01 14:59:59","0","20058","0","1","5108427"
"20058009","4","0","2024/12/16 15:00:00","1003","124701","2030/01/01 14:59:59","0","20058","0","0","5108408"
"20058010","4","5108002","2024/12/16 15:00:00","1003","124701","2030/01/01 14:59:59","0","20058","0","1","5108428"
"20058011","5","5108006","2024/12/16 15:00:00","1003","124601","2030/01/01 14:59:59","0","20058","0","1","5108429"
"20058012","6","0","2024/12/16 15:00:00","1003","124501","2030/01/01 14:59:59","0","20058","0","0","5108410"
"20058013","6","5108002","2024/12/16 15:00:00","1003","124501","2030/01/01 14:59:59","0","20058","0","1","5108430"
"20058014","7","0","2024/12/16 15:00:00","1003","124501","2030/01/01 14:59:59","0","20058","0","0","5108411"
"20058015","7","5108002","2024/12/16 15:00:00","1003","124501","2030/01/01 14:59:59","0","20058","0","1","5108431"
"20059001","2005903","0","2025/01/16 15:00:00","1002","102901","2030/01/01 14:59:59","0","20059","1","0","5110442"
"20059002","2","0","2025/01/16 15:00:00","1003","106101","2030/01/01 14:59:59","0","20059","0","0","5110446"
"20059003","124901","0","2025/01/16 15:00:00","1004","124901","2030/01/01 14:59:59","0","20059","0","0","5110401"
"20059004","2005903","5110001","2025/01/16 15:00:00","1002","102901","2030/01/01 14:59:59","0","20059","1","1","5110402"
"20059005","2","5110001","2025/01/16 15:00:00","1003","106102","2030/01/01 14:59:59","0","20059","0","1","5110406"
"20059006","3","0","2025/01/16 15:00:00","1003","102901","2030/01/01 14:59:59","0","20059","0","0","5110407"
"20059007","4","0","2025/01/16 15:00:00","1003","106501","2030/01/01 14:59:59","0","20059","0","0","5110408"
"20059009","124901","5110005","2025/01/16 15:00:00","1004","124901","2030/01/01 14:59:59","0","20059","0","1","5110421"
"20059010","2005903","5110005","2025/01/16 15:00:00","1002","124801","2030/01/01 14:59:59","0","20059","1","1","5110422"
"20059011","2","5110005","2025/01/16 15:00:00","1003","125002","2030/01/01 14:59:59","0","20059","0","1","5110426"
"20059012","3","5110005","2025/01/16 15:00:00","1003","124801","2030/01/01 14:59:59","0","20059","0","1","5110427"
"20059013","4","5110005","2025/01/16 15:00:00","1003","124901","2030/01/01 14:59:59","0","20059","0","1","5110428"
"20060001","2006003","0","2025/01/16 15:00:00","1002","125002","2030/01/01 14:59:59","0","20060","1","0","5111402"
"20060002","2","0","2025/01/16 15:00:00","1003","125002","2030/01/01 14:59:59","0","20060","0","0","5111406"
"20060003","3","0","2025/01/16 15:00:00","1003","124801","2030/01/01 14:59:59","0","20060","0","0","5111407"
"20060004","4","0","2025/01/16 15:00:00","1003","124901","2030/01/01 14:59:59","0","20060","0","0","5111408"
"20060005","14","5111005","2025/01/16 15:00:00","1003","125001","2030/01/01 14:59:59","0","20060","0","1","5111411"
"20060006","2006003","5111004","2025/01/16 15:00:00","1002","125001","2030/01/01 14:59:59","0","20060","1","1","5111442"
"20060007","7","5111004","2025/01/16 15:00:00","1003","125001","2030/01/01 14:59:59","0","20060","0","1","5111446"
"20060008","2006003","5111005","2025/01/16 15:00:00","1002","125001","2030/01/01 14:59:59","0","20060","1","1","5111422"
"20060009","2","5111005","2025/01/16 15:00:00","1003","125001","2030/01/01 14:59:59","0","20060","0","1","5111426"
"20060010","3","5111005","2025/01/16 15:00:00","1003","124801","2030/01/01 14:59:59","0","20060","0","1","5111427"
"20060011","4","5111005","2025/01/16 15:00:00","1003","124901","2030/01/01 14:59:59","0","20060","0","1","5111428"
