377149baea74f603e2cbae6a4132ccdd601e9e9433f10758c5de7b8f8095f158,0cdf32a4ff9c185f3c570bab58831ee3422635cfad883cea96a1db807533508c,9ab91ca9299ea14e8814828b41e9a076bbf1ed41622eaba70db85c5fb795c633,e19a03f3ed60454816861e3cff2c18b11151d3864c8e240d5e5a0a056936ac37,104cf4388c1fa97f9ee4be674f7df8d0dd4eeef48b641d7fbd754aa5de41c2b7,e8d0fef925f19685b29912d5e866a3fcbd80a55a808b9bb48f5994243786d7f0,58affd9d22339e1498ae423cdae28f33a9bd1c861619aaddcd8262f7db75a032,41afff591d11e5d65166daac0c639d2d1f978f94a867a666e6dc07ed2192afd9,fbac60c211160c2fc6d26dca5628f629a832f521867f420fbadd8c75899339d8,fb5497b5eab4cfc134fda5f0c2588671e34cdc011017ddf171502ea276e07ca4,23bb6129fe53ad5d6f22decf4ae1c05a063d023443e3a09a2d75e11f5be76e81,6b6fb0686c97beb99d4d3dc6e168d3aa8d978a2bb77621d0c57989763d85988e
"0","3","","559","0","1","60004","0","2","0","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？",""
"0","3","","560","0","1","60004","0","2","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！",""
"0","3","","561","0","1","60004","0","2","0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる",""
"0","3","","562","0","1","60004","0","2","0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？",""
"0","3","","563","0","1","60004","0","2","0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪",""
"0","4","","564","0","1","60004","0","2","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！",""
"0","4","","565","0","1","60004","0","2","0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？",""
"0","4","","566","0","1","60004","0","2","0","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！",""
"0","4","","567","0","2","60004","0","2","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！",""
"0","4","","568","0","1","60004","0","2","0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～",""
"0","4","","569","0","1","60004","0","2","0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？",""
"0","4","","570","0","2","60004","0","2","0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！",""
"2","0","カリン","571","0","0","60004","190804","3","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"3","0","カリン","572","7","0","60004","190804","3","0","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"1","0","カリン","573","0","1","60005","190804","1","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"0","1","","574","0","1","60005","0","2","0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！",""
"0","1","","575","0","1","60005","0","2","0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に",""
"0","1","","576","0","2","60005","0","2","0","今日の運勢は姫吉！　道を歩けば幸運に当たる、最高の吉日！　　さすがは兄様。尽善尽美、金甌無欠の強運をお持ちですね。",""
"0","1","","577","0","2","60005","0","2","0","今日の運勢は姫吉！　旅立ち、どこへ行くもよし！　　　　　　　新年の門出も、お兄さんと一緒です♪　冒険にしゅっぱーつ♪",""
"0","1","","578","0","2","60005","0","2","0","今日の運勢は姫吉！　一日三食食べれば健康運アップ！　　　　　おせち。おぞうに。もっと、たべよ？　お兄。",""
"0","2","","579","0","1","60005","0","2","0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪",""
"0","2","","580","0","1","60005","0","2","0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？",""
"0","2","","581","0","1","60005","0","2","0","今日の運勢は大吉！　日々の努力が実り、何事も良い方向へ！　　そんな弟くんには、お姉ちゃんのよしよしぎゅ～っをプレゼント♪",""
"0","2","","582","0","2","60005","0","2","0","今日の運勢は大吉！　お出かけするといいことあるかも？　　　　また一緒に、お忍びデートしてくださいね……騎士♪",""
"0","2","","583","0","2","60005","0","2","0","今日の運勢は大吉！　転居するならあたたかい場所が吉！　　　　煉獄の世なれど、住めば都と申しんす。ゆるりときなんせ……♪",""
"0","3","","584","0","1","60005","0","2","0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！",""
"0","3","","585","0","1","60005","0","2","0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪",""
"0","3","","586","0","1","60005","0","2","0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？",""
"0","3","","587","0","1","60005","0","2","0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる",""
"0","3","","588","0","1","60005","0","2","0","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪",""
"0","3","","589","0","2","60005","0","2","0","今日の運勢は中吉！　争いごとは勝つが油断は大敵！　　　　　　ま、このあたしと一緒なら、向かうところ敵はねーですよっ！",""
"0","3","","590","0","2","60005","0","2","0","今日の運勢は中吉！　ラッキーアイテムは「光るもの」！　　　　ハツネちゃんの「きらーんっ☆」な魔法、見せちゃおうかなっ？",""
"0","4","","591","0","1","60005","0","2","0","今日の運勢は小吉！　のんびり穏やかな一日となるでしょう！　　あなた様を邪魔するものは全てエリコが排除しますわ、クスクス♪",""
"0","4","","592","0","1","60005","0","2","0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！",""
"0","4","","593","0","1","60005","0","2","0","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪",""
"0","4","","594","0","1","60005","0","2","0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！",""
"0","4","","595","0","1","60005","0","2","0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！",""
"0","4","","596","0","2","60005","0","2","0","今日の運勢は小吉！　空を眺めると気持ちが晴れやかに！　　　　眺めるだけじゃなくて、ひとっ飛びしちゃいましょうかっ♪",""
"0","4","","597","0","2","60005","0","2","0","今日の運勢は小吉！　掃除をすると運勢が開けそう！　　　　　　「わ、めんど」「ヴルムっ！　新年早々サボっちゃダメなんだからね！」",""
"2","0","カリン","598","0","0","60005","190804","3","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"3","0","カリン","599","7","0","60005","190804","3","0","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"1","0","カリン","600","0","1","60006","190804","1","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"0","1","","601","0","2","60006","0","2","0","今日の運勢は姫吉！　勇気を持って、新しいことに挑戦しよう！\n幸先がいいねえ少年！　今年もいい一年になるよう祈ってるよ。",""
"0","1","","602","0","2","60006","0","2","0","今日の運勢は姫吉！　どんなピンチも簡単に乗り越えられそう！\nよい結果が出たようで何よりです。さて、待人の方は……ふふ。",""
"0","1","","603","0","2","60006","0","2","0","今日の運勢は姫吉！　あの人と仲直り……できちゃうかも！？\nはあ……この私があなたの運勢に興味を抱くわけないでしょう？",""
"0","2","","604","0","1","60006","0","2","0","今日の運勢は大吉！　身近な友達との絆が深まる予感……？\n騎士様は、どなたと友誼を結ぶのでしょう？　気になります……",""
"0","2","","605","0","2","60006","0","2","0","今日の運勢は大吉！　ラッキーアイテムは「蛇の抜け殻」！\nこのアタシにお目にかかれるなんて……アンタ、幸せものね♪",""
"0","3","","606","0","2","60006","0","2","0","今日の運勢は中吉！　気になるあの人に会えちゃうかも！？\n『初夢を正夢にする枕』であなたに会え……な、なんでもない！",""
"0","3","","607","0","2","60006","0","2","0","今日の運勢は中吉！　子供に戻って、一日中遊びつくそう！\nお年玉でけん玉ゲット！　おじちゃん、もしかめ一万回やって！",""
"0","3","","608","0","1","60006","0","2","0","今日の運勢は中吉！　今日はおうちで、ゆーっくりくつろごう。\nお雑煮よし。みかんよし。さ、こたつで寝正月だ。君も入る？",""
"0","4","","609","0","2","60006","0","2","0","今日の運勢は小吉！　突然のドッキリに注意！\nおや、後ろに髪の長い女の霊が──フフ、冗談です。私ですよ。",""
"0","4","","610","0","2","60006","0","2","0","今日の運勢は小吉。慌てなくても、幸運はきっとやってくる。\n運は自分で掴むもの──媛が言ってました。でも、どうやって？",""
"2","0","カリン","611","0","0","60006","190804","3","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"3","0","カリン","612","5","0","60006","190804","3","0","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
"1","0","カリン","613","0","1","60007","190804","1","0","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪",""
"0","1","","614","0","2","60007","0","2","0","今日の運勢は姫吉！　絶好調で最高の一日になりそう♪\nわたしも、騎士クンが一緒ならいつだって最高に幸せな日だよ……",""
"0","1","","615","0","2","60007","0","2","0","今日の運勢は姫吉！　新しいことに挑戦するチャンス！\nお姉さんも一緒に挑戦しちゃおっかな♪　飲み処の新規開拓とか！",""
"0","1","","616","0","2","60007","0","2","0","今日の運勢は姫吉！　日々の努力が実を結ぶ予感！\n今日一日鍛錬に勤しむべき、ということだな。では早速行こうか。",""
"0","2","","617","0","2","60007","0","2","0","今日の運勢は大吉！　家族サービスにはぴったりの日！\nさっそく弟くんにあまあまお姉ちゃんの出血大サービス、だよっ♪",""
"0","2","","618","0","2","60007","0","2","0","今日の運勢は大吉！　笑顔で過ごせば周りもみんなハッピーかも！\n『笑う顔はフグになる』ですねっ。幸せいっぱいお届けしますっ",""
"0","3","","619","0","2","60007","0","2","0","今日の運勢は中吉！　恋愛運良し、積極的な行動に成果が！？\nじゃあ騎士さんのこと、拉致しちゃうとか★　恋愛成就確定です♥",""
"0","3","","620","0","2","60007","0","2","0","今日の運勢は中吉！　おめかししたら運気も上昇？\n毛並がふわふわになるまでブラッシングしたわ♪　ふふ、完璧ね！",""
"0","4","","621","0","2","60007","0","2","0","今日の運勢は小吉！　知らない場所に行くと新たな発見が！\n未知の場所……一人では恐ろしくて。騎士さま、どうかお力添えを",""
"0","4","","622","0","2","60007","0","2","0","今日の運勢は小吉！　ラッキーアイテムは鳥の羽根！\nだからって、私の羽を毟ろうとしないでくださ～いっ！",""
"2","0","カリン","623","0","0","60007","190804","3","0","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪",""
"3","0","カリン","624","5","0","60007","190804","3","0","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします",""
