671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"1977","83","111","0","-1","201","2023/11/23 5:00:00","0","0","1","2023/12/01 4:59:59","80","1500","0"
"1978","84","109","0","-1","1","2023/11/23 5:00:00","0","0","1","2023/12/01 4:59:59","80","1500","0"
"1979","85","112","0","-1","1","2023/11/23 5:00:00","0","0","1","2023/12/01 4:59:59","80","1500","0"
"1980","351","8004","0","-1","1","2023/11/23 5:00:00","0","0","1","2023/12/01 4:59:59","80","1500","0"
"1981","352","8005","0","-1","1","2023/11/23 5:00:00","0","0","1","2023/12/01 4:59:59","80","1500","0"
"1982","31","101","0","-1","201","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","30","2000","0"
"1983","41","101","0","-1","201","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","40","2000","0"
"1984","37","109","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","30","2000","0"
"1985","38","112","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","30","2000","0"
"1986","34","103","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/06 4:59:59","30","2000","0"
"1987","44","103","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/06 4:59:59","40","2000","0"
"1988","91","101","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1989","92","102","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1990","93","111","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1991","94","109","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1992","95","112","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1993","100","8004","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1994","101","8005","0","-1","1","2023/11/25 5:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1995","96","6004","0","-1","1","2023/11/30 12:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1996","97","6005","0","-1","1","2023/11/30 12:00:00","0","0","1","2023/12/01 4:59:59","100","1500","0"
"1997","251","7004","0","-1","1","2023/12/18 12:00:00","0","0","1","2023/12/25 20:59:59","80","1500","0"
"1998","252","7005","0","-1","1","2023/12/18 12:00:00","0","0","1","2023/12/25 20:59:59","80","1500","0"
"1999","32","102","0","-1","201","2023/12/01 5:00:00","0","0","1","2023/12/06 4:59:59","30","2000","0"
"2000","42","102","0","-1","201","2023/12/01 5:00:00","0","0","1","2023/12/06 4:59:59","40","2000","0"
"2001","31","101","0","-1","201","2023/12/06 5:00:00","0","0","1","2023/12/11 4:59:59","30","2000","0"
"2002","41","101","0","-1","201","2023/12/06 5:00:00","0","0","1","2023/12/11 4:59:59","40","2000","0"
"2003","39","111","0","-1","201","2023/12/11 5:00:00","0","0","1","2023/12/16 4:59:59","30","2000","0"
"2004","49","111","0","-1","201","2023/12/11 5:00:00","0","0","1","2023/12/16 4:59:59","40","2000","0"
"2005","37","109","0","-1","1","2023/12/11 5:00:00","0","0","1","2023/12/15 4:59:59","30","2000","0"
"2006","38","112","0","-1","1","2023/12/11 5:00:00","0","0","1","2023/12/15 4:59:59","30","2000","0"
"2007","31","101","0","-1","201","2023/12/15 5:00:00","0","0","1","2023/12/16 4:59:59","30","3000","0"
"2008","41","101","0","-1","201","2023/12/15 5:00:00","0","0","1","2023/12/16 4:59:59","40","2000","0"
"2009","45","104","0","-1","1","2023/12/15 5:00:00","0","0","1","2024/01/01 4:59:59","40","2000","0"
"2010","32","102","0","-1","251","2023/12/22 5:00:00","0","0","1","2023/12/26 4:59:59","30","2000","0"
"2011","42","102","0","-1","251","2023/12/22 5:00:00","0","0","1","2023/12/26 4:59:59","40","2000","0"
"2012","31","101","0","-1","251","2023/12/26 5:00:00","0","0","1","2024/01/01 4:59:59","30","3000","0"
"2013","41","101","0","-1","251","2023/12/26 5:00:00","0","0","1","2024/01/01 4:59:59","40","2000","0"
"2014","37","109","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/01 4:59:59","30","3000","0"
"2015","38","112","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/01 4:59:59","30","3000","0"
"2016","34","103","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","30","3000","0"
"2017","44","103","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","40","3000","0"
"2018","91","101","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2019","92","102","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2020","93","111","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2021","94","109","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2022","95","112","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2023","100","8004","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2024","101","8005","0","-1","1","2023/12/26 5:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2025","96","6004","0","-1","1","2023/12/31 12:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2026","97","6005","0","-1","1","2023/12/31 12:00:00","0","0","1","2024/01/06 4:59:59","100","2500","0"
"2027","32","102","0","-1","251","2024/01/01 5:00:00","0","0","1","2024/01/06 4:59:59","30","3000","0"
"2028","42","102","0","-1","251","2024/01/01 5:00:00","0","0","1","2024/01/06 4:59:59","40","3000","0"
"2029","39","111","0","-1","251","2024/01/01 5:00:00","0","0","1","2024/01/06 4:59:59","30","3000","0"
"2030","49","111","0","-1","251","2024/01/01 5:00:00","0","0","1","2024/01/06 4:59:59","40","3000","0"
"2031","151","6004","0","-1","1","2023/11/30 12:00:00","0","0","1","2023/12/14 20:59:59","80","1500","0"
"2032","152","6005","0","-1","1","2023/11/30 12:00:00","0","0","1","2023/12/14 20:59:59","80","1500","0"
"2035","151","6004","0","-1","1","2024/01/31 12:00:00","0","0","1","2024/02/26 20:59:59","80","1500","0"
"2036","152","6005","0","-1","1","2024/01/31 12:00:00","0","0","1","2024/02/26 20:59:59","80","1500","0"
"2037","251","7004","0","-1","1","2024/01/16 12:00:00","0","0","1","2024/01/23 20:59:59","80","1500","0"
"2038","252","7005","0","-1","1","2024/01/16 12:00:00","0","0","1","2024/01/23 20:59:59","80","1500","0"
"2039","39","111","0","-1","251","2023/12/16 5:00:00","0","0","1","2023/12/26 4:59:59","30","2000","0"
"2040","49","111","0","-1","251","2023/12/16 5:00:00","0","0","1","2023/12/26 4:59:59","40","2000","0"
"2041","31","101","0","-1","251","2023/12/16 5:00:00","0","0","1","2023/12/22 4:59:59","30","3000","0"
"2042","41","101","0","-1","251","2023/12/16 5:00:00","0","0","1","2023/12/22 4:59:59","40","2000","0"
"2043","541","122","0","-1","1","2024/01/18 5:00:00","0","0","1","2024/01/23 4:59:59","120","2000","0"
"2044","31","101","0","-1","251","2024/01/06 5:00:00","0","0","1","2024/01/11 4:59:59","30","2000","0"
"2045","41","101","0","-1","251","2024/01/06 5:00:00","0","0","1","2024/01/11 4:59:59","40","2000","0"
"2046","39","111","0","-1","251","2024/01/11 5:00:00","0","0","1","2024/01/26 4:59:59","30","2000","0"
"2047","49","111","0","-1","251","2024/01/11 5:00:00","0","0","1","2024/01/26 4:59:59","40","2000","0"
"2048","37","109","0","-1","1","2024/01/11 5:00:00","0","0","1","2024/01/15 4:59:59","30","2000","0"
"2049","38","112","0","-1","1","2024/01/11 5:00:00","0","0","1","2024/01/15 4:59:59","30","2000","0"
"2050","31","101","0","-1","251","2024/01/15 5:00:00","0","0","1","2024/01/20 4:59:59","30","3000","0"
"2051","41","101","0","-1","251","2024/01/15 5:00:00","0","0","1","2024/01/20 4:59:59","40","2000","0"
"2052","45","104","0","-1","1","2024/01/15 5:00:00","0","0","1","2024/02/01 4:59:59","40","2000","0"
"2053","32","102","0","-1","251","2024/01/20 5:00:00","0","0","1","2024/01/26 4:59:59","30","2000","0"
"2054","42","102","0","-1","251","2024/01/20 5:00:00","0","0","1","2024/01/26 4:59:59","40","2000","0"
"2055","81","101","0","49","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2056","81","101","0","-1","292","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2057","82","102","0","49","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2058","82","102","0","-1","292","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2059","83","111","0","49","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2060","83","111","0","-1","292","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2061","84","109","0","-1","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2062","85","112","0","-1","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2063","351","8004","0","-1","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2064","352","8005","0","-1","1","2024/01/24 5:00:00","0","0","1","2024/02/01 4:59:59","80","1500","0"
"2065","31","101","0","-1","251","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","30","2000","0"
"2066","41","101","0","-1","251","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","40","2000","0"
"2067","37","109","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","30","2000","0"
"2068","38","112","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","30","2000","0"
"2069","34","103","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/06 4:59:59","30","2000","0"
"2070","44","103","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/06 4:59:59","40","2000","0"
"2071","91","101","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2072","92","102","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2073","93","111","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2074","94","109","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2075","95","112","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2076","100","8004","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2077","101","8005","0","-1","1","2024/01/26 5:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2078","96","6004","0","-1","1","2024/01/31 12:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2079","97","6005","0","-1","1","2024/01/31 12:00:00","0","0","1","2024/02/01 4:59:59","100","1500","0"
"2080","151","6004","0","-1","1","2024/03/31 12:00:00","0","0","1","2024/04/14 20:59:59","80","1500","0"
"2081","152","6005","0","-1","1","2024/03/31 12:00:00","0","0","1","2024/04/14 20:59:59","80","1500","0"
"2082","251","7004","0","-1","1","2024/02/09 12:00:00","0","0","1","2024/02/22 20:59:59","80","1500","0"
"2083","252","7005","0","-1","1","2024/02/09 12:00:00","0","0","1","2024/02/22 20:59:59","80","1500","0"
"2084","251","7004","0","-1","1","2024/03/18 12:00:00","0","0","1","2024/03/25 20:59:59","80","1500","0"
"2085","252","7005","0","-1","1","2024/03/18 12:00:00","0","0","1","2024/03/25 20:59:59","80","1500","0"
"2086","32","102","0","-1","251","2024/02/01 5:00:00","0","0","1","2024/02/06 4:59:59","30","2000","0"
"2087","42","102","0","-1","251","2024/02/01 5:00:00","0","0","1","2024/02/06 4:59:59","40","2000","0"
"2088","31","101","0","-1","251","2024/02/06 5:00:00","0","0","1","2024/02/11 4:59:59","30","2000","0"
"2089","41","101","0","-1","251","2024/02/06 5:00:00","0","0","1","2024/02/11 4:59:59","40","2000","0"
"2090","39","111","0","-1","251","2024/02/11 5:00:00","0","0","1","2024/02/14 23:59:59","30","2000","0"
"2091","49","111","0","-1","251","2024/02/11 5:00:00","0","0","1","2024/02/14 23:59:59","40","2000","0"
"2092","37","109","0","-1","1","2024/02/11 5:00:00","0","0","1","2024/02/14 23:59:59","30","2000","0"
"2093","38","112","0","-1","1","2024/02/11 5:00:00","0","0","1","2024/02/14 23:59:59","30","2000","0"
"2094","31","101","0","-1","251","2024/02/15 5:00:00","0","0","1","2024/02/22 4:59:59","30","5000","0"
"2095","41","101","0","-1","251","2024/02/15 5:00:00","0","0","1","2024/02/22 4:59:59","40","3000","0"
"2096","34","103","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/02/22 4:59:59","30","5000","0"
"2097","44","103","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/02/22 4:59:59","40","5000","0"
"2098","91","101","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2099","92","102","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2100","93","111","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2101","94","109","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2102","95","112","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2103","100","8004","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2104","101","8005","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2105","96","6004","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/2/26 20:59:59","100","2500","0"
"2106","97","6005","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/2/26 20:59:59","100","2500","0"
"2107","96","6004","0","-1","1","2024/02/29 12:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2108","97","6005","0","-1","1","2024/02/29 12:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2109","98","7004","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/2/22 20:59:59","100","2500","0"
"2110","99","7005","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/2/22 20:59:59","100","2500","0"
"2111","32","102","0","-1","251","2024/02/22 05:00:00","0","0","1","2024/2/26 04:59:59","30","5000","0"
"2112","42","102","0","-1","251","2024/02/22 05:00:00","0","0","1","2024/2/26 04:59:59","40","5000","0"
"2113","39","111","0","-1","251","2024/02/26 05:00:00","0","0","1","2024/3/1 04:59:59","30","5000","0"
"2114","49","111","0","-1","251","2024/02/26 05:00:00","0","0","1","2024/3/1 04:59:59","40","5000","0"
"2115","37","109","0","-1","1","2024/02/26 05:00:00","0","0","1","2024/3/1 04:59:59","30","5000","0"
"2116","38","112","0","-1","1","2024/02/26 05:00:00","0","0","1","2024/3/1 04:59:59","30","5000","0"
"2117","45","104","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/03/01 4:59:59","40","2000","0"
"2118","151","6004","0","-1","1","2024/02/29 12:00:00","0","0","1","2024/03/14 20:59:59","80","1500","0"
"2119","152","6005","0","-1","1","2024/02/29 12:00:00","0","0","1","2024/03/14 20:59:59","80","1500","0"
"2120","651","130","0","-1","1","2024/02/15 5:00:00","0","0","1","2024/3/1 04:59:59","100","2500","0"
"2121","31","101","0","-1","251","2024/03/01 5:00:00","0","0","1","2024/03/06 4:59:59","30","2000","0"
"2122","41","101","0","-1","251","2024/03/01 5:00:00","0","0","1","2024/03/06 4:59:59","40","2000","0"
"2123","32","102","0","-1","251","2024/03/06 5:00:00","0","0","1","2024/03/11 4:59:59","30","2000","0"
"2124","42","102","0","-1","251","2024/03/06 5:00:00","0","0","1","2024/03/11 4:59:59","40","2000","0"
"2125","39","111","0","-1","251","2024/03/11 5:00:00","0","0","1","2024/03/26 4:59:59","30","2000","0"
"2126","49","111","0","-1","251","2024/03/11 5:00:00","0","0","1","2024/03/26 4:59:59","40","2000","0"
"2127","37","109","0","-1","1","2024/03/11 5:00:00","0","0","1","2024/03/15 4:59:59","30","2000","0"
"2128","38","112","0","-1","1","2024/03/11 5:00:00","0","0","1","2024/03/15 4:59:59","30","2000","0"
"2129","31","101","0","-1","261","2024/03/15 5:00:00","0","0","1","2024/03/20 4:59:59","30","3000","0"
"2130","41","101","0","-1","261","2024/03/15 5:00:00","0","0","1","2024/03/20 4:59:59","40","2000","0"
"2131","45","104","0","-1","1","2024/03/15 5:00:00","0","0","1","2024/04/01 4:59:59","40","2000","0"
"2132","32","102","0","-1","261","2024/03/20 5:00:00","0","0","1","2024/03/26 4:59:59","30","2000","0"
"2133","42","102","0","-1","261","2024/03/20 5:00:00","0","0","1","2024/03/26 4:59:59","40","2000","0"
"2134","81","101","0","49","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2135","81","101","0","-1","298","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2136","82","102","0","49","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2137","82","102","0","-1","298","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2138","83","111","0","49","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2139","83","111","0","-1","298","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2140","84","109","0","-1","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2141","85","112","0","-1","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2142","351","8004","0","-1","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2143","352","8005","0","-1","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2144","641","130","0","-1","1","2024/03/24 5:00:00","0","0","1","2024/04/01 4:59:59","80","1500","0"
"2145","31","101","0","-1","261","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","30","2000","0"
"2146","41","101","0","-1","261","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","40","2000","0"
"2147","37","109","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","30","2000","0"
"2148","38","112","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","30","2000","0"
"2149","34","103","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/06 4:59:59","30","2000","0"
"2150","44","103","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/06 4:59:59","40","2000","0"
"2151","91","101","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2152","92","102","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2153","93","111","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2154","94","109","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2155","95","112","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2156","100","8004","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2157","101","8005","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2158","651","130","0","-1","1","2024/03/26 5:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2159","96","6004","0","-1","1","2024/03/31 12:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2160","97","6005","0","-1","1","2024/03/31 12:00:00","0","0","1","2024/04/01 4:59:59","100","1500","0"
"2161","151","6004","0","-1","1","2024/05/31 12:00:00","0","0","1","2024/06/14 20:59:59","80","1500","0"
"2162","152","6005","0","-1","1","2024/05/31 12:00:00","0","0","1","2024/06/14 20:59:59","80","1500","0"
"2163","251","7004","0","-1","1","2024/04/16 12:00:00","0","0","1","2024/04/23 20:59:59","80","1500","0"
"2164","252","7005","0","-1","1","2024/04/16 12:00:00","0","0","1","2024/04/23 20:59:59","80","1500","0"
"2165","251","7004","0","-1","1","2024/05/16 12:00:00","0","0","1","2024/05/23 20:59:59","80","1500","0"
"2166","252","7005","0","-1","1","2024/05/16 12:00:00","0","0","1","2024/05/23 20:59:59","80","1500","0"
"2167","32","102","0","-1","261","2024/04/01 5:00:00","0","0","1","2024/04/06 4:59:59","30","2000","0"
"2168","42","102","0","-1","261","2024/04/01 5:00:00","0","0","1","2024/04/06 4:59:59","40","2000","0"
"2169","31","101","0","-1","261","2024/04/06 5:00:00","0","0","1","2024/04/10 4:59:59","30","2000","0"
"2170","41","101","0","-1","261","2024/04/06 5:00:00","0","0","1","2024/04/10 4:59:59","40","2000","0"
"2171","39","111","0","-1","261","2024/04/10 5:00:00","0","0","1","2024/04/25 4:59:59","30","2000","0"
"2172","49","111","0","-1","261","2024/04/10 5:00:00","0","0","1","2024/04/25 4:59:59","40","2000","0"
"2173","37","109","0","-1","1","2024/04/10 5:00:00","0","0","1","2024/04/15 4:59:59","30","2000","0"
"2174","38","112","0","-1","1","2024/04/10 5:00:00","0","0","1","2024/04/15 4:59:59","30","2000","0"
"2175","31","101","0","-1","261","2024/04/15 5:00:00","0","0","1","2024/04/20 4:59:59","30","3000","0"
"2176","41","101","0","-1","261","2024/04/15 5:00:00","0","0","1","2024/04/20 4:59:59","40","2000","0"
"2177","45","104","0","-1","1","2024/04/15 5:00:00","0","0","1","2024/04/30 4:59:59","40","2000","0"
"2178","32","102","0","-1","261","2024/04/20 5:00:00","0","0","1","2024/04/25 4:59:59","30","2000","0"
"2179","42","102","0","-1","261","2024/04/20 5:00:00","0","0","1","2024/04/25 4:59:59","40","2000","0"
"2180","81","101","0","49","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2181","81","101","0","-1","301","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2182","82","102","0","49","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2183","82","102","0","-1","301","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2184","83","111","0","49","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2185","83","111","0","-1","301","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2186","84","109","0","-1","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2187","85","112","0","-1","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2188","351","8004","0","-1","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2189","352","8005","0","-1","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2190","641","130","0","-1","1","2024/04/23 5:00:00","0","0","1","2024/04/30 4:59:59","80","1500","0"
"2191","31","101","0","-1","261","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","30","2000","0"
"2192","41","101","0","-1","261","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","40","2000","0"
"2193","37","109","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","30","2000","0"
"2194","38","112","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","30","2000","0"
"2195","34","103","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/05/06 4:59:59","30","2000","0"
"2196","44","103","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/05/06 4:59:59","40","2000","0"
"2197","91","101","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2198","92","102","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2199","93","111","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2200","94","109","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2201","95","112","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2202","100","8004","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2203","101","8005","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2204","651","130","0","-1","1","2024/04/25 5:00:00","0","0","1","2024/04/30 4:59:59","100","1500","0"
"2205","151","6004","0","-1","1","2024/04/30 12:00:00","0","0","1","2024/05/14 20:59:59","80","1500","0"
"2206","152","6005","0","-1","1","2024/04/30 12:00:00","0","0","1","2024/05/14 20:59:59","80","1500","0"
"2207","151","6004","0","-1","1","2024/06/30 12:00:00","0","0","1","2024/07/14 20:59:59","80","1500","0"
"2208","152","6005","0","-1","1","2024/06/30 12:00:00","0","0","1","2024/07/14 20:59:59","80","1500","0"
"2209","31","101","0","-1","261","2024/04/30 5:00:00","0","0","1","2024/05/05 4:59:59","30","3000","0"
"2210","41","101","0","-1","261","2024/04/30 5:00:00","0","0","1","2024/05/05 4:59:59","40","3000","0"
"2211","32","102","0","-1","261","2024/04/30 5:00:00","0","0","1","2024/05/10 4:59:59","30","3000","0"
"2212","42","102","0","-1","261","2024/04/30 5:00:00","0","0","1","2024/05/10 4:59:59","40","3000","0"
"2213","37","109","0","-1","1","2024/04/30 5:00:00","0","0","1","2024/05/10 4:59:59","30","3000","0"
"2214","38","112","0","-1","1","2024/04/30 5:00:00","0","0","1","2024/05/10 4:59:59","30","3000","0"
"2215","39","111","0","-1","261","2024/05/05 5:00:00","0","0","1","2024/05/15 4:59:59","30","3000","0"
"2216","49","111","0","-1","261","2024/05/05 5:00:00","0","0","1","2024/05/15 4:59:59","40","3000","0"
"2217","31","101","0","-1","261","2024/05/15 5:00:00","0","0","1","2024/05/21 4:59:59","30","3000","0"
"2218","41","101","0","-1","261","2024/05/15 5:00:00","0","0","1","2024/05/21 4:59:59","40","2000","0"
"2219","45","104","0","-1","1","2024/05/15 5:00:00","0","0","1","2024/06/01 4:59:59","40","2000","0"
"2220","39","111","0","-1","261","2024/05/21 5:00:00","0","0","1","2024/05/26 4:59:59","30","2000","0"
