8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_004","","","0","505022"
"0","505","102211","6","11","0","それって結局いつもと変わってない\n気がするけど……","0.5","0","1","505023"
"","505","102211","1","3","","nop_talk_bitter","","0.2","","505024"
"","505","505023","","91","","","","","","505025"
"","505","102211","1","3","","nop_idle_bitter","","0.2","","505026"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_005","","","0","505027"
"0","505","100611","5","11","0","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0.5","0","1","505028"
"","505","100611","1","3","","nop_talk_wish","","0.2","","505029"
"","505","3.5","","93","","1","","","","505030"
"","505","100611","1","3","","nop_talk_joy1","","0.2","","505031"
"","505","100711","1","3","","nop_05_miyako_idle_normal","","0.2","","505032"
"","505","505028","","91","","","","","","505033"
"","505","100611","1","3","","nop_idle_joy1","","0.2","","505034"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_006","","","0","505035"
"0","505","103111","6","11","0","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0.5","0","1","505036"
"","505","103111","","4","","0","","","","505037"
"","505","103111","1","3","","nop_05_shinobu_talk_wish","","0.2","","505038"
"","505","2051","","4","","0","","","","505039"
"","505","6","","93","","1","","","","505040"
"","505","103111","1","3","","nop_05_shinobu_talk_normal","","0.2","","505041"
"","505","505036","","91","","","","","","505042"
"","505","103111","1","3","","nop_05_shinobu_idle_normal","","0.2","","505043"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_007","","","0","505044"
"0","505","102211","7","11","0","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0.5","0","1","505045"
"","505","102211","1","3","","nop_talk_surprise1","","0.2","","505046"
"","505","505045","","91","","","","","","505047"
"","505","102211","1","3","","nop_idle_surprise1","","0.2","","505048"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_008","","","0","505049"
"0","505","100611","6","11","0","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0.5","0","1","505050"
"","505","100611","1","3","","nop_talk_surprise1","","0.2","","505051"
"","505","3","","93","","1","","","","505052"
"","505","100611","1","3","","nop_talk_memory","","0.2","","505053"
"","505","1","","93","","1","","","","505054"
"","505","100711","","4","","1","","","","505055"
"1","505","100711","0","3","0","nop_05_miyako_talk_arm_crossed","","0.2","nop_05_miyako_idle_arm_crossed","505056"
"","505","100711","2","12","","17","","","","505057"
"","505","505050","","91","","","","","","505058"
"","505","100611","1","3","","nop_idle_memory2","","0.2","","505059"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_009","","","0","505060"
"0","505","102211","7","11","0","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0.5","0","1","505061"
"","505","102211","1","3","","nop_talk_wish","","0.2","","505062"
"","505","505061","","91","","","","","","505063"
"","505","102211","1","3","","nop_idle_wish","","0.2","","505064"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_010","","","0","505065"
"0","505","100611","6","11","0","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0.5","0","1","505066"
"","505","100611","1","3","","nop_talk_joy1","","0.2","","505067"
"","505","505066","","91","","","","","","505068"
"","505","100611","1","3","","nop_idle_joy1","","0.2","","505069"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_011","","","0","505070"
"0","505","102211","6","11","0","あ、それは私も気になるかも。\nシノブさん、お願いできます？","0.5","0","1","505071"
"","505","102211","1","3","","nop_talk_normal","","0.2","","505072"
"","505","505071","","91","","","","","","505073"
"","505","0.3","","93","","","","","","505074"
"","505","102211","1","3","","nop_idle_normal","","0.2","","505075"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_012","","","0","505076"
"0","505","103111","3","11","0","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0.5","0","1","505077"
"","505","103111","1","3","","nop_05_shinobu_talk_wish","","0.2","","505078"
"","505","100711","1","3","","nop_05_miyako_run_angry","","0.2","","505079"
"","505","100711","-240","2","","-1000","","","3","505080"
"","505","6","","93","","1","","","","505081"
"","505","103111","1","3","","nop_05_shinobu_talk_thinking","","0.2","","505082"
"","505","102211","1","3","","nop_idle_bitter2","","0.2","","505083"
"","505","102211","1","12","","4","","","","505084"
"","505","0.2","","93","","1","","","","505085"
"","505","100611","1","3","","nop_idle_surprise1","","0.2","","505086"
"","505","100611","0.8","12","","4","","","","505087"
"","505","2.1","","93","","1","","","","505088"
"","505","505077","","91","","","","","","505089"
"","505","103111","1","3","","nop_05_shinobu_idle_thinking","","0.2","","505090"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_013","","","0","505091"
"0","505","102211","5","11","0","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0.5","0","1","505092"
"","505","102211","1","3","","nop_talk_sad","","0.2","","505093"
"","505","4.5","","93","","1","","","","505094"
"","505","102211","1","3","","nop_talk_surprise1","","0.2","","505095"
"","505","505092","","91","","","","","","505096"
"","505","103111","1","3","","nop_05_shinobu_idle_surprise","","0.2","","505097"
"","505","103111","1.8","12","","4","","","","505098"
"","505","102211","1","3","","nop_run_sad","","0.2","","505099"
"","505","102211","-230","2","","-1000","","","4","505100"
"","505","1","","93","","0","","","","505101"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_014","","","0","505102"
"0","505","100611","6","11","0","大変！　止めないと！\nシノブさんも早く～！","0.5","0","1","505103"
"","505","100611","1","3","","nop_talk_surprise2","","0.2","","505104"
"","505","4.5","","93","","1","","","","505105"
"","505","505103","","91","","","","","","505106"
"","505","100611","1","3","","nop_run_sad","","0.2","","505107"
"0","505","100611","-260","2","","-1000","","","4","505108"
"","505","2","","93","","","","","","505109"
"","505","103111","","4","","1","","","","505110"
"","505","2051","","4","","1","","","","505111"
"","505","0.5","","93","","","","","","505112"
"","505","505108","","91","","","","","","505113"
"","505","100611","1","3","","nop_idle_normal","","0.2","","505114"
"","505","vo_drama_10082005","0","21","","vo_drama_10082005_015","","","0","505115"
"0","505","103111","5","11","0","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","1","0","1","505116"
"","505","103111","1","3","","nop_05_shinobu_talk_wish","","0.2","","505117"
"","505","3.2","","93","","1","","","","505118"
"","505","103111","","4","","0","","","","505119"
"","505","2051","","4","","0","","","","505120"
"","505","103111","1","3","","nop_05_shinobu_look_talk_wish_blink","","0.2","","505121"
"","505","6","","93","","1","","","","505122"
"1","505","103111","0","3","0.2","nop_05_shinobu_bow","","0.2","nop_05_shinobu_look_talk_wish","505123"
"","505","505116","","91","","","","","","505124"
"","505","103111","","4","","1","","","","505125"
"","505","2051","","4","","1","","","","505126"
"","505","103111","1","3","","nop_05_shinobu_idle_normal","","0.2","","505127"
"","505","0.4","","93","","1","","","","505128"
"","505","103111","1","3","","nop_05_shinobu_run","","0.2","","505129"
"","505","103111","-250","2","","-1000","","","4","505130"
"","505","2051","-225","2","","-1000","","","4","505131"
"","505","0.5","","93","","0","","","","505132"
"-275","506","1","105","1","0","104731","nop_idle_arm_crossed","1.95","-300","506001"
"-275","506","1","104","1","1","107131","nop_idle_thinking","1.95","300","506002"
"-255","506","1","102","1","0","103731","nop_idle_normal","1.95","-150","506003"
"-255","506","1","103","1","1","100511","nop_idle_surprise_kira","1.95","150","506004"
"","506","0.5","","93","","0","","","","506005"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_001","","","0","506006"
"0","506","107131","8","11","0","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0.5","0","1","506007"
"1","506","107131","0","3","0.2","nop_06_cris_ahaha_in","","0.2","nop_06_cris_ahaha_loop","506008"
"","506","2","","93","","1","","","","506009"
"1","506","107131","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","506010"
"","506","506007","","91","","","","","","506011"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_002","","","0","506012"
"0","506","103731","8","11","0","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0.5","0","1","506013"
"","506","103731","1","3","","nop_06_tomo_talk_anger","","0.2","","506014"
"","506","506013","","91","","","","","","506015"
"","506","103731","1","3","","nop_06_tomo_idle_anger","","0.2","","506016"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_003","","","0","506017"
"0","506","104731","8","11","0","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0.5","0","1","506018"
"","506","104731","1","3","","nop_talk_normal","","0.2","","506019"
"","506","506018","","91","","","","","","506020"
"","506","104731","1","3","","nop_idle_normal","","0.2","","506021"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_004","","","0","506022"
"0","506","100511","8","11","0","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0.5","0","1","506023"
"1","506","100511","0","3","0.2","nop_talk_guts2","","0.2","nop_talk_guts2_loop","506024"
"","506","506023","","91","","","","","","506025"
"","506","100511","1","3","","nop_idle_guts2","","0.2","","506026"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_005","","","0","506027"
"0","506","103731","8","11","0","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0.5","0","1","506028"
"","506","103731","1","3","","nop_talk_worry","","0.2","","506029"
"","506","3","","93","","1","","","","506030"
"1","506","103731","0","3","0.2","nop_06_tomo_talk_arm_crossed","","0.2","nop_06_tomo_talk_arm_crossed_loop","506031"
"","506","506028","","91","","","","","","506032"
"","506","103731","1","3","","nop_06_tomo_idle_arm_crossed","","0.2","","506033"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_006","","","0","506034"
"0","506","107131","8","11","0","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0.5","0","1","506035"
"","506","107131","1","3","","nop_talk_thinking","","0.2","","506036"
"","506","2","","93","","1","","","","506037"
"1","506","107131","0","3","0.2","nop_16_kaya_talk_normal2","","0.2","nop_16_kaya_talk_normal2_loop","506038"
"","506","506035","","91","","","","","","506039"
"","506","107131","1","3","","nop_16_kaya_idle_normal2","","0.2","","506040"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_007","","","0","506041"
"0","506","104731","8","11","0","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0.5","0","1","506042"
"","506","104731","1","3","","nop_talk_thinking","","0.2","","506043"
"","506","3.5","","93","","1","","","","506044"
"","506","104731","1","3","","nop_talk_normal","","0.2","","506045"
"","506","506042","","91","","","","","","506046"
"","506","104731","1","3","","nop_idle_normal","","0.2","","506047"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_008","","","0","506048"
"0","506","103731","8","11","0","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0.5","0","1","506049"
"","506","103731","1","3","","nop_talk_worry","","0.2","","506050"
"","506","3","","93","","1","","","","506051"
"","506","103731","1","3","","nop_06_tomo_talk_tsun_pain","","0.2","","506052"
"","506","1","","93","","1","","","","506053"
"1","506","103731","0","3","0.2","nop_06_tomo_talk_guts2","","0.2","nop_06_tomo_idle_guts2","506054"
"","506","506049","","91","","","","","","506055"
"","506","vo_drama_10082006","0","21","","vo_drama_10082006_009","","","0","506056"
"0","506","100511","8","11","0","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0.5","0","1","506057"
"","506","100511","1","3","","nop_talk_normal","","0.2","","506058"
"","506","2","","93","","1","","","","506059"
"1","506","100511","0","3","0.2","nop_06_matsuri_pose","","0.2","nop_06_matsuri_pose_loop","506060"
"","506","506057","","91","","","","","","506061"
"","506","0.5","","93","","0","","","","506062"
"-225","507","1","101","1","0","102831","nop_idle_normal","1.95","-150","507001"
"-225","507","1","100","1","1","102111","nop_idle_joy1","1.95","150","507002"
"-255","507","1","105","1","0","102511","nop_idle_normal","1.95","-300","507003"
"-255","507","1","104","1","1","102311","nop_idle_joy1","1.95","300","507004"
"","507","0.5","","93","","0","","","","507005"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_001","","","0","507006"
"0","507","102831","8","11","0","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0.5","0","1","507007"
"","507","102831","1","3","","nop_talk_joy3","","0.2","","507008"
"","507","507007","","91","","","","","","507009"
"","507","102831","1","3","","nop_idle_normal","","0.2","","507010"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_002","","","0","507011"
"0","507","102511","8","11","0","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0.5","0","1","507012"
"","507","102511","1","3","","nop_talk_joy3_dere","","0.2","","507013"
"","507","3","","93","","1","","","","507014"
"","507","102511","1","3","","nop_talk_joy1","","0.2","","507015"
"","507","507012","","91","","","","","","507016"
"","507","102511","1","3","","nop_idle_normal","","0.2","","507017"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_003","","","0","507018"
"0","507","102311","8","11","0","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0.5","0","1","507019"
"","507","102311","1","3","","nop_talk_joy1_normal","","0.2","","507020"
"","507","1.9","","93","","1","","","","507021"
"","507","102311","1","3","","nop_talk_wish_surprise","","0.2","","507022"
"","507","507019","","91","","","","","","507023"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_004","","","0","507024"
"0","507","102111","8","11","0","なんだかギルドレースの時みたい。\nあ……！","0.5","0","1","507025"
"","507","102111","1","3","","nop_talk_wish","","0.2","","507026"
"","507","2.5","","93","","1","","","","507027"
"","507","102111","1","3","","nop_07_kurumi_talk_memory","","0.2","","507028"
"","507","507025","","91","","","","","","507029"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_005","","","0","507030"
"0","507","102831","8","11","0","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0.5","0","1","507031"
"","507","102831","1","3","","nop_talk_bitter","","0.2","","507032"
"","507","4.3","","93","","1","","","","507033"
"","507","102111","1","3","","nop_idle_joy_dere","","0.2","","507034"
"1","507","102311","0","3","0","nop_talk_guts2","","0.2","nop_talk_guts2_loop","507035"
"","507","507031","","91","","","","","","507036"
"","507","102831","1","3","","nop_idle_normal","","0.2","","507037"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_006","","","0","507038"
"0","507","102511","8","11","0","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0.5","0","1","507039"
"1","507","102511","0","3","0","nop_talk_guts","","0.2","nop_talk_guts_loop","507040"
"","507","507039","","91","","","","","","507041"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_007","","","0","507042"
"0","507","102311","8","11","0","スズメにそう言われると\n逆に心配になっちゃうんだけど……","0.5","0","1","507043"
"","507","102311","1","3","","nop_talk_jitome","","0.2","","507044"
"","507","102111","1","3","","nop_07_kurumi_idle_bitter","","0.2","","507045"
"","507","507043","","91","","","","","","507046"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_008","","","0","507047"
"0","507","102511","8","11","0","ええー？　そ、そんな～！","0.5","0","1","507048"
"1","507","102511","0","3","0","nop_07_suzume_tohoho_in","","0","nop_07_suzume_tohoho_loop","507049"
"","507","102831","1","3","","nop_idle_bitter","","0.2","","507050"
"","507","507048","","91","","","","","","507051"
"","507","vo_drama_10082007","0","21","","vo_drama_10082007_009","","","0","507052"
"0","507","102831","8","11","0","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0.5","0","1","507053"
"","507","102831","1","3","","nop_talk_normal","","0.2","","507054"
"","507","2.3","","93","","1","","","","507055"
"","507","102831","1","3","","nop_talk_joy1","","0.2","","507056"
"","507","507053","","91","","","","","","507057"
"","507","0.5","","93","","0","","","","507058"
"-255","508","1","100","1","0","101011","nop_idle_normal_joy","1.95","-150","508001"
"-255","508","1","101","1","1","104331","nop_idle_arm_crossed","1.95","150","508002"
"-275","508","1","104","1","0","101711","nop_idle_joy_normal","1.95","-300","508003"
"-275","508","1","105","1","1","101431","nop_idle_normal","1.95","300","508004"
"","508","0.5","","93","","0","","","","508005"
"0","508","101011","8","11","0","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0.5","0","1","508006"
"","508","101011","0","3","","nop_talk_joy1","","0.2","","508007"
"","508","1.3","","93","","1","","","","508008"
"1","508","101011","0","3","0.2","nop_bow2","","0.2","nop_talk_joy1","508009"
"","508","508006","","91","","","","","","508010"
"","508","101011","1","3","","nop_idle_normal","","0.2","","508011"
"0","508","104331","8","11","0","呼んでくれてありがとうな。\nユイも喜んでたぜ。","0.5","0","1","508012"
"","508","104331","1","3","","nop_talk_joy1","","0.2","","508013"
"","508","508012","","91","","","","","","508014"
"","508","104331","1","3","","nop_idle_joy_normal","","0.2","","508015"
"0","508","101711","8","11","0","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0.5","0","1","508016"
"","508","101711","1","3","","nop_talk_joy2","","0.2","","508017"
"","508","508016","","91","","","","","","508018"
"","508","101711","1","3","","nop_idle_joy1","","0.2","","508019"
"0","508","101431","8","11","0","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0.5","0","1","508020"
"","508","101431","1","3","","nop_talk_thinking","","0.2","","508021"
"","508","1.5","","93","","1","","","","508022"
"","508","101431","1","3","","nop_talk_normal","","0.2","","508023"
"","508","508020","","91","","","","","","508024"
"","508","101431","1","3","","nop_idle_normal","","0.2","","508025"
"0","508","101711","8","11","0","【美食殿】のおせち料理？\n絶対美味しいさ～！","0.5","0","1","508026"
"","508","101711","1","3","","nop_talk_normal","","0.2","","508027"
"","508","1.75","","93","","1","","","","508028"
"","508","101711","1","3","","nop_talk_joy1","","0.2","","508029"
"","508","508026","","91","","","","","","508030"
"","508","101711","1","3","","nop_idle_joy_normal","","0.2","","508031"
"0","508","104331","8","11","0","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0.5","0","1","508032"
"1","508","104331","0","3","0.2","nop_talk_arm_crossed2","","0.2","nop_talk_arm_crossed_loop2","508033"
"","508","508032","","91","","","","","","508034"
"","508","104331","1","3","","nop_idle_arm_crossed2","","0.2","","508035"
"0","508","101431","8","11","0","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0.5","0","1","508036"
"1","508","101431","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","508037"
"","508","2.9","","93","","1","","","","508038"
"","508","101431","1","3","","nop_talk_thinking","","0.2","","508039"
"0","508","101011","1","12","0","10","0","0","1","508040"
"","508","101011","1","3","","nop_look_idle_normal","","0.2","","508041"
"","508","508036","","91","","","","","","508042"
"","508","101431","1","3","","nop_idle_thinking","","0.2","","508043"
"","508","508040","","91","","","","","","508044"
"0","508","101011","8","11","0","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0.5","0","1","508045"
"1","508","101011","0","3","0.2","nop_look_smile","","0.2","nop_talk_joy1","508046"
"","508","4","","93","","1","","","","508047"
"0","508","101431","1","12","0","4","0","0","1","508048"
"","508","101431","1","3","","nop_idle_surprise2","","0.2","","508049"
"","508","508045","","91","","","","","","508050"
"","508","101011","1","3","","nop_idle_joy1","","0.2","","508051"
"","508","508048","","91","","","","","","508052"
"0","508","101431","8","11","0","ええー、マホさんずるいよ～！","0","0","1","508053"
"","508","101431","1","3","","nop_talk_joy1_sad","","0.2","","508054"
"","508","1","","93","","1","","","","508055"
"","508","101431","1","3","","nop_talk_sad2","","0.2","","508056"
"","508","508053","","91","","","","","","508057"
"0","508","101431","1","12","0","17","0","0","1","508058"
"","508","101431","1","3","","nop_idle_sad2","","0.2","","508059"
"0","508","104331","1","12","0","10","0","0","1","508060"
"","508","104331","1","3","","nop_talk_joy3","","0.2","","508061"
"0","508","101711","1","12","0","10","0","0","1","508062"
"","508","101711","1","3","","nop_talk_joy2","","0.2","","508063"
"0","508","101011","1","12","0","10","0","0","1","508064"
"","508","101011","1","3","","nop_talk_joy3","","0.2","","508065"
"","508","0.75","","93","","1","","","","508066"
"","508","0.5","","93","","0","","","","508067"
"-255","509","1","100","1","0","103311","nop_idle_joy1","1.95","-150","509001"
"-275","509","1","104","1","0","105211","nop_idle_joy_normal","1.95","-300","509002"
"-255","509","1","101","1","1","102611","nop_idle_sad2","1.95","150","509003"
"-275","509","1","105","1","1","103811","nop_idle_normal","1.95","300","509004"
"","509","0.5","","93","","0","","","","509005"
"0","509","103311","8","11","0","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0.5","0","1","509006"
"","509","103311","1","3","","nop_talk_joy2","","0.2","","509007"
"","509","3.5","","93","","1","","","","509008"
"","509","103311","1","3","","nop_talk_normal","","0.2","","509009"
"","509","509006","","91","","","","","","509010"
"","509","103311","1","3","","nop_idle_normal","","0.2","","509011"
"0","509","102611","8","11","0","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0.5","0","1","509012"
"","509","102611","1","3","","nop_talk_jitome","","0.2","","509013"
"","509","3.5","","93","","1","","","","509014"
"","509","102611","1","3","","nop_talk_bitter","","0.2","","509015"
"","509","509012","","91","","","","","","509016"
"","509","102611","1","3","","nop_idle_bitter","","0.2","","509017"
"0","509","105211","8","11","0","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0.5","0","1","509018"
"","509","105211","1","3","","nop_talk_normal","","0.2","","509019"
"","509","2","","93","","1","","","","509020"
"","509","105211","1","3","","nop_talk_joy2","","0.2","","509021"
"","509","509018","","91","","","","","","509022"
"","509","105211","1","3","","nop_idle_joy_dere2","","0.2","","509023"
"0","509","103811","8","11","0","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0.5","0","1","509024"
"","509","103811","1","3","","nop_talk_normal","","0.2","","509025"
"","509","4","","93","","1","","","","509026"
"","509","103811","1","3","","nop_talk_joy1","","0.2","","509027"
"","509","509024","","91","","","","","","509028"
"","509","103811","1","3","","nop_idle_joy1","","0.2","","509029"
"0","509","105211","8","11","0","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0.5","0","1","509030"
"","509","105211","1","3","","nop_talk_normal","","0.2","","509031"
"","509","5.75","","93","","1","","","","509032"
"","509","105211","1","3","","nop_talk_memory","","0.2","","509033"
"","509","509030","","91","","","","","","509034"
"","509","105211","1","3","","nop_idle_memory2","","0.2","","509035"
"0","509","103311","8","11","0","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0.5","0","1","509036"
"","509","103311","1","3","","nop_talk_joy1","","0.2","","509037"
"","509","4.75","","93","","1","","","","509038"
"1","509","103311","0","3","0.2","nop_talk_guts2","","0.2","nop_idle_guts2","509039"
"","509","509036","","91","","","","","","509040"
"0","509","102611","8","11","0","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0.5","0","1","509041"
"","509","102611","1","3","","nop_talk_sad2","","0.2","","509042"
"","509","4","","93","","1","","","","509043"
"","509","102611","1","3","","nop_talk_bitter","","0.2","","509044"
"","509","509041","","91","","","","","","509045"
"","509","102611","1","3","","nop_idle_bitter","","0.2","","509046"
"","509","103311","1","3","","nop_talk_joy1","","0.2","","509047"
"0","509","103311","1.5","12","0","10","0","0","1","509048"
"","509","105211","1","3","","nop_talk_joy3","","0.2","","509049"
"0","509","105211","1.5","12","0","10","0","0","1","509050"
"","509","0","","91","","","","","","509051"
"0","509","103811","8","11","0","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0.5","0","1","509052"
"","509","103811","1","3","","nop_talk_bitter","","0.2","","509053"
"","509","3","","93","","1","","","","509054"
"","509","103811","1","3","","nop_talk_joy1_wink","","0.2","","509055"
"","509","509052","","91","","","","","","509056"
"","509","103811","1","3","","nop_idle_joy1_wink","","0.2","","509057"
"","509","0.5","","93","","0","","","","509058"
"-255","510","1","100","1","0","103231","nop_idle_normal","1.95","-150","510001"
"-275","510","1","104","1","1","103411","nop_10_yukari_06","1.95","1000","510002"
"-275","510","1","105","5","1","11","nop_10_yukari_06","1.95","1000","510003"
"-255","510","1","101","1","1","104811","nop_idle_doya","1.95","150","510004"
"-275","510","1","106","1","0","104611","nop_idle_joy1","1.95","-300","510005"
"","510","0.5","","93","","0","","","","510006"
"0","510","103231","8","11","0","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0.5","0","1","510007"
"1","510","103231","0","3","0.2","nop_bow","","0.2","nop_talk_joy2","510008"
"","510","5","","93","","1","","","","510009"
"1","510","103231","0","3","0.2","nop_wink","","0.2","nop_idle_normal","510010"
"","510","510007","","91","","","","","","510011"
"","510","103231","1","3","","nop_idle_normal","","0.2","","510012"
"1","510","103411","1","3","0.1","nop_10_yukari_05","","0.5","nop_10_yukari_06","510013"
"1","510","11","1","3","0.1","nop_10_yukari_05","","0.5","nop_10_yukari_06","510014"
"7","510","103411","-245","2","","750","","","2.8","510015"
"7","510","11","-245","2","","750","","","2.8","510016"
"0","510","104811","8","11","0","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0.5","0","1","510017"
"","510","104811","1","3","","nop_talk_thinking","","0.2","","510018"
"","510","4","","93","","1","","","","510019"
"","510","104811","1","3","","nop_talk_normal","","0.2","","510020"
"","510","1","","93","","1","","","","510021"
"1","510","104811","0","3","0.2","nop_talk_guts","","0.2","nop_idle_guts","510022"
"","510","510017","","91","","","","","","510023"
"","510","104811","1","3","","nop_idle_guts","","0.2","","510024"
"","510","510015","","91","","","","","","510025"
"1","510","103411","1","3","0.1","nop_10_yukari_05","","0.5","nop_10_yukari_06","510026"
"1","510","11","1","3","0.1","nop_10_yukari_05","","0.5","nop_10_yukari_06","510027"
"7","510","103411","-255","2","","550","","","2.8","510028"
"7","510","11","-255","2","","550","","","2.8","510029"
"0","510","104611","8","11","0","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0.5","0","1","510030"
"","510","104611","1","3","","nop_idle_surprise2","","0.2","","510031"
"","510","1","","93","","1","","","","510032"
"","510","104611","1","3","","nop_talk_worry","","0.2","","510033"
"","510","2","","93","","1","","","","510034"
"","510","104611","1","3","","nop_talk_joy1_sad","","0.2","","510035"
"","510","510030","","91","","","","","","510036"
"","510","104611","1","3","","nop_idle_worry","","0.2","","510037"
