60398ddfe081503289631d1bf85164587553480e5d221493655bf93fe6ba645f,55e70181ad7159fdab4e24856c9b747502d58fdc4e4cc64524b22fb7a1aa22e3,38232df3f7fd95c6305b7d007d9dce1780f6afb2a6d8a236f43a5d368c9683f1,3895d331b4e081545b4b3a2475ee028eb353e803c215fd2acd50fcd66b7c3ea7,2f057673ce3febe9e0de23f116279ad50158f4f2cbc9e633da971cebfc55f49e,42fd036b9df28205b78703b6cae39e387343281bbd4861865ef9ed8d02a231ee,dcc358207f9f44ef53ded661a9a856468adb48e43c46291a92aeabeea663d552,60af063725ae196fb44f3ffd1a16cde03957f0b27dbb0acc1f8b31078a57fd1e,e22303df1b532ba58ab79e34388a658dde28e532ce4d3d6c8af6e9f1ae46ebf2,907d869bdb6bf69467d98eeff114245615b94529d546fe98b02bcc76fda42252,fa179dd99843473c4704757fa6a5cef754d96144152c4bb1e73c7967a957f5fe,0a161bc1b5fac1189c146d543bee11e8c0ddddc8196cdb9ed237f391c0e3f85c,ba339da5f0845f83d5fbe8ee89df3f865a7064de29c20a58fde95b56bce30158,8c65854f34665d796f472c17c07849186ab84976fe192f0431277fa07afe8295,807c0281b1c4c9ba36893bfedc9bf9c6e39d8ddec670cc4f6ae4b5107d1e677f,8a43be5111401c73f62c1b6b211e546a79ad7f23b8948db3e464701d130147e7,d31c73e185a71f71550f0c989713521213bef6eaebb360b2c65e862a698da7ad,45a8ac25525d7addcc9c99600524a1e630ebee2c6a05853e089f8b6ad9d7facd,0a0eb4ef51e96ad9e31e3bda33dcf7f51491785153036de33686839ee816612a,a70c9d99b650fb2ad0a225a25c8436c9b617936f85a992581ad1e6acbde47fa4,52037f9c95b69e8b84ff775df10538f1c51de9d0a205df7b57c42b65672ac9a2,a5a224e61464aa4e25bf29753fb17636290625a1891c9515b5fafeb0154e1b61,c3e3a79d2d4bc60f0630415b6f7c4413e25c0b57a10608594f3477d933b41ee9,ecc86125dc319c00446dd04c76b5cbaaebd29d835220cc3a1c6f92b3879cc880,79b6886809b6e0f1efb8309d65c57fcf0a078d800b2dcee2d407cc8f20b7c9ea,212ce2b5cf1067d5f8b0f89668ef4255dbd5df5bdc068d75c982d6d167d11dae,b503da34f71cff2cdc4ae6f4c95e389d053f3629426ffb676d514882d9e01951,bd8931e9132f440a3533d54f3611e480f259cae5cfdcd4d776eb2ed175fc247c,3b2ab4d37063cb3f9e11d065413fbe906b9e3d88eabd187201235a2caa19f997,77adf7bb1c9b432f837032cbc3206a6ffd03bb3302248769d7e4b0ef52686fd0,fadbff904699caf4c1e7a77d9a3297056e5019e4ee7fb2a0a9ad4d5c5059e0ee,ab51b440066884467200de23348ab473c66910560a0bfb289b19090314689e26,423dfdd89d0a82aa1ef45b3f99b8b874f2ef8505ec0949a0c87d99f32c81cdcd,dc9f53341db5ea2701fe43ba4fe81f41687ecfa4d1f76ef3fae33ee34f888ac1,aa5db613653909f2ec880ef7920c6d7f55641d1283ed830ae11d78b1d5734812,036f9085dcfa3392225908002d0f528040cc16a014c09c85b5db1d2abb6d0265,a2a42fb6736572656a22340815c84ba581c9a659cbe7442a750767c8ee9642d4,489dca6730535afc74622642cf93e4734af709486bbe8b500e1d3581606eaf0f,8d68243fb4da3191a5749422d15521ff01acb839ba59386f24174ae65a803ffa,38c8a09ab1f8f0035b5b34fa742fd0ce3ef7adc2d391d17c2036018f8f117666,a4655504611eb537b6cb0c9d114637a13c13b8255a742bf4722848fe31236a2b,ccda6426c324e5061f1e52305249de54141a7394d9c9993e1f5d254d710f1b82,17c772478c813d0e4a138d4431b190153f16caa282f180501ff3216de128bf88,460f538ef0acb0955b0f40586e91cf73484007d34dfa695c7b6761be827a4a60
"4614","328","0","0","6","0","0","328","34","0","64428","328","0","186","0","0","30","0","0","0","0","0","328","0","14460439","5","328","0","604903","0","0","0","608","0","0","41","2","840106105","3095","200000001","シズルのシャドウ","48","328","328"
"990","3290","0","0","0","0","0","329","1","0","24185","3290","0","0","0","0","0","0","0","0","0","0","3290","0","17890867","0","3290","0","252900","0","0","0","0","0","0","41","0","840106201","2475","200000001","ハイオーク","0","3290","3290"
"551","329","2651","0","5","0","0","329","34","0","0","329","0","45","0","0","0","0","0","0","130894","0","329","0","10996838","17","329","0","613701","0","0","0","0","0","0","41","1","840106202","667","200000001","アカリ（エンジェル）のシャドウ","36","329","329"
"2379","329","213","0","5","0","0","329","34","0","0","329","0","1580","0","0","6","0","0","0","91500","0","329","0","12148381","28","329","0","623001","0","0","0","0","0","0","41","0","840106203","2611","200000001","アメスのシャドウ","32","329","329"
"330","3290","0","0","0","0","0","329","1","0","0","3290","0","0","0","0","0","0","0","0","48483","0","3290","0","15516547","0","3290","0","259000","0","0","0","0","0","0","41","0","840106204","495","200000001","エルダークラウド","0","3290","3290"
"330","3290","0","0","0","0","0","329","1","0","0","3290","0","0","0","0","0","0","0","0","49661","0","3290","0","15138931","0","3290","0","259600","0","0","0","0","0","0","41","0","840106205","495","200000001","ワイズワンド","0","3290","3290"
"2648","3300","0","0","0","0","0","330","1","0","26958","3300","0","0","0","0","0","0","0","0","0","0","3300","0","21591678","0","3300","0","250700","0","0","0","0","0","0","41","0","840106301","993","200000001","ゴーレム","0","3300","3300"
"3575","330","0","0","6","0","0","330","35","0","74505","330","0","69","0","0","26","0","0","0","0","0","330","0","18114326","5","330","0","604701","0","0","0","627","0","0","41","1","840106302","3797","200000001","ジュンのシャドウ","52","330","330"
"654","330","1445","0","5","0","0","330","35","0","152356","330","0","56","0","0","10","0","0","0","0","0","330","0","14011751","0","330","0","614301","0","0","0","2476","0","0","71","1","840106303","572","200000001","トモ（マジカル）のシャドウ","48","330","330"
"2670","330","591","0","5","0","0","330","35","0","0","330","0","153","0","0","3","0","0","0","108506","0","330","0","14595950","36","330","0","612201","0","0","0","0","0","0","41","1","840106304","2083","200000001","カスミ（マジカル）のシャドウ","29","330","330"
"331","3300","0","0","0","0","0","330","1","0","0","3300","0","0","0","0","0","0","0","0","69357","0","3300","0","19968350","0","3300","0","258500","0","0","0","0","0","0","41","0","840106305","497","200000001","ポーチカ","0","3300","3300"
"993","3300","0","0","0","0","0","330","1","0","22991","3300","0","0","0","0","0","0","0","0","0","0","3300","0","18162015","0","3300","0","252900","0","0","0","0","0","0","41","0","840106401","2483","200000001","ハイオーク","0","3300","3300"
"1324","3300","0","0","0","0","0","330","1","0","23283","3300","0","0","0","0","0","0","0","0","0","0","3300","0","17830092","0","3300","0","251600","0","0","0","0","0","0","41","0","840106402","1986","200000001","ワイルドホーン","0","3300","3300"
"662","3300","0","0","0","0","0","330","1","0","0","3300","0","0","0","0","0","0","0","0","12480","0","3300","0","19714162","0","3300","0","250600","0","0","0","0","0","0","41","0","840106403","993","200000001","ワッパダヌキ","0","3300","3300"
"2887","330","68","0","6","0","0","330","35","0","61599","330","0","272","0","0","22","0","0","0","0","0","330","0","14911389","6","330","0","604503","0","0","0","970","0","0","41","1","840106404","4114","200000001","クウカのシャドウ","33","330","330"
"692","330","0","0","5","0","0","330","35","0","125987","330","0","50","0","0","3","0","0","0","0","0","330","0","10968735","0","330","0","617901","0","0","0","2615","0","0","68","1","840106405","900","200000001","スズナ（ハロウィン）のシャドウ","43","330","330"
"4303","331","0","0","6","0","0","331","35","0","68213","331","0","44","0","0","113","0","0","0","0","0","331","0","15060273","4","331","0","600701","0","0","0","335","0","0","41","1","840106501","2650","200000001","ミヤコのシャドウ","28","331","331"
"498","3310","0","0","0","0","0","331","1","0","0","3310","0","0","0","0","0","0","0","0","86848","0","3310","0","17205978","0","3310","0","256000","0","0","0","0","0","0","41","0","840106502","747","200000001","ウイングロップ","0","3310","3310"
"606","331","2408","0","5","0","0","331","35","0","0","331","0","45","0","0","0","0","0","0","123010","0","331","0","11251268","17","331","0","626501","0","0","0","0","0","0","41","0","840106503","643","200000001","ライラエルのシャドウ","34","331","331"
"332","3310","0","0","0","0","0","331","1","0","0","3310","0","993","0","0","0","0","0","0","47237","0","3310","0","19706209","0","3310","0","258400","0","0","0","0","0","0","41","0","840106504","498","200000001","スズランムシ","0","3310","3310"
"332","3310","0","0","0","0","0","331","1","0","0","3310","0","0","0","0","0","0","0","0","45347","0","3310","0","15887899","0","3310","0","259000","0","0","0","0","0","0","41","0","840106505","498","200000001","エルダークラウド","0","3310","3310"
"2664","3320","0","0","0","0","0","332","1","0","26935","3320","0","0","0","0","0","0","0","0","0","0","3320","0","44132751","0","3320","0","250700","0","0","0","0","0","0","41","0","840106601","999","200000001","ゴーレム","0","3320","3320"
"666","3320","0","0","0","0","0","332","1","0","0","3320","0","0","0","0","0","0","0","0","15199","0","3320","0","47960840","0","3320","0","250600","0","0","0","0","0","0","41","0","840106602","999","200000001","ワッパダヌキ","0","3320","3320"
"550","332","2659","0","5","0","0","332","35","0","0","332","0","45","0","0","0","0","0","0","152630","0","332","0","27955677","17","332","0","613701","0","0","0","0","0","0","41","1","840106603","666","200000001","アカリ（エンジェル）のシャドウ","36","332","332"
"509","332","2600","0","5","0","0","332","35","0","0","332","0","45","0","0","0","0","0","0","151553","0","332","0","27003062","17","332","0","612001","0","0","0","0","0","0","41","1","840106604","585","200000001","キャル（ニューイヤー）のシャドウ","34","332","332"
"495","332","2789","0","5","0","0","332","35","0","0","332","0","60","0","0","0","0","0","0","151053","0","332","0","27145433","17","332","0","622701","0","0","0","0","0","0","41","1","840106605","640","200000001","キョウカ（サマー）のシャドウ","34","332","332"
"0","0","0","0","1","0","0","450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217305","0","0","0","0","0","0","100","0","840106606","0","300000008","バーストエネミー","0","0","1"
"0","0","0","0","1","0","0","450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","0","1000000000","0","0","0","217302","0","0","0","0","0","0","100","0","840106607","0","300000008","バーストエネミー","0","0","0"
"1665","3320","0","0","0","0","0","332","1","0","21500","3320","0","0","0","0","0","0","0","0","0","0","3320","0","17604938","0","3320","0","251100","0","0","0","0","0","0","41","0","840106701","2498","200000001","タートルタイラント","0","3320","3320"
"1332","3320","0","0","0","0","0","332","1","0","23262","3320","0","0","0","0","0","0","0","0","0","0","3320","0","18217777","0","3320","0","251600","0","0","0","0","0","0","41","0","840106702","1998","200000001","ワイルドホーン","0","3320","3320"
"1998","3320","0","0","0","0","0","332","1","0","26774","3320","0","0","0","0","0","0","0","0","0","0","3320","0","17464165","0","3320","0","250900","0","0","0","0","0","0","41","0","840106703","1998","200000001","動く戦士像","0","3320","3320"
"3717","332","0","0","5","0","0","332","35","0","64363","332","0","51","0","0","23","0","0","0","0","0","332","0","14729019","5","332","0","627601","0","0","0","1114","0","0","41","0","840106704","2553","200000001","ルカ（サラサリア）のシャドウ","38","332","332"
"623","332","2571","0","6","0","0","332","35","0","0","332","0","60","0","0","0","0","0","0","138265","0","332","0","12377760","17","332","0","604401","0","0","0","0","0","0","41","1","840106705","829","200000001","イリヤのシャドウ","34","332","332"
"1002","3330","0","0","0","0","0","333","1","0","22964","3330","0","0","0","0","0","0","0","0","0","0","3330","0","18679089","0","3330","0","252900","0","0","0","0","0","0","41","0","840106801","2505","200000001","ハイオーク","0","3330","3330"
"891","333","0","0","6","0","0","333","35","0","133889","333","0","50","0","0","3","0","0","0","0","0","333","0","13435654","0","333","0","607101","0","0","0","2164","0","0","44","1","840106802","571","200000001","クリスティーナのシャドウ","59","333","333"
"1002","3330","0","0","0","0","0","333","1","0","81798","3330","0","0","0","0","0","0","0","0","0","0","3330","0","16963499","0","3330","0","254400","0","0","0","0","0","0","41","0","840106803","1503","200000001","ウーピーオーク","0","3330","3330"
"2643","333","0","0","5","0","0","333","35","0","97061","333","0","1590","0","0","40","0","0","0","0","0","333","0","13218348","4","333","0","680501","0","0","0","274","0","0","41","1","840106804","2389","200000001","コッコロ（プリンセス）のシャドウ","28","333","333"
"501","3330","0","0","0","0","0","333","1","0","50581","3330","0","0","0","0","0","0","0","0","0","0","3330","0","17632298","0","3330","0","256500","0","0","0","0","0","0","41","0","840106805","752","200000001","タツノコナイト","0","3330","3330"
"1340","3340","0","0","0","0","0","334","1","0","23536","3340","0","0","0","0","0","0","0","0","0","0","3340","0","18456079","0","3340","0","251700","0","0","0","0","0","0","41","0","840106901","2010","200000001","スノウゴート","0","3340","3340"
"1675","3340","0","0","0","0","0","334","1","0","24118","3340","0","0","0","0","0","0","0","0","0","0","3340","0","17775295","0","3340","0","250400","0","0","0","0","0","0","41","0","840106902","2513","200000001","トドドン","0","3340","3340"
"3851","334","0","0","5","0","0","334","35","0","67426","334","0","59","0","0","72","0","0","0","0","0","334","0","14876263","4","334","0","613901","0","0","0","1136","0","0","48","1","840106903","2693","200000001","ツムギ（ハロウィン）のシャドウ","27","334","334"
"605","334","0","0","5","0","0","334","35","0","130851","334","0","50","0","0","4","0","0","0","0","0","334","0","12397746","0","334","0","625801","0","0","0","2118","0","0","44","1","840106904","555","200000001","リリ（フォールン）のシャドウ","34","334","334"
"838","3340","0","0","0","0","0","334","1","0","93173","3340","0","0","0","0","0","0","0","0","0","0","3340","0","16887501","0","3340","0","255300","0","0","0","0","0","0","41","0","840106905","1257","200000001","マグマフィッシュ","0","3340","3340"
"1800","5000","0","0","1","0","0","344","1","0","30000","0","0","0","0","0","0","0","0","0","0","0","50000","0","200000000","0","0","0","303305","0","0","0","0","0","0","60","0","840107001","2000","300000008","ダークガーゴイル","70","0","50000"
"0","0","0","0","1","0","0","344","1","0","0","100","0","0","0","0","0","150","0","0","0","0","500","0","1000000000","0","0","0","217300","0","9000","0","0","0","0","100","0","840107002","0","300000008","バーストエネミー","0","500","0"
"0","0","0","0","1","0","0","344","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","840107003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","344","1","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217304","0","0","0","0","0","0","100","0","840107004","0","300000008","バーストエネミー","0","50","0"
"1208","3010","0","0","0","0","0","301","1","0","503","3010","0","0","0","0","0","0","0","0","0","0","3010","0","1900297","0","3010","0","251900","0","0","0","0","0","0","42","0","850100101","1812","200000001","ネジレアカシア","0","3010","3010"
"3234","301","0","0","6","0","0","301","32","0","5196","301","0","44","0","0","113","0","0","0","0","0","301","0","1119441","4","301","0","600701","0","0","0","281","0","0","42","1","850100102","1995","200000001","ミヤコのシャドウ","18","301","301"
"906","3010","0","0","0","0","0","301","1","0","5956","3010","0","0","0","0","0","0","0","0","0","0","3010","0","1400000","0","3010","0","253600","0","0","0","0","0","0","42","0","850100103","1359","200000001","エンゼルダーツ","0","3010","3010"
"625","301","819","0","5","0","0","301","32","0","0","301","0","146","0","0","0","0","0","0","9451","0","301","0","489369","29","301","0","616001","0","0","0","0","0","0","42","1","850100104","1550","200000001","マホ（シンデレラ）のシャドウ","18","301","301"
"302","3010","0","0","0","0","0","301","1","0","6972","3010","0","0","0","0","0","0","0","0","0","0","3010","0","1095612","0","3010","0","259100","0","0","0","0","0","0","42","0","850100105","453","200000001","ウパルパ","0","3010","3010"
"1208","3010","0","0","0","0","0","301","1","0","5893","3010","0","0","0","0","0","0","0","0","0","0","3010","0","7247516","0","3010","0","252000","0","0","0","0","0","0","42","0","850100201","1812","200000001","トレント","0","3010","3010"
"1510","3010","0","0","0","0","0","301","1","0","6058","3010","0","0","0","0","0","0","0","0","0","0","3010","0","7266968","0","3010","0","251200","0","0","0","0","0","0","42","0","850100202","1359","200000001","ゴブリンガード","0","3010","3010"
"2907","301","0","0","6","0","0","301","32","0","16082","301","0","49","0","0","29","0","0","0","0","0","301","0","5570944","4","301","0","602901","0","0","0","565","0","0","45","1","850100203","2242","200000001","ノゾミのシャドウ","25","301","301"
"906","3010","0","0","0","0","0","301","1","0","0","3010","0","0","0","0","0","0","0","0","19533","0","3010","0","6425912","0","3010","0","252700","0","0","0","0","0","0","42","0","850100204","1359","200000001","フレアゼラチナ","0","3010","3010"
"417","301","2083","0","5","0","0","301","32","0","0","301","0","45","0","0","0","0","0","0","34681","0","301","0","3495190","18","301","0","609201","0","0","0","0","0","0","42","1","850100205","520","200000001","アンのシャドウ","26","301","301"
"1208","3010","0","0","0","0","0","301","1","0","9240","3010","0","0","0","0","0","0","0","0","0","0","3010","0","8107009","0","3010","0","251000","0","0","0","0","0","0","42","0","850100301","2718","200000001","動く剣士","0","3010","3010"
"480","301","0","0","5","0","0","301","32","0","43493","301","0","40","0","0","42","0","0","0","0","0","301","0","4943218","0","301","0","609601","0","0","0","3001","0","0","53","1","850100302","425","200000001","ニノン（オーエド）のシャドウ","18","301","301"
"771","301","0","0","5","0","0","301","32","0","41661","301","0","20","0","0","24","0","0","0","0","0","301","0","4712786","15","301","0","610901","0","0","0","2391","0","0","62","1","850100303","579","200000001","チエルのシャドウ","40","301","301"
"906","3010","0","0","0","0","0","301","1","0","1392","3010","0","0","0","0","0","0","0","0","0","0","3010","0","7484529","0","3010","0","254200","0","0","0","0","0","0","42","0","850100304","1359","200000001","ナッツシューター","0","3010","3010"
"1319","301","505","0","5","0","0","301","32","0","0","301","0","2820","0","0","3","0","0","0","28760","0","301","0","5384715","21","301","0","615601","0","0","0","0","0","0","42","1","850100305","2198","200000001","ユイ（儀装束）のシャドウ","19","301","301"
"909","3020","0","0","0","0","0","302","1","0","10151","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10835105","0","3020","0","252900","0","0","0","0","0","0","42","0","850100401","2273","200000001","ハイオーク","0","3020","3020"
"1515","3020","0","0","0","0","0","302","1","0","10701","3020","0","0","0","0","0","0","0","0","0","0","3020","0","9997588","0","3020","0","250400","0","0","0","0","0","0","42","0","850100402","2273","200000001","トドドン","0","3020","3020"
"1212","3020","0","0","0","0","0","302","1","0","11120","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10519747","0","3020","0","251900","0","0","0","0","0","0","42","0","850100403","1818","200000001","ネジレアカシア","0","3020","3020"
"1340","302","598","0","6","0","0","302","32","0","0","302","0","153","0","0","3","0","0","0","48534","0","302","0","7664616","21","302","0","600601","0","0","0","0","0","0","42","1","850100404","1615","200000001","アカリのシャドウ","29","302","302"
"656","302","2066","0","6","0","0","302","32","0","0","302","0","49","0","0","0","0","0","0","57727","0","302","0","6711718","16","302","0","601201","0","0","0","0","0","0","42","1","850100405","716","200000001","ハツネのシャドウ","29","302","302"
"2261","302","0","0","6","0","0","302","32","0","30135","302","0","59","0","0","36","0","0","0","0","0","302","0","9210472","4","302","0","602101","0","0","0","365","0","0","42","1","850100501","2244","200000001","クルミのシャドウ","28","302","302"
"909","3020","0","0","0","0","0","302","1","0","36562","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10055348","0","3020","0","252500","0","0","0","0","0","0","42","0","850100502","1364","200000001","サラマンダー","0","3020","3020"
"426","302","0","0","5","0","0","302","32","0","54234","302","0","30","0","0","3","0","0","0","0","0","302","0","7689250","0","302","0","614001","0","0","0","1924","0","0","49","1","850100503","372","200000001","レイ（ハロウィン）のシャドウ","28","302","302"
"455","3020","0","0","0","0","0","302","1","0","47505","3020","0","0","0","0","0","0","0","0","0","0","3020","0","10402220","0","3020","0","256100","0","0","0","0","0","0","42","0","850100504","682","200000001","タビガラス","0","3020","3020"
"909","3020","0","0","0","0","0","302","1","0","1910","3020","0","906","0","0","0","0","0","0","0","0","3020","0","9990709","0","3020","0","257600","0","0","0","0","0","0","42","0","850100505","1364","200000001","バルーンバード","0","3020","3020"
"303","3020","0","0","0","0","0","302","1","0","11809","3020","0","0","0","0","200","0","0","0","0","0","3020","0","14949743","0","3020","0","250300","0","0","0","0","0","0","42","0","850100601","1364","200000001","ゴブリンリトル","0","3020","3020"
"2170","302","0","0","5","0","0","302","32","0","23528","302","0","61","0","0","42","0","0","0","0","0","302","0","10344735","4","302","0","605601","0","0","0","958","0","0","42","1","850100602","2791","200000001","ルカのシャドウ","28","302","302"
"623","302","0","0","6","0","0","302","32","0","59263","302","0","43","0","0","2","0","0","0","0","0","302","0","9165209","0","302","0","604301","0","0","0","2461","0","0","66","1","850100603","483","200000001","マコトのシャドウ","49","302","302"
"567","302","0","0","6","0","0","302","32","0","59745","302","0","30","0","0","2","0","0","0","0","0","302","0","9236106","0","302","0","602701","0","0","0","1928","0","0","42","1","850100604","503","200000001","エリコのシャドウ","26","302","302"
"909","3020","0","0","0","0","0","302","1","0","0","3020","0","906","0","0","0","0","0","0","1552","0","3020","0","11719494","0","3020","0","256900","0","0","0","0","0","0","42","0","850100605","1364","200000001","ケイブスネイル","0","3020","3020"
"1824","3030","0","0","0","0","0","303","1","0","11947","3030","0","0","0","0","0","0","0","0","0","0","3030","0","11615880","0","3030","0","250900","0","0","0","0","0","0","42","0","850100701","1824","200000001","動く戦士像","0","3030","3030"
"608","3030","0","0","0","0","0","303","1","0","0","3030","0","0","0","0","0","0","0","0","6021","0","3030","0","13822231","0","3030","0","250600","0","0","0","0","0","0","42","0","850100702","912","200000001","ワッパダヌキ","0","3030","3030"
"2881","303","0","0","5","0","0","303","32","0","23031","303","0","44","0","0","72","0","0","0","0","0","303","0","10254721","4","303","0","613901","0","0","0","957","0","0","48","1","850100703","2023","200000001","ツムギ（ハロウィン）のシャドウ","17","303","303"
"1341","303","598","0","6","0","0","303","32","0","0","303","0","153","0","0","3","0","0","0","48579","0","303","0","9311816","21","303","0","600601","0","0","0","0","0","0","42","1","850100704","1616","200000001","アカリのシャドウ","29","303","303"
"304","3030","0","0","0","0","0","303","1","0","0","3030","0","0","0","0","0","0","0","0","21719","0","3030","0","10241860","0","3030","0","259300","0","0","0","0","0","0","42","0","850100705","456","200000001","ファイヤーメイジ","0","3030","3030"
"608","3030","0","0","0","0","0","303","1","0","9870","3030","0","0","0","0","0","0","0","0","0","0","3030","0","13090231","0","3030","0","250800","0","0","0","0","0","0","42","0","850100801","3648","200000001","ブルーゴーレム","0","3030","3030"
"1216","3030","0","0","0","0","0","303","1","0","11396","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12217618","0","3030","0","251800","0","0","0","0","0","0","42","0","850100802","1824","200000001","スタンプ","0","3030","3030"
"912","3030","0","0","0","0","0","303","1","0","35723","3030","0","0","0","0","0","0","0","0","0","0","3030","0","11340759","0","3030","0","253000","0","0","0","0","0","0","42","0","850100803","1368","200000001","ハンマーキャンサー","0","3030","3030"
"427","303","0","0","5","0","0","303","32","0","54269","303","0","30","0","0","3","0","0","0","0","0","303","0","8874769","0","303","0","614001","0","0","0","1924","0","0","49","1","850100804","373","200000001","レイ（ハロウィン）のシャドウ","28","303","303"
"508","303","0","0","5","0","0","303","32","0","52549","303","0","30","0","0","3","0","0","0","0","0","303","0","7691807","0","303","0","612301","0","0","0","2161","0","0","65","1","850100805","701","200000001","シオリ（マジカル）のシャドウ","33","303","303"
"912","3030","0","0","0","0","0","303","1","0","11671","3030","0","0","0","0","0","0","0","0","0","0","3030","0","12793118","0","3030","0","251300","0","0","0","0","0","0","42","0","850100901","2280","200000001","ジャングルガード","0","3030","3030"
"608","3030","0","0","0","0","0","303","1","0","0","3030","0","0","0","0","0","0","0","0","6021","0","3030","0","14170269","0","3030","0","250600","0","0","0","0","0","0","42","0","850100902","912","200000001","ワッパダヌキ","0","3030","3030"
"2495","303","0","0","6","0","0","303","32","0","24154","303","0","140","0","0","21","0","0","0","0","0","303","0","11294355","5","303","0","605802","0","0","0","493","0","0","42","1","850100903","2314","200000001","ペコリーヌのシャドウ","26","303","303"
"470","303","2330","0","6","0","0","303","32","0","0","303","0","45","0","0","0","0","0","0","60406","0","303","0","8750026","17","303","0","606001","0","0","0","0","0","0","42","1","850100904","590","200000001","キャルのシャドウ","29","303","303"
"304","3030","0","0","0","0","0","303","1","0","0","3030","0","0","0","0","0","0","0","0","50346","0","3030","0","11865783","0","3030","0","258200","0","0","0","0","0","0","42","0","850100905","456","200000001","コドモオオトカゲ","0","3030","3030"
"700","700","0","0","1","0","0","310","1","0","40000","0","0","0","0","0","0","0","0","0","0","0","800","0","155000000","0","0","0","300606","0","0","0","0","0","0","60","0","850101001","750","300000008","ニードルクリーパー","70","0","5000"
"0","0","0","0","1","0","0","310","1","0","0","100","0","0","0","0","0","150","0","0","0","0","125","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","850101002","0","300000008","バーストエネミー","0","125","0"
"0","0","0","0","1","0","0","310","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","850101003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","310","1","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","1000000000","0","0","0","217302","0","0","0","0","0","0","100","0","850101004","0","300000008","バーストエネミー","0","0","0"
"2937","304","0","0","5","0","0","304","32","0","26867","304","0","44","0","0","72","0","0","0","0","0","304","0","11090543","4","304","0","613901","0","0","0","957","0","0","48","1","850101101","2024","200000001","ツムギ（ハロウィン）のシャドウ","17","304","304"
"788","304","0","0","5","0","0","304","32","0","59923","304","0","20","0","0","24","0","0","0","0","0","304","0","8995425","15","304","0","610901","0","0","0","2391","0","0","62","1","850101102","612","200000001","チエルのシャドウ","40","304","304"
"915","3040","0","0","0","0","0","304","1","0","39024","3040","0","0","0","0","0","0","0","0","0","0","3040","0","12232671","0","3040","0","253000","0","0","0","0","0","0","42","0","850101103","1373","200000001","ハンマーキャンサー","0","3040","3040"
"915","3040","0","0","0","0","0","304","1","0","1114","3040","0","912","0","0","0","0","0","0","0","0","3040","0","13175785","0","3040","0","254700","0","0","0","0","0","0","42","0","850101104","1373","200000001","アルトバード","0","3040","3040"
"458","3040","0","0","0","0","0","304","1","0","25689","3040","0","0","0","0","0","0","0","0","0","0","3040","0","12570912","0","3040","0","256500","0","0","0","0","0","0","42","0","850101105","687","200000001","タツノコナイト","0","3040","3040"
"2440","3040","0","0","0","0","0","304","1","0","10760","3040","0","0","0","0","0","0","0","0","0","0","3040","0","13659213","0","3040","0","250700","0","0","0","0","0","0","42","0","850101201","915","200000001","ゴーレム","0","3040","3040"
"305","3040","0","0","0","0","0","304","1","0","13018","3040","0","0","0","0","200","0","0","0","0","0","3040","0","15914411","0","3040","0","250300","0","0","0","0","0","0","42","0","850101202","1373","200000001","ゴブリンリトル","0","3040","3040"
"1135","304","0","0","5","0","0","304","32","0","55133","304","0","35","0","0","13","0","0","0","0","0","304","0","9734325","0","304","0","616901","0","0","0","1287","0","0","42","1","850101203","967","200000001","ミフユ（作業服）のシャドウ","29","304","304"
"510","304","1230","0","5","0","0","304","32","0","61945","304","0","36","0","0","10","0","0","0","0","0","304","0","9246903","0","304","0","614301","0","0","0","2110","0","0","71","1","850101204","441","200000001","トモ（マジカル）のシャドウ","30","304","304"
"305","3040","0","0","0","0","0","304","1","0","0","3040","0","0","0","0","0","0","0","0","28668","0","3040","0","11713037","0","3040","0","258900","0","0","0","0","0","0","42","0","850101205","458","200000001","スカルフレイム","0","3040","3040"
"915","3040","0","0","0","0","0","304","1","0","11216","3040","0","0","0","0","0","0","0","0","0","0","3040","0","14752075","0","3040","0","252900","0","0","0","0","0","0","42","0","850101301","2288","200000001","ハイオーク","0","3040","3040"
"2606","304","0","0","6","0","0","304","32","0","27758","304","0","69","0","0","26","0","0","0","0","0","304","0","12805899","5","304","0","604701","0","0","0","536","0","0","42","1","850101302","3095","200000001","ジュンのシャドウ","30","304","304"
"648","304","0","0","5","0","0","304","32","0","61818","304","0","30","0","0","18","0","0","0","0","0","304","0","10445679","15","304","0","616601","0","0","0","2025","0","0","55","1","850101303","582","200000001","カヤ（タイムトラベル）のシャドウ","39","304","304"
