c29585e9eda838690b1c971d89d1a64e878662949e27d2358473b6f0c53bcc46,76663170cbc3cc874389c07723522f55016f537a8a337686e540e26cc07f8287,c5c965d3be6b342dd624ffbc816403047e9164bb2f3afef72c20776bcfac7755,a194a30e6419c7fee736c066d4a23d7cadb358fc42c254e73dc3135080521a69,f64ea2b303245f98bdfc4bad428601975eff10cc8aeac78e5eb7a5e3ce08fc04,d15ec9cabff7940cb0394b207c1d262bf25f259badb9f4a9c193e9bbb169f575,c3377027a097adfaedb862890cb3a278fb0a8f9c18e66cee89f5dd9d556c4bdb,5d5fab3da5c2f9a683724db46bbf222449494c0c76b18cfc9060b04724d9d102
"6","0","0","0","0","1","21","51431"
"6","0","0","0","0","1","28","51441"
"6","0","0","0","0","1","35","51451"
"4","0","0","0","0","5","46","51511"
"4","0","0","0","0","5","92","51521"
"4","0","0","0","0","5","138","51531"
"4","0","0","0","0","5","184","51541"
"4","0","0","0","0","5","230","51551"
"2","0","0","0","0","4","46","51611"
"2","0","0","0","0","4","92","51621"
"2","0","0","0","0","4","138","51631"
"2","0","0","0","0","4","184","51641"
"2","0","0","0","0","4","230","51651"
"6","0","0","0","0","3","7","51711"
"6","0","0","0","0","3","14","51721"
"6","0","0","0","0","3","21","51731"
"6","0","0","0","0","3","28","51741"
"6","0","0","0","0","3","35","51751"
"100","0","0","0","0","5","1","51811"
"101","0","0","0","0","2","1","51911"
"101","0","0","0","0","1","1","52011"
"3","4","2","5","3","1","24","52111"
"3","4","2","5","3","1","48","52121"
"3","4","2","5","3","1","72","52131"
"3","4","2","5","3","1","96","52141"
"3","4","2","5","3","1","120","52151"
"101","0","0","0","0","3","1","52211"
"4","0","0","0","0","1","46","52311"
"4","0","0","0","0","1","92","52321"
"4","0","0","0","0","1","138","52331"
"4","0","0","0","0","1","184","52341"
"4","0","0","0","0","1","230","52351"
"101","0","0","0","0","5","1","52411"
"7","0","0","0","0","3","7","52511"
"7","0","0","0","0","3","14","52521"
"7","0","0","0","0","3","21","52531"
"7","0","0","0","0","3","28","52541"
"7","0","0","0","0","3","35","52551"
"2","0","0","0","0","5","46","52611"
"2","0","0","0","0","5","92","52621"
"2","0","0","0","0","5","138","52631"
"2","0","0","0","0","5","184","52641"
"2","0","0","0","0","5","230","52651"
"7","0","0","0","0","2","7","52711"
"7","0","0","0","0","2","14","52721"
"7","0","0","0","0","2","21","52731"
"7","0","0","0","0","2","28","52741"
"7","0","0","0","0","2","35","52751"
"100","0","0","0","0","1","1","52811"
"6","0","0","0","0","4","7","52911"
"6","0","0","0","0","4","14","52921"
"6","0","0","0","0","4","21","52931"
"6","0","0","0","0","4","28","52941"
"6","0","0","0","0","4","35","52951"
"7","0","0","0","0","5","7","53011"
"7","0","0","0","0","5","14","53021"
"7","0","0","0","0","5","21","53031"
"7","0","0","0","0","5","28","53041"
"7","0","0","0","0","5","35","53051"
"2","0","0","0","0","2","46","53111"
"2","0","0","0","0","2","92","53121"
"2","0","0","0","0","2","138","53131"
"2","0","0","0","0","2","184","53141"
"2","0","0","0","0","2","230","53151"
"100","0","0","0","0","4","1","53211"
"2","0","0","0","0","3","46","53311"
"2","0","0","0","0","3","92","53321"
"2","0","0","0","0","3","138","53331"
"2","0","0","0","0","3","184","53341"
"2","0","0","0","0","3","230","53351"
"5","4","2","5","3","1","24","53411"
"5","4","2","5","3","1","48","53421"
"5","4","2","5","3","1","72","53431"
"5","4","2","5","3","1","96","53441"
"5","4","2","5","3","1","120","53451"
"100","0","0","0","0","4","1","53511"
"101","0","0","0","0","5","1","53611"
"101","0","0","0","0","3","1","53711"
"101","0","0","0","0","4","1","53811"
"101","0","0","0","0","1","1","53911"
"100","0","0","0","0","2","1","54011"
"4","0","0","0","0","1","46","54111"
"4","0","0","0","0","1","92","54121"
"4","0","0","0","0","1","138","54131"
"4","0","0","0","0","1","184","54141"
"4","0","0","0","0","1","230","54151"
"6","0","0","0","0","3","7","54211"
"6","0","0","0","0","3","14","54221"
"6","0","0","0","0","3","21","54231"
"6","0","0","0","0","3","28","54241"
"6","0","0","0","0","3","35","54251"
"7","0","0","0","0","2","7","54311"
"7","0","0","0","0","2","14","54321"
"7","0","0","0","0","2","21","54331"
"7","0","0","0","0","2","28","54341"
"7","0","0","0","0","2","35","54351"
"6","0","0","0","0","5","7","54411"
"6","0","0","0","0","5","14","54421"
"6","0","0","0","0","5","21","54431"
"6","0","0","0","0","5","28","54441"
"6","0","0","0","0","5","35","54451"
"100","0","0","0","0","1","1","54511"
"101","0","0","0","0","2","1","54611"
"1","4","2","5","3","1","26","54711"
"1","4","2","5","3","1","52","54721"
"1","4","2","5","3","1","78","54731"
"1","4","2","5","3","1","104","54741"
"1","4","2","5","3","1","130","54751"
"100","0","0","0","0","5","1","54811"
"7","0","0","0","0","1","7","54911"
"7","0","0","0","0","1","14","54921"
"7","0","0","0","0","1","21","54931"
"7","0","0","0","0","1","28","54941"
"7","0","0","0","0","1","35","54951"
"7","0","0","0","0","3","7","55011"
"7","0","0","0","0","3","14","55021"
"7","0","0","0","0","3","21","55031"
"7","0","0","0","0","3","28","55041"
"7","0","0","0","0","3","35","55051"
"6","0","0","0","0","4","7","55111"
"6","0","0","0","0","4","14","55121"
"6","0","0","0","0","4","21","55131"
"6","0","0","0","0","4","28","55141"
"6","0","0","0","0","4","35","55151"
"4","0","0","0","0","4","46","55211"
"4","0","0","0","0","4","92","55221"
"4","0","0","0","0","4","138","55231"
"4","0","0","0","0","4","184","55241"
"4","0","0","0","0","4","230","55251"
"2","0","0","0","0","1","46","55311"
"2","0","0","0","0","1","92","55321"
"2","0","0","0","0","1","138","55331"
"2","0","0","0","0","1","184","55341"
"2","0","0","0","0","1","230","55351"
"7","0","0","0","0","5","7","55411"
"7","0","0","0","0","5","14","55421"
"7","0","0","0","0","5","21","55431"
"7","0","0","0","0","5","28","55441"
"7","0","0","0","0","5","35","55451"
"4","0","0","0","0","2","46","55511"
"4","0","0","0","0","2","92","55521"
"4","0","0","0","0","2","138","55531"
"4","0","0","0","0","2","184","55541"
"4","0","0","0","0","2","230","55551"
"4","0","0","0","0","3","46","55611"
"4","0","0","0","0","3","92","55621"
"4","0","0","0","0","3","138","55631"
"4","0","0","0","0","3","184","55641"
"4","0","0","0","0","3","230","55651"
"2","0","0","0","0","5","46","55711"
"2","0","0","0","0","5","92","55721"
"2","0","0","0","0","5","138","55731"
"2","0","0","0","0","5","184","55741"
"2","0","0","0","0","5","230","55751"
"100","0","0","0","0","4","1","55811"
"101","0","0","0","0","2","1","55911"
"3","4","2","5","3","1","24","56011"
"3","4","2","5","3","1","48","56021"
"3","4","2","5","3","1","72","56031"
"3","4","2","5","3","1","96","56041"
"3","4","2","5","3","1","120","56051"
"101","0","0","0","0","1","1","56111"
"100","0","0","0","0","3","1","56211"
"7","0","0","0","0","2","7","56311"
"7","0","0","0","0","2","14","56321"
"7","0","0","0","0","2","21","56331"
"7","0","0","0","0","2","28","56341"
"7","0","0","0","0","2","35","56351"
"4","0","0","0","0","5","46","56411"
"4","0","0","0","0","5","92","56421"
"4","0","0","0","0","5","138","56431"
"4","0","0","0","0","5","184","56441"
"4","0","0","0","0","5","230","56451"
"2","0","0","0","0","2","46","56511"
"2","0","0","0","0","2","92","56521"
"2","0","0","0","0","2","138","56531"
"2","0","0","0","0","2","184","56541"
"2","0","0","0","0","2","230","56551"
"4","0","0","0","0","4","46","56611"
"4","0","0","0","0","4","92","56621"
"4","0","0","0","0","4","138","56631"
"4","0","0","0","0","4","184","56641"
"4","0","0","0","0","4","230","56651"
"6","0","0","0","0","1","7","56711"
"6","0","0","0","0","1","14","56721"
"6","0","0","0","0","1","21","56731"
"6","0","0","0","0","1","28","56741"
"6","0","0","0","0","1","35","56751"
"100","0","0","0","0","2","1","56811"
"2","0","0","0","0","3","46","56911"
"2","0","0","0","0","3","92","56921"
"2","0","0","0","0","3","138","56931"
"2","0","0","0","0","3","184","56941"
"2","0","0","0","0","3","230","56951"
"6","0","0","0","0","5","7","57011"
"6","0","0","0","0","5","14","57021"
"6","0","0","0","0","5","21","57031"
"6","0","0","0","0","5","28","57041"
"6","0","0","0","0","5","35","57051"
"4","0","0","0","0","1","46","57111"
"4","0","0","0","0","1","92","57121"
"4","0","0","0","0","1","138","57131"
"4","0","0","0","0","1","184","57141"
"4","0","0","0","0","1","230","57151"
"7","0","0","0","0","4","7","57211"
"7","0","0","0","0","4","14","57221"
"7","0","0","0","0","4","21","57231"
"7","0","0","0","0","4","28","57241"
"7","0","0","0","0","4","35","57251"
"1","4","2","5","3","1","26","57311"
"1","4","2","5","3","1","52","57321"
"1","4","2","5","3","1","78","57331"
"1","4","2","5","3","1","104","57341"
"1","4","2","5","3","1","130","57351"
"100","0","0","0","0","5","1","57411"
"4","0","0","0","0","2","46","57511"
"4","0","0","0","0","2","92","57521"
"4","0","0","0","0","2","138","57531"
"4","0","0","0","0","2","184","57541"
"4","0","0","0","0","2","230","57551"
"100","0","0","0","0","1","1","57611"
"6","0","0","0","0","1","7","57711"
"6","0","0","0","0","1","14","57721"
"6","0","0","0","0","1","21","57731"
"6","0","0","0","0","1","28","57741"
"6","0","0","0","0","1","35","57751"
"2","0","0","0","0","4","46","57811"
"2","0","0","0","0","4","92","57821"
"2","0","0","0","0","4","138","57831"
"2","0","0","0","0","4","184","57841"
"2","0","0","0","0","4","230","57851"
"2","0","0","0","0","5","46","57911"
"2","0","0","0","0","5","92","57921"
"2","0","0","0","0","5","138","57931"
"2","0","0","0","0","5","184","57941"
"2","0","0","0","0","5","230","57951"
"101","0","0","0","0","3","1","58011"
"101","0","0","0","0","4","1","58111"
"101","0","0","0","0","2","1","58211"
"101","0","0","0","0","5","1","58311"
"6","0","0","0","0","3","7","58411"
"6","0","0","0","0","3","14","58421"
"6","0","0","0","0","3","21","58431"
"6","0","0","0","0","3","28","58441"
"6","0","0","0","0","3","35","58451"
"101","0","0","0","0","1","1","58511"
"3","4","2","5","3","1","24","58611"
"3","4","2","5","3","1","48","58621"
"3","4","2","5","3","1","72","58631"
"3","4","2","5","3","1","96","58641"
"3","4","2","5","3","1","120","58651"
"101","0","0","0","0","2","1","58711"
"7","0","0","0","0","1","7","58811"
"7","0","0","0","0","1","14","58821"
"7","0","0","0","0","1","21","58831"
"7","0","0","0","0","1","28","58841"
"7","0","0","0","0","1","35","58851"
"7","0","0","0","0","5","7","58911"
"7","0","0","0","0","5","14","58921"
"7","0","0","0","0","5","21","58931"
"7","0","0","0","0","5","28","58941"
"7","0","0","0","0","5","35","58951"
"4","0","0","0","0","4","46","59011"
"4","0","0","0","0","4","92","59021"
"4","0","0","0","0","4","138","59031"
"4","0","0","0","0","4","184","59041"
"4","0","0","0","0","4","230","59051"
"2","0","0","0","0","2","46","59111"
"2","0","0","0","0","2","92","59121"
"2","0","0","0","0","2","138","59131"
"2","0","0","0","0","2","184","59141"
"2","0","0","0","0","2","230","59151"
"4","0","0","0","0","5","46","59211"
"4","0","0","0","0","5","92","59221"
"4","0","0","0","0","5","138","59231"
"4","0","0","0","0","5","184","59241"
"4","0","0","0","0","5","230","59251"
"100","0","0","0","0","3","1","59311"
"2","0","0","0","0","1","46","59411"
"2","0","0","0","0","1","92","59421"
"2","0","0","0","0","1","138","59431"
"2","0","0","0","0","1","184","59441"
"2","0","0","0","0","1","230","59451"
"7","0","0","0","0","4","7","59511"
"7","0","0","0","0","4","14","59521"
"7","0","0","0","0","4","21","59531"
"7","0","0","0","0","4","28","59541"
"7","0","0","0","0","4","35","59551"
"6","0","0","0","0","2","7","59611"
"6","0","0","0","0","2","14","59621"
"6","0","0","0","0","2","21","59631"
"6","0","0","0","0","2","28","59641"
"6","0","0","0","0","2","35","59651"
"7","0","0","0","0","3","7","59711"
"7","0","0","0","0","3","14","59721"
"7","0","0","0","0","3","21","59731"
"7","0","0","0","0","3","28","59741"
"7","0","0","0","0","3","35","59751"
"6","0","0","0","0","5","7","59811"
"6","0","0","0","0","5","14","59821"
"6","0","0","0","0","5","21","59831"
"6","0","0","0","0","5","28","59841"
"6","0","0","0","0","5","35","59851"
"1","4","2","5","3","1","26","59911"
"1","4","2","5","3","1","52","59921"
"1","4","2","5","3","1","78","59931"
"1","4","2","5","3","1","104","59941"
"1","4","2","5","3","1","130","59951"
"4","0","0","0","0","1","46","60011"
"4","0","0","0","0","1","92","60021"
"4","0","0","0","0","1","138","60031"
"4","0","0","0","0","1","184","60041"
"4","0","0","0","0","1","230","60051"
"4","0","0","0","0","3","46","60111"
"4","0","0","0","0","3","92","60121"
"4","0","0","0","0","3","138","60131"
"4","0","0","0","0","3","184","60141"
"4","0","0","0","0","3","230","60151"
"6","0","0","0","0","4","7","60211"
"6","0","0","0","0","4","14","60221"
"6","0","0","0","0","4","21","60231"
"6","0","0","0","0","4","28","60241"
"6","0","0","0","0","4","35","60251"
"2","0","0","0","0","3","46","60311"
"2","0","0","0","0","3","92","60321"
"2","0","0","0","0","3","138","60331"
"2","0","0","0","0","3","184","60341"
"2","0","0","0","0","3","230","60351"
"2","0","0","0","0","1","46","60411"
"2","0","0","0","0","1","92","60421"
"2","0","0","0","0","1","138","60431"
"2","0","0","0","0","1","184","60441"
"2","0","0","0","0","1","230","60451"
"101","0","0","0","0","5","1","60511"
"100","0","0","0","0","2","1","60611"
"100","0","0","0","0","4","1","60711"
"7","0","0","0","0","1","7","60811"
"7","0","0","0","0","1","14","60821"
"7","0","0","0","0","1","21","60831"
"7","0","0","0","0","1","28","60841"
"7","0","0","0","0","1","35","60851"
"7","0","0","0","0","3","7","60911"
"7","0","0","0","0","3","14","60921"
"7","0","0","0","0","3","21","60931"
"7","0","0","0","0","3","28","60941"
"7","0","0","0","0","3","35","60951"
"4","0","0","0","0","2","46","61011"
"4","0","0","0","0","2","92","61021"
"4","0","0","0","0","2","138","61031"
"4","0","0","0","0","2","184","61041"
"4","0","0","0","0","2","230","61051"
"4","0","0","0","0","5","46","61111"
"4","0","0","0","0","5","92","61121"
"4","0","0","0","0","5","138","61131"
"4","0","0","0","0","5","184","61141"
"4","0","0","0","0","5","230","61151"
"5","4","2","5","3","1","24","61211"
"5","4","2","5","3","1","48","61221"
"5","4","2","5","3","1","72","61231"
"5","4","2","5","3","1","96","61241"
"5","4","2","5","3","1","120","61251"
"2","0","0","0","0","4","46","61311"
"2","0","0","0","0","4","92","61321"
"2","0","0","0","0","4","138","61331"
"2","0","0","0","0","4","184","61341"
"2","0","0","0","0","4","230","61351"
"6","0","0","0","0","2","7","61411"
"6","0","0","0","0","2","14","61421"
"6","0","0","0","0","2","21","61431"
"6","0","0","0","0","2","28","61441"
"6","0","0","0","0","2","35","61451"
"2","0","0","0","0","5","46","61511"
"2","0","0","0","0","5","92","61521"
"2","0","0","0","0","5","138","61531"
"2","0","0","0","0","5","184","61541"
"2","0","0","0","0","5","230","61551"
"4","0","0","0","0","3","46","61611"
"4","0","0","0","0","3","92","61621"
"4","0","0","0","0","3","138","61631"
"4","0","0","0","0","3","184","61641"
"4","0","0","0","0","3","230","61651"
"6","0","0","0","0","4","7","61711"
"6","0","0","0","0","4","14","61721"
"6","0","0","0","0","4","21","61731"
"6","0","0","0","0","4","28","61741"
"6","0","0","0","0","4","35","61751"
"2","0","0","0","0","2","46","61811"
"2","0","0","0","0","2","92","61821"
"2","0","0","0","0","2","138","61831"
"2","0","0","0","0","2","184","61841"
"2","0","0","0","0","2","230","61851"
"100","0","0","0","0","1","1","61911"
"7","0","0","0","0","5","7","62011"
"7","0","0","0","0","5","14","62021"
"7","0","0","0","0","5","21","62031"
"7","0","0","0","0","5","28","62041"
"7","0","0","0","0","5","35","62051"
"100","0","0","0","0","3","1","62111"
"7","0","0","0","0","4","7","62211"
"7","0","0","0","0","4","14","62221"
"7","0","0","0","0","4","21","62231"
"7","0","0","0","0","4","28","62241"
"7","0","0","0","0","4","35","62251"
"2","0","0","0","0","3","46","62311"
"2","0","0","0","0","3","92","62321"
"2","0","0","0","0","3","138","62331"
"2","0","0","0","0","3","184","62341"
"2","0","0","0","0","3","230","62351"
"6","0","0","0","0","1","7","62411"
"6","0","0","0","0","1","14","62421"
"6","0","0","0","0","1","21","62431"
"6","0","0","0","0","1","28","62441"
"6","0","0","0","0","1","35","62451"
"3","4","2","5","3","1","24","62511"
"3","4","2","5","3","1","48","62521"
"3","4","2","5","3","1","72","62531"
"3","4","2","5","3","1","96","62541"
"3","4","2","5","3","1","120","62551"
"4","0","0","0","0","4","46","62611"
"4","0","0","0","0","4","92","62621"
"4","0","0","0","0","4","138","62631"
"4","0","0","0","0","4","184","62641"
"4","0","0","0","0","4","230","62651"
"7","0","0","0","0","1","7","62711"
"7","0","0","0","0","1","14","62721"
"7","0","0","0","0","1","21","62731"
"7","0","0","0","0","1","28","62741"
"7","0","0","0","0","1","35","62751"
"100","0","0","0","0","2","1","62811"
"100","0","0","0","0","5","1","62911"
"4","0","0","0","0","2","46","63011"
"4","0","0","0","0","2","92","63021"
"4","0","0","0","0","2","138","63031"
"4","0","0","0","0","2","184","63041"
"4","0","0","0","0","2","230","63051"
"101","0","0","0","0","4","1","63111"
"2","0","0","0","0","1","46","63211"
"2","0","0","0","0","1","92","63221"
"2","0","0","0","0","1","138","63231"
"2","0","0","0","0","1","184","63241"
"2","0","0","0","0","1","230","63251"
"7","0","0","0","0","3","7","63311"
"7","0","0","0","0","3","14","63321"
"7","0","0","0","0","3","21","63331"
"7","0","0","0","0","3","28","63341"
"7","0","0","0","0","3","35","63351"
"4","0","0","0","0","5","46","63411"
"4","0","0","0","0","5","92","63421"
"4","0","0","0","0","5","138","63431"
"4","0","0","0","0","5","184","63441"
"4","0","0","0","0","5","230","63451"
"2","0","0","0","0","4","46","63511"
"2","0","0","0","0","4","92","63521"
"2","0","0","0","0","4","138","63531"
"2","0","0","0","0","4","184","63541"
"2","0","0","0","0","4","230","63551"
"6","0","0","0","0","2","7","63611"
"6","0","0","0","0","2","14","63621"
"6","0","0","0","0","2","21","63631"
"6","0","0","0","0","2","28","63641"
"6","0","0","0","0","2","35","63651"
"4","0","0","0","0","3","46","63711"
"4","0","0","0","0","3","92","63721"
"4","0","0","0","0","3","138","63731"
"4","0","0","0","0","3","184","63741"
"4","0","0","0","0","3","230","63751"
"5","4","2","5","3","1","24","63811"
"5","4","2","5","3","1","48","63821"
"5","4","2","5","3","1","72","63831"
"5","4","2","5","3","1","96","63841"
"5","4","2","5","3","1","120","63851"
