ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562
"0","","6","1","0","1","0","1021327","8","1021327049","1"
"0","","6","1","0","1","0","1021327","9","1021327050","1"
"","","37","","","eat","","1021327","1","1021327051",""
"","","32","","","0","","1021327","4","1021327052",""
"","","32","","","0","","1021327","7","1021327053",""
"","","32","","","1","","1021327","10","1021327054",""
"","","32","","","1","","1021327","100","1021327055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021327","se_10067600","1021327056",""
"","","93","","","0","","1021327","0","1021327057",""
"","","21","0","","vo_obtent_1021327_02","","1021327","vo_obtent_1021327","1021327058","0"
"","","93","","","0","","1021327","2.8","1021327059",""
"","","21","0","","vo_obtent_1021327_03","","1021327","vo_obtent_1021327","1021327060","0"
"","","93","","","0","","1021327","2.6","1021327061",""
"","","26","","","","","1021327","2","1021327062",""
"","","21","0","","vo_obtent_1021327_04","","1021327","vo_obtent_1021327","1021327063","0"
"","","93","","","0","","1021327","2.5","1021327064",""
"","","101","","","","","1021327","1021327066","1021327065",""
"","","32","","","0","","1021327","10","1021327066",""
"","","32","","","0","","1021327","100","1021327067",""
"","","32","","","1","","1021327","20","1021327068",""
"","","32","","","1","","1021327","200","1021327069",""
"","","32","","","1","","1021327","300","1021327070",""
"","","24","","","0","","1021327","se_obtent_10213_drama_eat","1021327071",""
"","","22","","","0","","1021327","0","1021327072",""
"","","21","0","","vo_obtent_1021327_05","","1021327","vo_obtent_1021327","1021327073","0"
"","","25","","","bgm_MC319A","","1021327","bgm_MC319A","1021327074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021327","se_10067600","1021327075",""
"","","93","","","0","","1021327","3.5","1021327076",""
"","","101","","","","","1021327","1021327078","1021327077",""
"","","37","","","break_2","","1021327","20","1021327078",""
"","","37","","","break_2","","1021327","200","1021327079",""
"","","37","","","break_2","","1021327","300","1021327080",""
"","","24","","","0","","1021327","se_obtent_10213_drama_break_1","1021327081",""
"","","22","","","0","","1021327","0","1021327082",""
"","","21","0","","vo_obtent_1021327_06","","1021327","vo_obtent_1021327","1021327083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021327","se_10067600","1021327084",""
"","","93","","","0","","1021327","4","1021327085",""
"","","101","","","","","1021327","1021327087","1021327086",""
"","","37","","","break_3","","1021327","20","1021327087",""
"","","37","","","break_3","","1021327","200","1021327088",""
"","","37","","","break_3","","1021327","300","1021327089",""
"","","24","","","0","","1021327","se_obtent_10213_drama_break_2","1021327090",""
"","","22","","","0","","1021327","0","1021327091",""
"","","21","0","","vo_obtent_1021327_07","","1021327","vo_obtent_1021327","1021327092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021327","se_10067600","1021327093",""
"","","93","","","0","","1021327","5","1021327094",""
"","","101","","","","","1021327","1021327096","1021327095",""
"","","37","","","break_4","","1021327","300","1021327096",""
"","","32","","","1","","1021327","21","1021327097",""
"","","93","","","0","","1021327","0.2","1021327098",""
"","","141","","","","","1021327","0","1021327099",""
"","","93","","","0","","1021327","0.1","1021327100",""
"","","92","","","","","1021327","","1021327101",""
"","","101","","","","","1021327","1021327103","1021327102",""
"","","24","","","0","","1021327","se_obtent_10213_drama_break_3","1021327103",""
"","","22","","","0","","1021327","0","1021327104",""
"","","32","","","1","","1021327","22","1021327105",""
"","","93","","","0","","1021327","0.4","1021327106",""
"0","peko_hammer_idle","5","34","1","1","0","1021602","1","1021602001","0"
"0","idle_normalB","5","42","1","2","0","1021602","2","1021602002","0"
"0","idle_normalB","5","46","1","3","0","1021602","3","1021602003","0"
"0","idle_normalB","5","54","1","4","0","1021602","4","1021602004","0"
"0","idle_normalB","5","30","1","5","0","1021602","5","1021602005","0"
"0","idle_normalB","5","38","1","6","0","1021602","6","1021602006","0"
"0","idle_normalB","5","50","1","7","0","1021602","7","1021602007","0"
"0","empty","5","100","1","10","0","1021602","10","1021602008","0"
"0","empty","5","61","1","11","0","1021602","11","1021602009","0"
"0","empty","5","61","1","12","0","1021602","11","1021602010","0"
"","","31","0","1","1","1","1021602","1","1021602011","0"
"","","31","0","1","2","1","1021602","2","1021602012","0"
"","","31","0","0","3","1","1021602","3","1021602013","0"
"","","31","0","0","4","1","1021602","4","1021602014","0"
"","","31","0","0","5","1","1021602","5","1021602015","0"
"","","31","0","1","6","1","1021602","6","1021602016","0"
"","","31","0","1","7","1","1021602","6","1021602017","0"
"","","13","","","62","","1021602","4","1021602018",""
"","","141","","","","","1021602","1","1021602019",""
"","","91","","","","","1021602","0","1021602020",""
"","","25","","","bgm_MC345_02","","1021602","bgm_MC345","1021602021",""
"","","93","","","0","","1021602","1","1021602022",""
"0","","3","0","0.2","peko_hammer_up_in","1","1021602","1","1021602023","peko_hammer_up_loop"
"","","21","0","","vo_adv_5216062_000","","1021602","vo_adv_5216062","1021602024","0"
"","","3","0","0","text_1_in","","1021602","10","1021602025",""
"","","93","","","1","","1021602","1.066","1021602026",""
"","","3","0","0","text_1_mid","","1021602","10","1021602027",""
"","","92","","","","","1021602","","1021602028",""
"","","3","0","0","text_1_out","","1021602","10","1021602029",""
"","","93","","","0","","1021602","0.2","1021602030",""
"","","22","","","0","","1021602","0","1021602031",""
"","","23","0","","se_obtent_10216_drama_crawler","","1021602","se_10068900","1021602032",""
"","","37","","","jump","","1021602","6","1021602033",""
"","","3","0","0","peko_jump_in","","1021602","1","1021602034",""
"","","93","","","0","","1021602","0.6","1021602035",""
"","","37","","","panzer_2_in","","1021602","2","1021602036",""
"","","32","","","1","","1021602","3","1021602037",""
"","","122","0.5","","20","","1021602","25","1021602038",""
"","","3","1","0.2","idle_normalB_surprise","","1021602","5","1021602039",""
"","","3","1","0.2","idle_normalB_surprise","","1021602","4","1021602040",""
"","","3","1","0.2","idle_normalB_surprise","","1021602","7","1021602041",""
"","","3","1","0.2","idle_normalB_surprise","","1021602","2","1021602042",""
"","","3","1","0.2","idle_normalB_surprise","","1021602","6","1021602043",""
"","","3","1","0.2","idle_normalB_surprise","","1021602","3","1021602044",""
"","","93","","","0","","1021602","0.8","1021602045",""
"","","121","1.05","0","-5","0","1021602","0","1021602046","1.05"
"","","122","0.5","","20","","1021602","25","1021602047",""
"","","93","","","0","","1021602","0.8","1021602048",""
"","","121","1.1","0","-10","0","1021602","0","1021602049","1.1"
"","","122","0.5","","20","","1021602","25","1021602050",""
"","","93","","","0","","1021602","0.7","1021602051",""
"","","121","1","0","0","0","1021602","0","1021602052","1"
"","","122","0.8","","50","","1021602","50","1021602053",""
"","","93","","","0","","1021602","0.1","1021602054",""
"0","","3","0","0.2","react_crawler_in","1","1021602","5","1021602055","react_crawler_loop"
"0","","3","0","0","peko_comeback_in","1","1021602","1","1021602056","peko_comeback_loop"
"0","","3","0","0.2","react_crawler_in","1","1021602","4","1021602057","react_crawler_loop"
"0","","3","0","0.2","react_crawler_in","1","1021602","7","1021602058","react_crawler_loop"
"","","93","","","0","","1021602","0.1","1021602059",""
"0","","3","0","0.2","react_crawler_in","1","1021602","6","1021602060","react_crawler_loop"
"0","","3","0","0.2","react_crawler_in","1","1021602","3","1021602061","react_crawler_loop"
"0","","3","0","0.2","react_crawler_in","1","1021602","2","1021602062","react_crawler_loop"
"","","93","","","0","","1021602","1.1","1021602063",""
"","","21","0","","vo_adv_5216062_001","","1021602","vo_adv_5216062","1021602064","0"
"0","0","11","10","0","これでどうでしょうっ？","1","1021602","1","1021602065","1"
"","","91","","","","","1021602","0","1021602066",""
"","","3","1","0.2","kokkoro_wishB_talk","","1021602","2","1021602067",""
"","","21","0","","vo_adv_5216062_002","","1021602","vo_adv_5216062","1021602068","0"
"-15","0","11","10","0","ペコリーヌさま、\nさすがのお力でございます。\nすっかり戦車らしくなりましたね。","1","1021602","2","1021602069","1"
"","","91","","","","","1021602","0","1021602070",""
"","","37","","","panzer_2_out","","1021602","2","1021602071",""
"","","3","1","0.2","idle_normalB","","1021602","5","1021602072",""
"0","","3","0","0.2","kyaru_watchB_in","1","1021602","3","1021602073","kyaru_watchB_talk"
"","","3","1","0.2","idle_normalB","","1021602","4","1021602074",""
"","","3","1","0.2","idle_normalB","","1021602","6","1021602075",""
"","","3","1","0.2","idle_normalB","","1021602","1","1021602076",""
"","","3","1","0.2","idle_normalB_lookup","","1021602","7","1021602077",""
"","","3","1","0.2","idle_normalB","","1021602","2","1021602078",""
"","","21","0","","vo_adv_5216062_003","","1021602","vo_adv_5216062","1021602079","0"
"-25","0","11","10","0","これ、『履帯』……って言ってたっけ。\nなんでこんな形してるのかしら。","1","1021602","3","1021602080","1"
"","","91","","","","","1021602","0","1021602081",""
"","","3","1","0.2","kyaru_watchB_idle","","1021602","3","1021602082",""
"0","","3","0","0.2","shefy_thinkB_in","1","1021602","4","1021602083","shefy_thinkB_loop"
"","","21","0","","vo_adv_5216062_004","","1021602","vo_adv_5216062","1021602084","0"
"-25","0","11","10","0","車輪よりも地面に付いてる面が\n広いから…重い車体でも\n動けるのかもしれないわね。","1","1021602","4","1021602085","1"
"","","91","","","","","1021602","0","1021602086",""
"0","","3","0","0.2","shefy_thinkB_to_lookup","1","1021602","4","1021602087","shefy_lookup_surprise"
"0","","3","0","0.1","kyaru_watchB_to_lookup","1","1021602","3","1021602088","kyaru_lookup_surprise"
"0","","3","0","0.2","miho_wish_in","1","1021602","5","1021602089","miho_wish_talkA"
"","","21","0","","vo_adv_5216062_005","","1021602","vo_adv_5216062","1021602090","0"
"0","0","11","10","0","はいっ！\n『無限軌道』って言うんです！","1","1021602","5","1021602091","1"
"","","91","","","","","1021602","0","1021602092",""
"","","3","1","0.2","miho_wish_talkB","","1021602","5","1021602093",""
"","","21","0","","vo_adv_5216062_006","","1021602","vo_adv_5216062","1021602094","0"
"0","0","11","10","0","車輪では乗り越えられない\nデコボコ道も、\n進めちゃうんです！","1","1021602","5","1021602095","1"
"","","91","","","","","1021602","0","1021602096",""
"","","3","1","0.2","idle_normalB","","1021602","5","1021602097",""
"","","3","1","0.2","shefy_lookup_joy","","1021602","4","1021602098",""
"","","3","1","0.2","kyaru_think_talk","","1021602","3","1021602099",""
"","","21","0","","vo_adv_5216062_007","","1021602","vo_adv_5216062","1021602100","0"
"-25","0","11","10","0","ふ～ん、なるほど。\n発明した人は\nよく考えついたもんよね。","1","1021602","3","1021602101","1"
"","","91","","","","","1021602","0","1021602102",""
"","","3","1","0.2","idle_normalB_lookup","","1021602","4","1021602103",""
"","","3","1","0.2","kyaru_think_idle","","1021602","3","1021602104",""
"0","","3","0","0.2","erika_doya_to_cool","1","1021602","7","1021602105","erika_cool_talk"
"","","21","0","","vo_adv_5216062_008","","1021602","vo_adv_5216062","1021602106","0"
"-25","0","11","10","0","ふふん、戦車ってすごいのよ。\nアストルムの荒野だって、\nなんなら火山帯だって踏破できるわ！\n想像できるかしら？","1","1021602","7","1021602107","1"
"","","91","","","","","1021602","0","1021602108",""
"","","3","1","0.2","erika_cool_idle","","1021602","7","1021602109",""
"0","","3","0","0.2","kyaru_think_idle_to_watchD","1","1021602","3","1021602110","kyaru_watchD"
"","","21","0","","vo_adv_5216062_009","","1021602","vo_adv_5216062","1021602111","0"
"-25","0","11","10","0","へえ、じゃあ今度、ほんとに\n火山帯に連れてってやるわよ。\n試してみようじゃないの！","1","1021602","3","1021602112","1"
"","","91","","","","","1021602","0","1021602113",""
"0","","3","0","0.2","kyaru_watchD_to_notice","1","1021602","3","1021602114","kyaru_notice_loop"
"0","","3","0","0.2","erika_notice_in","1","1021602","7","1021602115","erika_notice_loop"
"","","3","1","0.2","idle_normalB_look","","1021602","5","1021602116",""
"0","","3","0","0.2","maho_armcrossed_in","1","1021602","6","1021602117","maho_armcrossed_talk"
"","","21","0","","vo_adv_5216062_010","","1021602","vo_adv_5216062","1021602118","0"
"0","0","11","10","0","二人ともいつの間にか、\nそんな軽口を言いあえるほど\n仲良くなったんだな。","1","1021602","6","1021602119","1"
"","","91","","","","","1021602","0","1021602120",""
"","","3","1","0.2","miho_idle_normal_lookdown_Ex0010","","1021602","5","1021602121",""
"0","","3","0","0","miho_idle_normal_lookdown_in","1","1021602","11","1021602122","miho_idle_normal_lookdown_loop"
"","","3","1","0.2","maho_armcrossed_idle","","1021602","6","1021602123",""
"0","","3","0","0.2","erika_thinkB_in","1","1021602","7","1021602124","erika_thinkB_loop"
"0","","3","0","0.2","kyaru_puiB_in","1","1021602","3","1021602125","kyaru_puiB_loop"
"","","21","0","","vo_adv_5216062_011","","1021602","vo_adv_5216062","1021602126","0"
"0","0","11","10","0","べつに……","1","1021602","7","1021602127","1"
"0","0","11","10","0","べつに……","1","1021602","3","1021602128","1"
"","","91","","","","","1021602","0","1021602129",""
"","","3","1","0.2","idle_normalB","","1021602","6","1021602130",""
"","","3","1","0.2","erika_lookup_normal","","1021602","7","1021602131",""
"0","","3","0","0.2","kyaru_puiB_to_lookup","1","1021602","3","1021602132","kyaru_lookup_normal"
"","","3","1","0.2","miho_talk_normal","","1021602","5","1021602133",""
"","","3","0","0","empty","","1021602","11","1021602134",""
"","","21","0","","vo_adv_5216062_012","","1021602","vo_adv_5216062","1021602135","0"
"0","0","11","10","0","戦車で走ったあとは、\nお手入れしてあげてくださいね。\nおつかれさま、って。","1","1021602","5","1021602136","1"
"","","91","","","","","1021602","0","1021602137",""
"","","3","1","0.2","idle_normalB","","1021602","5","1021602138",""
"0","","3","0","0.2","maho_coolA_in","1","1021602","6","1021602139","maho_coolA_talk"
"","","21","0","","vo_adv_5216062_013","","1021602","vo_adv_5216062","1021602140","0"
"0","0","11","10","0","泥が乾くと厄介だからな。\n泥を落とすのなら、\nヘラのようなものを使うといい。","1","1021602","6","1021602141","1"
"","","91","","","","","1021602","0","1021602142",""
"","","3","1","0.2","maho_coolA_idle","","1021602","6","1021602143",""
"","","3","1","0.2","kokkoro_wish_talk","","1021602","2","1021602144",""
"","","21","0","","vo_adv_5216062_014","","1021602","vo_adv_5216062","1021602145","0"
"-15","0","11","10","0","はい、大変実用的なアドバイス、\nありがとうございます。","1","1021602","2","1021602146","1"
"","","91","","","","","1021602","0","1021602147",""
"","","3","1","0.2","kokkoro_wish_talk_talkJoy2","","1021602","2","1021602148",""
"","","21","0","","vo_adv_5216062_015","","1021602","vo_adv_5216062","1021602149","0"
"-15","0","11","10","0","この履帯があるからこそ\nシェフィさまが氷の上を滑るような\n軽やかな動きができるのですね。","1","1021602","2","1021602150","1"
"","","91","","","","","1021602","0","1021602151",""
"","","3","1","0.2","idle_normalB_joy","","1021602","2","1021602152",""
"","","3","1","0.2","maho_think_talk","","1021602","6","1021602153",""
"","","21","0","","vo_adv_5216062_016","","1021602","vo_adv_5216062","1021602154","0"
"0","0","11","10","0","滑る、か。\nくるりん作戦の時の\n氷は確かに……","1","1021602","6","1021602155","1"
"","","91","","","","","1021602","0","1021602156",""
"","","3","1","0.2","maho_think_idle","","1021602","6","1021602157",""
"","","3","1","0.2","idle_normalB_joy","","1021602","4","1021602158",""
"0","","3","0","0.2","peko_gutsB_in","1","1021602","1","1021602159","peko_gutsB_talk"
"","","21","0","","vo_adv_5216062_017","","1021602","vo_adv_5216062","1021602160","0"
"0","0","11","10","0","はい！\nシェフィちゃんは、\n氷の魔法の使い手なんです♪","1","1021602","1","1021602161","1"
"","","91","","","","","1021602","0","1021602162",""
"","","3","1","0.2","idle_normalB","","1021602","1","1021602163",""
"0","","3","0","0.1","erika_lookup_normal_to_idle_normal","1","1021602","7","1021602164","idle_normalB"
"0","","3","0","0.1","kyaru_lookup_normal_to_joy_talk","1","1021602","3","1021602165","kyaru_joy_talk"
"","","21","0","","vo_adv_5216062_018","","1021602","vo_adv_5216062","1021602166","0"
"-25","0","11","10","0","そうだ、シェフィ。\nあんた、アレ、やってあげたら？","1","1021602","3","1021602167","1"
"","","91","","","","","1021602","0","1021602168",""
"","","3","1","0.2","kyaru_idle_normal_doya","","1021602","3","1021602169",""
"0","","3","0","0.2","shefy_noticeB_in","1","1021602","4","1021602170","shefy_noticeB_talk"
"","","21","0","","vo_adv_5216062_019","","1021602","vo_adv_5216062","1021602171","0"
"-25","0","11","10","0","アレ？\nそうね。せーの……っ","1","1021602","4","1021602172","1"
"","","91","","","","","1021602","0","1021602173",""
"","","22","","","0","","1021602","0","1021602174",""
"","","26","","","","","1021602","3","1021602175",""
"","","23","0","","se_obtent_10216_drama_frozen","","1021602","se_10068900","1021602176",""
"0","","3","0","0.2","shefy_spin","1","1021602","4","1021602177","shefy_idle_normal_joy"
"","","3","0","0","shefy_spin","","1021602","11","1021602178",""
"","","93","","","0","","1021602","0.6","1021602179",""
"","","122","0.5","","5","","1021602","5","1021602180",""
"","","32","","","1","","1021602","4","1021602181",""
"0","","3","0","0.2","react_frozen_in","1","1021602","7","1021602182","react_frozen_loop"
"","","93","","","0","","1021602","0.033","1021602183",""
"0","","3","0","0.2","react_frozen_in","1","1021602","5","1021602184","react_frozen_loop"
"","","93","","","0","","1021602","0.033","1021602185",""
"0","","3","0","0.2","maho_think_idle_react_frozen_in","1","1021602","6","1021602186","maho_think_idle_react_frozen_loop"
"","","93","","","0","","1021602","2.434","1021602187",""
"","","25","","","bgm_M321","","1021602","bgm_M321","1021602188",""
"0","","3","0","0.2","maho_fumu_in","1","1021602","6","1021602189","maho_fumu_idle"
"0","","3","0","0.2","erika_surprise_in","1","1021602","7","1021602190","erika_surprise_idle"
"0","","3","0","0.2","miho_lookAround_in","1","1021602","5","1021602191","miho_lookAround_loop"
"","","21","0","","vo_adv_5216062_020","","1021602","vo_adv_5216062","1021602192","0"
"0","0","11","10","20","わあ……！\nすごい……！\nシェフィちゃんが凍らせたの？","1","1021602","5","1021602193","1"
"","","91","","","","","1021602","0","1021602194",""
"","","3","1","0.2","miho_sad_idle","","1021602","5","1021602195",""
"","","3","1","0.2","maho_coolB_idle","","1021602","6","1021602196",""
"","","37","","","skate_1","","1021602","6","1021602197",""
"","","23","0","","se_obtent_10216_drama_skate1","","1021602","se_10068900","1021602198",""
"0","","3","0","0.2","shefy_skate_dash","0","1021602","4","1021602199","empty"
"0","","3","0","0.2","kyaru_skate_dash","0","1021602","3","1021602200","empty"
"0","","3","0","0.2","erika_skate_dash","0","1021602","7","1021602201","empty"
"","","3","1","0.2","peko_joy_talk","","1021602","1","1021602202",""
"","","21","0","","vo_adv_5216062_021","","1021602","vo_adv_5216062","1021602203","0"
"0","0","11","10","0","えっへへ～♪\nときどきみんなで遊ぶんです。\nミホちゃんも行きましょう。","1","1021602","1","1021602204","1"
"","","91","","","","","1021602","0","1021602205",""
"","","37","","","skate_2","","1021602","7","1021602206",""
"","","23","0","","se_obtent_10216_drama_skate2","","1021602","se_10068900","1021602207",""
"0","","3","0","0.2","kokkoro_watch_peko","1","1021602","2","1021602208","kokkoro_idle_normal_joy"
"0","","3","0","0.2","miho_watch_peko_in","1","1021602","5","1021602209","miho_watch_peko_idle"
"0","","3","0","0.2","peko_skate_dash","1","1021602","1","1021602210","peko_skate_dash_idle"
"","","21","0","","vo_adv_5216062_022","","1021602","vo_adv_5216062","1021602211","0"
"0","1.2","11","25","0","……ほらっ。すいーっ♪","0","1021602","1","1021602212","0"
"","","93","","","0","","1021602","3.7","1021602213",""
"","","3","1","0.2","miho_think_talk","","1021602","5","1021602214",""
"","","21","0","","vo_adv_5216062_023","","1021602","vo_adv_5216062","1021602215","0"
"0","0","11","10","0","できるかな……\nえっと……","1","1021602","5","1021602216","1"
"","","91","","","","","1021602","0","1021602217",""
"","","22","","","0","","1021602","0","1021602218",""
"","","37","","","skate_3","","1021602","6","1021602219",""
"","","23","0","","se_obtent_10216_drama_skate3","","1021602","se_10068900","1021602220",""
"0","","3","0","0.2","kokkoro_watch_miho_dash_in","1","1021602","2","1021602221","kokkoro_watch_miho_dash_idle"
"0","","3","0","0.2","maho_watch_miho_dash","1","1021602","6","1021602222","maho_coolB_idle"
"0","","3","0","0.2","peko_catch_miho_in","1","1021602","1","1021602223","peko_catch_miho_talk"
"0","","3","0","0.2","miho_skate_dash_in","1","1021602","5","1021602224","miho_skate_dash_idle"
"","","3","0","0","miho_skate_dash_in","","1021602","11","1021602225",""
"","","3","0","0","text_2","","1021602","10","1021602226",""
"","","93","","","0","","1021602","0.9","1021602227",""
"","","21","0","","vo_adv_5216062_024","","1021602","vo_adv_5216062","1021602228","0"
"","","93","","","0","","1021602","1.133","1021602229",""
"","","122","0.5","","5","","1021602","5","1021602230",""
"","","93","","","0","","1021602","1.633","1021602231",""
"","","23","0","","se_obtent_10216_drama_skate4","","1021602","se_10068900","1021602232",""
"0","","3","0","0","shefy_skate_cross","0","1021602","4","1021602233","empty"
"0","","3","0","0","erika_skate_cross","0","1021602","7","1021602234","empty"
"","","21","0","","vo_adv_5216062_025","","1021602","vo_adv_5216062","1021602235","0"
"0","0","11","10","0","──おっと！\n大丈夫ですか？\nわたしが手をつないでいますので、\nもう一回、一緒にチャレンジです！","1","1021602","1","1021602236","1"
"","","91","","","","","1021602","0","1021602237",""
"","","3","1","0.2","peko_catch_miho_idle","","1021602","1","1021602238",""
"","","3","1","0.2","miho_skate_dash_talk","","1021602","5","1021602239",""
"","","21","0","","vo_adv_5216062_026","","1021602","vo_adv_5216062","1021602240","0"
"0","0","11","10","0","ありがとう、ペコさん。\nえへへ……♪","1","1021602","5","1021602241","1"
"","","91","","","","","1021602","0","1021602242",""
"","","22","","","0","","1021602","0","1021602243",""
"","","37","","","skate_4","","1021602","7","1021602244",""
"","","23","0","","se_obtent_10216_drama_skate5","","1021602","se_10068900","1021602245",""
"0","","3","0","0.2","peko_skate_out","0","1021602","1","1021602246","empty"
"0","","3","0","0.2","miho_skate_out","0","1021602","5","1021602247","empty"
"0","","3","0","0.2","kokkoro_watch_miho_out_in","1","1021602","2","1021602248","kokkoro_watch_miho_out_idle"
"0","","3","0","0.2","maho_skate_dash_in","1","1021602","6","1021602249","maho_skate_dash_talk"
"","","3","0","0","maho_skate_dash_in","","1021602","11","1021602250",""
"","","93","","","0","","1021602","2.7","1021602251",""
"","","23","0","","se_obtent_10216_drama_skate6","","1021602","se_10068900","1021602252",""
"","","93","","","0","","1021602","0.7","1021602253",""
"","","121","1.2","3","-41","3.8","1021602","-126","1021602254","1.2"
"","","93","","","0","","1021602","2.2","1021602255",""
"","","21","0","","vo_adv_5216062_027","","1021602","vo_adv_5216062","1021602256","0"
"0","0","11","10","0","コッコロも、\nもし怖ければ、\nわたしの手につかまるといい。","1","1021602","6","1021602257","1"
"","","91","","","","","1021602","0","1021602258",""
"","","3","1","0.2","maho_skate_dash_idle","","1021602","6","1021602259",""
"0","","3","0","0.2","kokkoro_wish_talk_in","1","1021602","2","1021602260","kokkoro_wish_talk"
"","","21","0","","vo_adv_5216062_028","","1021602","vo_adv_5216062","1021602261","0"
"-15","0","11","10","0","さすがマホさま、堂々とした滑り。\nわたくし一応、慣れてはおりますが、\nでは、お言葉に甘えて……","1","1021602","2","1021602262","1"
"","","91","","","","","1021602","0","1021602263",""
"","","22","","","0","","1021602","0","1021602264",""
"","","37","","","skate_5","","1021602","6","1021602265",""
"","","23","0","","se_obtent_10216_drama_skate7","","1021602","se_10068900","1021602266",""
"","","3","0","0","erika_skate_crash","","1021602","7","1021602267",""
"","","3","0","0","erika_skate_crash","","1021602","11","1021602268",""
"","","3","0","0","kyaru_skate_crash","","1021602","3","1021602269",""
"","","3","0","0","kyaru_skate_crash","","1021602","12","1021602270",""
"0","","3","0","0.2","maho_skate_out","0","1021602","6","1021602271","empty"
"0","","3","0","0.2","kokkoro_skate_out","0","1021602","2","1021602272","empty"
"","","21","0","","vo_adv_5216062_029","","1021602","vo_adv_5216062","1021602273","0"
"0","2","11","10","0","ふふ。すいーっ♪","0","1021602","2","1021602274","0"
"","","93","","","0","","1021602","1.6","1021602275",""
"","","121","1.2","3","-41","5","1021602","126","1021602276","1.2"
"","","93","","","0","","1021602","3.6","1021602277",""
"","","121","1.2","3","-41","2","1021602","0","1021602278","1.2"
"","","91","","","","","1021602","1021602269","1021602279",""
"","","121","1.15","0","0","0","1021602","0","1021602280","1.15"
"","","122","0.5","","50","","1021602","50","1021602281",""
"","","32","","","1","","1021602","5","1021602282",""
"0","","3","0","0.2","erika_scare_down_in","1","1021602","7","1021602283","erika_scare_down_idle"
"0","","3","0","0.2","kyaru_scare_down_in","1","1021602","3","1021602284","kyaru_scare_down_idle"
"","","21","0","","vo_adv_5216062_030","","1021602","vo_adv_5216062","1021602285","0"
"","","3","0","0","text_4_in","","1021602","10","1021602286",""
"","","93","","","0","","1021602","1.6","1021602287",""
"","","3","0","0","text_4_out","","1021602","10","1021602288",""
"","","93","","","0","","1021602","0.2","1021602289",""
"0","","3","0","0.2","erika_angerJump_in","1","1021602","7","1021602290","erika_angerJump_talk"
"","","93","","","0","","1021602","0.2","1021602291",""
"","","21","0","","vo_adv_5216062_031","","1021602","vo_adv_5216062","1021602292","0"
"","","3","0","0","text_5_in","","1021602","10","1021602293",""
"","","93","","","1","","1021602","2.633","1021602294",""
"","","3","1","0","text_5_mid","","1021602","10","1021602295",""
"","","92","","","","","1021602","","1021602296",""
"","","3","0","0","text_5_out","","1021602","10","1021602297",""
"","","93","","","0","","1021602","0.2","1021602298",""
"","","22","","","0","","1021602","0","1021602299",""
"","","3","1","0.2","erika_angerJump_idle","","1021602","7","1021602300",""
"0","","3","0","0.2","kyaru_angerJump_in","1","1021602","3","1021602301","kyaru_angerJump_talk"
"","","93","","","0","","1021602","0.2","1021602302",""
"","","21","0","","vo_adv_5216062_032","","1021602","vo_adv_5216062","1021602303","0"
"","","3","0","0","text_6_in","","1021602","10","1021602304",""
"","","93","","","1","","1021602","4.466","1021602305",""
"","","3","1","0","text_6_mid","","1021602","10","1021602306",""
"","","92","","","","","1021602","","1021602307",""
"","","3","0","0","text_6_out","","1021602","10","1021602308",""
"","","93","","","0","","1021602","0.2","1021602309",""
"","","22","","","0","","1021602","0","1021602310",""
"","","23","0","","se_obtent_10216_drama_anger","","1021602","se_10068900","1021602311",""
"0","","3","0","0.2","erika_angerGP_in","1","1021602","7","1021602312","erika_angerGP_loop"
"0","","3","0","0","erika_angerGP_in","1","1021602","11","1021602313","erika_angerGP_loop"
"0","","3","0","0.2","kyaru_panic_in","1","1021602","3","1021602314","kyaru_panic_loop"
"0","","3","0","0","kyaru_panic_in","1","1021602","12","1021602315","kyaru_panic_loop"
"","","93","","","0","","1021602","1","1021602316",""
"","","4","","","1","","1021602","4","1021602317",""
"0","","3","0","0","shefy_skate_stop_in","1","1021602","4","1021602318","shefy_skate_stop_loop"
"","","93","","","0","","1021602","0.6","1021602319",""
"","","23","0","","se_obtent_10216_drama_skate8","","1021602","se_10068900","1021602320",""
"","","93","","","0","","1021602","1.9","1021602321",""
"0","","3","0","0.2","shefy_skate_laugh_in","1","1021602","4","1021602322","shefy_skate_laugh_talk"
"","","21","0","","vo_adv_5216062_033","","1021602","vo_adv_5216062","1021602323","0"
