a882e6bd300e57888eea60567b403c7da361bc1ab33255a8514c19b8ecac8d5a,7ff7f402d3005a72bc95a0c025cca08902c155b79efed4c042351c16362191de,71fa878ccf13b403adae189defc0e5fc7e08aaf5513c0601971f01e231cb071c,edab95698e07c53d5cffd48fcd9072fe08b2ba6012c13b2cd49865ce16e05be8,e0c16c886c3d004cd2c0b2cc398cf73252207a5e05f4eb84c967b96467b09e56,f5645a93347374c3ea495b5e522078c1570c96bda42b6bd50f344b2fb84a0b37,8e988231d4c5aa4fbedc1917c29a464efc95de5f82b7c80c82f437af7b952175,665455c050f377bdcfe60a6942218f8e0415262204acdc273c0b136d5df28b18
"375","0","2025/02/28 12:00:00","3","986","2025/03/03 18:59:59","180501","0"
"375","0","2025/02/28 12:00:00","3","987","2025/03/03 18:59:59","180401","0"
"375","0","2025/02/28 12:00:00","3","988","2025/03/03 18:59:59","107001","0"
"375","0","2025/02/28 12:00:00","3","989","2025/03/03 18:59:59","106101","0"
"375","0","2025/02/28 12:00:00","3","990","2025/03/03 18:59:59","107101","0"
"376","1171","2025/03/03 19:00:00","3","991","2025/03/15 14:59:59","134301","30376"
"377","0","2025/03/10 12:00:00","3","992","2025/03/15 14:59:59","129301","0"
"377","0","2025/03/10 12:00:00","3","993","2025/03/15 14:59:59","120001","0"
"378","1172","2025/03/15 15:00:00","3","994","2025/03/31 11:59:59","134401","30378"
"379","1173","2025/03/31 12:00:00","3","995","2025/04/08 11:59:59","134601","30379"
"380","1174","2025/04/08 12:00:00","3","996","2025/04/15 14:59:59","134501","30380"
"381","1175","2025/04/15 15:00:00","3","997","2025/04/26 11:59:59","134701","30381"
"382","0","2025/04/26 12:00:00","3","998","2025/04/30 11:59:59","129801","0"
"382","0","2025/04/26 12:00:00","3","999","2025/04/30 11:59:59","125301","0"
"382","0","2025/04/26 12:00:00","3","1000","2025/04/30 11:59:59","121501","0"
"383","1176","2025/04/30 12:00:00","3","1001","2025/05/03 18:59:59","133101","50383"
"383","0","2025/04/30 12:00:00","3","1002","2025/05/03 18:59:59","134001","0"
"383","0","2025/04/30 12:00:00","3","1003","2025/05/03 18:59:59","133001","0"
"383","0","2025/04/30 12:00:00","3","1004","2025/05/03 18:59:59","181201","0"
"383","0","2025/04/30 12:00:00","3","1005","2025/05/03 18:59:59","129701","0"
"383","0","2025/04/30 12:00:00","3","1006","2025/05/03 18:59:59","129601","0"
"383","0","2025/04/30 12:00:00","3","1007","2025/05/03 18:59:59","129001","0"
"383","0","2025/04/30 12:00:00","3","1008","2025/05/03 18:59:59","181101","0"
"383","0","2025/04/30 12:00:00","3","1009","2025/05/03 18:59:59","126501","0"
"383","0","2025/04/30 12:00:00","3","1010","2025/05/03 18:59:59","126401","0"
"383","0","2025/04/30 12:00:00","3","1011","2025/05/03 18:59:59","118201","0"
"383","0","2025/04/30 12:00:00","3","1012","2025/05/03 18:59:59","181001","0"
"383","0","2025/04/30 12:00:00","3","1013","2025/05/03 18:59:59","123001","0"
"383","0","2025/04/30 12:00:00","3","1014","2025/05/03 18:59:59","180901","0"
"383","0","2025/04/30 12:00:00","3","1015","2025/05/03 18:59:59","118101","0"
"383","0","2025/04/30 12:00:00","3","1016","2025/05/03 18:59:59","180801","0"
"383","0","2025/04/30 12:00:00","3","1017","2025/05/03 18:59:59","106701","0"
"383","0","2025/04/30 12:00:00","3","1018","2025/05/03 18:59:59","180701","0"
"383","0","2025/04/30 12:00:00","3","1019","2025/05/03 18:59:59","180301","0"
"383","0","2025/04/30 12:00:00","3","1020","2025/05/03 18:59:59","180601","0"
"383","0","2025/04/30 12:00:00","3","1021","2025/05/03 18:59:59","180101","0"
"383","0","2025/04/30 12:00:00","3","1022","2025/05/03 18:59:59","106801","0"
"383","0","2025/04/30 12:00:00","3","1023","2025/05/03 18:59:59","180201","0"
"383","0","2025/04/30 12:00:00","3","1024","2025/05/03 18:59:59","180501","0"
"383","0","2025/04/30 12:00:00","3","1025","2025/05/03 18:59:59","180401","0"
"383","0","2025/04/30 12:00:00","3","1026","2025/05/03 18:59:59","107001","0"
"383","0","2025/04/30 12:00:00","3","1027","2025/05/03 18:59:59","106101","0"
"383","0","2025/04/30 12:00:00","3","1028","2025/05/03 18:59:59","107101","0"
"384","0","2025/05/03 19:00:00","3","1029","2025/05/15 14:59:59","130101","0"
"384","0","2025/05/03 19:00:00","3","1030","2025/05/15 14:59:59","130001","0"
"384","0","2025/05/03 19:00:00","3","1031","2025/05/15 14:59:59","130201","0"
"384","0","2025/05/03 19:00:00","3","1032","2025/05/15 14:59:59","132201","0"
"384","0","2025/05/03 19:00:00","3","1033","2025/05/15 14:59:59","130701","0"
"384","0","2025/05/03 19:00:00","3","1034","2025/05/15 14:59:59","130801","0"
"385","1177","2025/05/03 19:00:00","3","1035","2025/05/15 14:59:59","132301","30385"
"386","0","2025/05/15 15:00:00","3","1036","2025/05/31 11:59:59","125601","0"
"386","0","2025/05/15 15:00:00","3","1037","2025/05/31 11:59:59","125501","0"
"386","0","2025/05/15 15:00:00","3","1038","2025/05/31 11:59:59","111501","0"
"387","1178","2025/05/15 15:00:00","3","1039","2025/05/31 11:59:59","132501","30387"
"388","1179","2025/05/31 12:00:00","3","1040","2025/06/10 11:59:59","134801","30388"
"389","0","2025/06/10 12:00:00","3","1041","2025/06/20 11:59:59","132801","0"
"389","0","2025/06/10 12:00:00","3","1042","2025/06/20 11:59:59","130901","0"
"389","0","2025/06/10 12:00:00","3","1043","2025/06/20 11:59:59","131001","0"
"389","0","2025/06/10 12:00:00","3","1044","2025/06/20 11:59:59","126201","0"
"390","1180","2025/06/10 12:00:00","3","1045","2025/06/20 11:59:59","134901","30390"
"391","0","2025/06/20 12:00:00","3","1046","2025/06/27 11:59:59","129501","0"
"391","0","2025/06/20 12:00:00","3","1047","2025/06/27 11:59:59","110301","0"
"391","0","2025/06/20 12:00:00","3","1048","2025/06/27 11:59:59","107501","0"
"391","0","2025/06/20 12:00:00","3","1049","2025/06/27 11:59:59","107801","0"
"391","0","2025/06/20 12:00:00","3","1050","2025/06/27 11:59:59","110001","0"
"391","0","2025/06/20 12:00:00","3","1051","2025/06/27 11:59:59","107901","0"
"391","0","2025/06/20 12:00:00","3","1052","2025/06/27 11:59:59","107701","0"
"392","1181","2025/06/20 12:00:00","3","1053","2025/06/27 11:59:59","132401","30392"
"393","1182","2025/06/27 12:00:00","3","1054","2025/06/30 11:59:59","118201","0"
"393","0","2025/06/27 12:00:00","3","1055","2025/06/30 11:59:59","133101","0"
"393","0","2025/06/27 12:00:00","3","1056","2025/06/30 11:59:59","134001","0"
"393","0","2025/06/27 12:00:00","3","1057","2025/06/30 11:59:59","133001","0"
"393","0","2025/06/27 12:00:00","3","1058","2025/06/30 11:59:59","181201","0"
"393","0","2025/06/27 12:00:00","3","1059","2025/06/30 11:59:59","129701","0"
"393","0","2025/06/27 12:00:00","3","1060","2025/06/30 11:59:59","129601","0"
"393","0","2025/06/27 12:00:00","3","1061","2025/06/30 11:59:59","129001","0"
"393","0","2025/06/27 12:00:00","3","1062","2025/06/30 11:59:59","181101","0"
"393","0","2025/06/27 12:00:00","3","1063","2025/06/30 11:59:59","126501","0"
"393","0","2025/06/27 12:00:00","3","1064","2025/06/30 11:59:59","126401","0"
"393","0","2025/06/27 12:00:00","3","1065","2025/06/30 11:59:59","181001","0"
"393","0","2025/06/27 12:00:00","3","1066","2025/06/30 11:59:59","123001","0"
"393","0","2025/06/27 12:00:00","3","1067","2025/06/30 11:59:59","180901","0"
"393","0","2025/06/27 12:00:00","3","1068","2025/06/30 11:59:59","118101","0"
"393","0","2025/06/27 12:00:00","3","1069","2025/06/30 11:59:59","180801","0"
"393","0","2025/06/27 12:00:00","3","1070","2025/06/30 11:59:59","106701","0"
"393","0","2025/06/27 12:00:00","3","1071","2025/06/30 11:59:59","180701","0"
"393","0","2025/06/27 12:00:00","3","1072","2025/06/30 11:59:59","180301","0"
"393","0","2025/06/27 12:00:00","3","1073","2025/06/30 11:59:59","180601","0"
"393","0","2025/06/27 12:00:00","3","1074","2025/06/30 11:59:59","180101","0"
"393","0","2025/06/27 12:00:00","3","1075","2025/06/30 11:59:59","106801","0"
"393","0","2025/06/27 12:00:00","3","1076","2025/06/30 11:59:59","180201","0"
"393","0","2025/06/27 12:00:00","3","1077","2025/06/30 11:59:59","180501","0"
"393","0","2025/06/27 12:00:00","3","1078","2025/06/30 11:59:59","180401","0"
"393","0","2025/06/27 12:00:00","3","1079","2025/06/30 11:59:59","107001","0"
"393","0","2025/06/27 12:00:00","3","1080","2025/06/30 11:59:59","106101","0"
"393","0","2025/06/27 12:00:00","3","1081","2025/06/30 11:59:59","107101","0"
"394","1183","2025/06/30 12:00:00","3","1082","2025/07/10 11:59:59","135001","30394"
"395","0","2025/07/10 12:00:00","3","1083","2025/07/23 11:59:59","133501","0"
"395","0","2025/07/10 12:00:00","3","1084","2025/07/23 11:59:59","131601","0"
"395","0","2025/07/10 12:00:00","3","1085","2025/07/23 11:59:59","131201","0"
"395","0","2025/07/10 12:00:00","3","1086","2025/07/23 11:59:59","131101","0"
"396","1184","2025/07/10 12:00:00","3","1087","2025/07/23 11:59:59","135101","30396"
"397","0","2025/07/23 12:00:00","3","1088","2025/07/31 11:59:59","133601","0"
"397","0","2025/07/23 12:00:00","3","1089","2025/07/31 11:59:59","113301","0"
"397","0","2025/07/23 12:00:00","3","1090","2025/07/31 11:59:59","113101","0"
"397","0","2025/07/23 12:00:00","3","1091","2025/07/31 11:59:59","110401","0"
"398","1185","2025/07/23 12:00:00","3","1092","2025/07/31 11:59:59","135201","30398"
"399","1186","2025/07/31 12:00:00","3","1093","2025/08/10 11:59:59","135301","30399"
"400","0","2025/08/10 12:00:00","3","1094","2025/08/15 14:59:59","131701","0"
"400","0","2025/08/10 12:00:00","3","1095","2025/08/15 14:59:59","131801","0"
"400","0","2025/08/10 12:00:00","3","1096","2025/08/15 14:59:59","110601","0"
"400","0","2025/08/10 12:00:00","3","1097","2025/08/15 14:59:59","126601","0"
"401","1187","2025/08/10 12:00:00","3","1098","2025/08/15 14:59:59","135401","30401"
