a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91
"8","","ぺコリーヌ","0","20034","105801","204","-285","2022/11/17 15:00:00","51","2030/01/01 14:59:59","4","4","20034016"
"8","","キャル","12.17","20034","106001","304","-285","2022/11/17 15:00:00","51","2030/01/01 14:59:59","3","6","20034017"
"8","","コッコロ","17.67","20034","105901","105","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","1","2","20034018"
"8","","ぺコリーヌ","10.12","20034","105801","205","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","2","1","20034019"
"8","","キャル","3.75","20034","106001","305","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","2","1","20034020"
"8","","コッコロ","0","20034","105901","106","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","2","2","20034021"
"8","","ぺコリーヌ","11.97","20034","105801","206","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","1","2","20034022"
"8","","キャル","15.77","20034","106001","306","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","1","3","20034023"
"8","","コッコロ","14.8","20034","105901","107","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","4","2","20034024"
"8","","ぺコリーヌ","9.12","20034","105801","207","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","2","5","20034025"
"8","","キャル","15.43","20034","106001","307","-285","2022/11/17 15:00:00","52","2030/01/01 14:59:59","1","2","20034026"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","20035","190801","1","-416.5","2022/12/19 15:00:00","53","2030/01/01 14:59:59","1","2","20035001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","20035","190801","2","-416.5","2022/12/19 15:00:00","53","2030/01/01 14:59:59","1","2","20035002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","20035","190801","3","-416.5","2022/12/19 15:00:00","54","2030/01/01 14:59:59","1","2","20035003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","20035","190801","4","-416.5","2022/12/19 15:00:00","54","2030/01/01 14:59:59","2","2","20035004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","20035","190801","5","-416.5","2022/12/19 15:00:00","57","2030/01/01 14:59:59","1","1","20035005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","20035","190801","1","-363","2022/12/19 15:00:00","55","2030/01/01 14:59:59","1","2","20035006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","20035","190801","2","-363","2022/12/19 15:00:00","55","2030/01/01 14:59:59","2","1","20035007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","20035","190801","3","-363","2022/12/19 15:00:00","56","2030/01/01 14:59:59","2","1","20035008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","20035","190801","4","-363","2022/12/19 15:00:00","56","2030/01/01 14:59:59","2","1","20035009"
"8","","リマ","0","20035","105202","101","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","2","2","20035101"
"8","","リマ（シンデレラ）","0","20035","115801","111","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","2","2","20035102"
"8","","マホ（シンデレラ）","8.63","20035","116001","201","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","6","1","20035103"
"-6","","マコト（シンデレラ）","0","20035","115901","301","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","1","1","20035104"
"8","","リマ","0","20035","105202","102","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","1","1","20035105"
"8","","リマ（シンデレラ）","0","20035","115801","112","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","1","1","20035106"
"8","","マホ（シンデレラ）","10.38","20035","116001","202","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","1","2","20035107"
"-6","","マコト（シンデレラ）","0","20035","115901","302","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","5","5","20035108"
"8","","リマ","0","20035","105202","103","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","1","1","20035109"
"8","","リマ（シンデレラ）","10.22","20035","115801","113","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","2","1","20035110"
"8","","マホ（シンデレラ）","13.08","20035","116001","203","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","1","5","20035111"
"-6","","マコト（シンデレラ）","7.52","20035","115901","303","-285","2022/12/19 15:00:00","51","2030/01/01 14:59:59","6","2","20035112"
"8","","リマ","0","20035","105202","104","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","1","20035113"
"8","","リマ（シンデレラ）","0","20035","115801","114","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","1","20035114"
"8","","マホ（シンデレラ）","22.27","20035","116001","204","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","2","20035115"
"-6","","マコト（シンデレラ）","10.42","20035","115901","304","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","5","20035116"
"8","","リマ","0","20035","105202","105","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","1","20035117"
"8","","リマ（シンデレラ）","0","20035","115801","115","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","1","20035118"
"8","","マホ（シンデレラ）","18.57","20035","116001","205","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","2","20035119"
"-6","","マコト（シンデレラ）","0","20035","115901","305","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","2","2","20035120"
"8","","リマ","10.58","20035","105202","106","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","2","20035121"
"8","","リマ（シンデレラ）","10.58","20035","115801","116","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","2","20035122"
"8","","マホ（シンデレラ）","22.25","20035","116001","206","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","2","20035123"
"-6","","マコト（シンデレラ）","10.63","20035","115901","306","-285","2022/12/19 15:00:00","52","2030/01/01 14:59:59","1","2","20035124"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","20036","190801","1","-416.5","2023/01/16 15:00:00","53","2030/01/01 14:59:59","1","2","20036001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","20036","190801","2","-416.5","2023/01/16 15:00:00","53","2030/01/01 14:59:59","1","2","20036002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","20036","190801","3","-416.5","2023/01/16 15:00:00","54","2030/01/01 14:59:59","1","2","20036003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","20036","190801","4","-416.5","2023/01/16 15:00:00","54","2030/01/01 14:59:59","2","2","20036004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","20036","190801","5","-416.5","2023/01/16 15:00:00","57","2030/01/01 14:59:59","1","1","20036005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","20036","190801","1","-363","2023/01/16 15:00:00","55","2030/01/01 14:59:59","1","2","20036006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","20036","190801","2","-363","2023/01/16 15:00:00","55","2030/01/01 14:59:59","2","1","20036007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","20036","190801","3","-363","2023/01/16 15:00:00","56","2030/01/01 14:59:59","2","1","20036008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","20036","190801","4","-363","2023/01/16 15:00:00","56","2030/01/01 14:59:59","2","1","20036009"
"8","","ユニ（聖学祭）","0","20036","116401","101","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","2","20036101"
"8","","クロエ","10.22","20036","110801","201","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","3","20036102"
"8","","クロエ（聖学祭）","10.22","20036","116201","211","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","3","20036103"
"8","","チエル","8.02","20036","110901","301","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","2","20036104"
"8","","チエル（聖学祭）","8.02","20036","116301","311","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","2","20036105"
"8","","ユニ","10.75","20036","111001","102","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","6","20036106"
"8","","ユニ（聖学祭）","10.75","20036","116401","112","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","6","20036107"
"8","","クロエ（聖学祭）","7.68","20036","116201","202","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","3","20036108"
"8","","チエル（聖学祭）","4.36","20036","116301","302","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","2","1","20036109"
"8","","ユニ","10.185","20036","111001","103","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","3","1","20036110"
"8","","ユニ（聖学祭）","10.185","20036","116401","113","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","3","1","20036111"
"8","","クロエ","14.475","20036","110801","203","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","3","20036112"
"8","","クロエ（聖学祭）","14.475","20036","116201","213","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","3","20036113"
"8","","チエル","8.64","20036","110901","303","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","6","20036114"
"8","","チエル（聖学祭）","8.64","20036","116301","313","-285","2023/01/16 15:00:00","51","2030/01/01 14:59:59","1","6","20036115"
"8","","ユニ（聖学祭）","0","20036","116401","104","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","1","1","20036116"
"8","","クロエ（聖学祭）","16.4","20036","116201","204","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","1","2","20036117"
"8","","チエル（聖学祭）","7.51","20036","116301","304","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","2","1","20036118"
"8","","ユニ（聖学祭）","5.96","20036","116401","105","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","2","1","20036119"
"8","","クロエ（聖学祭）","15.1","20036","116201","205","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","2","3","20036120"
"8","","チエル（聖学祭）","12.745","20036","116301","305","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","2","3","20036121"
"8","","ユニ（聖学祭）","17.69","20036","116401","106","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","1","4","20036122"
"8","","クロエ（聖学祭）","15.16","20036","116201","206","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","1","5","20036123"
"8","","チエル（聖学祭）","10.38","20036","116301","306","-285","2023/01/16 15:00:00","52","2030/01/01 14:59:59","1","3","20036124"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","20037","190801","1","-416.5","2023/02/16 15:00:00","53","2030/01/01 14:59:59","1","2","20037001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","20037","190801","2","-416.5","2023/02/16 15:00:00","53","2030/01/01 14:59:59","1","2","20037002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","20037","190801","3","-416.5","2023/02/16 15:00:00","54","2030/01/01 14:59:59","1","2","20037003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","20037","190801","4","-416.5","2023/02/16 15:00:00","54","2030/01/01 14:59:59","2","2","20037004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","20037","190801","5","-416.5","2023/02/16 15:00:00","57","2030/01/01 14:59:59","1","1","20037005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","20037","190801","1","-363","2023/02/16 15:00:00","55","2030/01/01 14:59:59","1","2","20037006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","20037","190801","2","-363","2023/02/16 15:00:00","55","2030/01/01 14:59:59","2","1","20037007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","20037","190801","3","-363","2023/02/16 15:00:00","56","2030/01/01 14:59:59","2","1","20037008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","20037","190801","4","-363","2023/02/16 15:00:00","56","2030/01/01 14:59:59","2","1","20037009"
"8","","イノリ","5.918","20037","106601","101","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","4","3","20037010"
"8","","イノリ（タイムトラベル）","5.918","20037","116501","111","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","4","3","20037011"
"8","","カヤ（タイムトラベル）","7.248","20037","116601","201","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","1","2","20037012"
"8","","イノリ（タイムトラベル）","0","20037","116501","112","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","2","2","20037013"
"8","","カヤ（タイムトラベル）","13.267","20037","116601","202","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","5","2","20037014"
"8","","イノリ（タイムトラベル）","3.177","20037","116501","113","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","1","2","20037015"
"8","","カヤ（タイムトラベル）","6.698","20037","116601","203","-285","2023/02/16 15:00:00","51","2030/01/01 14:59:59","6","1","20037016"
"8","","イノリ","3.927","20037","106601","104","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","1","3","20037017"
"8","","イノリ（タイムトラベル）","3.927","20037","116501","114","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","3","2","20037018"
"8","","カヤ（タイムトラベル）","0","20037","116601","204","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","1","1","20037019"
"8","","イノリ","4.997","20037","106601","105","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","4","3","20037020"
"8","","イノリ（タイムトラベル）","4.997","20037","116501","115","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","3","3","20037021"
"8","","カヤ（タイムトラベル）","6.717","20037","116601","205","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","1","2","20037022"
"8","","イノリ","0","20037","106601","106","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","3","3","20037023"
"8","","イノリ（タイムトラベル）","0","20037","116501","116","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","3","3","20037024"
"8","","カヤ（タイムトラベル）","0","20037","116601","206","-285","2023/02/16 15:00:00","52","2030/01/01 14:59:59","1","1","20037025"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","20038","190801","1","-416.5","2023/03/16 15:00:00","53","2030/01/01 14:59:59","1","2","20038001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","20038","190801","2","-416.5","2023/03/16 15:00:00","53","2030/01/01 14:59:59","1","2","20038002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","20038","190801","3","-416.5","2023/03/16 15:00:00","54","2030/01/01 14:59:59","1","2","20038003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","20038","190801","4","-416.5","2023/03/16 15:00:00","54","2030/01/01 14:59:59","2","2","20038004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","20038","190801","5","-416.5","2023/03/16 15:00:00","57","2030/01/01 14:59:59","1","1","20038005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","20038","190801","1","-363","2023/03/16 15:00:00","55","2030/01/01 14:59:59","1","2","20038006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","20038","190801","2","-363","2023/03/16 15:00:00","55","2030/01/01 14:59:59","2","1","20038007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","20038","190801","3","-363","2023/03/16 15:00:00","56","2030/01/01 14:59:59","2","1","20038008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","20038","190801","4","-363","2023/03/16 15:00:00","56","2030/01/01 14:59:59","2","1","20038009"
"8","","アオイ（作業服）","0","20038","116701","101","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","2","2","20038101"
"8","","ミフユ（作業服）","0","20038","116901","201","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","2","2","20038102"
"8","","タマキ（作業服）","0","20038","116801","301","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","3","3","20038103"
"8","","アオイ（作業服）","3","20038","116701","102","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","5","2","20038104"
"8","","ミフユ（作業服）","9.45","20038","116901","202","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","4","2","20038105"
"8","","タマキ（作業服）","4.5","20038","116801","302","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","1","4","20038106"
"8","","アオイ（作業服）","4.75","20038","116701","103","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","2","5","20038107"
"8","","ミフユ（作業服）","0","20038","116901","203","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","2","2","20038108"
"8","","タマキ（作業服）","4.12","20038","116801","303","-285","2023/03/16 15:00:00","51","2030/01/01 14:59:59","1","2","20038109"
"8","","アオイ（作業服）","5.85","20038","116701","104","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","2","5","20038110"
"8","","ミフユ（作業服）","4.4","20038","116901","204","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","1","2","20038111"
"8","","タマキ（作業服）","4","20038","116801","304","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","1","2","20038112"
"8","","アオイ（作業服）","6.39","20038","116701","105","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","1","2","20038113"
"8","","ミフユ（作業服）","0","20038","116901","205","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","1","1","20038114"
"8","","タマキ（作業服）","0","20038","116801","305","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","2","2","20038115"
"8","","アオイ（作業服）","5.5","20038","116701","106","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","2","5","20038116"
"8","","ミフユ（作業服）","0","20038","116901","206","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","2","2","20038117"
"8","","タマキ（作業服）","7.7","20038","116801","306","-285","2023/03/16 15:00:00","52","2030/01/01 14:59:59","1","2","20038118"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","20039","190801","1","-416.5","2023/04/17 15:00:00","53","2030/01/01 14:59:59","1","2","20039001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","20039","190801","2","-416.5","2023/04/17 15:00:00","53","2030/01/01 14:59:59","1","2","20039002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","20039","190801","3","-416.5","2023/04/17 15:00:00","54","2030/01/01 14:59:59","1","2","20039003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","20039","190801","4","-416.5","2023/04/17 15:00:00","54","2030/01/01 14:59:59","2","2","20039004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","20039","190801","5","-416.5","2023/04/17 15:00:00","57","2030/01/01 14:59:59","1","1","20039005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","20039","190801","1","-363","2023/04/17 15:00:00","55","2030/01/01 14:59:59","1","2","20039006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","20039","190801","2","-363","2023/04/17 15:00:00","55","2030/01/01 14:59:59","2","1","20039007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","20039","190801","3","-363","2023/04/17 15:00:00","56","2030/01/01 14:59:59","2","1","20039008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","20039","190801","4","-363","2023/04/17 15:00:00","56","2030/01/01 14:59:59","2","1","20039009"
"8","","エリコ","9.696","20039","102701","101","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","2","20039101"
"8","","エリコ（サマー）","9.696","20039","117001","111","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","2","20039102"
"8","","シズル","0","20039","104901","201","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","2","2","20039103"
"-8","","シズル（サマー）","3.132","20039","117101","211","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","2","20039104"
"8","","エリコ","5.448","20039","102701","102","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","2","1","20039105"
"8","","エリコ（サマー）","5.448","20039","117001","112","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","2","1","20039106"
"8","","シズル","3.804","20039","104901","202","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","2","20039107"
"-8","","シズル（サマー）","3.804","20039","117101","212","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","2","20039108"
"8","","エリコ","5.9","20039","102701","103","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","5","20039109"
"8","","エリコ（サマー）","5.9","20039","117001","113","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","1","5","20039110"
"8","","シズル","0","20039","104901","203","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","2","2","20039111"
"-8","","シズル（サマー）","0","20039","117101","213","-285","2023/04/17 15:00:00","51","2030/01/01 14:59:59","2","2","20039112"
"8","","エリコ","8.47","20039","102701","104","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","1","2","20039113"
"8","","エリコ（サマー）","8.47","20039","117001","114","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","1","2","20039114"
"8","","シズル","3.816","20039","104901","204","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","4","1","20039115"
"-8","","シズル（サマー）","3.816","20039","117101","214","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","4","1","20039116"
"8","","エリコ","0","20039","102701","105","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","5","5","20039117"
"8","","エリコ（サマー）","0","20039","117001","115","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","5","5","20039118"
"8","","シズル","0","20039","104901","205","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","2","2","20039119"
"-8","","シズル（サマー）","3.736","20039","117101","215","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","2","1","20039120"
"8","","エリコ","6.505","20039","102701","106","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","1","2","20039121"
"8","","エリコ（サマー）","6.505","20039","117001","116","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","1","2","20039122"
"8","","シズル","5.702","20039","104901","206","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","5","2","20039123"
"-8","","シズル（サマー）","5.702","20039","117101","216","-285","2023/04/17 15:00:00","52","2030/01/01 14:59:59","5","2","20039124"
"0","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","カリン","3.414","20040","190801","1","-416.5","2023/05/16 15:00:00","53","2030/01/01 14:59:59","1","2","20040001"
"0","ミッションをクリアして、\n報酬をゲットしましょう！","カリン","3.099","20040","190801","2","-416.5","2023/05/16 15:00:00","53","2030/01/01 14:59:59","1","2","20040002"
"0","受け取ることができる\n報酬があるようです\n確認してみてください","カリン","2.801","20040","190801","3","-416.5","2023/05/16 15:00:00","54","2030/01/01 14:59:59","1","2","20040003"
"0","報酬がもらえますよ！\nチェックしてみてください","カリン","0","20040","190801","4","-416.5","2023/05/16 15:00:00","54","2030/01/01 14:59:59","2","2","20040004"
"0","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","カリン","0","20040","190801","5","-416.5","2023/05/16 15:00:00","57","2030/01/01 14:59:59","1","1","20040005"
"0","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","カリン","5.506","20040","190801","1","-363","2023/05/16 15:00:00","55","2030/01/01 14:59:59","1","2","20040006"
"0","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","カリン","1.216","20040","190801","2","-363","2023/05/16 15:00:00","55","2030/01/01 14:59:59","2","1","20040007"
"0","お疲れ様でした\n討伐証の交換、\nお忘れないように！","カリン","1.539","20040","190801","3","-363","2023/05/16 15:00:00","56","2030/01/01 14:59:59","2","1","20040008"
"0","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","カリン","1.875","20040","190801","4","-363","2023/05/16 15:00:00","56","2030/01/01 14:59:59","2","1","20040009"
"8","","ノゾミ（サマー）","3.35","20040","117201","101","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","2","1","20040101"
"8","","チカ（サマー）","16.48","20040","117301","201","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","4","5","20040102"
"8","","ツムギ（サマー）","17.388","20040","117401","301","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","3","1","20040103"
"8","","ノゾミ（サマー）","3","20040","117201","102","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","1","2","20040104"
"8","","チカ（サマー）","12.977","20040","117301","202","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","1","2","20040105"
"8","","ツムギ（サマー）","5.239","20040","117401","302","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","1","3","20040106"
"8","","ノゾミ（サマー）","7.721","20040","117201","103","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","2","5","20040107"
"8","","チカ（サマー）","8.611","20040","117301","203","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","1","4","20040108"
"8","","ツムギ（サマー）","14.315","20040","117401","303","-285","2023/05/16 15:00:00","51","2030/01/01 14:59:59","1","2","20040109"
"8","","ノゾミ（サマー）","5.961","20040","117201","104","-285","2023/05/16 15:00:00","52","2030/01/01 14:59:59","2","5","20040110"
"8","","チカ（サマー）","16.001","20040","117301","204","-285","2023/05/16 15:00:00","52","2030/01/01 14:59:59","1","5","20040111"
"8","","ツムギ（サマー）","3.903","20040","117401","304","-285","2023/05/16 15:00:00","52","2030/01/01 14:59:59","2","1","20040112"
"8","","ノゾミ（サマー）","0","20040","117201","105","-285","2023/05/16 15:00:00","52","2030/01/01 14:59:59","2","2","20040113"
