1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620090165","61001005","1","0","68003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","68003","0","0","1","61001007","30","1","0","0","18","620110065","0","0","620300065","938","0","600110681","0","600003151"
"620090166","61001005","1","0","69003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","69003","0","0","1","61001007","30","1","0","0","18","620110066","0","0","620300066","954","0","600110691","0","600003152"
"620370001","61001005","1","0","3003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","3003","0","0","1","61001007","30","1","0","0","18","620440001","0","0","620060001","323","0","600110031","0","600003157"
"620370001","61001005","1","0","4003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","4003","0","0","1","61001007","30","1","0","0","18","620440001","0","0","620060001","323","0","600110041","0","600003158"
"620370002","61001005","1","0","5003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","5003","0","0","1","61001007","30","1","0","0","18","620440002","0","0","620060002","336","0","600110051","0","600003159"
"620370003","61001005","1","0","6003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","6003","0","0","1","61001007","30","1","0","0","18","620440003","0","0","620060003","342","0","600110061","0","600003160"
"620370004","61001005","1","0","7003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","7003","0","0","1","61001007","30","1","0","0","18","620440004","0","0","620060004","352","0","600110071","0","600003161"
"620370005","61001005","1","0","8003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","8003","0","0","1","61001007","30","1","0","0","18","620440005","0","0","620060005","360","0","600110081","0","600003162"
"620370006","61001005","1","0","9003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","9003","0","0","1","61001007","30","1","0","0","18","620440006","0","0","620060006","373","0","600110091","0","600003163"
"620370007","61001005","1","0","10003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","10003","0","0","1","61001007","30","1","0","0","18","620440007","0","0","620060007","386","0","600110101","0","600003164"
"620370008","61001005","1","0","11003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","11003","0","0","1","61001007","30","1","0","0","18","620440008","0","0","620060008","392","0","600110111","0","600003165"
"620370009","61001005","1","0","12003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","12003","0","0","1","61001007","30","1","0","0","18","620440009","0","0","620060009","402","0","600110121","0","600003166"
"620370010","61001005","1","0","13003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","13003","0","0","1","61001007","30","1","0","0","18","620440010","0","0","620060010","408","0","600110131","0","600003167"
"620370011","61001005","1","0","14003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","14003","0","0","1","61001007","30","1","0","0","18","620440011","0","0","620060011","420","0","600110141","0","600003168"
"620370012","61001005","1","0","15003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","15003","0","0","1","61001007","30","1","0","0","18","620440012","0","0","620060012","427","0","600110151","0","600003169"
"620370013","61001005","1","0","16003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","16003","0","0","1","61001007","30","1","0","0","18","620440013","0","0","620060013","439","0","600110161","0","600003170"
"620370014","61001005","1","0","17003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","17003","0","0","1","61001007","30","1","0","0","18","620440014","0","0","620060014","445","0","600110171","0","600003171"
"620370015","61001005","1","0","18003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","18003","0","0","1","61001007","30","1","0","0","18","620440015","0","0","620060015","458","0","600110181","0","600003172"
"620370016","61001005","1","0","19003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","19003","0","0","1","61001007","30","1","0","0","18","620440016","0","0","620060016","465","0","600110191","0","600003173"
"620370017","61001005","1","0","20003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","20003","0","0","1","61001007","30","1","0","0","18","620440017","0","0","620060017","469","0","600110201","0","600003174"
"620370018","61001005","1","0","21003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","21003","0","0","1","61001007","30","1","0","0","18","620440018","0","0","620060018","477","0","600110211","0","600003175"
"620370019","61001005","1","0","22003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","22003","0","0","1","61001007","30","1","0","0","18","620440019","0","0","620060019","483","0","600110221","0","600003176"
"620370020","61001005","1","0","23003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","23003","0","0","1","61001007","30","1","0","0","18","620440020","0","0","620060020","488","0","600110231","0","600003177"
"620370021","61001005","1","0","24003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","24003","0","0","1","61001007","30","1","0","0","18","620440021","0","0","620060021","496","0","600110241","0","600003178"
"620370022","61001005","1","0","25003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","25003","0","0","1","61001007","30","1","0","0","18","620440022","0","0","620060022","502","0","600110251","0","600003179"
"620370023","61001005","1","0","26003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","26003","0","0","1","61001007","30","1","0","0","18","620440023","0","0","620060023","507","0","600110261","0","600003180"
"620370024","61001005","1","0","27003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","27003","0","0","1","61001007","30","1","0","0","18","620440024","0","0","620060024","515","0","600110271","0","600003181"
"620370025","61001005","1","0","28003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","28003","0","0","1","61001007","30","1","0","0","18","620440025","0","0","620060025","522","0","600110281","0","600003182"
"620370026","61001005","1","0","29003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","29003","0","0","1","61001007","30","1","0","0","18","620440026","0","0","620060026","528","0","600110291","0","600003183"
"620370027","61001005","1","0","30003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","30003","0","0","1","61001007","30","1","0","0","18","620440027","0","0","620060027","534","0","600110301","0","600003184"
"620370028","61001005","1","0","31003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","31003","0","0","1","61001007","30","1","0","0","18","620440028","0","0","620060028","542","0","600110311","0","600003185"
"620370029","61001005","1","0","32003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","32003","0","0","1","61001007","30","1","0","0","18","620440029","0","0","620060029","553","0","600110321","0","600003186"
"620370030","61001005","1","0","33003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","33003","0","0","1","61001007","30","1","0","0","18","620440030","0","0","620060030","569","0","600110331","0","600003187"
"620370031","61001005","1","0","34003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","34003","0","0","1","61001007","30","1","0","0","18","620440031","0","0","620060031","576","0","600110341","0","600003188"
"620370032","61001005","1","0","35003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","35003","0","0","1","61001007","30","1","0","0","18","620440032","0","0","620060032","580","0","600110351","0","600003189"
"620370033","61001005","1","0","36003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","36003","0","0","1","61001007","30","1","0","0","18","620440033","0","0","620060033","595","0","600110361","0","600003190"
"620370034","61001005","1","0","37003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","37003","0","0","1","61001007","30","1","0","0","18","620440034","0","0","620060034","603","0","600110371","0","600003191"
"620370035","61001005","1","0","38003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","38003","0","0","1","61001007","30","1","0","0","18","620440035","0","0","620060035","615","0","600110381","0","600003192"
"620370036","61001005","1","0","39003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","39003","0","0","1","61001007","30","1","0","0","18","620440036","0","0","620060036","625","0","600110391","0","600003193"
"620370037","61001005","1","0","40003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","40003","0","0","1","61001007","30","1","0","0","18","620440037","0","0","620060037","643","0","600110401","0","600003194"
"620370038","61001005","1","0","41003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","41003","0","0","1","61001007","30","1","0","0","18","620440038","0","0","620060038","647","0","600110411","0","600003195"
"620370039","61001005","1","0","42003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","42003","0","0","1","61001007","30","1","0","0","18","620440039","0","0","620060039","654","0","600110421","0","600003196"
"620370040","61001005","1","0","43003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","43003","0","0","1","61001007","30","1","0","0","18","620440040","0","0","620060040","673","0","600110431","0","600003197"
"620370041","61001005","1","0","44003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","44003","0","0","1","61001007","30","1","0","0","18","620440041","0","0","620060041","689","0","600110441","0","600003198"
"620370042","61001005","1","0","45003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","45003","0","0","1","61001007","30","1","0","0","18","620440042","0","0","620060042","706","0","600110451","0","600003199"
"620370043","61001005","1","0","46003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","46003","0","0","1","61001007","30","1","0","0","18","620440043","0","0","620060043","717","0","600110461","0","600003200"
"620370044","61001005","1","0","47003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","47003","0","0","1","61001007","30","1","0","0","18","620440044","0","0","620060044","722","0","600110471","0","600003201"
"620370045","61001005","1","0","48003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","48003","0","0","1","61001007","30","1","0","0","18","620440045","0","0","620060045","733","0","600110481","0","600003202"
"620370046","61001005","1","0","49003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","49003","0","0","1","61001007","30","1","0","0","18","620440046","0","0","620060046","748","0","600110491","0","600003203"
"620370047","61001005","1","0","50003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","50003","0","0","1","61001007","30","1","0","0","18","620440047","0","0","620060047","768","0","600110501","0","600003204"
"620370048","61001005","1","0","51003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","51003","0","0","1","61001007","30","1","0","0","18","620440048","0","0","620060048","777","0","600110511","0","600003205"
"620370049","61001005","1","0","52003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","52003","0","0","1","61001007","30","1","0","0","18","620440049","0","0","620060049","786","0","600110521","0","600003206"
"620370050","61001005","1","0","53003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","53003","0","0","1","61001007","30","1","0","0","18","620440050","0","0","620060050","800","0","600110531","0","600003207"
"620370051","61001005","1","0","54003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","54003","0","0","1","61001007","30","1","0","0","18","620440051","0","0","620060051","809","0","600110541","0","600003208"
"620370052","61001005","1","0","55003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","55003","0","0","1","61001007","30","1","0","0","18","620440052","0","0","620060052","816","0","600110551","0","600003209"
"620370053","61001005","1","0","56003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","56003","0","0","1","61001007","30","1","0","0","18","620440053","0","0","620060053","824","0","600110561","0","600003210"
"620370054","61001005","1","0","57003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","57003","0","0","1","61001007","30","1","0","0","18","620440054","0","0","620060054","827","0","600110571","0","600003211"
"620370055","61001005","1","0","58003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","58003","0","0","1","61001007","30","1","0","0","18","620440055","0","0","620060055","834","0","600110581","0","600003212"
"620370056","61001005","1","0","59003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","59003","0","0","1","61001007","30","1","0","0","18","620440056","0","0","620060056","849","0","600110591","0","600003213"
"620370057","61001005","1","0","60003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","60003","0","0","1","61001007","30","1","0","0","18","620440057","0","0","620060057","855","0","600110601","0","600003214"
"620370058","61001005","1","0","61003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","61003","0","0","1","61001007","30","1","0","0","18","620440058","0","0","620060058","865","0","600110611","0","600003215"
"620370059","61001005","1","0","62003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","62003","0","0","1","61001007","30","1","0","0","18","620440059","0","0","620060059","874","0","600110621","0","600003216"
"620370060","61001005","1","0","63003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","63003","0","0","1","61001007","30","1","0","0","18","620440060","0","0","620060060","888","0","600110631","0","600003217"
"620370061","61001005","1","0","64003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","64003","0","0","1","61001007","30","1","0","0","18","620440061","0","0","620060061","899","0","600110641","0","600003218"
"620370062","61001005","1","0","65003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","65003","0","0","1","61001007","30","1","0","0","18","620440062","0","0","620060062","907","0","600110651","0","600003219"
"620370063","61001005","1","0","66003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","66003","0","0","1","61001007","30","1","0","0","18","620440063","0","0","620060063","918","0","600110661","0","600003220"
"620370064","61001005","1","0","67003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","67003","0","0","1","61001007","30","1","0","0","18","620440064","0","0","620060064","926","0","600110671","0","600003221"
"620370065","61001005","1","0","68003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","68003","0","0","1","61001007","30","1","0","0","18","620440065","0","0","620060065","938","0","600110681","0","600003222"
"620370066","61001005","1","0","69003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","69003","0","0","1","61001007","30","1","0","0","18","620440066","0","0","620060066","954","0","600110691","0","600003223"
"620380001","61001005","1","0","3003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","3003","0","0","1","61001007","30","1","0","0","18","620340001","0","0","620320001","323","0","600110031","0","600003228"
"620380001","61001005","1","0","4003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","4003","0","0","1","61001007","30","1","0","0","18","620340001","0","0","620320001","323","0","600110041","0","600003229"
"620380001","61001005","1","0","5003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","5003","0","0","1","61001007","30","1","0","0","18","620340002","0","0","620320002","336","0","600110051","0","600003230"
"620380002","61001005","1","0","6003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","6003","0","0","1","61001007","30","1","0","0","18","620340003","0","0","620320003","342","0","600110061","0","600003231"
"620380003","61001005","1","0","7003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","7003","0","0","1","61001007","30","1","0","0","18","620340004","0","0","620320004","352","0","600110071","0","600003232"
"620380004","61001005","1","0","8003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","8003","0","0","1","61001007","30","1","0","0","18","620340005","0","0","620320005","360","0","600110081","0","600003233"
"620380005","61001005","1","0","9003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","9003","0","0","1","61001007","30","1","0","0","18","620340006","0","0","620320006","373","0","600110091","0","600003234"
"620380006","61001005","1","0","10003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","10003","0","0","1","61001007","30","1","0","0","18","620340007","0","0","620320007","386","0","600110101","0","600003235"
"620380007","61001005","1","0","11003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","11003","0","0","1","61001007","30","1","0","0","18","620340008","0","0","620320008","392","0","600110111","0","600003236"
"620380008","61001005","1","0","12003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","12003","0","0","1","61001007","30","1","0","0","18","620340009","0","0","620320009","402","0","600110121","0","600003237"
"620380009","61001005","1","0","13003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","13003","0","0","1","61001007","30","1","0","0","18","620340010","0","0","620320010","408","0","600110131","0","600003238"
"620380010","61001005","1","0","14003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","14003","0","0","1","61001007","30","1","0","0","18","620340011","0","0","620320011","420","0","600110141","0","600003239"
"620380011","61001005","1","0","15003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","15003","0","0","1","61001007","30","1","0","0","18","620340012","0","0","620320012","427","0","600110151","0","600003240"
"620380012","61001005","1","0","16003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","16003","0","0","1","61001007","30","1","0","0","18","620340013","0","0","620320013","439","0","600110161","0","600003241"
"620380013","61001005","1","0","17003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","17003","0","0","1","61001007","30","1","0","0","18","620340014","0","0","620320014","445","0","600110171","0","600003242"
"620380014","61001005","1","0","18003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","18003","0","0","1","61001007","30","1","0","0","18","620340015","0","0","620320015","458","0","600110181","0","600003243"
"620380015","61001005","1","0","19003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","19003","0","0","1","61001007","30","1","0","0","18","620340016","0","0","620320016","465","0","600110191","0","600003244"
"620380016","61001005","1","0","20003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","20003","0","0","1","61001007","30","1","0","0","18","620340017","0","0","620320017","469","0","600110201","0","600003245"
"620380017","61001005","1","0","21003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","21003","0","0","1","61001007","30","1","0","0","18","620340018","0","0","620320018","477","0","600110211","0","600003246"
"620380018","61001005","1","0","22003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","22003","0","0","1","61001007","30","1","0","0","18","620340019","0","0","620320019","483","0","600110221","0","600003247"
"620380019","61001005","1","0","23003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","23003","0","0","1","61001007","30","1","0","0","18","620340020","0","0","620320020","488","0","600110231","0","600003248"
"620380020","61001005","1","0","24003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","24003","0","0","1","61001007","30","1","0","0","18","620340021","0","0","620320021","496","0","600110241","0","600003249"
"620380021","61001005","1","0","25003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","25003","0","0","1","61001007","30","1","0","0","18","620340022","0","0","620320022","502","0","600110251","0","600003250"
"620380022","61001005","1","0","26003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","26003","0","0","1","61001007","30","1","0","0","18","620340023","0","0","620320023","507","0","600110261","0","600003251"
"620380023","61001005","1","0","27003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","27003","0","0","1","61001007","30","1","0","0","18","620340024","0","0","620320024","515","0","600110271","0","600003252"
"620380024","61001005","1","0","28003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","28003","0","0","1","61001007","30","1","0","0","18","620340025","0","0","620320025","522","0","600110281","0","600003253"
"620380025","61001005","1","0","29003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","29003","0","0","1","61001007","30","1","0","0","18","620340026","0","0","620320026","528","0","600110291","0","600003254"
"620380026","61001005","1","0","30003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","30003","0","0","1","61001007","30","1","0","0","18","620340027","0","0","620320027","534","0","600110301","0","600003255"
"620380027","61001005","1","0","31003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","31003","0","0","1","61001007","30","1","0","0","18","620340028","0","0","620320028","542","0","600110311","0","600003256"
"620380028","61001005","1","0","32003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","32003","0","0","1","61001007","30","1","0","0","18","620340029","0","0","620320029","553","0","600110321","0","600003257"
"620380029","61001005","1","0","33003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","33003","0","0","1","61001007","30","1","0","0","18","620340030","0","0","620320030","569","0","600110331","0","600003258"
"620380030","61001005","1","0","34003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","34003","0","0","1","61001007","30","1","0","0","18","620340031","0","0","620320031","576","0","600110341","0","600003259"
"620380031","61001005","1","0","35003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","35003","0","0","1","61001007","30","1","0","0","18","620340032","0","0","620320032","580","0","600110351","0","600003260"
"620380032","61001005","1","0","36003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","36003","0","0","1","61001007","30","1","0","0","18","620340033","0","0","620320033","595","0","600110361","0","600003261"
"620380033","61001005","1","0","37003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","37003","0","0","1","61001007","30","1","0","0","18","620340034","0","0","620320034","603","0","600110371","0","600003262"
"620380034","61001005","1","0","38003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","38003","0","0","1","61001007","30","1","0","0","18","620340035","0","0","620320035","615","0","600110381","0","600003263"
"620380035","61001005","1","0","39003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","39003","0","0","1","61001007","30","1","0","0","18","620340036","0","0","620320036","625","0","600110391","0","600003264"
"620380036","61001005","1","0","40003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","40003","0","0","1","61001007","30","1","0","0","18","620340037","0","0","620320037","643","0","600110401","0","600003265"
"620380037","61001005","1","0","41003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","41003","0","0","1","61001007","30","1","0","0","18","620340038","0","0","620320038","647","0","600110411","0","600003266"
"620380038","61001005","1","0","42003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","42003","0","0","1","61001007","30","1","0","0","18","620340039","0","0","620320039","654","0","600110421","0","600003267"
"620380039","61001005","1","0","43003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","43003","0","0","1","61001007","30","1","0","0","18","620340040","0","0","620320040","673","0","600110431","0","600003268"
"620380040","61001005","1","0","44003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","44003","0","0","1","61001007","30","1","0","0","18","620340041","0","0","620320041","689","0","600110441","0","600003269"
"620380041","61001005","1","0","45003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","45003","0","0","1","61001007","30","1","0","0","18","620340042","0","0","620320042","706","0","600110451","0","600003270"
"620380042","61001005","1","0","46003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","46003","0","0","1","61001007","30","1","0","0","18","620340043","0","0","620320043","717","0","600110461","0","600003271"
"620380043","61001005","1","0","47003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","47003","0","0","1","61001007","30","1","0","0","18","620340044","0","0","620320044","722","0","600110471","0","600003272"
"620380044","61001005","1","0","48003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","48003","0","0","1","61001007","30","1","0","0","18","620340045","0","0","620320045","733","0","600110481","0","600003273"
"620380045","61001005","1","0","49003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","49003","0","0","1","61001007","30","1","0","0","18","620340046","0","0","620320046","748","0","600110491","0","600003274"
"620380046","61001005","1","0","50003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","50003","0","0","1","61001007","30","1","0","0","18","620340047","0","0","620320047","768","0","600110501","0","600003275"
"620380047","61001005","1","0","51003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","51003","0","0","1","61001007","30","1","0","0","18","620340048","0","0","620320048","777","0","600110511","0","600003276"
"620380048","61001005","1","0","52003","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","52003","0","0","1","61001007","30","1","0","0","18","620340049","0","0","620320049","786","0","600110521","0","600003277"
