cd92a40f186d5e9bb6631a5c775d5fca0f119f49480d98bff25e55dd5844a7c2,c3a6bd39904d39d5fd2ec7ebdc370d527b7563d813cf3848a5a406e51fb007ae,b1b79d448081955bc0724c6f873aa33d63913da04cb4f51b2be5af4f08b3ee2a,2809bc069f454f879624a07e3bc77b1002b4f10b8d1c6e11af39ef557b380e21,44a73f24baf21973b1472a68ca77148e1d87955caffc4f3f362ab6ba1872b32b,d092a816f783bd7510014bf58f842d3511f3fb80b84e81960fe2689bbc4a8539,f0083e4da0a5a4f916d42c875c8ccab1509685e5129a80b187e611906e00ac90,a3cfcf2a4ede2d3b1d726938018af5a4a20f0ae6acf03e7313a9fecbeaec4f8c,dceee3e1cb054ecb24c30fdbe2da33815ac1e546f6eb8ea7e698ba5e50eb19c0,0e8f5f5119cb99717604a77fb227834c4663f974ef94789836164f2e0af43928,d4641e9834190e882aae6f976f9baa4d435050001d59e3cfa5d140493537627f,bcada83318cd97aabab15c78db6a37b2eb56a54574d5b2ba8ac33dcfe3e48740,61f436d2032c32ec8e47592c217db305645831c2e38989a2291a2018f4f802e7,0d8aacbace9629eca7e59962d948694c3f61ccacbc11ef0076c9b251274d9c04,1b3e60ddb878172d4b3ca479333e58071dcba1566e209283f4eeee307889168c,8dbd2cea6af1fdb25b37c832c6ba6e89af950064c97bbb5072f2712e44ea3da0,a070ea6353228e898f016a25ffeaa2a4fd216cdfd360867e23ad6ecf34859083,ce188b77d3e0b3902a8259792e64cd1744c5d509029803f30e25884bb3a5c2e8,9e7369635c201ec2cdbbca2885a59914c61db52c5f958ceb0a046ad2c9276221,f83762cd966c5570b9a2edf27ff5a81c5b84eda8ad9667663ffadea98903e14b,e54749d2b9feeffd75359823bc0c112bd55a9ecc066c86902b694473981e5f63,2dd774e98e6a69f61ea71f310bf42aa7e185fc6885451ed47b38facda65e89f4,a3eeed31954b49b1905e378d140810ca1f5921c45c4913cb9aae5dcb94194cd6,196d4e47f63b1acaf6d80d512479c5a60c624eb9bb050fb24002c7669ceebda6,b4d765785ac0439229e8cfee96c0b6f8fa15d7528f0173fff8d6636669fe542e,b35e8fd1dfe4a3e9e4255d2d33be9160731fbc66ad703e886089c23e0ebb4786,a3bc44f3d5f8b67ed256c189646f29ac6513a0c01f7922b7df34bbf0c938158b,51e6e4a30cd4aa72ce61d95f333f1604499f576d10d3d7c727568e6ee7a92aa3,f8a292147a22047434e0b5645c067f8c6859f7c7814da9266e5fec4ca21d4cb0,fc8d821a5f446471df012cc298d360c12af74be8e7f8f85335f2643b7f83f3b6,7818dbe25c3b6891b974614d6a54388b815adcf5aeefce3cf6bcf79557d29e4b,7bc9311f9c435b076563cf48ae6dc14d94456228203fce5f6965be8338aebce0,6a4a0f1cffda9ad182628cae7ee9fefb0320b0f0f132cae5fd80cf6f559b9406,cca806319ff470fd0cae1fcca4766ab911b7a34850bac3dde511423e65d5a2e5,24e5666df9ac3ea993c0a6f7429bde78a48ece563bbedd2bfb8d5b809101ccaf,777b283f070ed2eaa16b9dd72f41da8a08208e8b68f8d08c80e6b17bda53cef4,3c01d650d13dfa04bcf043ef0105f59bd9140664112491d870d4d380064a8a0f,1c792a348a9b8e266d7da68a2fbb287de62406807d617c0dc10f9c579627f1ef,95d521973eba453591cd4d8ef4ddecc3438d539213c21ed6997d1fa18e7b4f49,7a5c9899db418e876b2c34872697ee00cd5219ab6108887d9dda0cc202474e93,3e361b7b894f3f1aedec7597e834822f811cffa8f350865907970824c57ab3ab,a2fb4f418e5d61c8a786012e1e95f9ee2970a5eefc4edd05efe9b88e75af8746,0cd2275d65c541abf383f5e2fe7033b0373733ac0ed1c403a633e6a07f21bda4,5709f649fc2ccfbbe64bb0529922475d529b1822959ca32cbb79d20df6e422b0,86a68cb8126096f33e5ba291dbfd76bf5916fb9d43583e3997d36d64fadc1c8c,6f10a49e10bfc578625f33f7fb1560ee1c31c2c32d151569bcd0f9adef3607b5,81cf82b1a5eebbbf6d0d7a57770b1caab941fe9cc6cae2cd212e84f77815c5d8,dcb0cfc237743a2a6a2cb5b92719be1e1a568a2c6de8f0e597f37ac040259cc8,ba68512e9d5c3d05cc3f0ce1858ff48eb9fa50ec5fabc909a6887292f20a6a63,2948efe0f73c000cfc68d92dbe8bde04b826102fd2d13d6ab12d451690df2d6b,8cdd8290386cfc2de96fac398fd366de6b71a9e98d17140c12f4a395dd1104b3,ab3a4c07d1a68e834ca69ffece4a755a3b2f98e84f5ba8e6bbbc0a397bfe3037,f7852a81d709b780d54d780675be53287a5c9bafd3fea395d61caaeead3e5a9b,92f303df1da71ed39b9a8315bde97aa08c062e2042378cf6e62fe046544b422c,647ade22a76f02194b9e7f950257c12126516e461db1c0d32b05d1cc62419f7d,2c136f9a25e77db485652fcb9c270e4b60cc66243cdfe54a538e680b06fc3c54,44d46fb53b693634356311c80f2842511a434e902b0c7f5ded16506c32154bf0,d2b475a8214369eef6bf7499f4389fe943e39738211a58736c32067296a860cb,94441c6890abdb37e8dc77501381f2844ecc8a389fbdf3f9641403657766f88d,536d2e66246180fbacabc63261206bff96f54f18903f80d7e337f4bb668ebb02,39d4642a8d1025836e635fd5af813676a848acaa221ba6da0f2d6dd763262f94,1c2fddde776f416ce38f9bbd1b2c669e585c2f9c0aad22d6d134e79aa87f905b,4806f9382600b1b52f672cd770bb35f0abdd13dcc5a0dc1babbebc41ff887818,8930a0b14078c629be2f0886d04e6288aa85508166b0c4749d869abd4273750a,41dd854b2e9682a39420c2bd8026ee43bbd97c6b60b1a39119d83af097d0e2fe
"0","0","0","0","0","0","3","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","300604","0","0","0","0","306","0","0","-1","0","0","0","0","0","0","0","115","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","112","105","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","104","0","0","300605","0","0","0","0","306","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","101","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","300701","135","0","0","401","307","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","0","0","300702","0","0","0","0","307","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"303","303","0","0","0","0","3","103","115","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","303","0","111","0","0","300703","148","0","0","303","307","0","0","-2","0","0","0","0","303","0","0","0","0","303","303","3","0","303","0","0","0","0","0","0","0","0","0","303"
"0","405","0","0","0","0","3","0","202","403","0","0","0","0","0","401","410","0","0","0","0","0","0","0","0","0","0","0","140","105","0","0","300704","0","0","0","0","307","0","0","-2","0","0","0","0","0","0","0","150","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"301","301","0","0","0","0","3","125","120","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","301","0","104","0","0","300705","121","0","0","301","307","0","0","-2","0","0","0","0","301","0","0","0","0","301","301","5","0","301","0","0","0","0","0","0","0","0","0","301"
"0","0","0","0","0","0","3","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300801","0","0","0","0","308","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","402","0","0"
"0","303","0","0","0","0","3","0","122","0","0","303","0","0","0","0","0","0","0","0","303","0","0","0","0","0","303","0","0","120","303","0","300802","0","303","0","303","308","303","0","-5","303","0","303","0","0","0","303","0","0","303","303","2","0","303","0","0","0","0","0","0","0","0","110","0"
"0","0","0","0","0","0","3","403","202","301","0","0","0","301","301","0","125","0","0","0","0","0","0","0","0","301","405","0","0","0","0","0","300803","0","0","0","0","308","0","403","-5","0","301","0","0","0","301","410","0","0","0","0","3","0","0","0","0","0","0","301","0","0","301","0","120"
"0","301","0","0","0","0","3","0","103","303","0","301","0","303","303","0","0","0","0","0","301","0","0","0","0","303","301","0","0","120","301","0","300804","0","301","0","301","308","301","0","-5","301","303","301","0","0","303","301","0","0","301","301","4","0","301","0","0","0","0","303","0","0","303","110","0"
"0","0","0","0","0","0","3","0","140","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","300805","0","0","0","0","308","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","202","402","0","0","0","0","0","0","0","0","0","0","406","0","0","0","0","0","0","0","0","0","0","0","300901","0","135","0","0","309","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","110","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","130","303","0","0","0","303","303","0","0","0","0","0","0","0","0","0","0","303","0","0","0","409","0","0","300902","0","135","0","0","309","0","0","-2","0","303","0","0","0","402","0","0","0","0","0","2","0","110","0","0","0","0","303","0","0","303","0","0"
"301","301","301","301","0","0","3","0","104","303","0","301","301","303","303","0","301","0","0","0","301","0","0","0","0","303","301","301","301","301","301","301","300903","0","301","301","301","309","301","301","-2","301","303","301","301","301","144","301","301","0","301","301","3","0","301","0","0","0","0","303","0","0","303","301","301"
"0","401","0","0","0","0","3","0","105","303","0","0","0","303","303","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","300904","0","0","0","0","309","0","0","-2","0","303","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","303","0","0","303","0","0"
"0","0","0","0","0","0","3","0","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","300905","0","0","0","0","309","0","0","-2","0","0","0","0","0","131","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301001","0","0","0","0","310","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","1","0","401","0","0","0","0","0","0","0","0","0","0"
"303","303","0","0","0","301","3","0","112","0","301","0","0","0","0","0","303","301","0","0","0","0","301","0","0","301","0","303","0","0","303","0","301002","301","303","0","303","310","303","0","-3","303","0","303","0","303","402","303","0","301","303","0","2","301","303","0","0","0","0","301","301","301","0","0","303"
"0","407","0","0","0","0","3","0","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","301003","0","408","0","0","310","0","0","-3","0","0","0","0","0","0","150","130","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"301","301","0","0","0","0","3","401","104","303","0","0","0","303","303","0","301","0","0","0","0","0","303","0","0","303","0","301","0","0","301","0","301004","0","301","0","301","310","301","0","-3","301","303","301","0","301","0","301","0","0","301","0","4","0","301","0","0","0","0","303","0","0","0","0","301"
"0","0","0","0","0","0","3","0","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301005","0","0","0","0","310","402","0","-3","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","105","104","0","0","408","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301101","0","0","0","0","311","0","0","-2","0","0","0","0","0","0","0","150","0","0","402","1","0","0","0","0","0","0","0","0","0","0","0","0"
"303","303","0","0","0","0","3","0","132","0","0","303","0","0","0","0","303","0","0","0","303","0","0","0","0","0","303","303","303","303","303","0","301102","0","303","0","303","311","303","0","-2","303","0","303","0","303","0","303","150","0","303","303","2","0","303","0","0","0","0","0","0","0","0","303","303"
"0","0","0","0","0","0","3","110","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301103","0","0","0","0","311","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","3","0","401","0","0","0","0","0","0","0","0","0","0"
"401","0","0","0","0","0","3","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301104","0","0","0","0","311","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","103","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301105","402","0","0","0","311","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","301201","0","0","0","0","312","0","0","-2","0","0","0","0","0","0","0","0","0","401","0","1","0","0","0","0","0","401","0","0","0","0","0","0"
"303","303","0","0","0","0","3","0","148","0","0","303","0","0","0","0","303","0","0","0","303","0","0","0","0","0","303","303","303","303","303","0","301202","0","303","0","303","312","303","0","-2","303","0","303","0","303","0","303","0","0","303","303","2","0","303","0","0","0","0","0","0","401","0","303","303"
"0","0","0","0","0","0","3","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","405","0","0","301203","0","0","0","0","312","403","0","-2","0","0","0","0","0","0","0","127","0","402","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"301","301","0","0","0","0","3","0","135","0","0","301","0","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","301","301","0","301204","0","301","0","301","312","301","0","-2","301","0","301","0","301","0","301","0","0","301","301","4","0","301","0","0","0","0","0","0","0","0","301","301"
"0","0","0","0","0","0","3","0","105","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","301205","0","0","0","0","312","0","0","-2","0","0","0","0","0","0","0","0","0","401","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"303","0","0","0","0","0","3","0","0","0","0","303","0","0","0","0","303","0","0","115","303","0","0","0","0","0","303","303","303","303","303","0","301301","0","303","0","0","313","303","0","0","303","0","303","0","303","0","303","0","0","0","303","1","0","0","0","0","0","0","0","0","0","0","303","0"
"0","150","0","303","0","301","3","0","0","0","301","0","0","0","0","0","0","301","0","103","0","0","0","0","0","0","0","0","0","403","0","0","301302","0","0","0","303","313","402","0","0","0","0","0","303","0","0","0","303","301","303","0","2","301","303","0","0","0","0","0","301","301","0","0","303"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","401","0","0","0","0","203","0","0","0","0","0","0","0","0","0","403","0","0","301303","0","0","0","0","313","402","150","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","401","0"
"0","150","0","301","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","403","0","0","301304","0","0","0","301","313","402","0","0","0","0","0","301","0","0","0","301","0","301","0","4","0","301","0","0","0","0","0","0","0","0","0","301"
"301","0","0","0","0","0","3","0","0","0","0","301","0","0","0","0","301","0","0","114","301","0","0","0","0","0","301","301","301","301","301","0","301305","0","301","0","0","313","301","0","0","301","0","301","0","301","0","301","0","0","0","301","5","0","0","0","0","0","402","0","0","0","0","301","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301401","0","401","0","0","314","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","114","0","0","0","0","0","0"
"303","303","303","303","0","301","3","0","303","0","0","303","303","0","0","0","303","301","0","0","303","0","0","0","0","0","303","303","303","303","303","303","301402","0","303","303","303","314","303","303","-1","303","0","303","303","303","0","303","303","301","303","303","2","301","303","0","0","0","203","0","301","301","0","303","303"
"0","402","0","402","0","0","3","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","403","0","0","0","0","410","0","301403","0","0","0","0","314","0","0","-1","0","0","0","0","402","0","0","0","0","0","0","3","0","0","0","0","0","148","0","0","0","0","0","0"
"301","301","301","301","0","303","3","0","301","0","0","301","301","0","0","0","301","303","0","0","301","0","0","0","0","0","301","301","301","301","301","301","301404","0","301","301","301","314","301","301","-1","301","0","301","301","301","0","301","301","303","301","301","4","303","301","0","0","0","103","0","303","303","0","301","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","301405","0","0","0","0","314","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","105","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301501","0","0","0","0","315","0","0","-4","405","0","0","403","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","401","0","0"
"0","0","0","0","0","0","3","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","301502","0","0","0","0","315","0","0","-4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"301","301","301","301","0","0","3","402","204","0","0","301","301","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","301","301","301","301503","0","301","301","301","315","301","301","-4","301","0","301","301","301","0","301","301","0","301","301","3","0","301","0","0","0","0","0","0","0","0","301","301"
"402","0","0","0","0","0","3","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301504","0","0","0","0","315","0","0","-4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","124","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301505","0","0","0","0","315","0","0","-4","0","0","0","0","0","0","0","0","0","401","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","401","0","0","3","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301601","0","402","0","0","316","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","103","0","0","0","0","0","0"
"301","301","301","301","301","0","3","301","301","0","0","301","301","0","0","0","301","0","301","301","301","0","0","301","301","0","301","301","301","301","301","301","301602","0","301","301","301","316","301","301","-3","301","0","301","301","301","0","301","301","0","301","301","2","0","301","301","301","301","132","0","0","0","0","301","301"
"0","0","401","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","301603","401","0","0","0","316","0","0","-3","0","0","401","0","0","0","0","0","0","0","0","3","0","402","0","0","0","110","0","0","0","0","0","0"
"301","301","301","301","301","0","3","301","301","0","0","301","301","0","0","0","301","0","301","301","301","0","0","301","301","0","301","301","301","301","301","301","301604","0","301","301","301","316","301","301","-3","301","0","301","301","301","0","301","301","0","301","301","4","0","301","301","301","301","204","0","0","0","0","301","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","403","0","0","301605","0","0","0","0","316","0","0","-3","0","0","0","0","0","0","0","0","0","0","403","5","0","0","0","0","0","125","0","0","0","0","0","0"
"303","303","0","0","0","0","3","0","0","0","0","303","0","0","0","0","303","0","0","0","303","0","0","0","0","0","303","303","303","303","303","0","301701","0","303","0","303","317","303","0","-1","303","0","303","303","303","0","303","303","0","303","303","1","0","303","0","0","0","204","0","0","0","0","303","303"
"0","0","0","150","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","403","0","0","301702","0","0","0","0","317","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","118","0","0","402","0","0","0"
"0","0","0","150","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","402","0","0","403","0","301703","0","0","0","0","317","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","105","0","0","0","0","0","0"
"0","0","0","150","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301704","117","402","0","0","317","0","0","-1","0","0","0","0","0","0","0","0","0","402","0","4","0","0","0","0","0","112","0","0","0","0","0","0"
"301","301","0","0","0","0","3","0","0","401","0","301","0","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","301","301","0","301705","0","301","0","301","317","301","0","-1","301","0","301","301","301","0","301","301","0","301","301","5","0","301","0","0","0","103","0","0","0","0","301","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","403","0","0","0","301801","0","0","0","0","318","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","128","0","0","0","0","0","0"
"303","303","303","303","303","0","3","303","303","0","0","303","303","0","0","0","303","0","303","303","303","0","0","303","303","402","303","303","303","303","303","303","301802","0","303","303","303","318","303","303","-2","303","0","303","303","303","0","303","303","0","303","303","2","0","303","303","303","303","204","0","0","0","0","303","303"
"0","0","402","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301803","0","0","0","0","318","0","0","-2","0","0","403","0","0","0","0","0","0","402","0","3","0","0","0","0","0","111","0","0","0","0","0","0"
"303","303","303","303","303","0","3","303","303","0","0","303","303","0","0","0","303","0","303","303","303","0","0","303","303","0","303","303","303","303","303","303","301804","0","303","303","303","318","303","303","-2","303","0","303","303","303","0","303","303","0","303","303","4","0","303","303","303","303","115","0","0","0","0","303","303"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","301805","0","0","0","0","318","0","0","-2","0","0","0","401","0","0","0","0","0","0","0","5","0","0","0","0","0","102","0","0","0","0","0","0"
"0","0","0","0","0","0","3","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301901","0","402","0","402","319","0","402","-2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","103","0","0","0","0","402","0"
"301","301","301","301","0","0","3","0","0","0","0","0","301","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","0","0","301","301902","0","301","301","301","319","301","301","-2","301","0","0","301","301","0","0","301","0","301","301","2","0","301","0","0","0","102","401","0","0","0","301","301"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301903","0","0","0","0","319","0","0","-2","0","0","0","0","401","0","0","0","0","0","0","3","0","0","0","0","0","117","0","0","0","0","0","401"
"303","303","303","303","0","0","3","0","0","0","0","0","303","0","0","0","303","0","0","0","303","0","0","0","0","0","303","303","303","0","0","303","301904","0","303","303","303","319","303","303","-2","303","0","0","303","303","0","0","303","0","303","303","4","0","303","0","0","0","203","0","0","401","0","303","303"
"0","0","0","0","0","0","3","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301905","0","402","0","402","319","0","402","-2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","113","0","0","0","0","402","0"
"0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302001","0","150","0","0","320","0","0","-3","0","0","0","0","0","0","0","0","0","403","0","1","0","0","0","0","0","104","0","0","0","0","403","0"
"301","301","0","0","0","0","3","0","0","0","401","0","0","0","0","0","301","0","0","0","301","0","0","0","0","0","301","301","301","0","0","0","302002","0","0","0","301","320","0","0","-3","0","0","0","0","301","0","0","0","0","301","301","2","0","301","0","0","0","144","0","0","0","0","301","301"
"303","0","303","303","0","0","3","0","303","0","0","303","303","0","0","0","303","0","303","0","0","0","0","0","0","0","0","303","303","0","303","303","302003","0","303","303","0","320","303","303","-3","303","0","303","303","402","0","303","303","0","0","0","3","0","303","0","0","0","150","0","0","0","0","0","303"
"0","0","0","402","401","0","3","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","302004","0","0","0","150","320","403","0","-3","0","0","0","0","301","0","0","0","0","0","0","4","0","0","0","0","0","102","401","0","0","0","0","0"
"301","0","301","301","0","0","3","0","301","0","0","301","301","0","0","0","301","0","301","0","0","0","0","0","0","0","0","301","301","0","301","301","302005","0","301","301","0","320","301","301","-3","301","0","301","301","301","0","301","301","0","0","0","5","0","301","0","0","0","204","0","0","0","0","0","301"
"0","0","0","130","0","0","4","0","0","0","0","0","0","0","0","0","150","0","0","120","0","0","0","0","0","0","0","0","405","410","0","0","400101","0","0","401","0","401","0","0","-4","0","0","0","0","0","0","0","0","0","0","150","1","0","405","0","0","401","201","0","0","0","0","0","0"
"301","301","301","301","301","0","4","301","301","0","0","301","301","0","0","0","301","0","301","301","301","0","0","301","301","0","301","301","301","301","301","301","400102","0","301","301","301","401","301","301","-4","301","0","301","301","301","0","301","301","0","301","301","2","0","301","301","301","301","141","0","0","0","0","301","301"
"0","0","0","0","0","0","4","0","0","0","0","0","0","303","303","303","0","0","401","0","0","303","0","0","0","403","0","147","0","0","0","0","400103","0","0","0","0","401","0","0","-4","0","303","0","0","0","303","401","0","0","0","0","3","0","0","0","0","0","126","0","0","0","303","0","0"
"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400104","0","0","0","0","401","0","0","-4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","127","0","0","0","0","0","0"
"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400105","0","0","0","0","401","0","0","-4","0","0","0","107","0","0","0","0","0","0","0","5","0","0","0","0","0","102","0","0","0","0","401","0"
"0","0","0","0","0","0","4","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","400201","403","0","0","0","402","0","0","-4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","102","0","0","0","0","0","0"
"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","400202","0","0","0","0","402","0","0","-4","0","0","0","0","0","0","0","120","0","0","0","2","0","0","0","0","0","111","0","0","0","0","0","0"
"303","303","303","303","303","0","4","303","303","0","0","303","303","303","303","303","303","0","303","303","303","303","0","303","303","0","303","303","303","303","303","303","400203","0","150","303","303","402","303","303","-4","303","303","303","303","303","303","303","303","0","303","402","3","0","303","303","303","303","150","0","0","0","303","303","303"
"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","150","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","400204","0","301","0","0","402","0","0","-4","0","0","410","0","0","0","0","0","0","0","301","4","0","130","0","0","404","201","0","0","0","0","0","0"
"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","410","0","120","400205","0","0","0","0","402","0","0","-4","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","125","0","0","0","0","0","0"
"0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","410","0","0","400301","0","0","0","0","403","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","405","201","0","0","0","0","0","0"
