a7be0c743cea75cc594c54bdf415b3aadda2000e5f1785b3c39fab9700ce6dfb,07d8bc1740f6eba9d37f7fb46b029ca03d59b910d3e1ea6e435656a3b0a07b9d,74251083b2fd5683b2e3cf0636a1eab56d3371d20316cd899c5895030e4aa1d4,a5fa7e4e0ff71d24ce027e7a72b8507d99dddcdbd3240009e54ceec28c2f61e0,060c81e2bacf453a316e5f2d3852570fdb945200391f197b50474f81236ab928,82823fd6316caceb37abe43e73ca08f1d4365687ee33cb7c74b75d2a8d05b52e,6e0a9c6cf14d1f5a56a3b7d706c8c07606dc2c2e1bcb1cf11d64ea2dedfb149a,3f32dbe5b13b74d27c7bc045593f4d56bd0a2e3d64dd01e638d17c97e4a41e76,45ac9b2f4f67384d1d025d8385aeebbfed04b2ffb5b7a2ebe5fca452c7f442f7,5a35641db426688b070b09a5ebc8c8cc88856be6910e4a0e5eaa149bc4d26253,72f9a800da20cb75fc330309a55e6def1a4387ea6b395e9147b410dbaf7eb9bf,65f915f8342608ae5aa433aaf32a63c645afef28755ba4099e2f2e2e66e9a7ba,f6b61e29f8f63b4abb833ed3302bbf0f431a675392e6921f55160f50ee76672a,bdd68a3732b0bb35acb7b3a703f9431117fa5cf1d31a9fd786a3084743599e31,c86c10ad54bf1bea09592598bdcdaa382fa36646923a005f63c67f73ff47a5f9,05ba76f70720d2888d13c360128d6df570f23f629d32d03db89117138ffb7e4c,9b497a04f69fc926143943a457ba978beffece5917dbfacc2aba26e8c02b9d0d,e63cec657c88f69841b8a541cf59b613b23b5b424ce7035afe0e4e58b3c438f6,f31ac652e70c9f5982f014433445e5c0894cb6cf3456f19972530bbe8eb7d5ce,9a2737334e5bef00dd6ca72c5f4ffb6391f81d907e0c533615e5d2a9252e0418,c92ece0f13b351bbc9ab9a303403b83dc3f28f105abe9a72f24b10d127e0f375,b9f7adce0c974dc587479ab83b28cb50f636176907f0f280ed136c0421fef0bf,8966d52907564f4ef18b481edde548d028d9162f6aada21580adad64e43e3074,bc00f71ac21e2f6a9a27a51b21b05caf4695eb41c408a6c9cdb63fa185efc66c,e624c4ea8a279e9ee0635424949d2c675aaa2b1613c4400b854f7389160148db,74b95038a422ec64353f760523383755d585066934ec3c86f46e908ec247e819,4e4965868171012c933c72f346e26cca19f1d7b23807601ef5377a0abab38f88,894879fdb8f732d99caceac6b7e6d9743fa6a599e286b44b13fea4c8ac55259b,e9dec211dfe558309f55a31e71f9bd83a4deb2206b99b0c8fda607d6731fa58c,75313c47f092302bb0682337fbaef5a2ae799c75a3e825f26e8c5964c5eb8979,5328b04ade24283bf6976ca1603a8f2188aac116e9269daa7bad3fd0781900b7,b6e667e08c70dd667f8ea8949c94ee561886321ebaa696ab677a3fd56d1a9242,a6b6c02d3e7b098984d387e7411e8d5d026474e2c3a48d65793f117a2097e5e0,cde2a23a93e522e7405e7551e68676eab02f8314340c080a44c08cfe0e4682e8,e9b211731a4c032d88de8f3a6d27cfb5ff1465a0b947fe88fbaa2498a6fe5a71,0d9c528095cfd3b0c5d68f0ec660b863d47b3acde1f67f9b589a2b973ba615e9,510a8f5d7bb4ca4243fd460944d23232dd6c72033755a24f778afa2fe60c08c2,b5f4940413b6954cea38d0edf8d66b674a8ec86d30583fb35fbe03f604f35bd7,e751fb08744f4089e68941485d2afa15e4bd3c77a98cf30e61b70897449d30d8,0b06cf70afe9fba6ce48291a1e900bb84fb1081ef4c32308278ee47770db85b1,a1750d969e817c381b35d77d567033a8cea0aa6fe18b54ea94c3fa50eb22dafc
"600003202","600110481","620370045","0","0","61001007","36","0","0","620440045","48003","0","0","0","0","0","0","1","0","48003","733","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060045","0","0","1","61001004"
"600003203","600110491","620370046","0","0","61001007","36","0","0","620440046","49003","0","0","0","0","0","0","1","0","49003","748","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060046","0","0","1","61001004"
"600003204","600110501","620370047","0","0","61001007","36","0","0","620440047","50003","0","0","0","0","0","0","1","0","50003","768","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060047","0","0","1","61001004"
"600003205","600110511","620370048","0","0","61001007","36","0","0","620440048","51003","0","0","0","0","0","0","1","0","51003","777","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060048","0","0","1","61001004"
"600003206","600110521","620370049","0","0","61001007","36","0","0","620440049","52003","0","0","0","0","0","0","1","0","52003","786","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060049","0","0","1","61001004"
"600003207","600110531","620370050","0","0","61001007","36","0","0","620440050","53003","0","0","0","0","0","0","1","0","53003","800","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060050","0","0","1","61001004"
"600003208","600110541","620370051","0","0","61001007","36","0","0","620440051","54003","0","0","0","0","0","0","1","0","54003","809","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060051","0","0","1","61001004"
"600003209","600110551","620370052","0","0","61001007","36","0","0","620440052","55003","0","0","0","0","0","0","1","0","55003","816","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060052","0","0","1","61001004"
"600003210","600110561","620370053","0","0","61001007","36","0","0","620440053","56003","0","0","0","0","0","0","1","0","56003","824","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060053","0","0","1","61001004"
"600003211","600110571","620370054","0","0","61001007","36","0","0","620440054","57003","0","0","0","0","0","0","1","0","57003","827","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060054","0","0","1","61001004"
"600003212","600110581","620370055","0","0","61001007","36","0","0","620440055","58003","0","0","0","0","0","0","1","0","58003","834","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060055","0","0","1","61001004"
"600003213","600110591","620370056","0","0","61001007","36","0","0","620440056","59003","0","0","0","0","0","0","1","0","59003","849","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060056","0","0","1","61001004"
"600003214","600110601","620370057","0","0","61001007","36","0","0","620440057","60003","0","0","0","0","0","0","1","0","60003","855","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060057","0","0","1","61001004"
"600003215","600110611","620370058","0","0","61001007","36","0","0","620440058","61003","0","0","0","0","0","0","1","0","61003","865","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060058","0","0","1","61001004"
"600003216","600110621","620370059","0","0","61001007","36","0","0","620440059","62003","0","0","0","0","0","0","1","0","62003","874","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060059","0","0","1","61001004"
"600003217","600110631","620370060","0","0","61001007","36","0","0","620440060","63003","0","0","0","0","0","0","1","0","63003","888","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060060","0","0","1","61001004"
"600003218","600110641","620370061","0","0","61001007","36","0","0","620440061","64003","0","0","0","0","0","0","1","0","64003","899","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060061","0","0","1","61001004"
"600003219","600110651","620370062","0","0","61001007","36","0","0","620440062","65003","0","0","0","0","0","0","1","0","65003","907","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060062","0","0","1","61001004"
"600003220","600110661","620370063","0","0","61001007","36","0","0","620440063","66003","0","0","0","0","0","0","1","0","66003","918","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060063","0","0","1","61001004"
"600003221","600110671","620370064","0","0","61001007","36","0","0","620440064","67003","0","0","0","0","0","0","1","0","67003","926","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060064","0","0","1","61001004"
"600003222","600110681","620370065","0","0","61001007","36","0","0","620440065","68003","0","0","0","0","0","0","1","0","68003","938","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060065","0","0","1","61001004"
"600003223","600110691","620370066","0","0","61001007","36","0","0","620440066","69003","0","0","0","0","0","0","1","0","69003","954","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060066","0","0","1","61001004"
"600003228","600110031","620380001","0","0","61001007","36","0","0","620340001","3003","0","0","0","0","0","0","1","0","3003","323","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320001","0","0","1","61001004"
"600003229","600110041","620380001","0","0","61001007","36","0","0","620340001","4003","0","0","0","0","0","0","1","0","4003","323","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320001","0","0","1","61001004"
"600003230","600110051","620380001","0","0","61001007","36","0","0","620340002","5003","0","0","0","0","0","0","1","0","5003","336","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320002","0","0","1","61001004"
"600003231","600110061","620380002","0","0","61001007","36","0","0","620340003","6003","0","0","0","0","0","0","1","0","6003","342","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320003","0","0","1","61001004"
"600003232","600110071","620380003","0","0","61001007","36","0","0","620340004","7003","0","0","0","0","0","0","1","0","7003","352","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320004","0","0","1","61001004"
"600003233","600110081","620380004","0","0","61001007","36","0","0","620340005","8003","0","0","0","0","0","0","1","0","8003","360","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320005","0","0","1","61001004"
"600003234","600110091","620380005","0","0","61001007","36","0","0","620340006","9003","0","0","0","0","0","0","1","0","9003","373","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320006","0","0","1","61001004"
"600003235","600110101","620380006","0","0","61001007","36","0","0","620340007","10003","0","0","0","0","0","0","1","0","10003","386","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320007","0","0","1","61001004"
"600003236","600110111","620380007","0","0","61001007","36","0","0","620340008","11003","0","0","0","0","0","0","1","0","11003","392","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320008","0","0","1","61001004"
"600003237","600110121","620380008","0","0","61001007","36","0","0","620340009","12003","0","0","0","0","0","0","1","0","12003","402","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320009","0","0","1","61001004"
"600003238","600110131","620380009","0","0","61001007","36","0","0","620340010","13003","0","0","0","0","0","0","1","0","13003","408","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320010","0","0","1","61001004"
"600003239","600110141","620380010","0","0","61001007","36","0","0","620340011","14003","0","0","0","0","0","0","1","0","14003","420","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320011","0","0","1","61001004"
"600003240","600110151","620380011","0","0","61001007","36","0","0","620340012","15003","0","0","0","0","0","0","1","0","15003","427","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320012","0","0","1","61001004"
"600003241","600110161","620380012","0","0","61001007","36","0","0","620340013","16003","0","0","0","0","0","0","1","0","16003","439","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320013","0","0","1","61001004"
"600003242","600110171","620380013","0","0","61001007","36","0","0","620340014","17003","0","0","0","0","0","0","1","0","17003","445","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320014","0","0","1","61001004"
"600003243","600110181","620380014","0","0","61001007","36","0","0","620340015","18003","0","0","0","0","0","0","1","0","18003","458","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320015","0","0","1","61001004"
"600003244","600110191","620380015","0","0","61001007","36","0","0","620340016","19003","0","0","0","0","0","0","1","0","19003","465","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320016","0","0","1","61001004"
"600003245","600110201","620380016","0","0","61001007","36","0","0","620340017","20003","0","0","0","0","0","0","1","0","20003","469","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320017","0","0","1","61001004"
"600003246","600110211","620380017","0","0","61001007","36","0","0","620340018","21003","0","0","0","0","0","0","1","0","21003","477","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320018","0","0","1","61001004"
"600003247","600110221","620380018","0","0","61001007","36","0","0","620340019","22003","0","0","0","0","0","0","1","0","22003","483","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320019","0","0","1","61001004"
"600003248","600110231","620380019","0","0","61001007","36","0","0","620340020","23003","0","0","0","0","0","0","1","0","23003","488","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320020","0","0","1","61001004"
"600003249","600110241","620380020","0","0","61001007","36","0","0","620340021","24003","0","0","0","0","0","0","1","0","24003","496","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320021","0","0","1","61001004"
"600003250","600110251","620380021","0","0","61001007","36","0","0","620340022","25003","0","0","0","0","0","0","1","0","25003","502","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320022","0","0","1","61001004"
"600003251","600110261","620380022","0","0","61001007","36","0","0","620340023","26003","0","0","0","0","0","0","1","0","26003","507","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320023","0","0","1","61001004"
"600003252","600110271","620380023","0","0","61001007","36","0","0","620340024","27003","0","0","0","0","0","0","1","0","27003","515","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320024","0","0","1","61001004"
"600003253","600110281","620380024","0","0","61001007","36","0","0","620340025","28003","0","0","0","0","0","0","1","0","28003","522","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320025","0","0","1","61001004"
"600003254","600110291","620380025","0","0","61001007","36","0","0","620340026","29003","0","0","0","0","0","0","1","0","29003","528","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320026","0","0","1","61001004"
"600003255","600110301","620380026","0","0","61001007","36","0","0","620340027","30003","0","0","0","0","0","0","1","0","30003","534","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320027","0","0","1","61001004"
"600003256","600110311","620380027","0","0","61001007","36","0","0","620340028","31003","0","0","0","0","0","0","1","0","31003","542","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320028","0","0","1","61001004"
"600003257","600110321","620380028","0","0","61001007","36","0","0","620340029","32003","0","0","0","0","0","0","1","0","32003","553","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320029","0","0","1","61001004"
"600003258","600110331","620380029","0","0","61001007","36","0","0","620340030","33003","0","0","0","0","0","0","1","0","33003","569","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320030","0","0","1","61001004"
"600003259","600110341","620380030","0","0","61001007","36","0","0","620340031","34003","0","0","0","0","0","0","1","0","34003","576","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320031","0","0","1","61001004"
"600003260","600110351","620380031","0","0","61001007","36","0","0","620340032","35003","0","0","0","0","0","0","1","0","35003","580","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320032","0","0","1","61001004"
"600003261","600110361","620380032","0","0","61001007","36","0","0","620340033","36003","0","0","0","0","0","0","1","0","36003","595","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320033","0","0","1","61001004"
"600003262","600110371","620380033","0","0","61001007","36","0","0","620340034","37003","0","0","0","0","0","0","1","0","37003","603","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320034","0","0","1","61001004"
"600003263","600110381","620380034","0","0","61001007","36","0","0","620340035","38003","0","0","0","0","0","0","1","0","38003","615","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320035","0","0","1","61001004"
"600003264","600110391","620380035","0","0","61001007","36","0","0","620340036","39003","0","0","0","0","0","0","1","0","39003","625","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320036","0","0","1","61001004"
"600003265","600110401","620380036","0","0","61001007","36","0","0","620340037","40003","0","0","0","0","0","0","1","0","40003","643","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320037","0","0","1","61001004"
"600003266","600110411","620380037","0","0","61001007","36","0","0","620340038","41003","0","0","0","0","0","0","1","0","41003","647","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320038","0","0","1","61001004"
"600003267","600110421","620380038","0","0","61001007","36","0","0","620340039","42003","0","0","0","0","0","0","1","0","42003","654","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320039","0","0","1","61001004"
"600003268","600110431","620380039","0","0","61001007","36","0","0","620340040","43003","0","0","0","0","0","0","1","0","43003","673","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320040","0","0","1","61001004"
"600003269","600110441","620380040","0","0","61001007","36","0","0","620340041","44003","0","0","0","0","0","0","1","0","44003","689","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320041","0","0","1","61001004"
"600003270","600110451","620380041","0","0","61001007","36","0","0","620340042","45003","0","0","0","0","0","0","1","0","45003","706","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320042","0","0","1","61001004"
"600003271","600110461","620380042","0","0","61001007","36","0","0","620340043","46003","0","0","0","0","0","0","1","0","46003","717","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320043","0","0","1","61001004"
"600003272","600110471","620380043","0","0","61001007","36","0","0","620340044","47003","0","0","0","0","0","0","1","0","47003","722","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320044","0","0","1","61001004"
"600003273","600110481","620380044","0","0","61001007","36","0","0","620340045","48003","0","0","0","0","0","0","1","0","48003","733","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320045","0","0","1","61001004"
"600003274","600110491","620380045","0","0","61001007","36","0","0","620340046","49003","0","0","0","0","0","0","1","0","49003","748","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320046","0","0","1","61001004"
"600003275","600110501","620380046","0","0","61001007","36","0","0","620340047","50003","0","0","0","0","0","0","1","0","50003","768","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320047","0","0","1","61001004"
"600003276","600110511","620380047","0","0","61001007","36","0","0","620340048","51003","0","0","0","0","0","0","1","0","51003","777","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320048","0","0","1","61001004"
"600003277","600110521","620380048","0","0","61001007","36","0","0","620340049","52003","0","0","0","0","0","0","1","0","52003","786","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320049","0","0","1","61001004"
"600003278","600110531","620380049","0","0","61001007","36","0","0","620340050","53003","0","0","0","0","0","0","1","0","53003","800","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320050","0","0","1","61001004"
"600003279","600110541","620380050","0","0","61001007","36","0","0","620340051","54003","0","0","0","0","0","0","1","0","54003","809","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320051","0","0","1","61001004"
"600003280","600110551","620380051","0","0","61001007","36","0","0","620340052","55003","0","0","0","0","0","0","1","0","55003","816","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320052","0","0","1","61001004"
"600003281","600110561","620380052","0","0","61001007","36","0","0","620340053","56003","0","0","0","0","0","0","1","0","56003","824","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320053","0","0","1","61001004"
"600003282","600110571","620380053","0","0","61001007","36","0","0","620340054","57003","0","0","0","0","0","0","1","0","57003","827","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320054","0","0","1","61001004"
"600003283","600110581","620380054","0","0","61001007","36","0","0","620340055","58003","0","0","0","0","0","0","1","0","58003","834","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320055","0","0","1","61001004"
"600003284","600110591","620380055","0","0","61001007","36","0","0","620340056","59003","0","0","0","0","0","0","1","0","59003","849","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320056","0","0","1","61001004"
"600003285","600110601","620380056","0","0","61001007","36","0","0","620340057","60003","0","0","0","0","0","0","1","0","60003","855","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320057","0","0","1","61001004"
"600003286","600110611","620380057","0","0","61001007","36","0","0","620340058","61003","0","0","0","0","0","0","1","0","61003","865","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320058","0","0","1","61001004"
"600003287","600110621","620380058","0","0","61001007","36","0","0","620340059","62003","0","0","0","0","0","0","1","0","62003","874","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320059","0","0","1","61001004"
"600003288","600110631","620380059","0","0","61001007","36","0","0","620340060","63003","0","0","0","0","0","0","1","0","63003","888","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320060","0","0","1","61001004"
"600003289","600110641","620380060","0","0","61001007","36","0","0","620340061","64003","0","0","0","0","0","0","1","0","64003","899","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320061","0","0","1","61001004"
"600003290","600110651","620380061","0","0","61001007","36","0","0","620340062","65003","0","0","0","0","0","0","1","0","65003","907","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320062","0","0","1","61001004"
"600003291","600110661","620380062","0","0","61001007","36","0","0","620340063","66003","0","0","0","0","0","0","1","0","66003","918","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320063","0","0","1","61001004"
"600003292","600110671","620380063","0","0","61001007","36","0","0","620340064","67003","0","0","0","0","0","0","1","0","67003","926","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320064","0","0","1","61001004"
"600003293","600110681","620380064","0","0","61001007","36","0","0","620340065","68003","0","0","0","0","0","0","1","0","68003","938","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320065","0","0","1","61001004"
"600003294","600110691","620380065","0","0","61001007","36","0","0","620340066","69003","0","0","0","0","0","0","1","0","69003","954","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620320066","0","0","1","61001004"
"600003299","600110031","620030001","0","0","61001007","36","0","0","620020001","3003","0","0","0","0","0","0","1","0","3003","323","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280001","0","0","1","61001004"
"600003300","600110041","620030001","0","0","61001007","36","0","0","620020001","4003","0","0","0","0","0","0","1","0","4003","323","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280001","0","0","1","61001004"
"600003301","600110051","620030002","0","0","61001007","36","0","0","620020002","5003","0","0","0","0","0","0","1","0","5003","336","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280002","0","0","1","61001004"
"600003302","600110061","620030003","0","0","61001007","36","0","0","620020003","6003","0","0","0","0","0","0","1","0","6003","342","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280003","0","0","1","61001004"
"600003303","600110071","620030004","0","0","61001007","36","0","0","620020004","7003","0","0","0","0","0","0","1","0","7003","352","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280004","0","0","1","61001004"
"600003304","600110081","620030005","0","0","61001007","36","0","0","620020005","8003","0","0","0","0","0","0","1","0","8003","360","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280005","0","0","1","61001004"
"600003305","600110091","620030006","0","0","61001007","36","0","0","620020006","9003","0","0","0","0","0","0","1","0","9003","373","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280006","0","0","1","61001004"
"600003306","600110101","620030007","0","0","61001007","36","0","0","620020007","10003","0","0","0","0","0","0","1","0","10003","386","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280007","0","0","1","61001004"
"600003307","600110111","620030008","0","0","61001007","36","0","0","620020008","11003","0","0","0","0","0","0","1","0","11003","392","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280008","0","0","1","61001004"
"600003308","600110121","620030009","0","0","61001007","36","0","0","620020009","12003","0","0","0","0","0","0","1","0","12003","402","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280009","0","0","1","61001004"
"600003309","600110131","620030010","0","0","61001007","36","0","0","620020010","13003","0","0","0","0","0","0","1","0","13003","408","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280010","0","0","1","61001004"
"600003310","600110141","620030011","0","0","61001007","36","0","0","620020011","14003","0","0","0","0","0","0","1","0","14003","420","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280011","0","0","1","61001004"
"600003311","600110151","620030012","0","0","61001007","36","0","0","620020012","15003","0","0","0","0","0","0","1","0","15003","427","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280012","0","0","1","61001004"
"600003312","600110161","620030013","0","0","61001007","36","0","0","620020013","16003","0","0","0","0","0","0","1","0","16003","439","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280013","0","0","1","61001004"
"600003313","600110171","620030014","0","0","61001007","36","0","0","620020014","17003","0","0","0","0","0","0","1","0","17003","445","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280014","0","0","1","61001004"
"600003314","600110181","620030015","0","0","61001007","36","0","0","620020015","18003","0","0","0","0","0","0","1","0","18003","458","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280015","0","0","1","61001004"
"600003315","600110191","620030016","0","0","61001007","36","0","0","620020016","19003","0","0","0","0","0","0","1","0","19003","465","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280016","0","0","1","61001004"
"600003316","600110201","620030017","0","0","61001007","36","0","0","620020017","20003","0","0","0","0","0","0","1","0","20003","469","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280017","0","0","1","61001004"
"600003317","600110211","620030018","0","0","61001007","36","0","0","620020018","21003","0","0","0","0","0","0","1","0","21003","477","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280018","0","0","1","61001004"
"600003318","600110221","620030019","0","0","61001007","36","0","0","620020019","22003","0","0","0","0","0","0","1","0","22003","483","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280019","0","0","1","61001004"
"600003319","600110231","620030020","0","0","61001007","36","0","0","620020020","23003","0","0","0","0","0","0","1","0","23003","488","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280020","0","0","1","61001004"
"600003320","600110241","620030021","0","0","61001007","36","0","0","620020021","24003","0","0","0","0","0","0","1","0","24003","496","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280021","0","0","1","61001004"
"600003321","600110251","620030022","0","0","61001007","36","0","0","620020022","25003","0","0","0","0","0","0","1","0","25003","502","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280022","0","0","1","61001004"
"600003322","600110261","620030023","0","0","61001007","36","0","0","620020023","26003","0","0","0","0","0","0","1","0","26003","507","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280023","0","0","1","61001004"
"600003323","600110271","620030024","0","0","61001007","36","0","0","620020024","27003","0","0","0","0","0","0","1","0","27003","515","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280024","0","0","1","61001004"
"600003324","600110281","620030025","0","0","61001007","36","0","0","620020025","28003","0","0","0","0","0","0","1","0","28003","522","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280025","0","0","1","61001004"
"600003325","600110291","620030026","0","0","61001007","36","0","0","620020026","29003","0","0","0","0","0","0","1","0","29003","528","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280026","0","0","1","61001004"
"600003326","600110301","620030027","0","0","61001007","36","0","0","620020027","30003","0","0","0","0","0","0","1","0","30003","534","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280027","0","0","1","61001004"
"600003327","600110311","620030028","0","0","61001007","36","0","0","620020028","31003","0","0","0","0","0","0","1","0","31003","542","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280028","0","0","1","61001004"
"600003328","600110321","620030029","0","0","61001007","36","0","0","620020029","32003","0","0","0","0","0","0","1","0","32003","553","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620280029","0","0","1","61001004"
