d8654ccdfd1328115ab1c2ca40a9a56a53762e1ea33c5759ba274bfa5e98c9c5,57b3e850c6d306c7d1a2ed9f2e5a0b9500f125bca9d8b8358e6282e3e567e29e,b800ee8daf3c5e1ce0ca3250a314fe45e56f6af5077f1f38aca7cc5e44553d83,63bdbdf81dd7f70dabefb065839c8c47cd51e3074d43f7217418ba573688ab3e,1b4985041723f7a532b44fdc6bd31132e04655fae98d00e78fb9c5a23d2090d5,128c291d0e1298acb2995624a5d3377258054fc27d4975a6d8d49d507efd9833,6cf292c5590d4f976a8fd83430004f3e03853ea80f707dcd3a6aca1a9bd45969,13bc3c900e92594f635e215519fc90b189c91d47be537aa836992bb0e6d12e6f,8e4349e9239afc294dc0d2efc8b816b5b9311bdff49bc80502567c6d2b9d0cb2,c25d304f177aed95b7aab37cc418cc180dbe1ad60c28fda4c28b1644fd655571,4f33d84b70db3a10b0487c5380b46d12a6d2d35d008c244f4a8bfa2800ab6e0f,6155d1d3a8c701bb8265349731d5d4002a794f6ed4a8def1a8ef042b3afed9f7,8e80d4a5ffcddaf2accc929bc1cea8cb123b3e26a0b1e0017c41a7bd406c4063,07cfb107fbeb69094c2fe0ee7ccb86431851e05e89a13100c1a797ee22f36031,0d931bd31cea14c7f5a681fdbd902953c9c6e4cea0969f05a45520f65f64bd94,121342da9e76a2b8cba09c6ec482dfca77fce617470555e379f8176e132f9779,da169c3ada8757ad52811907406f98d6b958cfbb5a17577115078df950509c6b,f5aa019fa3dbd6579c4e6eb7818749a305bb3419dca30d9632dd87546649618a,d4c601f134b63c3d05384789e0f7ae42ac4e7e5f745db7b0b14c367726c5f11b,e1eaa080ebacab368035b491fe5d6befec5c476f7da6fefd4c23bdf3c36e10d7,1f0d105e27b24375866d1e415df6c9dca30b2a75335b529aec0c3cef17aa335d,ff3fc6911437edd2b6bd37288a4e9ea14c91cd085416d23eeb8b96bfc3800da2,d7133fd10376280e9717feb68e37d9cd6b05ca8f91a1ccd33c2c0667ced0bc4a,e8c1c5c289370109cca5127261170c0d166d8685e33f46b9dce7393bf4c0c57c
"321500","1002","0","0","1003","0","0","0","0","0","0","1001","32150001","0","0","4","0","2","0","0","0","0","1003","0"
"321600","1001","0","0","1003","0","0","0","0","0","0","1002","32160001","0","0","4","0","1","0","0","0","0","1003","0"
"321601","1001","0","0","0","0","0","0","0","0","0","0","32160101","0","0","2","0","1","0","0","0","0","1001","0"
"321602","1003","0","0","1002","0","0","0","0","0","0","1003","32160201","0","0","4","0","1","0","0","0","0","1001","0"
"321603","1001","0","0","1003","0","0","0","0","0","0","1002","32160301","0","0","4","0","1","0","0","0","0","1003","0"
"321700","1001","0","0","1001","0","0","0","0","0","1002","1001","32170001","0","0","5","0","1","0","0","0","0","1002","0"
"321701","1001","0","0","1001","0","0","0","0","0","1002","1001","32170101","0","0","5","0","1","0","0","0","0","1002","0"
"321702","1001","0","0","1001","0","0","0","0","0","1002","1001","32170201","0","0","5","0","1","0","0","0","0","1002","0"
"321703","1001","0","0","0","0","0","0","0","0","0","1001","32170301","0","0","3","0","2","0","0","0","0","1001","0"
"321704","1001","1001","1001","1003","1001","1004","0","1001","1005","1001","1001","32170401","0","1001","15","1001","13","1001","0","1001","0","1001","0"
"321705","1001","0","0","1001","0","0","0","0","0","1002","1001","32170501","0","0","5","0","1","0","0","0","0","1002","0"
"321706","1001","0","0","0","0","0","0","0","0","0","1001","32170601","0","0","3","0","2","0","0","0","0","1001","0"
"321707","1001","1001","1001","1003","1001","1004","0","1001","1005","1001","1001","32170701","0","1001","15","1001","13","1001","0","1001","0","1001","0"
"321708","1001","0","0","1001","0","0","0","0","0","1002","1001","32170801","0","0","5","0","1","0","0","0","0","1002","0"
"321800","1002","0","0","1002","1001","0","0","0","0","1002","1002","32180001","0","0","6","0","1","0","0","0","0","1002","0"
"321801","1002","0","0","1002","1001","0","0","0","0","1002","1002","32180101","0","0","6","0","1","0","0","0","0","1002","0"
"321802","1002","0","0","1002","0","0","0","0","0","1001","1002","32180201","0","0","5","0","1","0","0","0","0","1002","0"
"321803","1001","1002","0","1002","1002","1001","0","0","0","1001","1002","32180301","0","1002","11","1002","5","1002","0","0","0","1002","0"
"321804","1002","0","0","0","0","0","0","0","0","0","1002","32180401","0","0","3","0","1","0","0","0","0","1002","0"
"321805","1002","0","0","1001","1002","0","0","0","0","1002","1002","32180501","0","0","7","0","1","1001","0","0","0","1002","0"
"321806","1001","1002","0","1002","1002","1001","0","0","0","1001","1002","32180601","0","1002","11","1002","5","1002","0","0","0","1002","0"
"321807","1002","0","0","0","0","0","0","0","0","0","1002","32180701","0","0","3","0","1","0","0","0","0","1002","0"
"321808","1002","0","0","1001","1002","0","0","0","0","1002","1002","32180801","0","0","7","0","1","1001","0","0","0","1002","0"
"321900","1004","0","0","0","0","0","0","0","0","0","1004","32190001","0","0","3","0","2","0","0","0","0","1004","0"
"321901","1009","0","0","1006","0","0","0","0","0","0","1006","32190101","0","0","4","0","2","0","0","0","0","1006","0"
"321902","1001","0","0","1002","1004","0","0","0","0","1004","1004","32190201","0","0","6","0","1","0","0","0","0","1004","0"
"321903","1001","0","0","1002","1003","0","0","0","0","1003","1003","32190301","0","0","6","0","1","0","0","0","0","1003","0"
"322000","1003","0","0","1003","1001","0","0","0","0","1003","1001","32200001","0","0","6","0","1","0","0","0","0","1003","0"
"322001","1003","0","0","0","0","0","0","0","0","0","1003","32200101","0","0","3","0","2","0","0","0","0","1003","0"
"322002","1003","0","0","1003","0","0","0","0","0","1001","1001","32200201","0","0","5","0","4","0","0","0","0","1003","0"
"322100","1001","0","0","1001","1003","0","0","0","0","1003","1003","32210001","0","0","7","0","1","1002","0","0","0","1003","0"
"322101","1001","0","0","1001","1003","0","0","0","0","1003","1003","32210101","0","0","7","0","1","1002","0","0","0","1003","0"
"322102","1001","0","0","1001","1003","0","0","0","0","1003","1003","32210201","0","0","7","0","1","1002","0","0","0","1003","0"
"322103","1003","0","0","0","0","0","0","0","0","0","1003","32210301","0","0","3","0","1","0","0","0","0","1003","0"
"322104","1005","0","0","0","0","0","0","0","0","0","1002","32210401","0","0","3","0","2","0","0","0","0","1002","0"
"322105","1001","0","0","1001","1003","0","0","0","0","1003","1003","32210501","0","0","7","0","1","1002","0","0","0","1003","0"
"322106","1003","0","0","0","0","0","0","0","0","0","1003","32210601","0","0","3","0","1","0","0","0","0","1003","0"
"322107","1005","0","0","0","0","0","0","0","0","0","1002","32210701","0","0","3","0","2","0","0","0","0","1002","0"
"322108","1001","0","0","1001","1003","0","0","0","0","1003","1003","32210801","0","0","7","0","1","1002","0","0","0","1003","0"
"322200","1002","0","0","1002","0","0","0","0","0","1002","1002","32220001","0","0","5","0","1","0","0","0","0","1001","0"
"322201","1002","0","0","1002","0","0","0","0","0","1002","1002","32220101","0","0","5","0","1","0","0","0","0","1001","0"
"322202","1002","0","0","1002","0","0","0","0","0","1002","1002","32220201","0","0","5","0","1","0","0","0","0","1001","0"
"322203","1002","0","0","0","0","0","0","0","0","0","1002","32220301","0","0","3","0","1","0","0","0","0","1002","0"
"322204","1003","0","0","1004","1002","0","0","0","0","1002","1002","32220401","0","0","6","0","1","0","0","0","0","1002","0"
"322205","1002","0","0","1002","0","0","0","0","0","1002","1002","32220501","0","0","5","0","1","0","0","0","0","1001","0"
"322206","1002","0","0","0","0","0","0","0","0","0","1002","32220601","0","0","3","0","1","0","0","0","0","1002","0"
"322207","1003","0","0","1004","1002","0","0","0","0","1002","1002","32220701","0","0","6","0","1","0","0","0","0","1002","0"
"322208","1002","0","0","1002","0","0","0","0","0","1002","1002","32220801","0","0","5","0","1","0","0","0","0","1001","0"
"322300","1002","0","0","1001","1002","0","0","0","0","1002","1002","32230001","0","0","7","0","1","1001","0","0","0","1002","0"
"322400","1001","0","0","1001","1003","1003","0","0","0","1003","1003","32240001","0","0","8","0","4","1002","0","0","0","1002","0"
"322401","1001","0","0","1001","1003","1003","0","0","0","1003","1003","32240101","0","0","8","0","4","1002","0","0","0","1002","0"
"322402","1001","0","0","1001","1003","1003","0","0","0","1003","1003","32240201","0","0","8","0","4","1002","0","0","0","1002","0"
"322403","1004","0","0","1003","0","0","0","0","0","0","1003","32240301","0","0","4","0","2","0","0","0","0","1003","0"
"322404","1002","0","0","1003","1003","1003","0","0","0","1003","1003","32240401","0","0","8","0","1","1003","0","0","0","1003","0"
"322405","1001","0","0","1001","1003","1003","0","0","0","1003","1003","32240501","0","0","8","0","4","1002","0","0","0","1002","0"
"322406","1005","0","0","1003","0","0","0","0","0","0","1003","32240601","0","0","4","0","2","0","0","0","0","1003","0"
"322407","1002","0","0","1003","1003","1003","0","0","0","1003","1003","32240701","0","0","8","0","1","1003","0","0","0","1003","0"
"322408","1001","0","0","1001","1003","1003","0","0","0","1003","1003","32240801","0","0","8","0","4","1002","0","0","0","1002","0"
"322800","1005","0","0","1005","1001","1007","0","0","0","1005","1007","32280001","0","1005","9","0","5","1005","0","0","0","1001","0"
"390100","1","1","1","1","1","1","1","1","1","1","1","39010001","1","1","3","1","3","1","1","1","1","1","1"
"403101","1","0","0","0","0","0","0","0","0","0","0","40310101","0","0","2","0","2","0","0","0","0","1","0"
"403102","1","0","0","0","0","0","0","0","0","0","0","40310201","0","0","2","0","2","0","0","0","0","1","0"
"403103","1","0","0","0","0","0","0","0","0","0","0","40310301","0","0","2","0","2","0","0","0","0","1","0"
"404201","1","0","0","0","0","0","0","0","0","0","0","40420101","0","0","2","0","2","0","0","0","0","1","0"
"404205","1","0","0","0","0","0","0","0","0","0","0","40420501","0","0","2","0","2","0","0","0","0","1","0"
"407001","1002","1002","0","1001","1002","1","0","0","1","1","1","40700101","0","1","13","1001","3","1001","0","1001","0","1001","0"
"407701","1","0","0","0","0","0","0","0","0","0","0","40770101","0","0","2","0","2","0","0","0","0","1","0"
"408401","1","0","0","0","0","0","0","0","0","0","0","40840101","0","0","2","0","2","0","0","0","0","1","0"
"408402","1001","0","0","1001","1001","0","0","0","0","1","1001","40840201","0","0","7","0","2","1001","0","0","0","1","0"
"408403","1001","0","0","1001","0","0","0","0","0","0","1001","40840301","0","0","4","0","2","0","0","0","0","1","0"
"418101","1001","0","0","1001","1002","0","0","0","0","1","1","41810101","0","0","6","0","4","0","0","0","0","1002","0"
"425801","2001","0","0","1","1","1001","0","0","0","1002","1001","42580101","0","1","9","0","5","1002","0","0","0","1002","0"
"425801","1002","0","0","1002","1002","1","0","0","0","1","1","42580102","0","0","8","0","4","1001","0","0","0","1001","0"
"425801","1002","0","0","1002","1002","1","0","0","0","1","1","42580103","0","0","8","0","4","1001","0","0","0","1001","0"
"425802","2001","0","0","1","1","1001","0","0","0","1002","1001","42580201","0","1","9","0","5","1002","0","0","0","1002","0"
"425802","1002","0","0","1002","1002","1","0","0","0","1","1","42580202","0","0","8","0","4","1001","0","0","0","1001","0"
"425802","1002","0","0","1002","1002","1","0","0","0","1","1","42580203","0","0","8","0","4","1001","0","0","0","1001","0"
"426201","1","0","0","0","0","0","0","0","0","0","1","42620101","0","0","3","0","2","0","0","0","0","1001","0"
"426202","1","0","0","0","0","0","0","0","0","0","1","42620201","0","0","3","0","2","0","0","0","0","1001","0"
"427101","1001","0","0","1002","1001","0","0","0","0","1","1","42710101","0","0","7","0","2","1","0","0","0","1002","0"
"430101","2001","0","0","1","0","0","0","0","0","0","2001","43010101","0","0","4","0","2","0","0","0","0","1","0"
"431901","1001","0","0","0","0","0","0","0","0","0","2001","43190101","0","0","3","0","2","0","0","0","0","2001","0"
"501200","1","0","0","0","0","0","0","0","0","0","0","50120001","0","0","2","0","2","0","0","0","0","1","0"
"600101","1002","0","0","1","1","0","0","0","0","1002","1","60010101","0","0","7","0","3","1001","0","0","0","1001","0"
"600102","1001","0","0","1","1","0","0","0","0","1001","1","60010201","0","0","7","0","3","1002","0","0","0","1002","0"
"600201","1002","0","0","1","1","1","0","0","0","1002","1","60020101","0","1","10","1001","3","1001","0","0","0","1001","0"
"600202","1001","0","0","1","1","0","0","0","0","1001","1","60020201","0","0","7","0","3","1002","0","0","0","1002","0"
"600301","1","0","0","1","1001","1002","0","0","0","1","1002","60030101","0","0","8","0","4","1","0","0","0","1001","0"
"600302","1002","0","0","1","1001","1001","0","0","0","1","1001","60030201","0","0","8","0","4","1","0","0","0","1","0"
"600401","1002","0","0","1","1","0","0","0","0","1001","1","60040101","0","0","7","0","3","1001","0","0","0","1001","0"
"600402","1002","0","0","1","1","1002","0","0","0","1001","1","60040201","0","0","8","0","3","1","0","0","0","1001","0"
"600501","1002","0","0","1","1","0","0","0","0","1002","1","60050101","0","0","7","0","3","1001","0","0","0","1001","0"
"600601","1002","0","0","1","1","1","0","0","0","1002","1","60060101","0","1001","9","0","3","1001","0","0","0","1001","0"
"600601","1001","0","0","1","1","0","0","0","0","1001","1","60060102","0","0","7","0","3","1002","0","0","0","1002","0"
"600602","2001","0","0","0","0","0","0","0","0","0","0","60060201","0","0","2","0","1","0","0","0","0","2002","0"
"600701","1","0","0","1","1","1001","0","0","0","1002","1001","60070101","0","1002","9","0","6","1","0","0","0","1","0"
"600702","1","0","0","1001","1","1","0","0","0","1002","1","60070201","0","1002","9","0","6","1001","0","0","0","1001","0"
"600801","1001","0","0","1","1","0","0","0","0","1001","1","60080101","0","0","7","0","3","1002","0","0","0","1002","0"
"600802","1001","0","0","1001","1002","1001","0","0","0","1","1","60080201","0","1","10","1002","3","1","0","0","0","1002","0"
"600901","1001","0","0","1","1","0","0","0","0","1001","1","60090101","0","0","7","0","3","1001","0","0","0","1","0"
"600902","1001","0","0","1","1","0","0","0","0","1001","1","60090201","0","0","7","0","3","1001","0","0","0","1","0"
"601001","1001","0","0","1","1","1001","0","0","0","1002","1002","60100101","0","1","10","1002","3","1","0","0","0","1","0"
"601002","1002","0","0","1002","1","1","0","0","0","1","1","60100201","0","1002","10","1","3","1001","0","0","0","1001","0"
"601101","1001","0","0","1","1","0","0","0","0","1001","1","60110101","0","0","7","0","3","1002","0","0","0","1002","0"
"601102","1001","0","0","1","1","0","0","0","0","1001","1","60110201","0","0","7","0","3","1002","0","0","0","1002","0"
"601201","1002","0","0","1","1","0","0","0","0","1002","1","60120101","0","0","7","0","3","1001","0","0","0","1001","0"
"601202","1002","0","0","1","1","0","0","0","0","1002","1","60120201","0","0","7","0","3","1001","0","0","0","1001","0"
"601301","1001","0","0","1001","1002","0","0","0","0","1","1","60130101","0","0","7","0","3","1","0","0","0","1002","0"
"601401","1001","0","0","1","1","0","0","0","0","1001","1","60140101","0","0","7","0","3","1002","0","0","0","1002","0"
"601501","1001","0","0","1","1","0","0","0","0","1001","1","60150101","0","0","7","0","3","1002","0","0","0","1002","0"
"601601","1002","0","0","1","1","0","0","0","0","1002","1","60160101","0","0","7","0","3","1001","0","0","0","1001","0"
"601602","1001","0","0","1","1002","1001","0","0","0","1","1001","60160201","0","0","8","0","4","1","0","0","0","1","0"
"601701","1002","0","0","1001","1","1","0","0","0","1","1","60170101","0","1001","9","0","5","1001","0","0","0","1001","0"
"601702","1002","0","0","1","1","0","0","0","0","1002","1","60170201","0","0","7","0","3","1001","0","0","0","1001","0"
"601801","1","0","0","1001","1","1","0","0","0","1","1002","60180101","0","1001","9","0","5","1002","0","0","0","1","0"
"601802","1001","0","0","1","1","0","0","0","0","1001","1","60180201","0","0","7","0","3","1002","0","0","0","1002","0"
"602001","1002","0","0","1","1","0","0","0","0","1002","1","60200101","0","0","7","0","3","1001","0","0","0","1001","0"
"602002","1001","0","0","1","1","0","0","0","0","1001","1","60200201","0","0","7","0","3","1002","0","0","0","1002","0"
"602101","1002","0","0","1","1","0","0","0","0","1002","1","60210101","0","0","7","0","3","1001","0","0","0","1001","0"
"602102","1002","0","0","1","1","0","0","0","0","1002","1","60210201","0","0","7","0","3","1001","0","0","0","1001","0"
"602201","1001","0","0","1","1","0","0","0","0","1001","1","60220101","0","0","7","0","3","1002","0","0","0","1002","0"
"602202","1002","0","0","1","1","1","0","0","0","1002","1","60220201","0","1001","9","0","3","1001","0","0","0","1001","0"
"602301","1002","0","0","1","1","1","0","0","0","1002","1","60230101","0","1001","9","0","3","1001","0","0","0","1001","0"
"602302","1002","0","0","1","1","0","0","0","0","1002","1","60230201","0","0","7","0","3","1001","0","0","0","1001","0"
"602501","1002","0","0","1","1","1","0","0","0","1002","1","60250101","0","1001","9","0","3","1001","0","0","0","1001","0"
"602502","1002","1001","0","1","1","1","0","0","0","1001","1","60250201","0","1001","11","1","3","1002","0","0","0","1001","0"
"602503","1002","0","0","1002","1001","1001","0","0","0","1","1","60250301","0","0","8","0","3","1","0","0","0","1001","0"
"602601","1001","1","0","1001","1001","1","0","0","1002","1","1","60260101","0","1","12","1001","4","1002","0","0","0","1002","0"
"602602","1002","1001","0","1","1","1","0","0","0","1001","1","60260201","0","1001","11","1","3","1002","0","0","0","1001","0"
"602701","1001","0","0","1002","1002","1001","0","0","0","1","1","60270101","0","0","8","0","3","1","0","0","0","1002","0"
"602702","1001","0","0","1","1","0","0","0","0","1001","1","60270201","0","0","7","0","3","1002","0","0","0","1002","0"
"602801","1001","0","0","1","1","0","0","0","0","1001","1","60280101","0","0","7","0","3","1002","0","0","0","1002","0"
"602802","1002","0","0","1","1","0","0","0","0","1002","1","60280201","0","0","7","0","3","1001","0","0","0","1001","0"
"602901","1002","0","0","1","1","1","0","0","0","1002","1","60290101","0","1001","9","0","3","1001","0","0","0","1001","0"
"602902","1001","0","0","1","1","0","0","0","0","1001","1","60290201","0","0","7","0","3","1002","0","0","0","1002","0"
"603001","1001","0","0","1","1","0","0","0","0","1001","1","60300101","0","0","7","0","3","1002","0","0","0","1002","0"
"603002","1002","0","0","1","1","0","0","0","0","1002","1","60300201","0","0","7","0","3","1001","0","0","0","1001","0"
"603003","1002","0","0","1","1","0","0","0","0","1002","1","60300301","0","0","7","0","3","1001","0","0","0","1001","0"
"603101","1001","0","0","1","1","0","0","0","0","1001","1","60310101","0","0","9","0","3","1002","0","0","0","1002","0"
"603102","1001","0","0","1","1","0","0","0","0","1001","1","60310201","0","0","7","0","3","1002","0","0","0","1002","0"
"603103","1001","0","0","1","1","0","0","0","0","1001","1","60310301","0","0","7","0","3","1002","0","0","0","1002","0"
"603201","1001","0","0","1","1","0","0","0","0","1001","1","60320101","0","0","7","0","3","1002","0","0","0","1002","0"
"603202","1001","0","0","1","1","0","0","0","0","1001","1","60320201","0","0","7","0","3","1002","0","0","0","1002","0"
"603301","1002","0","0","1","1","0","0","0","0","1002","1","60330101","0","0","7","0","3","1001","0","0","0","1001","0"
"603302","1002","0","0","1","1","0","0","0","0","1002","1","60330201","0","0","7","0","3","1001","0","0","0","1001","0"
"603401","1002","0","0","1","1001","1002","0","0","0","1","1002","60340101","0","0","8","0","4","1","0","0","0","1","0"
"603402","1001","0","0","1","1","0","0","0","0","1001","1","60340201","0","0","7","0","3","1002","0","0","0","1002","0"
"603601","1001","0","0","1","1","0","0","0","0","1001","1","60360101","0","0","7","0","3","1002","0","0","0","1002","0"
"603602","1002","1002","0","1002","1","1001","0","0","1001","1001","1","60360201","0","1","12","1","3","1002","0","0","0","1001","0"
"603701","1002","0","0","1002","1","1001","0","0","0","1001","1","60370101","0","1001","10","1","3","1002","0","0","0","1001","0"
"603801","1001","0","0","1","1","0","0","0","0","1001","1","60380101","0","0","7","0","3","1002","0","0","0","1002","0"
"603802","1001","0","0","1","1","0","0","0","0","1001","1","60380201","0","0","7","0","3","1002","0","0","0","1002","0"
"604001","1001","0","0","1","1","0","0","0","0","1001","1","60400101","0","0","7","0","3","1002","0","0","0","1002","0"
"604002","1002","0","0","1","1","0","0","0","0","1002","1","60400201","0","0","7","0","3","1001","0","0","0","1001","0"
"604201","1001","0","0","1","1","0","0","0","0","1001","1","60420101","0","0","7","0","3","1002","0","0","0","1002","0"
"604202","1002","0","0","1","1","0","0","0","0","1002","1","60420201","0","0","7","0","3","1001","0","0","0","1001","0"
"604202","2001","0","0","2004","0","0","0","0","0","2005","2003","60420202","0","0","5","0","1","0","0","0","0","2002","0"
"604301","1002","0","0","1","1","0","0","0","0","1002","1","60430101","0","0","7","0","3","1001","0","0","0","1001","0"
"604302","1001","0","0","1","1","0","0","0","0","1001","1","60430201","0","0","7","0","3","1002","0","0","0","1002","0"
"604401","1001","1002","0","1002","1","1001","0","0","1001","1001","1","60440101","0","1","12","1","3","1002","0","0","0","1002","0"
"604402","1001","0","0","1","1","0","0","0","0","1001","1","60440201","0","0","7","0","3","1002","0","0","0","1002","0"
"604501","1001","0","0","1","1","0","0","0","0","1001","1","60450101","0","0","7","0","3","1002","0","0","0","1002","0"
"604502","1002","0","0","1","1","1","0","0","0","1002","1","60450201","0","1001","9","0","3","1001","0","0","0","1001","0"
"604503","1001","0","0","1001","1","1001","0","0","0","1002","1","60450301","0","1002","9","0","3","1","0","0","0","1002","0"
"604601","1001","0","0","1","1","0","0","0","0","1001","1","60460101","0","0","7","0","3","1002","0","0","0","1002","0"
"604602","1001","0","0","1","1","0","0","0","0","1001","1","60460201","0","0","7","0","3","1002","0","0","0","1002","0"
"604701","1002","0","0","1","1","0","0","0","0","1002","1","60470101","0","0","7","0","3","1001","0","0","0","1001","0"
"604801","1002","0","0","1","1","0","0","0","0","1002","1","60480101","0","0","7","0","3","1001","0","0","0","1001","0"
"604802","1002","0","0","1","1","0","0","0","0","1002","1","60480201","0","0","7","0","3","1001","0","0","0","1001","0"
"604901","1002","0","0","1","1","0","0","0","0","1002","1","60490101","0","0","7","0","3","1001","0","0","0","1001","0"
"604902","1002","0","0","1","1","0","0","0","0","1002","1","60490201","0","0","7","0","3","1001","0","0","0","1001","0"
"604903","1002","1002","0","1","1","1001","0","0","1","1002","1","60490301","0","1","13","1","3","1","0","1001","0","1001","0"
"605001","1001","0","0","1","1","0","0","0","0","1001","1","60500101","0","0","7","0","3","1002","0","0","0","1002","0"
"605002","1002","0","0","1","1","0","0","0","0","1002","1","60500201","0","0","7","0","3","1002","0","0","0","1001","0"
"605101","1002","0","0","1","1","0","0","0","0","1002","1","60510101","0","0","7","0","3","1001","0","0","0","1001","0"
"605102","1002","0","0","1","1","0","0","0","0","1002","1","60510201","0","0","7","0","3","1001","0","0","0","1001","0"
"605201","1001","0","0","1","1","0","0","0","0","1","1","60520101","0","0","7","0","3","1","0","0","0","1","0"
"605202","1001","0","0","1","1","0","0","0","0","1002","1002","60520201","0","0","7","0","2","1002","0","0","0","1","0"
"605301","1001","0","0","1","1002","0","0","0","0","1","1002","60530101","0","0","6","0","4","0","0","0","0","1","0"
"605302","1001","0","0","1","1","0","0","0","0","1002","1","60530201","0","0","7","0","3","1002","0","0","0","1002","0"
"605401","1001","1001","0","1","1002","1","0","0","0","1","1002","60540101","0","1002","11","1","4","1","0","0","0","1","0"
"605501","1001","0","0","1","1","1002","0","0","0","1001","1","60550101","0","0","8","0","3","1","0","0","0","1002","0"
"605601","1001","0","0","1001","1","1001","0","0","0","1002","1","60560101","0","1002","9","0","3","1","0","0","0","1002","0"
"605701","1001","0","0","1","1","0","0","0","0","1001","1","60570101","0","0","7","0","3","1002","0","0","0","1002","0"
"605702","1","0","0","1","0","0","0","0","0","1001","1001","60570201","0","0","5","0","2","0","0","0","0","1","0"
"605801","1001","0","0","1","1","0","0","0","0","1001","1","60580101","0","0","7","0","3","1002","0","0","0","1002","0"
"605802","1002","0","0","1","1","0","0","0","0","1002","1","60580201","0","0","7","0","3","1001","0","0","0","1001","0"
"605901","1002","0","0","1","1","0","0","0","0","1002","1","60590101","0","0","9","0","3","1001","0","0","0","1001","0"
"605902","1001","0","0","1","1","0","0","0","0","1001","1","60590201","0","0","7","0","3","1002","0","0","0","1002","0"
"606001","1002","0","0","1","1","0","0","0","0","1002","1","60600101","0","0","7","0","3","1001","0","0","0","1001","0"
"606002","1","0","0","1","1002","1001","0","0","0","1","1001","60600201","0","0","9","0","4","1","0","0","0","1002","0"
"606101","1002","0","0","1002","1001","1002","0","0","0","1","1","60610101","0","1001","9","0","3","1","0","0","0","1001","0"
"606301","1001","1002","0","1002","1002","1","0","0","0","1","1","60630101","0","1002","11","1","4","1001","0","0","0","1002","0"
"606401","2001","1","0","1","1002","1001","0","0","0","1001","1002","60640101","0","1","11","1002","5","1","0","0","0","1001","0"
"606501","1002","1","1","1002","1001","1001","0","1002","1001","1","1001","60650101","0","1","16","1002","8","1002","0","1","0","1001","1"
"606601","1001","0","0","1","1","1","0","0","0","1001","1","60660101","0","1002","9","0","3","1002","0","0","0","1002","0"
"606602","1001","0","0","1","1","1","0","0","0","1001","1","60660201","0","1002","9","0","3","1002","0","0","0","1002","0"
"606701","2001","0","0","1","1","1","0","0","0","1002","1001","60670101","0","1002","9","0","3","1001","0","0","0","1","0"
"606801","1002","0","0","1002","1001","1002","0","0","0","1","1","60680101","0","1001","9","0","3","1","0","0","0","1001","0"
"606901","1002","1002","0","1001","1002","2001","0","0","2001","2001","2001","60690101","0","2001","13","1001","3","1001","0","1001","0","1001","0"
"607001","1002","1002","0","1001","1002","1","0","0","1","1","1","60700101","0","1","13","1001","3","1001","0","1001","0","1001","0"
"607101","1001","1001","0","1002","1001","1","0","0","1","1","1","60710101","0","1","13","1002","3","1002","0","1002","0","1002","0"
"607501","1001","1001","0","1001","1","1002","0","0","1","1","1","60750101","0","1","13","1","3","1001","0","1002","0","1002","0"
"607601","1001","1002","0","1002","1002","1","0","0","0","1","1","60760101","0","1002","11","1","4","1001","0","0","0","1002","0"
"607701","1001","1001","0","1","1","1","0","0","1","1001","1","60770101","0","1","13","1","3","1002","0","1002","0","1002","0"
"607801","1002","1002","0","1002","1","1","0","0","1","1001","1","60780101","0","1001","13","1","3","1002","0","1001","0","1001","0"
"608301","1002","0","0","1","1","1","0","0","0","1002","1","60830101","0","1002","10","1001","3","1001","0","0","0","1001","0"
"608701","1001","0","0","1","1","0","0","0","0","1001","1","60870101","0","0","7","0","3","1002","0","0","0","1002","0"
"608702","1001","1","0","1002","1","1","0","0","1002","1001","1","60870201","0","1001","13","1","3","1002","0","1","0","1002","0"
"608801","1002","0","0","1","1","0","0","0","0","1002","1","60880101","0","0","7","0","3","1001","0","0","0","1001","0"
"608802","1002","0","0","1002","1001","1002","0","0","0","1","1","60880201","0","1","10","1001","4","1","0","0","0","1001","0"
"608901","1001","0","0","1","1","0","0","0","0","1001","1","60890101","0","0","7","0","3","1002","0","0","0","1002","0"
"608902","1001","0","0","1","1","0","0","0","0","1002","1001","60890201","0","0","6","0","3","0","0","0","0","1002","0"
"609201","1002","0","0","1","1","0","0","0","0","1002","1","60920101","0","0","7","0","3","1001","0","0","0","1001","0"
"609301","1001","0","0","1002","1001","0","0","0","0","1","1","60930101","0","0","6","0","3","0","0","0","0","1001","0"
"609401","1002","1001","0","1","1001","1","0","0","0","1002","1001","60940101","0","1002","11","1","4","1","0","0","0","1","0"
"609501","1002","0","0","1","1","0","0","0","0","1002","1","60950101","0","0","7","0","3","1001","0","0","0","1001","0"
"609601","1002","0","0","1002","1","0","0","0","0","1001","1","60960101","0","0","7","0","4","1001","0","0","0","1001","0"
"609701","1001","0","0","1002","1","1","0","0","0","1","1001","60970101","0","1002","9","0","5","1001","0","0","0","1","0"
"609801","1002","0","0","1","1","0","0","0","0","1002","1","60980101","0","0","7","0","3","1001","0","0","0","1001","0"
"609901","1001","1002","0","1001","1001","2001","0","0","0","2001","2001","60990101","0","1001","11","2001","3","1002","0","0","0","1002","0"
"610301","1001","0","0","1","1002","1","0","0","0","1","1002","61030101","0","1002","9","0","4","1","0","0","0","1","0"
"610701","1002","0","0","1","1","0","0","0","0","1002","1","61070101","0","0","7","0","3","1001","0","0","0","1001","0"
"610801","1001","0","0","1","1","0","0","0","0","1002","1","61080101","0","0","6","0","2","0","0","0","0","1002","0"
