72d0f204a4057c66d64c4cd8d9f5971ec30e68507bf0a9eca51f044cc84ae6a7,810a60b044271b4394c1192ba57d69d49f22fc367e705a1f96fe389467e47f32,4062bb80f77e88a65149d2bd767f7eda35ed06d1430d8614e657aa102c304610,3470e1fcd50a1b42c5c43b9dd9fa1579a171e8375115c5098c775f3c1e84363b,22a9c8a772aff86606ab95a34223f36d6c2f67d75c63b56277362901ef56a941,b7a99062e402d0881626212c8a45525a2e04f147a82a6226fc8a9edf6cd6a73d,f1212c27cfe5b051aefd72a0e7d57a16daab40181659ddc02af33f43e4fc1c6f,4ee089489018eadd299968cb26e2eedcca8aa39da1f7c8f6b16e4b77eae39e7d
"7","35","4","0","0","0","0","51351"
"6","7","1","0","0","0","0","51411"
"6","14","1","0","0","0","0","51421"
"6","21","1","0","0","0","0","51431"
"6","28","1","0","0","0","0","51441"
"6","35","1","0","0","0","0","51451"
"4","46","5","0","0","0","0","51511"
"4","92","5","0","0","0","0","51521"
"4","138","5","0","0","0","0","51531"
"4","184","5","0","0","0","0","51541"
"4","230","5","0","0","0","0","51551"
"2","46","4","0","0","0","0","51611"
"2","92","4","0","0","0","0","51621"
"2","138","4","0","0","0","0","51631"
"2","184","4","0","0","0","0","51641"
"2","230","4","0","0","0","0","51651"
"6","7","3","0","0","0","0","51711"
"6","14","3","0","0","0","0","51721"
"6","21","3","0","0","0","0","51731"
"6","28","3","0","0","0","0","51741"
"6","35","3","0","0","0","0","51751"
"100","1","5","0","0","0","0","51811"
"101","1","2","0","0","0","0","51911"
"101","1","1","0","0","0","0","52011"
"3","24","1","2","5","3","4","52111"
"3","48","1","2","5","3","4","52121"
"3","72","1","2","5","3","4","52131"
"3","96","1","2","5","3","4","52141"
"3","120","1","2","5","3","4","52151"
"101","1","3","0","0","0","0","52211"
"4","46","1","0","0","0","0","52311"
"4","92","1","0","0","0","0","52321"
"4","138","1","0","0","0","0","52331"
"4","184","1","0","0","0","0","52341"
"4","230","1","0","0","0","0","52351"
"101","1","5","0","0","0","0","52411"
"7","7","3","0","0","0","0","52511"
"7","14","3","0","0","0","0","52521"
"7","21","3","0","0","0","0","52531"
"7","28","3","0","0","0","0","52541"
"7","35","3","0","0","0","0","52551"
"2","46","5","0","0","0","0","52611"
"2","92","5","0","0","0","0","52621"
"2","138","5","0","0","0","0","52631"
"2","184","5","0","0","0","0","52641"
"2","230","5","0","0","0","0","52651"
"7","7","2","0","0","0","0","52711"
"7","14","2","0","0","0","0","52721"
"7","21","2","0","0","0","0","52731"
"7","28","2","0","0","0","0","52741"
"7","35","2","0","0","0","0","52751"
"100","1","1","0","0","0","0","52811"
"6","7","4","0","0","0","0","52911"
"6","14","4","0","0","0","0","52921"
"6","21","4","0","0","0","0","52931"
"6","28","4","0","0","0","0","52941"
"6","35","4","0","0","0","0","52951"
"7","7","5","0","0","0","0","53011"
"7","14","5","0","0","0","0","53021"
"7","21","5","0","0","0","0","53031"
"7","28","5","0","0","0","0","53041"
"7","35","5","0","0","0","0","53051"
"2","46","2","0","0","0","0","53111"
"2","92","2","0","0","0","0","53121"
"2","138","2","0","0","0","0","53131"
"2","184","2","0","0","0","0","53141"
"2","230","2","0","0","0","0","53151"
"100","1","4","0","0","0","0","53211"
"2","46","3","0","0","0","0","53311"
"2","92","3","0","0","0","0","53321"
"2","138","3","0","0","0","0","53331"
"2","184","3","0","0","0","0","53341"
"2","230","3","0","0","0","0","53351"
"5","24","1","2","5","3","4","53411"
"5","48","1","2","5","3","4","53421"
"5","72","1","2","5","3","4","53431"
"5","96","1","2","5","3","4","53441"
"5","120","1","2","5","3","4","53451"
"100","1","4","0","0","0","0","53511"
"101","1","5","0","0","0","0","53611"
"101","1","3","0","0","0","0","53711"
"101","1","4","0","0","0","0","53811"
"101","1","1","0","0","0","0","53911"
"100","1","2","0","0","0","0","54011"
"4","46","1","0","0","0","0","54111"
"4","92","1","0","0","0","0","54121"
"4","138","1","0","0","0","0","54131"
"4","184","1","0","0","0","0","54141"
"4","230","1","0","0","0","0","54151"
"6","7","3","0","0","0","0","54211"
"6","14","3","0","0","0","0","54221"
"6","21","3","0","0","0","0","54231"
"6","28","3","0","0","0","0","54241"
"6","35","3","0","0","0","0","54251"
"7","7","2","0","0","0","0","54311"
"7","14","2","0","0","0","0","54321"
"7","21","2","0","0","0","0","54331"
"7","28","2","0","0","0","0","54341"
"7","35","2","0","0","0","0","54351"
"6","7","5","0","0","0","0","54411"
"6","14","5","0","0","0","0","54421"
"6","21","5","0","0","0","0","54431"
"6","28","5","0","0","0","0","54441"
"6","35","5","0","0","0","0","54451"
"100","1","1","0","0","0","0","54511"
"101","1","2","0","0","0","0","54611"
"1","26","1","2","5","3","4","54711"
"1","52","1","2","5","3","4","54721"
"1","78","1","2","5","3","4","54731"
"1","104","1","2","5","3","4","54741"
"1","130","1","2","5","3","4","54751"
"100","1","5","0","0","0","0","54811"
"7","7","1","0","0","0","0","54911"
"7","14","1","0","0","0","0","54921"
"7","21","1","0","0","0","0","54931"
"7","28","1","0","0","0","0","54941"
"7","35","1","0","0","0","0","54951"
"7","7","3","0","0","0","0","55011"
"7","14","3","0","0","0","0","55021"
"7","21","3","0","0","0","0","55031"
"7","28","3","0","0","0","0","55041"
"7","35","3","0","0","0","0","55051"
"6","7","4","0","0","0","0","55111"
"6","14","4","0","0","0","0","55121"
"6","21","4","0","0","0","0","55131"
"6","28","4","0","0","0","0","55141"
"6","35","4","0","0","0","0","55151"
"4","46","4","0","0","0","0","55211"
"4","92","4","0","0","0","0","55221"
"4","138","4","0","0","0","0","55231"
"4","184","4","0","0","0","0","55241"
"4","230","4","0","0","0","0","55251"
"2","46","1","0","0","0","0","55311"
"2","92","1","0","0","0","0","55321"
"2","138","1","0","0","0","0","55331"
"2","184","1","0","0","0","0","55341"
"2","230","1","0","0","0","0","55351"
"7","7","5","0","0","0","0","55411"
"7","14","5","0","0","0","0","55421"
"7","21","5","0","0","0","0","55431"
"7","28","5","0","0","0","0","55441"
"7","35","5","0","0","0","0","55451"
"4","46","2","0","0","0","0","55511"
"4","92","2","0","0","0","0","55521"
"4","138","2","0","0","0","0","55531"
"4","184","2","0","0","0","0","55541"
"4","230","2","0","0","0","0","55551"
"4","46","3","0","0","0","0","55611"
"4","92","3","0","0","0","0","55621"
"4","138","3","0","0","0","0","55631"
"4","184","3","0","0","0","0","55641"
"4","230","3","0","0","0","0","55651"
"2","46","5","0","0","0","0","55711"
"2","92","5","0","0","0","0","55721"
"2","138","5","0","0","0","0","55731"
"2","184","5","0","0","0","0","55741"
"2","230","5","0","0","0","0","55751"
"100","1","4","0","0","0","0","55811"
"101","1","2","0","0","0","0","55911"
"3","24","1","2","5","3","4","56011"
"3","48","1","2","5","3","4","56021"
"3","72","1","2","5","3","4","56031"
"3","96","1","2","5","3","4","56041"
"3","120","1","2","5","3","4","56051"
"101","1","1","0","0","0","0","56111"
"100","1","3","0","0","0","0","56211"
"7","7","2","0","0","0","0","56311"
"7","14","2","0","0","0","0","56321"
"7","21","2","0","0","0","0","56331"
"7","28","2","0","0","0","0","56341"
"7","35","2","0","0","0","0","56351"
"4","46","5","0","0","0","0","56411"
"4","92","5","0","0","0","0","56421"
"4","138","5","0","0","0","0","56431"
"4","184","5","0","0","0","0","56441"
"4","230","5","0","0","0","0","56451"
"2","46","2","0","0","0","0","56511"
"2","92","2","0","0","0","0","56521"
"2","138","2","0","0","0","0","56531"
"2","184","2","0","0","0","0","56541"
"2","230","2","0","0","0","0","56551"
"4","46","4","0","0","0","0","56611"
"4","92","4","0","0","0","0","56621"
"4","138","4","0","0","0","0","56631"
"4","184","4","0","0","0","0","56641"
"4","230","4","0","0","0","0","56651"
"6","7","1","0","0","0","0","56711"
"6","14","1","0","0","0","0","56721"
"6","21","1","0","0","0","0","56731"
"6","28","1","0","0","0","0","56741"
"6","35","1","0","0","0","0","56751"
"100","1","2","0","0","0","0","56811"
"2","46","3","0","0","0","0","56911"
"2","92","3","0","0","0","0","56921"
"2","138","3","0","0","0","0","56931"
"2","184","3","0","0","0","0","56941"
"2","230","3","0","0","0","0","56951"
"6","7","5","0","0","0","0","57011"
"6","14","5","0","0","0","0","57021"
"6","21","5","0","0","0","0","57031"
"6","28","5","0","0","0","0","57041"
"6","35","5","0","0","0","0","57051"
"4","46","1","0","0","0","0","57111"
"4","92","1","0","0","0","0","57121"
"4","138","1","0","0","0","0","57131"
"4","184","1","0","0","0","0","57141"
"4","230","1","0","0","0","0","57151"
"7","7","4","0","0","0","0","57211"
"7","14","4","0","0","0","0","57221"
"7","21","4","0","0","0","0","57231"
"7","28","4","0","0","0","0","57241"
"7","35","4","0","0","0","0","57251"
"1","26","1","2","5","3","4","57311"
"1","52","1","2","5","3","4","57321"
"1","78","1","2","5","3","4","57331"
"1","104","1","2","5","3","4","57341"
"1","130","1","2","5","3","4","57351"
"100","1","5","0","0","0","0","57411"
"4","46","2","0","0","0","0","57511"
"4","92","2","0","0","0","0","57521"
"4","138","2","0","0","0","0","57531"
"4","184","2","0","0","0","0","57541"
"4","230","2","0","0","0","0","57551"
"100","1","1","0","0","0","0","57611"
"6","7","1","0","0","0","0","57711"
"6","14","1","0","0","0","0","57721"
"6","21","1","0","0","0","0","57731"
"6","28","1","0","0","0","0","57741"
"6","35","1","0","0","0","0","57751"
"2","46","4","0","0","0","0","57811"
"2","92","4","0","0","0","0","57821"
"2","138","4","0","0","0","0","57831"
"2","184","4","0","0","0","0","57841"
"2","230","4","0","0","0","0","57851"
"2","46","5","0","0","0","0","57911"
"2","92","5","0","0","0","0","57921"
"2","138","5","0","0","0","0","57931"
"2","184","5","0","0","0","0","57941"
"2","230","5","0","0","0","0","57951"
"101","1","3","0","0","0","0","58011"
"101","1","4","0","0","0","0","58111"
"101","1","2","0","0","0","0","58211"
"101","1","5","0","0","0","0","58311"
"6","7","3","0","0","0","0","58411"
"6","14","3","0","0","0","0","58421"
"6","21","3","0","0","0","0","58431"
"6","28","3","0","0","0","0","58441"
"6","35","3","0","0","0","0","58451"
"101","1","1","0","0","0","0","58511"
"3","24","1","2","5","3","4","58611"
"3","48","1","2","5","3","4","58621"
"3","72","1","2","5","3","4","58631"
"3","96","1","2","5","3","4","58641"
"3","120","1","2","5","3","4","58651"
"101","1","2","0","0","0","0","58711"
"7","7","1","0","0","0","0","58811"
"7","14","1","0","0","0","0","58821"
"7","21","1","0","0","0","0","58831"
"7","28","1","0","0","0","0","58841"
"7","35","1","0","0","0","0","58851"
"7","7","5","0","0","0","0","58911"
"7","14","5","0","0","0","0","58921"
"7","21","5","0","0","0","0","58931"
"7","28","5","0","0","0","0","58941"
"7","35","5","0","0","0","0","58951"
"4","46","4","0","0","0","0","59011"
"4","92","4","0","0","0","0","59021"
"4","138","4","0","0","0","0","59031"
"4","184","4","0","0","0","0","59041"
"4","230","4","0","0","0","0","59051"
"2","46","2","0","0","0","0","59111"
"2","92","2","0","0","0","0","59121"
"2","138","2","0","0","0","0","59131"
"2","184","2","0","0","0","0","59141"
"2","230","2","0","0","0","0","59151"
"4","46","5","0","0","0","0","59211"
"4","92","5","0","0","0","0","59221"
"4","138","5","0","0","0","0","59231"
"4","184","5","0","0","0","0","59241"
"4","230","5","0","0","0","0","59251"
"100","1","3","0","0","0","0","59311"
"2","46","1","0","0","0","0","59411"
"2","92","1","0","0","0","0","59421"
"2","138","1","0","0","0","0","59431"
"2","184","1","0","0","0","0","59441"
"2","230","1","0","0","0","0","59451"
"7","7","4","0","0","0","0","59511"
"7","14","4","0","0","0","0","59521"
"7","21","4","0","0","0","0","59531"
"7","28","4","0","0","0","0","59541"
"7","35","4","0","0","0","0","59551"
"6","7","2","0","0","0","0","59611"
"6","14","2","0","0","0","0","59621"
"6","21","2","0","0","0","0","59631"
"6","28","2","0","0","0","0","59641"
"6","35","2","0","0","0","0","59651"
"7","7","3","0","0","0","0","59711"
"7","14","3","0","0","0","0","59721"
"7","21","3","0","0","0","0","59731"
"7","28","3","0","0","0","0","59741"
"7","35","3","0","0","0","0","59751"
"6","7","5","0","0","0","0","59811"
"6","14","5","0","0","0","0","59821"
"6","21","5","0","0","0","0","59831"
"6","28","5","0","0","0","0","59841"
"6","35","5","0","0","0","0","59851"
"1","26","1","2","5","3","4","59911"
"1","52","1","2","5","3","4","59921"
"1","78","1","2","5","3","4","59931"
"1","104","1","2","5","3","4","59941"
"1","130","1","2","5","3","4","59951"
"4","46","1","0","0","0","0","60011"
"4","92","1","0","0","0","0","60021"
"4","138","1","0","0","0","0","60031"
"4","184","1","0","0","0","0","60041"
"4","230","1","0","0","0","0","60051"
"4","46","3","0","0","0","0","60111"
"4","92","3","0","0","0","0","60121"
"4","138","3","0","0","0","0","60131"
"4","184","3","0","0","0","0","60141"
"4","230","3","0","0","0","0","60151"
"6","7","4","0","0","0","0","60211"
"6","14","4","0","0","0","0","60221"
"6","21","4","0","0","0","0","60231"
"6","28","4","0","0","0","0","60241"
"6","35","4","0","0","0","0","60251"
"2","46","3","0","0","0","0","60311"
"2","92","3","0","0","0","0","60321"
"2","138","3","0","0","0","0","60331"
"2","184","3","0","0","0","0","60341"
"2","230","3","0","0","0","0","60351"
"2","46","1","0","0","0","0","60411"
"2","92","1","0","0","0","0","60421"
"2","138","1","0","0","0","0","60431"
"2","184","1","0","0","0","0","60441"
"2","230","1","0","0","0","0","60451"
"101","1","5","0","0","0","0","60511"
"100","1","2","0","0","0","0","60611"
"100","1","4","0","0","0","0","60711"
"7","7","1","0","0","0","0","60811"
"7","14","1","0","0","0","0","60821"
"7","21","1","0","0","0","0","60831"
"7","28","1","0","0","0","0","60841"
"7","35","1","0","0","0","0","60851"
"7","7","3","0","0","0","0","60911"
"7","14","3","0","0","0","0","60921"
"7","21","3","0","0","0","0","60931"
"7","28","3","0","0","0","0","60941"
"7","35","3","0","0","0","0","60951"
"4","46","2","0","0","0","0","61011"
"4","92","2","0","0","0","0","61021"
"4","138","2","0","0","0","0","61031"
"4","184","2","0","0","0","0","61041"
"4","230","2","0","0","0","0","61051"
"4","46","5","0","0","0","0","61111"
"4","92","5","0","0","0","0","61121"
"4","138","5","0","0","0","0","61131"
"4","184","5","0","0","0","0","61141"
"4","230","5","0","0","0","0","61151"
"5","24","1","2","5","3","4","61211"
"5","48","1","2","5","3","4","61221"
"5","72","1","2","5","3","4","61231"
"5","96","1","2","5","3","4","61241"
"5","120","1","2","5","3","4","61251"
"2","46","4","0","0","0","0","61311"
"2","92","4","0","0","0","0","61321"
"2","138","4","0","0","0","0","61331"
"2","184","4","0","0","0","0","61341"
"2","230","4","0","0","0","0","61351"
"6","7","2","0","0","0","0","61411"
"6","14","2","0","0","0","0","61421"
"6","21","2","0","0","0","0","61431"
"6","28","2","0","0","0","0","61441"
"6","35","2","0","0","0","0","61451"
"2","46","5","0","0","0","0","61511"
"2","92","5","0","0","0","0","61521"
"2","138","5","0","0","0","0","61531"
"2","184","5","0","0","0","0","61541"
"2","230","5","0","0","0","0","61551"
"4","46","3","0","0","0","0","61611"
"4","92","3","0","0","0","0","61621"
"4","138","3","0","0","0","0","61631"
"4","184","3","0","0","0","0","61641"
"4","230","3","0","0","0","0","61651"
"6","7","4","0","0","0","0","61711"
"6","14","4","0","0","0","0","61721"
"6","21","4","0","0","0","0","61731"
"6","28","4","0","0","0","0","61741"
"6","35","4","0","0","0","0","61751"
"2","46","2","0","0","0","0","61811"
"2","92","2","0","0","0","0","61821"
"2","138","2","0","0","0","0","61831"
"2","184","2","0","0","0","0","61841"
"2","230","2","0","0","0","0","61851"
"100","1","1","0","0","0","0","61911"
"7","7","5","0","0","0","0","62011"
"7","14","5","0","0","0","0","62021"
"7","21","5","0","0","0","0","62031"
"7","28","5","0","0","0","0","62041"
"7","35","5","0","0","0","0","62051"
"100","1","3","0","0","0","0","62111"
"7","7","4","0","0","0","0","62211"
"7","14","4","0","0","0","0","62221"
"7","21","4","0","0","0","0","62231"
"7","28","4","0","0","0","0","62241"
"7","35","4","0","0","0","0","62251"
"2","46","3","0","0","0","0","62311"
"2","92","3","0","0","0","0","62321"
"2","138","3","0","0","0","0","62331"
"2","184","3","0","0","0","0","62341"
"2","230","3","0","0","0","0","62351"
"6","7","1","0","0","0","0","62411"
"6","14","1","0","0","0","0","62421"
"6","21","1","0","0","0","0","62431"
"6","28","1","0","0","0","0","62441"
"6","35","1","0","0","0","0","62451"
"3","24","1","2","5","3","4","62511"
"3","48","1","2","5","3","4","62521"
"3","72","1","2","5","3","4","62531"
"3","96","1","2","5","3","4","62541"
"3","120","1","2","5","3","4","62551"
"4","46","4","0","0","0","0","62611"
"4","92","4","0","0","0","0","62621"
"4","138","4","0","0","0","0","62631"
"4","184","4","0","0","0","0","62641"
"4","230","4","0","0","0","0","62651"
"7","7","1","0","0","0","0","62711"
"7","14","1","0","0","0","0","62721"
"7","21","1","0","0","0","0","62731"
"7","28","1","0","0","0","0","62741"
"7","35","1","0","0","0","0","62751"
"100","1","2","0","0","0","0","62811"
"100","1","5","0","0","0","0","62911"
"4","46","2","0","0","0","0","63011"
"4","92","2","0","0","0","0","63021"
"4","138","2","0","0","0","0","63031"
"4","184","2","0","0","0","0","63041"
"4","230","2","0","0","0","0","63051"
"101","1","4","0","0","0","0","63111"
"2","46","1","0","0","0","0","63211"
"2","92","1","0","0","0","0","63221"
"2","138","1","0","0","0","0","63231"
"2","184","1","0","0","0","0","63241"
"2","230","1","0","0","0","0","63251"
"7","7","3","0","0","0","0","63311"
"7","14","3","0","0","0","0","63321"
"7","21","3","0","0","0","0","63331"
"7","28","3","0","0","0","0","63341"
"7","35","3","0","0","0","0","63351"
"4","46","5","0","0","0","0","63411"
"4","92","5","0","0","0","0","63421"
"4","138","5","0","0","0","0","63431"
"4","184","5","0","0","0","0","63441"
"4","230","5","0","0","0","0","63451"
"2","46","4","0","0","0","0","63511"
"2","92","4","0","0","0","0","63521"
"2","138","4","0","0","0","0","63531"
"2","184","4","0","0","0","0","63541"
"2","230","4","0","0","0","0","63551"
"6","7","2","0","0","0","0","63611"
"6","14","2","0","0","0","0","63621"
"6","21","2","0","0","0","0","63631"
"6","28","2","0","0","0","0","63641"
"6","35","2","0","0","0","0","63651"
"4","46","3","0","0","0","0","63711"
"4","92","3","0","0","0","0","63721"
"4","138","3","0","0","0","0","63731"
"4","184","3","0","0","0","0","63741"
"4","230","3","0","0","0","0","63751"
"5","24","1","2","5","3","4","63811"
"5","48","1","2","5","3","4","63821"
"5","72","1","2","5","3","4","63831"
"5","96","1","2","5","3","4","63841"
"5","120","1","2","5","3","4","63851"
