bf21a3cf252ec60d010663357980d6cb8cf0e84afe21169208117c0b7e64423c,5429cd2afd5552800443b759c9c268652e3b423e042f7094d471446712fdccd3,0c48cbe1d5a31c67b0e66ba9b45f48b5393e6f7868f439734fa9057d3c40645c,2fb6880dee91562766a233642f756b532781d5abc8b334a7a54e90e2c05f85c7,ab23c670f2f759c9d6e210a7fea682e239abd1f504093326abaeb2b3f8aa2875,bb433e71648a33c4668d8f1ca354adb997405e201da5ce9cdd617453eb81162d,9c26158de802886ff6097f2817011c1d03028dc76a7edf9db0c635f8efec47d3,69feda3d610506d52bd62e13dbdb5d47ad7a7d01b4b20a6e4b8914676fbacc4c,6cf2df139b659d420dbb2c42cc4768b41511910668890a9a807e2d2b6c9af5de,25838e03675eb69b6ba77988b8d2595ddf7811c55a52d7abef38843efa539ddf,05e79e1221207b3f4f17ee81f0dc7f9ead216e4d1efb0540ca5f0c89a0130fd7,74af091731dc6317db9002284319e32ed3b38b6a0d58e5aa4ab6281720f0fead,042b5bc9afa84ee3811132c70ba52e2b36792e27ca07ba182fe623d776341c5e
"11","52","10040257","0","10001","0","0","4","0","10040289","10040300","0","10040288"
"2","51","10040288","0","1","0","0","4","0","10040290","0","0","10040289"
"3","50","10040289","0","1","0","0","4","0","10040291","0","0","10040290"
"4","49","10040290","0","0","0","0","4","0","10040292","0","0","10040291"
"2","48","10040291","0","2","0","0","4","0","10040293","0","0","10040292"
"6","47","10040292","0","0","0","0","4","0","10040294","0","0","10040293"
"4","46","10040293","0","0","0","0","4","0","10040295","0","0","10040294"
"7","45","10040294","0","10002","0","0","4","0","10040296","0","0","10040295"
"12","44","10040295","0","0","0","10040308","4","0","10040297","0","0","10040296"
"3","43","10040296","0","2","0","0","4","0","10040298","0","0","10040297"
"4","42","10040297","0","0","0","0","4","0","10040299","0","0","10040298"
"6","41","10040298","0","0","0","0","4","0","10040313","0","0","10040299"
"3","53","10040288","0","3","0","0","4","0","10040301","0","0","10040300"
"2","52","10040300","0","3","0","0","4","0","10040302","0","0","10040301"
"4","51","10040301","0","0","0","0","4","0","10040303","0","0","10040302"
"7","50","10040302","0","10003","0","0","4","0","10040304","0","0","10040303"
"14","49","10040303","0","4","0","0","4","0","10040305","0","0","10040304"
"2","48","10040304","0","3","0","0","4","0","10040306","0","0","10040305"
"7","47","10040305","0","10003","0","0","4","0","10040307","0","0","10040306"
"12","46","10040306","0","0","0","0","4","0","10040308","0","0","10040307"
"2","45","10040307","0","3","0","0","4","0","10040296","0","0","10040308"
"2","40","10040299","0","2","0","0","4","0","10040566","0","0","10040313"
"14","31","10040573","0","4","0","0","4","0","10040317","0","0","10040316"
"4","30","10040316","0","0","0","0","4","0","10040318","0","0","10040317"
"12","29","10040317","0","0","0","0","4","0","10040319","0","0","10040318"
"11","28","10040318","0","10001","0","0","4","0","10040320","0","0","10040319"
"5","27","10040319","0","0","0","0","4","0","10040321","0","0","10040320"
"7","26","10040320","0","10001","0","0","4","0","10040323","0","0","10040321"
"3","25","10040321","0","2","0","0","4","0","10040324","0","0","10040323"
"2","24","10040323","0","1","0","0","4","0","10040325","0","0","10040324"
"14","23","10040324","0","5","0","0","4","0","10040326","0","0","10040325"
"4","22","10040325","0","0","0","0","4","0","10040327","0","0","10040326"
"11","21","10040326","0","10001","0","0","4","0","10040328","0","0","10040327"
"6","20","10040327","0","0","0","0","4","0","10040329","0","0","10040328"
"2","19","10040328","0","1","0","0","4","0","10040330","0","0","10040329"
"3","18","10040329","0","1","0","0","4","0","10040331","0","0","10040330"
"5","17","10040330","0","0","0","0","4","0","10040332","10040340","0","10040331"
"4","16","10040331","0","0","0","0","4","0","10040333","0","0","10040332"
"2","15","10040332","0","2","0","0","4","0","10040334","0","0","10040333"
"2","14","10040333","0","1","0","0","4","0","10040335","0","0","10040334"
"7","13","10040334","0","10002","0","0","4","0","10040336","0","0","10040335"
"2","12","10040335","0","3","0","0","4","0","10040337","0","0","10040336"
"2","11","10040336","0","1","0","0","4","0","10040338","0","0","10040337"
"6","10","10040337","0","0","0","10040345","4","0","10040339","0","0","10040338"
"14","9","10040338","0","3","0","0","4","0","10040346","0","0","10040339"
"3","16","10040331","0","1","0","0","4","0","10040341","0","0","10040340"
"7","15","10040340","0","10002","0","0","4","0","10040342","0","0","10040341"
"11","14","10040341","0","10001","0","0","4","0","10040343","0","0","10040342"
"2","13","10040342","0","2","0","0","4","0","10040344","0","0","10040343"
"7","12","10040343","0","10001","0","0","4","0","10040345","0","0","10040344"
"3","11","10040344","0","3","0","0","4","0","10040338","0","0","10040345"
"4","8","10040339","0","0","0","0","4","0","10040347","10040354","0","10040346"
"2","7","10040346","0","2","0","0","4","0","10040348","0","0","10040347"
"7","6","10040347","0","10003","0","0","4","0","10040349","0","0","10040348"
"12","5","10040348","0","0","0","0","4","0","10040350","0","0","10040349"
"4","4","10040349","0","0","0","10040356","4","0","10040351","0","0","10040350"
"2","3","10040350","0","3","0","0","4","0","10040352","0","0","10040351"
"7","2","10040351","0","10001","0","0","4","0","10040353","0","0","10040352"
"7","1","10040352","0","10003","0","0","4","0","10040357","0","0","10040353"
"6","7","10040346","0","0","0","0","4","0","10040355","0","0","10040354"
"3","6","10040354","0","3","0","0","4","0","10040356","0","0","10040355"
"11","5","10040355","0","10001","0","0","4","0","10040350","0","0","10040356"
"13","0","10040353","0","0","0","0","4","0","10040358","0","0","10040357"
"2","66","10040357","0","3","0","0","4","0","10040359","0","0","10040358"
"6","65","10040358","0","0","0","0","4","0","10040360","0","0","10040359"
"7","64","10040359","0","10002","0","0","4","0","10040361","0","0","10040360"
"11","63","10040360","0","10001","0","0","4","0","10040362","0","0","10040361"
"6","62","10040361","0","0","0","10040363","4","0","10040364","0","0","10040362"
"1","63","0","0","0","0","0","4","0","10040362","0","0","10040363"
"2","61","10040362","0","1","0","0","4","0","10040365","0","0","10040364"
"4","60","10040364","0","0","0","0","4","0","10040367","0","0","10040365"
"7","59","10040365","0","10001","0","0","4","0","10040539","0","0","10040367"
"2","53","10040543","0","1","0","0","4","0","10040370","0","0","10040369"
"5","52","10040369","0","0","0","0","4","0","10040371","0","0","10040370"
"4","51","10040370","0","0","0","0","4","0","10040372","10040380","0","10040371"
"14","50","10040371","0","1","0","0","4","0","10040373","0","0","10040372"
"3","49","10040372","0","3","0","0","4","0","10040374","0","0","10040373"
"6","48","10040373","0","0","0","0","4","0","10040375","0","0","10040374"
"14","47","10040374","0","2","0","0","4","0","10040376","0","0","10040375"
"3","46","10040375","0","1","0","0","4","0","10040377","0","0","10040376"
"3","45","10040376","0","2","0","0","4","0","10040378","0","0","10040377"
"2","44","10040377","0","2","0","10040385","4","0","10040379","0","0","10040378"
"4","43","10040378","0","0","0","0","4","0","10040386","0","0","10040379"
"14","50","10040371","0","1","0","0","4","0","10040381","0","0","10040380"
"2","49","10040380","0","3","0","0","4","0","10040382","0","0","10040381"
"4","48","10040381","0","0","0","0","4","0","10040383","0","0","10040382"
"14","47","10040382","0","2","0","0","4","0","10040384","0","0","10040383"
"2","46","10040383","0","1","0","0","4","0","10040385","0","0","10040384"
"2","45","10040384","0","2","0","0","4","0","10040378","0","0","10040385"
"7","42","10040379","0","10001","0","0","4","0","10040387","0","0","10040386"
"2","41","10040386","0","1","0","0","4","0","10040388","0","0","10040387"
"14","40","10040387","0","4","0","0","4","0","10040389","0","0","10040388"
"5","39","10040388","0","0","0","0","4","0","10040390","0","0","10040389"
"2","38","10040389","0","1","0","0","4","0","10040391","10040395","0","10040390"
"12","37","10040390","0","0","0","0","4","0","10040392","0","0","10040391"
"7","36","10040391","0","10002","0","0","4","0","10040393","0","0","10040392"
"3","35","10040392","0","2","0","0","4","0","10040394","0","0","10040393"
"4","34","10040393","0","0","0","10040397","4","0","10040398","0","0","10040394"
"3","37","10040390","0","2","0","0","4","0","10040396","0","0","10040395"
"2","36","10040395","0","2","0","0","4","0","10040397","0","0","10040396"
"11","35","10040396","0","10001","0","0","4","0","10040394","0","0","10040397"
"6","33","10040394","0","0","0","0","4","0","10040399","0","0","10040398"
"2","32","10040398","0","1","0","0","4","0","10040400","0","0","10040399"
"11","31","10040399","0","10001","0","0","4","0","10040401","0","0","10040400"
"14","30","10040400","0","5","0","0","4","0","10040402","0","0","10040401"
"4","29","10040401","0","0","0","0","4","0","10040403","0","0","10040402"
"12","28","10040402","0","0","0","0","4","0","10040404","0","0","10040403"
"2","27","10040403","0","1","0","0","4","0","10040405","0","0","10040404"
"3","26","10040404","0","2","0","0","4","0","10040406","0","0","10040405"
"4","25","10040405","0","0","0","0","4","0","10040407","0","0","10040406"
"2","24","10040406","0","2","0","0","4","0","10040408","0","0","10040407"
"14","23","10040407","0","3","0","0","4","0","10040409","0","0","10040408"
"3","22","10040408","0","1","0","0","4","0","10040410","10040416","0","10040409"
"2","21","10040409","0","1","0","0","4","0","10040411","0","0","10040410"
"7","20","10040410","0","10003","0","0","4","0","10040412","0","0","10040411"
"3","19","10040411","0","2","0","0","4","0","10040413","0","0","10040412"
"7","18","10040412","0","10002","0","0","4","0","10040414","0","0","10040413"
"7","17","10040413","0","10001","0","10040419","4","0","10040415","0","0","10040414"
"5","16","10040414","0","0","0","0","4","0","10040420","0","0","10040415"
"3","21","10040409","0","2","0","0","4","0","10040417","0","0","10040416"
"2","20","10040416","0","3","0","0","4","0","10040418","0","0","10040417"
"11","19","10040417","0","10001","0","0","4","0","10040419","0","0","10040418"
"2","18","10040418","0","2","0","0","4","0","10040414","0","0","10040419"
"2","15","10040415","0","2","0","0","4","0","10040421","0","0","10040420"
"4","14","10040420","0","0","0","0","4","0","10040422","0","0","10040421"
"14","13","10040421","0","5","0","0","4","0","10040423","0","0","10040422"
"2","12","10040422","0","3","0","0","4","0","10040462","0","0","10040423"
"5","57","10040444","0","0","0","0","4","0","10040084","0","0","10040443"
"12","58","10040445","0","0","0","0","4","0","10040443","0","0","10040444"
"3","59","10040446","0","1","0","0","4","0","10040444","0","0","10040445"
"4","60","10040447","0","0","0","0","4","0","10040445","0","0","10040446"
"2","61","10040448","0","2","0","0","4","0","10040446","0","0","10040447"
"2","62","10040449","0","1","0","0","4","0","10040447","0","0","10040448"
"12","63","10040450","0","0","0","0","4","0","10040448","0","0","10040449"
"11","64","10040451","0","10001","0","0","4","0","10040449","0","0","10040450"
"2","65","10040452","0","1","0","0","4","0","10040450","0","0","10040451"
"3","66","10040453","0","1","0","0","4","0","10040451","0","0","10040452"
"13","0","10040454","0","0","0","0","4","0","10040452","0","0","10040453"
"7","1","10040455","0","10001","0","0","4","0","10040453","0","0","10040454"
"2","2","10040456","0","3","0","0","4","0","10040454","0","0","10040455"
"3","3","10040547","0","1","0","0","4","0","10040455","0","0","10040456"
"7","8","10040460","0","10002","0","0","4","0","10040544","0","0","10040459"
"2","9","10040461","0","1","0","0","4","0","10040459","0","0","10040460"
"6","10","10040462","0","0","0","0","4","0","10040460","0","0","10040461"
"12","11","10040423","0","0","0","0","4","0","10040461","0","0","10040462"
"12","58","10040367","0","0","0","0","4","0","10040540","0","0","10040539"
"2","57","10040539","0","2","0","0","4","0","10040541","0","0","10040540"
"14","56","10040540","0","2","0","0","4","0","10040542","0","0","10040541"
"7","55","10040541","0","10001","0","0","4","0","10040543","0","0","10040542"
"4","54","10040542","0","0","0","0","4","0","10040369","0","0","10040543"
"7","7","10040459","0","10003","0","0","4","0","10040545","0","0","10040544"
"11","6","10040544","0","10001","0","0","4","0","10040546","0","0","10040545"
"4","5","10040545","0","0","0","0","4","0","10040547","0","0","10040546"
"7","4","10040546","0","10001","0","0","4","0","10040456","0","0","10040547"
"3","12","10040142","0","1","0","0","4","0","10040549","0","0","10040548"
"12","11","10040548","0","0","0","0","4","0","10040551","0","0","10040549"
"5","9","10040551","0","0","0","0","4","0","10040552","0","0","10040550"
"4","10","10040549","0","0","0","0","4","0","10040550","0","0","10040551"
"6","8","10040550","0","0","0","0","4","0","10040553","0","0","10040552"
"7","7","10040552","0","10001","0","0","4","0","10040554","0","0","10040553"
"2","6","10040553","0","2","0","0","4","0","10040555","0","0","10040554"
"2","5","10040554","0","1","0","0","4","0","10040556","0","0","10040555"
"12","4","10040555","0","0","0","0","4","0","10040146","0","0","10040556"
"2","49","10040171","0","2","0","0","4","0","10040558","0","0","10040557"
"2","48","10040557","0","1","0","0","4","0","10040560","0","0","10040558"
"2","46","10040560","0","1","0","0","4","0","10040561","0","0","10040559"
"14","47","10040558","0","2","0","0","4","0","10040559","0","0","10040560"
"4","45","10040559","0","0","0","0","4","0","10040562","0","0","10040561"
"3","44","10040561","0","2","0","0","4","0","10040563","0","0","10040562"
"7","43","10040562","0","10002","0","0","4","0","10040564","0","0","10040563"
"6","42","10040563","0","0","0","0","4","0","10040565","0","0","10040564"
"7","41","10040564","0","10003","0","0","4","0","10040175","0","0","10040565"
"7","39","10040313","0","10001","0","0","4","0","10040567","0","0","10040566"
"11","38","10040566","0","10001","0","0","4","0","10040568","0","0","10040567"
"7","37","10040567","0","10002","0","0","4","0","10040569","0","0","10040568"
"14","36","10040568","0","3","0","0","4","0","10040570","0","0","10040569"
"4","35","10040569","0","0","0","0","4","0","10040571","0","0","10040570"
"7","34","10040570","0","10003","0","0","4","0","10040572","0","0","10040571"
"6","33","10040571","0","0","0","0","4","0","10040573","0","0","10040572"
"7","32","10040572","0","10001","0","0","4","0","10040316","0","0","10040573"
"1","71","0","0","0","0","0","5","0","10050002","0","0","10050001"
"2","70","10050001","0","1","0","10050390","5","0","10050003","0","0","10050002"
"4","69","10050002","0","0","0","0","5","0","10050004","0","0","10050003"
"6","68","10050003","0","0","0","0","5","0","10050005","0","0","10050004"
"7","67","10050004","0","10001","0","0","5","0","10050006","0","0","10050005"
"2","66","10050005","0","2","0","0","5","0","10050595","0","0","10050006"
"4","11","10050834","0","0","0","0","5","0","10050064","0","0","10050063"
"3","10","10050063","0","2","0","0","5","0","10050515","0","0","10050064"
"7","7","10050516","0","10002","0","0","5","0","10050404","0","0","10050079"
"7","3","10050406","0","10003","0","0","5","0","10050084","0","0","10050083"
"12","2","10050083","0","0","0","0","5","0","10050085","0","0","10050084"
"6","1","10050084","0","0","0","0","5","0","10050086","0","0","10050085"
"13","0","10050085","0","0","0","0","5","0","10050087","0","0","10050086"
"2","74","10050086","0","2","0","0","5","0","10050088","0","0","10050087"
"4","73","10050087","0","0","0","0","5","0","10050089","0","0","10050088"
"7","72","10050088","0","10001","0","0","5","0","10050090","0","0","10050089"
"6","71","10050089","0","0","0","0","5","0","10050091","0","0","10050090"
"12","70","10050090","0","0","0","0","5","0","10050092","0","0","10050091"
"3","69","10050091","0","1","0","0","5","0","10050655","0","0","10050092"
"4","66","10050656","0","0","0","0","5","0","10050491","0","0","10050101"
"7","46","10050837","0","10002","0","0","5","0","10050128","0","0","10050127"
"6","45","10050127","10050567","0","0","0","5","0","10050838","10050561","0","10050128"
"3","42","10050564","0","2","0","0","5","0","10050659","0","0","10050146"
"7","9","10050696","0","10003","0","0","5","0","10050182","0","0","10050180"
"3","8","10050180","0","3","0","0","5","0","10050183","0","0","10050182"
"11","7","10050182","0","10001","0","0","5","0","10050697","0","0","10050183"
"6","4","10050840","0","0","0","0","5","0","10050187","0","0","10050186"
"14","3","10050186","0","3","0","0","5","0","10050188","0","0","10050187"
"7","2","10050187","0","10003","0","0","5","0","10050189","0","0","10050188"
"2","1","10050188","0","1","0","0","5","0","10050190","0","0","10050189"
"13","0","10050189","0","0","0","0","5","0","10050191","0","0","10050190"
"6","74","10050190","0","0","0","0","5","0","10050192","0","0","10050191"
"7","73","10050191","0","10001","0","0","5","0","10050698","0","0","10050192"
"7","33","10050740","0","10002","0","0","5","0","10050236","0","0","10050235"
"2","32","10050235","0","1","0","0","5","0","10050237","0","0","10050236"
"4","31","10050236","0","0","0","0","5","0","10050741","10050549","0","10050237"
"6","29","10050741","0","0","0","0","5","0","10050742","0","0","10050253"
"3","27","10050555","0","2","0","10050742","5","0","10050844","0","0","10050255"
"4","31","10050824","0","0","0","0","5","0","10050825","10050350","0","10050349"
"3","32","10050349","0","3","0","0","5","0","10050352","0","0","10050350"
"2","31","10050350","0","3","0","0","5","0","10050826","0","0","10050352"
"3","29","10050825","0","2","0","0","5","0","10050354","0","0","10050353"
"2","28","10050353","0","2","0","0","5","0","10050358","0","0","10050354"
"7","29","10050826","0","10003","0","0","5","0","10050357","0","0","10050356"
"3","28","10050356","0","3","0","0","5","0","10050358","0","0","10050357"
"6","27","10050354","0","0","0","10050357","5","0","10050359","0","0","10050358"
"5","26","10050358","0","0","0","0","5","0","10050360","0","0","10050359"
"4","25","10050359","0","0","0","0","5","0","10050361","0","0","10050360"
"2","24","10050360","0","3","0","0","5","0","10050848","0","0","10050361"
"2","22","10050848","0","1","0","0","5","0","10050364","0","0","10050363"
"14","21","10050363","0","3","0","0","5","0","10050365","0","0","10050364"
"4","20","10050364","0","0","0","0","5","0","10050366","0","0","10050365"
"5","19","10050365","0","0","0","0","5","0","10050367","0","0","10050366"
"3","18","10050366","0","2","0","0","5","0","10050849","0","0","10050367"
"2","16","10050849","0","1","0","0","5","0","10050370","0","0","10050369"
"4","15","10050369","0","0","0","0","5","0","10050827","0","0","10050370"
"3","4","10050828","0","3","0","0","5","0","10050383","0","0","10050382"
"6","3","10050382","0","0","0","0","5","0","10050829","0","0","10050383"
"2","1","10050829","0","1","0","0","5","0","10050386","0","0","10050385"
"13","0","10050385","0","0","0","0","5","0","10050387","0","0","10050386"
"6","74","10050386","0","0","0","0","5","0","10050388","0","0","10050387"
"4","73","10050387","0","0","0","0","5","0","10050389","0","0","10050388"
"3","72","10050388","0","2","0","0","5","0","10050390","0","0","10050389"
"12","71","10050389","0","0","0","0","5","0","10050002","0","0","10050390"
"2","6","10050079","0","1","10050654","10050582","5","0","10050405","0","0","10050404"
"3","5","10050404","0","3","0","0","5","0","10050406","0","0","10050405"
"11","4","10050405","0","10001","0","0","5","0","10050083","0","0","10050406"
"3","13","10050827","0","1","0","0","5","0","10050442","0","0","10050441"
"14","12","10050441","0","3","0","0","5","0","10050443","0","0","10050442"
"6","11","10050442","0","0","0","0","5","0","10050444","0","0","10050443"
"7","10","10050443","0","10001","0","0","5","0","10050445","0","0","10050444"
"11","9","10050444","0","10001","0","0","5","0","10050446","0","0","10050445"
"2","8","10050445","0","1","0","0","5","0","10050447","0","0","10050446"
"14","7","10050446","0","5","0","0","5","0","10050448","0","0","10050447"
"5","6","10050447","0","0","0","0","5","0","10050828","0","0","10050448"
"11","38","10050843","0","10001","0","0","5","0","10050737","0","0","10050473"
"14","65","10050101","0","5","0","0","5","0","10050492","0","0","10050491"
"7","64","10050491","0","10001","0","0","5","0","10050493","0","0","10050492"
"11","63","10050492","0","10001","0","0","5","0","10050852","0","0","10050493"
"5","61","10050852","0","0","0","0","5","0","10050496","0","0","10050495"
"3","60","10050495","0","2","0","0","5","0","10050497","0","0","10050496"
"2","59","10050496","0","2","0","0","5","0","10050498","0","0","10050497"
"14","58","10050497","0","4","0","0","5","0","10050499","0","0","10050498"
"6","57","10050498","0","0","0","0","5","0","10050500","0","0","10050499"
"4","56","10050499","0","0","0","0","5","0","10050501","0","0","10050500"
"7","55","10050500","0","10002","0","0","5","0","10050502","0","0","10050501"
"12","54","10050501","0","0","0","0","5","0","10050836","0","0","10050502"
"2","52","10050836","0","1","0","0","5","0","10050507","0","0","10050504"
"2","52","10050836","0","2","0","0","5","0","10050506","0","0","10050505"
"11","51","10050505","0","10001","0","0","5","0","10050508","0","0","10050506"
"7","51","10050504","0","10001","0","0","5","0","10050510","0","0","10050507"
"3","50","10050506","0","3","0","0","5","0","10050509","0","0","10050508"
"4","49","10050508","0","0","0","10050510","5","0","10050511","0","0","10050509"
"7","50","10050507","0","10003","0","0","5","0","10050509","0","0","10050510"
"14","48","10050509","0","3","0","0","5","0","10050837","0","0","10050511"
"2","9","10050064","10050583","1","0","0","5","0","10050516","10050576","0","10050515"
"6","8","10050515","0","0","0","0","5","0","10050079","0","0","10050516"
"14","28","10050639","0","4","0","0","5","0","10050530","0","0","10050529"
"3","27","10050529","0","1","0","0","5","0","10050531","0","0","10050530"
"7","26","10050530","0","10001","0","0","5","0","10050532","0","0","10050531"
"4","25","10050531","0","0","0","0","5","0","10050640","0","0","10050532"
"14","34","10050237","0","5","0","0","5","0","10050550","0","0","10050549"
"2","33","10050549","0","2","0","0","5","0","10050551","0","0","10050550"
"14","32","10050550","0","3","0","0","5","0","10050552","0","0","10050551"
"2","31","10050551","0","2","0","0","5","0","10050553","0","0","10050552"
"2","30","10050552","0","3","0","0","5","0","10050554","0","0","10050553"
"2","29","10050553","0","2","0","0","5","0","10050555","0","0","10050554"
"14","28","10050554","0","3","0","0","5","0","10050255","0","0","10050555"
"14","46","10050128","0","2","0","0","5","0","10050562","0","0","10050561"
"3","45","10050561","0","3","0","0","5","0","10050563","0","0","10050562"
"4","44","10050562","0","0","0","0","5","0","10050564","0","0","10050563"
"2","43","10050563","0","1","10050838","10050658","5","0","10050146","0","0","10050564"
"7","46","10050128","0","10002","0","0","5","0","10050574","0","0","10050567"
"7","45","10050567","0","10003","0","0","5","0","10050658","0","0","10050574"
"14","10","10050515","0","2","0","0","5","0","10050577","0","0","10050576"
"4","9","10050576","0","0","0","0","5","0","10050579","0","0","10050577"
"7","8","10050577","0","10003","0","0","5","0","10050582","0","0","10050579"
"14","7","10050579","0","4","0","0","5","0","10050404","0","0","10050582"
"4","10","10050515","0","0","0","0","5","0","10050851","0","0","10050583"
"2","65","10050006","0","1","0","0","5","0","10050596","0","0","10050595"
"5","64","10050595","0","0","0","0","5","0","10050597","0","0","10050596"
"4","63","10050596","0","0","0","0","5","0","10050830","0","0","10050597"
"7","61","10050830","0","10002","0","0","5","0","10050600","0","0","10050599"
"12","60","10050599","0","0","0","0","5","0","10050601","10050603","0","10050600"
"2","59","10050600","0","3","0","0","5","0","10050605","0","0","10050601"
"2","55","10050608","0","2","0","0","5","0","10050611","0","0","10050602"
"3","59","10050600","0","3","0","0","5","0","10050606","0","0","10050603"
"3","55","10050607","0","2","0","0","5","0","10050611","0","0","10050604"
"14","58","10050601","0","1","0","0","5","0","10050609","0","0","10050605"
"14","58","10050603","0","1","0","0","5","0","10050610","0","0","10050606"
"14","56","10050610","0","2","0","0","5","0","10050604","0","0","10050607"
"7","56","10050609","0","10003","0","0","5","0","10050602","0","0","10050608"
"4","57","10050605","0","0","0","0","5","0","10050608","0","0","10050609"
"6","57","10050606","0","0","0","0","5","0","10050607","0","0","10050610"
"4","54","10050602","0","0","0","10050604","5","0","10050850","0","0","10050611"
"6","51","10050831","0","0","0","0","5","0","10050615","0","0","10050614"
"5","50","10050614","0","0","0","0","5","0","10050616","0","0","10050615"
"4","49","10050615","0","0","0","0","5","0","10050617","0","0","10050616"
"14","48","10050616","0","6","0","0","5","0","10050618","0","0","10050617"
"2","47","10050617","0","1","0","0","5","0","10050619","0","0","10050618"
"3","46","10050618","0","2","0","0","5","0","10050620","0","0","10050619"
"4","45","10050619","0","0","0","0","5","0","10050621","0","0","10050620"
"11","44","10050620","0","10001","0","0","5","0","10050622","0","0","10050621"
"6","43","10050621","0","0","0","0","5","0","10050623","0","0","10050622"
"15","42","10050622","0","0","0","0","5","0","10050624","0","0","10050623"
"11","41","10050623","0","10001","0","0","5","0","10050625","0","0","10050624"
"7","40","10050624","0","10001","0","0","5","0","10050626","10050627","0","10050625"
"7","39","10050625","0","10002","0","0","5","0","10050632","0","0","10050626"
"14","39","10050625","0","2","0","0","5","0","10050628","0","0","10050627"
"3","38","10050627","0","2","0","0","5","0","10050629","0","0","10050628"
"3","37","10050628","0","3","0","0","5","0","10050630","0","0","10050629"
"4","36","10050629","0","0","0","10050631","5","0","10050633","0","0","10050630"
"7","37","10050632","0","10003","0","0","5","0","10050630","0","0","10050631"
"14","38","10050626","0","1","0","0","5","0","10050631","0","0","10050632"
"14","35","10050630","0","5","0","0","5","0","10050634","0","0","10050633"
"3","34","10050633","0","1","0","0","5","0","10050635","0","0","10050634"
"4","33","10050634","0","0","0","0","5","0","10050636","0","0","10050635"
"12","32","10050635","0","0","0","0","5","0","10050637","0","0","10050636"
"7","31","10050636","0","10001","0","0","5","0","10050638","0","0","10050637"
"2","30","10050637","0","3","0","0","5","0","10050639","0","0","10050638"
"11","29","10050638","0","10001","0","0","5","0","10050529","0","0","10050639"
"16","24","10050532","0","10050640","0","0","5","0","10050641","0","0","10050640"
"7","23","10050640","0","10002","0","0","5","0","10050832","0","0","10050641"
"2","21","10050832","0","2","0","0","5","0","10050644","0","0","10050643"
"4","20","10050643","0","0","0","0","5","0","10050645","0","0","10050644"
"11","19","10050644","0","10001","0","0","5","0","10050646","0","0","10050645"
"2","18","10050645","0","2","0","0","5","0","10050647","0","0","10050646"
"4","17","10050646","0","0","0","0","5","0","10050833","0","0","10050647"
"5","15","10050833","0","0","0","0","5","0","10050650","0","0","10050649"
"7","14","10050649","0","10003","0","0","5","0","10050835","0","0","10050650"
"4","8","10050851","0","0","0","0","5","0","10050654","0","0","10050653"
"15","7","10050653","0","0","0","0","5","0","10050404","0","0","10050654"
"15","68","10050092","0","0","0","0","5","0","10050656","0","0","10050655"
"2","67","10050655","0","2","0","0","5","0","10050101","0","0","10050656"
"5","44","10050574","0","0","0","0","5","0","10050564","0","0","10050658"
"16","41","10050146","0","10050659","0","0","5","0","10050660","0","0","10050659"
"2","40","10050659","0","1","0","0","5","0","10050661","0","0","10050660"
"14","39","10050660","0","3","0","0","5","0","10050662","0","0","10050661"
"5","38","10050661","0","0","0","0","5","0","10050663","0","0","10050662"
"3","37","10050662","0","2","0","0","5","0","10050664","0","0","10050663"
"4","36","10050663","0","0","0","0","5","0","10050665","0","0","10050664"
"2","35","10050664","0","2","0","0","5","0","10050666","0","0","10050665"
"6","34","10050665","0","0","0","0","5","0","10050839","0","0","10050666"
"14","32","10050839","0","2","0","0","5","0","10050670","0","0","10050668"
"4","31","10050668","0","0","0","0","5","0","10050671","0","0","10050670"
"11","30","10050670","0","10001","0","0","5","0","10050672","0","0","10050671"
"4","29","10050671","0","0","0","0","5","0","10050673","0","0","10050672"
"2","28","10050672","0","1","0","0","5","0","10050674","0","0","10050673"
"7","27","10050673","0","10001","0","0","5","0","10050675","0","0","10050674"
"3","26","10050674","0","3","0","0","5","0","10050676","0","0","10050675"
"14","25","10050675","0","6","0","0","5","0","10050677","0","0","10050676"
"12","24","10050676","0","0","0","0","5","0","10050678","0","0","10050677"
"7","23","10050677","0","10002","0","0","5","0","10050679","10050684","0","10050678"
"3","22","10050678","0","2","0","0","5","0","10050681","0","0","10050679"
"3","18","10050682","0","2","0","0","5","0","10050689","0","0","10050680"
"7","21","10050679","0","10003","0","0","5","0","10050683","0","0","10050681"
"7","19","10050683","0","10003","0","0","5","0","10050680","0","0","10050682"
"2","20","10050681","0","1","0","0","5","0","10050682","0","0","10050683"
"2","22","10050678","0","3","0","0","5","0","10050686","0","0","10050684"
"2","18","10050688","0","3","0","0","5","0","10050689","0","0","10050685"
"4","21","10050684","0","0","0","0","5","0","10050687","0","0","10050686"
"6","20","10050686","0","0","0","0","5","0","10050688","0","0","10050687"
"11","19","10050687","0","10001","0","0","5","0","10050685","0","0","10050688"
"7","17","10050680","0","10001","0","10050685","5","0","10050690","0","0","10050689"
"4","16","10050689","0","0","0","0","5","0","10050691","0","0","10050690"
"15","15","10050690","0","0","0","0","5","0","10050692","0","0","10050691"
"14","14","10050691","0","5","0","0","5","0","10050693","0","0","10050692"
"6","13","10050692","0","0","0","0","5","0","10050694","0","0","10050693"
"11","12","10050693","0","10001","0","0","5","0","10050695","0","0","10050694"
"2","11","10050694","0","2","0","0","5","0","10050696","0","0","10050695"
"4","10","10050695","0","0","0","0","5","0","10050180","0","0","10050696"
