0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"5056000","505600001","0","1","106012","105913","0","0","0","0","0","0","0","0","0","0","0","105812","5056","1"
"5056002","505600201","0","1","106113","105913","0","0","0","0","0","0","0","0","0","107011","0","105812","5056","1"
"5056007","505600701","0","1","111911","111811","0","0","0","0","0","0","0","0","0","112011","0","6411","5056","1"
"5058000","505800001","0","1","106012","105913","0","0","0","0","0","0","0","0","0","0","0","105812","5058","1"
"5058004","505800401","0","1","0","106012","0","0","0","0","0","0","0","0","0","0","0","105812","5058","1"
"5059005","505900501","0","1","115511","106012","0","0","0","0","0","0","0","5059005","0","0","0","105812","5059","1"
"5059005","505900502","0","1","115511","106012","0","0","0","0","0","0","0","5059005","0","0","0","105812","5059","1"
"5059006","505900601","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5059","1"
"5059007","505900701","0","1","115511","106012","0","0","0","0","0","0","0","0","0","0","0","105812","5059","1"
"5061003","506100301","0","1","116011","115911","0","0","0","0","0","0","0","0","0","0","0","115812","5061","1"
"5061004","506100401","0","1","103813","103311","0","0","0","0","0","0","0","5061004","0","115812","0","102611","5061","1"
"5061004","506100402","0","1","103813","103311","0","0","0","0","0","0","0","5061004","0","115812","0","102611","5061","1"
"5064002","506400201","0","1","0","116311","0","0","0","0","0","0","0","5064002","0","0","0","116211","5064","1"
"5064002","506400202","0","1","116411","116311","0","0","0","0","0","0","0","5064002","0","0","0","116211","5064","1"
"5064003","506400301","116411","1","110813","3113","0","0","0","0","0","0","0","0","0","116311","0","2914","5064","1"
"5064005","506400501","0","0","116311","116211","0","0","0","1","0","0","0","0","0","116411","0","104811","5064","1"
"5064005","506400502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5064","1"
"5064007","506400701","116311","1","102912","7112","0","0","0","0","0","0","0","0","116411","116211","0","3012","5064","1"
"5066001","506600101","0","1","106613","106611","0","0","0","0","0","0","0","0","0","116611","0","106511","5066","1"
"5066002","506600201","106611","1","1411","1111","0","0","0","0","0","0","0","5066002","0","6311","0","311","5066","1"
"5066002","506600202","106611","1","1411","1111","0","0","0","0","0","0","0","5066002","0","6311","0","311","5066","1"
"5066003","506600301","116511","1","1011","911","0","0","0","0","0","0","0","0","116611","2511","0","811","5066","1"
"5066006","506600601","0","1","0","116512","0","0","0","0","0","0","0","0","0","0","0","106611","5066","1"
"5068002","506800201","0","1","116811","116711","0","0","0","0","0","0","0","0","0","116911","0","1411","5068","1"
"5068005","506800501","0","1","0","116911","0","0","0","0","0","0","0","0","0","0","0","116711","5068","1"
"5068006","506800601","0","1","0","116911","0","0","0","0","0","0","0","5068006","0","0","0","116712","5068","1"
"5068006","506800602","0","1","0","116911","0","0","0","0","0","0","0","5068006","0","0","0","116712","5068","1"
"5068007","506800701","0","1","0","116713","0","0","0","0","0","0","0","5068007","0","0","0","211","5068","1"
"5068007","506800702","0","1","0","116713","0","0","0","0","0","0","0","5068007","0","0","0","211","5068","1"
"5070001","507000101","0","1","0","117111","0","0","0","0","0","0","0","0","0","0","0","117011","5070","1"
"5070003","507000301","117011","1","110111","110011","0","0","0","0","0","0","0","0","117111","110211","0","100011","5070","1"
"5070006","507000601","0","1","0","117111","0","0","0","0","0","0","0","0","0","0","0","117011","5070","1"
"5070007","507000701","113311","1","110211","110111","0","0","0","0","0","0","0","0","117011","113211","117111","110011","5070","1"
"5072001","507200101","0","1","102913","1511","0","0","0","0","0","0","0","5072001","0","0","0","211","5072","1"
"5072001","507200102","0","1","102913","1511","0","0","0","0","0","0","0","5072001","0","0","0","211","5072","1"
"5072005","507200501","0","1","117411","117311","0","0","0","0","0","0","0","0","0","0","0","117211","5072","1"
"5072006","507200601","0","1","117411","117311","0","0","0","0","0","0","0","5072006","0","0","0","117211","5072","1"
"5072006","507200602","0","1","117411","117311","0","0","0","0","0","0","0","5072006","0","0","0","117211","5072","1"
"5074001","507400101","0","1","117511","1412","0","0","0","0","0","0","0","0","0","0","0","311","5074","1"
"5074002","507400201","0","1","0","117511","0","0","0","0","0","0","0","0","0","0","0","412","5074","1"
"5074003","507400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","117611","5074","1"
"5076004","507600401","117911","1","117711","7611","0","0","0","0","0","0","0","0","0","117811","0","7511","5076","1"
"5076005","507600501","117911","1","117711","15211","0","0","0","0","0","0","0","0","0","117811","0","911","5076","1"
"5076006","507600601","117911","1","117711","14711","0","0","0","0","0","0","0","5076006","0","117811","0","10511","5076","1"
"5076006","507600602","0","1","117811","117711","0","0","0","0","0","0","0","5076006","0","117911","0","14711","5076","1"
"5078002","507800201","0","1","101812","15311","0","0","0","0","0","0","0","0","0","104512","0","4211","5078","1"
"5078006","507800601","0","1","119011","120011","0","0","0","0","0","0","0","0","0","119112","0","4211","5078","1"
"5078008","507800801","114211","1","112211","120011","0","0","119112","0","0","0","0","0","114311","112311","119011","4211","5078","1"
"5078101","507810101","0","0","0","0","0","0","0","1","0","0","0","5078101","0","0","0","0","5078","1"
"5078101","507810102","0","0","0","0","0","0","0","1","0","0","0","5078101","0","0","0","0","5078","1"
"5078101","507810104","0","0","0","0","0","0","0","1","0","0","0","5078101","0","0","0","0","5078","1"
"5078101","507810106","0","0","0","0","0","0","0","1","0","0","0","5078101","0","0","0","0","5078","1"
"5080001","508000101","0","1","103311","101112","0","0","0","0","0","0","0","0","0","0","0","7912","5080","1"
"5080003","508000301","119911","1","7912","416","0","0","0","0","0","0","0","0","0","119211","0","111","5080","1"
"5080006","508000601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","119911","5080","1"
"5080007","508000701","0","1","119911","119311","0","0","0","0","0","0","0","0","0","0","0","119211","5080","1"
"5082002","508200201","0","1","120912","120811","0","0","0","0","0","0","0","5082002","0","0","0","120711","5082","1"
"5082002","508200202","0","1","120912","120811","0","0","0","0","0","0","0","5082002","0","0","0","120711","5082","1"
"5082006","508200601","0","1","112012","111912","0","0","0","0","0","0","0","0","0","120711","0","111812","5082","1"
"5082007","508200701","0","1","112011","111911","-960","1","0","0","0","0","0","0","0","120711","0","111811","5082","1"
"5084004","508400401","0","1","0","121011","0","0","0","0","0","0","0","0","0","0","0","100011","5084","1"
"5085002","508500201","0","1","0","106911","0","0","0","0","0","0","0","5085002","0","0","0","106012","5085","1"
"5085002","508500202","0","1","0","106911","0","0","0","0","0","0","0","5085002","0","0","0","106012","5085","1"
"5085002","508500203","0","1","0","106911","0","0","0","0","0","0","0","5085002","0","0","0","106012","5085","1"
"5085002","508500204","0","1","0","106911","0","0","0","0","0","0","0","5085002","0","0","0","106012","5085","1"
"5085003","508500301","0","1","0","105811","0","0","0","0","0","0","0","0","0","0","0","15811","5085","1"
"5085005","508500501","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500502","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500503","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500504","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500505","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500506","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500507","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500508","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5085","1"
"5085005","508500509","0","1","0","121111","0","0","0","0","0","0","0","0","0","0","0","121011","5085","1"
"5085006","508500601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5085","1"
"5088002","508800201","0","1","0","105011","0","0","0","0","0","0","0","0","0","0","0","102111","5088","1"
"5088005","508800501","0","1","0","121411","0","0","0","0","0","0","0","5088005","0","0","0","121311","5088","1"
"5088005","508800502","0","1","0","121411","0","0","0","0","0","0","0","5088005","0","0","0","121311","5088","1"
"5088006","508800601","0","1","0","121411","0","0","0","0","0","0","0","0","0","0","0","121311","5088","1"
"5090000","509000001","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5090","1"
"5090001","509000101","106611","1","105511","100011","0","0","0","0","0","0","0","0","0","106511","0","5411","5090","1"
"5090005","509000501","0","1","121511","106511","0","0","0","0","0","0","0","5090005","0","121611","0","100011","5090","1"
"5090005","509000502","0","1","121511","106511","0","0","0","0","0","0","0","5090005","0","121611","0","100011","5090","1"
"5090005","509000503","0","1","0","121611","0","0","0","0","0","0","0","0","0","0","0","106711","5090","1"
"5090005","509000504","121611","1","106711","106511","0","0","0","0","0","0","0","5090015","0","121511","0","100011","5090","1"
"5090005","509000505","121611","1","106711","106511","0","0","0","0","0","0","0","5090015","0","121511","0","100011","5090","1"
"5090601","509060101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5090","1"
"5092001","509200101","122012","1","101411","7511","0","0","0","0","0","0","0","0","0","121912","0","311","5092","1"
"5092002","509200201","0","1","122012","121912","0","0","0","0","0","0","0","0","0","0","0","101411","5092","1"
"5092003","509200301","0","1","122012","121912","0","0","0","0","0","0","0","0","0","0","0","101411","5092","1"
"5092004","509200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","121912","5092","1"
"5092601","509260101","0","0","0","0","0","0","0","0","0","0","0","5092601","0","0","0","0","5092","1"
"5094002","509400201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","122111","5094","1"
"5094003","509400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","122211","5094","1"
"5094006","509400601","0","1","0","122211","0","0","0","0","0","0","0","0","0","0","0","122111","5094","1"
"5096002","509600201","122511","1","117111","117011","0","0","0","0","0","0","0","0","122611","122411","0","419","5096","1"
"5096004","509600401","0","1","122611","122511","0","0","0","0","0","0","0","5096004","0","0","0","122411","5096","1"
"5096004","509600402","0","1","122611","122511","0","0","0","0","0","0","0","5096004","0","0","0","122411","5096","1"
"5096005","509600501","113311","1","106611","102212","0","0","122411","0","122611","122511","0","5096005","117011","110411","117111","100512","5096","1"
"5096005","509600502","116211","0","109611","105312","0","0","122611","1","0","0","0","5096005","122411","110311","122511","419","5096","1"
"5096006","509600601","0","1","122611","122511","0","0","0","0","0","0","0","0","0","0","0","122411","5096","1"
"5098000","509800001","0","1","102012","100411","0","0","0","0","0","0","0","0","0","103611","0","8411","5098","1"
"5098002","509800201","106812","1","102012","100411","0","0","0","0","0","0","0","5098002","0","103611","0","8411","5098","1"
"5098002","509800202","106812","1","102012","100411","0","0","0","0","0","0","0","5098002","0","103611","0","8411","5098","1"
"5098006","509800601","0","1","122811","122711","0","0","0","0","0","0","0","0","0","122911","0","8411","5098","1"
"5098007","509800701","0","1","122911","122811","0","0","0","0","0","0","0","0","0","0","0","122711","5098","1"
"5100004","510000401","0","1","0","123211","0","0","0","0","0","0","0","5100004","0","0","0","123111","5100","1"
"5100004","510000402","0","1","0","123211","0","0","0","0","0","0","0","5100004","0","0","0","123111","5100","1"
"5100006","510000601","0","1","123111","100011","0","0","0","0","0","0","0","0","0","123211","0","16613","5100","1"
"5100007","510000701","0","1","123111","16612","0","0","0","0","0","0","0","0","0","123211","0","511","5100","1"
"5102003","510200301","0","1","123611","123511","0","0","0","0","0","0","0","0","0","123711","0","16712","5102","1"
"5102004","510200401","0","1","0","123611","0","0","0","0","0","0","0","0","0","0","0","16711","5102","1"
"5102005","510200501","0","1","0","123611","0","0","0","0","0","0","0","0","0","0","0","16711","5102","1"
"5104005","510400501","0","1","0","100513","0","0","0","0","0","0","0","5104005","0","0","0","8611","5104","1"
"5104005","510400502","0","1","0","100513","0","0","0","0","0","0","0","5104005","0","0","0","8611","5104","1"
"5104005","510400503","0","1","0","100513","0","0","0","0","0","0","0","5104005","0","0","0","8611","5104","1"
"5104006","510400601","0","1","123811","103712","0","0","0","0","0","0","0","0","0","123912","0","8811","5104","1"
"5104007","510400701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","123911","5104","1"
"5106006","510600601","0","1","124112","124012","0","0","0","0","0","0","0","0","0","124214","0","100011","5106","1"
"5106006","510600602","0","1","124012","8912","0","0","0","0","0","0","0","0","0","124112","0","5512","5106","1"
"5106007","510600701","0","1","0","0","0","0","0","0","0","0","0","5106007","0","0","0","124012","5106","1"
"5106007","510600702","0","1","0","0","0","0","0","0","0","0","0","5106007","0","0","0","124012","5106","1"
"5108002","510800201","0","1","124711","124611","0","0","0","0","0","0","0","0","0","0","0","124511","5108","1"
"5108005","510800501","124711","1","124511","103412","0","0","0","0","0","0","0","0","0","124611","0","101811","5108","1"
"5108006","510800601","0","1","124611","124511","0","0","0","0","0","0","0","0","0","124711","0","17011","5108","1"
"5110001","511000101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5110","1"
"5110001","511000102","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5110","1"
"5110004","511000401","0","1","125013","124911","0","0","0","0","0","0","0","0","0","0","0","124811","5110","1"
"5111001","511100101","0","1","0","124911","0","0","0","0","0","0","0","0","0","0","0","124811","5111","1"
"5111004","511100401","0","1","0","125012","0","0","0","0","0","0","0","0","0","0","0","106211","5111","1"
"5111005","511100501","0","1","0","125012","0","0","0","0","0","0","0","5111005","0","0","0","106211","5111","1"
"5111005","511100502","0","1","0","125012","0","0","0","0","0","0","0","5111005","0","0","0","106211","5111","1"
"5114001","511400101","0","1","103611","102011","0","0","0","0","0","0","0","0","0","105311","0","100411","5114","1"
"5114005","511400501","0","1","0","125212","0","0","0","0","0","0","0","5114005","0","0","0","125111","5114","1"
"5114005","511400502","0","1","0","125212","0","0","0","0","0","0","0","5114005","0","0","0","125111","5114","1"
"5114005","511400503","0","1","0","125212","0","0","0","0","0","0","0","5114005","0","0","0","125111","5114","1"
"5114006","511400601","0","1","125212","125111","0","0","0","0","0","0","0","5114006","0","0","0","17312","5114","1"
"5114006","511400602","0","1","125212","125111","0","0","0","0","0","0","0","5114006","0","0","0","17312","5114","1"
"5116003","511600301","125414","1","105011","102011","0","0","0","0","0","0","0","5116003","191611","125312","0","3311","5116","1"
"5116003","511600302","125414","1","105011","102011","0","0","0","0","0","0","0","5116003","191611","125312","0","3311","5116","1"
"5116005","511600501","0","1","0","0","0","0","0","0","0","0","0","5116005","0","0","0","125414","5116","1"
"5116005","511600502","0","1","0","125414","0","0","0","0","0","0","0","5116005","0","0","0","125312","5116","1"
"5116005","511600503","0","1","125414","125312","0","0","0","0","0","0","0","5116005","0","0","0","7511","5116","1"
"5116007","511600701","125414","1","103311","2312","0","0","0","0","0","0","0","0","0","125312","0","1812","5116","1"
"5118066","511800066","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5118","1"
"5118003","511800301","0","1","125614","105712","0","0","0","0","0","0","0","5118003","0","125711","0","17511","5118","1"
"5118003","511800302","0","1","125614","105712","0","0","0","0","0","0","0","5118003","0","125711","0","17511","5118","1"
"5118005","511800501","0","1","0","125611","0","0","0","0","0","0","0","0","0","0","0","125511","5118","1"
"5118006","511800601","125711","1","125511","100011","0","0","0","0","0","0","0","5118006","0","125611","0","17512","5118","1"
"5118006","511800602","125711","0","125511","100011","0","0","0","1","0","0","0","5118006","0","125611","0","17512","5118","1"
"5118006","511800603","0","1","0","0","0","0","0","0","0","0","0","5118006","0","0","0","0","5118","1"
"5120000","512000001","0","1","126311","126211","0","0","0","0","0","0","0","0","0","0","0","9811","5120","1"
"5120001","512000101","0","1","126311","126211","0","0","0","0","0","0","0","0","0","0","0","9811","5120","1"
"5120002","512000201","0","1","126311","126211","0","0","0","0","0","0","0","0","0","0","0","9811","5120","1"
"5120007","512000701","0","1","0","126311","0","0","0","0","0","0","0","5120007","0","0","0","126212","5120","1"
"5120007","512000702","0","1","0","126311","0","0","0","0","0","0","0","5120007","0","0","0","126212","5120","1"
"5122004","512200401","0","1","126711","126611","0","0","0","0","0","0","0","0","0","126811","0","3512","5122","1"
"5122005","512200501","0","1","126711","126611","0","0","0","0","0","0","0","5122005","0","126811","0","7511","5122","1"
"5122005","512200502","0","1","126711","126611","0","0","0","0","0","0","0","5122005","0","126811","0","7511","5122","1"
"5122006","512200601","3311","1","415","414","0","0","126711","0","191011","126811","0","5122006","6411","811","126611","411","5122","1"
"5122006","512200602","3311","1","415","414","0","0","126711","0","191011","126811","0","5122006","6411","811","126611","411","5122","1"
"5124002","512400201","0","1","0","126911","0","0","0","0","0","0","0","0","0","0","0","110111","5124","1"
"5124003","512400301","0","1","127112","127011","0","0","0","0","0","0","0","0","0","0","0","126911","5124","1"
"5124004","512400401","0","1","0","0","0","0","0","0","0","0","0","5124004","0","0","0","127011","5124","1"
"5124004","512400402","0","1","0","0","0","0","0","0","0","0","0","5124004","0","0","0","127011","5124","1"
"5124005","512400501","0","1","127012","126911","0","0","0","0","0","0","0","0","0","0","0","110111","5124","1"
"5126001","512600101","0","1","127312","127214","0","0","0","0","0","0","0","5126001","0","0","0","814","5126","1"
"5126001","512600102","0","1","127312","127214","0","0","0","0","0","0","0","5126001","0","0","0","814","5126","1"
"5126001","512600103","0","1","127312","127214","0","0","0","0","0","0","0","5126001","0","0","0","814","5126","1"
"5126003","512600301","127312","1","103011","102711","0","0","0","0","0","0","0","0","0","127212","0","101112","5126","1"
"5126007","512600701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","127212","5126","1"
"5128002","512800201","0","1","127512","100011","0","0","0","0","0","0","0","5128002","0","127612","0","5313","5128","1"
"5128002","512800202","0","1","127512","100011","0","0","0","0","0","0","0","5128002","0","127612","0","5313","5128","1"
"5128002","512800203","127612","1","108011","107311","0","0","0","0","0","0","0","5128012","0","127512","0","104211","5128","1"
"5128002","512800204","127612","1","108011","107311","0","0","0","0","0","0","0","5128012","0","127512","0","104211","5128","1"
"5128003","512800301","0","1","0","127612","0","0","0","0","0","0","0","5128003","0","0","0","127512","5128","1"
"5128003","512800302","0","1","0","127612","0","0","0","0","0","0","0","5128003","0","0","0","127512","5128","1"
"5128005","512800501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100011","5128","1"
"5130001","513000101","0","1","125812","103311","0","0","0","0","0","0","0","0","0","126112","0","9511","5130","1"
"5130002","513000201","126112","1","125812","107111","0","0","0","0","0","0","0","5130002","0","126012","0","9511","5130","1"
"5130002","513000202","126112","1","125812","107111","0","0","0","0","0","0","0","5130002","0","126012","0","9511","5130","1"
"5130003","513000301","0","1","126112","126012","0","0","0","0","0","0","0","5130003","0","0","0","125812","5130","1"
"5130003","513000302","0","1","126112","126012","0","0","0","0","0","0","0","5130003","0","0","0","125812","5130","1"
"5132001","513200101","0","1","127911","50912","0","0","0","0","0","0","0","0","0","128011","0","6111","5132","1"
"5132004","513200401","0","1","128011","51111","0","0","0","0","0","0","0","0","0","0","0","51011","5132","1"
"5132006","513200601","0","1","0","128011","0","0","0","0","0","0","0","0","0","0","0","127911","5132","1"
"5134000","513400001","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5134","1"
"5134004","513400401","0","1","128511","128411","0","0","0","0","0","0","0","5134004","0","0","0","128311","5134","1"
"5134004","513400402","0","1","0","0","0","0","0","0","0","0","0","5134004","0","0","0","0","5134","1"
"5134004","513400403","128511","1","128311","103813","0","0","0","0","0","0","0","0","0","128411","0","100011","5134","1"
"5134005","513400501","0","1","128411","103813","0","0","0","0","0","0","0","5134005","0","0","0","100011","5134","1"
"5134005","513400502","0","1","128411","103813","0","0","0","0","0","0","0","5134005","0","0","0","100011","5134","1"
"5134005","513400503","0","1","0","128411","0","0","0","0","0","0","0","5134005","0","0","0","100011","5134","1"
"5134005","513400504","0","1","128412","128411","0","0","0","0","0","0","0","0","0","128511","0","128311","5134","1"
"5134061","513406101","0","0","0","0","0","0","0","1","0","0","0","5134061","0","0","0","0","5134","1"
"5134061","513406102","0","0","0","0","0","0","0","1","0","0","0","5134061","0","0","0","0","5134","1"
"5134061","513406103","0","0","0","0","0","0","0","1","0","0","0","5134061","0","0","0","0","5134","1"
"5134062","513406201","0","0","0","0","0","0","0","1","0","0","0","5134062","0","0","0","0","5134","1"
"5134062","513406202","0","0","0","0","0","0","0","1","0","0","0","5134062","0","0","0","0","5134","1"
"5134062","513406203","0","0","0","0","0","0","0","1","0","0","0","5134062","0","0","0","0","5134","1"
"5134062","513406204","0","0","0","0","0","0","0","1","0","0","0","5134062","0","0","0","0","5134","1"
"5134063","513406301","0","0","0","0","0","0","0","1","0","0","0","5134063","0","0","0","0","5134","1"
"5134063","513406302","0","0","0","0","0","0","0","1","0","0","0","5134063","0","0","0","0","5134","1"
"5134063","513406303","0","0","0","0","0","0","0","1","0","0","0","5134063","0","0","0","0","5134","1"
"5134064","513406401","0","0","0","0","0","0","0","1","0","0","0","5134064","0","0","0","0","5134","1"
"5134064","513406402","0","0","0","0","0","0","0","1","0","0","0","5134064","0","0","0","0","5134","1"
"5134065","513406501","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134065","513406502","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134065","513406503","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134065","513406504","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134065","513406505","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134065","513406506","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134065","513406507","0","0","0","0","0","0","0","1","0","0","0","5134065","0","0","0","0","5134","1"
"5134066","513406601","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406602","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406603","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406604","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406605","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406606","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406607","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406608","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406609","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406610","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134066","513406611","0","0","0","0","0","0","0","1","0","0","0","5134066","0","0","0","0","5134","1"
"5134067","513406701","0","0","0","0","0","0","0","1","0","0","0","5134067","0","0","0","0","5134","1"
"5134067","513406702","0","0","0","0","0","0","0","1","0","0","0","5134067","0","0","0","0","5134","1"
"5134067","513406703","0","0","0","0","0","0","0","1","0","0","0","5134067","0","0","0","0","5134","1"
"5136000","513600001","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5136","1"
"5136000","513600002","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5136","1"
"5136000","513600003","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5136","1"
"5136002","513600201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5136","1"
"5136002","513600202","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5136","1"
"5136003","513600301","0","1","0","135512","0","0","0","0","0","0","0","5136003","0","0","0","100111","5136","1"
"5136004","513600401","0","1","0","135613","0","0","0","0","0","0","0","5136004","0","0","0","100311","5136","1"
"5136004","513600402","0","1","0","135613","0","0","0","0","0","0","0","5136004","0","0","0","100311","5136","1"
"5136004","513600403","0","1","0","135512","0","0","0","0","0","0","0","0","0","0","0","100111","5136","1"
"5136005","513600501","135614","1","128911","128811","0","0","0","0","0","0","0","0","190011","135512","0","128711","5136","1"
"5136005","513600502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5136","1"
"5137003","513700301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5137","1"
"5137005","513700501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5137","1"
"5137068","513706801","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5137","1"
"5140005","514000501","129411","1","7114","1413","0","0","0","0","0","0","0","5140005","129511","129311","0","312","5140","1"
"5140005","514000502","129411","1","7114","1413","0","0","0","0","0","0","0","5140005","129511","129311","0","312","5140","1"
"5140006","514000601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5140","1"
"5140007","514000701","7113","1","3114","2915","0","0","129311","0","129511","129411","0","0","18211","3211","117411","911","5140","1"
"5142001","514200101","0","1","0","129911","0","0","0","0","0","0","0","0","0","0","0","129811","5142","1"
"5142002","514200201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129911","5142","1"
"5142006","514200601","0","1","0","0","0","0","0","0","0","0","0","5142006","0","0","0","0","5142","1"
"5142006","514200602","0","1","0","129911","0","0","0","0","0","0","0","5142006","0","0","0","129811","5142","1"
"5142006","514200603","0","1","0","129911","0","0","0","0","0","0","0","5142006","0","0","0","129811","5142","1"
"5144001","514400101","0","1","130711","102311","0","0","0","0","0","0","0","5144001","0","130811","0","100512","5144","1"
"5144001","514400102","0","1","130711","102311","0","0","0","0","0","0","0","5144001","0","130811","0","100512","5144","1"
"5144004","514400401","130811","1","102311","100512","0","0","0","0","0","0","0","0","0","130711","0","6312","5144","1"
"5144005","514400501","0","1","130811","130711","0","0","0","0","0","0","0","5144005","0","0","0","6312","5144","1"
"5144005","514400502","0","1","130811","130711","0","0","0","0","0","0","0","5144005","0","0","0","6312","5144","1"
"5146001","514600101","0","1","0","131011","0","0","0","0","0","0","0","5146001","0","0","0","130912","5146","1"
"5146001","514600102","0","1","0","131011","0","0","0","0","0","0","0","5146001","0","0","0","130912","5146","1"
"5146001","514600103","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5146","1"
"5146004","514600401","0","1","0","130912","0","0","0","0","0","0","0","5146004","0","0","0","100011","5146","1"
