5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","1001","1002","1002","0","0","31920301","1001","0","1001","1002","319203"
"1","1004","0","0","0","0","0","8","0","0","1004","0","0","1002","1004","1001","0","0","31930001","1004","0","1002","1004","319300"
"1","1004","0","0","0","0","0","8","0","0","1004","0","0","1002","1004","1001","0","0","31930101","1004","0","1002","1004","319301"
"1","1004","0","0","0","0","0","8","0","0","1004","0","0","1002","1004","1001","0","0","31930201","1004","0","1002","1004","319302"
"1","1004","0","0","0","0","0","6","0","0","0","0","0","0","1001","1004","0","0","31930202","1002","0","1004","1002","319302"
"1","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31930301","0","0","0","1004","319303"
"1","1006","0","0","0","0","0","5","0","0","0","0","0","0","1004","1004","0","0","31930401","0","0","1004","1004","319304"
"1","1004","0","0","0","0","0","8","0","0","1004","0","0","1002","1004","1001","0","0","31930501","1004","0","1002","1004","319305"
"1","1004","0","0","0","0","0","6","0","0","0","0","0","0","1001","1004","0","0","31930502","1002","0","1004","1002","319305"
"2","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","31930601","1001","0","1003","1002","319306"
"4","1001","0","0","0","0","0","9","0","1004","1001","0","0","1005","1002","1003","0","0","31940001","1005","0","1001","1005","319400"
"4","1001","0","0","0","0","0","9","0","1004","1001","0","0","1005","1002","1003","0","0","31940101","1005","0","1001","1005","319401"
"5","1004","1003","0","0","0","0","11","0","1002","1004","0","0","1001","1003","1001","0","1004","31950001","1002","0","1004","1003","319500"
"5","1004","1003","0","0","0","0","11","0","1002","1004","0","0","1001","1003","1001","0","1004","31950101","1002","0","1004","1003","319501"
"5","1004","1003","0","0","0","0","11","0","1002","1004","0","0","1001","1003","1001","0","1004","31950201","1002","0","1004","1003","319502"
"1","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31950301","0","0","0","1007","319503"
"1","1004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31950401","0","0","0","1004","319504"
"5","1004","1003","0","0","0","0","11","0","1002","1004","0","0","1001","1003","1001","0","1004","31950501","1002","0","1004","1003","319505"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31960001","0","0","0","1001","319600"
"2","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","31960101","0","0","1001","1002","319601"
"2","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","31960201","0","0","1001","1002","319602"
"2","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","31960301","0","0","1001","1002","319603"
"2","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","31960401","0","0","1001","1002","319604"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1003","1003","0","0","31970001","0","0","1003","1003","319700"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31970101","0","0","0","1001","319701"
"2","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31980001","0","0","0","1001","319800"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","31980101","0","0","0","1001","319801"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","31990001","0","0","1002","1001","319900"
"1","1004","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","31990002","0","0","0","0","319900"
"1","1005","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","31990003","0","0","0","0","319900"
"1","1006","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","31990004","0","0","0","0","319900"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","31990101","1002","0","1002","1002","319901"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","31990201","1002","0","1002","1001","319902"
"1","1004","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","31990202","0","0","0","0","319902"
"2","1005","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1002","0","0","31990203","1002","0","1001","1002","319902"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","31990301","0","0","1002","1002","319903"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","31990401","0","0","1002","1002","319904"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","31990501","1002","0","1002","1001","319905"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","31990601","0","0","1002","1002","319906"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","31990701","0","0","1002","1002","319907"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","31990801","1002","0","1002","1001","319908"
"1","1001","0","0","0","0","0","8","0","0","1004","0","0","1001","1001","1004","0","0","32000001","1001","0","1004","1004","320000"
"1","1001","0","0","0","0","0","8","0","0","1004","0","0","1001","1001","1004","0","0","32000101","1001","0","1004","1004","320001"
"1","1001","0","0","0","0","0","8","0","0","1004","0","0","1001","1001","1004","0","0","32000201","1001","0","1004","1004","320002"
"1","1002","0","0","0","0","0","8","0","0","1004","0","0","1002","1002","1004","0","0","32000202","1002","0","1004","1004","320002"
"2","1007","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32000301","0","0","1004","1004","320003"
"1","1005","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32000401","0","0","0","1005","320004"
"1","1001","0","0","0","0","0","8","0","0","1004","0","0","1001","1001","1004","0","0","32000501","1001","0","1004","1004","320005"
"1","1002","0","0","0","0","0","8","0","0","1004","0","0","1002","1002","1004","0","0","32000502","1002","0","1004","1004","320005"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","32010001","1001","0","1005","1001","320100"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32010101","0","0","1005","1001","320101"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32010201","0","0","1005","1001","320102"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32010301","0","0","1005","1001","320103"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1004","0","0","32020001","1004","0","1004","1004","320200"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1004","0","0","32020101","1004","0","1004","1004","320201"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1004","0","0","32020201","1004","0","1004","1004","320202"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32020202","0","0","1002","1004","320202"
"2","1007","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","32020301","0","0","1004","1004","320203"
"2","1009","0","0","0","0","0","4","0","0","0","0","0","0","1006","0","0","0","32020401","0","0","1006","1006","320204"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1004","0","0","32020501","1004","0","1004","1004","320205"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32020502","0","0","1002","1004","320205"
"2","1008","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","32020601","0","0","1004","1004","320206"
"2","1009","0","0","0","0","0","4","0","0","0","0","0","0","1006","0","0","0","32020701","0","0","1006","1006","320207"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1004","0","0","32020801","1004","0","1004","1004","320208"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32020802","0","0","1002","1004","320208"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32030001","0","0","1003","1001","320300"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32030101","0","0","1003","1001","320301"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32030201","0","0","1003","1001","320302"
"2","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32030301","0","0","1001","1001","320303"
"2","1005","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32030401","0","0","1002","1003","320304"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32030501","0","0","1003","1001","320305"
"2","1007","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32030601","0","0","1001","1001","320306"
"2","1008","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32030701","0","0","1002","1003","320307"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32030801","0","0","1003","1001","320308"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32040001","0","0","1002","1002","320400"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32040101","0","0","1002","1002","320401"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","0","0","0","32040201","0","0","1002","1002","320402"
"1","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32040301","0","0","0","1002","320403"
"1","1004","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32040401","1002","0","1002","1002","320404"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","0","0","0","32040501","0","0","1002","1002","320405"
"1","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32040601","0","0","0","1002","320406"
"1","1005","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32040701","1002","0","1002","1002","320407"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1002","0","0","0","32040801","0","0","1002","1002","320408"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050001","0","0","1003","1002","320500"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050101","0","0","1003","1002","320501"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050201","0","0","1003","1002","320502"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32050301","0","0","1003","1003","320503"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050401","0","0","1004","1004","320504"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050501","0","0","1003","1002","320505"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32050601","0","0","1003","1003","320506"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050701","0","0","1004","1004","320507"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1004","0","0","0","32050801","0","0","1003","1002","320508"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32060001","0","0","1001","1002","320600"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32070001","0","0","1001","1003","320700"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32070101","0","0","1001","1003","320701"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32070201","0","0","1001","1003","320702"
"2","1004","0","0","0","0","0","7","0","0","1003","0","0","0","1008","1001","0","0","32070301","1008","0","1003","1008","320703"
"1","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32070302","0","0","0","1006","320703"
"2","1005","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32070401","0","0","1003","1003","320704"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32070501","0","0","1001","1003","320705"
"2","1004","0","0","0","0","0","7","0","0","1003","0","0","0","1008","1001","0","0","32070601","1008","0","1003","1008","320706"
"1","1006","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32070602","0","0","0","1006","320706"
"2","1005","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32070701","0","0","1003","1003","320707"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32070801","0","0","1001","1003","320708"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","1002","0","0","32080001","1002","0","1002","1001","320800"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","1002","0","0","32080101","1002","0","1002","1001","320801"
"1","1002","0","0","0","0","0","4","0","0","0","0","0","0","1002","1002","0","0","32080201","1002","0","1002","1001","320802"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32090001","1001","0","1001","1003","320900"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32090101","1001","0","1001","1003","320901"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32090201","1001","0","1001","1003","320902"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32090301","1001","0","1001","1003","320903"
"2","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32090302","0","0","1002","1002","320903"
"2","1003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32090401","0","0","1003","1003","320904"
"4","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1001","0","0","32090501","0","0","1001","1003","320905"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32090601","1001","0","1001","1003","320906"
"2","1003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32090701","0","0","1003","1003","320907"
"4","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1001","0","0","32090801","0","0","1001","1003","320908"
"2","1003","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32100001","0","0","1001","1003","321000"
"2","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32100002","0","0","1004","1005","321000"
"2","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32110001","0","0","1001","1003","321100"
"2","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32110101","0","0","1001","1003","321101"
"2","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1002","0","0","32110201","0","0","1001","1003","321102"
"3","1004","0","0","0","0","0","4","0","0","0","0","0","0","1006","0","0","0","32110301","0","0","1006","1005","321103"
"1","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32110401","0","0","0","1003","321104"
"2","1003","0","0","0","0","0","6","0","0","0","0","0","0","1001","1003","0","0","32110501","1002","0","1003","1001","321105"
"3","1007","0","0","0","0","0","4","0","0","0","0","0","0","1009","0","0","0","32110601","0","0","1009","1008","321106"
"1","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32110701","0","0","0","1003","321107"
"2","1003","0","0","0","0","0","6","0","0","0","0","0","0","1001","1003","0","0","32110801","1002","0","1003","1001","321108"
"1","1004","0","0","0","0","0","5","0","0","0","0","0","0","1005","1005","0","0","32120001","0","0","1004","1005","321200"
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32120002","0","0","1005","1005","321200"
"1","1004","0","0","0","0","0","5","0","0","0","0","0","0","1005","1005","0","0","32120101","0","0","1004","1005","321201"
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32120102","0","0","1005","1005","321201"
"1","1004","0","0","0","0","0","5","0","0","0","0","0","0","1005","1005","0","0","32120201","0","0","1004","1005","321202"
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32120202","0","0","1005","1005","321202"
"1","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32120301","0","0","0","1003","321203"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1003","0","0","32120401","0","0","1003","1003","321204"
"1","1004","0","0","0","0","0","5","0","0","0","0","0","0","1005","1005","0","0","32120501","0","0","1004","1005","321205"
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32120502","0","0","1005","1005","321205"
"1","1003","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32120601","0","0","0","1003","321206"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1003","0","0","32120701","0","0","1003","1003","321207"
"1","1004","0","0","0","0","0","5","0","0","0","0","0","0","1005","1005","0","0","32120801","0","0","1004","1005","321208"
"1","1004","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","32120802","0","0","1005","1005","321208"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32130001","0","0","1001","1002","321300"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32130101","0","0","1001","1002","321301"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32130201","0","0","1001","1002","321302"
"1","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32130301","0","0","0","1002","321303"
"2","1003","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","32130401","0","0","1002","1001","321304"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","32130501","0","0","1001","1002","321305"
"1","1002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32130601","0","0","0","1002","321306"
"2","1003","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","32130701","0","0","1002","1001","321307"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","32130801","0","0","1001","1002","321308"
"2","1007","0","0","0","0","0","6","0","0","0","0","0","0","1010","1009","0","0","32140001","1010","0","1009","1001","321400"
"2","1007","0","0","0","0","0","6","0","0","0","0","0","0","1010","1009","0","0","32140101","1010","0","1009","1001","321401"
"2","1007","0","0","0","0","0","6","0","0","0","0","0","0","1010","1009","0","0","32140201","1010","0","1009","1001","321402"
"2","1008","0","0","0","0","0","4","0","0","0","0","0","0","1010","0","0","0","32140301","0","0","1009","1001","321403"
"2","1002","0","0","0","0","0","4","0","0","0","0","0","0","1010","0","0","0","32140401","0","0","1009","1001","321404"
"2","1007","0","0","0","0","0","4","0","0","0","0","0","0","1010","0","0","0","32140501","0","0","1009","1001","321405"
"2","1008","0","0","0","0","0","4","0","0","0","0","0","0","1010","0","0","0","32140601","0","0","1009","1001","321406"
"2","1002","0","0","0","0","0","4","0","0","0","0","0","0","1010","0","0","0","32140701","0","0","1009","1001","321407"
"2","1007","0","0","0","0","0","4","0","0","0","0","0","0","1010","0","0","0","32140801","0","0","1009","1001","321408"
"2","1002","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32150001","0","0","1001","1003","321500"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32160001","0","0","1002","1003","321600"
"1","1001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","32160101","0","0","0","1001","321601"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","32160201","0","0","1003","1001","321602"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32160301","0","0","1002","1003","321603"
"1","1003","0","0","0","0","0","4","0","0","0","0","0","0","1002","0","0","0","32160401","0","0","1003","1001","321604"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32170001","0","0","1001","1002","321700"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32170101","0","0","1001","1002","321701"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32170201","0","0","1001","1002","321702"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32170301","0","0","1001","1001","321703"
"13","1001","1001","1001","0","0","0","15","1001","1001","1001","0","0","1004","1003","1001","1001","1001","32170401","1001","1005","1001","1001","321704"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32170501","0","0","1001","1002","321705"
"2","1001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32170601","0","0","1001","1001","321706"
"13","1001","1001","1001","0","0","0","15","1001","1001","1001","0","0","1004","1003","1001","1001","1001","32170701","1001","1005","1001","1001","321707"
"1","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","32170801","0","0","1001","1002","321708"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32180001","1001","0","1002","1002","321800"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1002","0","0","32180101","1001","0","1002","1002","321801"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","32180201","0","0","1002","1002","321802"
"5","1001","1002","0","0","0","0","11","0","1002","1002","0","0","1001","1002","1001","0","1002","32180301","1002","0","1002","1002","321803"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32180401","0","0","1002","1002","321804"
"1","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1002","0","0","32180501","1002","0","1002","1002","321805"
"5","1001","1002","0","0","0","0","11","0","1002","1002","0","0","1001","1002","1001","0","1002","32180601","1002","0","1002","1002","321806"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32180701","0","0","1002","1002","321807"
"1","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1002","0","0","32180801","1002","0","1002","1002","321808"
"2","1004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32190001","0","0","1004","1004","321900"
"2","1009","0","0","0","0","0","4","0","0","0","0","0","0","1006","0","0","0","32190101","0","0","1006","1006","321901"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1004","0","0","32190201","1004","0","1004","1004","321902"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1003","0","0","32190301","1003","0","1003","1003","321903"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1002","1003","0","0","32190401","1003","0","1003","1001","321904"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1002","1003","0","0","32190501","1003","0","1003","1001","321905"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1003","0","0","32190601","1003","0","1003","1003","321906"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1003","1003","0","0","32200001","1001","0","1001","1003","322000"
"2","1003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32200101","0","0","1003","1003","322001"
"4","1003","0","0","0","0","0","5","0","0","0","0","0","0","1003","1001","0","0","32200201","0","0","1001","1003","322002"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1003","0","0","32210001","1003","0","1003","1003","322100"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1003","0","0","32210101","1003","0","1003","1003","322101"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1003","0","0","32210201","1003","0","1003","1003","322102"
"1","1003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32210301","0","0","1003","1003","322103"
"2","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32210401","0","0","1002","1002","322104"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1003","0","0","32210501","1003","0","1003","1003","322105"
"1","1003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32210601","0","0","1003","1003","322106"
"2","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32210701","0","0","1002","1002","322107"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1003","0","0","32210801","1003","0","1003","1003","322108"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32220001","0","0","1002","1001","322200"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32220101","0","0","1002","1001","322201"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32220201","0","0","1002","1001","322202"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32220301","0","0","1002","1002","322203"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1004","1002","0","0","32220401","1002","0","1002","1002","322204"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32220501","0","0","1002","1001","322205"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","32220601","0","0","1002","1002","322206"
"1","1003","0","0","0","0","0","6","0","0","0","0","0","0","1004","1002","0","0","32220701","1002","0","1002","1002","322207"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","32220801","0","0","1002","1001","322208"
"1","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1002","0","0","32230001","1002","0","1002","1002","322300"
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","1003","1001","1003","0","0","32240001","1003","0","1003","1002","322400"
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","1003","1001","1003","0","0","32240101","1003","0","1003","1002","322401"
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","1003","1001","1003","0","0","32240201","1003","0","1003","1002","322402"
"2","1004","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32240301","0","0","1003","1003","322403"
"1","1002","0","0","0","0","0","8","0","0","1003","0","0","1003","1003","1003","0","0","32240401","1003","0","1003","1003","322404"
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","1003","1001","1003","0","0","32240501","1003","0","1003","1002","322405"
"2","1005","0","0","0","0","0","4","0","0","0","0","0","0","1003","0","0","0","32240601","0","0","1003","1003","322406"
"1","1002","0","0","0","0","0","8","0","0","1003","0","0","1003","1003","1003","0","0","32240701","1003","0","1003","1003","322407"
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","1003","1001","1003","0","0","32240801","1003","0","1003","1002","322408"
"1","1001","0","0","0","0","0","4","0","0","0","0","0","0","1001","0","0","0","32250001","0","0","1002","1001","322500"
