cd37dcb8f3afb1570047eb8b1ea7db09e030370c09a9884ed0c6a70cd55beb92,36f3521ba4628b578ddff65e0014ca79401f83866de7e58b6db35e645c0a6198,9f321a76e4f630f68281e930b4ed1f3abe2c60205889aea6cd3418f4d1688d2d,f01428a1a81a74d1495cabe40fdc57eb1bb2e78a6ed1f0a0cdf5343dd1ba6b63,254fbabc7066c5048278104c33e73516920e63183f08ae8578f2c86f5f7a47ef,5f61c4172ed9fa4ff4cd94fee4c461cbabf1b83ced1f01bb9477b50057921ece,43ab9a6fd76ab97043e6e4b432b3523a67603d8a6e29f73aa2840d036e54ff2f,77c5888488a2936ce941aee59c950cb60ee8882fa4635f7bbcf53e3978b30e1f,95e16a804b1c0977523c5f5080dc91643a3e0cba34e931faa5103a12bea56e88,84cba2a47728275c243a1fe10b1b371dfa687effed9cc702331076aed9e5d939,545276adc06d60f2125f0e0a62a281267c7a7dd5880fab2534d9a34d91881944
"1","","0.2","tahaha_idle","","3","","105811","","5146068","68069"
"1","","0.2","tahaha_idle","","3","","1058","","5146068","68070"
"0","","0.2","surprise3_in_anger2","1","3","0","106011","surprise3_loop_anger2","5146068","68071"
"0","","0.2","surprise3_in_anger2","1","3","0","1060","surprise3_loop_anger2","5146068","68072"
"0","","","vo_apg_0808","","21","","vo_apg","0","5146068","68073"
"10","0","0","ハンドルとドーナツ間違えんな～っ！","1","11","0","106011","1","5146068","68074"
"","","","","","91","","0","","5146068","68075"
"","","","0","","4","","106011","","5146068","68076"
"","","","0","","4","","1060","","5146068","68077"
"1","","0.2","surprise3_loop_surprise_slow","","3","","106011","","5146068","68078"
"1","","0.2","surprise3_loop_surprise_slow","","3","","1060","","5146068","68079"
"0","","0.2","peko_slurp_in","1","3","0","105811","peko_slurp_loop","5146068","68080"
"0","","0.2","peko_slurp_in","1","3","0","1058","peko_slurp_loop","5146068","68081"
"0","","0.2","takeout_in","1","3","0","130911","takeout_talk","5146068","68082"
"0","","0.2","takeout_in","1","3","0","97","takeout_talk","5146068","68083"
"0","","","vo_apg_0809","","21","","vo_apg","0","5146068","68084"
"10","0","0","あ、そんなに謝らなくていいですよ。\n新しいドーナツのハンドルに\n付け替えますので♪","1","11","0","130911","1","5146068","68085"
"","","","","","91","","0","","5146068","68086"
"1","","0.2","takeout_idle","","3","","130911","","5146068","68087"
"1","","0.2","takeout_idle","","3","","97","","5146068","68088"
"1","","0.2","peko_slurp_loop","","3","","105811","","5146068","68089"
"1","","0.2","peko_slurp_loop","","3","","1058","","5146068","68090"
"0","","0.2","cool_idle_jitome","1","3","0.2","106011","cool_talk_jitome","5146068","68091"
"0","","0.2","cool_idle_jitome_in","1","3","0.2","1060","cool_talk_jitome","5146068","68092"
"0","","","vo_apg_0810","","21","","vo_apg","0","5146068","68093"
"10","0","0","……\nドーナツはドーナツなのね…","1","11","0","106011","1","5146068","68094"
"","","","","","91","","0","","5146068","68095"
"","","","","","101","","68097","","5146068","68096"
"","","","0.2","","22","","0","","5146068","68097"
"100","riri_idle","1.8","131311","-278","1","0","1","-225","5146069","69001"
"101","riri_idle","1.8","1313","-278","5","0","5","-225","5146069","69002"
"103","idle_normal","1.8","131411","-288","1","0","1","-385","5146069","69003"
"104","idle_normal","1.8","1314","-288","5","0","2","-385","5146069","69004"
"106","joy_idle_noface","1.8","130911","-278","1","1","1","225","5146069","69005"
"107","joy_idle_kururu","1.8","98","-278","5","1","1","225","5146069","69006"
"","","","200","","13","","131311","","5146069","69007"
"","","","203","","13","","131411","","5146069","69008"
"","","","206","","13","","130911","","5146069","69009"
"15","idle","0.85","9","-174","5","0","9","0","5146069","69010"
"210","empty","1","22","12","5","0","22","-307","5146069","69011"
"60","empty","1","21","153","5","0","21","0","5146069","69012"
"0","","1","1","1","31","","1","0","5146069","69013"
"","","","0","","91","","0","","5146069","69014"
"0","","","0","","102","","0","","5146069","69015"
"","","","0","","93","","1","","5146069","69016"
"1","","0.2","riri_talk_noface","","3","","131311","","5146069","69017"
"1","","0.2","riri_talk_noface","","3","","1313","","5146069","69018"
"1","","0.2","idle_normal_surprise_lookupS","","3","","131411","","5146069","69019"
"1","","0.2","idle_normal_surprise_lookupS","","3","","1314","","5146069","69020"
"0","","","vo_apg_0901","","21","","vo_apg","0","5146069","69021"
"10","0","0","リアさん。\n見慣れないものを見つけたのですが\nこれは何でしょう…？","1","11","0","131311","1","5146069","69022"
"","","","","","91","","0","","5146069","69023"
"1","","0.2","riri_idle_lookup","","3","","131311","","5146069","69024"
"1","","0.2","riri_idle_lookup","","3","","1313","","5146069","69025"
"0","","0","coffee_2_in","","3","","21","","5146069","69026"
"0","","","se_10055900_photo","","23","","se_10055900","","5146069","69027"
"","","","0","","93","","0.1","","5146069","69028"
"0","","0.2","idle_normal_surprise_lookup","1","3","0.2","131411","talk_normal_joy_lookup","5146069","69029"
"0","","0.2","idle_normal_surprise_lookup","1","3","0.2","1314","talk_normal_joy_lookup","5146069","69030"
"0","","","vo_apg_0902","","21","","vo_apg","0","5146069","69031"
"10","0","0","え？\n…あ、これってもしかして\nかばばん君のシルエットかな？","1","11","0","131411","1","5146069","69032"
"","","","","","91","","0","","5146069","69033"
"1","","0.2","riri_idle_surprise","","3","","131311","","5146069","69034"
"1","","0.2","riri_idle_surprise","","3","","1313","","5146069","69035"
"1","","0.2","idle_normal_surprise","","3","","131411","","5146069","69036"
"1","","0.2","idle_normal_surprise","","3","","1314","","5146069","69037"
"0","","0.2","handsup_to_talk","1","3","0.2","130911","talk_normal_joy","5146069","69038"
"1","","0.2","handsup","","3","0.2","98","","5146069","69039"
"0","","","vo_apg_0903","","21","","vo_apg","0","5146069","69040"
"10","0","0","おめでとうございますですっ！！\nよく見つけてくださいましたっ！","1","11","0","130911","1","5146069","69041"
"","","","","","91","","0","","5146069","69042"
"1","","0.2","joy_talk_anger","","3","","130911","","5146069","69043"
"0","","","vo_apg_0904","","21","","vo_apg","0","5146069","69044"
"10","0","0","これはですねっ！\n『隠れかばばん君』です♪","1","11","0","130911","1","5146069","69045"
"","","","","","91","","0","","5146069","69046"
"1","","0.2","joy_idle_doya","","3","","130911","","5146069","69047"
"0","","0.2","notice_in_shy","1","3","0","131311","notice_loop_shy","5146069","69048"
"0","","0.2","notice_in_shy","1","3","0","1313","notice_loop_shy","5146069","69049"
"1","","0.2","surprise_talk_normal","","3","","131411","","5146069","69050"
"1","","0.2","surprise_talk_normal","","3","","1314","","5146069","69051"
"0","","","vo_apg_0905","","21","","vo_apg","0","5146069","69052"
"0","","0","0905_in","","3","","22","","5146069","69053"
"","","","1","","93","","1.2","","5146069","69054"
"0","","0","0905_mid","","3","","22","","5146069","69055"
"","","","","","92","","","","5146069","69056"
"0","","0","0905_out","","3","","22","","5146069","69057"
"","","","0","","93","","0.2","","5146069","69058"
"","","","","","91","","0","","5146069","69059"
"1","","0.2","riri_sad_talk_dead","","3","","131311","","5146069","69060"
"1","","0.2","riri_sad_talk_dead","","3","","1313","","5146069","69061"
"1","","0.2","surprise_idle","","3","","131411","","5146069","69062"
"1","","0.2","surprise_idle","","3","","1314","","5146069","69063"
"1","","0.2","idle_normal_surprise2","","3","","130911","","5146069","69064"
"0","","","vo_apg_0906","","21","","vo_apg","0","5146069","69065"
"10","0","0","かばばん様が隠れていたのですね。\n申し訳ありません、\n知らぬこととはいえ見つけてしまい\nしかも話題にしてしまうなど…","1","11","0","131311","1","5146069","69066"
"","","","","","91","","0","","5146069","69067"
"1","","0.2","riri_sad_idle","","3","","131311","","5146069","69068"
"1","","0.2","riri_sad_idle","","3","","1313","","5146069","69069"
"0","","0.2","watawata","1","3","0.2","130911","talk_normal_dere","5146069","69070"
"0","","0.2","watawata","1","3","0.2","98","talk_normal_dere","5146069","69071"
"0","","","vo_apg_0907","","21","","vo_apg","0","5146069","69072"
"10","0","0","いえいえいえ違うんです～っ\n隠しすぎて誰にも見つけて\nもらえなかったんです～～\n他にも探してみてくださいね♪","1","11","0","130911","1","5146069","69073"
"","","","","","91","","0","","5146069","69074"
"1","","0.2","idle_normal_noface","","3","","130911","","5146069","69075"
"1","","0.2","idle_normal_kururu","","3","","98","","5146069","69076"
"0","","0","coffee_2_out","","3","","21","","5146069","69077"
"1","","0.2","clear_wish_talk_joy","","3","","131411","","5146069","69078"
"1","","0.2","clear_wish_talk_joy","","3","","1314","","5146069","69079"
"0","","","vo_apg_0908","","21","","vo_apg","0","5146069","69080"
"10","0","0","わあ、面白そうですね～♪\nリリちゃん一緒に探しましょう♪","1","11","0","131411","1","5146069","69081"
"","","","","","91","","0","","5146069","69082"
"1","","0.2","clear_wish_idle","","3","","131411","","5146069","69083"
"1","","0.2","clear_wish_idle","","3","","1314","","5146069","69084"
"1","","0.2","guts2_talk_joy3","","3","","131311","","5146069","69085"
"1","","0.2","guts2_talk_joy3","","3","","1313","","5146069","69086"
"0","","","vo_apg_0909","","21","","vo_apg","0","5146069","69087"
"10","0","0","はい、リアさん！","1","11","0","131311","1","5146069","69088"
"","","","","","91","","0","","5146069","69089"
"1","","0.2","riri_idle","","3","","131311","","5146069","69090"
"1","","0.2","riri_idle","","3","","1313","","5146069","69091"
"1","","0.2","clear_wish_idle_normal","","3","","131411","","5146069","69092"
"1","","0.2","clear_wish_idle_normal","","3","","1314","","5146069","69093"
"1","","0.2","talk_normal_anger","","3","","130911","","5146069","69094"
"1","","0.2","talk_normal","","3","","98","","5146069","69095"
"0","","","vo_apg_0910","","21","","vo_apg","0","5146069","69096"
"10","0","0","ではでは、まずは一つ目の\n『隠れかばばん君』の場所に\n案内しますです～♪","1","11","0","130911","1","5146069","69097"
"","","","","","91","","0","","5146069","69098"
"1","","0.2","idle_normal_noface","","3","","130911","","5146069","69099"
"1","","0.2","idle_normal_kururu","","3","","98","","5146069","69100"
"0","","0.2","riri_bow","1","3","0","131311","idle_normal_joy2","5146069","69101"
"0","","0.2","riri_bow","1","3","0","1313","idle_normal_joy2","5146069","69102"
"0","","0.2","clear_agree","1","3","0.2","131411","idle_normal_joy2","5146069","69103"
"0","","0.2","clear_agree","1","3","0.2","1314","idle_normal_joy2","5146069","69104"
"0","","","vo_apg_0911","","21","","vo_apg","0","5146069","69105"
"0","","0","0911_in","","3","","22","","5146069","69106"
"","","","1","","93","","0.9","","5146069","69107"
"0","","0","0911_mid","","3","","22","","5146069","69108"
"","","","","","92","","","","5146069","69109"
"0","","0","0911_out","","3","","22","","5146069","69110"
"","","","0","","93","","0.2","","5146069","69111"
"","","","","","91","","0","","5146069","69112"
"","","","0","","4","","130911","","5146069","69113"
"","","","0","","4","","98","","5146069","69114"
"1","","0.2","walk_normal_slow","","3","","131311","","5146069","69115"
"1","","0.2","walk_normal_slow","","3","","1313","","5146069","69116"
"1","","0.2","walk_normal_slow","","3","","131411","","5146069","69117"
"1","","0.2","walk_normal_slow","","3","","1314","","5146069","69118"
"1","","0.2","walk_kyapi_slow","","3","","130911","","5146069","69119"
"1","","0.2","walk_kyapi_slow","","3","","98","","5146069","69120"
"-278","","","-75","0","2","","131311","1.5","5146069","69121"
"-278","","","-75","0","2","","1313","1.5","5146069","69122"
"-288","","","-225","0","2","","131411","1.5","5146069","69123"
"-288","","","-225","0","2","","1314","1.5","5146069","69124"
"-278","","","325","0","2","","130911","1.5","5146069","69125"
"","","","0","","93","","1.5","","5146069","69126"
"","","","1","","4","","131311","","5146069","69127"
"","","","1","","4","","1313","","5146069","69128"
"","","","1","","4","","130911","","5146069","69129"
"1","","0.2","idle_normal_surprise","","3","","131311","","5146069","69130"
"1","","0.2","idle_normal_surprise","","3","","1313","","5146069","69131"
"0","","0.2","notice_in_dere","1","3","0","131411","notice_loop_dere","5146069","69132"
"0","","0.2","notice_in_dere","1","3","0","1314","notice_loop_dere","5146069","69133"
"1","","0.2","idle_normal_surprise","","3","","130911","","5146069","69134"
"0","","","vo_apg_0912","","21","","vo_apg","0","5146069","69135"
"10","0","0","…って、\n教えてもらっちゃったら\n意味ないんじゃ…？","1","11","0","131411","1","5146069","69136"
"","","","","","91","","0","","5146069","69137"
"0","","0.2","hawawa","","3","","130911","","5146069","69138"
"0","","","vo_apg_0913","","21","","vo_apg","0","5146069","69139"
"10","0","-30","はわわっ！？","1","11","0","130911","1","5146069","69140"
"","","","","","91","","0","","5146069","69141"
"0","","0.1","bowbowbow","","3","","130911","","5146069","69142"
"","","","0","","4","","131311","","5146069","69143"
"","","","0","","4","","1313","","5146069","69144"
"1","","0.2","riri_talk_noervous","","3","","131311","","5146069","69145"
"1","","0.2","riri_talk_noervous","","3","","1313","","5146069","69146"
"0","","0.2","clear_smile_in","1","3","0","131411","clear_smile_idle","5146069","69147"
"0","","0.2","clear_smile_in","1","3","0","1314","clear_smile_idle","5146069","69148"
"2","0","0","2","0","12","0","131311","0","5146069","69149"
"2","0","0","2","0","12","0","131411","0","5146069","69150"
"2","0","-30","2","0","12","0","130911","0","5146069","69151"
"","","","0","","93","","2","","5146069","69152"
"","","","","","101","","69154","","5146069","69153"
"","","","0.2","","22","","0","","5146069","69154"
"106","walk_normal_joy","1.8","102111","-278","1","1","1","0","5146070","70001"
"107","idle_normal","1.8","99","-278","5","0","1","-195","5146070","70002"
"108","idle_normal_noface","1.8","130911","-278","1","1","1","195","5146070","70003"
"109","idle_normal_kururu","1.8","98","-278","5","1","1","195","5146070","70004"
"","","","206","","13","","102111","","5146070","70005"
"","","","208","","13","","130911","","5146070","70006"
"15","idle","0.85","10","-174","5","0","10","0","5146070","70007"
"290","empty","1","20","48","5","0","20","-237","5146070","70008"
"0","","1","1","1","31","","1","0","5146070","70009"
"0","","1","2","1","31","","2","-57.7","5146070","70010"
"","","","black","","37","","2","","5146070","70011"
"-176","","0","14","1","31","","14","-278","5146070","70012"
"","","","0","","91","","0","","5146070","70013"
"0","","","0","","102","","0","","5146070","70014"
"","","","0","","93","","0.4","","5146070","70015"
"","","","iris_out","","37","","2","","5146070","70016"
"-278","","","-195","0","2","","102111","2","5146070","70017"
"","","","0","","93","","2","","5146070","70018"
"","","","0","","4","","102111","","5146070","70019"
"1","","0.2","idle_normal_joy","","3","","102111","","5146070","70020"
"1","","0.2","idle_normal_joy","","3","","99","","5146070","70021"
"","","","0","","93","","0.1","","5146070","70022"
"1","","0.2","wish_talk_noface","","3","","102111","","5146070","70023"
"1","","0.2","kurumi_wish_talk","","3","","99","","5146070","70024"
"0","","","vo_apg_1001","","21","","vo_apg","0","5146070","70025"
"10","0","0","わあ…♪\n『ダイブ・トゥ・ザ・３Ｄワールド』\nとってもワクワクしましたぁ…♪","1","11","0","102111","1","5146070","70026"
"","","","","","91","","0","","5146070","70027"
"0","","0.2","notice_in_normal2","1","3","0.2","102111","sad_talk_normal","5146070","70028"
"0","","0.2","notice_in","1","3","0.2","99","sad_talk","5146070","70029"
"0","","","vo_apg_1002","","21","","vo_apg","0","5146070","70030"
"10","0","0","そうだ、この映像体験\nお話を作って体験してもらうのも\n楽しそうですぅ…♪","1","11","0","102111","1","5146070","70031"
"","","","","","91","","0","","5146070","70032"
"1","","0.2","talk_normal_noface","","3","","102111","","5146070","70033"
"1","","0.2","kurumi_talk_normal","","3","","99","","5146070","70034"
"0","","","vo_apg_1003","","21","","vo_apg","0","5146070","70035"
"10","0","0","クルルさん、次の立体映像の題材は、\n洞窟探検なんてどうですか？\n立体ネズミさんと一緒に大冒険ですぅ♪","1","11","0","102111","1","5146070","70036"
"","","","","","91","","0","","5146070","70037"
"1","","0.2","idle_normal_noface","","3","","102111","","5146070","70038"
"1","","0.2","kurumi_idle_normal","","3","","99","","5146070","70039"
"1","","0.2","kururu_wish_talk_joy","","3","","130911","","5146070","70040"
"1","","0.2","kururu_wish_talk_joy","","3","","98","","5146070","70041"
"0","","","vo_apg_1004","","21","","vo_apg","0","5146070","70042"
"10","0","0","わあっ、それすてきですますっ♪\nその時はぜひクルミちゃんに主役を……","1","11","0","130911","1","5146070","70043"
"","","","","","91","","0","","5146070","70044"
"1","","0.2","kururu_wish_idle_surprise","","3","","130911","","5146070","70045"
"1","","0.2","kururu_wish_idle_light","","3","","98","","5146070","70046"
"1","","0.2","surprise_talk_dere","","3","","102111","","5146070","70047"
"1","","0.2","surprise_talk_dere","","3","","99","","5146070","70048"
"0","","","vo_apg_1005","","21","","vo_apg","0","5146070","70049"
"10","0","0","遊園地はみんなが主役ですぅ…♪\nそれに、たまには怖い役とかも\nやってみたいかも…\n悪い魔女だったらこんな感じで…","1","11","0","102111","1","5146070","70050"
"","","","","","91","","0","","5146070","70051"
"","","","0","","22","","0","","5146070","70052"
"0","","0.2","kurumi_witch_in","1","3","0","102111","kurumi_witch_loop","5146070","70053"
"0","","0.2","kurumi_witch_in","1","3","0","99","kurumi_witch_loop","5146070","70054"
"","","","0","","93","","0.3","","5146070","70055"
"1.05","","0","20","0","121","","0","1.05","5146070","70056"
"","","","fade105_in","","37","","2","","5146070","70057"
"0.5","","","30","","122","","30","","5146070","70058"
"1","","0","kururu_wish_doteyes_static","","3","","130911","","5146070","70059"
"0","","","vo_apg_1006","","21","","vo_apg","0","5146070","70060"
"0","","0","1006_in","","3","","20","","5146070","70061"
"","","","1","","93","","1.2","","5146070","70062"
"0","","0","1006_mid","","3","","20","","5146070","70063"
"","","","","","92","","","","5146070","70064"
"0","","0","1006_out","","3","","20","","5146070","70065"
"","","","0","","93","","0.2","","5146070","70066"
"0","","0.2","kurumi_witch_out","1","3","0","102111","idle_normal","5146070","70067"
"0","","0.2","kurumi_witch_out","1","3","0","99","idle_normal","5146070","70068"
"-45","","","305","0","2","","20","0","5146070","70069"
"","","","fade105_out","","37","","2","","5146070","70070"
"1","","0","0","0","121","","0","1","5146070","70071"
"0.5","","","30","","122","","30","","5146070","70072"
"0","","0.2","kururu_scared_in","1","3","0","130911","kururu_scared_idle","5146070","70073"
"0","","","vo_apg_1007","","21","","vo_apg","0","5146070","70074"
"0","","0","1007_in","","3","","20","","5146070","70075"
"","","","1","","93","","1.2","","5146070","70076"
"0","","0","1007_mid","","3","","20","","5146070","70077"
"","","","","","92","","","","5146070","70078"
"0","","0","1007_out","","3","","20","","5146070","70079"
"","","","0","","93","","0.2","","5146070","70080"
"0","","0","empty","","3","","20","","5146070","70081"
"1","","0.2","worry_talk_lookdown","","3","","102111","","5146070","70082"
"1","","0.2","worry_talk_lookdown","","3","","99","","5146070","70083"
"0","","","vo_apg_1008","","21","","vo_apg","0","5146070","70084"
"10","0","0","ご…ごめんなさいぃ…\n大丈夫ですかぁ…？","1","11","0","102111","1","5146070","70085"
"","","","","","91","","0","","5146070","70086"
"1","","0.2","kururu_scared_talk_dere","","3","","130911","","5146070","70087"
"1","","0.2","kururu_scared_talk_dere","","3","","98","","5146070","70088"
"0","","","vo_apg_1009","","21","","vo_apg","0","5146070","70089"
"10","0","-10","ささ、さすが天才女優さま…\n立体映像よりも\n迫力満点ですます～…","1","11","-60","130911","1","5146070","70090"
"","","","","","91","","0","","5146070","70091"
"1","","0.2","kururu_scared_idle_noface","","3","","130911","","5146070","70092"
"1","","0.2","kururu_scared_idle","","3","","98","","5146070","70093"
"1","","0.2","anger_talk_dere_red","","3","","102111","","5146070","70094"
"1","","0.2","anger_talk_dere_red","","3","","99","","5146070","70095"
"0","","","vo_apg_1010","","21","","vo_apg","0","5146070","70096"
"10","0","0","…そ、そんな天才だなんて…","1","11","0","102111","1","5146070","70097"
"","","","","","91","","0","","5146070","70098"
"","","","0","","22","","0","","5146070","70099"
"","","","1","","32","","14","","5146070","70100"
"0","","0.2","kurumi_shy_in","1","3","0","102111","kurumi_shy_loop","5146070","70101"
"0","","0.2","kurumi_shy_in","1","3","0","99","kurumi_shy_loop","5146070","70102"
"","","","0","","93","","2.5","","5146070","70103"
"1","","0.2","kururu_scared_talk_dere","","3","","130911","","5146070","70104"
"1","","0.2","kururu_scared_talk_dere","","3","","98","","5146070","70105"
"0","","","vo_apg_1011","","21","","vo_apg","0","5146070","70106"
"10","0","-10","…あの","1","11","-60","130911","1","5146070","70107"
"","","","","","91","","0","","5146070","70108"
"1","","0.2","kururu_scared_talk_nervous","","3","","130911","","5146070","70109"
"0","","0","kururu_scared_talk_sweat_in","1","3","0","98","kururu_scared_talk_sweat_loop","5146070","70110"
"0","","","vo_apg_1012","","21","","vo_apg","0","5146070","70111"
"10","0","-10","腰抜けちゃいましたです…","1","11","-60","130911","1","5146070","70112"
"","","","","","91","","0","","5146070","70113"
"","","","","","101","","70115","","5146070","70114"
"","","","0.2","","22","","0","","5146070","70115"
"110","idle_normal","1.8","130911","-278","1","0","1","-1100","5146071","71001"
"106","idle","0.5","8","-233","5","0","11","-193","5146071","71002"
"107","idle","0.6","9","-233","5","0","12","267","5146071","71003"
"","","","210","","13","","130911","","5146071","71004"
"","","","206","","13","","8","","5146071","71005"
"","","","207","","13","","9","","5146071","71006"
"15","idle","0.85","10","-174","5","0","10","0","5146071","71007"
"0","","1","1","1","31","","1","0","5146071","71008"
"0","","0","2","1","31","","2","0","5146071","71009"
"0","","0","14","1","31","","14","-278","5146071","71010"
"0","","0","17","1","31","","17","0","5146071","71011"
"0","","0","18","1","31","","18","0","5146071","71012"
"","","","0","","91","","0","","5146071","71013"
"0","","","0","","102","","0","","5146071","71014"
"","","","0","","93","","0.2","","5146071","71015"
"","","","1","","32","","17","","5146071","71016"
"","","","0","","93","","0.5","","5146071","71017"
"","","","0","","93","","0","","5146071","71018"
"","","","0","","93","","3.5","","5146071","71019"
"2.2","0","0","12","0","12","0","8","0","5146071","71020"
"2.2","0","0","12","0","12","0","9","0","5146071","71021"
"1","","0.6","lookup","","3","","8","","5146071","71022"
"1","","0.6","lookdown","","3","","9","","5146071","71023"
"-278","","","-380","0","2","","130911","3","5146071","71024"
"1","","0.2","walk_normal","","3","","130911","","5146071","71025"
"","","","0","","93","","3","","5146071","71026"
"1","","0.2","kururu_surprise_talk","","3","","130911","","5146071","71027"
"0","","","vo_apg_1101","","21","","vo_apg","0","5146071","71028"
"10","0","0","新マスコットオーディションで\nお待ちのぺんぽこりんさま―…","1","11","0","130911","1","5146071","71029"
"","","","","","91","","0","","5146071","71030"
"1.1","","0","20","0","121","","0","1.1","5146071","71031"
"","","","1","","32","","2","","5146071","71032"
"","","","fade105_in","","37","","2","","5146071","71033"
"0.5","","","50","","122","","50","","5146071","71034"
"","","","1","","32","","18","","5146071","71035"
"0","","","se_10055900_bachibachi","","23","","se_10055900","","5146071","71036"
"0","","0.2","shock_in_surprise2","1","3","0","130911","shock_loop_surprise2","5146071","71037"
"0","","","vo_apg_1102","","21","","vo_apg","0","5146071","71038"
"10","0","-20","ひえぇっ！？\nバッチバチですますっ！？","1","11","0","130911","1","5146071","71039"
"","","","","","91","","0","","5146071","71040"
"","","","0","","22","","0","","5146071","71041"
"","","","0","","32","","18","","5146071","71042"
"","","","fade105_out","","37","","2","","5146071","71043"
"1","","11","0","0.5","121","","0","1","5146071","71044"
"1","","0.2","walk_jog_sad_quick","","3","","130911","","5146071","71045"
"1","","0.4","idle","","3","","8","","5146071","71046"
"1","","0.4","idle","","3","","9","","5146071","71047"
"-278","","","0","0","2","","130911","0.5","5146071","71048"
"","","","0","","93","","0.3","","5146071","71049"
"1","","0.4","idle","","3","","8","","5146071","71050"
"1","","0.4","idle","","3","","9","","5146071","71051"
"","","","0","","93","","0.2","","5146071","71052"
"","","","1","","4","","130911","","5146071","71053"
"1","","0","kururu_worry_talk_lookdown","","3","","130911","","5146071","71054"
"0","","","vo_apg_1103","","21","","vo_apg","0","5146071","71055"
"10","0","0","か、かばばん君安心してください！\nうちのメインマスコットは\nかばばん君ですから…♪","1","11","0","130911","1","5146071","71056"
"","","","","","91","","0","","5146071","71057"
"","","","0","","4","","130911","","5146071","71058"
"1","","0","kururu_worry_talk_lookup","","3","","130911","","5146071","71059"
"0","","","vo_apg_1104","","21","","vo_apg","0","5146071","71060"
"10","0","0","で、でもでもライバルキャラの方が\n人気出ちゃうなんてことも…","1","11","0","130911","1","5146071","71061"
"","","","","","91","","0","","5146071","71062"
"1.15","","10","40","10","121","","0","1.15","5146071","71063"
"","","","1","","32","","14","","5146071","71064"
"","","","0","","22","","0","","5146071","71065"
"","","","0","","4","","130911","","5146071","71066"
"1","","0.2","kururu_wish_idle_search","","3","","130911","","5146071","71067"
"3","0","0","12","0","12","0","8","0","5146071","71068"
"3","0","0","12","0","12","0","9","0","5146071","71069"
"","","","0","","93","","4","","5146071","71070"
"","","","0","","32","","14","","5146071","71071"
"0","","0.2","approach_in","1","3","0","8","approach_loop","5146071","71072"
"0","","0.2","approach_in","1","3","0","9","approach_loop","5146071","71073"
"0.8","","0.6","0.8","1","6","10","8","0.8","5146071","71074"
"0.8","","0.6","0.8","1","6","10","9","0.8","5146071","71075"
"","","","0","","93","","0.6","","5146071","71076"
"0","","0.2","kururu_down_in","1","3","0","130911","kururu_down_loop","5146071","71077"
"0","","","vo_apg_1105","","21","","vo_apg","0","5146071","71078"
"10","0","0","ひぃぃ…","1","11","0","130911","1","5146071","71079"
"","","","","","91","","0","","5146071","71080"
"","","","","","101","","71082","","5146071","71081"
"","","","0.2","","22","","0","","5146071","71082"
