56540cf1f4da61c4ce3620095c21e7117445ccfb04a4104857d02dbfa1ba2397,56f1669a412d6ffcb68f7ec80e842335d589b2e4becf1bc7a8ef83eacae67b9a,da526d66af776adcb3df078badff7734a6d665704f78851feb04c390a427b51e,da601902dac44dc9191e5fac965af301d1a2bbf4c1aea7a245fa80bdd07893ff,f5c5698413c0488ec3e5984141159889f1e49a209cd58d3413c9a45afd46bc56,942d1fb8eade61c540a7d718fbf0c689e4f6994874f19eb4efbeb47f4f3c4cdc,f9a15633d696c369cfe080bb5bc7d34b01885f495cbb86b52c756c772047f394,6d82e36f90d916fdc439d3512346750e9437b65981fe01a7f95d8937fbf53a0c,c9e44b0d2147f217aa71d9916c68fbf17fa428452e5ebf83428223b6dc678d22,0d666f33368817f667f20554168d8590b1c08aa3a34da5fe72ca9d8c32be2282,026783f2fca8327a6ff228adaec075c48d6fff34bc75599ed14b33ac874cb3df,fd000595f4cc77b1e02aa371df919aa78f967115c97b1503a0232b603e1d5439
"0","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？","","0","1","","0","2","0","3","60004","559"
"0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","","0","1","","0","2","0","3","60004","560"
"0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる","","0","1","","0","2","0","3","60004","561"
"0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？","","0","1","","0","2","0","3","60004","562"
"0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪","","0","1","","0","2","0","3","60004","563"
"0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","","0","1","","0","2","0","4","60004","564"
"0","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？","","0","1","","0","2","0","4","60004","565"
"0","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！","","0","1","","0","2","0","4","60004","566"
"0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","","0","2","","0","2","0","4","60004","567"
"0","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","","0","1","","0","2","0","4","60004","568"
"0","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","","0","1","","0","2","0","4","60004","569"
"0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！","","0","2","","0","2","0","4","60004","570"
"190804","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","","0","0","カリン","0","3","2","0","60004","571"
"190804","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","","0","0","カリン","7","3","3","0","60004","572"
"190804","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","","0","1","カリン","0","1","1","0","60005","573"
"0","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","","0","1","","0","2","0","1","60005","574"
"0","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に","","0","1","","0","2","0","1","60005","575"
"0","今日の運勢は姫吉！　道を歩けば幸運に当たる、最高の吉日！　　さすがは兄様。尽善尽美、金甌無欠の強運をお持ちですね。","","0","2","","0","2","0","1","60005","576"
"0","今日の運勢は姫吉！　旅立ち、どこへ行くもよし！　　　　　　　新年の門出も、お兄さんと一緒です♪　冒険にしゅっぱーつ♪","","0","2","","0","2","0","1","60005","577"
"0","今日の運勢は姫吉！　一日三食食べれば健康運アップ！　　　　　おせち。おぞうに。もっと、たべよ？　お兄。","","0","2","","0","2","0","1","60005","578"
"0","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪","","0","1","","0","2","0","2","60005","579"
"0","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","","0","1","","0","2","0","2","60005","580"
"0","今日の運勢は大吉！　日々の努力が実り、何事も良い方向へ！　　そんな弟くんには、お姉ちゃんのよしよしぎゅ～っをプレゼント♪","","0","1","","0","2","0","2","60005","581"
"0","今日の運勢は大吉！　お出かけするといいことあるかも？　　　　また一緒に、お忍びデートしてくださいね……騎士♪","","0","2","","0","2","0","2","60005","582"
"0","今日の運勢は大吉！　転居するならあたたかい場所が吉！　　　　煉獄の世なれど、住めば都と申しんす。ゆるりときなんせ……♪","","0","2","","0","2","0","2","60005","583"
"0","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","","0","1","","0","2","0","3","60005","584"
"0","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪","","0","1","","0","2","0","3","60005","585"
"0","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？","","0","1","","0","2","0","3","60005","586"
"0","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる","","0","1","","0","2","0","3","60005","587"
"0","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪","","0","1","","0","2","0","3","60005","588"
"0","今日の運勢は中吉！　争いごとは勝つが油断は大敵！　　　　　　ま、このあたしと一緒なら、向かうところ敵はねーですよっ！","","0","2","","0","2","0","3","60005","589"
"0","今日の運勢は中吉！　ラッキーアイテムは「光るもの」！　　　　ハツネちゃんの「きらーんっ☆」な魔法、見せちゃおうかなっ？","","0","2","","0","2","0","3","60005","590"
"0","今日の運勢は小吉！　のんびり穏やかな一日となるでしょう！　　あなた様を邪魔するものは全てエリコが排除しますわ、クスクス♪","","0","1","","0","2","0","4","60005","591"
"0","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！","","0","1","","0","2","0","4","60005","592"
"0","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪","","0","1","","0","2","0","4","60005","593"
"0","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","","0","1","","0","2","0","4","60005","594"
"0","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","","0","1","","0","2","0","4","60005","595"
"0","今日の運勢は小吉！　空を眺めると気持ちが晴れやかに！　　　　眺めるだけじゃなくて、ひとっ飛びしちゃいましょうかっ♪","","0","2","","0","2","0","4","60005","596"
"0","今日の運勢は小吉！　掃除をすると運勢が開けそう！　　　　　　「わ、めんど」「ヴルムっ！　新年早々サボっちゃダメなんだからね！」","","0","2","","0","2","0","4","60005","597"
"190804","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","","0","0","カリン","0","3","2","0","60005","598"
"190804","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","","0","0","カリン","7","3","3","0","60005","599"
"190804","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","","0","1","カリン","0","1","1","0","60006","600"
"0","今日の運勢は姫吉！　勇気を持って、新しいことに挑戦しよう！\n幸先がいいねえ少年！　今年もいい一年になるよう祈ってるよ。","","0","2","","0","2","0","1","60006","601"
"0","今日の運勢は姫吉！　どんなピンチも簡単に乗り越えられそう！\nよい結果が出たようで何よりです。さて、待人の方は……ふふ。","","0","2","","0","2","0","1","60006","602"
"0","今日の運勢は姫吉！　あの人と仲直り……できちゃうかも！？\nはあ……この私があなたの運勢に興味を抱くわけないでしょう？","","0","2","","0","2","0","1","60006","603"
"0","今日の運勢は大吉！　身近な友達との絆が深まる予感……？\n騎士様は、どなたと友誼を結ぶのでしょう？　気になります……","","0","1","","0","2","0","2","60006","604"
"0","今日の運勢は大吉！　ラッキーアイテムは「蛇の抜け殻」！\nこのアタシにお目にかかれるなんて……アンタ、幸せものね♪","","0","2","","0","2","0","2","60006","605"
"0","今日の運勢は中吉！　気になるあの人に会えちゃうかも！？\n『初夢を正夢にする枕』であなたに会え……な、なんでもない！","","0","2","","0","2","0","3","60006","606"
"0","今日の運勢は中吉！　子供に戻って、一日中遊びつくそう！\nお年玉でけん玉ゲット！　おじちゃん、もしかめ一万回やって！","","0","2","","0","2","0","3","60006","607"
"0","今日の運勢は中吉！　今日はおうちで、ゆーっくりくつろごう。\nお雑煮よし。みかんよし。さ、こたつで寝正月だ。君も入る？","","0","1","","0","2","0","3","60006","608"
"0","今日の運勢は小吉！　突然のドッキリに注意！\nおや、後ろに髪の長い女の霊が──フフ、冗談です。私ですよ。","","0","2","","0","2","0","4","60006","609"
"0","今日の運勢は小吉。慌てなくても、幸運はきっとやってくる。\n運は自分で掴むもの──媛が言ってました。でも、どうやって？","","0","2","","0","2","0","4","60006","610"
"190804","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","","0","0","カリン","0","3","2","0","60006","611"
"190804","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","","0","0","カリン","5","3","3","0","60006","612"
"190804","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","","0","1","カリン","0","1","1","0","60007","613"
"0","今日の運勢は姫吉！　絶好調で最高の一日になりそう♪\nわたしも、騎士クンが一緒ならいつだって最高に幸せな日だよ……","","0","2","","0","2","0","1","60007","614"
"0","今日の運勢は姫吉！　新しいことに挑戦するチャンス！\nお姉さんも一緒に挑戦しちゃおっかな♪　飲み処の新規開拓とか！","","0","2","","0","2","0","1","60007","615"
"0","今日の運勢は姫吉！　日々の努力が実を結ぶ予感！\n今日一日鍛錬に勤しむべき、ということだな。では早速行こうか。","","0","2","","0","2","0","1","60007","616"
"0","今日の運勢は大吉！　家族サービスにはぴったりの日！\nさっそく弟くんにあまあまお姉ちゃんの出血大サービス、だよっ♪","","0","2","","0","2","0","2","60007","617"
"0","今日の運勢は大吉！　笑顔で過ごせば周りもみんなハッピーかも！\n『笑う顔はフグになる』ですねっ。幸せいっぱいお届けしますっ","","0","2","","0","2","0","2","60007","618"
"0","今日の運勢は中吉！　恋愛運良し、積極的な行動に成果が！？\nじゃあ騎士さんのこと、拉致しちゃうとか★　恋愛成就確定です♥","","0","2","","0","2","0","3","60007","619"
"0","今日の運勢は中吉！　おめかししたら運気も上昇？\n毛並がふわふわになるまでブラッシングしたわ♪　ふふ、完璧ね！","","0","2","","0","2","0","3","60007","620"
"0","今日の運勢は小吉！　知らない場所に行くと新たな発見が！\n未知の場所……一人では恐ろしくて。騎士さま、どうかお力添えを","","0","2","","0","2","0","4","60007","621"
"0","今日の運勢は小吉！　ラッキーアイテムは鳥の羽根！\nだからって、私の羽を毟ろうとしないでくださ～いっ！","","0","2","","0","2","0","4","60007","622"
"190804","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","","0","0","カリン","0","3","2","0","60007","623"
"190804","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","","0","0","カリン","5","3","3","0","60007","624"
