6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc,75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d
"バトルへのローディング","","104502","vo_cmn_104502_battlestart_001","vo_cmn_104502","10450219"
"バトル結果1","","104502","vo_cmn_104502_battleresult_001","vo_cmn_104502","10450220"
"バトル結果2","","104502","vo_cmn_104502_battleresult_002","vo_cmn_104502","10450221"
"マイページ1","","104502","vo_cmn_104502_mypage_001","vo_cmn_104502","10450222"
"マイページ2","","104502","vo_cmn_104502_mypage_002","vo_cmn_104502","10450223"
"マイページ3","","104502","vo_cmn_104502_mypage_003","vo_cmn_104502","10450224"
"マイページ4","","104502","vo_cmn_104502_mypage_004","vo_cmn_104502","10450225"
"マイページ5","","104502","vo_cmn_104502_mypage_005","vo_cmn_104502","10450226"
"ガチャ登場セリフ","","104502","vo_cmn_104502_gacha_001","vo_cmn_104502","10450227"
"自己紹介","","104502","vo_cmn_104502_profile_001","vo_cmn_104502","10450228"
"ギルドハウス1","","104502","vo_room_104502_auto_001","vo_room_104502","10450229"
"ギルドハウス2","","104502","vo_room_104502_auto_002","vo_room_104502","10450230"
"ギルドハウス3","","104502","vo_room_104502_auto_003","vo_room_104502","10450231"
"ギルドハウス4","","104502","vo_room_104502_auto_004","vo_room_104502","10450232"
"ギルドハウス5","","104502","vo_room_104502_auto_005","vo_room_104502","10450233"
"ギルドハウスタップ1","","104502","vo_room_104502_tap_001","vo_room_104502","10450234"
"ギルドハウスタップ2","","104502","vo_room_104502_tap_002","vo_room_104502","10450235"
"ギルドハウスタップ3","","104502","vo_room_104502_tap_003","vo_room_104502","10450236"
"ギルドハウスタップ4","","104502","vo_room_104502_tap_004","vo_room_104502","10450237"
"勝利1","","104601","vo_btl_104601_win_001","vo_btl_104601","10460101"
"勝利2","","104601","vo_btl_104601_win_002","vo_btl_104601","10460102"
"勝利3","","104601","vo_btl_104601_win_003","vo_btl_104601","10460103"
"敗北1","","104601","vo_btl_104601_lose_001","vo_btl_104601","10460104"
"敗北2","","104601","vo_btl_104601_lose_002","vo_btl_104601","10460105"
"敗北3","","104601","vo_btl_104601_lose_003","vo_btl_104601","10460106"
"気絶1","","104601","vo_btl_104601_retire_001","vo_btl_104601","10460107"
"気絶2","","104601","vo_btl_104601_retire_002","vo_btl_104601","10460108"
"気絶3","","104601","vo_btl_104601_retire_003","vo_btl_104601","10460109"
"スキルカットイン1","","104601","vo_btl_104601_cutin_001","vo_btl_104601","10460110"
"スキルカットイン2","","104601","vo_btl_104601_cutin_002","vo_btl_104601","10460111"
"スキルカットイン3","","104601","vo_btl_104601_cutin_003","vo_btl_104601","10460112"
"ユニオンバースト1","","104601","vo_btl_104601_skill_000_001","vo_btl_104601","10460113"
"ユニオンバースト2","","104601","vo_btl_104601_skill_000_002","vo_btl_104601","10460114"
"ユニオンバースト3","","104601","vo_btl_104601_skill_000_003","vo_btl_104601","10460115"
"バトルスタート","","104601","vo_btl_104601_wavestart","vo_btl_104601","10460116"
"次のwaveへ","","104601","vo_btl_104601_nextwave","vo_btl_104601","10460117"
"最終waveへ","","104601","vo_btl_104601_lastwave","vo_btl_104601","10460118"
"バトルへのローディング","","104601","vo_cmn_104601_battlestart_001","vo_cmn_104601","10460119"
"バトル結果1","","104601","vo_cmn_104601_battleresult_001","vo_cmn_104601","10460120"
"バトル結果2","","104601","vo_cmn_104601_battleresult_002","vo_cmn_104601","10460121"
"マイページ1","","104601","vo_cmn_104601_mypage_001","vo_cmn_104601","10460122"
"マイページ2","","104601","vo_cmn_104601_mypage_002","vo_cmn_104601","10460123"
"マイページ3","","104601","vo_cmn_104601_mypage_003","vo_cmn_104601","10460124"
"マイページ4","","104601","vo_cmn_104601_mypage_004","vo_cmn_104601","10460125"
"マイページ5","","104601","vo_cmn_104601_mypage_005","vo_cmn_104601","10460126"
"ガチャ登場セリフ","","104601","vo_cmn_104601_gacha_001","vo_cmn_104601","10460127"
"自己紹介","","104601","vo_cmn_104601_profile_001","vo_cmn_104601","10460128"
"ギルドハウス1","","104601","vo_room_104601_auto_001","vo_room_104601","10460129"
"ギルドハウス2","","104601","vo_room_104601_auto_002","vo_room_104601","10460130"
"ギルドハウス3","","104601","vo_room_104601_auto_003","vo_room_104601","10460131"
"ギルドハウス4","","104601","vo_room_104601_auto_004","vo_room_104601","10460132"
"ギルドハウス5","","104601","vo_room_104601_auto_005","vo_room_104601","10460133"
"ギルドハウスタップ1","","104601","vo_room_104601_tap_001","vo_room_104601","10460134"
"ギルドハウスタップ2","","104601","vo_room_104601_tap_002","vo_room_104601","10460135"
"ギルドハウスタップ3","","104601","vo_room_104601_tap_003","vo_room_104601","10460136"
"ギルドハウスタップ4","","104601","vo_room_104601_tap_004","vo_room_104601","10460137"
"勝利1","","104602","vo_btl_104602_win_001","vo_btl_104602","10460201"
"勝利2","","104602","vo_btl_104602_win_002","vo_btl_104602","10460202"
"勝利3","","104602","vo_btl_104602_win_003","vo_btl_104602","10460203"
"敗北1","","104602","vo_btl_104602_lose_001","vo_btl_104602","10460204"
"敗北2","","104602","vo_btl_104602_lose_002","vo_btl_104602","10460205"
"敗北3","","104602","vo_btl_104602_lose_003","vo_btl_104602","10460206"
"気絶1","","104602","vo_btl_104602_retire_001","vo_btl_104602","10460207"
"気絶2","","104602","vo_btl_104602_retire_002","vo_btl_104602","10460208"
"気絶3","","104602","vo_btl_104602_retire_003","vo_btl_104602","10460209"
"スキルカットイン1","","104602","vo_btl_104602_cutin_001","vo_btl_104602","10460210"
"スキルカットイン2","","104602","vo_btl_104602_cutin_002","vo_btl_104602","10460211"
"スキルカットイン3","","104602","vo_btl_104602_cutin_003","vo_btl_104602","10460212"
"ユニオンバースト1","","104602","vo_btl_104602_skill_000_001","vo_btl_104602","10460213"
"ユニオンバースト2","","104602","vo_btl_104602_skill_000_002","vo_btl_104602","10460214"
"ユニオンバースト3","","104602","vo_btl_104602_skill_000_003","vo_btl_104602","10460215"
"バトルスタート","","104602","vo_btl_104602_wavestart","vo_btl_104602","10460216"
"次のwaveへ","","104602","vo_btl_104602_nextwave","vo_btl_104602","10460217"
"最終waveへ","","104602","vo_btl_104602_lastwave","vo_btl_104602","10460218"
"バトルへのローディング","","104602","vo_cmn_104602_battlestart_001","vo_cmn_104602","10460219"
"バトル結果1","","104602","vo_cmn_104602_battleresult_001","vo_cmn_104602","10460220"
"バトル結果2","","104602","vo_cmn_104602_battleresult_002","vo_cmn_104602","10460221"
"マイページ1","","104602","vo_cmn_104602_mypage_001","vo_cmn_104602","10460222"
"マイページ2","","104602","vo_cmn_104602_mypage_002","vo_cmn_104602","10460223"
"マイページ3","","104602","vo_cmn_104602_mypage_003","vo_cmn_104602","10460224"
"マイページ4","","104602","vo_cmn_104602_mypage_004","vo_cmn_104602","10460225"
"マイページ5","","104602","vo_cmn_104602_mypage_005","vo_cmn_104602","10460226"
"ガチャ登場セリフ","","104602","vo_cmn_104602_gacha_001","vo_cmn_104602","10460227"
"自己紹介","","104602","vo_cmn_104602_profile_001","vo_cmn_104602","10460228"
"ギルドハウス1","","104602","vo_room_104602_auto_001","vo_room_104602","10460229"
"ギルドハウス2","","104602","vo_room_104602_auto_002","vo_room_104602","10460230"
"ギルドハウス3","","104602","vo_room_104602_auto_003","vo_room_104602","10460231"
"ギルドハウス4","","104602","vo_room_104602_auto_004","vo_room_104602","10460232"
"ギルドハウス5","","104602","vo_room_104602_auto_005","vo_room_104602","10460233"
"ギルドハウスタップ1","","104602","vo_room_104602_tap_001","vo_room_104602","10460234"
"ギルドハウスタップ2","","104602","vo_room_104602_tap_002","vo_room_104602","10460235"
"ギルドハウスタップ3","","104602","vo_room_104602_tap_003","vo_room_104602","10460236"
"ギルドハウスタップ4","","104602","vo_room_104602_tap_004","vo_room_104602","10460237"
"勝利1","","104801","vo_btl_104801_win_001","vo_btl_104801","10480101"
"勝利2","","104801","vo_btl_104801_win_002","vo_btl_104801","10480102"
"勝利3","","104801","vo_btl_104801_win_003","vo_btl_104801","10480103"
"敗北1","","104801","vo_btl_104801_lose_001","vo_btl_104801","10480104"
"敗北2","","104801","vo_btl_104801_lose_002","vo_btl_104801","10480105"
"敗北3","","104801","vo_btl_104801_lose_003","vo_btl_104801","10480106"
"気絶1","","104801","vo_btl_104801_retire_001","vo_btl_104801","10480107"
"気絶2","","104801","vo_btl_104801_retire_002","vo_btl_104801","10480108"
"気絶3","","104801","vo_btl_104801_retire_003","vo_btl_104801","10480109"
"スキルカットイン1","","104801","vo_btl_104801_cutin_001","vo_btl_104801","10480110"
"スキルカットイン2","","104801","vo_btl_104801_cutin_002","vo_btl_104801","10480111"
"スキルカットイン3","","104801","vo_btl_104801_cutin_003","vo_btl_104801","10480112"
"ユニオンバースト1","","104801","vo_btl_104801_skill_000_001","vo_btl_104801","10480113"
"ユニオンバースト2","","104801","vo_btl_104801_skill_000_002","vo_btl_104801","10480114"
"ユニオンバースト3","","104801","vo_btl_104801_skill_000_003","vo_btl_104801","10480115"
"バトルスタート","","104801","vo_btl_104801_wavestart","vo_btl_104801","10480116"
"次のwaveへ","","104801","vo_btl_104801_nextwave","vo_btl_104801","10480117"
"最終waveへ","","104801","vo_btl_104801_lastwave","vo_btl_104801","10480118"
"バトルへのローディング","","104801","vo_cmn_104801_battlestart_001","vo_cmn_104801","10480119"
"バトル結果1","","104801","vo_cmn_104801_battleresult_001","vo_cmn_104801","10480120"
"バトル結果2","","104801","vo_cmn_104801_battleresult_002","vo_cmn_104801","10480121"
"マイページ1","","104801","vo_cmn_104801_mypage_001","vo_cmn_104801","10480122"
"マイページ2","","104801","vo_cmn_104801_mypage_002","vo_cmn_104801","10480123"
"マイページ3","","104801","vo_cmn_104801_mypage_003","vo_cmn_104801","10480124"
"マイページ4","","104801","vo_cmn_104801_mypage_004","vo_cmn_104801","10480125"
"マイページ5","","104801","vo_cmn_104801_mypage_005","vo_cmn_104801","10480126"
"ガチャ登場セリフ","","104801","vo_cmn_104801_gacha_001","vo_cmn_104801","10480127"
"自己紹介","","104801","vo_cmn_104801_profile_001","vo_cmn_104801","10480128"
"ギルドハウス1","","104801","vo_room_104801_auto_001","vo_room_104801","10480129"
"ギルドハウス2","","104801","vo_room_104801_auto_002","vo_room_104801","10480130"
"ギルドハウス3","","104801","vo_room_104801_auto_003","vo_room_104801","10480131"
"ギルドハウス4","","104801","vo_room_104801_auto_004","vo_room_104801","10480132"
"ギルドハウス5","","104801","vo_room_104801_auto_005","vo_room_104801","10480133"
"ギルドハウスタップ1","","104801","vo_room_104801_tap_001","vo_room_104801","10480134"
"ギルドハウスタップ2","","104801","vo_room_104801_tap_002","vo_room_104801","10480135"
"ギルドハウスタップ3","","104801","vo_room_104801_tap_003","vo_room_104801","10480136"
"ギルドハウスタップ4","","104801","vo_room_104801_tap_004","vo_room_104801","10480137"
"勝利1","","104802","vo_btl_104802_win_001","vo_btl_104802","10480201"
"勝利2","","104802","vo_btl_104802_win_002","vo_btl_104802","10480202"
"勝利3","","104802","vo_btl_104802_win_003","vo_btl_104802","10480203"
"敗北1","","104802","vo_btl_104802_lose_001","vo_btl_104802","10480204"
"敗北2","","104802","vo_btl_104802_lose_002","vo_btl_104802","10480205"
"敗北3","","104802","vo_btl_104802_lose_003","vo_btl_104802","10480206"
"気絶1","","104802","vo_btl_104802_retire_001","vo_btl_104802","10480207"
"気絶2","","104802","vo_btl_104802_retire_002","vo_btl_104802","10480208"
"気絶3","","104802","vo_btl_104802_retire_003","vo_btl_104802","10480209"
"スキルカットイン1","","104802","vo_btl_104802_cutin_001","vo_btl_104802","10480210"
"スキルカットイン2","","104802","vo_btl_104802_cutin_002","vo_btl_104802","10480211"
"スキルカットイン3","","104802","vo_btl_104802_cutin_003","vo_btl_104802","10480212"
"ユニオンバースト1","","104802","vo_btl_104802_skill_000_001","vo_btl_104802","10480213"
"ユニオンバースト2","","104802","vo_btl_104802_skill_000_002","vo_btl_104802","10480214"
"ユニオンバースト3","","104802","vo_btl_104802_skill_000_003","vo_btl_104802","10480215"
"バトルスタート","","104802","vo_btl_104802_wavestart","vo_btl_104802","10480216"
"次のwaveへ","","104802","vo_btl_104802_nextwave","vo_btl_104802","10480217"
"最終waveへ","","104802","vo_btl_104802_lastwave","vo_btl_104802","10480218"
"バトルへのローディング","","104802","vo_cmn_104802_battlestart_001","vo_cmn_104802","10480219"
"バトル結果1","","104802","vo_cmn_104802_battleresult_001","vo_cmn_104802","10480220"
"バトル結果2","","104802","vo_cmn_104802_battleresult_002","vo_cmn_104802","10480221"
"マイページ1","","104802","vo_cmn_104802_mypage_001","vo_cmn_104802","10480222"
"マイページ2","","104802","vo_cmn_104802_mypage_002","vo_cmn_104802","10480223"
"マイページ3","","104802","vo_cmn_104802_mypage_003","vo_cmn_104802","10480224"
"マイページ4","","104802","vo_cmn_104802_mypage_004","vo_cmn_104802","10480225"
"マイページ5","","104802","vo_cmn_104802_mypage_005","vo_cmn_104802","10480226"
"ガチャ登場セリフ","","104802","vo_cmn_104802_gacha_001","vo_cmn_104802","10480227"
"自己紹介","","104802","vo_cmn_104802_profile_001","vo_cmn_104802","10480228"
"ギルドハウス1","","104802","vo_room_104802_auto_001","vo_room_104802","10480229"
"ギルドハウス2","","104802","vo_room_104802_auto_002","vo_room_104802","10480230"
"ギルドハウス3","","104802","vo_room_104802_auto_003","vo_room_104802","10480231"
"ギルドハウス4","","104802","vo_room_104802_auto_004","vo_room_104802","10480232"
"ギルドハウス5","","104802","vo_room_104802_auto_005","vo_room_104802","10480233"
"ギルドハウスタップ1","","104802","vo_room_104802_tap_001","vo_room_104802","10480234"
"ギルドハウスタップ2","","104802","vo_room_104802_tap_002","vo_room_104802","10480235"
"ギルドハウスタップ3","","104802","vo_room_104802_tap_003","vo_room_104802","10480236"
"ギルドハウスタップ4","","104802","vo_room_104802_tap_004","vo_room_104802","10480237"
"勝利1","","104901","vo_btl_104901_win_001","vo_btl_104901","10490101"
"勝利2","","104901","vo_btl_104901_win_002","vo_btl_104901","10490102"
"勝利3","","104901","vo_btl_104901_win_003","vo_btl_104901","10490103"
"敗北1","","104901","vo_btl_104901_lose_001","vo_btl_104901","10490104"
"敗北2","","104901","vo_btl_104901_lose_002","vo_btl_104901","10490105"
"敗北3","","104901","vo_btl_104901_lose_003","vo_btl_104901","10490106"
"気絶1","","104901","vo_btl_104901_retire_001","vo_btl_104901","10490107"
"気絶2","","104901","vo_btl_104901_retire_002","vo_btl_104901","10490108"
"気絶3","","104901","vo_btl_104901_retire_003","vo_btl_104901","10490109"
"スキルカットイン1","","104901","vo_btl_104901_cutin_001","vo_btl_104901","10490110"
"スキルカットイン2","","104901","vo_btl_104901_cutin_002","vo_btl_104901","10490111"
"スキルカットイン3","","104901","vo_btl_104901_cutin_003","vo_btl_104901","10490112"
"ユニオンバースト1","","104901","vo_btl_104901_skill_000_001","vo_btl_104901","10490113"
"ユニオンバースト2","","104901","vo_btl_104901_skill_000_002","vo_btl_104901","10490114"
"ユニオンバースト3","","104901","vo_btl_104901_skill_000_003","vo_btl_104901","10490115"
"バトルスタート","","104901","vo_btl_104901_wavestart","vo_btl_104901","10490116"
"次のwaveへ","","104901","vo_btl_104901_nextwave","vo_btl_104901","10490117"
"最終waveへ","","104901","vo_btl_104901_lastwave","vo_btl_104901","10490118"
"バトルへのローディング","","104901","vo_cmn_104901_battlestart_001","vo_cmn_104901","10490119"
"バトル結果1","","104901","vo_cmn_104901_battleresult_001","vo_cmn_104901","10490120"
"バトル結果2","","104901","vo_cmn_104901_battleresult_002","vo_cmn_104901","10490121"
"マイページ1","","104901","vo_cmn_104901_mypage_001","vo_cmn_104901","10490122"
"マイページ2","","104901","vo_cmn_104901_mypage_002","vo_cmn_104901","10490123"
"マイページ3","","104901","vo_cmn_104901_mypage_003","vo_cmn_104901","10490124"
"マイページ4","","104901","vo_cmn_104901_mypage_004","vo_cmn_104901","10490125"
"マイページ5","","104901","vo_cmn_104901_mypage_005","vo_cmn_104901","10490126"
"ガチャ登場セリフ","","104901","vo_cmn_104901_gacha_001","vo_cmn_104901","10490127"
"自己紹介","","104901","vo_cmn_104901_profile_001","vo_cmn_104901","10490128"
"ギルドハウス1","","104901","vo_room_104901_auto_001","vo_room_104901","10490129"
"ギルドハウス2","","104901","vo_room_104901_auto_002","vo_room_104901","10490130"
"ギルドハウス3","","104901","vo_room_104901_auto_003","vo_room_104901","10490131"
"ギルドハウス4","","104901","vo_room_104901_auto_004","vo_room_104901","10490132"
"ギルドハウス5","","104901","vo_room_104901_auto_005","vo_room_104901","10490133"
"ギルドハウスタップ1","","104901","vo_room_104901_tap_001","vo_room_104901","10490134"
"ギルドハウスタップ2","","104901","vo_room_104901_tap_002","vo_room_104901","10490135"
"ギルドハウスタップ3","","104901","vo_room_104901_tap_003","vo_room_104901","10490136"
"ギルドハウスタップ4","","104901","vo_room_104901_tap_004","vo_room_104901","10490137"
"勝利1","","104902","vo_btl_104902_win_001","vo_btl_104902","10490201"
"勝利2","","104902","vo_btl_104902_win_002","vo_btl_104902","10490202"
"勝利3","","104902","vo_btl_104902_win_003","vo_btl_104902","10490203"
"敗北1","","104902","vo_btl_104902_lose_001","vo_btl_104902","10490204"
"敗北2","","104902","vo_btl_104902_lose_002","vo_btl_104902","10490205"
"敗北3","","104902","vo_btl_104902_lose_003","vo_btl_104902","10490206"
"気絶1","","104902","vo_btl_104902_retire_001","vo_btl_104902","10490207"
"気絶2","","104902","vo_btl_104902_retire_002","vo_btl_104902","10490208"
"気絶3","","104902","vo_btl_104902_retire_003","vo_btl_104902","10490209"
"スキルカットイン1","","104902","vo_btl_104902_cutin_001","vo_btl_104902","10490210"
"スキルカットイン2","","104902","vo_btl_104902_cutin_002","vo_btl_104902","10490211"
"スキルカットイン3","","104902","vo_btl_104902_cutin_003","vo_btl_104902","10490212"
"ユニオンバースト1","","104902","vo_btl_104902_skill_000_001","vo_btl_104902","10490213"
"ユニオンバースト2","","104902","vo_btl_104902_skill_000_002","vo_btl_104902","10490214"
"ユニオンバースト3","","104902","vo_btl_104902_skill_000_003","vo_btl_104902","10490215"
"バトルスタート","","104902","vo_btl_104902_wavestart","vo_btl_104902","10490216"
"次のwaveへ","","104902","vo_btl_104902_nextwave","vo_btl_104902","10490217"
"最終waveへ","","104902","vo_btl_104902_lastwave","vo_btl_104902","10490218"
"バトルへのローディング","","104902","vo_cmn_104902_battlestart_001","vo_cmn_104902","10490219"
"バトル結果1","","104902","vo_cmn_104902_battleresult_001","vo_cmn_104902","10490220"
"バトル結果2","","104902","vo_cmn_104902_battleresult_002","vo_cmn_104902","10490221"
"マイページ1","","104902","vo_cmn_104902_mypage_001","vo_cmn_104902","10490222"
"マイページ2","","104902","vo_cmn_104902_mypage_002","vo_cmn_104902","10490223"
"マイページ3","","104902","vo_cmn_104902_mypage_003","vo_cmn_104902","10490224"
"マイページ4","","104902","vo_cmn_104902_mypage_004","vo_cmn_104902","10490225"
"マイページ5","","104902","vo_cmn_104902_mypage_005","vo_cmn_104902","10490226"
"ガチャ登場セリフ","","104902","vo_cmn_104902_gacha_001","vo_cmn_104902","10490227"
"自己紹介","","104902","vo_cmn_104902_profile_001","vo_cmn_104902","10490228"
"ギルドハウス1","","104902","vo_room_104902_auto_001","vo_room_104902","10490229"
"ギルドハウス2","","104902","vo_room_104902_auto_002","vo_room_104902","10490230"
"ギルドハウス3","","104902","vo_room_104902_auto_003","vo_room_104902","10490231"
"ギルドハウス4","","104902","vo_room_104902_auto_004","vo_room_104902","10490232"
"ギルドハウス5","","104902","vo_room_104902_auto_005","vo_room_104902","10490233"
"ギルドハウスタップ1","","104902","vo_room_104902_tap_001","vo_room_104902","10490234"
"ギルドハウスタップ2","","104902","vo_room_104902_tap_002","vo_room_104902","10490235"
"ギルドハウスタップ3","","104902","vo_room_104902_tap_003","vo_room_104902","10490236"
"ギルドハウスタップ4","","104902","vo_room_104902_tap_004","vo_room_104902","10490237"
"勝利1","","105001","vo_btl_105001_win_001","vo_btl_105001","10500101"
"勝利2","","105001","vo_btl_105001_win_002","vo_btl_105001","10500102"
"勝利3","","105001","vo_btl_105001_win_003","vo_btl_105001","10500103"
"敗北1","","105001","vo_btl_105001_lose_001","vo_btl_105001","10500104"
"敗北2","","105001","vo_btl_105001_lose_002","vo_btl_105001","10500105"
"敗北3","","105001","vo_btl_105001_lose_003","vo_btl_105001","10500106"
"気絶1","","105001","vo_btl_105001_retire_001","vo_btl_105001","10500107"
"気絶2","","105001","vo_btl_105001_retire_002","vo_btl_105001","10500108"
"気絶3","","105001","vo_btl_105001_retire_003","vo_btl_105001","10500109"
"スキルカットイン1","","105001","vo_btl_105001_cutin_001","vo_btl_105001","10500110"
"スキルカットイン2","","105001","vo_btl_105001_cutin_002","vo_btl_105001","10500111"
"スキルカットイン3","","105001","vo_btl_105001_cutin_003","vo_btl_105001","10500112"
"ユニオンバースト1","","105001","vo_btl_105001_skill_000_001","vo_btl_105001","10500113"
"ユニオンバースト2","","105001","vo_btl_105001_skill_000_002","vo_btl_105001","10500114"
"ユニオンバースト3","","105001","vo_btl_105001_skill_000_003","vo_btl_105001","10500115"
"バトルスタート","","105001","vo_btl_105001_wavestart","vo_btl_105001","10500116"
"次のwaveへ","","105001","vo_btl_105001_nextwave","vo_btl_105001","10500117"
"最終waveへ","","105001","vo_btl_105001_lastwave","vo_btl_105001","10500118"
"バトルへのローディング","","105001","vo_cmn_105001_battlestart_001","vo_cmn_105001","10500119"
"バトル結果1","","105001","vo_cmn_105001_battleresult_001","vo_cmn_105001","10500120"
"バトル結果2","","105001","vo_cmn_105001_battleresult_002","vo_cmn_105001","10500121"
"マイページ1","","105001","vo_cmn_105001_mypage_001","vo_cmn_105001","10500122"
"マイページ2","","105001","vo_cmn_105001_mypage_002","vo_cmn_105001","10500123"
"マイページ3","","105001","vo_cmn_105001_mypage_003","vo_cmn_105001","10500124"
"マイページ4","","105001","vo_cmn_105001_mypage_004","vo_cmn_105001","10500125"
"マイページ5","","105001","vo_cmn_105001_mypage_005","vo_cmn_105001","10500126"
"ガチャ登場セリフ","","105001","vo_cmn_105001_gacha_001","vo_cmn_105001","10500127"
"自己紹介","","105001","vo_cmn_105001_profile_001","vo_cmn_105001","10500128"
"ギルドハウス1","","105001","vo_room_105001_auto_001","vo_room_105001","10500129"
"ギルドハウス2","","105001","vo_room_105001_auto_002","vo_room_105001","10500130"
"ギルドハウス3","","105001","vo_room_105001_auto_003","vo_room_105001","10500131"
"ギルドハウス4","","105001","vo_room_105001_auto_004","vo_room_105001","10500132"
"ギルドハウス5","","105001","vo_room_105001_auto_005","vo_room_105001","10500133"
"ギルドハウスタップ1","","105001","vo_room_105001_tap_001","vo_room_105001","10500134"
"ギルドハウスタップ2","","105001","vo_room_105001_tap_002","vo_room_105001","10500135"
"ギルドハウスタップ3","","105001","vo_room_105001_tap_003","vo_room_105001","10500136"
"ギルドハウスタップ4","","105001","vo_room_105001_tap_004","vo_room_105001","10500137"
"勝利1","","105002","vo_btl_105002_win_001","vo_btl_105002","10500201"
"勝利2","","105002","vo_btl_105002_win_002","vo_btl_105002","10500202"
"勝利3","","105002","vo_btl_105002_win_003","vo_btl_105002","10500203"
"敗北1","","105002","vo_btl_105002_lose_001","vo_btl_105002","10500204"
"敗北2","","105002","vo_btl_105002_lose_002","vo_btl_105002","10500205"
"敗北3","","105002","vo_btl_105002_lose_003","vo_btl_105002","10500206"
"気絶1","","105002","vo_btl_105002_retire_001","vo_btl_105002","10500207"
"気絶2","","105002","vo_btl_105002_retire_002","vo_btl_105002","10500208"
"気絶3","","105002","vo_btl_105002_retire_003","vo_btl_105002","10500209"
"スキルカットイン1","","105002","vo_btl_105002_cutin_001","vo_btl_105002","10500210"
"スキルカットイン2","","105002","vo_btl_105002_cutin_002","vo_btl_105002","10500211"
"スキルカットイン3","","105002","vo_btl_105002_cutin_003","vo_btl_105002","10500212"
"ユニオンバースト1","","105002","vo_btl_105002_skill_000_001","vo_btl_105002","10500213"
"ユニオンバースト2","","105002","vo_btl_105002_skill_000_002","vo_btl_105002","10500214"
"ユニオンバースト3","","105002","vo_btl_105002_skill_000_003","vo_btl_105002","10500215"
"バトルスタート","","105002","vo_btl_105002_wavestart","vo_btl_105002","10500216"
"次のwaveへ","","105002","vo_btl_105002_nextwave","vo_btl_105002","10500217"
"最終waveへ","","105002","vo_btl_105002_lastwave","vo_btl_105002","10500218"
"バトルへのローディング","","105002","vo_cmn_105002_battlestart_001","vo_cmn_105002","10500219"
"バトル結果1","","105002","vo_cmn_105002_battleresult_001","vo_cmn_105002","10500220"
"バトル結果2","","105002","vo_cmn_105002_battleresult_002","vo_cmn_105002","10500221"
"マイページ1","","105002","vo_cmn_105002_mypage_001","vo_cmn_105002","10500222"
"マイページ2","","105002","vo_cmn_105002_mypage_002","vo_cmn_105002","10500223"
"マイページ3","","105002","vo_cmn_105002_mypage_003","vo_cmn_105002","10500224"
"マイページ4","","105002","vo_cmn_105002_mypage_004","vo_cmn_105002","10500225"
"マイページ5","","105002","vo_cmn_105002_mypage_005","vo_cmn_105002","10500226"
"ガチャ登場セリフ","","105002","vo_cmn_105002_gacha_001","vo_cmn_105002","10500227"
"自己紹介","","105002","vo_cmn_105002_profile_001","vo_cmn_105002","10500228"
"ギルドハウス1","","105002","vo_room_105002_auto_001","vo_room_105002","10500229"
"ギルドハウス2","","105002","vo_room_105002_auto_002","vo_room_105002","10500230"
"ギルドハウス3","","105002","vo_room_105002_auto_003","vo_room_105002","10500231"
"ギルドハウス4","","105002","vo_room_105002_auto_004","vo_room_105002","10500232"
"ギルドハウス5","","105002","vo_room_105002_auto_005","vo_room_105002","10500233"
"ギルドハウスタップ1","","105002","vo_room_105002_tap_001","vo_room_105002","10500234"
"ギルドハウスタップ2","","105002","vo_room_105002_tap_002","vo_room_105002","10500235"
"ギルドハウスタップ3","","105002","vo_room_105002_tap_003","vo_room_105002","10500236"
"ギルドハウスタップ4","","105002","vo_room_105002_tap_004","vo_room_105002","10500237"
"勝利1","","105101","vo_btl_105101_win_001","vo_btl_105101","10510101"
"勝利2","","105101","vo_btl_105101_win_002","vo_btl_105101","10510102"
"勝利3","","105101","vo_btl_105101_win_003","vo_btl_105101","10510103"
"敗北1","","105101","vo_btl_105101_lose_001","vo_btl_105101","10510104"
"敗北2","","105101","vo_btl_105101_lose_002","vo_btl_105101","10510105"
"敗北3","","105101","vo_btl_105101_lose_003","vo_btl_105101","10510106"
"気絶1","","105101","vo_btl_105101_retire_001","vo_btl_105101","10510107"
"気絶2","","105101","vo_btl_105101_retire_002","vo_btl_105101","10510108"
"気絶3","","105101","vo_btl_105101_retire_003","vo_btl_105101","10510109"
"スキルカットイン1","","105101","vo_btl_105101_cutin_001","vo_btl_105101","10510110"
"スキルカットイン2","","105101","vo_btl_105101_cutin_002","vo_btl_105101","10510111"
"スキルカットイン3","","105101","vo_btl_105101_cutin_003","vo_btl_105101","10510112"
"ユニオンバースト1","","105101","vo_btl_105101_skill_000_001","vo_btl_105101","10510113"
"ユニオンバースト2","","105101","vo_btl_105101_skill_000_002","vo_btl_105101","10510114"
"ユニオンバースト3","","105101","vo_btl_105101_skill_000_003","vo_btl_105101","10510115"
"バトルスタート","","105101","vo_btl_105101_wavestart","vo_btl_105101","10510116"
"次のwaveへ","","105101","vo_btl_105101_nextwave","vo_btl_105101","10510117"
