4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"306404201","","7","0","0","0","4","0","3","0","3000","1","1","0","0","1","","0","0","0","1"
"306404202","","1","0","0","1","1","5","1","5","277","1","2","0.00003","100","99","","0","0","0","1"
"306404203","","8","0","0","3","3","0","1","0","277","1","2","0","0","99","","0","0","0","1"
"306404204","","10","0","0","0.003","20","0","7","1","0","1","3","90","0","1","","0","0","0","2"
"306404301","","1","0","0","1","1","20","3","20","3000","1","3","0.00019","100","1","","0","0","0","1"
"306405101","","7","0","0","0","4","0","3","0","3000","1","1","0","0","1","","0","0","0","1"
"306405102","","1","0","0","1","1","8","1","8","277","1","2","0.00006","100","99","","0","0","0","1"
"306405103","","26","0","1","0","306405102","500","7","9","0","1","3","0","0","1","","0","0","0","2"
"306405201","","7","0","0","0","4","0","3","0","3000","1","1","0","0","1","","0","0","0","1"
"306405202","","1","0","0","1","1","5","1","5","277","1","2","0.00003","100","99","","0","0","0","1"
"306405203","","8","0","0","4","3","0","1","0","277","1","2","0","0","99","","0","0","0","1"
"306405204","","10","0","0","0.003","20","0","7","1","0","1","3","90","0","1","","0","0","0","2"
"306405301","","1","0","0","1","1","20","3","20","3000","1","3","0.00019","100","1","","0","0","0","1"
"306500101","","1","0","0","1.25","1","12","3","8","-1","1","3","0","0","99","全体物理ダメージ","0","0","0","1"
"306500102","","10","0","1","0.2","21","20","1","2","-1","1","3","10","1","99","対象に物防ダウン","0","0","0","1"
"306500103","","10","0","1","0.2","41","20","1","2","-1","1","3","10","1","99","対象の魔防ダウン","0","0","0","1"
"306500104","","10","0","1","0.075","10","0","7","2","-1","1","3","90","1","1","自分の物攻アップ","0","0","0","2"
"306500105","","10","0","1","0.15","30","0","7","2","-1","1","3","90","1","1","自分の魔攻アップ","0","0","0","2"
"306500201","","1","0","0","0.25","2","12","3","8","-1","1","1","0","0","4","前方範囲に魔法ダメージ","0","0","0","1"
"306500202","","3","2","0","1500","3","0","1","50","-1","1","1","0","0","4","対象にノックバック","0","0","0","1"
"306500203","","23","0","306500204","0","970","0","1","0","-1","1","1","0","0","4","対象のHPが70%以下の場合","0","0","0","1"
"306500204","","11","0","0","1","1","0","1","9","-1","1","1","0","0","4","対象に混乱","0","0","0","1"
"306500301","","1","0","0","0.8","1","0","3","0","-1","1","1","0","0","3","前方2体に通常攻撃","0","0","0","1"
"306501101","","1","0","0","1.44","1","18","3","18","3000","1","3","0","0","99","全体物理ダメージ","0","0","0","1"
"306501102","","10","0","1","0.2","21","20","1","2","-1","1","3","10","1","99","対象に物防ダウン","0","0","0","1"
"306501103","","10","0","1","0.2","41","20","1","2","-1","1","3","10","1","99","対象の魔防ダウン","0","0","0","1"
"306501104","","10","0","1","0.075","10","0","7","2","0","1","3","90","1","1","自分の物攻アップ","0","0","0","2"
"306501105","","10","0","1","0.15","30","0","7","2","0","1","3","90","1","1","自分の魔攻アップ","0","0","0","2"
"306501201","","1","0","0","0.72","2","9","3","9","-1","1","1","0","0","3","前方範囲に魔法ダメージ","0","0","0","1"
"306501202","","3","2","0","1500","3","0","1","50","-1","1","1","0","0","3","対象にノックバック","0","0","0","1"
"306501203","","23","0","306501204","0","970","0","1","0","-1","1","1","0","0","3","対象のHPが70%以下の場合","0","0","0","1"
"306501204","","11","0","0","1","1","0","1","9","-1","1","1","0","0","3","対象に混乱","0","0","0","1"
"306501301","","46","0","2","0","2","0","3","70","3000","1","3","0","0","99","残りHP70％の魔法ダメージ","0","0","0","1"
"306501302","","8","0","0","18","1","0","3","0.5","-1","1","3","0","0","99","行動速度ダウン","0","0","0","1"
"306501303","","49","0","0","0","1","0","3","100","-1","1","3","0","0","99","バフリセット","0","0","0","1"
"306501401","","17","0","0","85","3","0","7","100","0","1","0","0","0","1","","0","0","0","0"
"306501402","","22","0","30650102","0","1","0","7","180","0","1","1","0","0","1","","0","0","0","2"
"306501403","","10","0","1","0","10","20","7","2","0","1","1","90","0","1","","0","0","0","2"
"306501404","","10","0","1","0","30","20","7","2","0","1","1","90","0","1","","0","0","0","2"
"306600101","","1","0","0","0.5","2","12","3","8","-1","1","3","0","0","99","全体魔法ダメージ","0","0","0","1"
"306600102","","9","0","0","6","1","6","1","115","3000","1","1","0","0","99","対象に毒","0","0","0","1"
"306600103","","9","0","0","6","4","6","1","115","3000","1","1","0","0","99","対象に猛毒","0","0","0","1"
"306600104","","10","0","0","0","21","40","1","2","110","1","1","8","1","99","ターゲットに物理防御ダウン","0","0","0","1"
"306600105","","10","0","0","0","41","40","1","2","110","1","1","8","1","99","ターゲットに物理防御ダウン","0","0","0","1"
"306600201","","7","0","0","0","4","0","3","0","3000","1","1","0","0","1","近いキャラ１体をターゲット","0","0","0","1"
"306600202","","1","0","0","0.7","2","8","1","8","110","1","1","0","0","99","ターゲットを中心に範囲魔法ダメージ","0","0","0","1"
"306600203","","9","0","0","6","4","6","1","115","110","1","1","0","0","99","ターゲットに猛毒","0","0","0","1"
"306600204","","16","0","0","0","1","0","7","150","-1","1","3","0","0","1","カウント分のTpを回復","0","0","0","2"
"306601101","","46","0","2","0","1","0","3","25","3000","1","3","0","100","99","","0","0","0","1"
"306601102","","9","0","0","24.5","4","1","3","1","3000","1","3","0","100","99","","0","0","0","1"
"306601103","","23","0","306601104","0","970","2","3","1","3000","1","3","0","306601105","99","","0","0","0","1"
"306601104","","10","0","1","0","1","20","3","2","3000","1","3","90","0","99","","0","0","0","1"
"306601105","","10","0","1","0","1","10","3","2","3000","1","3","90","0","99","","0","0","0","1"
"306601201","","46","0","2","0","1","0","3","15","3000","1","3","0","80","3","","0","0","0","1"
"306601202","","9","0","0","18.5","1","1","3","1","3000","1","3","0","100","3","","0","0","0","1"
"306601203","","10","0","1","0","11","30","3","2","3000","1","3","18.5","0","3","","0","0","0","1"
"306601204","","10","0","1","0","31","30","3","2","3000","1","3","18.5","0","3","","0","0","0","1"
"306601205","","10","0","1","0","91","100","3","2","3000","1","3","18.5","0","3","","0","0","0","1"
"306601206","","16","0","0","0","1","0","7","150","-1","1","3","0","0","1","","0","0","0","2"
"306601301","","1","0","0","1","1","10","3","10","3000","1","3","0.00032","80","1","","0","0","0","1"
"306602101","","46","0","2","0","1","0","3","20","3000","1","6","0","100","99","","0","0","0","1"
"306602102","","9","0","0","24.5","4","1","3","1","3000","1","6","0","100","99","","0","0","0","1"
"306602103","","23","0","306602104","0","970","2","3","1","3000","1","6","0","306602105","99","","0","0","0","1"
"306602104","","10","0","1","0","1","20","3","2","3000","1","6","90","0","99","","0","0","0","1"
"306602105","","10","0","1","0","1","10","3","2","3000","1","6","90","0","99","","0","0","0","1"
"306602201","","46","0","2","0","1","0","3","15","3000","1","6","0","50","3","","0","0","0","1"
"306602202","","9","0","0","18.5","1","0.8","3","1","3000","1","6","0","100","3","","0","0","0","1"
"306602203","","10","0","1","0","11","30","3","2","3000","1","6","18.5","0","3","","0","0","0","1"
"306602204","","10","0","1","0","31","30","3","2","3000","1","6","18.5","0","3","","0","0","0","1"
"306602205","","10","0","1","0","91","50","3","2","3000","1","6","18.5","0","3","","0","0","0","1"
"306602206","","16","0","0","0","4","0","7","150","-1","1","3","0","0","1","","0","0","0","2"
"306602301","","1","0","0","1","1","47","3","47","3000","1","3","0.00174","50","1","","0","0","0","1"
"306603101","","46","0","2","0","1","0","3","25","3000","1","6","0","100","99","","0","0","0","1"
"306603102","","9","0","0","24.5","4","1","3","1","3000","1","6","0","100","99","","0","0","0","1"
"306603103","","23","0","306603104","0","970","2","3","1","3000","1","6","0","306603105","99","","0","0","0","1"
"306603104","","10","0","1","0","1","20","3","2","3000","1","6","90","0","99","","0","0","0","1"
"306603105","","10","0","1","0","1","10","3","2","3000","1","6","90","0","99","","0","0","0","1"
"306603201","","46","0","2","0","1","0","3","15","3000","1","6","0","80","3","","0","0","0","1"
"306603202","","9","0","0","18.5","1","0.8","3","1","3000","1","6","0","100","3","","0","0","0","1"
"306603203","","10","0","1","0","11","50","3","2","3000","1","6","18.5","0","3","","0","0","0","1"
"306603204","","10","0","1","0","31","50","3","2","3000","1","6","18.5","0","3","","0","0","0","1"
"306603205","","10","0","1","0","91","100","3","2","3000","1","6","18.5","0","3","","0","0","0","1"
"306603206","","16","0","0","0","4","0","7","300","-1","1","3","0","0","1","","0","0","0","2"
"306603301","","1","0","0","1","1","47","3","47","3000","1","3","0.00174","80","1","","0","0","0","1"
"306603302","","59","0","0","0","1","3.5","3","0.9","3000","1","3","0","0","1","","0","0","0","1"
"306604101","","46","0","2","0","1","0.0004","3","15","3000","1","3","0","100","99","","0","0","0","1"
"306604102","","9","0","0","24.5","4","0.2","3","1","3000","1","3","0","100","99","","0","0","0","1"
"306604103","","23","0","306604104","0","970","2","3","1","3000","1","3","0","306604105","99","","0","0","0","1"
"306604104","","10","0","1","0","1","20","3","3","3000","1","3","90","0","99","","0","0","0","1"
"306604105","","10","0","1","0","1","10","3","3","3000","1","3","90","0","99","","0","0","0","1"
"306604201","","46","0","2","0","1","0.0004","3","10","3000","1","3","0","100","3","","0","0","0","1"
"306604202","","9","0","0","18.5","1","0.16","3","1","3000","1","3","0","100","3","","0","0","0","1"
"306604203","","10","0","1","0","11","35","3","3","3000","1","3","18.5","0","3","","0","0","0","1"
"306604204","","10","0","1","0","31","35","3","3","3000","1","3","18.5","0","3","","0","0","0","1"
"306604205","","10","0","1","0","91","100","3","3","3000","1","3","18.5","0","3","","0","0","0","1"
"306604206","","16","0","0","0","4","0","7","200","-1","1","3","0","0","1","","0","0","0","2"
"306604301","","1","0","0","1","1","8","3","8","3000","1","3","0.0002","100","1","","0","0","0","1"
"306604302","","59","0","0","0","1","3.5","3","0.9","3000","1","3","0","0","1","","0","0","0","1"
"306700101","","46","0","1","0","1","0","3","40","2160","1","3","0","0","99","UB_全体物理ダメージ","0","0","0","1"
"306700102","","23","0","306700103","0","500","2","3","1","2160","1","1","0","0","99","対象の状態を判定","0","0","0","1"
"306700103","","1","0","0","1.5","1","8","3","50","2160","1","1","0","0","99","判定○なら追加ダメージ","0","0","0","1"
"306700201","","18","0","306700202","12","1","0","7","0.1","-1","1","1","0","0","1","ダメージチャージ","0","0","0","1"
"306700202","","36","2160","0","0","3","0","3","0","2160","1","3","0","0","1","攻撃フィールド","0","0","1.5","1"
"306700203","","1","0","0","0.3","1","0.7","3","2","2160","1","3","0","0","99","全体ダメージ","0","0","0","1"
"306700204","","10","0","1","0","20","15","7","2","0","1","1","12","0","1","自分に物防中アップ","0","0","0","2"
"306700205","","10","0","1","0","21","50","7","2","0","1","1","6","0","1","自分に物防大ダウン","0","0","0","2"
"306700301","","46","0","1","0","1","0","3","20","3000","1","1","0","0","3","前から3人物理攻撃","0","0","0","1"
"306700302","","8","0","0","2","7","0","1","0","3000","1","1","0","0","3","当たったらやけど","0","0","0","1"
"306700303","","23","1","306700304","0","950","0","1","0","3000","1","1","0","0","3","対象のHPが50％以下だったら","0","0","0","1"
"306700304","","9","0","0","10","2","15","1","120","3000","1","1","0","0","3","火傷付与","0","0","0","1"
"306700401","","17","0","0","50","3","0","0","100","0","1","0","0","0","0","トリガー効果","0","0","0","0"
"306700402","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","ヘイスト","0","0","0","2"
"306700403","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","物理攻撃バフ","0","0","0","2"
"306700404","","22","0","30670302","0","1","0","1","180","0","1","1","0","0","1","行動パターン変更","0","0","0","2"
"306700501","","47","10000","900","1.1","1","30","4","300","3000","1","1","0","1500","3","前から3人物理攻撃","0","2","1.5","1"
"306700502","","9","0","0","6","2","10","1","115","3000","1","1","0","0","3","当たったらやけど","0","0","0","1"
"306700503","","23","1","306700504","0","950","0","1","0","3000","1","1","0","0","3","対象のHPが50％以下だったら","0","0","0","1"
"306700504","","9","0","0","12","2","10","1","115","3000","1","1","0","0","3","火傷の効果時間2倍","0","0","0","1"
"306700601","","1","0","0","0.3","2","0.7","3","3","2160","1","3","0","0","99","全体ダメージ","0","0","0","1"
"306700602","","8","0","0","120","1","0","3","0.2","2160","1","3","0","0","99","当たったらスロウ","0","0","0","1"
"306700701","","8","2","0","10","2","0","3","6","3000","1","3","0","0","99","ヘイスト","0","0","0","1"
"306700702","","10","2","1","0","10","1000","3","1","3000","1","3","10","0","99","物理攻撃バフ","0","0","0","1"
"306700703","","10","2","1","0","30","1000","3","1","3000","1","3","10","0","99","魔法攻撃バフ","0","0","0","1"
"306700801","","17","0","0","100","3","0","0","100","0","1","0","0","0","0","トリガー効果","0","0","0","0"
"306700802","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","ヘイスト","0","0","0","2"
"306700803","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","物理攻撃バフ","0","0","0","2"
"306700804","","22","0","30670602","0","1","0","1","180","0","1","1","0","0","1","行動パターン変更","0","0","0","2"
"306700901","","47","10000","900","1.1","1","20","3","100","2160","1","3","0","1500","99","全体に攻撃","0","2","1.5","1"
"306700902","","9","0","0","180","2","1.8","3","30","2160","1","3","0","0","99","当たったらやけど","0","0","0","1"
"306707101","","46","0","1","0","1","0.1","3","20","2160","1","3","0","0","99","UB_全体物理ダメージ","0","0","0","1"
"306707102","","23","0","306707103","0","500","2","3","1","2160","1","1","0","0","99","対象の状態を判定","0","0","0","1"
"306707103","","1","0","0","5","1","0","3","0","2160","1","1","0","0","99","判定○なら追加ダメージ","0","0","0","1"
"306707201","","18","0","306707202","12","1","0","7","0.1","-1","1","1","0","0","1","ダメージチャージ","0","0","0","1"
"306707202","","36","2160","0","0","3","0","3","0","2160","1","3","0","0","1","攻撃フィールド","0","0","1.5","1"
"306707203","","1","0","0","0.3","1","0.7","3","2","2160","1","3","0","0","99","全体ダメージ","0","0","0","1"
"306707204","","10","0","1","0","20","15","7","2","0","1","1","12","0","1","自分に物防中アップ","0","0","0","2"
"306707205","","10","0","1","0","21","50","7","2","0","1","1","6","0","1","自分に物防大ダウン","0","0","0","2"
"306707301","","46","0","1","0","1","0.02","3","10","3000","1","1","0","0","3","前から3人物理攻撃","0","0","0","1"
"306707302","","8","0","0","0","7","0","3","0","3000","1","1","0","0","3","","0","0","0","1"
"306707303","","23","1","306707304","0","950","0","3","0","3000","1","1","0","306707304","3","","0","0","0","1"
"306707304","","9","0","0","10","2","3","3","100","3000","1","1","0","0","3","火傷付与","0","0","0","1"
"306707401","","17","0","0","45","3","0","0","100","0","1","0","0","0","0","トリガー効果","0","0","0","0"
"306707402","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","ヘイスト","0","0","0","2"
"306707403","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","物理攻撃バフ","0","0","0","2"
"306707404","","22","0","30671002","0","1","0","1","180","0","1","1","0","0","1","行動パターン変更","0","0","0","2"
"306800101","","46","0","2","0","1","0","3","30","3000","1","3","0","0","99","全体魔法ダメージ","0","0","0","1"
"306800102","","10","0","1","0","41","10","3","2","3000","1","3","6","0","99","対象の魔防中ダウン","0","0","0","1"
"306800201","","47","10000","1000","0","2","60","3","600","3000","1","1","0","1500","2","物理攻撃が高い順に2体に魔法中攻撃","1","2","1.5","1"
"306800202","","8","0","0","4","7","0","3","0","3000","1","1","0","0","2","物理攻撃が高い順に2体に魔法中攻撃","1","0","0","1"
"306800301","","47","10000","500","0","2","3","3","150","3000","1","1","0","1200","2","物理攻撃が高い順に2体に魔法小攻撃","0","2","1.5","1"
"306800302","","16","0","0","0","2","0","3","900","3000","1","1","0","0","2","TP減少","0","0","0","1"
"306800303","","9","0","0","14","3","2","3","50","3000","1","1","14","0","2","呪い付与","0","0","0","1"
"306800304","","10","0","1","0","11","90","3","2","3000","1","1","14","0","2","物攻ダウン","0","0","0","1"
"306800401","","17","0","0","40","3","0","0","100","0","1","0","0","0","0","トリガー効果","0","0","0","0"
"306800402","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","ヘイスト","0","0","0","2"
"306800403","","10","2","1","0","30","15","7","2","-1","1","3","90","0","1","魔法攻撃バフ","0","0","0","2"
"306800404","","22","0","30680202","0","1","0","1","180","0","1","1","0","0","1","行動パターン変更","0","0","0","2"
"306800501","","47","10000","500","0","2","20","3","150","3000","1","1","0","1200","3","物理攻撃が高い順に2体に魔法小攻撃","0","2","1.5","1"
"306800502","","16","0","0","0","2","0","3","900","3000","1","1","0","0","3","TP減少","0","0","0","1"
"306800503","","9","0","0","12","3","8","3","100","3000","1","1","0","0","3","呪い付与","0","0","0","1"
"306800504","","11","0","0","100","1","0","3","12","3000","1","1","0","0","3","物攻ダウン","0","0","0","1"
"306800505","","8","0","0","12","2","0","3","1.8","3000","1","1","0","0","3","ヘイスト付与","0","0","0","1"
"306800506","","10","0","1","0","81","90","3","2","3000","1","1","12","0","3","魔防ダウン","0","0","0","1"
"306800507","","10","0","1","0","21","30","3","2","3000","1","1","12","0","2","毒付与","0","0","0","1"
"306800601","","16","0","0","0","2","0","7","500","-1","1","3","0","0","1","TP減少","0","0","0","2"
"306800602","","9","0","0","10","3","0","7","9999","-1","1","3","0","0","1","呪い付与","0","0","0","2"
"306800603","","10","0","1","0","21","50","7","2","-1","1","3","10","0","1","物攻ダウン","0","0","0","2"
"306800701","","17","0","0","100","3","0","0","100","0","1","0","0","0","0","トリガー効果","0","0","0","0"
"306800702","","8","2","0","90","2","0","7","1.18","-1","1","3","0","0","1","ヘイスト","0","0","0","2"
"306800703","","10","2","1","0","30","15","7","2","-1","1","3","90","0","1","魔法攻撃バフ","0","0","0","2"
"306800704","","22","0","30680602","0","1","0","1","180","0","1","1","0","0","1","行動パターン変更","0","0","0","2"
"306800801","","52","0","0","0","0","0","7","10","-1","1","3","0","0","1","自分に間合い変更付与","0","0","0","2"
"306807101","","46","0","2","0","1","0.1","3","20","3000","1","3","0","0","99","全体魔法ダメージ","0","0","0","1"
"306807102","","10","0","1","0","41","10","3","2","3000","1","3","6","0","99","対象の魔防中ダウン","0","0","0","1"
"306807201","","46","0","2","0","1","0.15","3","4.5","3000","1","1","0","0","2","前から2、3番目の2体に魔法中攻撃","1","0","0","1"
"306807202","","8","0","0","4","7","0","3","0","3000","1","1","0","0","2","スタン","1","0","0","1"
"306807301","","47","10000","500","0","2","3","3","150","3000","1","1","0","1200","2","前から2体に魔法小攻撃","0","1","1","1"
"306807302","","16","0","0","0","2","0","3","900","3000","1","1","0","0","2","TP減少","0","0","0","1"
"306807303","","9","0","0","14","3","2","3","50","3000","1","1","0","0","2","呪い付与","0","0","0","1"
"306807304","","10","0","1","0","11","90","3","2","3000","1","1","14","0","2","物攻ダウン","0","0","0","1"
"306807401","","17","0","0","40","3","0","0","100","0","1","0","0","0","0","トリガー効果","0","0","0","0"
"306807402","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","ヘイスト","0","0","0","2"
"306807403","","10","2","1","0","30","15","7","2","-1","1","3","90","0","1","魔法攻撃バフ","0","0","0","2"
"306807404","","22","0","30680202","0","1","0","1","180","0","1","1","0","0","1","行動パターン変更","0","0","0","2"
"306900101","","10","2","1","3","10","50","7","1","-1","1","3","20","0","1","物攻バフ","0","0","0","2"
"306900102","","10","2","1","3","30","50","7","1","-1","1","3","20","0","1","魔攻バフ","0","0","0","2"
"306900103","","1","0","0","6","1","6","1","6","-1","1","3","0.14","0","99","敵全体ダメージ(物理)","0","0","0","1"
"306900104","","1","0","0","6","2","6","1","6","-1","1","3","0.14","0","99","敵全体ダメージ(魔法)","0","0","0","1"
"306900201","","7","0","0","0","4","0","3","0","3000","1","2","0","0","1","前方範囲魔法攻撃","0","0","0","1"
"306900202","","1","0","0","3","2","5","3","5","70","1","2","0.1","0","3","前方範囲魔法攻撃","0","0","0","1"
"306900301","","1","0","0","5","1","7","1","7","-1","1","3","0.057","0","99","敵全体ダメージ(物理)","0","0","0","1"
"306901101","","46","0","1","0","1","0","1","15","-1","1","3","0","100","99","","0","0","0","1"
"306901102","","46","0","2","0","1","0","1","15","-1","1","3","0","100","99","","0","0","0","1"
"306901103","","26","2","1","0","306901101","0.004","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306901104","","26","2","1","0","306901102","0.004","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306901105","","10","2","1","0","10","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306901106","","10","2","1","0","30","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306901201","","92","0","0","0","0","0","3","0","3000","1","3","0","0","1","","0","0","0","1"
"306901202","","1","99999","0","0","1","0","3","0","3000","1","3","0.00014","100","1","","0","0","0","1"
"306901203","","1","99999","0","0","2","0","3","0","3000","1","3","0.00014","100","1","","0","0","0","1"
"306901301","","1","0","0","1","1","3.6","1","3.6","-1","1","3","0.0004","100","99","","0","0","0","1"
"306901302","","26","2","2","0","306901304","5","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306901303","","26","2","2","0","306901305","5","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306901304","","10","0","1","1","11","0","20","1","-1","1","3","20","0","99","","0","0","0","1"
"306901305","","10","0","1","1","31","0","21","1","-1","1","3","20","0","99","","0","0","0","1"
"306901401","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306901402","","10","0","2","1","21","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306901403","","10","0","2","1","41","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306901501","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306901502","","10","0","2","1","21","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306901503","","10","0","2","1","41","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306901601","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306901602","","10","0","2","1","21","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306901603","","10","0","2","1","41","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306902101","","46","0","1","0","1","0","1","15","-1","1","3","0","100","99","","0","0","0","1"
"306902102","","46","0","2","0","1","0","1","15","-1","1","3","0","100","99","","0","0","0","1"
"306902103","","26","2","1","0","306902101","0.006","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306902104","","26","2","1","0","306902102","0.006","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306902105","","10","2","1","0","10","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306902106","","10","2","1","0","30","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306902201","","92","0","0","0","0","0","3","0","3000","1","3","0","0","1","","0","0","0","1"
"306902202","","1","99999","0","0","1","0","3","0","3000","1","3","0.00014","100","1","","0","0","0","1"
"306902203","","1","99999","0","0","2","0","3","0","3000","1","3","0.00014","100","1","","0","0","0","1"
"306902301","","1","0","0","1","1","3.6","1","3.6","-1","1","3","0.0004","100","99","","0","0","0","1"
"306902302","","26","2","2","0","306902304","10","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306902303","","26","2","2","0","306902305","10","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306902304","","10","0","1","1","11","0","20","1","-1","1","3","20","0","99","","0","0","0","1"
"306902305","","10","0","1","1","31","0","21","1","-1","1","3","20","0","99","","0","0","0","1"
"306902401","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306902402","","10","0","2","1","21","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306902403","","10","0","2","1","41","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306902501","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306902502","","10","0","2","1","21","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306902503","","10","0","2","1","41","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306902601","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306902602","","10","0","2","1","21","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306902603","","10","0","2","1","41","0","7","1","0","1","1","18","0","1","","0","0","0","2"
"306903101","","92","0","0","0","0","0","1","0","-1","1","3","0","0","99","","0","0","0","1"
"306903102","","46","0","1","0","1","0","1","16","-1","1","3","0","0","99","","0","0","0","1"
"306903103","","46","0","2","0","1","0","1","16","-1","1","3","0","0","99","","0","0","0","1"
"306903104","","26","2","1","0","306903102","0.007","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306903105","","26","2","1","0","306903103","0.007","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306903106","","10","2","1","0","10","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306903107","","10","2","1","0","30","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306903201","","92","0","0","0","0","0","3","0.5","3000","1","3","0","0","1","","0","0","0","1"
"306903202","","1","99999","0","0","1","0","3","0","3000","1","3","0.001","0","1","","0","0","0","1"
"306903203","","1","99999","0","0","2","0","3","0","3000","1","3","0.001","0","1","","0","0","0","1"
"306903301","","92","0","0","0","0","0","1","0","-1","1","3","0","0","99","","0","0","0","1"
"306903302","","1","0","0","1","1","10","1","100","-1","1","3","0.01","100","99","","0","0","0","1"
"306903303","","26","2","2","0","306903305","8","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306903304","","26","2","2","0","306903306","8","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306903305","","10","0","1","0","11","40000","20","1","-1","1","3","20","0","99","","0","0","0","1"
"306903306","","10","0","1","0","31","20000","21","1","-1","1","3","20","0","99","","0","0","0","1"
"306903401","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306903402","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306903403","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306903501","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306903502","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306903503","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306903601","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
