861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970
"","505022","505","0","","21","vo_drama_10082005_004","","","0","vo_drama_10082005"
"0","505023","505","6","0","11","それって結局いつもと変わってない\n気がするけど……","0.5","0","1","102211"
"","505024","505","1","","3","nop_talk_bitter","","0.2","","102211"
"","505025","505","","","91","","","","","505023"
"","505026","505","1","","3","nop_idle_bitter","","0.2","","102211"
"","505027","505","0","","21","vo_drama_10082005_005","","","0","vo_drama_10082005"
"0","505028","505","5","0","11","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0.5","0","1","100611"
"","505029","505","1","","3","nop_talk_wish","","0.2","","100611"
"","505030","505","","","93","1","","","","3.5"
"","505031","505","1","","3","nop_talk_joy1","","0.2","","100611"
"","505032","505","1","","3","nop_05_miyako_idle_normal","","0.2","","100711"
"","505033","505","","","91","","","","","505028"
"","505034","505","1","","3","nop_idle_joy1","","0.2","","100611"
"","505035","505","0","","21","vo_drama_10082005_006","","","0","vo_drama_10082005"
"0","505036","505","6","0","11","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0.5","0","1","103111"
"","505037","505","","","4","0","","","","103111"
"","505038","505","1","","3","nop_05_shinobu_talk_wish","","0.2","","103111"
"","505039","505","","","4","0","","","","2051"
"","505040","505","","","93","1","","","","6"
"","505041","505","1","","3","nop_05_shinobu_talk_normal","","0.2","","103111"
"","505042","505","","","91","","","","","505036"
"","505043","505","1","","3","nop_05_shinobu_idle_normal","","0.2","","103111"
"","505044","505","0","","21","vo_drama_10082005_007","","","0","vo_drama_10082005"
"0","505045","505","7","0","11","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0.5","0","1","102211"
"","505046","505","1","","3","nop_talk_surprise1","","0.2","","102211"
"","505047","505","","","91","","","","","505045"
"","505048","505","1","","3","nop_idle_surprise1","","0.2","","102211"
"","505049","505","0","","21","vo_drama_10082005_008","","","0","vo_drama_10082005"
"0","505050","505","6","0","11","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0.5","0","1","100611"
"","505051","505","1","","3","nop_talk_surprise1","","0.2","","100611"
"","505052","505","","","93","1","","","","3"
"","505053","505","1","","3","nop_talk_memory","","0.2","","100611"
"","505054","505","","","93","1","","","","1"
"","505055","505","","","4","1","","","","100711"
"1","505056","505","0","0","3","nop_05_miyako_talk_arm_crossed","","0.2","nop_05_miyako_idle_arm_crossed","100711"
"","505057","505","2","","12","17","","","","100711"
"","505058","505","","","91","","","","","505050"
"","505059","505","1","","3","nop_idle_memory2","","0.2","","100611"
"","505060","505","0","","21","vo_drama_10082005_009","","","0","vo_drama_10082005"
"0","505061","505","7","0","11","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0.5","0","1","102211"
"","505062","505","1","","3","nop_talk_wish","","0.2","","102211"
"","505063","505","","","91","","","","","505061"
"","505064","505","1","","3","nop_idle_wish","","0.2","","102211"
"","505065","505","0","","21","vo_drama_10082005_010","","","0","vo_drama_10082005"
"0","505066","505","6","0","11","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0.5","0","1","100611"
"","505067","505","1","","3","nop_talk_joy1","","0.2","","100611"
"","505068","505","","","91","","","","","505066"
"","505069","505","1","","3","nop_idle_joy1","","0.2","","100611"
"","505070","505","0","","21","vo_drama_10082005_011","","","0","vo_drama_10082005"
"0","505071","505","6","0","11","あ、それは私も気になるかも。\nシノブさん、お願いできます？","0.5","0","1","102211"
"","505072","505","1","","3","nop_talk_normal","","0.2","","102211"
"","505073","505","","","91","","","","","505071"
"","505074","505","","","93","","","","","0.3"
"","505075","505","1","","3","nop_idle_normal","","0.2","","102211"
"","505076","505","0","","21","vo_drama_10082005_012","","","0","vo_drama_10082005"
"0","505077","505","3","0","11","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0.5","0","1","103111"
"","505078","505","1","","3","nop_05_shinobu_talk_wish","","0.2","","103111"
"","505079","505","1","","3","nop_05_miyako_run_angry","","0.2","","100711"
"","505080","505","-240","","2","-1000","","","3","100711"
"","505081","505","","","93","1","","","","6"
"","505082","505","1","","3","nop_05_shinobu_talk_thinking","","0.2","","103111"
"","505083","505","1","","3","nop_idle_bitter2","","0.2","","102211"
"","505084","505","1","","12","4","","","","102211"
"","505085","505","","","93","1","","","","0.2"
"","505086","505","1","","3","nop_idle_surprise1","","0.2","","100611"
"","505087","505","0.8","","12","4","","","","100611"
"","505088","505","","","93","1","","","","2.1"
"","505089","505","","","91","","","","","505077"
"","505090","505","1","","3","nop_05_shinobu_idle_thinking","","0.2","","103111"
"","505091","505","0","","21","vo_drama_10082005_013","","","0","vo_drama_10082005"
"0","505092","505","5","0","11","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0.5","0","1","102211"
"","505093","505","1","","3","nop_talk_sad","","0.2","","102211"
"","505094","505","","","93","1","","","","4.5"
"","505095","505","1","","3","nop_talk_surprise1","","0.2","","102211"
"","505096","505","","","91","","","","","505092"
"","505097","505","1","","3","nop_05_shinobu_idle_surprise","","0.2","","103111"
"","505098","505","1.8","","12","4","","","","103111"
"","505099","505","1","","3","nop_run_sad","","0.2","","102211"
"","505100","505","-230","","2","-1000","","","4","102211"
"","505101","505","","","93","0","","","","1"
"","505102","505","0","","21","vo_drama_10082005_014","","","0","vo_drama_10082005"
"0","505103","505","6","0","11","大変！　止めないと！\nシノブさんも早く～！","0.5","0","1","100611"
"","505104","505","1","","3","nop_talk_surprise2","","0.2","","100611"
"","505105","505","","","93","1","","","","4.5"
"","505106","505","","","91","","","","","505103"
"","505107","505","1","","3","nop_run_sad","","0.2","","100611"
"0","505108","505","-260","","2","-1000","","","4","100611"
"","505109","505","","","93","","","","","2"
"","505110","505","","","4","1","","","","103111"
"","505111","505","","","4","1","","","","2051"
"","505112","505","","","93","","","","","0.5"
"","505113","505","","","91","","","","","505108"
"","505114","505","1","","3","nop_idle_normal","","0.2","","100611"
"","505115","505","0","","21","vo_drama_10082005_015","","","0","vo_drama_10082005"
"0","505116","505","5","0","11","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","1","0","1","103111"
"","505117","505","1","","3","nop_05_shinobu_talk_wish","","0.2","","103111"
"","505118","505","","","93","1","","","","3.2"
"","505119","505","","","4","0","","","","103111"
"","505120","505","","","4","0","","","","2051"
"","505121","505","1","","3","nop_05_shinobu_look_talk_wish_blink","","0.2","","103111"
"","505122","505","","","93","1","","","","6"
"1","505123","505","0","0.2","3","nop_05_shinobu_bow","","0.2","nop_05_shinobu_look_talk_wish","103111"
"","505124","505","","","91","","","","","505116"
"","505125","505","","","4","1","","","","103111"
"","505126","505","","","4","1","","","","2051"
"","505127","505","1","","3","nop_05_shinobu_idle_normal","","0.2","","103111"
"","505128","505","","","93","1","","","","0.4"
"","505129","505","1","","3","nop_05_shinobu_run","","0.2","","103111"
"","505130","505","-250","","2","-1000","","","4","103111"
"","505131","505","-225","","2","-1000","","","4","2051"
"","505132","505","","","93","0","","","","0.5"
"-275","506001","506","105","0","1","104731","nop_idle_arm_crossed","1.95","-300","1"
"-275","506002","506","104","1","1","107131","nop_idle_thinking","1.95","300","1"
"-255","506003","506","102","0","1","103731","nop_idle_normal","1.95","-150","1"
"-255","506004","506","103","1","1","100511","nop_idle_surprise_kira","1.95","150","1"
"","506005","506","","","93","0","","","","0.5"
"","506006","506","0","","21","vo_drama_10082006_001","","","0","vo_drama_10082006"
"0","506007","506","8","0","11","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0.5","0","1","107131"
"1","506008","506","0","0.2","3","nop_06_cris_ahaha_in","","0.2","nop_06_cris_ahaha_loop","107131"
"","506009","506","","","93","1","","","","2"
"1","506010","506","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","107131"
"","506011","506","","","91","","","","","506007"
"","506012","506","0","","21","vo_drama_10082006_002","","","0","vo_drama_10082006"
"0","506013","506","8","0","11","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0.5","0","1","103731"
"","506014","506","1","","3","nop_06_tomo_talk_anger","","0.2","","103731"
"","506015","506","","","91","","","","","506013"
"","506016","506","1","","3","nop_06_tomo_idle_anger","","0.2","","103731"
"","506017","506","0","","21","vo_drama_10082006_003","","","0","vo_drama_10082006"
"0","506018","506","8","0","11","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0.5","0","1","104731"
"","506019","506","1","","3","nop_talk_normal","","0.2","","104731"
"","506020","506","","","91","","","","","506018"
"","506021","506","1","","3","nop_idle_normal","","0.2","","104731"
"","506022","506","0","","21","vo_drama_10082006_004","","","0","vo_drama_10082006"
"0","506023","506","8","0","11","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0.5","0","1","100511"
"1","506024","506","0","0.2","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","100511"
"","506025","506","","","91","","","","","506023"
"","506026","506","1","","3","nop_idle_guts2","","0.2","","100511"
"","506027","506","0","","21","vo_drama_10082006_005","","","0","vo_drama_10082006"
"0","506028","506","8","0","11","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0.5","0","1","103731"
"","506029","506","1","","3","nop_talk_worry","","0.2","","103731"
"","506030","506","","","93","1","","","","3"
"1","506031","506","0","0.2","3","nop_06_tomo_talk_arm_crossed","","0.2","nop_06_tomo_talk_arm_crossed_loop","103731"
"","506032","506","","","91","","","","","506028"
"","506033","506","1","","3","nop_06_tomo_idle_arm_crossed","","0.2","","103731"
"","506034","506","0","","21","vo_drama_10082006_006","","","0","vo_drama_10082006"
"0","506035","506","8","0","11","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0.5","0","1","107131"
"","506036","506","1","","3","nop_talk_thinking","","0.2","","107131"
"","506037","506","","","93","1","","","","2"
"1","506038","506","0","0.2","3","nop_16_kaya_talk_normal2","","0.2","nop_16_kaya_talk_normal2_loop","107131"
"","506039","506","","","91","","","","","506035"
"","506040","506","1","","3","nop_16_kaya_idle_normal2","","0.2","","107131"
"","506041","506","0","","21","vo_drama_10082006_007","","","0","vo_drama_10082006"
"0","506042","506","8","0","11","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0.5","0","1","104731"
"","506043","506","1","","3","nop_talk_thinking","","0.2","","104731"
"","506044","506","","","93","1","","","","3.5"
"","506045","506","1","","3","nop_talk_normal","","0.2","","104731"
"","506046","506","","","91","","","","","506042"
"","506047","506","1","","3","nop_idle_normal","","0.2","","104731"
"","506048","506","0","","21","vo_drama_10082006_008","","","0","vo_drama_10082006"
"0","506049","506","8","0","11","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0.5","0","1","103731"
"","506050","506","1","","3","nop_talk_worry","","0.2","","103731"
"","506051","506","","","93","1","","","","3"
"","506052","506","1","","3","nop_06_tomo_talk_tsun_pain","","0.2","","103731"
"","506053","506","","","93","1","","","","1"
"1","506054","506","0","0.2","3","nop_06_tomo_talk_guts2","","0.2","nop_06_tomo_idle_guts2","103731"
"","506055","506","","","91","","","","","506049"
"","506056","506","0","","21","vo_drama_10082006_009","","","0","vo_drama_10082006"
"0","506057","506","8","0","11","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0.5","0","1","100511"
"","506058","506","1","","3","nop_talk_normal","","0.2","","100511"
"","506059","506","","","93","1","","","","2"
"1","506060","506","0","0.2","3","nop_06_matsuri_pose","","0.2","nop_06_matsuri_pose_loop","100511"
"","506061","506","","","91","","","","","506057"
"","506062","506","","","93","0","","","","0.5"
"-225","507001","507","101","0","1","102831","nop_idle_normal","1.95","-150","1"
"-225","507002","507","100","1","1","102111","nop_idle_joy1","1.95","150","1"
"-255","507003","507","105","0","1","102511","nop_idle_normal","1.95","-300","1"
"-255","507004","507","104","1","1","102311","nop_idle_joy1","1.95","300","1"
"","507005","507","","","93","0","","","","0.5"
"","507006","507","0","","21","vo_drama_10082007_001","","","0","vo_drama_10082007"
"0","507007","507","8","0","11","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0.5","0","1","102831"
"","507008","507","1","","3","nop_talk_joy3","","0.2","","102831"
"","507009","507","","","91","","","","","507007"
"","507010","507","1","","3","nop_idle_normal","","0.2","","102831"
"","507011","507","0","","21","vo_drama_10082007_002","","","0","vo_drama_10082007"
"0","507012","507","8","0","11","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0.5","0","1","102511"
"","507013","507","1","","3","nop_talk_joy3_dere","","0.2","","102511"
"","507014","507","","","93","1","","","","3"
"","507015","507","1","","3","nop_talk_joy1","","0.2","","102511"
"","507016","507","","","91","","","","","507012"
"","507017","507","1","","3","nop_idle_normal","","0.2","","102511"
"","507018","507","0","","21","vo_drama_10082007_003","","","0","vo_drama_10082007"
"0","507019","507","8","0","11","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0.5","0","1","102311"
"","507020","507","1","","3","nop_talk_joy1_normal","","0.2","","102311"
"","507021","507","","","93","1","","","","1.9"
"","507022","507","1","","3","nop_talk_wish_surprise","","0.2","","102311"
"","507023","507","","","91","","","","","507019"
"","507024","507","0","","21","vo_drama_10082007_004","","","0","vo_drama_10082007"
"0","507025","507","8","0","11","なんだかギルドレースの時みたい。\nあ……！","0.5","0","1","102111"
"","507026","507","1","","3","nop_talk_wish","","0.2","","102111"
"","507027","507","","","93","1","","","","2.5"
"","507028","507","1","","3","nop_07_kurumi_talk_memory","","0.2","","102111"
"","507029","507","","","91","","","","","507025"
"","507030","507","0","","21","vo_drama_10082007_005","","","0","vo_drama_10082007"
"0","507031","507","8","0","11","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0.5","0","1","102831"
"","507032","507","1","","3","nop_talk_bitter","","0.2","","102831"
"","507033","507","","","93","1","","","","4.3"
"","507034","507","1","","3","nop_idle_joy_dere","","0.2","","102111"
"1","507035","507","0","0","3","nop_talk_guts2","","0.2","nop_talk_guts2_loop","102311"
"","507036","507","","","91","","","","","507031"
"","507037","507","1","","3","nop_idle_normal","","0.2","","102831"
"","507038","507","0","","21","vo_drama_10082007_006","","","0","vo_drama_10082007"
"0","507039","507","8","0","11","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0.5","0","1","102511"
"1","507040","507","0","0","3","nop_talk_guts","","0.2","nop_talk_guts_loop","102511"
"","507041","507","","","91","","","","","507039"
"","507042","507","0","","21","vo_drama_10082007_007","","","0","vo_drama_10082007"
"0","507043","507","8","0","11","スズメにそう言われると\n逆に心配になっちゃうんだけど……","0.5","0","1","102311"
"","507044","507","1","","3","nop_talk_jitome","","0.2","","102311"
"","507045","507","1","","3","nop_07_kurumi_idle_bitter","","0.2","","102111"
"","507046","507","","","91","","","","","507043"
"","507047","507","0","","21","vo_drama_10082007_008","","","0","vo_drama_10082007"
"0","507048","507","8","0","11","ええー？　そ、そんな～！","0.5","0","1","102511"
"1","507049","507","0","0","3","nop_07_suzume_tohoho_in","","0","nop_07_suzume_tohoho_loop","102511"
"","507050","507","1","","3","nop_idle_bitter","","0.2","","102831"
"","507051","507","","","91","","","","","507048"
"","507052","507","0","","21","vo_drama_10082007_009","","","0","vo_drama_10082007"
"0","507053","507","8","0","11","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0.5","0","1","102831"
"","507054","507","1","","3","nop_talk_normal","","0.2","","102831"
"","507055","507","","","93","1","","","","2.3"
"","507056","507","1","","3","nop_talk_joy1","","0.2","","102831"
"","507057","507","","","91","","","","","507053"
"","507058","507","","","93","0","","","","0.5"
"-255","508001","508","100","0","1","101011","nop_idle_normal_joy","1.95","-150","1"
"-255","508002","508","101","1","1","104331","nop_idle_arm_crossed","1.95","150","1"
"-275","508003","508","104","0","1","101711","nop_idle_joy_normal","1.95","-300","1"
"-275","508004","508","105","1","1","101431","nop_idle_normal","1.95","300","1"
"","508005","508","","","93","0","","","","0.5"
"0","508006","508","8","0","11","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0.5","0","1","101011"
"","508007","508","0","","3","nop_talk_joy1","","0.2","","101011"
"","508008","508","","","93","1","","","","1.3"
"1","508009","508","0","0.2","3","nop_bow2","","0.2","nop_talk_joy1","101011"
"","508010","508","","","91","","","","","508006"
"","508011","508","1","","3","nop_idle_normal","","0.2","","101011"
"0","508012","508","8","0","11","呼んでくれてありがとうな。\nユイも喜んでたぜ。","0.5","0","1","104331"
"","508013","508","1","","3","nop_talk_joy1","","0.2","","104331"
"","508014","508","","","91","","","","","508012"
"","508015","508","1","","3","nop_idle_joy_normal","","0.2","","104331"
"0","508016","508","8","0","11","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0.5","0","1","101711"
"","508017","508","1","","3","nop_talk_joy2","","0.2","","101711"
"","508018","508","","","91","","","","","508016"
"","508019","508","1","","3","nop_idle_joy1","","0.2","","101711"
"0","508020","508","8","0","11","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0.5","0","1","101431"
"","508021","508","1","","3","nop_talk_thinking","","0.2","","101431"
"","508022","508","","","93","1","","","","1.5"
"","508023","508","1","","3","nop_talk_normal","","0.2","","101431"
"","508024","508","","","91","","","","","508020"
"","508025","508","1","","3","nop_idle_normal","","0.2","","101431"
"0","508026","508","8","0","11","【美食殿】のおせち料理？\n絶対美味しいさ～！","0.5","0","1","101711"
"","508027","508","1","","3","nop_talk_normal","","0.2","","101711"
"","508028","508","","","93","1","","","","1.75"
"","508029","508","1","","3","nop_talk_joy1","","0.2","","101711"
"","508030","508","","","91","","","","","508026"
"","508031","508","1","","3","nop_idle_joy_normal","","0.2","","101711"
"0","508032","508","8","0","11","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0.5","0","1","104331"
"1","508033","508","0","0.2","3","nop_talk_arm_crossed2","","0.2","nop_talk_arm_crossed_loop2","104331"
"","508034","508","","","91","","","","","508032"
"","508035","508","1","","3","nop_idle_arm_crossed2","","0.2","","104331"
"0","508036","508","8","0","11","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0.5","0","1","101431"
"1","508037","508","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","101431"
"","508038","508","","","93","1","","","","2.9"
"","508039","508","1","","3","nop_talk_thinking","","0.2","","101431"
"0","508040","508","1","0","12","10","0","0","1","101011"
"","508041","508","1","","3","nop_look_idle_normal","","0.2","","101011"
"","508042","508","","","91","","","","","508036"
"","508043","508","1","","3","nop_idle_thinking","","0.2","","101431"
"","508044","508","","","91","","","","","508040"
"0","508045","508","8","0","11","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0.5","0","1","101011"
"1","508046","508","0","0.2","3","nop_look_smile","","0.2","nop_talk_joy1","101011"
"","508047","508","","","93","1","","","","4"
"0","508048","508","1","0","12","4","0","0","1","101431"
"","508049","508","1","","3","nop_idle_surprise2","","0.2","","101431"
"","508050","508","","","91","","","","","508045"
"","508051","508","1","","3","nop_idle_joy1","","0.2","","101011"
"","508052","508","","","91","","","","","508048"
"0","508053","508","8","0","11","ええー、マホさんずるいよ～！","0","0","1","101431"
"","508054","508","1","","3","nop_talk_joy1_sad","","0.2","","101431"
"","508055","508","","","93","1","","","","1"
"","508056","508","1","","3","nop_talk_sad2","","0.2","","101431"
"","508057","508","","","91","","","","","508053"
"0","508058","508","1","0","12","17","0","0","1","101431"
"","508059","508","1","","3","nop_idle_sad2","","0.2","","101431"
"0","508060","508","1","0","12","10","0","0","1","104331"
"","508061","508","1","","3","nop_talk_joy3","","0.2","","104331"
"0","508062","508","1","0","12","10","0","0","1","101711"
"","508063","508","1","","3","nop_talk_joy2","","0.2","","101711"
"0","508064","508","1","0","12","10","0","0","1","101011"
"","508065","508","1","","3","nop_talk_joy3","","0.2","","101011"
"","508066","508","","","93","1","","","","0.75"
"","508067","508","","","93","0","","","","0.5"
"-255","509001","509","100","0","1","103311","nop_idle_joy1","1.95","-150","1"
"-275","509002","509","104","0","1","105211","nop_idle_joy_normal","1.95","-300","1"
"-255","509003","509","101","1","1","102611","nop_idle_sad2","1.95","150","1"
"-275","509004","509","105","1","1","103811","nop_idle_normal","1.95","300","1"
"","509005","509","","","93","0","","","","0.5"
"0","509006","509","8","0","11","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0.5","0","1","103311"
"","509007","509","1","","3","nop_talk_joy2","","0.2","","103311"
"","509008","509","","","93","1","","","","3.5"
"","509009","509","1","","3","nop_talk_normal","","0.2","","103311"
"","509010","509","","","91","","","","","509006"
"","509011","509","1","","3","nop_idle_normal","","0.2","","103311"
"0","509012","509","8","0","11","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0.5","0","1","102611"
"","509013","509","1","","3","nop_talk_jitome","","0.2","","102611"
"","509014","509","","","93","1","","","","3.5"
"","509015","509","1","","3","nop_talk_bitter","","0.2","","102611"
"","509016","509","","","91","","","","","509012"
"","509017","509","1","","3","nop_idle_bitter","","0.2","","102611"
"0","509018","509","8","0","11","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0.5","0","1","105211"
"","509019","509","1","","3","nop_talk_normal","","0.2","","105211"
"","509020","509","","","93","1","","","","2"
"","509021","509","1","","3","nop_talk_joy2","","0.2","","105211"
"","509022","509","","","91","","","","","509018"
"","509023","509","1","","3","nop_idle_joy_dere2","","0.2","","105211"
"0","509024","509","8","0","11","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0.5","0","1","103811"
"","509025","509","1","","3","nop_talk_normal","","0.2","","103811"
"","509026","509","","","93","1","","","","4"
"","509027","509","1","","3","nop_talk_joy1","","0.2","","103811"
"","509028","509","","","91","","","","","509024"
"","509029","509","1","","3","nop_idle_joy1","","0.2","","103811"
"0","509030","509","8","0","11","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0.5","0","1","105211"
"","509031","509","1","","3","nop_talk_normal","","0.2","","105211"
"","509032","509","","","93","1","","","","5.75"
"","509033","509","1","","3","nop_talk_memory","","0.2","","105211"
"","509034","509","","","91","","","","","509030"
"","509035","509","1","","3","nop_idle_memory2","","0.2","","105211"
"0","509036","509","8","0","11","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0.5","0","1","103311"
"","509037","509","1","","3","nop_talk_joy1","","0.2","","103311"
"","509038","509","","","93","1","","","","4.75"
"1","509039","509","0","0.2","3","nop_talk_guts2","","0.2","nop_idle_guts2","103311"
"","509040","509","","","91","","","","","509036"
"0","509041","509","8","0","11","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0.5","0","1","102611"
"","509042","509","1","","3","nop_talk_sad2","","0.2","","102611"
"","509043","509","","","93","1","","","","4"
"","509044","509","1","","3","nop_talk_bitter","","0.2","","102611"
"","509045","509","","","91","","","","","509041"
"","509046","509","1","","3","nop_idle_bitter","","0.2","","102611"
"","509047","509","1","","3","nop_talk_joy1","","0.2","","103311"
"0","509048","509","1.5","0","12","10","0","0","1","103311"
"","509049","509","1","","3","nop_talk_joy3","","0.2","","105211"
"0","509050","509","1.5","0","12","10","0","0","1","105211"
"","509051","509","","","91","","","","","0"
"0","509052","509","8","0","11","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0.5","0","1","103811"
"","509053","509","1","","3","nop_talk_bitter","","0.2","","103811"
"","509054","509","","","93","1","","","","3"
"","509055","509","1","","3","nop_talk_joy1_wink","","0.2","","103811"
"","509056","509","","","91","","","","","509052"
"","509057","509","1","","3","nop_idle_joy1_wink","","0.2","","103811"
"","509058","509","","","93","0","","","","0.5"
"-255","510001","510","100","0","1","103231","nop_idle_normal","1.95","-150","1"
"-275","510002","510","104","1","1","103411","nop_10_yukari_06","1.95","1000","1"
"-275","510003","510","105","1","5","11","nop_10_yukari_06","1.95","1000","1"
"-255","510004","510","101","1","1","104811","nop_idle_doya","1.95","150","1"
"-275","510005","510","106","0","1","104611","nop_idle_joy1","1.95","-300","1"
"","510006","510","","","93","0","","","","0.5"
"0","510007","510","8","0","11","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0.5","0","1","103231"
"1","510008","510","0","0.2","3","nop_bow","","0.2","nop_talk_joy2","103231"
"","510009","510","","","93","1","","","","5"
"1","510010","510","0","0.2","3","nop_wink","","0.2","nop_idle_normal","103231"
"","510011","510","","","91","","","","","510007"
"","510012","510","1","","3","nop_idle_normal","","0.2","","103231"
"1","510013","510","1","0.1","3","nop_10_yukari_05","","0.5","nop_10_yukari_06","103411"
"1","510014","510","1","0.1","3","nop_10_yukari_05","","0.5","nop_10_yukari_06","11"
"7","510015","510","-245","","2","750","","","2.8","103411"
"7","510016","510","-245","","2","750","","","2.8","11"
"0","510017","510","8","0","11","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0.5","0","1","104811"
"","510018","510","1","","3","nop_talk_thinking","","0.2","","104811"
"","510019","510","","","93","1","","","","4"
"","510020","510","1","","3","nop_talk_normal","","0.2","","104811"
"","510021","510","","","93","1","","","","1"
"1","510022","510","0","0.2","3","nop_talk_guts","","0.2","nop_idle_guts","104811"
"","510023","510","","","91","","","","","510017"
"","510024","510","1","","3","nop_idle_guts","","0.2","","104811"
"","510025","510","","","91","","","","","510015"
"1","510026","510","1","0.1","3","nop_10_yukari_05","","0.5","nop_10_yukari_06","103411"
"1","510027","510","1","0.1","3","nop_10_yukari_05","","0.5","nop_10_yukari_06","11"
"7","510028","510","-255","","2","550","","","2.8","103411"
"7","510029","510","-255","","2","550","","","2.8","11"
"0","510030","510","8","0","11","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0.5","0","1","104611"
"","510031","510","1","","3","nop_idle_surprise2","","0.2","","104611"
"","510032","510","","","93","1","","","","1"
"","510033","510","1","","3","nop_talk_worry","","0.2","","104611"
"","510034","510","","","93","1","","","","2"
"","510035","510","1","","3","nop_talk_joy1_sad","","0.2","","104611"
"","510036","510","","","91","","","","","510030"
"","510037","510","1","","3","nop_idle_worry","","0.2","","104611"
