257cbc6bba6433c1e05830e9723d6d4d7c450a495c37d428a1e0020541548c15,34238fa357ccd7b8eade7f9d16b44acdcdb70fe216536999cf731ad45667d087,86a0d8468e9900117227607bbf1a43488faf4b40e3ed16be24993381575a31ab,cf3428404e090d4a2134cf8f9a2dd70ea91aa1f89ad3d33e8083b124ff21326d,44975990b7778691436d27aa4e144db5d46672cce8c5c08bac6a51371c0aa41f,d018c7ef5a4e70b1ad00626932f620f0ae0f4ccf0a04c9ba663bc5c2e2232d47,3c19c76f7398da606a918cf6e98e4d3d1cc6dd902a428ebe2553f621c3b802ed,e8c26372a7aa2dcd0fa5eb004e07e52a2244063cef33a6a19bd96b3b5d86b501,0db7f5949a6900b890851e7a3cf642cd9aa98cba6f1dd50b0139439865f71b34
"30","0","219","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10200114","200"
"11","20003","219","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10200115","200"
"45","0","219","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10200121","200"
"110000","94002","219","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10200122","200"
"6","23001","219","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10200123","200"
"45","0","239","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10220003","220"
"120000","94002","239","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10220004","220"
"10","91002","239","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10220005","220"
"60","0","239","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10220006","220"
"42","20002","239","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10220007","220"
"10","91002","239","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10220008","220"
"30","0","239","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10220009","220"
"30","0","239","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10220010","220"
"40","0","239","5","2024/02/14 23:59:59","16006001","2020/11/16 5:00:00","10220011","220"
"35","0","239","5","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10220012","220"
"3","22001","239","2","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10220013","220"
"45","0","239","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10220014","220"
"42","20002","239","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10220015","220"
"500","90007","239","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10220016","220"
"55","0","239","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10220017","220"
"130000","94002","239","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10220018","220"
"500","90007","239","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10220019","220"
"55","0","239","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10220024","220"
"300000","94002","239","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10220025","220"
"12","20003","239","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10220026","220"
"70","0","239","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10220027","220"
"510000","94002","239","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10220028","220"
"4","22002","239","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10220029","220"
"30","0","239","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10220114","220"
"12","20003","239","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10220115","220"
"45","0","239","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10220121","220"
"120000","94002","239","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10220122","220"
"6","23001","239","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10220123","220"
"45","0","259","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10240003","240"
"130000","94002","259","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10240004","240"
"10","91002","259","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10240005","240"
"60","0","259","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10240006","240"
"46","20002","259","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10240007","240"
"10","91002","259","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10240008","240"
"30","0","259","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10240009","240"
"30","0","259","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10240010","240"
"40","0","259","5","2024/02/14 23:59:59","16006001","2020/11/16 5:00:00","10240011","240"
"35","0","259","5","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10240012","240"
"3","22001","259","2","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10240013","240"
"45","0","259","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10240014","240"
"46","20002","259","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10240015","240"
"500","90007","259","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10240016","240"
"55","0","259","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10240017","240"
"140000","94002","259","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10240018","240"
"500","90007","259","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10240019","240"
"55","0","259","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10240024","240"
"320000","94002","259","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10240025","240"
"13","20003","259","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10240026","240"
"70","0","259","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10240027","240"
"540000","94002","259","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10240028","240"
"4","22002","259","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10240029","240"
"30","0","259","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10240114","240"
"13","20003","259","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10240115","240"
"45","0","259","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10240121","240"
"130000","94002","259","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10240122","240"
"6","23001","259","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10240123","240"
"45","0","279","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10260003","260"
"140000","94002","279","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10260004","260"
"10","91002","279","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10260005","260"
"60","0","279","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10260006","260"
"50","20002","279","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10260007","260"
"10","91002","279","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10260008","260"
"30","0","279","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10260009","260"
"30","0","279","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10260010","260"
"40","0","279","5","2024/02/14 23:59:59","16006001","2020/11/16 5:00:00","10260011","260"
"35","0","279","5","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10260012","260"
"3","22001","279","2","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10260013","260"
"45","0","279","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10260014","260"
"50","20002","279","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10260015","260"
"500","90007","279","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10260016","260"
"55","0","279","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10260017","260"
"150000","94002","279","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10260018","260"
"500","90007","279","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10260019","260"
"55","0","279","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10260024","260"
"340000","94002","279","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10260025","260"
"14","20003","279","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10260026","260"
"70","0","279","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10260027","260"
"570000","94002","279","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10260028","260"
"4","22002","279","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10260029","260"
"30","0","279","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10260114","260"
"14","20003","279","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10260115","260"
"45","0","279","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10260121","260"
"140000","94002","279","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10260122","260"
"6","23001","279","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10260123","260"
"45","0","299","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10280003","280"
"150000","94002","299","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10280004","280"
"10","91002","299","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10280005","280"
"60","0","299","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10280006","280"
"54","20002","299","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10280007","280"
"10","91002","299","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10280008","280"
"30","0","299","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10280009","280"
"30","0","299","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10280010","280"
"40","0","-1","5","2024/02/14 23:59:59","16006001","2020/11/16 5:00:00","10280011","280"
"35","0","-1","5","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10280012","280"
"3","22001","-1","2","2024/02/14 23:59:59","16007001","2020/11/16 5:00:00","10280013","280"
"45","0","299","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10280014","280"
"54","20002","299","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10280015","280"
"500","90007","299","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10280016","280"
"55","0","299","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10280017","280"
"160000","94002","299","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10280018","280"
"500","90007","299","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10280019","280"
"55","0","299","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10280024","280"
"360000","94002","299","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10280025","280"
"15","20003","299","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10280026","280"
"70","0","299","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10280027","280"
"600000","94002","299","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10280028","280"
"4","22002","299","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10280029","280"
"30","0","299","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10280114","280"
"15","20003","299","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10280115","280"
"45","0","299","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10280121","280"
"150000","94002","299","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10280122","280"
"6","23001","299","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10280123","280"
"140","0","-1","5","2030/12/31 23:59:59","16008001","2024/02/15 0:00:00","10290011","1"
"3","22001","-1","2","2030/12/31 23:59:59","16008001","2024/02/15 0:00:00","10290012","1"
"45","0","319","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10300003","300"
"160000","94002","319","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10300004","300"
"10","91002","319","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10300005","300"
"60","0","319","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10300006","300"
"58","20002","319","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10300007","300"
"10","91002","319","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10300008","300"
"30","0","319","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10300009","300"
"30","0","319","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10300010","300"
"45","0","319","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10300014","300"
"58","20002","319","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10300015","300"
"500","90007","319","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10300016","300"
"55","0","319","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10300017","300"
"170000","94002","319","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10300018","300"
"500","90007","319","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10300019","300"
"55","0","319","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10300024","300"
"380000","94002","319","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10300025","300"
"16","20003","319","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10300026","300"
"70","0","319","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10300027","300"
"630000","94002","319","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10300028","300"
"4","22002","319","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10300029","300"
"30","0","319","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10300114","300"
"16","20003","319","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10300115","300"
"45","0","319","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10300121","300"
"160000","94002","319","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10300122","300"
"6","23001","319","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10300123","300"
"45","0","339","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10320003","320"
"170000","94002","339","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10320004","320"
"10","91002","339","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10320005","320"
"60","0","339","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10320006","320"
"62","20002","339","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10320007","320"
"10","91002","339","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10320008","320"
"30","0","339","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10320009","320"
"30","0","339","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10320010","320"
"45","0","339","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10320014","320"
"62","20002","339","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10320015","320"
"500","90007","339","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10320016","320"
"55","0","339","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10320017","320"
"180000","94002","339","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10320018","320"
"500","90007","339","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10320019","320"
"55","0","339","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10320024","320"
"400000","94002","339","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10320025","320"
"17","20003","339","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10320026","320"
"70","0","339","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10320027","320"
"660000","94002","339","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10320028","320"
"4","22002","339","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10320029","320"
"30","0","339","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10320114","320"
"17","20003","339","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10320115","320"
"45","0","339","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10320121","320"
"170000","94002","339","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10320122","320"
"6","23001","339","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10320123","320"
"45","0","-1","5","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10340003","340"
"180000","94002","-1","12","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10340004","340"
"10","91002","-1","8","2030/12/31 23:59:59","11001001","2020/11/16 5:00:00","10340005","340"
"60","0","-1","5","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10340006","340"
"66","20002","-1","2","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10340007","340"
"10","91002","-1","8","2030/12/31 23:59:59","11003001","2020/11/16 5:00:00","10340008","340"
"30","0","-1","5","2030/12/31 23:59:59","13002001","2020/11/16 5:00:00","10340009","340"
"30","0","-1","5","2030/12/31 23:59:59","18004001","2020/11/16 5:00:00","10340010","340"
"45","0","-1","5","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10340014","340"
"66","20002","-1","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10340015","340"
"500","90007","-1","2","2030/12/31 23:59:59","11004001","2020/11/16 5:00:00","10340016","340"
"55","0","-1","5","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10340017","340"
"190000","94002","-1","12","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10340018","340"
"500","90007","-1","2","2030/12/31 23:59:59","11005001","2020/11/16 5:00:00","10340019","340"
"55","0","-1","5","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10340024","340"
"420000","94002","-1","12","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10340025","340"
"17","20003","-1","2","2030/12/31 23:59:59","14001001","2020/11/16 5:00:00","10340026","340"
"70","0","-1","5","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10340027","340"
"690000","94002","-1","12","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10340028","340"
"4","22002","-1","2","2030/12/31 23:59:59","14003001","2020/11/16 5:00:00","10340029","340"
"30","0","-1","5","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10340114","340"
"18","20003","-1","2","2030/12/31 23:59:59","11101001","2020/11/16 5:00:00","10340115","340"
"45","0","-1","5","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10340121","340"
"180000","94002","-1","12","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10340122","340"
"6","23001","-1","2","2030/12/31 23:59:59","11001002","2020/11/16 5:00:00","10340123","340"
"50","91002","-1","8","2030/12/31 23:59:59","11005002","2018/01/01 5:00:00","11005002","1"
"50","91002","-1","8","2030/12/31 23:59:59","11005003","2018/01/01 5:00:00","11005003","1"
"100","25021","-1","2","2030/12/31 23:59:59","11701001","2020/11/16 5:00:00","11701001","1"
"50","90005","-1","2","2030/12/31 23:59:59","18010001","2024/02/15 15:00:00","18010001","1"
"1","21953","-1","2","2030/12/31 23:59:59","21082001","2024/10/15 15:00:00","21082001","1"
"1","21953","-1","2","2030/12/31 23:59:59","21082002","2024/10/15 15:00:00","21082002","1"
"1","21953","-1","2","2030/12/31 23:59:59","21082003","2025/02/10 12:00:00","21082003","1"
"1","21953","-1","2","2030/12/31 23:59:59","21082004","2025/02/10 12:00:00","21082004","1"
"100","90006","-1","2","2030/12/31 23:59:59","25010001","2020/12/26 5:00:00","25010001","1"
"500","90006","-1","2","2030/12/31 23:59:59","25010002","2020/12/26 5:00:00","25010002","1"
"1500","90006","-1","2","2030/12/31 23:59:59","25010003","2020/12/26 5:00:00","25010003","1"
"2500","90006","-1","2","2030/12/31 23:59:59","25010004","2020/12/26 5:00:00","25010004","1"
"500","90006","-1","2","2030/12/31 23:59:59","25010011","2020/12/26 5:00:00","25010011","1"
"2500","90006","-1","2","2030/12/31 23:59:59","25010012","2020/12/26 5:00:00","25010012","1"
"3500","90006","-1","2","2030/12/31 23:59:59","25010013","2020/12/26 5:00:00","25010013","1"
"1","2848","-1","7","2030/12/31 23:59:59","26020001","2025/02/28 12:00:00","26020001","1"
"1000","91002","-1","8","2023/02/28 11:59:59","28014001","2023/02/15 15:00:00","28014001","1"
"300","91002","-1","8","2030/12/31 23:59:59","28015001","2025/04/30 12:00:00","28015001","1"
