a0d45f907772fc75ab916f2e33d014666c72bbda4848522efdf80f2ff3050cc1,d8f339dcb12aa0d8f276cb20050263b0b6a69b748bf4ab073c6218e64678e582,f1ec85060eba902ffd65d5b3044116716ba6652deb9b88d1035497e99e86c8e4,bc09ac39b1b96391cefc063c2e67dc2a11195966f8a3ad4b51bc098b6fbcf789,3543d2653b9d7476aa3e36c2b6fa3c6aa20adacaf13c6517f4e5681e130d933c,71f79fcfb8cc7f3b6adaabb06fa366be0d0232be34082095a4ed77376f31ec66,c65ecfc908f3d88007779680039b3e39ee8cf89bd003a40335943be5e8225c07,b6d29c707b606aec193890686fe7a0a8d61b8eb257cc54a7537b43ee17e82f7e,3c11ba9cfbb19dcb8fb292579c0c3c0113c0e5f9ba2bfc6e451ce05810b14525,a735216e83ff852d99f00d111ad79b804b11c6bc0396696d1f22336ba696e988,02d11001bde16ad79f6c43e6128d35e020fa7c4a902a0b28e11f8d154a03b2f4,e393b56d0e6f9fa2982e846f10caad0c9ab03de40cb4871a92fadc8069f96502,1449c90ca59521d013e4a4f6e895b0bb96bc92cce9c1bf74c26e0426e32e5542,1be5d8e934cdd3a00ddfe4f95225e858a4e87e2918413a62567542833fc6e931,3d5bdbf98de603e7f0a2eb14d6678071ec377400780f52fdab6c23d608712589
"430001294","830010541","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001295","830010551","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001296","830010561","830105607","0","0","830105606","0","0","1","0","1","43","0","1","810105106"
"430001297","830010571","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001298","830010581","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001299","830010591","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001300","830010601","830106003","0","0","830106004","0","0","1","0","1","43","0","1","830106002"
"430001301","830010611","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001302","830010621","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001303","830010631","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001304","830010641","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001305","830010651","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001306","830010661","830106606","0","0","830106607","0","0","1","0","1","43","0","1","810105106"
"430001307","830010671","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001308","830010681","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001309","830010691","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001310","830010701","830107006","0","0","0","0","0","1","0","0","43","0","1","830107005"
"430001311","840010511","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001312","840010521","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001313","840010531","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001314","840010541","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001315","840010551","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001316","840010561","810105107","0","0","840105606","0","1","1","0","1","43","840105607","1","810105106"
"430001317","840010571","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001318","840010581","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001319","840010591","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001320","840010601","840106003","0","0","0","0","0","1","0","0","43","0","1","840106002"
"430001321","840010611","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001322","840010621","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001323","840010631","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001324","840010641","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001325","840010651","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001326","840010661","810105107","0","0","840106606","0","1","1","0","1","43","840106607","1","810105106"
"430001327","840010671","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001328","840010681","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001329","840010691","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001330","840010701","840107003","0","0","840107004","0","0","1","0","1","43","0","1","840107002"
"430001331","850010511","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001332","850010521","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001333","850010531","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001334","850010541","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001335","850010551","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001336","850010561","850105606","0","0","850105607","0","0","1","0","1","43","0","1","810105106"
"430001337","850010571","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001338","850010581","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001339","850010591","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001340","850010601","850106006","0","0","0","0","0","1","0","0","43","0","1","850106005"
"430001341","850010611","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001342","850010621","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001343","850010631","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001344","850010641","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001345","850010651","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001346","850010661","850106606","0","0","850106607","0","0","1","0","1","43","0","1","810105106"
"430001347","850010671","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001348","850010681","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001349","850010691","810105107","0","0","0","0","0","1","0","0","43","0","1","810105106"
"430001350","850010701","850107003","0","0","0","0","0","1","0","0","43","0","1","850107002"
"430001351","810010711","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001352","810010721","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001353","810010731","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001354","810010741","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001355","810010751","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001356","810010761","810107107","0","0","810107606","0","1","1","0","4","43","810107607","1","810107106"
"430001357","810010771","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001358","810010781","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001359","810010791","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001360","810010801","810108003","0","0","810108004","0","0","1","0","1","43","0","1","810108002"
"430001361","820010711","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001362","820010721","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001363","820010731","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001364","820010741","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001365","820010751","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001366","820010761","810107108","0","0","820107606","0","1","1","0","4","43","820107607","1","810107106"
"430001367","820010771","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001368","820010781","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001369","820010791","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001370","820010801","820108006","0","0","820108007","0","0","1","0","1","43","0","1","820108005"
"430001371","830010711","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001372","830010721","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001373","830010731","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001374","830010741","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001375","830010751","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001376","830010761","810107107","0","0","830107606","0","1","1","0","4","43","830107607","1","810107106"
"430001377","830010771","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001378","830010781","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001379","830010791","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001380","830010801","830108003","0","0","830108004","0","0","1","0","1","43","0","1","830108002"
"430001381","840010711","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001382","840010721","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001383","840010731","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001384","840010741","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001385","840010751","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001386","840010761","810107107","0","4","810107108","0","4","1","840107607","1","43","840107606","1","810107106"
"430001387","840010771","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001388","840010781","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001389","840010791","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001390","840010801","840108003","0","0","840108004","0","0","1","0","1","43","0","1","840108002"
"430001391","850010711","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001392","850010721","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001393","850010731","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001394","850010741","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001395","850010751","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001396","850010761","810107107","0","0","850107606","0","1","1","0","4","43","850107607","1","810107106"
"430001397","850010771","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001398","850010781","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001399","850010791","810107107","0","0","810107108","0","0","1","0","1","43","0","1","810107106"
"430001400","850010801","850108003","0","0","850108004","0","0","1","0","1","43","0","1","850108002"
"441001001","1001001","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441001002","1001002","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441001003","1001003","0","0","0","0","0","0","0","0","0","44","0","1","1100000308"
"441001004","1001004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441001005","1001005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441001006","1001006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441001007","1001007","1100000102","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441001008","1001008","1100000204","0","0","0","0","0","1","0","0","44","0","1","1100000302"
"441001009","1001009","1100000208","0","0","0","0","0","1","0","0","44","0","1","1100000308"
"441001010","1001010","1100000107","0","0","1100000205","0","0","1","0","1","44","0","1","1100000301"
"441001011","1001011","1100000304","0","0","1100000306","0","0","1","0","1","44","0","1","1100000302"
"441001012","1001012","1100000108","0","0","1100000207","0","0","1","0","1","44","0","1","1100000301"
"441001013","1001013","1100000203","0","0","1100000208","0","0","1","0","1","44","0","1","1100000302"
"441001014","1001014","1100000204","0","0","1100000209","0","0","1","0","1","44","0","1","1100000301"
"441001015","1001015","1100000102","0","0","1100000206","0","0","1","0","1","44","0","1","1100000302"
"441001016","1001016","1100000302","0","0","1100000305","0","1","1","0","1","44","1100000306","1","1100000301"
"441001017","1001017","1100000302","0","0","1100000303","0","1","1","0","1","44","1100000304","1","1100000301"
"441001018","1001018","1100000302","0","0","1100000307","0","0","1","0","1","44","0","1","1100000301"
"441002001","1002001","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441002002","1002002","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441002003","1002003","0","0","0","0","0","0","0","0","0","44","0","1","1100000308"
"441002004","1002004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441002005","1002005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441002006","1002006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441002007","1002007","1100000107","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441002008","1002008","1100000102","0","0","0","0","0","1","0","0","44","0","1","1100000302"
"441002009","1002009","1100000108","0","0","0","0","0","1","0","0","44","0","1","1100000308"
"441002010","1002010","1100000203","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441002011","1002011","1100000204","0","0","0","0","0","1","0","0","44","0","1","1100000302"
"441002012","1002012","1100000107","0","0","1100000205","0","0","1","0","1","44","0","1","1100000308"
"441002013","1002013","1100000102","0","0","1100000206","0","0","1","0","1","44","0","1","1100000302"
"441002014","1002014","1100000108","0","0","1100000207","0","0","1","0","1","44","0","1","1100000301"
"441002015","1002015","1100000307","0","0","0","0","0","1","0","0","44","0","1","1100000302"
"441002016","1002016","1100000303","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441002017","1002017","1100000304","0","0","0","0","0","1","0","0","44","0","1","1100000302"
"441002018","1002018","1100000305","0","0","1100000307","0","0","1","0","1","44","0","1","1100000301"
"441003001","1003001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441003002","1003002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441003003","1003003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441003004","1003004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441003005","1003005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441003006","1003006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441003007","1003007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441003008","1003008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441003009","1003009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441003010","1003010","1100000205","0","0","0","0","0","1","0","0","44","0","1","1100000107"
"441003011","1003011","1100000206","0","0","0","0","0","1","0","0","44","0","1","1100000102"
"441003012","1003012","1100000207","0","0","0","0","0","1","0","0","44","0","1","1100000108"
"441003013","1003013","1100000202","0","0","1100000203","0","0","1","0","1","44","0","1","1100000201"
"441003014","1003014","1100000204","0","0","1100000303","0","0","1","0","1","44","0","1","1100000203"
"441003015","1003015","1100000304","0","0","1100000201","0","0","1","0","1","44","0","1","1100000303"
"441003016","1003016","1100000305","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441003017","1003017","1100000306","0","0","0","0","0","1","0","0","44","0","1","1100000302"
"441003018","1003018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441004001","1004001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441004002","1004002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441004003","1004003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441004004","1004004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441004005","1004005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441004006","1004006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441004007","1004007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441004008","1004008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441004009","1004009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441004010","1004010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441004011","1004011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441004012","1004012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441004013","1004013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441004014","1004014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441004015","1004015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441004016","1004016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441004017","1004017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441004018","1004018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441005001","1005001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441005002","1005002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441005003","1005003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441005004","1005004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441005005","1005005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441005006","1005006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441005007","1005007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441005008","1005008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441005009","1005009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441005010","1005010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441005011","1005011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441005012","1005012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441005013","1005013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441005014","1005014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441005015","1005015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441005016","1005016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441005017","1005017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441005018","1005018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441006001","1006001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441006002","1006002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441006003","1006003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441006004","1006004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441006005","1006005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441006006","1006006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441006007","1006007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441006008","1006008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441006009","1006009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441006010","1006010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441006011","1006011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441006012","1006012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441006013","1006013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441006014","1006014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441006015","1006015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441006016","1006016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441006017","1006017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441006018","1006018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441007001","1007001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441007002","1007002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441007003","1007003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441007004","1007004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441007005","1007005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441007006","1007006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441007007","1007007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441007008","1007008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441007009","1007009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441007010","1007010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441007011","1007011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441007012","1007012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441007013","1007013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441007014","1007014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441007015","1007015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441007016","1007016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441007017","1007017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441007018","1007018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441008001","1008001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441008002","1008002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441008003","1008003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441008004","1008004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441008005","1008005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441008006","1008006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441008007","1008007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441008008","1008008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441008009","1008009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441008010","1008010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441008011","1008011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441008012","1008012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441008013","1008013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441008014","1008014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441008015","1008015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441008016","1008016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441008017","1008017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441008018","1008018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441009001","1009001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441009002","1009002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441009003","1009003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441009004","1009004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441009005","1009005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441009006","1009006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441009007","1009007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441009008","1009008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441009009","1009009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441009010","1009010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441009011","1009011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441009012","1009012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441009013","1009013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441009014","1009014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441009015","1009015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441009016","1009016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441009017","1009017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441009018","1009018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441010001","1010001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441010002","1010002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441010003","1010003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441010004","1010004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441010005","1010005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441010006","1010006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441010007","1010007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441010008","1010008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441010009","1010009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441010010","1010010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441010011","1010011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441010012","1010012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441010013","1010013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441010014","1010014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441010015","1010015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441010016","1010016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441010017","1010017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441010018","1010018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441011001","1011001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441011002","1011002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441011003","1011003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441011004","1011004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441011005","1011005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441011006","1011006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441011007","1011007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441011008","1011008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441011009","1011009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441011010","1011010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441011011","1011011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441011012","1011012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441011013","1011013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441011014","1011014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441011015","1011015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441011016","1011016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
"441011017","1011017","1100000404","0","0","0","0","0","1","0","0","44","0","1","1100000204"
"441011018","1011018","0","0","0","0","0","0","0","0","0","44","0","1","1100000307"
"441012001","1012001","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441012002","1012002","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441012003","1012003","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441012004","1012004","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441012005","1012005","0","0","0","0","0","0","0","0","0","44","0","1","1100000301"
"441012006","1012006","0","0","0","0","0","0","0","0","0","44","0","1","1100000302"
"441012007","1012007","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441012008","1012008","1100000302","0","0","0","0","0","1","0","0","44","0","1","1100000301"
"441012009","1012009","1100000302","0","0","1100000308","0","0","1","0","1","44","0","1","1100000301"
"441012010","1012010","1100000205","0","0","1100000405","0","0","1","0","1","44","0","1","1100000107"
"441012011","1012011","1100000206","0","0","1100000406","0","0","1","0","1","44","0","1","1100000102"
"441012012","1012012","1100000207","0","0","1100000407","0","0","1","0","1","44","0","1","1100000108"
"441012013","1012013","1100000408","0","0","0","0","0","1","0","0","44","0","1","1100000208"
"441012014","1012014","1100000409","0","0","0","0","0","1","0","0","44","0","1","1100000209"
"441012015","1012015","1100000401","0","0","0","0","0","1","0","0","44","0","1","1100000201"
"441012016","1012016","1100000403","0","0","0","0","0","1","0","0","44","0","1","1100000203"
