242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"2","0","0","0","0","0","0","0","0","0","0","0","31257","0","0","0","0","0","0","0","100","0","0","0","1","1014520101"
"2","0","0","0","0","0","0","0","0","0","0","0","31057","0","0","0","0","0","0","0","100","0","0","0","1","1014520102"
"2","2","0","0","6","0","0","61442","0","2","61442","34","61442","0","0","0","0","0","0","5","33","33","0","0","4","1014520103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1014520104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1014520105"
"2","0","0","0","0","0","0","0","0","0","0","0","31257","0","0","0","0","0","0","0","100","0","0","0","1","1014530101"
"2","2","0","0","8","0","0","61442","0","2","61442","34","61442","0","0","0","0","0","0","5","33","33","0","0","2","1014530102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1014530103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1014530104"
"2","0","0","0","0","0","0","0","0","0","0","0","31257","0","0","0","0","0","0","0","100","0","0","0","3","1014540101"
"2","0","0","0","0","0","0","0","0","0","0","0","61442","0","0","0","0","0","0","0","100","0","0","0","675","1014540102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1014540103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1014540104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1014540105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1014540106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1014540107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1014540108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1014540109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1014540110"
"2","2","0","0","4","0","0","61452","0","2","61452","34","61452","0","0","0","0","0","0","3","33","33","0","0","2","1014610101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1014610102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1014610103"
"2","0","0","0","0","0","0","0","0","0","0","0","31010","0","0","0","0","0","0","0","100","0","0","0","1","1014620101"
"2","0","0","0","0","0","0","0","0","0","0","0","31021","0","0","0","0","0","0","0","100","0","0","0","1","1014620102"
"2","2","0","0","6","0","0","61452","0","2","61452","34","61452","0","0","0","0","0","0","5","33","33","0","0","4","1014620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1014620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1014620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31010","0","0","0","0","0","0","0","100","0","0","0","1","1014630101"
"2","2","0","0","8","0","0","61452","0","2","61452","34","61452","0","0","0","0","0","0","5","33","33","0","0","2","1014630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1014630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1014630104"
"2","0","0","0","0","0","0","0","0","0","0","0","31010","0","0","0","0","0","0","0","100","0","0","0","3","1014640101"
"2","0","0","0","0","0","0","0","0","0","0","0","61452","0","0","0","0","0","0","0","100","0","0","0","675","1014640102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1014640103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1014640104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1014640105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1014640106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1014640107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1014640108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1014640109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1014640110"
"2","2","0","0","4","0","0","61462","0","2","61462","34","61462","0","0","0","0","0","0","3","33","33","0","0","2","1014710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1014710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1014710103"
"2","0","0","0","0","0","0","0","0","0","0","0","31044","0","0","0","0","0","0","0","100","0","0","0","1","1014720101"
"2","0","0","0","0","0","0","0","0","0","0","0","31008","0","0","0","0","0","0","0","100","0","0","0","1","1014720102"
"2","2","0","0","6","0","0","61462","0","2","61462","34","61462","0","0","0","0","0","0","5","33","33","0","0","4","1014720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1014720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1014720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31044","0","0","0","0","0","0","0","100","0","0","0","1","1014730101"
"2","2","0","0","8","0","0","61462","0","2","61462","34","61462","0","0","0","0","0","0","5","33","33","0","0","2","1014730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1014730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1014730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31044","0","0","0","0","0","0","0","100","0","0","0","3","1014740101"
"2","0","0","0","0","0","0","0","0","0","0","0","61462","0","0","0","0","0","0","0","100","0","0","0","675","1014740102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1014740103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1014740104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1014740105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1014740106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1014740107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1014740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1014740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1014740110"
"2","2","0","0","4","0","0","61472","0","2","61472","34","61472","0","0","0","0","0","0","3","33","33","0","0","2","1014810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1014810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1014810103"
"2","0","0","0","0","0","0","0","0","0","0","0","31029","0","0","0","0","0","0","0","100","0","0","0","1","1014820101"
"2","0","0","0","0","0","0","0","0","0","0","0","31042","0","0","0","0","0","0","0","100","0","0","0","1","1014820102"
"2","2","0","0","6","0","0","61472","0","2","61472","34","61472","0","0","0","0","0","0","5","33","33","0","0","4","1014820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1014820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1014820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31029","0","0","0","0","0","0","0","100","0","0","0","1","1014830101"
"2","2","0","0","8","0","0","61472","0","2","61472","34","61472","0","0","0","0","0","0","5","33","33","0","0","2","1014830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1014830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1014830104"
"2","0","0","0","0","0","0","0","0","0","0","0","31029","0","0","0","0","0","0","0","100","0","0","0","3","1014840101"
"2","0","0","0","0","0","0","0","0","0","0","0","61472","0","0","0","0","0","0","0","100","0","0","0","675","1014840102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1014840103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1014840104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1014840105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1014840106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1014840107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1014840108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1014840109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1014840110"
"2","2","0","0","4","0","0","61482","0","2","61482","34","61482","0","0","0","0","0","0","3","33","33","0","0","2","1014910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1014910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1014910103"
"2","0","0","0","0","0","0","0","0","0","0","0","31267","0","0","0","0","0","0","0","100","0","0","0","1","1014920101"
"2","0","0","0","0","0","0","0","0","0","0","0","31048","0","0","0","0","0","0","0","100","0","0","0","1","1014920102"
"2","2","0","0","6","0","0","61482","0","2","61482","34","61482","0","0","0","0","0","0","5","33","33","0","0","4","1014920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1014920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1014920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31267","0","0","0","0","0","0","0","100","0","0","0","1","1014930101"
"2","2","0","0","8","0","0","61482","0","2","61482","34","61482","0","0","0","0","0","0","5","33","33","0","0","2","1014930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1014930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1014930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31267","0","0","0","0","0","0","0","100","0","0","0","3","1014940101"
"2","0","0","0","0","0","0","0","0","0","0","0","61482","0","0","0","0","0","0","0","100","0","0","0","675","1014940102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1014940103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1014940104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1014940105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1014940106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1014940107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1014940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1014940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1014940110"
"2","2","0","0","4","0","0","61492","0","2","61492","34","61492","0","0","0","0","0","0","3","33","33","0","0","2","1015010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015010103"
"2","0","0","0","0","0","0","0","0","0","0","0","31047","0","0","0","0","0","0","0","100","0","0","0","1","1015020101"
"2","0","0","0","0","0","0","0","0","0","0","0","31058","0","0","0","0","0","0","0","100","0","0","0","1","1015020102"
"2","2","0","0","6","0","0","61492","0","2","61492","34","61492","0","0","0","0","0","0","5","33","33","0","0","4","1015020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31047","0","0","0","0","0","0","0","100","0","0","0","1","1015030101"
"2","2","0","0","8","0","0","61492","0","2","61492","34","61492","0","0","0","0","0","0","5","33","33","0","0","2","1015030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015030104"
"2","0","0","0","0","0","0","0","0","0","0","0","31047","0","0","0","0","0","0","0","100","0","0","0","3","1015040101"
"2","0","0","0","0","0","0","0","0","0","0","0","61492","0","0","0","0","0","0","0","100","0","0","0","675","1015040102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1015040103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1015040104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1015040105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1015040106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1015040107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1015040108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015040109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015040110"
"2","2","0","0","4","0","0","61502","0","2","61502","34","61502","0","0","0","0","0","0","3","33","33","0","0","2","1015110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31270","0","0","0","0","0","0","0","100","0","0","0","1","1015120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31031","0","0","0","0","0","0","0","100","0","0","0","1","1015120102"
"2","2","0","0","6","0","0","61502","0","2","61502","34","61502","0","0","0","0","0","0","5","33","33","0","0","4","1015120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31270","0","0","0","0","0","0","0","100","0","0","0","1","1015130101"
"2","2","0","0","8","0","0","61502","0","2","61502","34","61502","0","0","0","0","0","0","5","33","33","0","0","2","1015130102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015130103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015130104"
"2","0","0","0","0","0","0","0","0","0","0","0","31270","0","0","0","0","0","0","0","100","0","0","0","3","1015140101"
"2","0","0","0","0","0","0","0","0","0","0","0","61502","0","0","0","0","0","0","0","100","0","0","0","675","1015140102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1015140103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1015140104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1015140105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1015140106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1015140107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1015140108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015140109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015140110"
"2","2","0","0","4","0","0","61512","0","2","61512","34","61512","0","0","0","0","0","0","3","33","33","0","0","2","1015210101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015210102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015210103"
"2","0","0","0","0","0","0","0","0","0","0","0","31319","0","0","0","0","0","0","0","100","0","0","0","1","1015220101"
"2","0","0","0","0","0","0","0","0","0","0","0","31059","0","0","0","0","0","0","0","100","0","0","0","1","1015220102"
"2","2","0","0","6","0","0","61512","0","2","61512","34","61512","0","0","0","0","0","0","5","33","33","0","0","4","1015220103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015220104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015220105"
"2","0","0","0","0","0","0","0","0","0","0","0","31319","0","0","0","0","0","0","0","100","0","0","0","1","1015230101"
"2","2","0","0","8","0","0","61512","0","2","61512","34","61512","0","0","0","0","0","0","5","33","33","0","0","2","1015230102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015230103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015230104"
"2","0","0","0","0","0","0","0","0","0","0","0","31319","0","0","0","0","0","0","0","100","0","0","0","3","1015240101"
"2","0","0","0","0","0","0","0","0","0","0","0","61512","0","0","0","0","0","0","0","100","0","0","0","675","1015240102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1015240103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1015240104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1015240105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1015240106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1015240107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1015240108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015240109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015240110"
"2","2","0","0","4","0","0","61522","0","2","61522","34","61522","0","0","0","0","0","0","3","33","33","0","0","2","1015310101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015310102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015310103"
"2","0","0","0","0","0","0","0","0","0","0","0","31098","0","0","0","0","0","0","0","100","0","0","0","1","1015320101"
"2","0","0","0","0","0","0","0","0","0","0","0","31025","0","0","0","0","0","0","0","100","0","0","0","1","1015320102"
"2","2","0","0","6","0","0","61522","0","2","61522","34","61522","0","0","0","0","0","0","5","33","33","0","0","4","1015320103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015320104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015320105"
"2","0","0","0","0","0","0","0","0","0","0","0","31098","0","0","0","0","0","0","0","100","0","0","0","1","1015330101"
"2","2","0","0","8","0","0","61522","0","2","61522","34","61522","0","0","0","0","0","0","5","33","33","0","0","2","1015330102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015330103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015330104"
"2","0","0","0","0","0","0","0","0","0","0","0","31098","0","0","0","0","0","0","0","100","0","0","0","3","1015340101"
"2","0","0","0","0","0","0","0","0","0","0","0","61522","0","0","0","0","0","0","0","100","0","0","0","675","1015340102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1015340103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1015340104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1015340105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1015340106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1015340107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1015340108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015340109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015340110"
"2","2","0","0","4","0","0","61532","0","2","61532","34","61532","0","0","0","0","0","0","3","33","33","0","0","2","1015410101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015410102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015410103"
"2","0","0","0","0","0","0","0","0","0","0","0","31012","0","0","0","0","0","0","0","100","0","0","0","1","1015420101"
"2","0","0","0","0","0","0","0","0","0","0","0","31007","0","0","0","0","0","0","0","100","0","0","0","1","1015420102"
"2","2","0","0","6","0","0","61532","0","2","61532","34","61532","0","0","0","0","0","0","5","33","33","0","0","4","1015420103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015420104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015420105"
"2","0","0","0","0","0","0","0","0","0","0","0","31012","0","0","0","0","0","0","0","100","0","0","0","1","1015430101"
"2","2","0","0","8","0","0","61532","0","2","61532","34","61532","0","0","0","0","0","0","5","33","33","0","0","2","1015430102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015430103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015430104"
"2","0","0","0","0","0","0","0","0","0","0","0","31012","0","0","0","0","0","0","0","100","0","0","0","3","1015440101"
"2","0","0","0","0","0","0","0","0","0","0","0","61532","0","0","0","0","0","0","0","100","0","0","0","675","1015440102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1015440103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1015440104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1015440105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1015440106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1015440107"
