766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8,fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df
"4900000","0","10126","1","601","スペシャルバトルのボスのHPを81000000まで減らそう","0","6011","81126001","2023/08/31 12:00:00","81126001","1","9018","2023/09/18 14:59:59","10126103"
"9800000","0","10126","1","601","スペシャルバトルのボスのHPを76100000まで減らそう","0","6011","81126002","2023/08/31 12:00:00","81126002","1","9018","2023/09/18 14:59:59","10126104"
"1","0","10126","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81126003","2023/08/31 12:00:00","81126003","0","9016","2023/09/18 14:59:59","10126105"
"4","0","10126","0","601","エリコ、ニノン、スズナ、リノのシャドウを倒そう","0","6011","81126004","2023/08/31 12:00:00","81126004","0","9001","2023/09/18 14:59:59","10126106"
"38400000","0","10126","1","601","スペシャルバトルのボスのHPを47500000まで減らそう","0","6011","81126005","2023/08/31 12:00:00","81126005","1","9018","2023/09/18 14:59:59","10126107"
"62200000","0","10126","1","601","スペシャルバトルのボスのHPを23700000まで減らそう","0","6011","81126006","2023/08/31 12:00:00","81126006","1","9018","2023/09/18 14:59:59","10126108"
"1","0","10126","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81126007","2023/08/31 12:00:00","81126007","0","9016","2023/09/18 14:59:59","10126109"
"1","0","10126","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81126008","2023/08/31 12:00:00","81126008","0","9015","2023/09/18 14:59:59","10126110"
"4","0","10127","0","601","MODE1のお供のモンスターを全て倒そう","0","6011","81127001","2023/09/18 12:00:00","81127001","0","9001","2023/09/27 14:59:59","10127103"
"2000000","0","10127","1","601","スペシャルバトルのボスのHPを14700000まで減らそう","0","6011","81127002","2023/09/18 12:00:00","81127002","1","9018","2023/09/27 14:59:59","10127104"
"4000000","0","10127","1","601","スペシャルバトルのボスのHPを12700000まで減らそう","0","6011","81127003","2023/09/18 12:00:00","81127003","1","9018","2023/09/27 14:59:59","10127105"
"1","0","10127","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81127004","2023/09/18 12:00:00","81127004","0","9016","2023/09/27 14:59:59","10127106"
"9500000","0","10127","1","601","スペシャルバトルのボスのHPを7200000まで減らそう","0","6011","81127005","2023/09/18 12:00:00","81127005","1","9018","2023/09/27 14:59:59","10127107"
"13100000","0","10127","1","601","スペシャルバトルのボスのHPを3600000まで減らそう","0","6011","81127006","2023/09/18 12:00:00","81127006","1","9018","2023/09/27 14:59:59","10127108"
"1","0","10127","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81127007","2023/09/18 12:00:00","81127007","0","9016","2023/09/27 14:59:59","10127109"
"1","0","10127","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81127008","2023/09/18 12:00:00","81127008","0","9015","2023/09/27 14:59:59","10127110"
"15","0","10128","0","601","古代小兵を15体倒そう","0","6011","81128001","2023/09/30 12:00:00","81128001","0","9014","2023/10/18 14:59:59","10128103"
"16800000","0","10128","1","601","スペシャルバトルのボスのHPを116200000まで減らそう","0","6011","81128002","2023/09/30 12:00:00","81128002","1","9018","2023/10/18 14:59:59","10128104"
"33600000","0","10128","1","601","スペシャルバトルのボスのHPを99400000まで減らそう","0","6011","81128003","2023/09/30 12:00:00","81128003","1","9018","2023/10/18 14:59:59","10128105"
"1","0","10128","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81128004","2023/09/30 12:00:00","81128004","0","9016","2023/10/18 14:59:59","10128106"
"78000000","0","10128","1","601","スペシャルバトルのボスのHPを55000000まで減らそう","0","6011","81128005","2023/09/30 12:00:00","81128005","1","9018","2023/10/18 14:59:59","10128107"
"105500000","0","10128","1","601","スペシャルバトルのボスのHPを27500000まで減らそう","0","6011","81128006","2023/09/30 12:00:00","81128006","1","9018","2023/10/18 14:59:59","10128108"
"1","0","10128","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81128007","2023/09/30 12:00:00","81128007","0","9016","2023/10/18 14:59:59","10128109"
"1","0","10128","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81128008","2023/09/30 12:00:00","81128008","0","9015","2023/10/18 14:59:59","10128110"
"2200000","0","10129","1","601","スペシャルバトルのボスのHPを16800000まで減らそう","0","6011","81129001","2023/10/16 12:00:00","81129001","1","9018","2023/10/25 14:59:59","10129103"
"4400000","0","10129","1","601","スペシャルバトルのボスのHPを14600000まで減らそう","0","6011","81129002","2023/10/16 12:00:00","81129002","1","9018","2023/10/25 14:59:59","10129104"
"1","0","10129","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81129003","2023/10/16 12:00:00","81129003","0","9016","2023/10/25 14:59:59","10129105"
"3","0","10129","0","601","トモ、リン、ナナカのシャドウを倒そう","0","6011","81129004","2023/10/16 12:00:00","81129004","0","9001","2023/10/25 14:59:59","10129106"
"10600000","0","10129","1","601","スペシャルバトルのボスのHPを8400000まで減らそう","0","6011","81129005","2023/10/16 12:00:00","81129005","1","9018","2023/10/25 14:59:59","10129107"
"14800000","0","10129","1","601","スペシャルバトルのボスのHPを4200000まで減らそう","0","6011","81129006","2023/10/16 12:00:00","81129006","1","9018","2023/10/25 14:59:59","10129108"
"1","0","10129","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81129007","2023/10/16 12:00:00","81129007","0","9016","2023/10/25 14:59:59","10129109"
"1","0","10129","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81129008","2023/10/16 12:00:00","81129008","0","9015","2023/10/25 14:59:59","10129110"
"9000000","0","10130","1","601","スペシャルバトルのボスのHPを114000000まで減らそう","0","6011","81130001","2023/10/31 12:00:00","81130001","1","9018","2023/11/18 14:59:59","10130103"
"18000000","0","10130","1","601","スペシャルバトルのボスのHPを105000000まで減らそう","0","6011","81130002","2023/10/31 12:00:00","81130002","1","9018","2023/11/18 14:59:59","10130104"
"1","0","10130","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81130003","2023/10/31 12:00:00","81130003","0","9016","2023/11/18 14:59:59","10130105"
"3","0","10130","0","601","アルターメイデンのシャドウを倒そう","0","6011","81130004","2023/10/31 12:00:00","81130004","0","9001","2023/11/18 14:59:59","10130106"
"59000000","0","10130","1","601","スペシャルバトルのボスのHPを64000000まで減らそう","0","6011","81130005","2023/10/31 12:00:00","81130005","1","9018","2023/11/18 14:59:59","10130107"
"91000000","0","10130","1","601","スペシャルバトルのボスのHPを32000000まで減らそう","0","6011","81130006","2023/10/31 12:00:00","81130006","1","9018","2023/11/18 14:59:59","10130108"
"1","0","10130","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81130007","2023/10/31 12:00:00","81130007","0","9016","2023/11/18 14:59:59","10130109"
"1","0","10130","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81130008","2023/10/31 12:00:00","81130008","0","9015","2023/11/18 14:59:59","10130110"
"3","0","10131","0","601","クリスティーナとマツリのシャドウとお供モンスターを倒そう","0","6011","81131001","2023/11/16 12:00:00","81131001","0","9001","2023/11/25 14:59:59","10131103"
"9000000","0","10131","1","601","スペシャルバトルのボスのHPを36000000まで減らそう","0","6011","81131002","2023/11/16 12:00:00","81131002","1","9018","2023/11/25 14:59:59","10131104"
"18000000","0","10131","1","601","スペシャルバトルのボスのHPを27000000まで減らそう","0","6011","81131003","2023/11/16 12:00:00","81131003","1","9018","2023/11/25 14:59:59","10131105"
"1","0","10131","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81131004","2023/11/16 12:00:00","81131004","0","9016","2023/11/25 14:59:59","10131106"
"33000000","0","10131","1","601","スペシャルバトルのボスのHPを12000000まで減らそう","0","6011","81131005","2023/11/16 12:00:00","81131005","1","9018","2023/11/25 14:59:59","10131107"
"39000000","0","10131","1","601","スペシャルバトルのボスのHPを6000000まで減らそう","0","6011","81131006","2023/11/16 12:00:00","81131006","1","9018","2023/11/25 14:59:59","10131108"
"1","0","10131","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81131007","2023/11/16 12:00:00","81131007","0","9016","2023/11/25 14:59:59","10131109"
"1","0","10131","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81131008","2023/11/16 12:00:00","81131008","0","9015","2023/11/25 14:59:59","10131110"
"15","0","10132","0","601","ターゲットを15体倒そう","0","6011","81132001","2023/11/30 12:00:00","81132001","0","9014","2023/12/18 14:59:59","10132103"
"12000000","0","10132","1","601","SPECIALのボスのHPを108000000まで減らそう","0","6011","81132002","2023/11/30 12:00:00","81132002","1","9018","2023/12/18 14:59:59","10132104"
"24000000","0","10132","1","601","SPECIALのボスのHPを96000000まで減らそう","0","6011","81132003","2023/11/30 12:00:00","81132003","1","9018","2023/12/18 14:59:59","10132105"
"1","0","10132","2","601","SPECIALのMODE2をクリアしよう","0","6011","81132004","2023/11/30 12:00:00","81132004","0","9016","2023/12/18 14:59:59","10132106"
"64000000","0","10132","1","601","SPECIALのボスのHPを56000000まで減らそう","0","6011","81132005","2023/11/30 12:00:00","81132005","1","9018","2023/12/18 14:59:59","10132107"
"92000000","0","10132","1","601","SPECIALのボスのHPを28000000まで減らそう","0","6011","81132006","2023/11/30 12:00:00","81132006","1","9018","2023/12/18 14:59:59","10132108"
"1","0","10132","3","601","SPECIALのボスを討伐しよう","0","6011","81132007","2023/11/30 12:00:00","81132007","0","9016","2023/12/18 14:59:59","10132111"
"1","0","10132","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81132010","2023/11/30 12:00:00","81132008","0","9015","2023/12/18 14:59:59","10132112"
"1","0","10132","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81132011","2023/11/30 12:00:00","81132011","0","9023","2023/12/18 14:59:59","10132113"
"1","0","10132","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81132012","2023/11/30 12:00:00","81132012","0","9023","2023/12/18 14:59:59","10132114"
"1","0","10132","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81132013","2023/11/30 12:00:00","81132013","0","9022","2023/12/18 14:59:59","10132115"
"12","0","10133","0","601","ターゲットを12体倒そう","0","6011","81133001","2023/12/18 12:00:00","81133001","0","9014","2023/12/27 14:59:59","10133103"
"4000000","0","10133","1","601","SPECIALのボスのHPを26000000まで減らそう","0","6011","81133002","2023/12/18 12:00:00","81133002","1","9018","2023/12/27 14:59:59","10133104"
"8000000","0","10133","1","601","SPECIALのボスのHPを22000000まで減らそう","0","6011","81133003","2023/12/18 12:00:00","81133003","1","9018","2023/12/27 14:59:59","10133105"
"1","0","10133","2","601","SPECIALのMODE2をクリアしよう","0","6011","81133004","2023/12/18 12:00:00","81133004","0","9016","2023/12/27 14:59:59","10133106"
"18000000","0","10133","1","601","SPECIALのボスのHPを12000000まで減らそう","0","6011","81133005","2023/12/18 12:00:00","81133005","1","9018","2023/12/27 14:59:59","10133107"
"24000000","0","10133","1","601","SPECIALのボスのHPを6000000まで減らそう","0","6011","81133006","2023/12/18 12:00:00","81133006","1","9018","2023/12/27 14:59:59","10133108"
"1","0","10133","3","601","SPECIALのボスを討伐しよう","0","6011","81133007","2023/12/18 12:00:00","81133007","0","9016","2023/12/27 14:59:59","10133109"
"1","0","10133","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81133008","2023/12/18 12:00:00","81133008","0","9015","2023/12/27 14:59:59","10133110"
"22000000","0","10134","1","601","SPECIALのボスのHPを98000000まで減らそう","0","6011","81134001","2023/12/31 12:00:00","81134001","1","9018","2024/01/18 14:59:59","10134103"
"44000000","0","10134","1","601","SPECIALのボスのHPを76000000まで減らそう","0","6011","81134002","2023/12/31 12:00:00","81134002","1","9018","2024/01/18 14:59:59","10134104"
"1","0","10134","1","601","SPECIALのMODE1をクリアしよう","0","6011","81134003","2023/12/31 12:00:00","81134003","0","9016","2024/01/18 14:59:59","10134105"
"30","0","10134","0","601","プチメテオを30個壊そう","0","6011","81134004","2023/12/31 12:00:00","81134004","0","9014","2024/01/18 14:59:59","10134106"
"84000000","0","10134","1","601","SPECIALのボスのHPを36000000まで減らそう","0","6011","81134005","2023/12/31 12:00:00","81134005","1","9018","2024/01/18 14:59:59","10134107"
"102000000","0","10134","1","601","SPECIALのボスのHPを18000000まで減らそう","0","6011","81134006","2023/12/31 12:00:00","81134006","1","9018","2024/01/18 14:59:59","10134108"
"1","0","10134","3","601","SPECIALのボスを討伐しよう","0","6011","81134007","2023/12/31 12:00:00","81134007","0","9016","2024/01/18 14:59:59","10134109"
"1","0","10134","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81134008","2023/12/31 12:00:00","81134008","0","9015","2024/01/18 14:59:59","10134110"
"1","0","10134","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81134011","2023/12/31 12:00:00","81134011","0","9023","2024/01/18 14:59:59","10134113"
"1","0","10134","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81134012","2023/12/31 12:00:00","81134012","0","9023","2024/01/18 14:59:59","10134114"
"1","0","10134","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81134013","2023/12/31 12:00:00","81134013","0","9022","2024/01/18 14:59:59","10134115"
"2000000","0","10135","1","601","SPECIALのボスのHPを38000000まで減らそう","0","6011","81135001","2024/01/16 12:00:00","81135001","1","9018","2024/01/25 14:59:59","10135103"
"4000000","0","10135","1","601","SPECIALのボスのHPを36000000まで減らそう","0","6011","81135002","2024/01/16 12:00:00","81135002","1","9018","2024/01/25 14:59:59","10135104"
"1","0","10135","1","601","SPECIALのMODE1をクリアしよう","0","6011","81135003","2024/01/16 12:00:00","81135003","0","9016","2024/01/25 14:59:59","10135105"
"8000000","0","10135","1","601","SPECIALのボスのHPを32000000まで減らそう","0","6011","81135004","2024/01/16 12:00:00","81135004","1","9018","2024/01/25 14:59:59","10135106"
"10000000","0","10135","1","601","SPECIALのボスのHPを30000000まで減らそう","0","6011","81135005","2024/01/16 12:00:00","81135005","1","9018","2024/01/25 14:59:59","10135107"
"1","0","10135","2","601","SPECIALのMODE2をクリアしよう","0","6011","81135006","2024/01/16 12:00:00","81135006","0","9016","2024/01/25 14:59:59","10135108"
"21300000","0","10135","1","601","SPECIALのボスのHPを18700000まで減らそう","0","6011","81135007","2024/01/16 12:00:00","81135007","1","9018","2024/01/25 14:59:59","10135109"
"30600000","0","10135","1","601","SPECIALのボスのHPを9400000まで減らそう","0","6011","81135008","2024/01/16 12:00:00","81135008","1","9018","2024/01/25 14:59:59","10135110"
"1","0","10135","3","601","SPECIALのボスを討伐しよう","0","6011","81135009","2024/01/16 12:00:00","81135009","0","9016","2024/01/25 14:59:59","10135111"
"1","0","10135","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81135010","2024/01/16 12:00:00","81135010","0","9015","2024/01/25 14:59:59","10135112"
"3","0","10136","0","601","トゥインクルウィッシュのシャドウを倒そう","0","6011","81136001","2024/01/31 12:00:00","81136001","0","9001","2024/02/28 14:59:59","10136103"
"8000000","0","10136","1","601","SPECIALの赤い霧の精霊のHPを112000000まで減らそう","0","6011","81136002","2024/01/31 12:00:00","81136002","1","9018","2024/02/28 14:59:59","10136104"
"16000000","0","10136","1","601","SPECIALの赤い霧の精霊のHPを104000000まで減らそう","0","6011","81136003","2024/01/31 12:00:00","81136003","1","9018","2024/02/28 14:59:59","10136105"
"1","0","10136","2","601","赤い霧の精霊のMODE2をクリアしよう","0","6011","81136004","2024/01/31 12:00:00","81136004","0","9016","2024/02/28 14:59:59","10136106"
"56000000","0","10136","1","601","SPECIALの赤い霧の精霊のHPを64000000まで減らそう","0","6011","81136005","2024/01/31 12:00:00","81136005","1","9018","2024/02/28 14:59:59","10136107"
"88000000","0","10136","1","601","SPECIALの赤い霧の精霊のHPを32000000まで減らそう","0","6011","81136006","2024/01/31 12:00:00","81136006","1","9018","2024/02/28 14:59:59","10136108"
"1","0","10136","3","601","SPECIALの赤い霧の精霊を討伐しよう","0","6011","81136007","2024/01/31 12:00:00","81136007","0","9016","2024/02/28 14:59:59","10136109"
"1","0","10136","5","601","SPECIALかEXHIBITIONで赤い霧の精霊を5回以内に討伐しよう","0","6011","81136008","2024/01/31 12:00:00","81136008","0","9015","2024/02/28 14:59:59","10136110"
"1","0","10136","1","601","EXHIBITION＋で赤い霧の精霊のMODE1をクリアしよう","0","6013","81136009","2024/01/31 12:00:00","81136009","0","9023","2024/02/28 14:59:59","10136111"
"1","0","10136","2","601","EXHIBITION＋で赤い霧の精霊のMODE2をクリアしよう","0","6013","81136010","2024/01/31 12:00:00","81136010","0","9023","2024/02/28 14:59:59","10136112"
"1","0","10136","5","601","EXHIBITION＋で赤い霧の精霊を5回以内に討伐しよう","0","6013","81136011","2024/01/31 12:00:00","81136011","0","9022","2024/02/28 14:59:59","10136113"
"8000000","0","10137","1","601","SPECIALの顕れる苦衷 アイラ＆シナツのHPを112000000まで減らそう","0","6011","81137001","2024/02/07 12:00:00","81137001","1","9018","2024/02/28 14:59:59","10137103"
"16000000","0","10137","1","601","SPECIALの顕れる苦衷 アイラ＆シナツのHPを104000000まで減らそう","0","6011","81137002","2024/02/07 12:00:00","81137002","1","9018","2024/02/28 14:59:59","10137104"
"1","0","10137","1","601","顕れる苦衷 アイラ＆シナツのMODE1をクリアしよう","0","6011","81137003","2024/02/07 12:00:00","81137003","0","9016","2024/02/28 14:59:59","10137105"
"32000000","0","10137","1","601","SPECIALの顕れる苦衷 アイラ＆シナツのHPを88000000まで減らそう","0","6011","81137004","2024/02/07 12:00:00","81137004","1","9018","2024/02/28 14:59:59","10137106"
"40000000","0","10137","1","601","SPECIALの顕れる苦衷 アイラ＆シナツのHPを80000000まで減らそう","0","6011","81137005","2024/02/07 12:00:00","81137005","1","9018","2024/02/28 14:59:59","10137107"
"1","0","10137","2","601","顕れる苦衷 アイラ＆シナツのMODE2をクリアしよう","0","6011","81137006","2024/02/07 12:00:00","81137006","0","9016","2024/02/28 14:59:59","10137108"
"72000000","0","10137","1","601","SPECIALの顕れる苦衷 アイラ＆シナツのHPを48000000まで減らそう","0","6011","81137007","2024/02/07 12:00:00","81137007","1","9018","2024/02/28 14:59:59","10137109"
"96000000","0","10137","1","601","SPECIALの顕れる苦衷 アイラ＆シナツのHPを24000000まで減らそう","0","6011","81137008","2024/02/07 12:00:00","81137008","1","9018","2024/02/28 14:59:59","10137110"
"1","0","10137","3","601","SPECIALの顕れる苦衷 アイラ＆シナツを討伐しよう","0","6011","81137009","2024/02/07 12:00:00","81137009","0","9016","2024/02/28 14:59:59","10137111"
"1","0","10137","5","601","SPECIALかEXHIBITIONで顕れる苦衷 アイラ＆シナツを5回以内に討伐しよう","0","6011","81137010","2024/02/07 12:00:00","81137010","0","9015","2024/02/28 14:59:59","10137112"
"1","0","10137","1","601","EXHIBITION＋で顕れる苦衷 アイラ＆シナツのMODE1をクリアしよう","0","6013","81137011","2024/02/07 12:00:00","81137011","0","9023","2024/02/28 14:59:59","10137113"
"1","0","10137","2","601","EXHIBITION＋で顕れる苦衷 アイラ＆シナツのMODE2をクリアしよう","0","6013","81137012","2024/02/07 12:00:00","81137012","0","9023","2024/02/28 14:59:59","10137114"
"1","0","10137","5","601","EXHIBITION＋で顕れる苦衷 アイラ＆シナツを5回以内に討伐しよう","0","6013","81137013","2024/02/07 12:00:00","81137013","0","9022","2024/02/28 14:59:59","10137115"
"3000000","0","10138","1","601","SPECIALの楽園の守護者のHPを26000000まで減らそう","0","6011","81138001","2024/02/09 12:00:00","81138001","1","9018","2024/02/26 14:59:59","10138103"
"6000000","0","10138","1","601","SPECIALの楽園の守護者のHPを23000000まで減らそう","0","6011","81138002","2024/02/09 12:00:00","81138002","1","9018","2024/02/26 14:59:59","10138104"
"1","0","10138","1","601","楽園の守護者のMODE1をクリアしよう","0","6011","81138003","2024/02/09 12:00:00","81138003","0","9016","2024/02/26 14:59:59","10138105"
"4","0","10138","0","601","チカとツムギのシャドウとお供モンスターを倒そう","0","6011","81138004","2024/02/09 12:00:00","81138004","0","9001","2024/02/26 14:59:59","10138106"
"15660000","0","10138","1","601","SPECIALの楽園の守護者のHPを13340000まで減らそう","0","6011","81138005","2024/02/09 12:00:00","81138005","1","9018","2024/02/26 14:59:59","10138107"
"22330000","0","10138","1","601","SPECIALの楽園の守護者のHPを6670000まで減らそう","0","6011","81138006","2024/02/09 12:00:00","81138006","1","9018","2024/02/26 14:59:59","10138108"
"1","0","10138","3","601","SPECIALの楽園の守護者を討伐しよう","0","6011","81138007","2024/02/09 12:00:00","81138007","0","9016","2024/02/26 14:59:59","10138109"
"1","0","10138","5","601","SPECIALかEXHIBITIONで楽園の守護者を5回以内に討伐しよう","0","6011","81138008","2024/02/09 12:00:00","81138008","0","9015","2024/02/26 14:59:59","10138110"
"2030000","0","10139","1","601","SPECIALの久遠の園を象る者のHPを13970000まで減らそう","0","6011","81139001","2024/02/14 12:00:00","81139001","1","9018","2024/02/26 14:59:59","10139103"
"4060000","0","10139","1","601","SPECIALの久遠の園を象る者のHPを11940000まで減らそう","0","6011","81139002","2024/02/14 12:00:00","81139002","1","9018","2024/02/26 14:59:59","10139104"
"1","0","10139","1","601","久遠の園を象る者のMODE1をクリアしよう","0","6011","81139003","2024/02/14 12:00:00","81139003","0","9016","2024/02/26 14:59:59","10139105"
"3","0","10139","0","601","ノゾミ、ムイミ、カヤのシャドウを倒そう","0","6011","81139004","2024/02/14 12:00:00","81139004","0","9001","2024/02/26 14:59:59","10139106"
"9390000","0","10139","1","601","SPECIALの久遠の園を象る者のHPを6610000まで減らそう","0","6011","81139005","2024/02/14 12:00:00","81139005","1","9018","2024/02/26 14:59:59","10139107"
"12700000","0","10139","1","601","SPECIALの久遠の園を象る者のHPを3300000まで減らそう","0","6011","81139006","2024/02/14 12:00:00","81139006","1","9018","2024/02/26 14:59:59","10139108"
"1","0","10139","3","601","SPECIALの久遠の園を象る者を討伐しよう","0","6011","81139007","2024/02/14 12:00:00","81139007","0","9016","2024/02/26 14:59:59","10139109"
"1","0","10139","5","601","SPECIALかEXHIBITIONで久遠の園を象る者を5回以内に討伐しよう","0","6011","81139008","2024/02/14 12:00:00","81139008","0","9015","2024/02/26 14:59:59","10139110"
"5600000","0","10140","1","601","SPECIALのボスのHPを114400000まで減らそう","0","6011","81140001","2024/02/29 12:00:00","81140001","1","9018","2024/03/18 14:59:59","10140103"
"11200000","0","10140","1","601","SPECIALのボスのHPを108800000まで減らそう","0","6011","81140002","2024/02/29 12:00:00","81140002","1","9018","2024/03/18 14:59:59","10140104"
"1","0","10140","1","601","SPECIALのMODE1をクリアしよう","0","6011","81140003","2024/02/29 12:00:00","81140003","0","9016","2024/03/18 14:59:59","10140105"
"30400000","0","10140","1","601","SPECIALのボスのHPを89600000まで減らそう","0","6011","81140004","2024/02/29 12:00:00","81140004","1","9018","2024/03/18 14:59:59","10140106"
"44000000","0","10140","1","601","SPECIALのボスのHPを76000000まで減らそう","0","6011","81140005","2024/02/29 12:00:00","81140005","1","9018","2024/03/18 14:59:59","10140107"
"1","0","10140","2","601","SPECIALのMODE2をクリアしよう","0","6011","81140006","2024/02/29 12:00:00","81140006","0","9016","2024/03/18 14:59:59","10140108"
"78400000","0","10140","1","601","SPECIALのボスのHPを41600000まで減らそう","0","6011","81140007","2024/02/29 12:00:00","81140007","1","9018","2024/03/18 14:59:59","10140109"
"99200000","0","10140","1","601","SPECIALのボスのHPを20800000まで減らそう","0","6011","81140008","2024/02/29 12:00:00","81140008","1","9018","2024/03/18 14:59:59","10140110"
"1","0","10140","3","601","SPECIALのボスを討伐しよう","0","6011","81140009","2024/02/29 12:00:00","81140009","0","9016","2024/03/18 14:59:59","10140111"
"1","0","10140","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81140010","2024/02/29 12:00:00","81140010","0","9015","2024/03/18 14:59:59","10140112"
"1","0","10140","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81140011","2024/02/29 12:00:00","81140011","0","9023","2024/03/18 14:59:59","10140113"
"1","0","10140","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81140012","2024/02/29 12:00:00","81140012","0","9023","2024/03/18 14:59:59","10140114"
"1","0","10140","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81140013","2024/02/29 12:00:00","81140013","0","9022","2024/03/18 14:59:59","10140115"
"16","0","10141","0","601","ターゲットを16体倒そう","0","6011","81141002","2024/03/18 12:00:00","81141001","0","9014","2024/03/27 14:59:59","10141103"
"2660000","0","10141","1","601","SPECIALのボスのHPを16340000まで減らそう","0","6011","81141003","2024/03/18 12:00:00","81141002","1","9018","2024/03/27 14:59:59","10141104"
"5320000","0","10141","1","601","SPECIALのボスのHPを13680000まで減らそう","0","6011","81141004","2024/03/18 12:00:00","81141003","1","9018","2024/03/27 14:59:59","10141105"
"1","0","10141","2","601","SPECIALのMODE2をクリアしよう","0","6011","81141005","2024/03/18 12:00:00","81141004","0","9016","2024/03/27 14:59:59","10141106"
"11660000","0","10141","1","601","SPECIALのボスのHPを7340000まで減らそう","0","6011","81141006","2024/03/18 12:00:00","81141005","1","9018","2024/03/27 14:59:59","10141107"
"15340000","0","10141","1","601","SPECIALのボスのHPを3660000まで減らそう","0","6011","81141007","2024/03/18 12:00:00","81141006","1","9018","2024/03/27 14:59:59","10141108"
"1","0","10141","3","601","SPECIALのボスを討伐しよう","0","6011","81141008","2024/03/18 12:00:00","81141007","0","9016","2024/03/27 14:59:59","10141109"
"1","0","10141","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81141009","2024/03/18 12:00:00","81141008","0","9015","2024/03/27 14:59:59","10141110"
"1","0","10142","1","601","SPECIALのMODE1をクリアしよう","0","6011","81142001","2024/03/31 12:00:00","81142001","0","9016","2024/04/18 14:59:59","10142101"
"1","0","10142","2","601","SPECIALのMODE2をクリアしよう","0","6011","81142002","2024/03/31 12:00:00","81142002","0","9016","2024/04/18 14:59:59","10142102"
"1","0","10142","3","601","SPECIALのボスを討伐しよう","0","6011","81142003","2024/03/31 12:00:00","81142003","0","9016","2024/04/18 14:59:59","10142103"
"1","0","10142","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81142004","2024/03/31 12:00:00","81142004","0","9015","2024/04/18 14:59:59","10142104"
"1","0","10142","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81142011","2024/03/31 12:00:00","81142011","0","9023","2024/04/18 14:59:59","10142111"
