b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60821"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60822"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60831"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60832"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60841"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60842"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60851"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60852"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60871"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60872"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60881"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60882"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60891"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60892"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60901"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60902"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60911"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60912"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60921"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60922"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60931"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60932"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60941"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60942"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60951"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60952"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60961"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60962"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60971"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60972"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60981"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60982"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60991"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","60992"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61001"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61002"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61011"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61012"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61021"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61022"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61031"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61032"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61041"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61042"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61051"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61052"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61061"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61062"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61071"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61072"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61081"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61082"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61091"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61092"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61101"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61102"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61111"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61112"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61121"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61122"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61131"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61132"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61141"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61142"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61151"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61152"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61161"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61162"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61171"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61172"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61181"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61182"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61191"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61192"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61201"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61202"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61211"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61212"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61221"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61222"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61231"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61232"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61241"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61242"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61251"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61252"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61261"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61262"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61271"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61272"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61281"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61282"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61291"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61292"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61301"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61302"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61311"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61312"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61321"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61322"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61331"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61332"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61341"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61342"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61351"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61352"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61361"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61362"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61371"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61372"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61381"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61382"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61391"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61392"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61401"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61402"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61411"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61412"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61421"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61422"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61431"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61432"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61441"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61442"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61451"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61452"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61461"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61462"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61471"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61472"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61481"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61482"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61491"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61492"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61501"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61502"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61511"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61512"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61521"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61522"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61531"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61532"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61541"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61542"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61551"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61552"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61561"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61562"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61571"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61572"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61581"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61582"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61591"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61592"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61601"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61602"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61621"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61622"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61631"
