e8022fc94356cbef455b982ec9c615aaac8cc90d2098d46c9dacb88690b037de,706605668ab6453341615c3f9b9a0580f469d036f5e0a509eee23e7355dded11,00b5eefb20d294972c4eb599070ed8c6f0adf609b288124f23206afc46c2928f,d3c836b27d677a1f96548e8a26cc01c5f4314076aad4efd3012c8d1facfe9a79,386ad440a69527a5913c164abdb60935a3b1669a8ea19ac0a0301bd685e9e717,f50263ea628054745553cb3bb7f16c9602b06636e76bf586a10d317c29b96a12,c0f6749556148537e677c13c9024f31de6c451c2671fa4776761115905c16e12,db3448d52e76d58023732ef86dcdd408f5e64cf1ec7edeb56c4ca4e76048ce37,818a7477fc52aa635e078cd612716b57fe4d75638f6c1a99c2f81eafdb9c6c0b,cadde393792e9fa2785c010a360b0369a942ba2c8f5dbb4303c77d645537907c,71a6511a1926fce6bcdc8c37c68cac99cb5f2918468e0ca3bf8df784be215c23,1156f765d0c9ec9f9602f6f8a2c1c44208c517e27d819a46ccf3e442ae98ded6,760185b156dc0cc53138fb1898193e0ff68619f9b57d1bf1dabf186f93eb6bf4,1c27d5ab30607194366073bb064cf3ced889747b52fef0db05f894f14101829e
"20027113","8.71","-285","52","8","2030/01/01 14:59:59","ミサト","","2","20027","101501","1","2022/05/18 15:00:00","104"
"20027114","8.71","-285","52","8","2030/01/01 14:59:59","ミサト（サマー）","","2","20027","113501","1","2022/05/18 15:00:00","114"
"20027115","4.2","-285","52","8","2030/01/01 14:59:59","ハツネ","","2","20027","101201","1","2022/05/18 15:00:00","204"
"20027116","4.2","-285","52","8","2030/01/01 14:59:59","ハツネ（サマー）","","2","20027","113401","1","2022/05/18 15:00:00","214"
"20027117","7.5","-285","52","8","2030/01/01 14:59:59","ミサト","","1","20027","101501","1","2022/05/18 15:00:00","105"
"20027118","7.5","-285","52","8","2030/01/01 14:59:59","ミサト（サマー）","","1","20027","113501","1","2022/05/18 15:00:00","115"
"20027119","13.55","-285","52","8","2030/01/01 14:59:59","ハツネ","","2","20027","101201","5","2022/05/18 15:00:00","205"
"20027120","13.55","-285","52","8","2030/01/01 14:59:59","ハツネ（サマー）","","2","20027","113401","5","2022/05/18 15:00:00","215"
"20027121","7.75","-285","52","8","2030/01/01 14:59:59","ミサト","","2","20027","101501","1","2022/05/18 15:00:00","106"
"20027122","7.75","-285","52","8","2030/01/01 14:59:59","ミサト（サマー）","","2","20027","113501","1","2022/05/18 15:00:00","116"
"20027123","4.36","-285","52","8","2030/01/01 14:59:59","ハツネ","","2","20027","101201","1","2022/05/18 15:00:00","206"
"20027124","4.36","-285","52","8","2030/01/01 14:59:59","ハツネ（サマー）","","2","20027","113401","1","2022/05/18 15:00:00","216"
"20028001","3.414","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","2","20028","190801","1","2022/06/16 15:00:00","1"
"20028002","3.099","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアして、\n報酬をゲットしましょう！","2","20028","190801","1","2022/06/16 15:00:00","2"
"20028003","2.801","-416.5","54","0","2030/01/01 14:59:59","カリン","受け取ることができる\n報酬があるようです\n確認してみてください","2","20028","190801","1","2022/06/16 15:00:00","3"
"20028004","0","-416.5","54","0","2030/01/01 14:59:59","カリン","報酬がもらえますよ！\nチェックしてみてください","2","20028","190801","2","2022/06/16 15:00:00","4"
"20028005","0","-416.5","57","0","2030/01/01 14:59:59","カリン","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","1","20028","190801","1","2022/06/16 15:00:00","5"
"20028006","5.506","-363","55","0","2030/01/01 14:59:59","カリン","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","2","20028","190801","1","2022/06/16 15:00:00","1"
"20028007","1.216","-363","55","0","2030/01/01 14:59:59","カリン","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1","20028","190801","2","2022/06/16 15:00:00","2"
"20028008","1.539","-363","56","0","2030/01/01 14:59:59","カリン","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1","20028","190801","2","2022/06/16 15:00:00","3"
"20028009","1.875","-363","56","0","2030/01/01 14:59:59","カリン","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1","20028","190801","2","2022/06/16 15:00:00","4"
"20028101","12.962","-285","51","8","2030/01/01 14:59:59","ヨリ（エンジェル）","","4","20028","113801","5","2022/06/16 15:00:00","101"
"20028102","12.809","-285","51","8","2030/01/01 14:59:59","アカリ","","2","20028","100601","5","2022/06/16 15:00:00","201"
"20028104","6.373","-285","51","8","2030/01/01 14:59:59","見た目ヨリ・ボイスアカリ","","4","20028","113801","2","2022/06/16 15:00:00","102"
"20028105","8.829","-285","51","8","2030/01/01 14:59:59","見た目アカリ・ボイスヨリ","","4","20028","113701","3","2022/06/16 15:00:00","202"
"20028106","10.557","-285","51","8","2030/01/01 14:59:59","見た目ヨリ・ボイスアカリ","","6","20028","113801","2","2022/06/16 15:00:00","103"
"20028107","11.771","-285","51","8","2030/01/01 14:59:59","見た目アカリ・ボイスヨリ","","2","20028","113701","1","2022/06/16 15:00:00","203"
"20028108","8.735","-285","51","8","2030/01/01 14:59:59","ヨリ（エンジェル）","","2","20028","113801","5","2022/06/16 15:00:00","104"
"20028109","7.306","-285","51","8","2030/01/01 14:59:59","アカリ（エンジェル）","","2","20028","113701","1","2022/06/16 15:00:00","204"
"20028110","9.501","-285","52","8","2030/01/01 14:59:59","ヨリ（エンジェル）","","2","20028","113801","4","2022/06/16 15:00:00","105"
"20028111","14.779","-285","52","8","2030/01/01 14:59:59","アカリ（エンジェル）","","2","20028","113701","1","2022/06/16 15:00:00","205"
"20028112","12.815","-285","52","30","2030/01/01 14:59:59","ヨリ（エンジェル）","","4","20028","113801","1","2022/06/16 15:00:00","106"
"20028113","9.6","-285","52","8","2030/01/01 14:59:59","アカリ（エンジェル）","","2","20028","113701","1","2022/06/16 15:00:00","206"
"20028114","7.346","-285","52","8","2030/01/01 14:59:59","ヨリ（エンジェル）","","6","20028","113801","2","2022/06/16 15:00:00","107"
"20028115","8.475","-285","52","8","2030/01/01 14:59:59","アカリ（エンジェル）","","2","20028","113701","1","2022/06/16 15:00:00","207"
"20029001","3.414","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","2","20029","190802","1","2022/07/19 8:00:00","1"
"20029002","3.099","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアして、\n報酬をゲットしましょう！","2","20029","190802","1","2022/07/19 8:00:00","2"
"20029003","2.801","-416.5","54","0","2030/01/01 14:59:59","カリン","受け取ることができる\n報酬があるようです\n確認してみてください","2","20029","190802","1","2022/07/19 8:00:00","3"
"20029004","0","-416.5","54","0","2030/01/01 14:59:59","カリン","報酬がもらえますよ！\nチェックしてみてください","2","20029","190802","2","2022/07/19 8:00:00","4"
"20029005","0","-416.5","57","0","2030/01/01 14:59:59","カリン","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","1","20029","190802","1","2022/07/19 8:00:00","5"
"20029006","5.506","-363","55","0","2030/01/01 14:59:59","カリン","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","2","20029","190802","1","2022/07/19 8:00:00","1"
"20029007","1.216","-363","55","0","2030/01/01 14:59:59","カリン","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1","20029","190802","2","2022/07/19 8:00:00","2"
"20029008","1.539","-363","56","0","2030/01/01 14:59:59","カリン","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1","20029","190802","2","2022/07/19 8:00:00","3"
"20029009","1.875","-363","56","0","2030/01/01 14:59:59","カリン","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1","20029","190802","2","2022/07/19 8:00:00","4"
"20029101","9.07","-285","51","8","2030/01/01 14:59:59","ツムギ","","2","20029","105401","1","2022/07/19 8:00:00","101"
"20029102","9.07","-285","51","8","2030/01/01 14:59:59","ツムギ（ハロウィン）","","2","20029","113901","1","2022/07/19 8:00:00","111"
"20029103","0","-285","51","8","2030/01/01 14:59:59","レイ","","1","20029","100301","1","2022/07/19 8:00:00","301"
"20029104","0","-285","51","8","2030/01/01 14:59:59","レイ（ハロウィン）","","1","20029","114001","1","2022/07/19 8:00:00","311"
"20029105","0","-285","51","8","2030/01/01 14:59:59","マツリ","","1","20029","100501","1","2022/07/19 8:00:00","201"
"20029106","0","-285","51","8","2030/01/01 14:59:59","マツリ（ハロウィン）","","1","20029","114101","1","2022/07/19 8:00:00","211"
"20029107","4.125","-285","51","8","2030/01/01 14:59:59","ツムギ","","1","20029","105401","4","2022/07/19 8:00:00","102"
"20029108","4.125","-285","51","8","2030/01/01 14:59:59","ツムギ（ハロウィン）","","1","20029","113901","4","2022/07/19 8:00:00","112"
"20029109","7.138","-285","51","8","2030/01/01 14:59:59","レイ","","3","20029","100301","6","2022/07/19 8:00:00","302"
"20029110","7.138","-285","51","8","2030/01/01 14:59:59","レイ（ハロウィン）","","3","20029","114001","6","2022/07/19 8:00:00","312"
"20029111","10.045","-285","51","8","2030/01/01 14:59:59","マツリ","","2","20029","100501","1","2022/07/19 8:00:00","202"
"20029112","10.045","-285","51","8","2030/01/01 14:59:59","マツリ（ハロウィン）","","2","20029","114101","1","2022/07/19 8:00:00","212"
"20029113","6.12","-285","51","8","2030/01/01 14:59:59","ツムギ","","1","20029","105401","6","2022/07/19 8:00:00","103"
"20029114","6.12","-285","51","8","2030/01/01 14:59:59","ツムギ（ハロウィン）","","1","20029","113901","6","2022/07/19 8:00:00","113"
"20029115","3.278","-285","51","8","2030/01/01 14:59:59","レイ","","6","20029","100301","4","2022/07/19 8:00:00","303"
"20029116","3.278","-285","51","8","2030/01/01 14:59:59","レイ（ハロウィン）","","6","20029","114001","4","2022/07/19 8:00:00","313"
"20029117","0","-285","51","8","2030/01/01 14:59:59","マツリ","","1","20029","100501","1","2022/07/19 8:00:00","203"
"20029118","0","-285","51","8","2030/01/01 14:59:59","マツリ（ハロウィン）","","1","20029","114101","1","2022/07/19 8:00:00","213"
"20029119","9.055","-285","52","8","2030/01/01 14:59:59","ツムギ","","4","20029","105401","1","2022/07/19 8:00:00","104"
"20029120","9.055","-285","52","8","2030/01/01 14:59:59","ツムギ（ハロウィン）","","4","20029","113901","1","2022/07/19 8:00:00","114"
"20029121","0","-285","52","8","2030/01/01 14:59:59","レイ","","1","20029","100301","1","2022/07/19 8:00:00","304"
"20029122","0","-285","52","8","2030/01/01 14:59:59","レイ（ハロウィン）","","1","20029","114001","1","2022/07/19 8:00:00","314"
"20029123","4.295","-285","52","8","2030/01/01 14:59:59","マツリ","","2","20029","100501","1","2022/07/19 8:00:00","204"
"20029124","4.295","-285","52","8","2030/01/01 14:59:59","マツリ（ハロウィン）","","2","20029","114101","1","2022/07/19 8:00:00","214"
"20029125","7.077","-285","52","8","2030/01/01 14:59:59","ツムギ","","6","20029","105401","4","2022/07/19 8:00:00","105"
"20029126","7.077","-285","52","8","2030/01/01 14:59:59","ツムギ（ハロウィン）","","6","20029","113901","4","2022/07/19 8:00:00","115"
"20029127","6.162","-285","52","8","2030/01/01 14:59:59","レイ","","4","20029","100301","1","2022/07/19 8:00:00","305"
"20029128","6.162","-285","52","8","2030/01/01 14:59:59","レイ（ハロウィン）","","4","20029","114001","1","2022/07/19 8:00:00","315"
"20029129","9.09","-285","52","8","2030/01/01 14:59:59","マツリ","","2","20029","100501","1","2022/07/19 8:00:00","205"
"20029130","9.09","-285","52","8","2030/01/01 14:59:59","マツリ（ハロウィン）","","2","20029","114101","1","2022/07/19 8:00:00","215"
"20029131","9.192","-285","52","8","2030/01/01 14:59:59","ツムギ","","1","20029","105401","4","2022/07/19 8:00:00","106"
"20029132","9.192","-285","52","8","2030/01/01 14:59:59","ツムギ（ハロウィン）","","1","20029","113901","4","2022/07/19 8:00:00","116"
"20029133","9","-285","52","8","2030/01/01 14:59:59","レイ","","2","20029","100301","1","2022/07/19 8:00:00","306"
"20029134","9","-285","52","8","2030/01/01 14:59:59","レイ（ハロウィン）","","2","20029","114001","1","2022/07/19 8:00:00","316"
"20029135","2.27","-285","52","8","2030/01/01 14:59:59","マツリ","","2","20029","100501","1","2022/07/19 8:00:00","206"
"20029136","2.27","-285","52","8","2030/01/01 14:59:59","マツリ（ハロウィン）","","2","20029","114101","1","2022/07/19 8:00:00","216"
"20030001","3.414","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","2","20030","190801","1","2022/08/16 15:00:00","1"
"20030002","3.099","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアして、\n報酬をゲットしましょう！","2","20030","190801","1","2022/08/16 15:00:00","2"
"20030003","2.801","-416.5","54","0","2030/01/01 14:59:59","カリン","受け取ることができる\n報酬があるようです\n確認してみてください","2","20030","190801","1","2022/08/16 15:00:00","3"
"20030004","0","-416.5","54","0","2030/01/01 14:59:59","カリン","報酬がもらえますよ！\nチェックしてみてください","2","20030","190801","2","2022/08/16 15:00:00","4"
"20030005","0","-416.5","57","0","2030/01/01 14:59:59","カリン","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","1","20030","190801","1","2022/08/16 15:00:00","5"
"20030006","5.506","-363","55","0","2030/01/01 14:59:59","カリン","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","2","20030","190801","1","2022/08/16 15:00:00","1"
"20030007","1.216","-363","55","0","2030/01/01 14:59:59","カリン","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1","20030","190801","2","2022/08/16 15:00:00","2"
"20030008","1.539","-363","56","0","2030/01/01 14:59:59","カリン","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1","20030","190801","2","2022/08/16 15:00:00","3"
"20030009","1.875","-363","56","0","2030/01/01 14:59:59","カリン","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1","20030","190801","2","2022/08/16 15:00:00","4"
"20030101","14.22","-285","51","8","2030/01/01 14:59:59","モニカ（マジカル）","","5","20030","114201","1","2022/08/16 15:00:00","101"
"20030102","0","-285","51","8","2030/01/01 14:59:59","トモ","","1","20030","103701","1","2022/08/16 15:00:00","201"
"20030103","16.88","-285","51","8","2030/01/01 14:59:59","モニカ（マジカル）","","6","20030","114201","2","2022/08/16 15:00:00","102"
"20030104","17.15","-285","51","8","2030/01/01 14:59:59","トモ（マジカル）","","2","20030","114301","1","2022/08/16 15:00:00","202"
"20030105","4.7","-285","51","8","2030/01/01 14:59:59","モニカ（マジカル）","","1","20030","114201","6","2022/08/16 15:00:00","103"
"20030106","4.77","-285","51","8","2030/01/01 14:59:59","トモ（マジカル）","","2","20030","114301","5","2022/08/16 15:00:00","203"
"20030107","13.1","-285","52","8","2030/01/01 14:59:59","モニカ（マジカル）","","2","20030","114201","1","2022/08/16 15:00:00","104"
"20030108","20.2","-285","52","8","2030/01/01 14:59:59","トモ（マジカル）","","2","20030","114301","1","2022/08/16 15:00:00","204"
"20030109","15.4","-285","52","8","2030/01/01 14:59:59","モニカ（マジカル）","","2","20030","114201","1","2022/08/16 15:00:00","105"
"20030110","13.97","-285","52","8","2030/01/01 14:59:59","トモ（マジカル）","","6","20030","114301","2","2022/08/16 15:00:00","205"
"20030111","8.92","-285","52","8","2030/01/01 14:59:59","モニカ（マジカル）","","4","20030","114201","2","2022/08/16 15:00:00","106"
"20030112","0","-285","52","8","2030/01/01 14:59:59","トモ（マジカル）","","5","20030","114301","5","2022/08/16 15:00:00","206"
"20031001","3.414","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","2","20031","190803","1","2022/09/17 15:00:00","1"
"20031002","3.099","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアして、\n報酬をゲットしましょう！","2","20031","190803","1","2022/09/17 15:00:00","2"
"20031003","2.801","-416.5","54","0","2030/01/01 14:59:59","カリン","受け取ることができる\n報酬があるようです\n確認してみてください","2","20031","190803","1","2022/09/17 15:00:00","3"
"20031004","0","-416.5","54","0","2030/01/01 14:59:59","カリン","報酬がもらえますよ！\nチェックしてみてください","2","20031","190803","2","2022/09/17 15:00:00","4"
"20031005","0","-416.5","57","0","2030/01/01 14:59:59","カリン","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","1","20031","190803","1","2022/09/17 15:00:00","5"
"20031006","5.506","-363","55","0","2030/01/01 14:59:59","カリン","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","2","20031","190803","1","2022/09/17 15:00:00","1"
"20031007","1.216","-363","55","0","2030/01/01 14:59:59","カリン","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1","20031","190803","2","2022/09/17 15:00:00","2"
"20031008","1.539","-363","56","0","2030/01/01 14:59:59","カリン","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1","20031","190803","2","2022/09/17 15:00:00","3"
"20031009","1.875","-363","56","0","2030/01/01 14:59:59","カリン","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1","20031","190803","2","2022/09/17 15:00:00","4"
"20031101","5.77","-285","51","8","2030/01/01 14:59:59","アキノ（クリスマス）","","2","20031","114401","1","2022/09/17 15:00:00","101"
"20031102","11.63","-285","51","8","2030/01/01 14:59:59","サレン（クリスマス）","","2","20031","114501","1","2022/09/17 15:00:00","201"
"20031103","9.42","-285","51","8","2030/01/01 14:59:59","ユカリ（クリスマス）","","2","20031","114601","1","2022/09/17 15:00:00","301"
"20031104","0","-285","51","8","2030/01/01 14:59:59","アキノ（クリスマス）","","1","20031","114401","1","2022/09/17 15:00:00","102"
"20031105","0","-285","51","8","2030/01/01 14:59:59","サレン（クリスマス）","","1","20031","114501","1","2022/09/17 15:00:00","202"
"20031106","12.4","-285","51","8","2030/01/01 14:59:59","アキノ（クリスマス）","","2","20031","114401","1","2022/09/17 15:00:00","103"
"20031107","7.13","-285","51","8","2030/01/01 14:59:59","サレン（クリスマス）","","1","20031","114501","5","2022/09/17 15:00:00","203"
"20031108","6.72","-285","52","8","2030/01/01 14:59:59","アキノ（クリスマス）","","2","20031","114401","1","2022/09/17 15:00:00","104"
"20031109","4.77","-285","52","8","2030/01/01 14:59:59","サレン（クリスマス）","","1","20031","114501","2","2022/09/17 15:00:00","204"
"20031110","0","-285","52","8","2030/01/01 14:59:59","ユカリ（クリスマス）","","7","20031","114601","7","2022/09/17 15:00:00","302"
"20031111","5.8","-285","52","8","2030/01/01 14:59:59","アキノ（クリスマス）","","1","20031","114401","2","2022/09/17 15:00:00","105"
"20031112","7.42","-285","52","8","2030/01/01 14:59:59","サレン（クリスマス）","","2","20031","114501","1","2022/09/17 15:00:00","205"
"20031113","12.02","-285","52","8","2030/01/01 14:59:59","アキノ（クリスマス）","","1","20031","114401","2","2022/09/17 15:00:00","106"
"20031114","8.75","-285","52","8","2030/01/01 14:59:59","サレン（クリスマス）","","2","20031","114501","1","2022/09/17 15:00:00","206"
"20032001","3.414","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","2","20032","190804","1","2022/10/16 15:00:00","1"
"20032002","3.099","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアして、\n報酬をゲットしましょう！","2","20032","190804","1","2022/10/16 15:00:00","2"
"20032003","2.801","-416.5","54","0","2030/01/01 14:59:59","カリン","受け取ることができる\n報酬があるようです\n確認してみてください","2","20032","190804","1","2022/10/16 15:00:00","3"
"20032004","0","-416.5","54","0","2030/01/01 14:59:59","カリン","報酬がもらえますよ！\nチェックしてみてください","2","20032","190804","2","2022/10/16 15:00:00","4"
"20032005","0","-416.5","57","0","2030/01/01 14:59:59","カリン","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","1","20032","190804","1","2022/10/16 15:00:00","5"
"20032006","5.506","-363","55","0","2030/01/01 14:59:59","カリン","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","2","20032","190804","1","2022/10/16 15:00:00","1"
"20032007","1.216","-363","55","0","2030/01/01 14:59:59","カリン","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1","20032","190804","2","2022/10/16 15:00:00","2"
"20032008","1.539","-363","56","0","2030/01/01 14:59:59","カリン","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1","20032","190804","2","2022/10/16 15:00:00","3"
"20032009","1.875","-363","56","0","2030/01/01 14:59:59","カリン","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1","20032","190804","2","2022/10/16 15:00:00","4"
"20032101","0","-285","51","8","2030/01/01 14:59:59","ぺコリーヌ","","2","20032","105801","2","2022/10/16 15:00:00","101"
"20032102","0","-285","51","8","2030/01/01 14:59:59","コッコロ","","1","20032","105901","1","2022/10/16 15:00:00","201"
"20032103","4.229","-285","51","8","2030/01/01 14:59:59","キャル","","2","20032","106001","4","2022/10/16 15:00:00","301"
"20032104","3.242","-285","51","8","2030/01/01 14:59:59","ムイミ","","2","20032","106101","1","2022/10/16 15:00:00","401"
"20032105","6.68","-285","51","8","2030/01/01 14:59:59","ネネカ","","2","20032","107001","6","2022/10/16 15:00:00","501"
"20032106","0","-285","51","8","2030/01/01 14:59:59","ぺコリーヌ","","2","20032","111801","2","2022/10/16 15:00:00","111"
"20032107","0","-285","51","8","2030/01/01 14:59:59","コッコロ","","1","20032","111901","1","2022/10/16 15:00:00","211"
"20032108","4.229","-285","51","8","2030/01/01 14:59:59","キャル","","2","20032","112001","4","2022/10/16 15:00:00","311"
"20032109","3.242","-285","51","8","2030/01/01 14:59:59","ムイミ","","2","20032","114701","1","2022/10/16 15:00:00","411"
"20032110","6.68","-285","51","8","2030/01/01 14:59:59","ネネカ","","2","20032","115001","6","2022/10/16 15:00:00","511"
"20032111","6.386","-285","51","8","2030/01/01 14:59:59","ぺコリーヌ","","7","20032","105801","2","2022/10/16 15:00:00","102"
"20032112","0","-285","51","8","2030/01/01 14:59:59","コッコロ","","2","20032","105901","2","2022/10/16 15:00:00","202"
"20032113","3.887","-285","51","8","2030/01/01 14:59:59","キャル","","2","20032","106001","1","2022/10/16 15:00:00","302"
"20032114","2.579","-285","51","8","2030/01/01 14:59:59","ムイミ","","2","20032","106101","1","2022/10/16 15:00:00","402"
"20032115","5.001","-285","51","8","2030/01/01 14:59:59","ネネカ","","1","20032","107001","2","2022/10/16 15:00:00","502"
"20032116","6.386","-285","51","8","2030/01/01 14:59:59","ぺコリーヌ","","7","20032","111801","2","2022/10/16 15:00:00","112"
"20032117","0","-285","51","8","2030/01/01 14:59:59","コッコロ","","2","20032","111901","2","2022/10/16 15:00:00","212"
"20032118","3.887","-285","51","8","2030/01/01 14:59:59","キャル","","2","20032","112001","1","2022/10/16 15:00:00","312"
"20032119","2.579","-285","51","8","2030/01/01 14:59:59","ムイミ","","2","20032","114701","1","2022/10/16 15:00:00","412"
"20032120","5.001","-285","51","8","2030/01/01 14:59:59","ネネカ","","1","20032","115001","2","2022/10/16 15:00:00","512"
"20032121","6.319","-285","51","8","2030/01/01 14:59:59","ぺコリーヌ","","1","20032","105801","6","2022/10/16 15:00:00","103"
"20032122","7.03","-285","51","8","2030/01/01 14:59:59","コッコロ","","3","20032","105901","4","2022/10/16 15:00:00","203"
"20032123","4.03","-285","51","8","2030/01/01 14:59:59","キャル","","2","20032","106001","4","2022/10/16 15:00:00","303"
"20032124","3.337","-285","51","8","2030/01/01 14:59:59","ムイミ","","2","20032","106101","1","2022/10/16 15:00:00","403"
"20032125","0","-285","51","8","2030/01/01 14:59:59","ネネカ","","1","20032","107001","1","2022/10/16 15:00:00","503"
"20032126","6.319","-285","51","8","2030/01/01 14:59:59","ぺコリーヌ","","1","20032","111801","6","2022/10/16 15:00:00","113"
"20032127","7.03","-285","51","8","2030/01/01 14:59:59","コッコロ","","3","20032","111901","4","2022/10/16 15:00:00","213"
"20032128","4.03","-285","51","8","2030/01/01 14:59:59","キャル","","2","20032","112001","4","2022/10/16 15:00:00","313"
"20032129","3.337","-285","51","8","2030/01/01 14:59:59","ムイミ","","2","20032","114701","1","2022/10/16 15:00:00","413"
"20032130","0","-285","51","8","2030/01/01 14:59:59","ネネカ","","1","20032","115001","1","2022/10/16 15:00:00","513"
"20032131","5.629","-285","52","8","2030/01/01 14:59:59","ぺコリーヌ","","2","20032","111801","1","2022/10/16 15:00:00","104"
"20032132","7.32","-285","52","8","2030/01/01 14:59:59","コッコロ","","2","20032","111901","1","2022/10/16 15:00:00","204"
"20032133","6.68","-285","52","8","2030/01/01 14:59:59","キャル","","2","20032","112001","1","2022/10/16 15:00:00","304"
"20032134","0","-285","52","8","2030/01/01 14:59:59","ムイミ","","2","20032","114701","2","2022/10/16 15:00:00","404"
"20032135","5.223","-285","52","8","2030/01/01 14:59:59","ネネカ","","2","20032","115001","1","2022/10/16 15:00:00","504"
"20032136","3.58","-285","52","8","2030/01/01 14:59:59","ぺコリーヌ","","1","20032","111801","2","2022/10/16 15:00:00","105"
"20032137","0","-285","52","8","2030/01/01 14:59:59","コッコロ","","2","20032","111901","2","2022/10/16 15:00:00","205"
"20032138","4.339","-285","52","8","2030/01/01 14:59:59","キャル","","5","20032","112001","6","2022/10/16 15:00:00","305"
"20032139","0","-285","52","8","2030/01/01 14:59:59","ムイミ","","5","20032","114701","5","2022/10/16 15:00:00","405"
"20032140","6.14","-285","52","8","2030/01/01 14:59:59","ネネカ","","2","20032","115001","1","2022/10/16 15:00:00","505"
"20032141","5.703","-285","52","8","2030/01/01 14:59:59","ぺコリーヌ","","6","20032","111801","3","2022/10/16 15:00:00","106"
"20032142","0","-285","52","8","2030/01/01 14:59:59","コッコロ","","1","20032","111901","1","2022/10/16 15:00:00","206"
"20032143","0","-285","52","8","2030/01/01 14:59:59","キャル","","3","20032","112001","3","2022/10/16 15:00:00","306"
"20032144","5.753","-285","52","8","2030/01/01 14:59:59","ムイミ","","2","20032","114701","1","2022/10/16 15:00:00","406"
"20032145","0","-285","52","8","2030/01/01 14:59:59","ネネカ","","2","20032","115001","2","2022/10/16 15:00:00","506"
"20033001","3.414","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","2","20033","190801","1","2022/11/17 15:00:00","1"
"20033002","3.099","-416.5","53","0","2030/01/01 14:59:59","カリン","ミッションをクリアして、\n報酬をゲットしましょう！","2","20033","190801","1","2022/11/17 15:00:00","2"
"20033003","2.801","-416.5","54","0","2030/01/01 14:59:59","カリン","受け取ることができる\n報酬があるようです\n確認してみてください","2","20033","190801","1","2022/11/17 15:00:00","3"
"20033004","0","-416.5","54","0","2030/01/01 14:59:59","カリン","報酬がもらえますよ！\nチェックしてみてください","2","20033","190801","2","2022/11/17 15:00:00","4"
"20033005","0","-416.5","57","0","2030/01/01 14:59:59","カリン","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","1","20033","190801","1","2022/11/17 15:00:00","5"
"20033006","5.506","-363","55","0","2030/01/01 14:59:59","カリン","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","2","20033","190801","1","2022/11/17 15:00:00","1"
"20033007","1.216","-363","55","0","2030/01/01 14:59:59","カリン","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1","20033","190801","2","2022/11/17 15:00:00","2"
"20033008","1.539","-363","56","0","2030/01/01 14:59:59","カリン","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1","20033","190801","2","2022/11/17 15:00:00","3"
