40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","0","0","0","0","16","1","0","16","15","0","16","15","16","10","16","0","16","16","16","0","1","670390016","200000006","1","16","855","364","16","16","10","203900","0","16","16","16","16","16","16","0"
"30","0","0","0","0","17","1","0","17","15","0","17","15","17","10","17","0","17","17","17","0","1","670390017","200000006","1","17","924","404","17","17","10","203900","0","17","17","17","17","17","17","0"
"30","0","0","0","0","18","1","0","18","15","0","18","16","18","10","18","0","18","18","18","0","1","670390018","200000006","1","18","1304","489","18","18","10","203900","0","18","18","18","18","18","18","0"
"30","0","0","0","0","19","1","0","19","15","0","19","16","19","10","19","0","19","19","19","0","1","670390019","200000006","1","19","1490","527","19","19","10","203900","0","19","19","19","19","19","19","0"
"30","0","0","0","0","20","1","0","20","17","0","20","16","20","10","20","0","20","20","20","0","1","670390020","200000006","1","20","1572","554","20","20","10","203900","0","20","20","20","20","20","20","0"
"30","0","0","0","0","21","1","0","21","19","0","21","18","21","10","21","0","21","21","21","0","1","670390021","200000006","1","21","1794","614","21","21","10","203900","0","21","21","21","21","21","21","0"
"30","0","0","0","0","22","1","0","22","21","0","22","21","22","10","22","0","22","22","22","0","1","670390022","200000006","1","22","2015","670","22","22","10","203900","0","22","22","22","22","22","22","0"
"30","0","0","0","0","23","1","0","23","21","0","23","21","23","10","23","0","23","23","23","0","1","670390023","200000006","1","23","2162","687","23","23","10","203900","0","23","23","23","23","23","23","0"
"30","0","0","0","0","24","1","0","24","21","0","24","21","24","10","24","0","24","24","24","0","1","670390024","200000006","1","24","2309","702","24","24","10","203900","0","24","24","24","24","24","24","0"
"30","0","0","0","0","25","1","0","25","21","0","25","22","25","10","25","0","25","25","25","0","1","670390025","200000006","1","25","2457","719","25","25","10","203900","0","25","25","25","25","25","25","0"
"30","0","0","0","0","26","1","0","26","21","0","26","22","26","10","26","0","26","26","26","0","1","670390026","200000006","1","26","2603","736","26","26","10","203900","0","26","26","26","26","26","26","0"
"30","0","0","0","0","27","1","0","27","21","0","27","22","27","10","27","0","27","27","27","0","1","670390027","200000006","1","27","2750","751","27","27","10","203900","0","27","27","27","27","27","27","0"
"30","0","0","0","0","28","1","0","28","21","0","28","22","28","10","28","0","28","28","28","0","1","670390028","200000006","1","28","2897","768","28","28","10","203900","0","28","28","28","28","28","28","0"
"30","0","0","0","0","29","1","0","29","22","0","29","22","29","10","29","0","29","29","29","0","1","670390029","200000006","1","29","3123","782","29","29","10","203900","0","29","29","29","29","29","29","0"
"30","0","0","0","0","30","1","0","30","22","0","30","22","30","10","30","0","30","30","30","0","1","670390030","200000006","1","30","3349","797","30","30","10","203900","0","30","30","30","30","30","30","0"
"30","0","0","0","0","31","1","0","31","22","0","31","23","31","10","31","0","31","31","31","0","1","670390031","200000006","1","31","3575","812","31","31","10","203900","0","31","31","31","31","31","31","0"
"30","0","0","0","0","32","1","0","32","23","0","32","23","32","10","32","0","32","32","32","0","1","670390032","200000006","1","32","3801","826","32","32","10","203900","0","32","32","32","32","32","32","0"
"30","0","0","0","0","33","1","0","33","23","0","33","23","33","10","33","0","33","33","33","0","1","670390033","200000006","1","33","3901","829","33","33","10","203900","0","33","33","33","33","33","33","0"
"30","0","0","0","0","34","1","0","34","24","0","34","23","34","10","34","0","34","34","34","0","1","670390034","200000006","1","34","4913","922","34","34","10","203900","0","34","34","34","34","34","34","0"
"30","0","0","0","0","35","1","0","35","24","0","35","23","35","10","35","0","35","35","35","0","1","670390035","200000006","1","35","5398","964","35","35","10","203900","0","35","35","35","35","35","35","0"
"30","0","0","0","0","36","1","0","36","24","0","36","23","36","10","36","0","36","36","36","0","1","670390036","200000006","1","36","5524","1007","36","36","10","203900","0","36","36","36","36","36","36","0"
"30","0","0","0","0","37","1","0","37","26","0","37","25","37","10","37","0","37","37","37","0","1","670390037","200000006","1","37","6013","1049","37","37","10","203900","0","37","37","37","37","37","37","0"
"30","0","0","0","0","38","1","0","38","28","0","38","27","38","10","38","0","38","38","38","0","1","670390038","200000006","1","38","6501","1091","38","38","10","203900","0","38","38","38","38","38","38","0"
"30","0","0","0","0","39","1","0","39","30","0","39","30","39","10","39","0","39","39","39","0","1","670390039","200000006","1","39","6990","1133","39","39","10","203900","0","39","39","39","39","39","39","0"
"30","0","0","0","0","40","1","0","40","32","0","40","32","40","10","40","0","40","40","40","0","1","670390040","200000006","1","40","7478","1176","40","40","10","203900","0","40","40","40","40","40","40","0"
"30","0","0","0","0","41","1","0","41","34","0","41","34","41","10","41","0","41","41","41","0","1","670390041","200000006","1","41","7967","1218","41","41","10","203900","0","41","41","41","41","41","41","0"
"30","0","0","0","0","42","1","0","42","36","0","42","36","42","10","42","0","42","42","42","0","1","670390042","200000006","1","42","8455","1260","42","42","10","203900","0","42","42","42","42","42","42","0"
"30","0","0","0","0","43","1","0","43","37","0","43","37","43","10","43","0","43","43","43","0","1","670390043","200000006","1","43","8808","1261","43","43","10","203900","0","43","43","43","43","43","43","0"
"30","0","0","0","0","44","1","0","44","38","0","44","37","44","10","44","0","44","44","44","0","1","670390044","200000006","1","44","9160","1261","44","44","10","203900","0","44","44","44","44","44","44","0"
"30","0","0","0","0","45","1","0","45","39","0","45","38","45","10","45","0","45","45","45","0","1","670390045","200000006","1","45","9513","1262","45","45","10","203900","0","45","45","45","45","45","45","0"
"30","0","0","0","0","46","1","0","46","40","0","46","39","46","10","46","0","46","46","46","0","1","670390046","200000006","1","46","9866","1277","46","46","10","203900","0","46","46","46","46","46","46","0"
"30","0","0","0","0","47","1","0","47","42","0","47","42","47","10","47","0","47","47","47","0","1","670390047","200000006","1","47","13752","1241","47","47","10","203900","0","47","47","47","47","47","47","0"
"30","0","0","0","0","48","1","0","48","43","0","48","42","48","10","48","0","48","48","48","0","1","670390048","200000006","1","48","11772","1306","48","48","10","203900","0","48","48","48","48","48","48","0"
"30","0","0","0","0","49","1","0","49","46","0","49","46","49","10","49","0","49","49","49","0","1","670390049","200000006","1","49","11772","1306","49","49","10","203900","0","49","49","49","49","49","49","0"
"30","0","0","0","0","50","1","0","50","48","0","50","50","50","10","50","0","50","50","50","0","1","670390050","200000006","1","50","11772","1306","50","50","10","203900","0","50","50","50","50","50","50","0"
"30","0","0","0","0","51","1","0","51","48","0","51","50","51","10","51","0","51","51","51","0","1","670390051","200000006","1","51","12772","1323","51","51","10","203900","0","51","51","51","51","51","51","0"
"30","0","0","0","0","52","1","0","52","48","0","52","51","52","10","52","0","52","52","52","0","1","670390052","200000006","1","52","13899","1340","52","52","10","203900","0","52","52","52","52","52","52","0"
"30","0","0","0","0","53","1","0","53","48","0","53","51","53","10","53","0","53","53","53","0","1","670390053","200000006","1","53","14772","1356","53","53","10","203900","0","53","53","53","53","53","53","0"
"30","0","0","0","0","54","1","0","54","48","0","54","51","54","10","54","0","54","54","54","0","1","670390054","200000006","1","54","15554","1379","54","54","10","203900","0","54","54","54","54","54","54","0"
"30","0","0","0","0","55","1","0","55","49","0","55","51","55","10","55","0","55","55","55","0","1","670390055","200000006","1","55","16336","1402","55","55","10","203900","0","55","55","55","55","55","55","0"
"30","0","0","0","0","56","1","0","56","49","0","56","51","56","10","56","0","56","56","56","0","1","670390056","200000006","1","56","17117","1424","56","56","10","203900","0","56","56","56","56","56","56","0"
"30","0","0","0","0","57","1","0","57","49","0","57","51","57","10","57","0","57","57","57","0","1","670390057","200000006","1","57","17899","1447","57","57","10","203900","0","57","57","57","57","57","57","0"
"30","0","0","0","0","58","1","0","58","49","0","58","52","58","10","58","0","58","58","58","0","1","670390058","200000006","1","58","18232","1447","58","58","10","203900","0","58","58","58","58","58","58","0"
"30","0","0","0","0","59","1","0","59","50","0","59","53","59","10","59","0","59","59","59","0","1","670390059","200000006","1","59","18566","1447","59","59","10","203900","0","59","59","59","59","59","59","0"
"30","0","0","0","0","60","1","0","60","50","0","60","54","60","10","60","0","60","60","60","0","1","670390060","200000006","1","60","18899","1447","60","60","10","203900","0","60","60","60","60","60","60","0"
"30","0","0","0","0","61","1","0","61","50","0","61","55","61","10","61","0","61","61","61","0","1","670390061","200000006","1","61","19232","1447","61","61","10","203900","0","61","61","61","61","61","61","0"
"30","0","0","0","0","62","1","0","62","53","0","62","58","62","10","62","0","62","62","62","0","1","670390062","200000006","1","62","20019","1573","62","62","10","203900","0","62","62","62","62","62","62","0"
"30","0","0","0","0","63","1","0","63","57","0","63","61","63","10","63","0","63","63","63","0","1","670390063","200000006","1","63","20806","1700","63","63","10","203900","0","63","63","63","63","63","63","0"
"30","0","0","0","0","64","1","0","64","60","0","64","64","64","10","64","0","64","64","64","0","1","670390064","200000006","1","64","21593","1826","64","64","10","203900","0","64","64","64","64","64","64","0"
"30","0","0","0","0","65","1","0","65","64","0","65","66","65","10","65","0","65","65","65","0","1","670390065","200000006","1","65","22380","1952","65","65","10","203900","0","65","65","65","65","65","65","0"
"30","0","0","0","0","66","1","0","66","67","0","66","69","66","10","66","0","66","66","66","0","1","670390066","200000006","1","66","23167","2078","66","66","10","203900","0","66","66","66","66","66","66","0"
"30","0","0","0","0","67","1","0","67","70","0","67","72","67","10","67","0","67","67","67","0","1","670390067","200000006","1","67","23954","2205","67","67","10","203900","0","67","67","67","67","67","67","0"
"30","0","0","0","0","68","1","0","68","74","0","68","75","68","10","68","0","68","68","68","0","1","670390068","200000006","1","68","24741","2331","68","68","10","203900","0","68","68","68","68","68","68","0"
"30","0","0","0","0","69","1","0","69","77","0","69","78","69","10","69","0","69","69","69","0","1","670390069","200000006","1","69","25528","2457","69","69","10","203900","0","69","69","69","69","69","69","0"
"30","0","0","0","0","70","1","0","70","81","0","70","81","70","10","70","0","70","70","70","0","1","670390070","200000006","1","70","26316","2584","70","70","10","203900","0","70","70","70","70","70","70","0"
"30","0","0","0","0","71","1","0","71","84","0","71","83","71","10","71","0","71","71","71","0","1","670390071","200000006","1","71","27103","2710","71","71","10","203900","0","71","71","71","71","71","71","0"
"30","0","0","0","0","1","1","0","1","3","0","1","2","1","10","1","0","1","1","1","0","1","670400001","200000001","1","1","355","38","1","1","10","204000","0","1","1","1","1","1","1","0"
"30","0","0","0","0","2","1","0","2","10","0","2","3","2","10","2","0","2","2","2","0","1","670400002","200000001","1","2","670","53","2","2","10","204000","0","2","2","2","2","2","2","0"
"30","0","0","0","0","3","1","0","3","6","0","3","4","3","10","3","0","3","3","3","0","1","670400003","200000001","1","3","566","79","3","3","10","204000","0","3","3","3","3","3","3","0"
"30","0","0","0","0","4","1","0","4","8","0","4","5","4","10","4","0","4","4","4","0","1","670400004","200000001","1","4","597","97","4","4","10","204000","0","4","4","4","4","4","4","0"
"30","0","0","0","0","5","1","0","5","9","0","5","6","5","10","5","0","5","5","5","0","1","670400005","200000001","1","5","627","114","5","5","10","204000","0","5","5","5","5","5","5","0"
"30","0","0","0","0","6","1","0","6","9","0","6","6","6","10","6","0","6","6","6","0","1","670400006","200000001","1","6","651","136","6","6","10","204000","0","6","6","6","6","6","6","0"
"30","0","0","0","0","7","1","0","7","10","0","7","7","7","10","7","0","7","7","7","0","1","670400007","200000001","1","7","855","161","7","7","10","204000","0","7","7","7","7","7","7","0"
"30","0","0","0","0","8","1","0","8","10","0","8","7","8","10","8","0","8","8","8","0","1","670400008","200000001","1","8","1059","186","8","8","10","204000","0","8","8","8","8","8","8","0"
"30","0","0","0","0","9","1","0","9","11","0","9","7","9","10","9","0","9","9","9","0","1","670400009","200000001","1","9","1091","205","9","9","10","204000","0","9","9","9","9","9","9","0"
"30","0","0","0","0","10","1","0","10","11","0","10","8","10","10","10","0","10","10","10","0","1","670400010","200000001","1","10","1121","212","10","10","10","204000","0","10","10","10","10","10","10","0"
"30","0","0","0","0","11","1","0","11","11","0","11","8","11","10","11","0","11","11","11","0","1","670400011","200000001","1","11","1121","212","11","11","10","204000","0","11","11","11","11","11","11","0"
"30","0","0","0","0","12","1","0","12","12","0","12","8","12","10","12","0","12","12","12","0","1","670400012","200000001","1","12","1180","225","12","12","10","204000","0","12","12","12","12","12","12","0"
"30","0","0","0","0","13","1","0","13","12","0","13","9","13","10","13","0","13","13","13","0","1","670400013","200000001","1","13","1180","225","13","13","10","204000","0","13","13","13","13","13","13","0"
"30","0","0","0","0","14","1","0","14","12","0","14","9","14","10","14","0","14","14","14","0","1","670400014","200000001","1","14","1180","225","14","14","10","204000","0","14","14","14","14","14","14","0"
"30","0","0","0","0","15","1","0","15","18","0","15","12","15","10","15","0","15","15","15","0","1","670400015","200000001","1","15","1184","220","15","15","10","204000","0","15","15","15","15","15","15","0"
"30","0","0","0","0","16","1","0","16","18","0","16","12","16","10","16","0","16","16","16","0","1","670400016","200000001","1","16","1305","248","16","16","10","204000","0","16","16","16","16","16","16","0"
"30","0","0","0","0","17","1","0","17","18","0","17","12","17","10","17","0","17","17","17","0","1","670400017","200000001","1","17","1426","275","17","17","10","204000","0","17","17","17","17","17","17","0"
"30","0","0","0","0","18","1","0","18","18","0","18","12","18","10","18","0","18","18","18","0","1","670400018","200000001","1","18","1734","310","18","18","10","204000","0","18","18","18","18","18","18","0"
"30","0","0","0","0","19","1","0","19","19","0","19","13","19","10","19","0","19","19","19","0","1","670400019","200000001","1","19","2043","346","19","19","10","204000","0","19","19","19","19","19","19","0"
"30","0","0","0","0","20","1","0","20","19","0","20","13","20","10","20","0","20","20","20","0","1","670400020","200000001","1","20","2351","381","20","20","10","204000","0","20","20","20","20","20","20","0"
"30","0","0","0","0","21","1","0","21","19","0","21","13","21","10","21","0","21","21","21","0","1","670400021","200000001","1","21","2659","416","21","21","10","204000","0","21","21","21","21","21","21","0"
"30","0","0","0","0","22","1","0","22","24","0","22","17","22","10","22","0","22","22","22","0","1","670400022","200000001","1","22","2724","469","22","22","10","204000","0","22","22","22","22","22","22","0"
"30","0","0","0","0","23","1","0","23","28","0","23","21","23","10","23","0","23","23","23","0","1","670400023","200000001","1","23","2788","521","23","23","10","204000","0","23","23","23","23","23","23","0"
"30","0","0","0","0","24","1","0","24","28","0","24","21","24","10","24","0","24","24","24","0","1","670400024","200000001","1","24","2985","539","24","24","10","204000","0","24","24","24","24","24","24","0"
"30","0","0","0","0","25","1","0","25","29","0","25","22","25","10","25","0","25","25","25","0","1","670400025","200000001","1","25","3182","557","25","25","10","204000","0","25","25","25","25","25","25","0"
"30","0","0","0","0","26","1","0","26","29","0","26","22","26","10","26","0","26","26","26","0","1","670400026","200000001","1","26","3379","575","26","26","10","204000","0","26","26","26","26","26","26","0"
"30","0","0","0","0","27","1","0","27","29","0","27","22","27","10","27","0","27","27","27","0","1","670400027","200000001","1","27","3576","593","27","27","10","204000","0","27","27","27","27","27","27","0"
"30","0","0","0","0","28","1","0","28","30","0","28","22","28","10","28","0","28","28","28","0","1","670400028","200000001","1","28","3808","617","28","28","10","204000","0","28","28","28","28","28","28","0"
"30","0","0","0","0","29","1","0","29","31","0","29","22","29","10","29","0","29","29","29","0","1","670400029","200000001","1","29","4040","642","29","29","10","204000","0","29","29","29","29","29","29","0"
"30","0","0","0","0","30","1","0","30","32","0","30","22","30","10","30","0","30","30","30","0","1","670400030","200000001","1","30","4272","666","30","30","10","204000","0","30","30","30","30","30","30","0"
"30","0","0","0","0","31","1","0","31","32","0","31","22","31","10","31","0","31","31","31","0","1","670400031","200000001","1","31","4685","694","31","31","10","204000","0","31","31","31","31","31","31","0"
"30","0","0","0","0","32","1","0","32","32","0","32","23","32","10","32","0","32","32","32","0","1","670400032","200000001","1","32","5099","723","32","32","10","204000","0","32","32","32","32","32","32","0"
"30","0","0","0","0","33","1","0","33","32","0","33","23","33","10","33","0","33","33","33","0","1","670400033","200000001","1","33","5512","751","33","33","10","204000","0","33","33","33","33","33","33","0"
"30","0","0","0","0","34","1","0","34","32","0","34","23","34","10","34","0","34","34","34","0","1","670400034","200000001","1","34","5925","779","34","34","10","204000","0","34","34","34","34","34","34","0"
"30","0","0","0","0","35","1","0","35","37","0","35","27","35","10","35","0","35","35","35","0","1","670400035","200000001","1","35","7661","885","35","35","10","204000","0","35","35","35","35","35","35","0"
"30","0","0","0","0","36","1","0","36","42","0","36","31","36","10","36","0","36","36","36","0","1","670400036","200000001","1","36","9398","992","36","36","10","204000","0","36","36","36","36","36","36","0"
"30","0","0","0","0","37","1","0","37","47","0","37","35","37","10","37","0","37","37","37","0","1","670400037","200000001","1","37","11134","1098","37","37","10","204000","0","37","37","37","37","37","37","0"
"30","0","0","0","0","38","1","0","38","52","0","38","38","38","10","38","0","38","38","38","0","1","670400038","200000001","1","38","12871","1204","38","38","10","204000","0","38","38","38","38","38","38","0"
"30","0","0","0","0","39","1","0","39","57","0","39","42","39","10","39","0","39","39","39","0","1","670400039","200000001","1","39","14607","1311","39","39","10","204000","0","39","39","39","39","39","39","0"
"30","0","0","0","0","40","1","0","40","62","0","40","46","40","10","40","0","40","40","40","0","1","670400040","200000001","1","40","16344","1417","40","40","10","204000","0","40","40","40","40","40","40","0"
"30","0","0","0","0","41","1","0","41","66","0","41","50","41","10","41","0","41","41","41","0","1","670400041","200000001","1","41","18080","1523","41","41","10","204000","0","41","41","41","41","41","41","0"
"30","0","0","0","0","42","1","0","42","71","0","42","54","42","10","42","0","42","42","42","0","1","670400042","200000001","1","42","19817","1629","42","42","10","204000","0","42","42","42","42","42","42","0"
"30","0","0","0","0","43","1","0","43","76","0","43","58","43","10","43","0","43","43","43","0","1","670400043","200000001","1","43","21553","1736","43","43","10","204000","0","43","43","43","43","43","43","0"
"30","0","0","0","0","44","1","0","44","81","0","44","64","44","10","44","0","44","44","44","0","1","670400044","200000001","1","44","23290","1842","44","44","10","204000","0","44","44","44","44","44","44","0"
"30","0","0","0","0","45","1","0","45","86","0","45","65","45","10","45","0","45","45","45","0","1","670400045","200000001","1","45","25026","1948","45","45","10","204000","0","45","45","45","45","45","45","0"
"30","0","0","0","0","46","1","0","46","91","0","46","69","46","10","46","0","46","46","46","0","1","670400046","200000001","1","46","26763","2055","46","46","10","204000","0","46","46","46","46","46","46","0"
"30","0","0","0","0","47","1","0","47","96","0","47","73","47","10","47","0","47","47","47","0","1","670400047","200000001","1","47","28499","2161","47","47","10","204000","0","47","47","47","47","47","47","0"
"30","0","0","0","0","48","1","0","48","97","0","48","74","48","10","48","0","48","48","48","0","1","670400048","200000001","1","48","28950","2182","48","48","10","204000","0","48","48","48","48","48","48","0"
"30","0","0","0","0","49","1","0","49","98","0","49","74","49","10","49","0","49","49","49","0","1","670400049","200000001","1","49","29402","2203","49","49","10","204000","0","49","49","49","49","49","49","0"
"30","0","0","0","0","50","1","0","50","99","0","50","75","50","10","50","0","50","50","50","0","1","670400050","200000001","1","50","29853","2224","50","50","10","204000","0","50","50","50","50","50","50","0"
"30","0","0","0","0","51","1","0","51","100","0","51","76","51","10","51","0","51","51","51","0","1","670400051","200000001","1","51","30304","2245","51","51","10","204000","0","51","51","51","51","51","51","0"
"30","0","0","0","0","52","1","0","52","102","0","52","76","52","10","52","0","52","52","52","0","1","670400052","200000001","1","52","30687","2256","52","52","10","204000","0","52","52","52","52","52","52","0"
"30","0","0","0","0","53","1","0","53","102","0","53","76","53","10","53","0","53","53","53","0","1","670400053","200000001","1","53","31069","2268","53","53","10","204000","0","53","53","53","53","53","53","0"
"30","0","0","0","0","54","1","0","54","101","0","54","77","54","10","54","0","54","54","54","0","1","670400054","200000001","1","54","30756","2266","54","54","10","204000","0","54","54","54","54","54","54","0"
"30","0","0","0","0","55","1","0","55","101","0","55","77","55","10","55","0","55","55","55","0","1","670400055","200000001","1","55","31207","2287","55","55","10","204000","0","55","55","55","55","55","55","0"
"30","0","0","0","0","56","1","0","56","102","0","56","78","56","10","56","0","56","56","56","0","1","670400056","200000001","1","56","31658","2307","56","56","10","204000","0","56","56","56","56","56","56","0"
"30","0","0","0","0","57","1","0","57","103","0","57","79","57","10","57","0","57","57","57","0","1","670400057","200000001","1","57","32110","2328","57","57","10","204000","0","57","57","57","57","57","57","0"
"30","0","0","0","0","58","1","0","58","106","0","58","81","58","10","58","0","58","58","58","0","1","670400058","200000001","1","58","33464","2391","58","58","10","204000","0","58","58","58","58","58","58","0"
"30","0","0","0","0","59","1","0","59","107","0","59","82","59","10","59","0","59","59","59","0","1","670400059","200000001","1","59","33915","2412","59","59","10","204000","0","59","59","59","59","59","59","0"
"30","0","0","0","0","60","1","0","60","108","0","60","83","60","10","60","0","60","60","60","0","1","670400060","200000001","1","60","34366","2433","60","60","10","204000","0","60","60","60","60","60","60","0"
"30","0","0","0","0","61","1","0","61","109","0","61","83","61","10","61","0","61","61","61","0","1","670400061","200000001","1","61","34817","2454","61","61","10","204000","0","61","61","61","61","61","61","0"
"30","0","0","0","0","62","1","0","62","110","0","62","84","62","10","62","0","62","62","62","0","1","670400062","200000001","1","62","34942","2509","62","62","10","204000","0","62","62","62","62","62","62","0"
"30","0","0","0","0","63","1","0","63","110","0","63","85","63","10","63","0","63","63","63","0","1","670400063","200000001","1","63","35068","2564","63","63","10","204000","0","63","63","63","63","63","63","0"
"30","0","0","0","0","64","1","0","64","111","0","64","86","64","10","64","0","64","64","64","0","1","670400064","200000001","1","64","35193","2619","64","64","10","204000","0","64","64","64","64","64","64","0"
"30","0","0","0","0","65","1","0","65","111","0","65","87","65","10","65","0","65","65","65","0","1","670400065","200000001","1","65","35318","2674","65","65","10","204000","0","65","65","65","65","65","65","0"
"30","0","0","0","0","66","1","0","66","112","0","66","88","66","10","66","0","66","66","66","0","1","670400066","200000001","1","66","35443","2729","66","66","10","204000","0","66","66","66","66","66","66","0"
"30","0","0","0","0","67","1","0","67","113","0","67","89","67","10","67","0","67","67","67","0","1","670400067","200000001","1","67","35569","2784","67","67","10","204000","0","67","67","67","67","67","67","0"
"30","0","0","0","0","68","1","0","68","113","0","68","91","68","10","68","0","68","68","68","0","1","670400068","200000001","1","68","35694","2838","68","68","10","204000","0","68","68","68","68","68","68","0"
"30","0","0","0","0","69","1","0","69","114","0","69","92","69","10","69","0","69","69","69","0","1","670400069","200000001","1","69","35819","2893","69","69","10","204000","0","69","69","69","69","69","69","0"
"30","0","0","0","0","70","1","0","70","115","0","70","93","70","10","70","0","70","70","70","0","1","670400070","200000001","1","70","35944","2948","70","70","10","204000","0","70","70","70","70","70","70","0"
"30","0","0","0","0","71","1","0","71","115","0","71","94","71","10","71","0","71","71","71","0","1","670400071","200000001","1","71","36070","3003","71","71","10","204000","0","71","71","71","71","71","71","0"
"30","17","0","0","0","1","1","0","1","3","0","1","2","1","10","1","0","1","1","1","0","1","670420001","200000001","1","1","368","0","1","1","10","204200","0","1","1","1","1","1","1","0"
"30","17","0","0","0","2","1","0","2","7","0","2","3","2","10","2","0","2","2","2","0","1","670420002","200000001","1","2","376","0","2","2","10","204200","0","2","2","2","2","2","2","0"
"30","19","0","0","0","3","1","0","3","4","0","3","5","3","10","3","0","3","3","3","0","1","670420003","200000001","1","3","383","0","3","3","10","204200","0","3","3","3","3","3","3","0"
"30","22","0","0","0","4","1","0","4","4","0","4","5","4","10","4","0","4","4","4","0","1","670420004","200000001","1","4","420","0","4","4","10","204200","0","4","4","4","4","4","4","0"
"30","27","0","0","0","5","1","0","5","6","0","5","7","5","10","5","0","5","5","5","0","1","670420005","200000001","1","5","534","0","5","5","10","204200","0","5","5","5","5","5","5","0"
"30","60","0","0","0","6","1","0","6","6","0","6","8","6","10","6","0","6","6","6","0","1","670420006","200000001","1","6","643","0","6","6","10","204200","0","6","6","6","6","6","6","0"
"30","76","0","0","0","7","1","0","7","6","0","7","9","7","10","7","0","7","7","7","0","1","670420007","200000001","1","7","692","0","7","7","10","204200","0","7","7","7","7","7","7","0"
"30","91","0","0","0","8","1","0","8","7","0","8","9","8","10","8","0","8","8","8","0","1","670420008","200000001","1","8","740","0","8","8","10","204200","0","8","8","8","8","8","8","0"
"30","107","0","0","0","9","1","0","9","7","0","9","9","9","10","9","0","9","9","9","0","1","670420009","200000001","1","9","788","0","9","9","10","204200","0","9","9","9","9","9","9","0"
"30","123","0","0","0","10","1","0","10","7","0","10","9","10","10","10","0","10","10","10","0","1","670420010","200000001","1","10","836","0","10","10","10","204200","0","10","10","10","10","10","10","0"
"30","138","0","0","0","11","1","0","11","7","0","11","9","11","10","11","0","11","11","11","0","1","670420011","200000001","1","11","981","0","11","11","10","204200","0","11","11","11","11","11","11","0"
"30","152","0","0","0","12","1","0","12","8","0","12","10","12","10","12","0","12","12","12","0","1","670420012","200000001","1","12","1125","0","12","12","10","204200","0","12","12","12","12","12","12","0"
