2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6
"600004294","100","620230038","0","0","0","0","0","0","4","2","60021","43003","0","0","2","0","0","0","1","1","0","101011","0","0","43003","0","1346","0","620300140","72","10011006","0","0","0","0","600120432","62001012","0","620060040","2"
"600004295","100","620230039","0","0","0","0","0","0","4","2","60021","44003","0","0","2","0","0","0","1","1","0","101011","0","0","44003","0","1378","0","620300141","72","10011006","0","0","0","0","600120442","62001012","0","620060041","2"
"600004296","100","620230040","0","0","0","0","0","0","4","2","60021","45003","0","0","2","0","0","0","1","1","0","101011","0","0","45003","0","1412","0","620300142","72","10011006","0","0","0","0","600120452","62001012","0","620060042","2"
"600004297","100","620230041","0","0","0","0","0","0","4","2","60021","46003","0","0","2","0","0","0","1","1","0","101011","0","0","46003","0","1434","0","620300143","72","10011006","0","0","0","0","600120462","62001012","0","620060043","2"
"600004298","100","620230042","0","0","0","0","0","0","4","2","60021","47003","0","0","2","0","0","0","1","1","0","101011","0","0","47003","0","1444","0","620300144","72","10011006","0","0","0","0","600120472","62001012","0","620060044","2"
"600004299","100","620230043","0","0","0","0","0","0","4","2","60021","48003","0","0","2","0","0","0","1","1","0","101011","0","0","48003","0","1466","0","620300145","72","10011006","0","0","0","0","600120482","62001012","0","620060045","2"
"600004300","100","620230044","0","0","0","0","0","0","4","2","60021","49003","0","0","2","0","0","0","1","1","0","101011","0","0","49003","0","1496","0","620300146","72","10011007","0","0","0","0","600120492","62001012","0","620060046","2"
"600004301","100","620230045","0","0","0","0","0","0","4","2","60021","50003","0","0","2","0","0","0","1","1","0","101011","0","0","50003","0","1536","0","620300147","72","10011007","0","0","0","0","600120502","62001012","0","620060047","2"
"600004302","100","620230046","0","0","0","0","0","0","4","2","60021","51003","0","0","2","0","0","0","1","1","0","101011","0","0","51003","0","1554","0","620300148","72","10011007","0","0","0","0","600120512","62001012","0","620060048","2"
"600004303","100","620230047","0","0","0","0","0","0","4","2","60021","52003","0","0","2","0","0","0","1","1","0","101011","0","0","52003","0","1572","0","620300149","72","10011007","0","0","0","0","600120522","62001012","0","620060049","2"
"600004304","100","620230048","0","0","0","0","0","0","4","2","60021","53003","0","0","2","0","0","0","1","1","0","101011","0","0","53003","0","1600","0","620300150","72","10011007","0","0","0","0","600120532","62001012","0","620060050","2"
"600004305","100","620230049","0","0","0","0","0","0","4","2","60021","54003","0","0","2","0","0","0","1","1","0","101011","0","0","54003","0","1618","0","620300151","72","10011007","0","0","0","0","600120542","62001012","0","620060051","2"
"600004306","100","620230050","0","0","0","0","0","0","4","2","60021","55003","0","0","2","0","0","0","1","1","0","101011","0","0","55003","0","1632","0","620300152","72","10011007","0","0","0","0","600120552","62001012","0","620060052","2"
"600004307","100","620230051","0","0","0","0","0","0","4","2","60021","56003","0","0","2","0","0","0","1","1","0","101011","0","0","56003","0","1648","0","620300153","72","10011007","0","0","0","0","600120562","62001012","0","620060053","2"
"600004308","100","620230052","0","0","0","0","0","0","4","2","60021","57003","0","0","2","0","0","0","1","1","0","101011","0","0","57003","0","1654","0","620300154","72","10011007","0","0","0","0","600120572","62001012","0","620060054","2"
"600004309","100","620230053","0","0","0","0","0","0","4","2","60021","58003","0","0","2","0","0","0","1","1","0","101011","0","0","58003","0","1668","0","620300155","72","10011007","0","0","0","0","600120582","62001012","0","620060055","2"
"600004310","100","620230054","0","0","0","0","0","0","4","2","60021","59003","0","0","2","0","0","0","1","1","0","101011","0","0","59003","0","1698","0","620300156","72","10011007","0","0","0","0","600120592","62001012","0","620060056","2"
"600004311","100","620230055","0","0","0","0","0","0","4","2","60021","60003","0","0","2","0","0","0","1","1","0","101011","0","0","60003","0","1710","0","620300157","72","10011007","0","0","0","0","600120602","62001012","0","620060057","2"
"600004312","100","620230056","0","0","0","0","0","0","4","2","60021","61003","0","0","2","0","0","0","1","1","0","101011","0","0","61003","0","1730","0","620300158","72","10011007","0","0","0","0","600120612","62001012","0","620060058","2"
"600004313","100","620230057","0","1","0","4","0","0","4","2","60021","62003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","62003","0","1745","0","620300159","15","10011008","60","0","0","0","600120622","62001012","0","620060059","2"
"600004314","100","620230058","0","1","0","4","0","0","4","2","60021","63003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","63003","0","1759","0","620300160","15","10011008","60","0","0","0","600120632","62001012","0","620060060","2"
"600004315","100","620230059","0","1","0","4","0","0","4","2","60021","64003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","64003","0","1778","0","620300161","15","10011008","60","0","0","0","600120642","62001012","0","620060061","2"
"600004316","100","620230060","0","1","0","4","0","0","4","2","60021","65003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","65003","0","1792","0","620300162","15","10011008","60","0","0","0","600120652","62001012","0","620060062","2"
"600004317","100","620230061","0","1","0","4","0","0","4","2","60021","66003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","66003","0","1805","0","620300163","15","10011008","60","0","0","0","600120662","62001012","0","620060063","2"
"600004318","100","620230062","0","1","0","4","0","0","4","2","60021","67003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","67003","0","1821","0","620300164","15","10011008","60","0","0","0","600120672","62001012","0","620060064","2"
"600004319","100","620230063","0","1","0","4","0","0","4","2","60021","68003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","68003","0","1838","0","620300165","15","10011008","60","0","0","0","600120682","62001012","0","620060065","2"
"600004320","100","620230064","0","1","0","4","0","0","4","2","60021","69003","0","0","2","10011007","0","101011","1","1","0","101011","0","0","69003","0","1851","0","620300166","15","10011009","60","0","0","0","600120692","62001012","0","620060066","2"
"600004323","100","620190018","0","0","0","0","0","0","4","2","60021","23003","0","0","2","0","0","0","1","1","0","101011","0","0","23003","0","976","0","620380020","72","10011003","0","0","0","0","600120232","62001012","0","620050020","2"
"600004324","100","620190019","0","0","0","0","0","0","4","2","60021","24003","0","0","2","0","0","0","1","1","0","101011","0","0","24003","0","992","0","620380021","72","10011003","0","0","0","0","600120242","62001012","0","620050021","2"
"600004325","100","620190020","0","0","0","0","0","0","4","2","60021","25003","0","0","2","0","0","0","1","1","0","101011","0","0","25003","0","1004","0","620380022","72","10011003","0","0","0","0","600120252","62001012","0","620050022","2"
"600004326","100","620190021","0","0","0","0","0","0","4","2","60021","26003","0","0","2","0","0","0","1","1","0","101011","0","0","26003","0","1014","0","620380023","72","10011003","0","0","0","0","600120262","62001012","0","620050023","2"
"600004327","100","620190022","0","0","0","0","0","0","4","2","60021","27003","0","0","2","0","0","0","1","1","0","101011","0","0","27003","0","1030","0","620380024","72","10011004","0","0","0","0","600120272","62001012","0","620050024","2"
"600004328","100","620190023","0","0","0","0","0","0","4","2","60021","28003","0","0","2","0","0","0","1","1","0","101011","0","0","28003","0","1044","0","620380025","72","10011004","0","0","0","0","600120282","62001012","0","620050025","2"
"600004329","100","620190024","0","0","0","0","0","0","4","2","60021","29003","0","0","2","0","0","0","1","1","0","101011","0","0","29003","0","1056","0","620380026","72","10011004","0","0","0","0","600120292","62001012","0","620050026","2"
"600004330","100","620190025","0","0","0","0","0","0","4","2","60021","30003","0","0","2","0","0","0","1","1","0","101011","0","0","30003","0","1068","0","620380027","72","10011004","0","0","0","0","600120302","62001012","0","620050027","2"
"600004331","100","620190026","0","0","0","0","0","0","4","2","60021","31003","0","0","2","0","0","0","1","1","0","101011","0","0","31003","0","1084","0","620380028","72","10011004","0","0","0","0","600120312","62001012","0","620050028","2"
"600004332","100","620190027","0","0","0","0","0","0","4","2","60021","32003","0","0","2","0","0","0","1","1","0","101011","0","0","32003","0","1106","0","620380029","72","10011004","0","0","0","0","600120322","62001012","0","620050029","2"
"600004333","100","620190028","0","0","0","0","0","0","4","2","60021","33003","0","0","2","0","0","0","1","1","0","101011","0","0","33003","0","1138","0","620380030","72","10011004","0","0","0","0","600120332","62001012","0","620050030","2"
"600004334","100","620190029","0","0","0","0","0","0","4","2","60021","34003","0","0","2","0","0","0","1","1","0","101011","0","0","34003","0","1152","0","620380031","72","10011004","0","0","0","0","600120342","62001012","0","620050031","2"
"600004335","100","620190030","0","0","0","0","0","0","4","2","60021","35003","0","0","2","0","0","0","1","1","0","101011","0","0","35003","0","1160","0","620380032","72","10011005","0","0","0","0","600120352","62001012","0","620050032","2"
"600004336","100","620190031","0","0","0","0","0","0","4","2","60021","36003","0","0","2","0","0","0","1","1","0","101011","0","0","36003","0","1190","0","620380033","72","10011005","0","0","0","0","600120362","62001012","0","620050033","2"
"600004337","100","620190032","0","0","0","0","0","0","4","2","60021","37003","0","0","2","0","0","0","1","1","0","101011","0","0","37003","0","1206","0","620380034","72","10011005","0","0","0","0","600120372","62001012","0","620050034","2"
"600004338","100","620190033","0","0","0","0","0","0","4","2","60021","38003","0","0","2","0","0","0","1","1","0","101011","0","0","38003","0","1230","0","620380035","72","10011005","0","0","0","0","600120382","62001012","0","620050035","2"
"600004339","100","620190034","0","0","0","0","0","0","4","2","60021","39003","0","0","2","0","0","0","1","1","0","101011","0","0","39003","0","1250","0","620380036","72","10011005","0","0","0","0","600120392","62001012","0","620050036","2"
"600004340","100","620190035","0","0","0","0","0","0","4","2","60021","40003","0","0","2","0","0","0","1","1","0","101011","0","0","40003","0","1286","0","620380037","72","10011005","0","0","0","0","600120402","62001012","0","620050037","2"
"600004341","100","620190036","0","0","0","0","0","0","4","2","60021","41003","0","0","2","0","0","0","1","1","0","101011","0","0","41003","0","1294","0","620380038","72","10011005","0","0","0","0","600120412","62001012","0","620050038","2"
"600004342","100","620190037","0","0","0","0","0","0","4","2","60021","42003","0","0","2","0","0","0","1","1","0","101011","0","0","42003","0","1308","0","620380039","72","10011006","0","0","0","0","600120422","62001012","0","620050039","2"
"600004343","100","620190038","0","0","0","0","0","0","4","2","60021","43003","0","0","2","0","0","0","1","1","0","101011","0","0","43003","0","1346","0","620380040","72","10011006","0","0","0","0","600120432","62001012","0","620050040","2"
"600004344","100","620190039","0","0","0","0","0","0","4","2","60021","44003","0","0","2","0","0","0","1","1","0","101011","0","0","44003","0","1378","0","620380041","72","10011006","0","0","0","0","600120442","62001012","0","620050041","2"
"600004345","100","620190040","0","0","0","0","0","0","4","2","60021","45003","0","0","2","0","0","0","1","1","0","101011","0","0","45003","0","1412","0","620380042","72","10011006","0","0","0","0","600120452","62001012","0","620050042","2"
"600004346","100","620190041","0","0","0","0","0","0","4","2","60021","46003","0","0","2","0","0","0","1","1","0","101011","0","0","46003","0","1434","0","620380043","72","10011006","0","0","0","0","600120462","62001012","0","620050043","2"
"600004347","100","620190042","0","0","0","0","0","0","4","2","60021","47003","0","0","2","0","0","0","1","1","0","101011","0","0","47003","0","1444","0","620380044","72","10011006","0","0","0","0","600120472","62001012","0","620050044","2"
"600004348","100","620190043","0","0","0","0","0","0","4","2","60021","48003","0","0","2","0","0","0","1","1","0","101011","0","0","48003","0","1466","0","620380045","72","10011006","0","0","0","0","600120482","62001012","0","620050045","2"
"600004349","100","620190044","0","0","0","0","0","0","4","2","60021","49003","0","0","2","0","0","0","1","1","0","101011","0","0","49003","0","1496","0","620380046","72","10011007","0","0","0","0","600120492","62001012","0","620050046","2"
"600004350","100","620190045","0","0","0","0","0","0","4","2","60021","50003","0","0","2","0","0","0","1","1","0","101011","0","0","50003","0","1536","0","620380047","72","10011007","0","0","0","0","600120502","62001012","0","620050047","2"
"600004351","100","620190046","0","0","0","0","0","0","4","2","60021","51003","0","0","2","0","0","0","1","1","0","101011","0","0","51003","0","1554","0","620380048","72","10011007","0","0","0","0","600120512","62001012","0","620050048","2"
"600004352","100","620190047","0","0","0","0","0","0","4","2","60021","52003","0","0","2","0","0","0","1","1","0","101011","0","0","52003","0","1572","0","620380049","72","10011007","0","0","0","0","600120522","62001012","0","620050049","2"
"600004353","100","620190048","0","0","0","0","0","0","4","2","60021","53003","0","0","2","0","0","0","1","1","0","101011","0","0","53003","0","1600","0","620380050","72","10011007","0","0","0","0","600120532","62001012","0","620050050","2"
"600004354","100","620190049","0","0","0","0","0","0","4","2","60021","54003","0","0","2","0","0","0","1","1","0","101011","0","0","54003","0","1618","0","620380051","72","10011007","0","0","0","0","600120542","62001012","0","620050051","2"
"600004355","100","620190050","0","0","0","0","0","0","4","2","60021","55003","0","0","2","0","0","0","1","1","0","101011","0","0","55003","0","1632","0","620380052","72","10011007","0","0","0","0","600120552","62001012","0","620050052","2"
"600004356","100","620190051","0","0","0","0","0","0","4","2","60021","56003","0","0","2","0","0","0","1","1","0","101011","0","0","56003","0","1648","0","620380053","72","10011007","0","0","0","0","600120562","62001012","0","620050053","2"
"600004357","100","620190052","0","0","0","0","0","0","4","2","60021","57003","0","0","2","0","0","0","1","1","0","101011","0","0","57003","0","1654","0","620380054","72","10011007","0","0","0","0","600120572","62001012","0","620050054","2"
"600004358","100","620190053","0","0","0","0","0","0","4","2","60021","58003","0","0","2","0","0","0","1","1","0","101011","0","0","58003","0","1668","0","620380055","72","10011007","0","0","0","0","600120582","62001012","0","620050055","2"
"600004359","100","620190054","0","0","0","0","0","0","4","2","60021","59003","0","0","2","0","0","0","1","1","0","101011","0","0","59003","0","1698","0","620380056","72","10011007","0","0","0","0","600120592","62001012","0","620050056","2"
"600004360","100","620190055","0","0","0","0","0","0","4","2","60021","60003","0","0","2","0","0","0","1","1","0","101011","0","0","60003","0","1710","0","620380057","72","10011007","0","0","0","0","600120602","62001012","0","620050057","2"
"600004361","100","620190056","0","0","0","0","0","0","4","2","60021","61003","0","0","2","0","0","0","1","1","0","101011","0","0","61003","0","1730","0","620380058","72","10011007","0","0","0","0","600120612","62001012","0","620050058","2"
"600004362","100","620190057","0","1","0","4","0","0","4","2","60021","62003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","62003","0","1745","0","620380059","15","10011008","60","0","0","0","600120622","62001012","0","620050059","2"
"600004363","100","620190058","0","1","0","4","0","0","4","2","60021","63003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","63003","0","1759","0","620380060","15","10011008","60","0","0","0","600120632","62001012","0","620050060","2"
"600004364","100","620190059","0","1","0","4","0","0","4","2","60021","64003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","64003","0","1778","0","620380061","15","10011008","60","0","0","0","600120642","62001012","0","620050061","2"
"600004365","100","620190060","0","1","0","4","0","0","4","2","60021","65003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","65003","0","1792","0","620380062","15","10011008","60","0","0","0","600120652","62001012","0","620050062","2"
"600004366","100","620190061","0","1","0","4","0","0","4","2","60021","66003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","66003","0","1805","0","620380063","15","10011008","60","0","0","0","600120662","62001012","0","620050063","2"
"600004367","100","620190062","0","1","0","4","0","0","4","2","60021","67003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","67003","0","1821","0","620380064","15","10011008","60","0","0","0","600120672","62001012","0","620050064","2"
"600004368","100","620190063","0","1","0","4","0","0","4","2","60021","68003","0","0","2","10011006","0","101011","1","1","0","101011","0","0","68003","0","1838","0","620380065","15","10011008","60","0","0","0","600120682","62001012","0","620050065","2"
"600004369","100","620190064","0","1","0","4","0","0","4","2","60021","69003","0","0","2","10011007","0","101011","1","1","0","101011","0","0","69003","0","1851","0","620380066","15","10011009","60","0","0","0","600120692","62001012","0","620050066","2"
"600004372","72","620040020","61001002","1","25","0","1","0","0","4","101011","23003","0","2","2","10011001","620020020","0","1","1","0","0","0","0","23003","60022","976","0","620050020","72","10011002","100","0","0","0","600120233","10011003","0","620130120","3"
"600004373","72","620040021","61001002","1","25","0","1","0","0","4","101011","24003","0","2","2","10011001","620020021","0","1","1","0","0","0","0","24003","60022","992","0","620050021","72","10011002","100","0","0","0","600120243","10011003","0","620130121","3"
"600004374","72","620040022","61001002","1","25","0","1","0","0","4","101011","25003","0","2","2","10011001","620020022","0","1","1","0","0","0","0","25003","60022","1004","0","620050022","72","10011002","100","0","0","0","600120253","10011003","0","620130122","3"
"600004375","72","620040023","61001002","1","25","0","1","0","0","4","101011","26003","0","2","2","10011001","620020023","0","1","1","0","0","0","0","26003","60022","1014","0","620050023","72","10011002","100","0","0","0","600120263","10011003","0","620130123","3"
"600004376","72","620040024","61001002","1","25","0","1","0","0","4","101011","27003","0","2","2","10011001","620020024","0","1","1","0","0","0","0","27003","60022","1030","0","620050024","72","10011003","100","0","0","0","600120273","10011004","0","620130124","3"
"600004377","72","620040025","61001002","1","25","0","1","0","0","4","101011","28003","0","2","2","10011001","620020025","0","1","1","0","0","0","0","28003","60022","1044","0","620050025","72","10011003","100","0","0","0","600120283","10011004","0","620130125","3"
"600004378","72","620040026","61001002","1","25","0","1","0","0","4","101011","29003","0","2","2","10011001","620020026","0","1","1","0","0","0","0","29003","60022","1056","0","620050026","72","10011003","100","0","0","0","600120293","10011004","0","620130126","3"
"600004379","72","620040027","61001002","1","25","0","1","0","0","4","101011","30003","0","2","2","10011001","620020027","0","1","1","0","0","0","0","30003","60022","1068","0","620050027","72","10011003","100","0","0","0","600120303","10011004","0","620130127","3"
"600004380","72","620040028","61001002","1","25","0","1","0","0","4","101011","31003","0","2","2","10011001","620020028","0","1","1","0","0","0","0","31003","60022","1084","0","620050028","72","10011003","100","0","0","0","600120313","10011004","0","620130128","3"
"600004381","72","620040029","61001002","1","25","0","1","0","0","4","101011","32003","0","2","2","10011001","620020029","0","1","1","0","0","0","0","32003","60022","1106","0","620050029","72","10011003","100","0","0","0","600120323","10011004","0","620130129","3"
"600004382","72","620040030","61001002","1","25","0","1","0","0","4","101011","33003","0","2","2","10011001","620020030","0","1","1","0","0","0","0","33003","60022","1138","0","620050030","72","10011003","100","0","0","0","600120333","10011004","0","620130130","3"
"600004383","72","620040031","61001002","1","25","0","1","0","0","4","101011","34003","0","2","2","10011001","620020031","0","1","1","0","0","0","0","34003","60022","1152","0","620050031","72","10011003","100","0","0","0","600120343","10011004","0","620130131","3"
"600004384","72","620040032","61001002","1","25","0","1","0","0","4","101011","35003","0","2","2","10011002","620020032","0","1","1","0","0","0","0","35003","60022","1160","0","620050032","72","10011004","100","0","0","0","600120353","10011005","0","620130132","3"
"600004385","72","620040033","61001002","1","25","0","1","0","0","4","101011","36003","0","2","2","10011002","620020033","0","1","1","0","0","0","0","36003","60022","1190","0","620050033","72","10011004","100","0","0","0","600120363","10011005","0","620130133","3"
"600004386","72","620040034","61001002","1","25","0","1","0","0","4","101011","37003","0","2","2","10011002","620020034","0","1","1","0","0","0","0","37003","60022","1206","0","620050034","72","10011004","100","0","0","0","600120373","10011005","0","620130134","3"
"600004387","72","620040035","61001002","1","25","0","1","0","0","4","101011","38003","0","2","2","10011002","620020035","0","1","1","0","0","0","0","38003","60022","1230","0","620050035","72","10011004","100","0","0","0","600120383","10011005","0","620130135","3"
"600004388","72","620040036","61001002","1","25","0","1","0","0","4","101011","39003","0","2","2","10011002","620020036","0","1","1","0","0","0","0","39003","60022","1250","0","620050036","72","10011004","100","0","0","0","600120393","10011005","0","620130136","3"
"600004389","72","620040037","61001002","1","25","0","1","0","0","4","101011","40003","0","2","2","10011002","620020037","0","1","1","0","0","0","0","40003","60022","1286","0","620050037","72","10011004","100","0","0","0","600120403","10011005","0","620130137","3"
"600004390","72","620040038","61001002","1","25","0","1","0","0","4","101011","41003","0","2","2","10011002","620020038","0","1","1","0","0","0","0","41003","60022","1294","0","620050038","72","10011004","100","0","0","0","600120413","10011005","0","620130138","3"
"600004391","72","620040039","61001002","1","25","0","1","0","0","4","101011","42003","0","2","2","10011003","620020039","0","1","1","0","0","0","0","42003","60022","1308","0","620050039","72","10011005","100","0","0","0","600120423","10011006","0","620130139","3"
"600004392","72","620040040","61001002","1","25","0","1","0","0","4","101011","43003","0","2","2","10011003","620020040","0","1","1","0","0","0","0","43003","60022","1346","0","620050040","72","10011005","100","0","0","0","600120433","10011006","0","620130140","3"
"600004393","72","620040041","61001002","1","25","0","1","0","0","4","101011","44003","0","2","2","10011003","620020041","0","1","1","0","0","0","0","44003","60022","1378","0","620050041","72","10011005","100","0","0","0","600120443","10011006","0","620130141","3"
"600004394","72","620040042","61001002","1","25","0","1","0","0","4","101011","45003","0","2","2","10011003","620020042","0","1","1","0","0","0","0","45003","60022","1412","0","620050042","72","10011005","100","0","0","0","600120453","10011006","0","620130142","3"
"600004395","72","620040043","61001002","1","25","0","1","0","0","4","101011","46003","0","2","2","10011003","620020043","0","1","1","0","0","0","0","46003","60022","1434","0","620050043","72","10011005","100","0","0","0","600120463","10011006","0","620130143","3"
"600004396","72","620040044","61001002","1","25","0","1","0","0","4","101011","47003","0","2","2","10011003","620020044","0","1","1","0","0","0","0","47003","60022","1444","0","620050044","72","10011005","100","0","0","0","600120473","10011006","0","620130144","3"
"600004397","72","620040045","61001002","1","25","0","1","0","0","4","101011","48003","0","2","2","10011003","620020045","0","1","1","0","0","0","0","48003","60022","1466","0","620050045","72","10011005","100","0","0","0","600120483","10011006","0","620130145","3"
"600004398","72","620040046","61001002","1","25","0","1","0","0","4","101011","49003","0","2","2","10011004","620020046","0","1","1","0","0","0","0","49003","60022","1496","0","620050046","72","10011006","100","0","0","0","600120493","10011007","0","620130146","3"
"600004399","72","620040047","61001002","1","25","0","1","0","0","4","101011","50003","0","2","2","10011004","620020047","0","1","1","0","0","0","0","50003","60022","1536","0","620050047","72","10011006","100","0","0","0","600120503","10011007","0","620130147","3"
"600004400","72","620040048","61001002","1","25","0","1","0","0","4","101011","51003","0","2","2","10011004","620020048","0","1","1","0","0","0","0","51003","60022","1554","0","620050048","72","10011006","100","0","0","0","600120513","10011007","0","620130148","3"
"600004401","72","620040049","61001002","1","25","0","1","0","0","4","101011","52003","0","2","2","10011004","620020049","0","1","1","0","0","0","0","52003","60022","1572","0","620050049","72","10011006","100","0","0","0","600120523","10011007","0","620130149","3"
"600004402","72","620040050","61001002","1","25","0","1","0","0","4","101011","53003","0","2","2","10011004","620020050","0","1","1","0","0","0","0","53003","60022","1600","0","620050050","72","10011006","100","0","0","0","600120533","10011007","0","620130150","3"
"600004403","72","620040051","61001002","1","25","0","1","0","0","4","101011","54003","0","2","2","10011004","620020051","0","1","1","0","0","0","0","54003","60022","1618","0","620050051","72","10011006","100","0","0","0","600120543","10011007","0","620130151","3"
"600004404","72","620040052","61001002","1","25","0","1","0","0","4","101011","55003","0","2","2","10011004","620020052","0","1","1","0","0","0","0","55003","60022","1632","0","620050052","72","10011006","100","0","0","0","600120553","10011007","0","620130152","3"
"600004405","72","620040053","61001002","1","25","0","1","0","0","4","101011","56003","0","2","2","10011004","620020053","0","1","1","0","0","0","0","56003","60022","1648","0","620050053","72","10011006","100","0","0","0","600120563","10011007","0","620130153","3"
"600004406","72","620040054","61001002","1","25","0","1","0","0","4","101011","57003","0","2","2","10011004","620020054","0","1","1","0","0","0","0","57003","60022","1654","0","620050054","72","10011006","100","0","0","0","600120573","10011007","0","620130154","3"
"600004407","72","620040055","61001002","1","25","0","1","0","0","4","101011","58003","0","2","2","10011004","620020055","0","1","1","0","0","0","0","58003","60022","1668","0","620050055","72","10011006","100","0","0","0","600120583","10011007","0","620130155","3"
"600004408","72","620040056","61001002","1","25","0","1","0","0","4","101011","59003","0","2","2","10011004","620020056","0","1","1","0","0","0","0","59003","60022","1698","0","620050056","72","10011006","100","0","0","0","600120593","10011007","0","620130156","3"
"600004409","72","620040057","61001002","1","25","0","1","0","0","4","101011","60003","0","2","2","10011004","620020057","0","1","1","0","0","0","0","60003","60022","1710","0","620050057","72","10011006","100","0","0","0","600120603","10011007","0","620130157","3"
"600004410","72","620040058","61001002","1","25","0","1","0","0","4","101011","61003","0","2","2","10011004","620020058","0","1","1","0","0","0","0","61003","60022","1730","0","620050058","72","10011006","100","0","0","0","600120613","10011007","0","620130158","3"
"600004411","15","620040059","61001002","1","25","0","1","0","0","4","101011","62003","0","2","2","10011006","620020059","0","1","1","0","0","0","0","62003","60022","1745","0","620050059","100","10011007","100","0","0","0","600120623","10011008","0","620130159","3"
"600004412","15","620040060","61001002","1","25","0","1","0","0","4","101011","63003","0","2","2","10011006","620020060","0","1","1","0","0","0","0","63003","60022","1759","0","620050060","100","10011007","100","0","0","0","600120633","10011008","0","620130160","3"
