d9eba0c71ede3123ca7d22bac77c298a928c9dc8c68a81c6f3e0a42246e85f6d,d6268b8c860d93a333e4eacfd793c5f2b94ed9321d7dc3e75a05c94bf317934c,ad84571b3593ec0fca65f8cdba4e668a36730cbcc0e11e192d32c02a22b279ae,db0eec9db27a38627ec3ec23b555e1d59bb33b7326848412d982147e8f6a074a,0124ebd5f4caeb6b2c84df10dbceae41a760249fb3f58082f719ccb4865e5954,81d47bde016abced92f2b808a5121033f93f15b85b625b7ccb65e1ff268c2564,acf5a0c67fe98cc069339dde9ab478ab5c275dd7dfd8c56a56bbb601fa1de4cf,f0b82001b54203f124c129a15887c09b1370b88a14351966ba5c0f762cb80584,e4b798376c6cea57cbd9545cbde13bf2155819d4f12aacd0707ba5de2878b1e1,7997157304fb18d5d7b90f2c837a8eea0a122287a847179341f7b9597c092fbb,92491e01bb235ee6e612ffc92e27ec0d8b71818f900747431de06b08712ab1d3
"68071","1","surprise3_loop_anger2","3","surprise3_in_anger2","0.2","5146068","","106011","0","0"
"68072","1","surprise3_loop_anger2","3","surprise3_in_anger2","0.2","5146068","","1060","0","0"
"68073","","0","21","vo_apg_0808","","5146068","","vo_apg","0",""
"68074","1","1","11","ハンドルとドーナツ間違えんな～っ！","0","5146068","0","106011","10","0"
"68075","","","91","","","5146068","","0","",""
"68076","","","4","0","","5146068","","106011","",""
"68077","","","4","0","","5146068","","1060","",""
"68078","","","3","surprise3_loop_surprise_slow","0.2","5146068","","106011","1",""
"68079","","","3","surprise3_loop_surprise_slow","0.2","5146068","","1060","1",""
"68080","1","peko_slurp_loop","3","peko_slurp_in","0.2","5146068","","105811","0","0"
"68081","1","peko_slurp_loop","3","peko_slurp_in","0.2","5146068","","1058","0","0"
"68082","1","takeout_talk","3","takeout_in","0.2","5146068","","130911","0","0"
"68083","1","takeout_talk","3","takeout_in","0.2","5146068","","97","0","0"
"68084","","0","21","vo_apg_0809","","5146068","","vo_apg","0",""
"68085","1","1","11","あ、そんなに謝らなくていいですよ。\n新しいドーナツのハンドルに\n付け替えますので♪","0","5146068","0","130911","10","0"
"68086","","","91","","","5146068","","0","",""
"68087","","","3","takeout_idle","0.2","5146068","","130911","1",""
"68088","","","3","takeout_idle","0.2","5146068","","97","1",""
"68089","","","3","peko_slurp_loop","0.2","5146068","","105811","1",""
"68090","","","3","peko_slurp_loop","0.2","5146068","","1058","1",""
"68091","1","cool_talk_jitome","3","cool_idle_jitome","0.2","5146068","","106011","0","0.2"
"68092","1","cool_talk_jitome","3","cool_idle_jitome_in","0.2","5146068","","1060","0","0.2"
"68093","","0","21","vo_apg_0810","","5146068","","vo_apg","0",""
"68094","1","1","11","……\nドーナツはドーナツなのね…","0","5146068","0","106011","10","0"
"68095","","","91","","","5146068","","0","",""
"68096","","","101","","","5146068","","68097","",""
"68097","","","22","0.2","","5146068","","0","",""
"69001","-278","-225","1","131311","1.8","5146069","riri_idle","1","100","0"
"69002","-278","-225","5","1313","1.8","5146069","riri_idle","5","101","0"
"69003","-288","-385","1","131411","1.8","5146069","idle_normal","1","103","0"
"69004","-288","-385","5","1314","1.8","5146069","idle_normal","2","104","0"
"69005","-278","225","1","130911","1.8","5146069","joy_idle_noface","1","106","1"
"69006","-278","225","5","98","1.8","5146069","joy_idle_kururu","1","107","1"
"69007","","","13","200","","5146069","","131311","",""
"69008","","","13","203","","5146069","","131411","",""
"69009","","","13","206","","5146069","","130911","",""
"69010","-174","0","5","9","0.85","5146069","idle","9","15","0"
"69011","12","-307","5","22","1","5146069","empty","22","210","0"
"69012","153","0","5","21","1","5146069","empty","21","60","0"
"69013","1","0","31","1","1","5146069","","1","0",""
"69014","","","91","0","","5146069","","0","",""
"69015","","","102","0","","5146069","","0","0",""
"69016","","","93","0","","5146069","","1","",""
"69017","","","3","riri_talk_noface","0.2","5146069","","131311","1",""
"69018","","","3","riri_talk_noface","0.2","5146069","","1313","1",""
"69019","","","3","idle_normal_surprise_lookupS","0.2","5146069","","131411","1",""
"69020","","","3","idle_normal_surprise_lookupS","0.2","5146069","","1314","1",""
"69021","","0","21","vo_apg_0901","","5146069","","vo_apg","0",""
"69022","1","1","11","リアさん。\n見慣れないものを見つけたのですが\nこれは何でしょう…？","0","5146069","0","131311","10","0"
"69023","","","91","","","5146069","","0","",""
"69024","","","3","riri_idle_lookup","0.2","5146069","","131311","1",""
"69025","","","3","riri_idle_lookup","0.2","5146069","","1313","1",""
"69026","","","3","coffee_2_in","0","5146069","","21","0",""
"69027","","","23","se_10055900_photo","","5146069","","se_10055900","0",""
"69028","","","93","0","","5146069","","0.1","",""
"69029","1","talk_normal_joy_lookup","3","idle_normal_surprise_lookup","0.2","5146069","","131411","0","0.2"
"69030","1","talk_normal_joy_lookup","3","idle_normal_surprise_lookup","0.2","5146069","","1314","0","0.2"
"69031","","0","21","vo_apg_0902","","5146069","","vo_apg","0",""
"69032","1","1","11","え？\n…あ、これってもしかして\nかばばん君のシルエットかな？","0","5146069","0","131411","10","0"
"69033","","","91","","","5146069","","0","",""
"69034","","","3","riri_idle_surprise","0.2","5146069","","131311","1",""
"69035","","","3","riri_idle_surprise","0.2","5146069","","1313","1",""
"69036","","","3","idle_normal_surprise","0.2","5146069","","131411","1",""
"69037","","","3","idle_normal_surprise","0.2","5146069","","1314","1",""
"69038","1","talk_normal_joy","3","handsup_to_talk","0.2","5146069","","130911","0","0.2"
"69039","","","3","handsup","0.2","5146069","","98","1","0.2"
"69040","","0","21","vo_apg_0903","","5146069","","vo_apg","0",""
"69041","1","1","11","おめでとうございますですっ！！\nよく見つけてくださいましたっ！","0","5146069","0","130911","10","0"
"69042","","","91","","","5146069","","0","",""
"69043","","","3","joy_talk_anger","0.2","5146069","","130911","1",""
"69044","","0","21","vo_apg_0904","","5146069","","vo_apg","0",""
"69045","1","1","11","これはですねっ！\n『隠れかばばん君』です♪","0","5146069","0","130911","10","0"
"69046","","","91","","","5146069","","0","",""
"69047","","","3","joy_idle_doya","0.2","5146069","","130911","1",""
"69048","1","notice_loop_shy","3","notice_in_shy","0.2","5146069","","131311","0","0"
"69049","1","notice_loop_shy","3","notice_in_shy","0.2","5146069","","1313","0","0"
"69050","","","3","surprise_talk_normal","0.2","5146069","","131411","1",""
"69051","","","3","surprise_talk_normal","0.2","5146069","","1314","1",""
"69052","","0","21","vo_apg_0905","","5146069","","vo_apg","0",""
"69053","","","3","0905_in","0","5146069","","22","0",""
"69054","","","93","1","","5146069","","1.2","",""
"69055","","","3","0905_mid","0","5146069","","22","0",""
"69056","","","92","","","5146069","","","",""
"69057","","","3","0905_out","0","5146069","","22","0",""
"69058","","","93","0","","5146069","","0.2","",""
"69059","","","91","","","5146069","","0","",""
"69060","","","3","riri_sad_talk_dead","0.2","5146069","","131311","1",""
"69061","","","3","riri_sad_talk_dead","0.2","5146069","","1313","1",""
"69062","","","3","surprise_idle","0.2","5146069","","131411","1",""
"69063","","","3","surprise_idle","0.2","5146069","","1314","1",""
"69064","","","3","idle_normal_surprise2","0.2","5146069","","130911","1",""
"69065","","0","21","vo_apg_0906","","5146069","","vo_apg","0",""
"69066","1","1","11","かばばん様が隠れていたのですね。\n申し訳ありません、\n知らぬこととはいえ見つけてしまい\nしかも話題にしてしまうなど…","0","5146069","0","131311","10","0"
"69067","","","91","","","5146069","","0","",""
"69068","","","3","riri_sad_idle","0.2","5146069","","131311","1",""
"69069","","","3","riri_sad_idle","0.2","5146069","","1313","1",""
"69070","1","talk_normal_dere","3","watawata","0.2","5146069","","130911","0","0.2"
"69071","1","talk_normal_dere","3","watawata","0.2","5146069","","98","0","0.2"
"69072","","0","21","vo_apg_0907","","5146069","","vo_apg","0",""
"69073","1","1","11","いえいえいえ違うんです～っ\n隠しすぎて誰にも見つけて\nもらえなかったんです～～\n他にも探してみてくださいね♪","0","5146069","0","130911","10","0"
"69074","","","91","","","5146069","","0","",""
"69075","","","3","idle_normal_noface","0.2","5146069","","130911","1",""
"69076","","","3","idle_normal_kururu","0.2","5146069","","98","1",""
"69077","","","3","coffee_2_out","0","5146069","","21","0",""
"69078","","","3","clear_wish_talk_joy","0.2","5146069","","131411","1",""
"69079","","","3","clear_wish_talk_joy","0.2","5146069","","1314","1",""
"69080","","0","21","vo_apg_0908","","5146069","","vo_apg","0",""
"69081","1","1","11","わあ、面白そうですね～♪\nリリちゃん一緒に探しましょう♪","0","5146069","0","131411","10","0"
"69082","","","91","","","5146069","","0","",""
"69083","","","3","clear_wish_idle","0.2","5146069","","131411","1",""
"69084","","","3","clear_wish_idle","0.2","5146069","","1314","1",""
"69085","","","3","guts2_talk_joy3","0.2","5146069","","131311","1",""
"69086","","","3","guts2_talk_joy3","0.2","5146069","","1313","1",""
"69087","","0","21","vo_apg_0909","","5146069","","vo_apg","0",""
"69088","1","1","11","はい、リアさん！","0","5146069","0","131311","10","0"
"69089","","","91","","","5146069","","0","",""
"69090","","","3","riri_idle","0.2","5146069","","131311","1",""
"69091","","","3","riri_idle","0.2","5146069","","1313","1",""
"69092","","","3","clear_wish_idle_normal","0.2","5146069","","131411","1",""
"69093","","","3","clear_wish_idle_normal","0.2","5146069","","1314","1",""
"69094","","","3","talk_normal_anger","0.2","5146069","","130911","1",""
"69095","","","3","talk_normal","0.2","5146069","","98","1",""
"69096","","0","21","vo_apg_0910","","5146069","","vo_apg","0",""
"69097","1","1","11","ではでは、まずは一つ目の\n『隠れかばばん君』の場所に\n案内しますです～♪","0","5146069","0","130911","10","0"
"69098","","","91","","","5146069","","0","",""
"69099","","","3","idle_normal_noface","0.2","5146069","","130911","1",""
"69100","","","3","idle_normal_kururu","0.2","5146069","","98","1",""
"69101","1","idle_normal_joy2","3","riri_bow","0.2","5146069","","131311","0","0"
"69102","1","idle_normal_joy2","3","riri_bow","0.2","5146069","","1313","0","0"
"69103","1","idle_normal_joy2","3","clear_agree","0.2","5146069","","131411","0","0.2"
"69104","1","idle_normal_joy2","3","clear_agree","0.2","5146069","","1314","0","0.2"
"69105","","0","21","vo_apg_0911","","5146069","","vo_apg","0",""
"69106","","","3","0911_in","0","5146069","","22","0",""
"69107","","","93","1","","5146069","","0.9","",""
"69108","","","3","0911_mid","0","5146069","","22","0",""
"69109","","","92","","","5146069","","","",""
"69110","","","3","0911_out","0","5146069","","22","0",""
"69111","","","93","0","","5146069","","0.2","",""
"69112","","","91","","","5146069","","0","",""
"69113","","","4","0","","5146069","","130911","",""
"69114","","","4","0","","5146069","","98","",""
"69115","","","3","walk_normal_slow","0.2","5146069","","131311","1",""
"69116","","","3","walk_normal_slow","0.2","5146069","","1313","1",""
"69117","","","3","walk_normal_slow","0.2","5146069","","131411","1",""
"69118","","","3","walk_normal_slow","0.2","5146069","","1314","1",""
"69119","","","3","walk_kyapi_slow","0.2","5146069","","130911","1",""
"69120","","","3","walk_kyapi_slow","0.2","5146069","","98","1",""
"69121","0","1.5","2","-75","","5146069","","131311","-278",""
"69122","0","1.5","2","-75","","5146069","","1313","-278",""
"69123","0","1.5","2","-225","","5146069","","131411","-288",""
"69124","0","1.5","2","-225","","5146069","","1314","-288",""
"69125","0","1.5","2","325","","5146069","","130911","-278",""
"69126","","","93","0","","5146069","","1.5","",""
"69127","","","4","1","","5146069","","131311","",""
"69128","","","4","1","","5146069","","1313","",""
"69129","","","4","1","","5146069","","130911","",""
"69130","","","3","idle_normal_surprise","0.2","5146069","","131311","1",""
"69131","","","3","idle_normal_surprise","0.2","5146069","","1313","1",""
"69132","1","notice_loop_dere","3","notice_in_dere","0.2","5146069","","131411","0","0"
"69133","1","notice_loop_dere","3","notice_in_dere","0.2","5146069","","1314","0","0"
"69134","","","3","idle_normal_surprise","0.2","5146069","","130911","1",""
"69135","","0","21","vo_apg_0912","","5146069","","vo_apg","0",""
"69136","1","1","11","…って、\n教えてもらっちゃったら\n意味ないんじゃ…？","0","5146069","0","131411","10","0"
"69137","","","91","","","5146069","","0","",""
"69138","","","3","hawawa","0.2","5146069","","130911","0",""
"69139","","0","21","vo_apg_0913","","5146069","","vo_apg","0",""
"69140","1","1","11","はわわっ！？","-30","5146069","0","130911","10","0"
"69141","","","91","","","5146069","","0","",""
"69142","","","3","bowbowbow","0.1","5146069","","130911","0",""
"69143","","","4","0","","5146069","","131311","",""
"69144","","","4","0","","5146069","","1313","",""
"69145","","","3","riri_talk_noervous","0.2","5146069","","131311","1",""
"69146","","","3","riri_talk_noervous","0.2","5146069","","1313","1",""
"69147","1","clear_smile_idle","3","clear_smile_in","0.2","5146069","","131411","0","0"
"69148","1","clear_smile_idle","3","clear_smile_in","0.2","5146069","","1314","0","0"
"69149","0","0","12","2","0","5146069","0","131311","2","0"
"69150","0","0","12","2","0","5146069","0","131411","2","0"
"69151","0","0","12","2","-30","5146069","0","130911","2","0"
"69152","","","93","0","","5146069","","2","",""
"69153","","","101","","","5146069","","69154","",""
"69154","","","22","0.2","","5146069","","0","",""
"70001","-278","0","1","102111","1.8","5146070","walk_normal_joy","1","106","1"
"70002","-278","-195","5","99","1.8","5146070","idle_normal","1","107","0"
"70003","-278","195","1","130911","1.8","5146070","idle_normal_noface","1","108","1"
"70004","-278","195","5","98","1.8","5146070","idle_normal_kururu","1","109","1"
"70005","","","13","206","","5146070","","102111","",""
"70006","","","13","208","","5146070","","130911","",""
"70007","-174","0","5","10","0.85","5146070","idle","10","15","0"
"70008","48","-237","5","20","1","5146070","empty","20","290","0"
"70009","1","0","31","1","1","5146070","","1","0",""
"70010","1","-57.7","31","2","1","5146070","","2","0",""
"70011","","","37","black","","5146070","","2","",""
"70012","1","-278","31","14","0","5146070","","14","-176",""
"70013","","","91","0","","5146070","","0","",""
"70014","","","102","0","","5146070","","0","0",""
"70015","","","93","0","","5146070","","0.4","",""
"70016","","","37","iris_out","","5146070","","2","",""
"70017","0","2","2","-195","","5146070","","102111","-278",""
"70018","","","93","0","","5146070","","2","",""
"70019","","","4","0","","5146070","","102111","",""
"70020","","","3","idle_normal_joy","0.2","5146070","","102111","1",""
"70021","","","3","idle_normal_joy","0.2","5146070","","99","1",""
"70022","","","93","0","","5146070","","0.1","",""
"70023","","","3","wish_talk_noface","0.2","5146070","","102111","1",""
"70024","","","3","kurumi_wish_talk","0.2","5146070","","99","1",""
"70025","","0","21","vo_apg_1001","","5146070","","vo_apg","0",""
"70026","1","1","11","わあ…♪\n『ダイブ・トゥ・ザ・３Ｄワールド』\nとってもワクワクしましたぁ…♪","0","5146070","0","102111","10","0"
"70027","","","91","","","5146070","","0","",""
"70028","1","sad_talk_normal","3","notice_in_normal2","0.2","5146070","","102111","0","0.2"
"70029","1","sad_talk","3","notice_in","0.2","5146070","","99","0","0.2"
"70030","","0","21","vo_apg_1002","","5146070","","vo_apg","0",""
"70031","1","1","11","そうだ、この映像体験\nお話を作って体験してもらうのも\n楽しそうですぅ…♪","0","5146070","0","102111","10","0"
"70032","","","91","","","5146070","","0","",""
"70033","","","3","talk_normal_noface","0.2","5146070","","102111","1",""
"70034","","","3","kurumi_talk_normal","0.2","5146070","","99","1",""
"70035","","0","21","vo_apg_1003","","5146070","","vo_apg","0",""
"70036","1","1","11","クルルさん、次の立体映像の題材は、\n洞窟探検なんてどうですか？\n立体ネズミさんと一緒に大冒険ですぅ♪","0","5146070","0","102111","10","0"
"70037","","","91","","","5146070","","0","",""
"70038","","","3","idle_normal_noface","0.2","5146070","","102111","1",""
"70039","","","3","kurumi_idle_normal","0.2","5146070","","99","1",""
"70040","","","3","kururu_wish_talk_joy","0.2","5146070","","130911","1",""
"70041","","","3","kururu_wish_talk_joy","0.2","5146070","","98","1",""
"70042","","0","21","vo_apg_1004","","5146070","","vo_apg","0",""
"70043","1","1","11","わあっ、それすてきですますっ♪\nその時はぜひクルミちゃんに主役を……","0","5146070","0","130911","10","0"
"70044","","","91","","","5146070","","0","",""
"70045","","","3","kururu_wish_idle_surprise","0.2","5146070","","130911","1",""
"70046","","","3","kururu_wish_idle_light","0.2","5146070","","98","1",""
"70047","","","3","surprise_talk_dere","0.2","5146070","","102111","1",""
"70048","","","3","surprise_talk_dere","0.2","5146070","","99","1",""
"70049","","0","21","vo_apg_1005","","5146070","","vo_apg","0",""
"70050","1","1","11","遊園地はみんなが主役ですぅ…♪\nそれに、たまには怖い役とかも\nやってみたいかも…\n悪い魔女だったらこんな感じで…","0","5146070","0","102111","10","0"
"70051","","","91","","","5146070","","0","",""
"70052","","","22","0","","5146070","","0","",""
"70053","1","kurumi_witch_loop","3","kurumi_witch_in","0.2","5146070","","102111","0","0"
"70054","1","kurumi_witch_loop","3","kurumi_witch_in","0.2","5146070","","99","0","0"
"70055","","","93","0","","5146070","","0.3","",""
"70056","0","1.05","121","20","0","5146070","","0","1.05",""
"70057","","","37","fade105_in","","5146070","","2","",""
"70058","","","122","30","","5146070","","30","0.5",""
"70059","","","3","kururu_wish_doteyes_static","0","5146070","","130911","1",""
"70060","","0","21","vo_apg_1006","","5146070","","vo_apg","0",""
"70061","","","3","1006_in","0","5146070","","20","0",""
"70062","","","93","1","","5146070","","1.2","",""
"70063","","","3","1006_mid","0","5146070","","20","0",""
"70064","","","92","","","5146070","","","",""
"70065","","","3","1006_out","0","5146070","","20","0",""
"70066","","","93","0","","5146070","","0.2","",""
"70067","1","idle_normal","3","kurumi_witch_out","0.2","5146070","","102111","0","0"
"70068","1","idle_normal","3","kurumi_witch_out","0.2","5146070","","99","0","0"
"70069","0","0","2","305","","5146070","","20","-45",""
"70070","","","37","fade105_out","","5146070","","2","",""
"70071","0","1","121","0","0","5146070","","0","1",""
"70072","","","122","30","","5146070","","30","0.5",""
"70073","1","kururu_scared_idle","3","kururu_scared_in","0.2","5146070","","130911","0","0"
"70074","","0","21","vo_apg_1007","","5146070","","vo_apg","0",""
"70075","","","3","1007_in","0","5146070","","20","0",""
"70076","","","93","1","","5146070","","1.2","",""
"70077","","","3","1007_mid","0","5146070","","20","0",""
"70078","","","92","","","5146070","","","",""
"70079","","","3","1007_out","0","5146070","","20","0",""
"70080","","","93","0","","5146070","","0.2","",""
"70081","","","3","empty","0","5146070","","20","0",""
"70082","","","3","worry_talk_lookdown","0.2","5146070","","102111","1",""
"70083","","","3","worry_talk_lookdown","0.2","5146070","","99","1",""
"70084","","0","21","vo_apg_1008","","5146070","","vo_apg","0",""
"70085","1","1","11","ご…ごめんなさいぃ…\n大丈夫ですかぁ…？","0","5146070","0","102111","10","0"
"70086","","","91","","","5146070","","0","",""
"70087","","","3","kururu_scared_talk_dere","0.2","5146070","","130911","1",""
"70088","","","3","kururu_scared_talk_dere","0.2","5146070","","98","1",""
"70089","","0","21","vo_apg_1009","","5146070","","vo_apg","0",""
"70090","1","1","11","ささ、さすが天才女優さま…\n立体映像よりも\n迫力満点ですます～…","-10","5146070","0","130911","10","-60"
"70091","","","91","","","5146070","","0","",""
"70092","","","3","kururu_scared_idle_noface","0.2","5146070","","130911","1",""
"70093","","","3","kururu_scared_idle","0.2","5146070","","98","1",""
"70094","","","3","anger_talk_dere_red","0.2","5146070","","102111","1",""
"70095","","","3","anger_talk_dere_red","0.2","5146070","","99","1",""
"70096","","0","21","vo_apg_1010","","5146070","","vo_apg","0",""
"70097","1","1","11","…そ、そんな天才だなんて…","0","5146070","0","102111","10","0"
"70098","","","91","","","5146070","","0","",""
"70099","","","22","0","","5146070","","0","",""
"70100","","","32","1","","5146070","","14","",""
"70101","1","kurumi_shy_loop","3","kurumi_shy_in","0.2","5146070","","102111","0","0"
"70102","1","kurumi_shy_loop","3","kurumi_shy_in","0.2","5146070","","99","0","0"
"70103","","","93","0","","5146070","","2.5","",""
"70104","","","3","kururu_scared_talk_dere","0.2","5146070","","130911","1",""
"70105","","","3","kururu_scared_talk_dere","0.2","5146070","","98","1",""
"70106","","0","21","vo_apg_1011","","5146070","","vo_apg","0",""
"70107","1","1","11","…あの","-10","5146070","0","130911","10","-60"
"70108","","","91","","","5146070","","0","",""
"70109","","","3","kururu_scared_talk_nervous","0.2","5146070","","130911","1",""
"70110","1","kururu_scared_talk_sweat_loop","3","kururu_scared_talk_sweat_in","0","5146070","","98","0","0"
"70111","","0","21","vo_apg_1012","","5146070","","vo_apg","0",""
"70112","1","1","11","腰抜けちゃいましたです…","-10","5146070","0","130911","10","-60"
"70113","","","91","","","5146070","","0","",""
"70114","","","101","","","5146070","","70115","",""
"70115","","","22","0.2","","5146070","","0","",""
"71001","-278","-1100","1","130911","1.8","5146071","idle_normal","1","110","0"
"71002","-233","-193","5","8","0.5","5146071","idle","11","106","0"
"71003","-233","267","5","9","0.6","5146071","idle","12","107","0"
"71004","","","13","210","","5146071","","130911","",""
"71005","","","13","206","","5146071","","8","",""
"71006","","","13","207","","5146071","","9","",""
"71007","-174","0","5","10","0.85","5146071","idle","10","15","0"
"71008","1","0","31","1","1","5146071","","1","0",""
"71009","1","0","31","2","0","5146071","","2","0",""
"71010","1","-278","31","14","0","5146071","","14","0",""
"71011","1","0","31","17","0","5146071","","17","0",""
"71012","1","0","31","18","0","5146071","","18","0",""
"71013","","","91","0","","5146071","","0","",""
"71014","","","102","0","","5146071","","0","0",""
"71015","","","93","0","","5146071","","0.2","",""
"71016","","","32","1","","5146071","","17","",""
"71017","","","93","0","","5146071","","0.5","",""
"71018","","","93","0","","5146071","","0","",""
"71019","","","93","0","","5146071","","3.5","",""
"71020","0","0","12","12","0","5146071","0","8","2.2","0"
"71021","0","0","12","12","0","5146071","0","9","2.2","0"
"71022","","","3","lookup","0.6","5146071","","8","1",""
"71023","","","3","lookdown","0.6","5146071","","9","1",""
"71024","0","3","2","-380","","5146071","","130911","-278",""
"71025","","","3","walk_normal","0.2","5146071","","130911","1",""
"71026","","","93","0","","5146071","","3","",""
"71027","","","3","kururu_surprise_talk","0.2","5146071","","130911","1",""
"71028","","0","21","vo_apg_1101","","5146071","","vo_apg","0",""
"71029","1","1","11","新マスコットオーディションで\nお待ちのぺんぽこりんさま―…","0","5146071","0","130911","10","0"
"71030","","","91","","","5146071","","0","",""
"71031","0","1.1","121","20","0","5146071","","0","1.1",""
"71032","","","32","1","","5146071","","2","",""
"71033","","","37","fade105_in","","5146071","","2","",""
"71034","","","122","50","","5146071","","50","0.5",""
"71035","","","32","1","","5146071","","18","",""
"71036","","","23","se_10055900_bachibachi","","5146071","","se_10055900","0",""
"71037","1","shock_loop_surprise2","3","shock_in_surprise2","0.2","5146071","","130911","0","0"
"71038","","0","21","vo_apg_1102","","5146071","","vo_apg","0",""
"71039","1","1","11","ひえぇっ！？\nバッチバチですますっ！？","-20","5146071","0","130911","10","0"
"71040","","","91","","","5146071","","0","",""
"71041","","","22","0","","5146071","","0","",""
"71042","","","32","0","","5146071","","18","",""
"71043","","","37","fade105_out","","5146071","","2","",""
"71044","0.5","1","121","0","11","5146071","","0","1",""
"71045","","","3","walk_jog_sad_quick","0.2","5146071","","130911","1",""
"71046","","","3","idle","0.4","5146071","","8","1",""
"71047","","","3","idle","0.4","5146071","","9","1",""
"71048","0","0.5","2","0","","5146071","","130911","-278",""
"71049","","","93","0","","5146071","","0.3","",""
"71050","","","3","idle","0.4","5146071","","8","1",""
"71051","","","3","idle","0.4","5146071","","9","1",""
"71052","","","93","0","","5146071","","0.2","",""
"71053","","","4","1","","5146071","","130911","",""
"71054","","","3","kururu_worry_talk_lookdown","0","5146071","","130911","1",""
"71055","","0","21","vo_apg_1103","","5146071","","vo_apg","0",""
"71056","1","1","11","か、かばばん君安心してください！\nうちのメインマスコットは\nかばばん君ですから…♪","0","5146071","0","130911","10","0"
"71057","","","91","","","5146071","","0","",""
"71058","","","4","0","","5146071","","130911","",""
"71059","","","3","kururu_worry_talk_lookup","0","5146071","","130911","1",""
"71060","","0","21","vo_apg_1104","","5146071","","vo_apg","0",""
"71061","1","1","11","で、でもでもライバルキャラの方が\n人気出ちゃうなんてことも…","0","5146071","0","130911","10","0"
"71062","","","91","","","5146071","","0","",""
"71063","10","1.15","121","40","10","5146071","","0","1.15",""
"71064","","","32","1","","5146071","","14","",""
"71065","","","22","0","","5146071","","0","",""
"71066","","","4","0","","5146071","","130911","",""
"71067","","","3","kururu_wish_idle_search","0.2","5146071","","130911","1",""
"71068","0","0","12","12","0","5146071","0","8","3","0"
"71069","0","0","12","12","0","5146071","0","9","3","0"
"71070","","","93","0","","5146071","","4","",""
"71071","","","32","0","","5146071","","14","",""
"71072","1","approach_loop","3","approach_in","0.2","5146071","","8","0","0"
"71073","1","approach_loop","3","approach_in","0.2","5146071","","9","0","0"
"71074","1","0.8","6","0.8","0.6","5146071","","8","0.8","10"
"71075","1","0.8","6","0.8","0.6","5146071","","9","0.8","10"
"71076","","","93","0","","5146071","","0.6","",""
"71077","1","kururu_down_loop","3","kururu_down_in","0.2","5146071","","130911","0","0"
"71078","","0","21","vo_apg_1105","","5146071","","vo_apg","0",""
"71079","1","1","11","ひぃぃ…","0","5146071","0","130911","10","0"
"71080","","","91","","","5146071","","0","",""
"71081","","","101","","","5146071","","71082","",""
"71082","","","22","0.2","","5146071","","0","",""
