312f8ed70fdc9b6bbaa8c849f29ab1b7fc6b642eb680a06f7398cea6bed56f38,95ad8767f47ca867363c6b8568f437f116d895fb7d23b66f681a976695905664,89e747349ba078ae0d43827b85303d16ad9a83cdaf2b8823c21671871c8ca57c,2d0c776dd407687734939ab294ae6c367ec8273a03d08a885e9b6449d5a60d59,3e046682d6cb22f941a248bf234da2b595e81983c6b3017674d0b643b45fcc8d,f95207a5d387f2c8ecc9077993e199406d2b80573b55ff77ebba38b1ba4d907b,ff198e49b09d38c79299550aebecb0304e96cdc204c1f8644b9f7b94c21a56c6,8c536c899ca1076b355f5f1ef056976d777da0a38ddd5337f91e2b61a272004a,2fe1b262aaed59f43eb0cf9f5164ca163a4c635e2bca52dc3337547ee4fffce3,966a7d38393e16fa8f30aff95561c635d76b20fac28c2291b4fa8d03d5a8cdde,5e45c1e3c343a0c510415094cd195e25d31c7161150de2fba48abbae3f9d511f,319e76ef22741c9f43536986a406620faf3103fc47a5d742fb8a2fff6469f83d,76a58b1ce42fd16061c71b6db47b1b23b74dbc0975406199f6e391c5da48bba2,b0cdfc45124cb82ca86e01e5c666a3cea8e2cec2cbf619378d4707640e8f7732,1e216a773fbc83fe46deaa6adfb608f239dd9c449cd7c29b3dfa4e54a1d8b4f1,4be697dace8e2a100bfb79e130fcfc9c88d1f9183416bc9aa8ffdd4fa80e2c0e,8b995151fba43305fcbf53e95683ca036772f6968b570211a1b1d3122c853109,67ddeecf309233fa98bafedea14a30488cc04db297a8d2227af334759e9fdba4,606d32f41e2b4d6c83064e220628a990fc930e1f8c2ff6205ad9e1f5d64e3ec8,e774128305460ec2239917165f0aee43147cc01d12e7011302d1f15e04acaaad,e8dfc16d4f1c3da8a0a6761522148454d98a25538b05aa70fa7dfab5a43f6cd7,2e980cdba4b20e177ee18c0c54c9bea3f2f1e6e7b8e12204e58e05fac0d65cf6,aedc25a71b76de8d6f682df0c1082b0f43e302f12b1514f90a319bc7b7134c54,a58122685ba64e8aa67e2308813e30f27612dcba946cc0c9f7a901ad87a982b1,68b4dfee752bf6392732cee900c5f0621b49902da82f1e7a287c7dddd02c7b97,241210abe190b8eb1f9e46fb1b103c7da2c25bd3775af46f1fdc67219426e2d7,0b06175de8a76f5623b9a784d1f922cbe3e7d1cdde9875320b9fd370d4adc609,dbb896c768130e6f5e5970c29dcb2b9443d20e6668f833f231e3a5239cba2733,eada115d0e6995b644fdd526abf2f879c68d02cc7275469c9dc422c7d2fff9f3,ab4931e136794425731c5eb90740d28612945dab9ca41d006866a0b7356a949c,ede2daa2552f1a5a280c2f53290b0991530b8df03016f49442f4d9120864e24a,4a3ffa788c0d422d6ad5e6f9a1fb73e5df0c1c96f9a30464d0c78f4882b64541,f4c33d2e7ea87dc3a9a77020b561d0d26af059ee24d36c353d54a4dc4c41375c,5f7f09b8b376d21d2ae9e09c5b780a08fc2bd804e791cb0ead17ba53f874e49c,177b5600341678fe4b0ea542b8745b7aefa1fb311f5f3a19f6059cf36039f16e,696f402e99a299a6306167b51365d45ff4f337dccdaae58daf24c1bf02e11823,aaebb875ca82b05fbd993d0e2199a9bc27e2f4bc3a0994251bc2062c3ef192ec,14f04fd88f8e945d6548c4c94c79a290fff18bf6818696773be03eafd3db631e,373a66711b1342b048b2d5493b50125e45fd38bd8f3129d69191478cc0bb5951,07134522c9819de54753e782278fd101231ca1a4f8f4ebdbfcf333233be09c89,f49dc2083fc8cb954e705f1714206901a978aeb4ae86402ed71ac15155d80dfb,5838bc4711063a17fdf2b81179637af27d348dc534deee6dd7dd9a550934a226,085b62f262a2d1941a219f4adbd16adc4b3fe9d2a56f260b347ae3e728246a33,b24d181bfd4731f4aa94249a5275d1ef4fa3a1d2f46752e49776a7ed5879d0d6,4a82c21218734f635370267bf7855a4e143c4767c8497eeff4ac6d79211b57ce,82ea4556cae5cf7be8ec4e1b7e51802fc56ac6550464a9886df71f36da6291d6,19a5181047e264f1646d7a0a8aabf0637986f74dddc855c3900fd248dc66b37e
"0","1","0","0","-20","610151004","0","0","0","0","81012402","0","0","0","0","1015105","0","0","bgm_MC058","bgm_MC058","0","0","5","0","0.83","1","1","610151041","0","0","0","1","0","10151","10151401","0","0","0.03","0","255","2024/08/26 14:59:59","100000","90","2024/08/17 12:00:00","0","0","81012402"
"-85","1","30","0.55","30","610152001","-36","-10","0","510331","81015201","5152301","-51","0","ボスバトル（NORMAL）","1015201","0","10152101","bgm_MC174","bgm_MC174","0","1","1","0","0.96","1.15","1.15","610152011","564","0","1","0","0","10152","10152101","0","0","0.03","0","122","2024/09/25 20:59:59","100000","90","2024/08/31 12:00:00","800","20","81015201"
"-10","1","30","0.55","30","610152002","-36","-10","0.98","510332","81015202","5152302","-176","0","ボスバトル（HARD）","1015202","1.15","10152201","bgm_MC174","bgm_MC174","0","1","2","0","0.96","1.15","1.15","610152021","-240","0","1","0","0","10152","10152201","0","0","0.03","0","122","2024/09/25 20:59:59","100000","90","2024/08/31 12:00:00","145","30","81015202"
"-70","1","30","0.55","30","610152003","-36","-10","0.95","510333","81015202","5152308","-86","0","ボスバトル（VERY HARD）","1015203","1","10152201","bgm_MC174","bgm_MC174","0","1","3","0","0.96","1.15","1.15","610152031","407","0","1","0","0","10152","10152301","1","0","0.03","0","122","2024/09/25 20:59:59","100000","90","2024/08/31 12:00:00","480","30","81015202"
"0","1","0","0","30","610152004","0","0","0","0","81015202","0","0","0","0","1015204","0","0","bgm_MC174","bgm_MC174","0","0","4","0","0.96","1","1","610152041","0","0","0","0","0","10152","10152401","0","0","0.03","0","122","2024/09/25 20:59:59","100000","90","2024/08/31 12:00:00","0","0","81015202"
"0","1","0","0","30","610152004","0","0","0","0","81015202","0","0","0","0","1015205","0","0","bgm_MC174","bgm_MC174","0","0","5","0","0.96","1","1","610152041","0","0","0","1","0","10152","10152401","0","0","0.03","0","122","2024/09/25 20:59:59","100000","90","2024/08/31 12:00:00","0","0","81015202"
"0","1","0","0","30","610152007","0","0","0","0","81015202","0","0","0","0","1015206","0","0","bgm_MC174","bgm_MC174","0","0","6","0","0.96","1","1","610152061","0","0","0","1","0","10152","0","0","0","0","0","122","2024/09/25 20:59:59","0","90","2024/08/31 12:00:00","0","0","81015202"
"-40","1","0","0.6","30","610153001","0","0","1","510171","81001705","5017301","-57","0","ボスバトル（NORMAL）","1015301","1","10153102","bgm_M999_Redo","bgm_M999","0","1","1","0","1","1","1","610153011","429","0","1","1","0","10153","10153101","0","0","0.03","0","120","2024/09/25 20:59:59","100000","90","2024/09/15 15:00:00","450","20","81001705"
"-40","1","0","0.6","30","610153002","0","0","1","510172","81001706","5017302","35","0","ボスバトル（HARD）","1015302","1","10153201","bgm_M999_Redo","bgm_M999","0","1","2","0","1","1","1","610153021","-245","0","1","1","0","10153","10153201","0","0","0.03","0","120","2024/09/25 20:59:59","100000","90","2024/09/15 15:00:00","450","30","81001706"
"-40","1","0","0.6","30","610153003","0","0","1","510172","81001706","5017308","-76","0","ボスバトル（VERY HARD）","1015303","1","10153201","bgm_M231","bgm_M231","0","1","3","0","1","1","1","610153031","450","0","1","1","0","10153","10153301","1","0","0.03","0","120","2024/09/25 20:59:59","100000","90","2024/09/15 15:00:00","450","30","81001706"
"0","1","0","0","30","610153004","0","0","0","0","81001706","0","0","0","0","1015304","0","0","bgm_M231","bgm_M231","0","0","4","0","1","1","1","610153041","0","0","0","1","0","10153","10153401","0","0","0.03","0","120","2024/09/25 20:59:59","100000","90","2024/09/15 15:00:00","0","0","81001706"
"0","1","0","0","30","610153004","0","0","0","0","81001706","0","0","0","0","1015305","0","0","bgm_M231","bgm_M231","0","0","5","0","1","1","1","610153041","0","0","0","1","0","10153","10153401","0","0","0.03","0","120","2024/09/25 20:59:59","100000","90","2024/09/15 15:00:00","0","0","81001706"
"-85","1","10","0.6","-33","610154001","0","0","0","510331","100053","5154301","-28","0","ボスバトル（NORMAL）","1015401","0","10154101","bgm_MC188","bgm_MC188","0","1","1","0","1.25","1","1","610154011","754","0","1","0","0","10154","10154101","0","0","0.03","0","100","2024/10/18 14:59:59","100000","90","2024/09/30 12:00:00","800","20","100053"
"-10","1","10","0.6","-33","610154002","0","0","0.74","510332","100933","5154302","34","0","ボスバトル（HARD）","1015402","0.95","10154201","bgm_MC188","bgm_MC188","0","1","2","0","1.25","1","1","610154021","-233","0","1","0","0","10154","10154201","0","0","0.03","0","100","2024/10/18 14:59:59","100000","90","2024/09/30 12:00:00","145","30","100933"
"-70","1","10","0.6","-33","610154003","0","0","0.75","510333","100933","5154308","-73","0","ボスバトル（VERY HARD）","1015403","0.95","10154201","bgm_MC188","bgm_MC188","0","1","3","0","1.25","1","1","610154031","491","0","1","0","0","10154","10154301","1","0","0.03","0","100","2024/10/18 14:59:59","100000","90","2024/09/30 12:00:00","480","30","100933"
"0","1","0","0","-33","610154004","0","0","0","0","100933","0","0","0","0","1015404","0","0","bgm_MC188","bgm_MC188","0","0","4","0","1.25","1","1","610154041","0","0","0","0","0","10154","10154401","0","0","0.03","0","100","2024/10/18 14:59:59","100000","90","2024/09/30 12:00:00","0","0","100933"
"0","1","0","0","-33","610154004","0","0","0","0","100933","0","0","0","0","1015405","0","0","bgm_MC188","bgm_MC188","0","0","5","0","1.25","1","1","610154041","0","0","0","1","0","10154","10154401","0","0","0.03","0","100","2024/10/18 14:59:59","100000","90","2024/09/30 12:00:00","0","0","100933"
"0","1","0","0","-33","610154007","0","0","0","0","100933","0","0","0","0","1015406","0","0","bgm_MC188","bgm_MC188","0","0","6","0","1.25","1","1","610154061","0","0","0","1","0","10154","0","0","0","0","0","100","2024/10/18 14:59:59","0","90","2024/09/30 12:00:00","0","0","100933"
"-85","1","10","0.8","-25","610126001","0","-10","0.55","510331","81012607","5126301","-64","0","ボスバトル（NORMAL）","1015501","0.7","10155101","bgm_MC066","bgm_MC066","0","1","1","0","1.5","1","1","610155011","912","0","1","1","0","10155","10155101","0","0","0.03","0","145","2024/10/25 14:59:59","100000","90","2024/10/16 12:00:00","800","20","81012607"
"-10","1","10","0.8","-25","610126002","0","-10","0.55","510332","81012608","5126302","48","0","ボスバトル（HARD）","1015502","0.7","10155201","bgm_MC066","bgm_MC066","0","1","2","0","1.5","1","1","610155021","-260","0","1","1","0","10155","10155201","0","0","0.03","0","145","2024/10/25 14:59:59","100000","90","2024/10/16 12:00:00","145","30","81012608"
"-70","1","10","0.8","-25","610126003","0","-10","0.6","510333","81012608","5126308","-60","0","ボスバトル（VERY HARD）","1015503","0.7","10155201","bgm_MC066","bgm_MC066","0","1","3","0","1.5","1","1","610155031","475","0","1","1","0","10155","10155301","1","0","0.03","0","145","2024/10/25 14:59:59","100000","90","2024/10/16 12:00:00","480","30","81012608"
"0","1","0","0","-25","610126004","0","0","0","0","81012608","0","0","0","0","1015504","0","0","bgm_MC066","bgm_MC066","0","0","4","0","1.5","1","1","610155041","0","0","0","1","0","10155","10155401","0","0","0.03","0","145","2024/10/25 14:59:59","100000","90","2024/10/16 12:00:00","0","0","81012608"
"0","1","0","0","-25","610126004","0","0","0","0","81012608","0","0","0","0","1015505","0","0","bgm_MC066","bgm_MC066","0","0","5","0","1.5","1","1","610155041","0","0","0","1","0","10155","10155401","0","0","0.03","0","145","2024/10/25 14:59:59","100000","90","2024/10/16 12:00:00","0","0","81012608"
"-85","1","-5","0.6","-10","610156001","0","-5","0","510331","81015601","5156301","-72","0","ボスバトル（NORMAL）","1015601","0","10156101","bgm_MC196","bgm_MC196","0","1","1","0","1.11","1.1","1.1","610156011","582","0","1","0","0","10156","10156101","0","0","0.03","0","230","2024/11/18 14:59:59","100000","90","2024/10/31 12:00:00","800","20","81015601"
"-10","1","-5","0.6","-10","610156002","0","-5","0.7","510332","81015602","5156302","-163","0","ボスバトル（HARD）","1015602","0.98","10156201","bgm_MC196","bgm_MC196","0","1","2","0","1.11","1.1","1.1","610156021","-410","0","1","0","0","10156","10156201","0","0","0.03","0","230","2024/11/18 14:59:59","100000","90","2024/10/31 12:00:00","145","30","81015602"
"-70","1","-5","0.6","-10","610156003","0","-5","0.78","510333","81015602","5156308","-70","0","ボスバトル（VERY HARD）","1015603","0.98","10156201","bgm_MC196","bgm_MC196","0","1","3","0","1.11","1.1","1.1","610156031","474","0","1","0","0","10156","10156301","1","0","0.03","0","230","2024/11/18 14:59:59","100000","90","2024/10/31 12:00:00","480","30","81015602"
"0","1","0","0","-10","610156004","0","0","0","0","81015602","0","0","0","0","1015604","0","0","bgm_MC196","bgm_MC196","0","0","4","0","1.11","1","1","610156041","0","0","0","0","0","10156","10156401","0","0","0.03","0","230","2024/11/18 14:59:59","100000","90","2024/10/31 12:00:00","0","0","81015602"
"0","1","0","0","-10","610156004","0","0","0","0","81015602","0","0","0","0","1015605","0","0","bgm_MC196","bgm_MC196","0","0","5","0","1.11","1","1","610156041","0","0","0","1","0","10156","10156401","0","0","0.03","0","230","2024/11/18 14:59:59","100000","90","2024/10/31 12:00:00","0","0","81015602"
"0","1","0","0","-10","610156007","0","0","0","0","81015602","0","0","0","0","1015606","0","0","bgm_MC196","bgm_MC196","0","0","6","0","1.11","1","1","610156061","0","0","0","1","0","10156","0","0","0","0","0","230","2024/11/18 14:59:59","0","90","2024/10/31 12:00:00","0","0","81015602"
"-85","1","10","0.95","-25","610128001","0","-10","0.65","510331","101111","5128301","-64","0","ボスバトル（NORMAL）","1015701","0.8","10157101","bgm_MC077","bgm_MC077","0","1","1","0","1.85","1","1","610157011","912","0","1","1","0","10157","10157101","0","0","0.03","0","200","2024/11/25 14:59:59","100000","90","2024/11/16 12:00:00","800","20","101113"
"-10","1","10","0.95","-25","610128002","0","-10","0.65","510332","101131","5128302","28","0","ボスバトル（HARD）","1015702","0.8","10157201","bgm_MC077","bgm_MC077","0","1","2","0","1.85","1","1","610157021","-267","0","1","1","0","10157","10157201","0","0","0.03","0","200","2024/11/25 14:59:59","100000","90","2024/11/16 12:00:00","145","30","81012801"
"-70","1","10","0.95","-25","610128003","0","-10","0.65","510333","101131","5128308","-81","0","ボスバトル（VERY HARD）","1015703","0.8","10157201","bgm_MC077","bgm_MC077","0","1","3","0","1.85","1","1","610157031","478","0","1","1","0","10157","10157301","1","0","0.03","0","200","2024/11/25 14:59:59","100000","90","2024/11/16 12:00:00","480","30","81012801"
"0","1","0","0","-25","610128004","0","0","0","0","101131","0","0","0","0","1015704","0","0","bgm_MC077","bgm_MC077","0","0","4","0","1.85","1","1","610157041","0","0","0","1","0","10157","10157401","0","0","0.03","0","200","2024/11/25 14:59:59","100000","90","2024/11/16 12:00:00","0","0","81012801"
"0","1","0","0","-25","610128004","0","0","0","0","101131","0","0","0","0","1015705","0","0","bgm_MC077","bgm_MC077","0","0","5","0","1.85","1","1","610157041","0","0","0","1","0","10157","10157401","0","0","0.03","0","200","2024/11/25 14:59:59","100000","90","2024/11/16 12:00:00","0","0","81012801"
"-85","1","10","1","-33","610158001","0","-5","0","510331","81000906","5158301","-66","0","ボスバトル（NORMAL）","1015801","0","10158102","bgm_MC214","bgm_MC214","0","1","1","0","1.75","1.15","1.15","610158011","429","0","1","0","0","10158","10158101","0","0","0.03","0","280","2024/12/18 14:59:59","100000","90","2024/11/30 12:00:00","800","20","81000906"
"-10","1","10","1","-33","610158002","0","-5","0.55","510332","81008002","5158302","-198","0","ボスバトル（HARD）","1015802","0.75","10158201","bgm_MC214","bgm_MC214","0","1","2","0","1.75","1.15","1.15","610158021","-282","0","1","0","0","10158","10158201","0","0","0.03","0","280","2024/12/18 14:59:59","100000","90","2024/11/30 12:00:00","145","30","81008002"
"-70","1","10","1","-33","610158003","0","-5","0.55","510333","81008002","5158308","-91","0","ボスバトル（VERY HARD）","1015803","0.55","10158201","bgm_MC214","bgm_MC214","0","1","3","0","1.75","1.15","1.15","610158031","428","0","1","0","0","10158","10158301","1","0","0.03","0","280","2024/12/18 14:59:59","100000","90","2024/11/30 12:00:00","480","30","81008002"
"0","1","0","0","-33","610158004","0","0","0","0","81008002","0","0","0","0","1015804","0","0","bgm_MC214","bgm_MC214","0","0","4","0","1.75","1","1","610158041","0","0","0","0","0","10158","10158401","0","0","0.03","0","280","2024/12/18 14:59:59","100000","90","2024/11/30 12:00:00","0","0","81008002"
"0","1","0","0","-33","610158004","0","0","0","0","81008002","0","0","0","0","1015805","0","0","bgm_MC214","bgm_MC214","0","0","5","0","1.75","1","1","610158041","0","0","0","1","0","10158","10158401","0","0","0.03","0","280","2024/12/18 14:59:59","100000","90","2024/11/30 12:00:00","0","0","81008002"
"0","1","0","0","-33","610158007","0","0","0","0","81008002","0","0","0","0","1015806","0","0","bgm_MC214","bgm_MC214","0","0","6","0","1.75","1","1","610158061","0","0","0","1","0","10158","0","0","0","0","0","280","2024/12/18 14:59:59","0","90","2024/11/30 12:00:00","0","0","81008002"
"-40","1","10","0.8","0","610130001","0","-10","0.55","510331","81011401","5130301","-26","0","ボスバトル（NORMAL）","1015901","0.8","10159101","bgm_MC085","bgm_MC085","0","1","1","0","1.2","1","1","610159011","805","0","1","1","0","10159","10159101","0","0","0.03","0","110","2024/12/25 14:59:59","100000","90","2024/12/16 12:00:00","770","20","81011401"
"-40","1","10","0.8","0","610130002","0","-10","0.55","510332","81013002","5130302","37","0","ボスバトル（HARD）","1015902","0.8","10159201","bgm_MC085","bgm_MC085","0","1","2","0","1.2","1","1","610159021","-166","0","1","1","0","10159","10159201","0","0","0.03","0","110","2024/12/25 14:59:59","100000","90","2024/12/16 12:00:00","450","30","81013002"
"-40","1","10","0.8","0","610130003","0","-10","0.6","510333","81013002","5130308","-60","0","ボスバトル（VERY HARD）","1015903","0.8","10159201","bgm_MC085","bgm_MC085","0","1","3","0","1.2","1","1","610159031","470","0","1","1","0","10159","10159301","1","0","0.03","0","110","2024/12/25 14:59:59","100000","90","2024/12/16 12:00:00","450","30","81013002"
"0","1","0","0","0","610130004","0","0","0","0","81013002","0","0","0","0","1015904","0","0","bgm_MC085","bgm_MC085","0","0","4","0","1.2","1","1","610159041","0","0","0","1","0","10159","10159401","0","0","0.03","0","110","2024/12/25 14:59:59","100000","90","2024/12/16 12:00:00","0","0","81013002"
"0","1","0","0","0","610130004","0","0","0","0","81013002","0","0","0","0","1015905","0","0","bgm_MC085","bgm_MC085","0","0","5","0","1.2","1","1","610159041","0","0","0","1","0","10159","10159401","0","0","0.03","0","110","2024/12/25 14:59:59","100000","90","2024/12/16 12:00:00","0","0","81013002"
"-85","1","60","0.9","-35","610160001","0","0","0.7","510331","81001205","5160301","-83","0","ボスバトル（NORMAL）","1016001","0.8","10160102","bgm_MC216","bgm_MC216","0","1","1","0","1.4","1","1.2","610160011","456","0","1","0","0","10160","10160101","0","0","0.03","0","375","2025/01/18 14:59:59","100000","90","2024/12/31 12:00:00","800","20","81001205"
"-10","1","60","0.9","-35","610160002","0","0","0.7","510332","81001206","5160302","6","0","ボスバトル（HARD）","1016002","0.8","10160201","bgm_MC216","bgm_MC216","0","1","2","0","1.4","1","1.2","610160021","-225","0","1","0","0","10160","10160201","0","0","0.03","0","375","2025/01/18 14:59:59","100000","90","2024/12/31 12:00:00","145","30","81001206"
"-70","1","60","0.9","-35","610160003","0","0","0.7","510333","81001206","5160308","-78","0","ボスバトル（VERY HARD）","1016003","0.8","10160201","bgm_MC216","bgm_MC216","0","1","3","0","1.4","1","1.2","610160031","456","0","1","0","0","10160","10160301","1","0","0.03","0","375","2025/01/18 14:59:59","100000","90","2024/12/31 12:00:00","480","30","81001206"
"0","1","0","0","-35","610160004","0","0","0","0","81001206","0","0","0","0","1016004","0","0","bgm_MC216","bgm_MC216","0","0","4","0","1.4","1","1","610160041","0","0","0","0","0","10160","10160401","0","0","0.03","0","375","2025/01/18 14:59:59","100000","90","2024/12/31 12:00:00","0","0","81001206"
"0","1","0","0","-35","610160004","0","0","0","0","81001206","0","0","0","0","1016005","0","0","bgm_MC216","bgm_MC216","0","0","5","0","1.4","1","1","610160041","0","0","0","1","0","10160","10160401","0","0","0.03","0","375","2025/01/18 14:59:59","100000","90","2024/12/31 12:00:00","0","0","81001206"
"0","1","0","0","-35","610160007","0","0","0","0","81001206","0","0","0","0","1016006","0","0","bgm_MC216","bgm_MC216","0","0","6","0","1.4","1","1","610160061","0","0","0","1","0","10160","0","0","0","0","0","375","2025/01/18 14:59:59","0","90","2024/12/31 12:00:00","0","0","81001206"
"-85","1","10","0.65","-60","610132001","0","-30","0.9","510331","100943","5132301","-68","0","ボスバトル（NORMAL）","1016101","1.25","10161101","bgm_MC094","bgm_MC094","0","1","1","0","1","1","1","610161011","660","0","1","1","0","10161","10161101","0","0","0.03","0","450","2025/01/25 14:59:59","100000","90","2025/01/16 12:00:00","800","20","100943"
"-10","1","10","0.65","-60","610132002","0","-30","0.9","510332","100963","5132302","-10","0","ボスバトル（HARD）","1016102","1.25","10161201","bgm_MC094","bgm_MC094","0","1","2","0","1","1","1","610161021","-287","0","1","1","0","10161","10161201","0","0","0.03","0","450","2025/01/25 14:59:59","100000","90","2025/01/16 12:00:00","145","30","100963"
"-70","1","10","0.65","-60","610132003","0","-30","0.95","510333","100963","5132308","-81","0","ボスバトル（VERY HARD）","1016103","1.25","10161201","bgm_MC094","bgm_MC094","0","1","3","0","1","1","1","610161031","465","0","1","1","0","10161","10161301","1","0","0.03","0","450","2025/01/25 14:59:59","100000","90","2025/01/16 12:00:00","480","30","100963"
"0","1","0","0","-60","610132004","0","0","0","0","100963","0","0","0","0","1016104","0","0","bgm_MC094","bgm_MC094","0","0","4","0","1","1","1","610161041","0","0","0","1","0","10161","10161401","0","0","0.03","0","450","2025/01/25 14:59:59","100000","90","2025/01/16 12:00:00","0","0","100963"
"0","1","0","0","-60","610132004","0","0","0","0","100963","0","0","0","0","1016105","0","0","bgm_MC094","bgm_MC094","0","0","5","0","1","1","1","610161041","0","0","0","1","0","10161","10161401","0","0","0.03","0","450","2025/01/25 14:59:59","100000","90","2025/01/16 12:00:00","0","0","100963"
"-85","1","10","0.9","-50","610134001","0","-10","0.65","510451","81013403","5134301","-80","0","ボスバトル（NORMAL）","1016301","0.8","10163102","bgm_MC101","bgm_MC101","0","1","1","0","1.85","1","1","610163011","-8","0","1","1","0","10163","10163101","0","0","0.03","0","500","2025/02/25 14:59:59","100000","90","2025/02/16 12:00:00","800","20","81013401"
"-10","1","10","0.9","-50","610134002","0","-10","0.65","510452","81013404","5134302","24","0","ボスバトル（HARD）","1016302","0.8","10163201","bgm_MC101","bgm_MC101","0","1","2","0","1.85","1","1","610163021","-878","0","1","1","0","10163","10163201","0","0","0.03","0","500","2025/02/25 14:59:59","100000","90","2025/02/16 12:00:00","145","30","81013402"
"-70","1","10","0.9","-50","610134003","0","-10","0.65","510452","81013404","5134308","53","0","ボスバトル（VERY HARD）","1016303","0.8","10163201","bgm_MC101","bgm_MC101","0","1","3","0","1.85","1","1","610163031","-356","0","1","1","0","10163","10163301","1","0","0.03","0","500","2025/02/25 14:59:59","100000","90","2025/02/16 12:00:00","480","30","81013402"
"0","1","0","0","-50","610134004","0","0","0","0","81013404","0","0","0","0","1016304","0","0","bgm_MC101","bgm_MC101","0","0","4","0","1.85","1","1","610163041","0","0","0","1","0","10163","10163401","0","0","0.03","0","500","2025/02/25 14:59:59","100000","90","2025/02/16 12:00:00","0","0","81013402"
"0","1","0","0","-50","610134004","0","0","0","0","81013404","0","0","0","0","1016305","0","0","bgm_MC101","bgm_MC101","0","0","5","0","1.85","1","1","610163041","0","0","0","1","0","10163","10163401","0","0","0.03","0","500","2025/02/25 14:59:59","100000","90","2025/02/16 12:00:00","0","0","81013402"
"-85","1","0","0.8","-50","610136001","0","0","0.8","510331","81013601","5136301","-52","0","ボスバトル（NORMAL）","1016401","0.8","10164101","bgm_MC114","bgm_MC114","0","1","1","0","1.5","1","1","610164011","800","0","1","1","0","10164","10164101","0","0","0.03","0","100","2025/03/26 14:59:59","100000","90","2025/03/10 12:00:00","800","20","81013601"
"-10","1","0","0.8","-50","610136002","0","0","0.8","510332","81013602","5136302","-215","0","ボスバトル（HARD）","1016402","0.8","10164201","bgm_MC114","bgm_MC114","0","1","2","0","1.5","1","1","610164021","-127","0","1","1","0","10164","10164201","0","0","0.03","0","100","2025/03/26 14:59:59","100000","90","2025/03/10 12:00:00","145","30","81013602"
"-70","1","0","0.8","-50","610136003","0","0","0.8","510333","81013602","5136308","-86","0","ボスバトル（VERY HARD）","1016403","0.8","10164201","bgm_MC114","bgm_MC114","0","1","3","0","1.5","1","1","610164031","480","0","1","1","0","10164","10164301","1","0","0.03","0","100","2025/03/26 14:59:59","100000","90","2025/03/10 12:00:00","480","30","81013602"
"0","1","0","0","-54","610136004","0","0","0","0","81013602","0","0","0","0","1016404","0","0","bgm_MC114","bgm_MC114","0","0","4","0","1","1","1","610164041","0","0","0","1","0","10164","10164401","0","0","0.03","0","100","2025/03/26 14:59:59","100000","90","2025/03/10 12:00:00","0","0","81013602"
"0","1","0","0","-54","610136004","0","0","0","0","81013602","0","0","0","0","1016405","0","0","bgm_MC114","bgm_MC114","0","0","5","0","1","1","1","610164041","0","0","0","1","0","10164","10164401","0","0","0.03","0","100","2025/03/26 14:59:59","100000","90","2025/03/10 12:00:00","0","0","81013602"
"-85","1","0","0.5","0","610137001","0","0","0","510331","81013701","5137301","-52","0","ボスバトル（NORMAL）","1016501","0","10165101","bgm_MC115","bgm_MC115","0","1","1","0","0.85","1","1.2","610165011","837","0","1","1","0","10165","10165101","0","0","0.03","0","65","2025/03/26 14:59:59","100000","90","2025/03/15 12:00:00","800","20","81013701"
"110","1","0","0.5","0","610137002","0","0","0","510332","81013702","5137302","30","0","ボスバトル（HARD）","1016502","0","10165201","bgm_MC115","bgm_MC115","0","1","2","0","0.85","1","1.2","610165021","-77","0","1","1","0","10165","10165201","0","0","0.03","0","65","2025/03/26 14:59:59","100000","90","2025/03/15 12:00:00","720","30","81013702"
"-40","1","0","0.5","0","610137003","0","0","0","510333","81013702","5137308","-90","0","ボスバトル（VERY HARD）","1016503","0","10165201","bgm_MC115","bgm_MC115","0","1","3","0","0.85","1","1.2","610165031","421","0","1","1","0","10165","10165301","1","0","0.03","0","65","2025/03/26 14:59:59","100000","90","2025/03/15 12:00:00","490","30","81013702"
"0","1","0","0","-20","610137004","0","0","0","0","81013702","0","0","0","0","1016504","0","0","bgm_MC115","bgm_MC115","0","0","4","0","1.2","1","1","610165041","0","0","0","1","0","10165","10165401","0","0","0.03","0","65","2025/03/26 14:59:59","100000","90","2025/03/15 12:00:00","0","0","81013702"
"0","1","0","0","-20","610137004","0","0","0","0","81013702","0","0","0","0","1016505","0","0","bgm_MC115","bgm_MC115","0","0","5","0","1.2","1","1","610165041","0","0","0","1","0","10165","10165401","0","0","0.03","0","65","2025/03/26 14:59:59","100000","90","2025/03/15 12:00:00","0","0","81013702"
"-85","1","30","0.9","0","610140001","0","0","0.7","510462","101953","5140301","-82","0","ボスバトル（NORMAL）","1016601","0.68","10166102","bgm_MC126","bgm_MC126","0","1","1","0","1.4","1","1","610166011","467","0","1","1","0","10166","10166101","0","0","0.03","0","90","2025/04/25 14:59:59","100000","90","2025/04/16 12:00:00","800","20","101953"
"-10","1","30","0.9","0","610140002","0","0","0.55","510462","101953","5140302","34","0","ボスバトル（HARD）","1016602","0.68","10166201","bgm_MC126","bgm_MC126","0","1","2","0","1.4","1","1","610166021","-287","0","1","1","0","10166","10166201","0","0","0.03","0","90","2025/04/25 14:59:59","100000","90","2025/04/16 12:00:00","145","30","101953"
