f4feaa71e46f4a3bb5ab39757ba8d7284c7ffd8a4f5bb0c329544c3091d42ebf,3f8d7b0b1c48e956915db059c280aeb9ba7b1a52d7c4c1e55a7bca727631266c,c2fad029c8326f8db0a00119de936e69ec7c819c662d079df1d3c34b4ef5c08a,cd9b8f6c61c42fa6c327b8b8145cf3f5d0f4d077540694902418be64075f6a72,061ba7f2149e87452724ca3e2957200b0dec66ded6e9b3495a1db3e2b255da6c,a0754edac4c9a5d63bc638a64e7fb8faf47571ae198e574680fac358ce290ca8,ea5c01e02a094877ffe9368570f3daedece18e56e869b13eb41a4b532f07d9c8,ba3662633c3c0d9ab6e9afc93a2e0f3663d3b58e867010e491bf7f3a2cc5b1d5,5e76570d40e88ddb3f79fd3a3306c6e79bb48be139e872091771b4ff878c842a,b413d3298188770114131c93c95b8452f8afb6d40a5c6c482e9c15b15b96c9c4,3f2363b58e58ba57babe3204cf707b519c980987518695b9fb4fb48538c3ff97,33cba9b3d4858b10da5e9b62c04191ae559d56017a159b2a906ab93f7db50edb,cea4086805db13c08de37c79d362f264f5fa723e839946ff7f6042f36d403f4b
"0","vo_empress_133001_002","3","350","vo_empress_133001_002","リーザ…今度こそ、決着の時ね\nいくら頭数を揃えても私は…いえ\n私と騎士氏は絶対に負けないわ\nこの槍で、冥界に送り返してあげる","10000","1","4001","4","133003","1","グレイス"
"0","vo_empress_133001_003","5","351","vo_empress_133001_003","ぐっ…圧倒的ですね『幻境竜后』\nですが…決してあきらめません\n私には、生きていてほしい人が\nたくさんいますので…！","","","2","4","133003","1","グレイス"
"133001","vo_empress_133001_004","5","352","vo_empress_133001_004","とてつもない強敵を前にしてるのに\nまるで恐怖心を感じません…\n…恋とは、心霊現象よりも\n不思議なものらしいですよ","","","3","4","133002","1","グレイス"
"0","vo_empress_133101_001","5","353","vo_empress_133101_001","恐るべき方々ばかりです…\nですがわたくしは絶対に退きません\nジオ・ニヴルヘルの姫として\nこの世界を守ると決めたのです！","","","1","4","133101","1","ヴァイオレット"
"0","vo_empress_133101_002","3","354","vo_empress_133101_002","リーザ…どうしてもわたくしたちの\n前に立ちはだかるというのですね\nならばわたくしも覚悟を決めました\nこの手であなたを、倒します…！","10000","1","4001","4","133101","1","ヴァイオレット"
"0","vo_empress_133101_003","5","355","vo_empress_133101_003","これが、彼女の本気の力…！\n異質で…故に、とても寂しい…\n本当の意味で彼女に届く声が、\nこの世界に存在するのでしょうか…","","","2","4","133103","1","ヴァイオレット"
"133101","vo_empress_133101_004","5","356","vo_empress_133101_004","あなたとの「繋がり」がある限り\n死が牙を剥くことはありません\n手を取り合い、共に参りましょう\nわたくしたちの未来のために！","","","3","4","133102","1","ヴァイオレット"
"0","vo_empress_133601_001","5","357","vo_empress_133601_001","フンっ、次から次へと…！　なら\n思う存分、大暴れしてやるから♪\nやっちゃうわよ、メドゥシアナ！\nアンタも！！","","","1","4","133601","1","メドゥーサ"
"0","vo_empress_133601_002","5","358","vo_empress_133601_002","どこの誰だか知らないけれど、\nアタシの魔眼でまとめて石に…って\nきゃああああ！　こんなバケモン級\nなら先に教えときなさいよ～っ！","","","1","4","133601","1","メドゥーサ"
"0","vo_empress_133601_003","5","359","vo_empress_133601_003","な…なんなの、アイツの『眼』…\nでもねっ、アタシはメドゥーサ\nゴルゴーンの、お姉ちゃんの妹よ！\n睨みあいで負けるわけがないわ！","","","2","4","133603","1","メドゥーサ"
"133601","vo_empress_133601_004","5","360","vo_empress_133601_004","知ってる？　蛇って執念深いのよ\nこの『眼』で見つけてやったわ\n幻境竜后、アンタが一番恐れること\nアタシとこいつが手をつなぐこと！","","","3","4","133602","1","メドゥーサ"
"0","vo_empress_134701_001","5","361","vo_empress_134701_001","この大地と大空を守るため、\n人の子らだけに任せてはおけません\n鳳凰のはばたきで、その野望ごと\n跡形もなく吹き飛ばしましょう！","","","1","4","134701","1","ホウオウ"
"0","vo_empress_134701_002","5","362","vo_empress_134701_002","さあ皆さん、ここが正念場です！\n私がいれば楽勝圧勝間違いなし！\n…えっ？　私が先頭？　えーと…\nあっちょっと待って押さないで！","","","1","4","134701","1","ホウオウ"
"0","vo_empress_134701_003","5","363","vo_empress_134701_003","羽が散って、ちっ、力が…\n幻境竜后、やるではないですか…\nしかし、私も不死鳥と呼ばれた身…\nただでやられは…ぴ、ぴよぉぉ～…","","","2","4","134703","1","ホウオウ"
"134701","vo_empress_134701_004","5","364","vo_empress_134701_004","幻境竜后、でしたか？\nあなたも運のない方ですね\n今の私は輪廻史上最強の鳳凰\nその鱗一つ残さず焼き尽くします！","","","3","4","134702","1","ホウオウ"
"0","vo_empress_134901_001","5","365","vo_empress_134901_001","ヲ～ッホッホ！　どいつもこいつも\n大層なおツラ構えしてますけどぉ？\nあたくし様の敵じゃありませんわ！\nほら馬ボーン！　お強化なさいな！","","","1","4","134901","1","カノン"
"0","vo_empress_134901_002","5","366","vo_empress_134901_002","いってぇ～ですわ！　あたくし様の\nお美しいお肌を傷つけましたわね！\nまとめてお成敗して差し上げますわ\nついてらっしゃいな！　馬ボーン！","","","1","4","134901","1","カノン"
"0","vo_empress_134901_003","5","367","vo_empress_134901_003","なんてタマですの…アースハイドラ\nよりデカいなんて聞いてませんわ！\nでも…ここでお尻尾巻いて逃げる\nなら、死んだ方がマシですわ…！","","","2","4","134903","1","カノン"
"134901","vo_empress_134901_004","5","368","vo_empress_134901_004","幻境竜后とやら、お覚悟なさいな\nあたくしと馬ボーンの前に立つなど\n100億万年お早いですわ！\n華麗にお成敗して差し上げますわ♪","","","3","4","134902","1","カノン"
"0","vo_empress_135501_001","5","369","vo_empress_135501_001","来たね、お姉さんの出番ってやつ♪\nキミと一緒に戦えるなんて、あたし\nテンション最高潮だよ！　あははっ\nさ、思いっきり暴れちゃおっか！","","","1","4","135501","1","アイラ"
"0","vo_empress_135501_002","3","370","vo_empress_135501_002","あれが…覇瞳皇帝のオリジナルだね\nま、関係ないや。本物でも偽物でも\n今度こそ決着つけてあげるから！\nお姉さんの拳…燃え盛ってるよー！","10000","1","4005","4","135501","1","アイラ"
"0","vo_empress_135501_003","5","371","vo_empress_135501_003","幻境竜后…とんでもない相手だね\nあたしの拳だって届かないかも…\nそれでも、燃え尽きるまで戦うよ\nキミが信じてくれてる限り、ね！","","","2","4","135503","1","アイラ"
"135501","vo_empress_135501_004","5","372","vo_empress_135501_004","キミがいれば怖いものなし！\nお姉さん今、燃えに燃えてるよっ\n太陽より熱く燃える拳で…\n全部まとめてぶっ飛ばす！","","","3","4","135502","1","アイラ"
"0","vo_empress_135601_001","5","373","vo_empress_135601_001","どれほどの逆風の中にいても、\n諦めてはならない…そうだろう？\nかつて私が、他でもないキミたちに\nそう教えてもらったんだ…","","","1","4","135601","1","シナツ"
"0","vo_empress_135601_002","5","374","vo_empress_135601_002","私はこの世界の人々と出会い、\n失ったはずの希望を見つけられた\n今度は私が、皆に希望を届ける番だ\nこの刃、存分に振るわせてくれ","","","1","4","135601","1","シナツ"
"0","vo_empress_135601_003","5","375","vo_empress_135601_003","幻境竜后…私たちの世界を創造し、\nそして滅ぼそうとした張本人か…！\nその力がどんなに強大だとしても…\n私は…絶対に逃げたりなどしない！","","","2","4","135603","1","シナツ"
"135601","vo_empress_135601_004","5","376","vo_empress_135601_004","私の刃に、もはや一片の曇りもない\n皆と生きる未来を守り抜くために\n戦いつづける…ただそれだけだ\n─道を阻む者は全て斬り伏せる！","","","3","4","135602","1","シナツ"
"0","vo_empress_135801_001","3","377","vo_empress_135801_001","リ、リ、リーザちゃ…！\nリーザちゃはあてのこと、ヘタレの\nホジナシって思ってっかもだけど…\n前より成長したとこ、見せっから！","10000","1","4001","4","135801","1","ユキノ"
"0","vo_empress_135801_002","5","378","vo_empress_135801_002","田舎者で世間知らずなあてだけど…\n騎士さと一緒にいろんなとこ行って\n大切な思い出、いっぱいできたよ…\nだから守りてぇんだ、この世界…！","","","1","4","135801","1","ユキノ"
"0","vo_empress_135801_003","5","379","vo_empress_135801_003","あ、あても、ちったぁでけぇけど…\n幻境竜后、で、でっかすぎ…！\nそ、それに竜まで…！　炎浴びたら\nあて、溶けちまうよぅ…！","","","2","4","135803","1","ユキノ"
"135801","vo_empress_135801_004","5","380","vo_empress_135801_004","「あてなんか」なんて、考えね…\n騎士さが信じてくれるなら、\nあてだって自分のこと、信じるよ\nあてと騎士さなら大丈夫、って…！","","","3","4","135802","1","ユキノ"
"0","vo_empress_135901_001","3","381","vo_empress_135901_001","リザ公…手前ェどの面下げて\n俺の前に出てきやがった\nまァいいさ、何聞いても今更だ\nここで落とし前つけてもらうぜ","10000","1","4001","4","135903","1","サツキ"
"0","vo_empress_135901_002","5","382","vo_empress_135901_002","いつ死んでもいいなんて\nもう思っちゃいねぇさ\nこの悪玉どもより、図太くしぶとく\n生き抜いてやろうじゃねぇか","","","1","4","135901","1","サツキ"
"0","vo_empress_135901_003","5","383","vo_empress_135901_003","あれが幻境竜后か…\nハンパじゃねェや\nしゃあねぇ、こうなりゃ一丁\n死に花咲かすとするか","","","2","4","135901","1","サツキ"
"135901","vo_empress_135901_004","5","384","vo_empress_135901_004","世界だの未来だの現実だの…\n重いったらありゃしねぇぜ\n潰れるなよ、騎士公\n俺も一緒に担いでやっからさ","","","3","4","135902","1","サツキ"
"0","vo_empress_136001_001","5","385","vo_empress_136001_001","騎士さま、どうかご安心を…\nどれだけ厳しい運命が待って\nいたとしても…あなたのことは、\nわたしの糸が必ずお守りします","","","1","4","136001","1","アラクネ"
"0","vo_empress_136001_002","3","386","vo_empress_136001_002","…？　あの金髪の女性、なんだか\n見覚えあるような気が…いえ\n騎士さまの敵は、わたしの敵です\nそれだけです…","10000","1","4003","4","136001","1","アラクネ"
"0","vo_empress_136001_003","5","387","vo_empress_136001_003","あれが幻境竜后さま…\nなんという恐るべき力\n…騎士さま、わたしの後ろに\n一度くらいは、庇えるはずです…","","","2","4","136003","1","アラクネ"
"136001","vo_empress_136001_004","5","388","vo_empress_136001_004","騎士さまという光が、わたしに力を\n与えてくれるのです。ともに未来を\n歩むためにも…この戦いに\n必ず勝ちましょう、騎士さま","","","3","4","136002","1","アラクネ"
"0","vo_empress_136201_001","5","389","vo_empress_136201_001","強そうな敵さんがいっぱい～っ！？\nこーなったら、ウルトラとっておき\nドーナツ！　ちょっと湿気てるけど\n…はい騎士ちゃん、あーんっ♪","","","1","4","136201","1","ナーナ"
"0","vo_empress_136201_002","5","390","vo_empress_136201_002","ナーナだって頑張れるんだよっ！\n騎士ちゃんに、そう教わったもん！\nだから、すごく怖いけど…でもっ…\nナーナ、逃げたりしないよぉっ！","","","1","4","136201","1","ナーナ"
"0","vo_empress_136201_003","5","391","vo_empress_136201_003","うぅ…あ、足が震えてきちゃった…\nでも動かなきゃ、戦わなきゃっ…\nわかってるのに、でもでもぉ…\nうえぇぇん、やっぱり怖いぃぃ！","","","2","4","136201","1","ナーナ"
"136201","vo_empress_136201_004","5","392","vo_empress_136201_004","今のナーナはよわよわウサギじゃ\nないんだよ。騎士ちゃんのためなら\nどんな敵さんだってやっつけちゃう\nつよつよウサギなんだから！","","","3","4","136202","1","ナーナ"
"0","vo_empress_136901_001","3","393","vo_empress_136901_001","リーザ姉しゃまが裏切ったなんて\nあたち、信じたくないでしゅ…！\nだから直接聞きにいきましゅ\n吸盤ぜんぶで捕まえてでも…！","10000","1","4001","4","136903","1","ルルィ"
"0","vo_empress_136901_002","5","394","vo_empress_136901_002","姫姉しゃまも騎士しゃんも\nみなしゃん戦ってるんでしゅ\nあたちだって負けましぇん！\n一生懸命がんばりましゅ～！","","","1","4","136901","1","ルルィ"
"0","vo_empress_136901_003","5","395","vo_empress_136901_003","あ、あの方、こわいでしゅ…！\n丸呑みにされちゃいそうでしゅっ\nうじゅ…がんばりたいでしゅが…\n震えが止まらないでしゅ…！","","","2","4","136903","1","ルルィ"
"136901","vo_empress_136901_004","5","396","vo_empress_136901_004","あたちは強くないでしゅけど\n騎士しゃんとの約束がありましゅ\nだから誰にも負けましぇん！\nいっちょに、守りましゅよ！","","","3","4","136902","1","ルルィ"
"0","vo_empress_139501_001","5","397","vo_empress_139501_001","これから挑む敵がどれだけ強いと\nしても、勇往邁進していきます\nですからこの戦いでも、兄様の\nおそばで戦わせてくださいませ","","","1","4","139501","1","リリ"
"0","vo_empress_139501_002","3","398","vo_empress_139501_002","幻境竜后の手先、アルシャト…！\nリアさんやヴルム様を陥れた貴方を\n決して許す訳には参りません！\n不倶戴天─ここで成敗致します！","10000","1","4002","4","139503","1","リリ"
"0","vo_empress_139501_003","5","399","vo_empress_139501_003","幻境竜后の力…これほどまでに\n強力無比だとは…で、ですが…\n何があろうとわたくしは兄様を\nお守りします…命に代えても、必ず","","","2","4","139503","1","リリ"
"125801","vo_empress_139501_004","5","400","vo_empress_139501_004","兄様への想いと、重ねてきた大切な\n時間が、たくさんの勇気と限界を\n超える奇跡をくれました。全ての人\nを救うため、参りましょう兄様…！","","","3","4","139502","1","リリ"
"0","vo_empress_139601_001","5","401","vo_empress_139601_001","お兄さん、もし怪我しちゃっても\nすぐに治癒しますからご安心を！\nわたし決めましたから…もう二度と\n自分自身から逃げないって…！","","","1","4","139603","1","クリア"
"0","vo_empress_139601_002","3","402","vo_empress_139601_002","…アルシャトさん…\n謝ったって許してあげませんよ？\nあなたの前では、わたしちょっと\nいい子じゃいられませんから…っ！","10000","1","4002","4","139603","1","クリア"
"0","vo_empress_139601_003","5","403","vo_empress_139601_003","うぅっ…これが本気の幻境竜后…！\n…こんなの勝てっこありませんよ…\n…せめてお兄さんだけでも…なんて\n最後まで…諦めませんからっ…！","","","2","4","139603","1","クリア"
"126001","vo_empress_139601_004","5","404","vo_empress_139601_004","お兄さんの気持ちが胸に溢れて…\nあ、えへへ…なんだか視界が\n滲んできちゃいました…♪\nわたしはもう、負けませんよ…っ！","","","3","4","139601","1","クリア"
"0","vo_empress_139701_001","5","405","vo_empress_139701_001","てき、いっぱい、しかも、つよすぎ\nけど、まけないよ\nお兄のほっぺ、たべて\nふるぱわー","","","1","4","139701","1","プレシア"
"0","vo_empress_139701_002","5","406","vo_empress_139701_002","ん\nまだまだ、いける\nお兄、パパ、なかま、いる\nむしゃぶるい","","","1","4","139701","1","プレシア"
"0","vo_empress_139701_003","5","407","vo_empress_139701_003","しょうり、みえない\nせいぎ、まもれない\nそんなの、いや\nあきらめないよ、さいごまで","","","2","4","139703","1","プレシア"
"126101","vo_empress_139701_004","5","408","vo_empress_139701_004","て、つなぐ\nせいめいりょく、たかまる\nぜったいしょうり！","","","3","4","139702","1","プレシア"
"140301","vo_empress_140301_004","5","409","vo_empress_140301_004","七冠、幻境竜后──LoAの開発者\nあんたにコワいコト教えてあげるわ\n些細なバグと思って放置したら\nゲームを壊すこともあるってね…♪","","","3","4","140301","1","ティア"
