7d8ae972aea49774b3d06a29de410ec4d64e8f987975974bec7b1ab012507eeb,aafd58b91ba13252374ff0106197dc31f8ff593f26ea6f4a81ae4e2871f4db91,bad6fb546f8e283414a2fec7984e77790dbf171b61941b3bed5d5c1939fc392a,4d3d58f600d740bd322fe9d31d4fe868fa84541219583dbf0777b7cebd64e11c,3ba7d6a0eb51723f30a6251cac8bb7f4fe1ce04b289d765d9d9c0a490c4b6d83,b68624d1f95d3e9f579fbeb195ab0efa148a4f06fbaee658742853fa03a90a74,6e72a22f4a01fa3ecb65cd96964a82b4f56367e7500a1fa80f974195ad7ac296,6af8dd4b0c38b2dc87a261307c404c63427437391bb87f83b590402c355dd2fe,5923c52b1b8fe5688974d67d48439bcf044724dce89145e940b465f7a0ce91bf,aed938bd8e2e285a64f1f50856c8583ba7079274ac4b4edf017d0110a551f004,8e804a1e3fa7f4275cbaabd29a1732b4ced369b42035e7ac79a97313c1b65e13,e94240d6cddcab4a426f4e91945321bb96240ed939c04480ef03829672a4dc5b,04f451b58662272daed217a1b78b782c9e4501e337a74c49ab425e30b934f4a2,e56c8cf72cc0dd8487e37ec3244617fe226ba179d849956232969a3ce5561622
"4","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32004","100401","2","2025/02/15 15:00:00"
"5","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32005","100501","2","2025/02/15 15:00:00"
"6","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32006","100601","2","2025/02/15 15:00:00"
"7","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32007","100701","2","2025/02/15 15:00:00"
"8","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32008","100801","2","2025/02/15 15:00:00"
"9","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32009","100901","2","2025/02/15 15:00:00"
"10","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32010","101001","2","2025/02/15 15:00:00"
"11","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32011","101101","2","2025/02/15 15:00:00"
"12","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32012","101201","2","2025/02/15 15:00:00"
"13","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32013","101301","2","2025/02/15 15:00:00"
"14","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32014","101401","2","2025/02/15 15:00:00"
"15","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32015","101501","2","2025/02/15 15:00:00"
"16","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32016","101601","2","2025/02/15 15:00:00"
"17","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32017","101701","2","2025/02/15 15:00:00"
"18","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32018","101801","2","2025/02/15 15:00:00"
"19","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32020","102001","2","2025/02/15 15:00:00"
"20","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32021","102101","2","2025/02/15 15:00:00"
"21","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32022","102201","2","2025/02/15 15:00:00"
"22","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32023","102301","2","2025/02/15 15:00:00"
"23","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32025","102501","2","2025/02/15 15:00:00"
"24","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32026","102601","2","2025/02/15 15:00:00"
"25","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32027","102701","2","2025/02/15 15:00:00"
"26","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32028","102801","2","2025/02/15 15:00:00"
"27","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32029","102901","2","2025/02/15 15:00:00"
"28","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32030","103001","2","2025/02/15 15:00:00"
"29","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32031","103101","2","2025/02/15 15:00:00"
"30","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32032","103201","2","2025/02/15 15:00:00"
"31","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32033","103301","2","2025/02/15 15:00:00"
"32","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32034","103401","2","2025/02/15 15:00:00"
"33","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32036","103601","2","2025/02/15 15:00:00"
"34","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32037","103701","2","2025/02/15 15:00:00"
"35","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32038","103801","2","2025/02/15 15:00:00"
"36","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32040","104001","2","2025/02/15 15:00:00"
"37","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32042","104201","2","2025/02/15 15:00:00"
"38","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32043","104301","2","2025/02/15 15:00:00"
"39","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32044","104401","2","2025/02/15 15:00:00"
"40","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32045","104501","2","2025/02/15 15:00:00"
"41","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32046","104601","2","2025/02/15 15:00:00"
"42","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32047","104701","2","2025/02/15 15:00:00"
"43","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32048","104801","2","2025/02/15 15:00:00"
"44","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32049","104901","2","2025/02/15 15:00:00"
"45","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32050","105001","2","2025/02/15 15:00:00"
"46","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32051","105101","2","2025/02/15 15:00:00"
"47","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32052","105201","2","2025/02/15 15:00:00"
"48","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32053","105301","2","2025/02/15 15:00:00"
"49","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32054","105401","2","2025/02/15 15:00:00"
"50","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32055","105501","2","2025/02/15 15:00:00"
"51","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32056","105601","2","2025/02/15 15:00:00"
"52","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32057","105701","2","2025/02/15 15:00:00"
"53","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32058","105801","2","2025/02/15 15:00:00"
"54","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32059","105901","2","2025/02/15 15:00:00"
"55","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32060","106001","2","2025/02/15 15:00:00"
"56","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32061","106101","2","2025/02/15 15:00:00"
"57","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32063","106301","2","2025/02/15 15:00:00"
"58","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32064","106401","2","2025/02/15 15:00:00"
"59","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32065","106501","2","2025/02/15 15:00:00"
"60","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32066","106601","2","2025/02/15 15:00:00"
"61","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32071","107101","2","2025/02/15 15:00:00"
"62","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32075","107501","2","2025/02/15 15:00:00"
"63","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32076","107601","2","2025/02/15 15:00:00"
"64","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32078","107801","2","2025/02/15 15:00:00"
"65","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32087","108701","2","2025/02/15 15:00:00"
"66","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32088","108801","2","2025/02/15 15:00:00"
"67","50","0","0","0","28032","0","0","2030/08/01 14:59:59","0","32089","108901","2","2025/02/15 15:00:00"
"1","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31001","100101","2","2025/04/30 12:00:00"
"2","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31002","100201","2","2025/04/30 12:00:00"
"3","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31003","100301","2","2025/04/30 12:00:00"
"4","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31004","100401","2","2025/04/30 12:00:00"
"5","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31005","100501","2","2025/04/30 12:00:00"
"6","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31006","100601","2","2025/04/30 12:00:00"
"7","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31007","100701","2","2025/04/30 12:00:00"
"8","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31008","100801","2","2025/04/30 12:00:00"
"9","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31009","100901","2","2025/04/30 12:00:00"
"10","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31010","101001","2","2025/04/30 12:00:00"
"11","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31011","101101","2","2025/04/30 12:00:00"
"12","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31012","101201","2","2025/04/30 12:00:00"
"13","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31013","101301","2","2025/04/30 12:00:00"
"14","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31014","101401","2","2025/04/30 12:00:00"
"15","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31015","101501","2","2025/04/30 12:00:00"
"16","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31016","101601","2","2025/04/30 12:00:00"
"17","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31017","101701","2","2025/04/30 12:00:00"
"18","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31018","101801","2","2025/04/30 12:00:00"
"19","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31020","102001","2","2025/04/30 12:00:00"
"20","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31021","102101","2","2025/04/30 12:00:00"
"21","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31022","102201","2","2025/04/30 12:00:00"
"22","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31023","102301","2","2025/04/30 12:00:00"
"23","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31025","102501","2","2025/04/30 12:00:00"
"24","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31026","102601","2","2025/04/30 12:00:00"
"25","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31027","102701","2","2025/04/30 12:00:00"
"26","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31028","102801","2","2025/04/30 12:00:00"
"27","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31029","102901","2","2025/04/30 12:00:00"
"28","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31030","103001","2","2025/04/30 12:00:00"
"29","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31031","103101","2","2025/04/30 12:00:00"
"30","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31032","103201","2","2025/04/30 12:00:00"
"31","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31033","103301","2","2025/04/30 12:00:00"
"32","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31034","103401","2","2025/04/30 12:00:00"
"33","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31036","103601","2","2025/04/30 12:00:00"
"34","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31037","103701","2","2025/04/30 12:00:00"
"35","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31038","103801","2","2025/04/30 12:00:00"
"36","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31040","104001","2","2025/04/30 12:00:00"
"37","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31042","104201","2","2025/04/30 12:00:00"
"38","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31043","104301","2","2025/04/30 12:00:00"
"39","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31044","104401","2","2025/04/30 12:00:00"
"40","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31045","104501","2","2025/04/30 12:00:00"
"41","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31046","104601","2","2025/04/30 12:00:00"
"42","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31047","104701","2","2025/04/30 12:00:00"
"43","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31048","104801","2","2025/04/30 12:00:00"
"44","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31049","104901","2","2025/04/30 12:00:00"
"45","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31050","105001","2","2025/04/30 12:00:00"
"46","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31051","105101","2","2025/04/30 12:00:00"
"47","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31052","105201","2","2025/04/30 12:00:00"
"48","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31053","105301","2","2025/04/30 12:00:00"
"49","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31054","105401","2","2025/04/30 12:00:00"
"50","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31055","105501","2","2025/04/30 12:00:00"
"51","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31056","105601","2","2025/04/30 12:00:00"
"52","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31057","105701","2","2025/04/30 12:00:00"
"53","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31058","105801","2","2025/04/30 12:00:00"
"54","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31059","105901","2","2025/04/30 12:00:00"
"55","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31060","106001","2","2025/04/30 12:00:00"
"56","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31061","106101","2","2025/04/30 12:00:00"
"57","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31063","106301","2","2025/04/30 12:00:00"
"58","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31064","106401","2","2025/04/30 12:00:00"
"59","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31065","106501","2","2025/04/30 12:00:00"
"60","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31066","106601","2","2025/04/30 12:00:00"
"61","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31071","107101","2","2025/04/30 12:00:00"
"62","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31075","107501","2","2025/04/30 12:00:00"
"63","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31076","107601","2","2025/04/30 12:00:00"
"64","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31078","107801","2","2025/04/30 12:00:00"
"65","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31087","108701","2","2025/04/30 12:00:00"
"66","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31088","108801","2","2025/04/30 12:00:00"
"67","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31089","108901","2","2025/04/30 12:00:00"
"68","50","0","0","0","28033","0","0","2030/08/01 14:59:59","0","31223","122301","2","2025/04/30 12:00:00"
"1","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32001","100101","2","2025/04/30 12:00:00"
"2","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32002","100201","2","2025/04/30 12:00:00"
"3","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32003","100301","2","2025/04/30 12:00:00"
"4","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32004","100401","2","2025/04/30 12:00:00"
"5","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32005","100501","2","2025/04/30 12:00:00"
"6","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32006","100601","2","2025/04/30 12:00:00"
"7","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32007","100701","2","2025/04/30 12:00:00"
"8","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32008","100801","2","2025/04/30 12:00:00"
"9","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32009","100901","2","2025/04/30 12:00:00"
"10","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32010","101001","2","2025/04/30 12:00:00"
"11","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32011","101101","2","2025/04/30 12:00:00"
"12","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32012","101201","2","2025/04/30 12:00:00"
"13","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32013","101301","2","2025/04/30 12:00:00"
"14","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32014","101401","2","2025/04/30 12:00:00"
"15","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32015","101501","2","2025/04/30 12:00:00"
"16","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32016","101601","2","2025/04/30 12:00:00"
"17","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32017","101701","2","2025/04/30 12:00:00"
"18","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32018","101801","2","2025/04/30 12:00:00"
"19","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32020","102001","2","2025/04/30 12:00:00"
"20","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32021","102101","2","2025/04/30 12:00:00"
"21","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32022","102201","2","2025/04/30 12:00:00"
"22","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32023","102301","2","2025/04/30 12:00:00"
"23","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32025","102501","2","2025/04/30 12:00:00"
"24","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32026","102601","2","2025/04/30 12:00:00"
"25","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32027","102701","2","2025/04/30 12:00:00"
"26","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32028","102801","2","2025/04/30 12:00:00"
"27","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32029","102901","2","2025/04/30 12:00:00"
"28","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32030","103001","2","2025/04/30 12:00:00"
"29","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32031","103101","2","2025/04/30 12:00:00"
"30","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32032","103201","2","2025/04/30 12:00:00"
"31","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32033","103301","2","2025/04/30 12:00:00"
"32","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32034","103401","2","2025/04/30 12:00:00"
"33","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32036","103601","2","2025/04/30 12:00:00"
"34","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32037","103701","2","2025/04/30 12:00:00"
"35","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32038","103801","2","2025/04/30 12:00:00"
"36","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32040","104001","2","2025/04/30 12:00:00"
"37","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32042","104201","2","2025/04/30 12:00:00"
"38","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32043","104301","2","2025/04/30 12:00:00"
"39","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32044","104401","2","2025/04/30 12:00:00"
"40","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32045","104501","2","2025/04/30 12:00:00"
"41","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32046","104601","2","2025/04/30 12:00:00"
"42","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32047","104701","2","2025/04/30 12:00:00"
"43","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32048","104801","2","2025/04/30 12:00:00"
"44","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32049","104901","2","2025/04/30 12:00:00"
"45","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32050","105001","2","2025/04/30 12:00:00"
"46","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32051","105101","2","2025/04/30 12:00:00"
"47","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32052","105201","2","2025/04/30 12:00:00"
"48","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32053","105301","2","2025/04/30 12:00:00"
"49","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32054","105401","2","2025/04/30 12:00:00"
"50","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32055","105501","2","2025/04/30 12:00:00"
"51","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32056","105601","2","2025/04/30 12:00:00"
"52","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32057","105701","2","2025/04/30 12:00:00"
"53","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32058","105801","2","2025/04/30 12:00:00"
"54","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32059","105901","2","2025/04/30 12:00:00"
"55","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32060","106001","2","2025/04/30 12:00:00"
"56","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32061","106101","2","2025/04/30 12:00:00"
"57","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32063","106301","2","2025/04/30 12:00:00"
"58","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32064","106401","2","2025/04/30 12:00:00"
"59","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32065","106501","2","2025/04/30 12:00:00"
"60","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32066","106601","2","2025/04/30 12:00:00"
"61","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32071","107101","2","2025/04/30 12:00:00"
"62","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32075","107501","2","2025/04/30 12:00:00"
"63","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32076","107601","2","2025/04/30 12:00:00"
"64","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32078","107801","2","2025/04/30 12:00:00"
"65","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32087","108701","2","2025/04/30 12:00:00"
"66","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32088","108801","2","2025/04/30 12:00:00"
"67","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32089","108901","2","2025/04/30 12:00:00"
"68","50","0","0","0","28034","0","0","2030/08/01 14:59:59","0","32223","122301","2","2025/04/30 12:00:00"
"1","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32001","100101","2","2025/08/15 15:00:00"
"2","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32002","100201","2","2025/08/15 15:00:00"
"3","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32003","100301","2","2025/08/15 15:00:00"
"4","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32004","100401","2","2025/08/15 15:00:00"
"5","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32005","100501","2","2025/08/15 15:00:00"
"6","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32006","100601","2","2025/08/15 15:00:00"
"7","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32007","100701","2","2025/08/15 15:00:00"
"8","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32008","100801","2","2025/08/15 15:00:00"
"9","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32009","100901","2","2025/08/15 15:00:00"
"10","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32010","101001","2","2025/08/15 15:00:00"
"11","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32011","101101","2","2025/08/15 15:00:00"
"12","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32012","101201","2","2025/08/15 15:00:00"
"13","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32013","101301","2","2025/08/15 15:00:00"
"14","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32014","101401","2","2025/08/15 15:00:00"
"15","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32015","101501","2","2025/08/15 15:00:00"
"16","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32016","101601","2","2025/08/15 15:00:00"
"17","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32017","101701","2","2025/08/15 15:00:00"
"18","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32018","101801","2","2025/08/15 15:00:00"
"19","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32020","102001","2","2025/08/15 15:00:00"
"20","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32021","102101","2","2025/08/15 15:00:00"
"21","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32022","102201","2","2025/08/15 15:00:00"
"22","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32023","102301","2","2025/08/15 15:00:00"
"23","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32025","102501","2","2025/08/15 15:00:00"
"24","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32026","102601","2","2025/08/15 15:00:00"
"25","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32027","102701","2","2025/08/15 15:00:00"
"26","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32028","102801","2","2025/08/15 15:00:00"
"27","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32029","102901","2","2025/08/15 15:00:00"
"28","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32030","103001","2","2025/08/15 15:00:00"
"29","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32031","103101","2","2025/08/15 15:00:00"
"30","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32032","103201","2","2025/08/15 15:00:00"
"31","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32033","103301","2","2025/08/15 15:00:00"
"32","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32034","103401","2","2025/08/15 15:00:00"
"33","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32036","103601","2","2025/08/15 15:00:00"
"34","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32037","103701","2","2025/08/15 15:00:00"
"35","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32038","103801","2","2025/08/15 15:00:00"
"36","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32040","104001","2","2025/08/15 15:00:00"
"37","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32042","104201","2","2025/08/15 15:00:00"
"38","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32043","104301","2","2025/08/15 15:00:00"
"39","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32044","104401","2","2025/08/15 15:00:00"
"40","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32045","104501","2","2025/08/15 15:00:00"
"41","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32046","104601","2","2025/08/15 15:00:00"
"42","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32047","104701","2","2025/08/15 15:00:00"
"43","50","0","0","0","28035","0","0","2030/08/01 14:59:59","0","32048","104801","2","2025/08/15 15:00:00"
