e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"0","0","6","0","0","10060177","10060178","73","0","0","0","12","10060179"
"1","0","6","0","0","10060178","10060179","72","0","0","0","2","10060494"
"1","0","6","0","0","10060498","10060183","66","0","0","0","2","10060184"
"10001","0","6","0","0","10060183","10060184","65","0","0","0","11","10060185"
"0","0","6","0","0","10060184","10060185","64","0","0","0","6","10060186"
"1","0","6","0","0","10060185","10060186","63","0","0","0","2","10060188"
"1","0","6","0","0","10060188","10060187","61","0","0","0","2","10060189"
"2","0","6","0","0","10060186","10060188","62","0","0","0","3","10060187"
"10001","0","6","10060191","0","10060187","10060189","60","0","0","0","7","10060190"
"0","0","6","0","0","10060189","10060190","59","0","0","0","4","10060193"
"3","0","6","0","0","10060189","10060191","59","0","0","0","14","10060192"
"3","0","6","0","0","10060191","10060192","58","0","0","0","2","10060195"
"2","0","6","0","0","10060190","10060193","58","0","0","0","14","10060499"
"3","0","6","0","0","10060192","10060195","57","0","0","0","3","10060500"
"0","0","6","0","0","10060500","10060197","55","0","0","0","6","10060198"
"1","0","6","0","0","10060197","10060198","54","0","0","0","3","10060199"
"0","0","6","0","0","10060198","10060199","53","0","0","0","4","10060200"
"1","0","6","0","0","10060199","10060200","52","0","0","0","2","10060201"
"10001","0","6","0","0","10060200","10060201","51","0","0","0","11","10060202"
"10001","0","6","10060204","0","10060201","10060202","50","0","0","0","7","10060203"
"3","0","6","0","0","10060202","10060203","49","0","0","0","14","10060206"
"0","0","6","0","0","10060202","10060204","49","0","0","0","12","10060205"
"4","0","6","0","0","10060204","10060205","48","0","0","0","14","10060208"
"10003","0","6","0","0","10060203","10060206","48","0","0","0","7","10060207"
"0","0","6","0","0","10060206","10060207","47","0","0","0","4","10060209"
"1","0","6","0","0","10060205","10060208","47","0","0","0","2","10060209"
"0","0","6","0","0","10060207","10060209","46","0","10060208","0","6","10060210"
"0","0","6","0","0","10060209","10060210","45","0","0","0","12","10060211"
"2","0","6","0","0","10060210","10060211","44","0","0","0","3","10060212"
"0","0","6","0","0","10060211","10060212","43","0","0","0","4","10060501"
"3","0","6","0","0","10060543","10060242","19","0","0","0","3","10060387"
"2","0","6","0","0","10060387","10060244","17","0","0","0","14","10060245"
"1","0","6","0","0","10060244","10060245","16","0","0","0","2","10060246"
"10003","0","6","0","0","10060245","10060246","15","0","0","0","7","10060247"
"0","0","6","0","0","10060246","10060247","14","0","0","0","6","10060401"
"10001","0","6","0","0","10060252","10060251","10","0","0","0","11","10060544"
"10002","0","6","0","0","10060400","10060252","11","0","0","0","7","10060251"
"10001","0","6","0","0","10060589","10060294","48","0","0","0","7","10060295"
"2","0","6","0","0","10060294","10060295","47","0","0","0","2","10060296"
"10001","0","6","0","0","10060295","10060296","46","0","0","0","11","10060297"
"3","0","6","0","0","10060296","10060297","45","0","0","0","14","10060298"
"0","0","6","0","0","10060297","10060298","44","0","0","0","5","10060299"
"0","0","6","10060301","0","10060298","10060299","43","0","0","0","4","10060300"
"1","0","6","0","0","10060299","10060300","42","0","0","0","3","10060303"
"10001","0","6","0","0","10060299","10060301","42","0","0","0","7","10060302"
"2","0","6","0","0","10060301","10060302","41","0","0","0","14","10060305"
"0","0","6","0","0","10060300","10060303","41","0","0","0","6","10060304"
"3","0","6","0","0","10060303","10060304","40","0","0","0","2","10060306"
"0","0","6","0","0","10060302","10060305","40","0","0","0","4","10060308"
"2","0","6","0","0","10060304","10060306","39","0","0","0","14","10060307"
"3","0","6","0","0","10060306","10060307","38","0","0","0","2","10060310"
"10003","0","6","0","0","10060305","10060308","39","0","0","0","7","10060309"
"10002","0","6","0","0","10060308","10060309","38","0","0","0","7","10060310"
"0","0","6","0","0","10060307","10060310","37","0","10060309","0","6","10060311"
"10001","0","6","0","0","10060310","10060311","36","0","0","0","11","10060312"
"4","0","6","0","0","10060311","10060312","35","0","0","0","14","10060313"
"0","0","6","0","0","10060312","10060313","34","0","0","0","12","10060314"
"10001","0","6","0","0","10060313","10060314","33","0","0","0","7","10060315"
"2","0","6","0","0","10060314","10060315","32","0","0","0","2","10060385"
"1","0","6","0","0","10060385","10060317","30","0","0","0","15","10060391"
"1","0","6","10060321","0","10060390","10060320","27","0","0","0","2","10060324"
"3","0","6","0","0","10060320","10060321","28","0","0","0","3","10060322"
"3","0","6","0","0","10060321","10060322","27","0","0","0","14","10060323"
"10003","0","6","0","0","10060322","10060323","26","0","0","0","7","10060325"
"1","0","6","0","0","10060320","10060324","26","0","0","0","3","10060325"
"10001","0","6","0","0","10060323","10060325","25","0","10060324","0","7","10060591"
"0","0","6","0","0","10060624","10060366","74","0","0","0","4","10060367"
"0","0","6","0","0","10060366","10060367","73","0","0","0","6","10060368"
"2","0","6","0","0","10060367","10060368","72","0","0","0","3","10060369"
"2","0","6","0","0","10060368","10060369","71","0","0","0","2","10060002"
"10001","0","6","0","0","10060021","10060380","58","0","10060024","0","7","10060027"
"10001","0","6","0","0","10060315","10060385","31","0","0","0","7","10060317"
"10001","0","6","0","0","10060242","10060387","18","0","0","0","7","10060244"
"10001","0","6","0","0","10060391","10060390","28","0","0","0","11","10060320"
"3","0","6","0","0","10060317","10060391","29","0","0","0","14","10060390"
"0","0","6","0","0","10060399","10060398","25","0","0","0","4","10060153"
"3","0","6","0","0","10060150","10060399","26","0","0","0","14","10060398"
"3","0","6","0","0","10060401","10060400","12","0","0","0","14","10060252"
"1","0","6","0","0","10060247","10060401","13","0","0","0","3","10060400"
"10060402","0","6","0","0","10060049","10060402","41","0","0","0","16","10060403"
"2","0","6","0","0","10060402","10060403","40","0","0","0","2","10060404"
"3","0","6","0","0","10060403","10060404","39","0","0","0","14","10060405"
"0","0","6","0","0","10060404","10060405","38","0","0","0","12","10060406"
"0","0","6","0","0","10060405","10060406","37","0","0","0","4","10060407"
"0","0","6","0","0","10060406","10060407","36","0","0","0","6","10060408"
"0","0","6","0","0","10060407","10060408","35","0","0","0","15","10060409"
"1","0","6","0","0","10060408","10060409","34","0","0","0","3","10060410"
"10001","0","6","0","0","10060409","10060410","33","0","0","0","11","10060411"
"2","0","6","0","0","10060410","10060411","32","0","0","0","14","10060412"
"10002","0","6","0","0","10060411","10060412","31","0","0","0","7","10060413"
"0","0","6","0","0","10060412","10060413","30","0","0","0","4","10060414"
"1","0","6","0","0","10060413","10060414","29","0","0","0","3","10060415"
"0","0","6","0","0","10060414","10060415","28","0","0","0","5","10060416"
"0","0","6","0","0","10060415","10060416","27","0","0","0","4","10060417"
"1","10060449","6","10060446","0","10060416","10060417","26","0","0","0","2","10060418"
"10001","0","6","0","0","10060417","10060418","25","0","0","0","7","10060419"
"1","0","6","0","0","10060418","10060419","24","0","0","0","3","10060420"
"1","0","6","0","0","10060419","10060420","23","10060450","10060447","0","2","10060454"
"4","0","6","0","0","10060417","10060446","27","0","0","0","14","10060452"
"4","0","6","0","0","10060453","10060447","24","0","0","0","14","10060420"
"6","0","6","0","0","10060451","10060448","25","0","0","0","14","10060450"
"10003","0","6","0","0","10060417","10060449","27","0","0","0","7","10060451"
"10003","0","6","0","0","10060448","10060450","24","0","0","0","7","10060420"
"0","0","6","0","0","10060449","10060451","26","0","0","0","6","10060448"
"3","0","6","0","0","10060446","10060452","26","0","0","0","2","10060453"
"3","0","6","0","0","10060452","10060453","25","0","0","0","3","10060447"
"0","0","6","0","0","10060420","10060454","22","0","0","0","6","10060455"
"10001","0","6","0","0","10060454","10060455","21","0","0","0","7","10060456"
"10001","0","6","0","0","10060455","10060456","20","0","0","0","11","10060457"
"2","0","6","0","0","10060456","10060457","19","0","0","0","2","10060458"
"10001","0","6","0","0","10060457","10060458","18","0","0","0","7","10060459"
"3","0","6","0","0","10060458","10060459","17","0","0","0","14","10060460"
"0","0","6","0","0","10060459","10060460","16","0","0","0","4","10060461"
"0","0","6","0","0","10060460","10060461","15","0","0","0","15","10060462"
"0","0","6","0","0","10060461","10060462","14","0","0","0","6","10060463"
"1","0","6","0","0","10060462","10060463","13","0","0","0","3","10060464"
"10002","0","6","0","0","10060463","10060464","12","0","0","0","7","10060465"
"4","0","6","0","0","10060464","10060465","11","0","0","0","14","10060466"
"1","0","6","0","0","10060465","10060466","10","0","0","0","2","10060467"
"2","0","6","0","0","10060466","10060467","9","0","0","0","3","10060468"
"0","0","6","0","0","10060467","10060468","8","0","0","0","6","10060469"
"1","0","6","0","0","10060468","10060469","7","0","0","0","2","10060470"
"0","0","6","0","0","10060469","10060470","6","0","0","0","4","10060471"
"10001","0","6","0","0","10060470","10060471","5","0","0","0","7","10060472"
"3","0","6","0","0","10060471","10060472","4","0","0","0","14","10060473"
"1","0","6","0","0","10060472","10060473","3","0","0","0","2","10060474"
"10002","0","6","0","0","10060473","10060474","2","0","0","0","7","10060475"
"1","0","6","0","0","10060474","10060475","1","0","0","0","2","10060476"
"0","0","6","0","0","10060475","10060476","0","0","0","0","13","10060092"
"0","0","6","0","0","10060114","10060477","55","0","0","0","15","10060116"
"3","0","6","0","0","10060135","10060478","41","0","0","0","14","10060137"
"0","0","6","0","0","10060146","10060479","30","0","0","0","15","10060148"
"10060480","0","6","0","0","10060153","10060480","23","0","0","0","16","10060481"
"10002","0","6","0","0","10060480","10060481","22","0","0","0","7","10060482"
"3","0","6","0","0","10060481","10060482","21","0","0","0","14","10060483"
"0","0","6","0","0","10060482","10060483","20","0","0","0","6","10060484"
"1","0","6","0","0","10060483","10060484","19","0","0","0","3","10060485"
"10001","0","6","0","0","10060484","10060485","18","0","0","0","7","10060486"
"0","0","6","0","0","10060485","10060486","17","0","0","0","4","10060487"
"4","0","6","0","0","10060486","10060487","16","0","0","0","14","10060488"
"10001","0","6","0","0","10060487","10060488","15","0","0","0","11","10060489"
"2","0","6","0","0","10060488","10060489","14","0","0","0","3","10060490"
"2","0","6","0","0","10060489","10060490","13","0","0","0","2","10060491"
"0","0","6","0","0","10060490","10060491","12","0","0","0","4","10060492"
"0","0","6","0","0","10060491","10060492","11","0","0","0","5","10060161"
"0","0","6","0","0","10060175","10060493","0","0","0","0","13","10060177"
"3","0","6","0","0","10060179","10060494","71","0","0","0","14","10060495"
"10001","0","6","0","0","10060494","10060495","70","0","0","0","7","10060496"
"1","0","6","0","0","10060495","10060496","69","0","0","0","3","10060497"
"0","0","6","0","0","10060496","10060497","68","0","0","0","4","10060498"
"0","0","6","0","0","10060497","10060498","67","0","0","0","15","10060183"
"0","0","6","0","0","10060193","10060499","57","0","0","0","5","10060500"
"0","0","6","0","0","10060195","10060500","56","0","10060499","0","4","10060197"
"2","0","6","0","0","10060212","10060501","42","0","0","0","2","10060502"
"2","0","6","0","0","10060501","10060502","41","0","0","0","14","10060503"
"0","0","6","0","0","10060502","10060503","40","0","0","0","15","10060516"
"5","0","6","0","0","10060516","10060515","42","0","0","0","14","10060528"
"1","0","6","10060515","0","10060503","10060516","39","0","0","0","2","10060517"
"0","0","6","0","0","10060516","10060517","38","0","0","0","12","10060518"
"10001","0","6","0","0","10060517","10060518","37","0","0","0","11","10060519"
"4","0","6","0","0","10060518","10060519","36","0","0","0","14","10060520"
"1","0","6","0","0","10060519","10060520","35","0","0","0","3","10060521"
"0","0","6","0","0","10060520","10060521","34","0","0","0","6","10060522"
"10001","0","6","0","0","10060521","10060522","33","0","10060534","0","7","10060523"
"0","0","6","0","0","10060522","10060523","32","0","0","0","5","10060524"
"1","0","6","0","0","10060523","10060524","31","0","0","0","2","10060525"
"1","0","6","0","0","10060524","10060525","30","0","0","0","3","10060526"
"10001","0","6","0","0","10060525","10060526","29","0","0","0","7","10060527"
"1","0","6","0","0","10060526","10060527","28","0","0","0","2","10060536"
"3","0","6","0","0","10060515","10060528","41","0","0","0","2","10060529"
"2","0","6","0","0","10060528","10060529","40","0","0","0","2","10060530"
"2","0","6","0","0","10060529","10060530","39","0","0","0","2","10060535"
"2","0","6","0","0","10060535","10060531","37","0","0","0","2","10060532"
"2","0","6","0","0","10060531","10060532","36","0","0","0","2","10060533"
"3","0","6","0","0","10060532","10060533","35","0","0","0","2","10060534"
"3","0","6","0","0","10060533","10060534","34","0","0","0","14","10060522"
"3","0","6","0","0","10060530","10060535","38","0","0","0","14","10060531"
"4","0","6","0","0","10060527","10060536","27","0","0","0","14","10060537"
"10001","0","6","0","0","10060536","10060537","26","0","0","0","7","10060538"
"2","0","6","0","0","10060537","10060538","25","0","0","0","2","10060539"
"0","0","6","0","0","10060538","10060539","24","0","0","0","4","10060540"
"10002","0","6","0","0","10060539","10060540","23","0","0","0","7","10060541"
"1","0","6","0","0","10060540","10060541","22","0","0","0","2","10060542"
"10060542","0","6","0","0","10060541","10060542","21","0","0","0","16","10060543"
"10001","0","6","0","0","10060542","10060543","20","0","0","0","11","10060242"
"2","0","6","0","0","10060251","10060544","9","0","0","0","3","10060545"
"2","0","6","0","0","10060544","10060545","8","0","0","0","2","10060546"
"2","0","6","0","0","10060545","10060546","7","0","0","0","2","10060547"
"1","10060556","6","10060550","0","10060546","10060547","6","0","0","0","2","10060549"
"1","0","6","0","0","10060549","10060548","4","0","0","0","2","10060552"
"0","0","6","0","0","10060547","10060549","5","10060555","10060551","0","6","10060548"
"5","0","6","0","0","10060547","10060550","7","0","0","0","14","10060555"
"4","0","6","0","0","10060556","10060551","6","0","0","0","14","10060549"
"0","0","6","0","0","10060548","10060552","3","0","0","0","4","10060553"
"0","0","6","0","0","10060552","10060553","2","0","0","0","12","10060554"
"10003","0","6","0","0","10060553","10060554","1","0","0","0","7","10060557"
"0","0","6","0","0","10060550","10060555","6","0","0","0","4","10060549"
"3","0","6","0","0","10060547","10060556","7","0","0","0","3","10060551"
"0","0","6","0","0","10060554","10060557","0","0","0","0","13","10060558"
"10001","0","6","0","0","10060557","10060558","74","0","0","0","11","10060559"
"10001","0","6","0","0","10060558","10060559","73","0","0","0","7","10060560"
"1","0","6","0","0","10060559","10060560","72","0","0","0","3","10060561"
"3","0","6","0","0","10060560","10060561","71","0","0","0","14","10060563"
"1","0","6","0","0","10060561","10060563","70","0","0","0","2","10060564"
"10001","0","6","0","0","10060563","10060564","69","0","0","0","7","10060565"
"0","0","6","0","0","10060564","10060565","68","0","0","0","5","10060566"
"2","0","6","0","0","10060565","10060566","67","0","0","0","3","10060567"
"0","0","6","0","0","10060566","10060567","66","0","0","0","12","10060568"
"0","0","6","0","0","10060567","10060568","65","0","0","0","4","10060569"
"1","0","6","0","0","10060568","10060569","64","0","0","0","2","10060570"
"0","0","6","0","0","10060569","10060570","63","0","0","0","6","10060571"
"10001","0","6","10060579","0","10060570","10060571","62","0","0","0","11","10060572"
"10001","0","6","0","0","10060571","10060572","61","0","0","0","7","10060573"
"10002","0","6","0","0","10060572","10060573","60","0","0","0","7","10060574"
"10003","0","6","0","0","10060573","10060574","59","0","0","0","7","10060575"
"10002","0","6","0","0","10060574","10060575","58","0","0","0","7","10060576"
"10001","0","6","0","0","10060575","10060576","57","0","0","0","7","10060577"
"0","0","6","0","0","10060576","10060577","56","0","10060578","0","4","10060583"
"3","0","6","0","0","10060581","10060578","57","0","0","0","14","10060577"
"2","0","6","0","0","10060571","10060579","61","0","0","0","14","10060580"
"2","0","6","0","0","10060579","10060580","60","0","0","0","3","10060582"
"3","0","6","0","0","10060582","10060581","58","0","0","0","3","10060578"
"3","0","6","0","0","10060580","10060582","59","0","0","0","2","10060581"
"0","0","6","0","0","10060577","10060583","55","0","0","0","6","10060584"
"1","0","6","0","0","10060583","10060584","54","0","0","0","3","10060585"
"2","0","6","0","0","10060584","10060585","53","0","0","0","14","10060586"
"1","0","6","0","0","10060585","10060586","52","0","0","0","2","10060590"
"0","0","6","0","0","10060590","10060588","50","0","0","0","15","10060589"
"0","0","6","0","0","10060588","10060589","49","0","0","0","5","10060294"
"0","0","6","0","0","10060586","10060590","51","0","0","0","4","10060588"
"10060591","0","6","0","0","10060325","10060591","24","0","0","0","16","10060592"
"2","0","6","0","0","10060591","10060592","23","0","0","0","3","10060593"
"0","0","6","0","0","10060592","10060593","22","0","0","0","4","10060594"
"2","0","6","0","0","10060593","10060594","21","0","0","0","14","10060596"
"0","0","6","0","0","10060596","10060595","19","0","0","0","15","10060597"
"0","0","6","0","0","10060594","10060596","20","0","0","0","6","10060595"
"2","0","6","0","0","10060595","10060597","18","0","0","0","3","10060598"
"0","0","6","0","0","10060597","10060598","17","0","0","0","4","10060599"
"10003","0","6","0","0","10060598","10060599","16","0","0","0","7","10060603"
"2","0","6","0","0","10060599","10060603","15","0","0","0","2","10060604"
"3","0","6","0","0","10060603","10060604","14","0","0","0","14","10060605"
"0","0","6","0","0","10060604","10060605","13","0","0","0","12","10060606"
"1","0","6","0","0","10060605","10060606","12","0","0","0","2","10060607"
"1","10060616","6","10060612","0","10060606","10060607","11","0","0","0","3","10060608"
"0","0","6","0","0","10060607","10060608","10","0","0","0","6","10060609"
"1","0","6","0","0","10060608","10060609","9","10060617","10060614","0","2","10060610"
"2","0","6","0","0","10060609","10060610","8","0","0","0","3","10060611"
"10003","0","6","0","0","10060610","10060611","7","0","0","0","7","10060618"
"2","0","6","0","0","10060607","10060612","12","0","0","0","14","10060613"
"4","0","6","0","0","10060612","10060613","11","0","0","0","14","10060617"
"4","0","6","0","0","10060615","10060614","10","0","0","0","14","10060609"
"0","0","6","0","0","10060616","10060615","11","0","0","0","4","10060614"
"10003","0","6","0","0","10060607","10060616","12","0","0","0","7","10060615"
"3","0","6","0","0","10060613","10060617","10","0","0","0","3","10060609"
"10002","0","6","0","0","10060611","10060618","6","0","0","0","7","10060619"
"3","0","6","0","0","10060618","10060619","5","0","0","0","14","10060620"
"10002","0","6","0","0","10060619","10060620","4","0","0","0","7","10060621"
"1","0","6","0","0","10060620","10060621","3","0","0","0","2","10060622"
"10002","0","6","0","0","10060621","10060622","2","0","0","0","7","10060623"
"1","0","6","0","0","10060622","10060623","1","0","0","0","2","10060624"
"0","0","6","0","0","10060623","10060624","0","0","0","0","13","10060366"
"1","0","7","0","0","10070680","10070122","32","0","0","0","3","10070681"
"0","0","7","0","0","10071094","10070357","0","0","0","0","13","10070358"
"3","0","7","0","0","10070357","10070358","66","0","0","0","2","10070359"
"0","0","7","0","0","10070358","10070359","65","0","0","0","6","10070360"
"10002","0","7","0","0","10070359","10070360","64","0","0","0","7","10070361"
"10001","0","7","0","0","10070360","10070361","63","0","0","0","11","10070362"
"0","0","7","0","0","10070361","10070362","62","0","10070363","0","6","10070364"
"0","0","7","0","0","0","10070363","63","0","0","0","1","10070362"
"1","0","7","0","0","10070362","10070364","61","0","0","0","2","10070365"
"0","0","7","0","0","10070364","10070365","60","0","0","0","4","10070367"
"10001","0","7","0","0","10070365","10070367","59","0","0","0","7","10070539"
"1","0","7","0","0","10070543","10070369","53","0","0","0","2","10070370"
"0","0","7","0","0","10070369","10070370","52","0","0","0","5","10070371"
"0","0","7","10070380","0","10070370","10070371","51","0","0","0","4","10070372"
"1","0","7","0","0","10070371","10070372","50","0","0","0","14","10070373"
"3","0","7","0","0","10070372","10070373","49","0","0","0","3","10070374"
"0","0","7","0","0","10070373","10070374","48","0","0","0","6","10070375"
"2","0","7","0","0","10070374","10070375","47","0","0","0","14","10070376"
"1","0","7","0","0","10070375","10070376","46","0","0","0","3","10070377"
"2","0","7","0","0","10070376","10070377","45","0","0","0","3","10070378"
"2","0","7","0","0","10070377","10070378","44","0","10070385","0","2","10070379"
"0","0","7","0","0","10070378","10070379","43","0","0","0","4","10070577"
"1","0","7","0","0","10070371","10070380","50","0","0","0","14","10070381"
"3","0","7","0","0","10070380","10070381","49","0","0","0","2","10070382"
"0","0","7","0","0","10070381","10070382","48","0","0","0","4","10070383"
"2","0","7","0","0","10070382","10070383","47","0","0","0","14","10070384"
"1","0","7","0","0","10070383","10070384","46","0","0","0","2","10070385"
"2","0","7","0","0","10070384","10070385","45","0","0","0","2","10070378"
"1","0","7","0","0","10070577","10070387","41","0","0","0","2","10070388"
"4","0","7","0","0","10070387","10070388","40","0","0","0","14","10070578"
"0","0","7","0","0","10070586","10070398","33","0","0","0","6","10070587"
"0","0","7","0","0","10070367","10070539","58","0","0","0","12","10070540"
"2","0","7","0","0","10070539","10070540","57","0","0","0","2","10070541"
"2","0","7","0","0","10070540","10070541","56","0","0","0","14","10070542"
"10001","0","7","0","0","10070541","10070542","55","0","0","0","7","10070543"
"0","0","7","0","0","10070542","10070543","54","0","0","0","4","10070369"
"10001","0","7","0","0","10070379","10070577","42","0","0","0","7","10070387"
"1","0","7","10070581","0","10070388","10070578","39","0","0","0","2","10070579"
"2","0","7","0","0","10070578","10070579","38","0","0","0","3","10070584"
"2","0","7","0","0","10070582","10070580","36","0","0","0","3","10070583"
"0","0","7","0","0","10070578","10070581","38","0","0","0","12","10070582"
"10002","0","7","0","0","10070581","10070582","37","0","0","0","7","10070580"
"0","0","7","0","0","10070580","10070583","35","0","10070585","0","4","10070586"
"2","0","7","0","0","10070579","10070584","37","0","0","0","2","10070585"
"10001","0","7","0","0","10070584","10070585","36","0","0","0","11","10070583"
"0","0","7","0","0","10070583","10070586","34","0","0","0","5","10070398"
"1","0","7","0","0","10070398","10070587","32","0","0","0","2","10070588"
"10001","0","7","0","0","10070587","10070588","31","0","0","0","11","10070589"
"5","0","7","0","0","10070588","10070589","30","0","0","0","14","10070590"
"0","0","7","0","0","10070589","10070590","29","0","0","0","4","10070591"
"0","0","7","0","0","10070590","10070591","28","0","0","0","12","10070592"
"0","0","7","0","0","10070591","10070592","27","0","0","0","15","10070593"
"2","0","7","0","0","10070592","10070593","26","0","0","0","3","10070594"
"0","0","7","0","0","10070593","10070594","25","0","0","0","4","10070595"
"2","0","7","0","0","10070594","10070595","24","0","0","0","2","10070596"
"3","0","7","0","0","10070595","10070596","23","0","0","0","14","10070597"
"1","0","7","10070601","0","10070596","10070597","22","0","0","0","3","10070598"
"1","0","7","0","0","10070597","10070598","21","0","0","0","2","10070603"
"3","0","7","0","0","10070601","10070599","20","0","0","0","2","10070606"
"2","0","7","0","0","10070606","10070600","18","0","0","0","2","10070605"
"2","0","7","0","0","10070597","10070601","21","0","0","0","3","10070599"
"2","0","7","0","0","10070603","10070602","19","0","0","0","3","10070604"
"10003","0","7","0","0","10070598","10070603","20","0","0","0","7","10070602"
"10002","0","7","0","0","10070602","10070604","18","0","0","0","7","10070605"
"10001","0","7","0","0","10070600","10070605","17","0","10070604","0","7","10070607"
"10001","0","7","0","0","10070599","10070606","19","0","0","0","11","10070600"
"0","0","7","0","0","10070605","10070607","16","0","0","0","5","10070608"
"10070608","0","7","0","0","10070607","10070608","15","0","0","0","16","10070609"
"0","0","7","0","0","10070608","10070609","14","0","0","0","4","10070611"
"3","0","7","0","0","10070611","10070610","12","0","0","0","2","10070619"
"3","0","7","0","0","10070609","10070611","13","0","0","0","14","10070610"
"0","0","7","0","0","10070610","10070619","11","0","0","0","12","10070620"
"0","0","7","0","0","10070619","10070620","10","0","0","0","6","10070621"
"2","0","7","0","0","10070620","10070621","9","0","0","0","14","10070622"
"10002","0","7","0","0","10070621","10070622","8","0","0","0","7","10070623"
"10003","0","7","0","0","10070622","10070623","7","0","0","0","7","10070624"
"10001","0","7","0","0","10070623","10070624","6","0","0","0","11","10070625"
"0","0","7","0","0","10070624","10070625","5","0","0","0","4","10070626"
"10001","0","7","0","0","10070625","10070626","4","0","0","0","7","10070628"
"1","0","7","0","0","10070626","10070628","3","0","0","0","3","10070629"
"3","0","7","0","0","10070628","10070629","2","0","0","0","2","10070630"
"10001","0","7","0","0","10070629","10070630","1","0","0","0","7","10070631"
"0","0","7","0","0","10070630","10070631","0","0","0","0","13","10070632"
"1","0","7","0","0","10070631","10070632","66","0","0","0","3","10070633"
"1","0","7","0","0","10070632","10070633","65","0","0","0","2","10070634"
"10001","0","7","0","0","10070633","10070634","64","0","0","0","11","10070635"
"0","0","7","0","0","10070634","10070635","63","0","0","0","12","10070636"
"1","0","7","0","0","10070635","10070636","62","0","0","0","2","10070637"
"2","0","7","0","0","10070636","10070637","61","0","0","0","2","10070638"
"0","0","7","0","0","10070637","10070638","60","0","0","0","4","10070639"
"1","0","7","0","0","10070638","10070639","59","0","0","0","3","10070640"
"0","0","7","0","0","10070639","10070640","58","0","0","0","12","10070641"
"0","0","7","0","0","10070640","10070641","57","0","0","0","5","10070642"
"1","0","7","10070644","0","10070641","10070642","56","0","0","0","2","10070643"
"10001","0","7","0","0","10070642","10070643","55","0","0","0","11","10070645"
"0","0","7","0","0","10070642","10070644","55","0","0","0","4","10070664"
"0","0","7","0","0","10070643","10070645","54","0","0","0","4","10070646"
"3","0","7","0","0","10070645","10070646","53","0","0","0","2","10070647"
"3","0","7","0","0","10070646","10070647","52","0","0","0","14","10070648"
"2","0","7","0","0","10070647","10070648","51","0","0","0","2","10070649"
"10001","0","7","0","0","10070648","10070649","50","0","0","0","7","10070650"
"10003","0","7","0","0","10070649","10070650","49","0","0","0","7","10070651"
"0","0","7","0","0","10070650","10070651","48","0","0","0","4","10070652"
"10001","0","7","0","0","10070651","10070652","47","0","0","0","7","10070653"
"2","0","7","0","0","10070652","10070653","46","0","0","0","2","10070655"
"3","0","7","0","0","10070653","10070655","45","0","10070656","0","14","10070665"
"3","0","7","0","0","10070657","10070656","46","0","0","0","3","10070655"
"0","0","7","0","0","10070658","10070657","47","0","0","0","6","10070656"
"0","0","7","0","0","10070659","10070658","48","0","0","0","4","10070657"
"3","0","7","0","0","10070660","10070659","49","0","0","0","14","10070658"
"1","0","7","0","0","10070661","10070660","50","0","0","0","2","10070659"
"3","0","7","0","0","10070662","10070661","51","0","0","0","2","10070660"
"2","0","7","0","0","10070663","10070662","52","0","0","0","2","10070661"
"3","0","7","0","0","10070664","10070663","53","0","0","0","14","10070662"
"2","0","7","0","0","10070644","10070664","54","0","0","0","2","10070663"
"10001","0","7","0","0","10070655","10070665","44","0","0","0","7","10070666"
"0","0","7","0","0","10070665","10070666","43","0","0","0","6","10070667"
"1","0","7","10070668","0","10070666","10070667","42","0","0","0","2","10070673"
"3","0","7","0","0","10070667","10070668","43","0","0","0","2","10070674"
"0","0","7","0","0","10070674","10070669","41","0","0","0","6","10070671"
"0","0","7","0","0","10070671","10070670","39","0","10070672","0","6","10070675"
"10003","0","7","0","0","10070669","10070671","40","0","0","0","7","10070670"
"0","0","7","0","0","10070673","10070672","40","0","0","0","12","10070670"
"10001","0","7","0","0","10070667","10070673","41","0","0","0","11","10070672"
"3","0","7","0","0","10070668","10070674","42","0","0","0","14","10070669"
"0","0","7","0","0","10070670","10070675","38","0","0","0","4","10070676"
"0","0","7","0","0","10070675","10070676","37","0","0","0","15","10070677"
"2","0","7","0","0","10070676","10070677","36","0","0","0","3","10070678"
"5","0","7","0","0","10070677","10070678","35","0","0","0","14","10070679"
"0","0","7","0","0","10070678","10070679","34","0","0","0","4","10070680"
