3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"12","9370","17959","0","158","1835","201","0","0","10","71","123601","93","36","0","26","1745","0","28"
"12","9780","19915","0","171","1874","201","0","0","10","71","123601","106","36","0","27","1745","0","28"
"12","10555","22093","0","171","1905","201","0","0","10","71","123601","106","36","0","28","1745","0","28"
"12","11125","24408","0","176","1937","201","0","0","10","71","123601","111","36","0","29","1745","0","28"
"12","11375","26908","0","181","1970","201","0","0","10","71","123601","116","36","0","30","1745","0","28"
"12","12150","29510","0","181","2003","201","0","0","10","71","123601","116","36","0","31","1745","0","28"
"12","12410","32220","0","187","2036","201","0","0","10","71","123601","122","36","0","32","1745","0","28"
"12","13040","35035","0","193","2068","201","0","0","10","71","123601","128","36","0","33","1745","0","28"
"12","13400","38031","0","199","2099","201","0","0","10","71","123601","134","36","0","34","1745","0","28"
"0","55","0","0","0","0","0","0","0","0","0","123701","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","123701","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","123701","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","123701","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","123701","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","123701","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","123701","63","30","1286","8","100","0","4"
"2","1700","0","0","10","0","155","16","0","0","0","123701","70","45","1710","9","100","0","9"
"4","1970","0","0","13","0","170","45","0","0","0","123701","75","45","2175","10","320","0","14"
"5","2130","0","0","13","0","186","90","5","0","0","123701","80","45","2687","11","540","0","14"
"6","2230","0","0","16","0","222","143","11","0","0","123701","85","45","3211","12","640","0","14"
"6","2370","0","0","21","0","242","205","17","0","0","123701","92","45","3744","13","640","0","16"
"6","2510","0","0","25","0","272","281","17","0","0","123701","99","45","4324","14","760","0","18"
"6","2540","0","0","33","0","282","351","17","0","0","123701","108","45","4929","15","880","0","22"
"6","2570","0","0","38","0","312","426","17","0","0","123701","116","45","5602","16","880","0","22"
"6","2570","0","0","42","0","342","498","17","0","0","123701","125","45","6330","17","880","0","22"
"6","2570","0","0","48","0","372","587","17","0","0","123701","134","45","7114","18","880","0","22"
"6","2570","0","0","53","0","372","720","17","0","0","123701","141","45","8002","19","880","0","22"
"6","2570","0","0","63","0","372","877","17","0","0","123701","155","45","8923","20","880","0","22"
"6","2570","0","0","69","0","372","1079","17","0","0","123701","163","45","9942","21","980","0","22"
"6","2570","0","0","74","0","372","1297","17","0","0","123701","170","45","11139","22","1080","0","22"
"6","2570","0","0","80","0","372","1481","17","0","0","123701","186","45","12462","23","1080","0","22"
"6","2570","0","0","86","0","372","1624","17","0","0","123701","203","45","13937","24","1080","0","22"
"6","2570","0","0","92","0","372","1733","17","0","0","123701","211","45","15647","25","1080","0","22"
"6","3030","0","0","98","0","372","1805","17","0","0","123701","220","45","17487","26","1080","0","22"
"6","3030","0","0","104","0","372","1850","17","0","0","123701","228","45","19522","27","1080","0","22"
"6","3030","0","0","109","0","372","1882","17","0","0","123701","233","45","21720","28","1080","0","22"
"6","3490","0","0","113","0","372","1915","17","0","0","123701","237","45","24042","29","1080","0","22"
"6","3490","0","0","117","0","372","1949","17","0","0","123701","241","45","26563","30","1080","0","22"
"6","3950","0","0","121","0","372","1983","17","0","0","123701","245","45","29142","31","1080","0","22"
"6","3950","0","0","125","0","372","2017","17","0","0","123701","249","45","31884","32","1080","0","22"
"6","4450","0","0","129","0","372","2050","17","0","0","123701","253","45","34717","33","1080","0","22"
"6","4950","0","0","133","0","372","2082","17","0","0","123701","257","45","37699","34","1080","0","22"
"0","65","16","0","1","0","10","0","0","1","0","123801","0","0","0","2","75","0","0"
"0","185","68","0","3","0","30","0","0","2","0","123801","0","0","0","3","125","0","0"
"0","420","158","0","7","0","60","0","0","4","0","123801","3","0","0","4","260","0","0"
"0","810","293","0","12","0","100","0","0","7","0","123801","7","0","0","5","420","0","0"
"3","1340","486","0","17","0","130","0","0","11","0","123801","11","0","0","6","630","0","0"
"6","1660","731","0","26","0","155","0","0","15","0","123801","17","0","0","7","1235","0","0"
"9","2290","1030","0","35","10","180","0","0","15","0","123801","24","0","0","8","1795","0","9"
"9","2540","1459","0","46","40","205","0","5","16","0","123801","27","0","0","9","1795","0","23"
"9","2740","1941","0","51","100","205","0","10","16","0","123801","35","10","0","10","1795","0","37"
"9","3100","2439","0","55","158","205","0","15","16","3","123801","44","20","0","11","1795","0","37"
"9","3470","2871","0","66","198","205","0","15","18","36","123801","46","20","0","12","2045","0","37"
"9","3720","3345","0","79","251","230","0","15","18","56","123801","54","20","0","13","2045","0","37"
"9","3880","3840","0","97","328","255","0","15","20","56","123801","68","20","0","14","2045","0","37"
"9","3880","4412","0","111","448","255","0","15","20","56","123801","82","20","0","15","2045","0","37"
"9","3880","5015","0","124","586","255","0","15","20","59","123801","94","20","0","16","2045","0","37"
"9","3930","5656","0","142","711","255","0","15","20","62","123801","103","20","0","17","2045","0","37"
"9","3980","6351","0","157","856","255","0","15","20","62","123801","119","20","0","18","2045","0","37"
"9","4075","7154","0","173","984","255","0","15","20","62","123801","135","20","0","19","2045","0","37"
"9","4270","8017","0","203","1065","255","0","15","20","62","123801","147","20","0","20","2045","0","37"
"9","4580","8971","0","232","1160","255","0","15","20","62","123801","157","20","0","21","2045","0","37"
"9","4790","10078","0","259","1262","255","0","15","20","62","123801","176","20","0","22","2045","0","37"
"9","4880","11352","0","287","1343","255","0","15","20","62","123801","199","20","0","23","2045","0","37"
"9","4970","12783","0","308","1416","255","0","15","20","62","123801","221","20","0","24","2045","0","37"
"9","5230","14334","0","331","1471","255","0","15","20","62","123801","247","20","0","25","2045","0","37"
"9","5490","16052","0","352","1504","255","0","15","20","62","123801","273","20","0","26","2045","0","37"
"9","5490","17957","0","367","1540","255","0","15","20","62","123801","295","20","0","27","2045","0","37"
"9","5490","20045","0","379","1574","255","0","15","20","62","123801","309","20","0","28","2045","0","37"
"9","5810","22292","0","389","1607","255","0","15","20","62","123801","319","20","0","29","2045","0","37"
"9","6130","24630","0","404","1650","255","0","15","20","62","123801","334","20","0","30","2045","0","37"
"9","6450","27077","0","419","1693","255","0","15","20","62","123801","349","20","0","31","2045","0","37"
"9","7295","29680","0","424","1726","255","0","15","20","62","123801","354","20","0","32","2045","0","37"
"9","7820","32401","0","435","1765","255","0","15","20","62","123801","365","20","0","33","2045","0","37"
"9","7820","35230","0","457","1811","255","0","15","20","62","123801","387","20","0","34","2045","0","37"
"0","115","12","0","3","0","0","0","0","0","0","123901","0","0","0","2","125","0","0"
"0","300","52","0","7","0","15","0","0","0","0","123901","1","0","0","3","225","0","0"
"0","755","109","0","15","0","30","0","0","2","0","123901","5","0","0","4","275","0","0"
"0","1420","202","0","25","0","60","0","0","2","0","123901","14","0","0","5","275","0","0"
"0","2425","311","0","35","0","75","0","0","6","0","123901","24","0","0","6","645","0","0"
"0","3310","453","0","57","0","100","0","0","6","0","123901","43","0","0","7","645","0","0"
"0","4630","563","0","76","0","100","0","0","16","0","123901","59","0","0","8","945","0","0"
"0","5790","736","0","93","0","100","0","0","21","0","123901","78","15","10","9","1395","0","5"
"0","6720","960","0","115","10","125","0","0","21","5","123901","100","15","20","10","1695","0","10"
"1","7690","1179","0","142","40","125","0","0","21","10","123901","125","25","20","11","1995","0","10"
"1","8350","1464","0","164","80","125","0","0","26","10","123901","144","45","20","12","2245","0","15"
"1","8870","1761","0","200","126","125","0","0","26","10","123901","168","47","20","13","2465","0","20"
"1","9230","2047","0","240","162","131","0","3","26","10","123901","200","49","20","14","2585","0","20"
"1","9490","2361","0","279","202","137","0","5","26","10","123901","237","49","20","15","2685","0","20"
"1","9640","2716","0","318","236","149","0","5","26","10","123901","277","49","20","16","2835","0","20"
"1","9925","3030","0","366","280","149","0","5","29","14","123901","319","49","20","17","2885","0","20"
"1","10270","3381","0","419","352","149","0","5","32","18","123901","361","49","20","18","2885","0","20"
"1","10915","3778","0","476","409","164","0","5","32","18","123901","409","49","20","19","2980","0","20"
"1","11545","4189","0","537","436","199","0","5","37","18","123901","463","49","20","20","3075","0","20"
"1","12130","4655","0","602","488","239","0","5","42","18","123901","520","49","20","21","3075","0","20"
"1","13175","5187","0","674","569","279","0","5","42","18","123901","586","49","20","22","3075","0","20"
"1","14260","5760","0","759","645","299","0","5","42","18","123901","667","49","20","23","3075","0","20"
"1","15090","6390","0","857","710","299","0","5","42","18","123901","756","49","20","24","3075","0","20"
"1","15785","7318","0","941","760","299","0","5","42","18","123901","836","49","20","25","3075","0","20"
"1","17060","8563","0","999","785","299","0","5","42","18","123901","897","49","20","26","3075","0","20"
"1","18905","9867","0","1057","795","299","0","5","42","18","123901","957","49","20","27","3075","0","20"
"1","20390","11227","0","1126","814","299","0","5","42","18","123901","1028","49","20","28","3075","0","20"
"1","23875","12395","0","1209","833","299","0","5","42","18","123901","1111","49","20","29","3075","0","20"
"1","29750","13334","0","1303","843","299","0","5","42","18","123901","1205","49","20","30","3075","0","20"
"1","35915","14310","0","1401","853","299","0","5","42","18","123901","1303","49","20","31","3075","0","20"
"1","42450","15323","0","1502","863","299","0","5","42","18","123901","1404","49","20","32","3075","0","20"
"1","49600","16393","0","1605","873","299","0","5","42","18","123901","1507","49","20","33","3075","0","20"
"1","57530","17520","0","1710","883","299","0","5","42","18","123901","1612","49","20","34","3075","0","20"
"0","55","0","0","0","0","0","0","0","0","0","124001","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","124001","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","124001","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","124001","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","124001","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","124001","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","124001","63","30","1286","8","100","0","4"
"2","1700","0","0","10","0","155","16","0","0","0","124001","70","45","1710","9","100","0","9"
"4","1970","0","0","11","0","170","40","0","0","0","124001","82","45","2145","10","520","0","14"
"5","2130","0","0","11","0","186","85","5","0","0","124001","87","45","2657","11","740","0","14"
"6","2230","0","0","14","0","222","138","11","0","0","124001","92","45","3181","12","840","0","14"
"6","2370","0","0","19","0","242","200","17","0","0","124001","99","45","3714","13","840","0","16"
"6","2510","0","0","23","0","272","276","17","0","0","124001","106","45","4294","14","960","0","18"
"6","2540","0","0","31","0","282","346","17","0","0","124001","115","45","4899","15","1080","0","22"
"6","2570","0","0","36","0","312","421","17","0","0","124001","123","45","5572","16","1080","0","22"
"6","2570","0","0","40","0","342","493","17","0","0","124001","132","45","6300","17","1080","0","22"
"6","2570","0","0","46","0","372","582","17","0","0","124001","141","45","7084","18","1080","0","22"
"6","2570","0","0","51","0","372","715","17","0","0","124001","148","45","7972","19","1080","0","22"
"6","2570","0","0","61","0","372","872","17","0","0","124001","162","45","8893","20","1080","0","22"
"6","2570","0","0","67","0","372","1074","17","0","0","124001","170","45","9912","21","1180","0","22"
"6","2570","0","0","72","0","372","1292","17","0","0","124001","177","45","11109","22","1280","0","22"
"6","2570","0","0","78","0","372","1476","17","0","0","124001","193","45","12432","23","1280","0","22"
"6","2570","0","0","84","0","372","1619","17","0","0","124001","210","45","13907","24","1280","0","22"
"6","2570","0","0","90","0","372","1728","17","0","0","124001","218","45","15617","25","1280","0","22"
"6","3030","0","0","96","0","372","1800","17","0","0","124001","227","45","17457","26","1280","0","22"
"6","3030","0","0","102","0","372","1845","17","0","0","124001","235","45","19492","27","1280","0","22"
"6","3030","0","0","107","0","372","1877","17","0","0","124001","240","45","21690","28","1280","0","22"
"6","3490","0","0","111","0","372","1910","17","0","0","124001","244","45","24012","29","1280","0","22"
"6","3490","0","0","115","0","372","1944","17","0","0","124001","248","45","26533","30","1280","0","22"
"6","3950","0","0","119","0","372","1978","17","0","0","124001","252","45","29112","31","1280","0","22"
"6","3950","0","0","123","0","372","2012","17","0","0","124001","256","45","31854","32","1280","0","22"
"6","4450","0","0","127","0","372","2045","17","0","0","124001","260","45","34687","33","1280","0","22"
"6","4950","0","0","131","0","372","2077","17","0","0","124001","264","45","37669","34","1280","0","22"
"0","55","0","0","1","0","0","0","0","0","0","124101","2","0","23","2","75","0","0"
"0","150","0","0","1","0","0","0","0","0","0","124101","8","0","81","3","125","0","0"
"0","325","0","0","4","0","5","0","0","0","0","124101","17","10","172","4","175","0","0"
"0","505","0","0","4","0","15","0","0","0","0","124101","33","10","349","5","175","0","0"
"0","1035","0","0","12","0","15","0","0","0","0","124101","52","25","522","6","175","0","0"
"0","1395","0","0","14","0","85","0","0","0","0","124101","66","30","790","7","175","0","0"
"0","1675","0","0","19","0","85","0","0","0","0","124101","88","75","1089","8","175","0","4"
"0","2130","0","0","25","0","100","6","5","0","0","124101","109","110","1389","9","175","0","9"
"0","2490","0","0","28","0","135","30","10","0","0","124101","126","115","1758","10","395","0","14"
"0","2910","0","0","35","0","151","53","10","0","0","124101","145","129","2159","11","735","0","14"
"0","3430","0","0","56","0","177","63","12","0","0","124101","171","138","2471","12","955","0","17"
"0","3810","0","0","94","0","199","63","14","0","0","124101","209","140","2705","13","1175","0","20"
"0","3990","0","0","133","0","199","71","16","0","0","124101","251","146","2982","14","1295","0","20"
"0","4130","0","0","168","0","199","81","18","0","0","124101","293","151","3310","15","1395","0","20"
"0","4330","0","0","208","0","199","81","18","0","0","124101","336","157","3658","16","1495","0","20"
"0","4510","0","0","250","0","214","81","18","3","0","124101","384","158","4008","17","1495","0","20"
"0","4915","0","0","295","0","229","81","18","6","0","124101","441","158","4353","18","1495","0","20"
"0","5560","0","0","349","0","229","81","18","6","0","124101","506","158","4719","19","1590","0","20"
"0","6145","0","0","406","0","229","93","18","6","0","124101","568","158","5176","20","1685","0","20"
"0","6765","0","0","472","0","229","93","18","6","0","124101","646","158","5618","21","1685","0","20"
"0","8080","0","0","541","0","229","93","18","6","0","124101","725","158","6142","22","1685","0","20"
"0","9855","0","0","619","0","229","93","18","6","0","124101","810","158","6707","23","1685","0","20"
"0","11380","0","0","704","0","229","93","18","6","0","124101","901","158","7347","24","1685","0","20"
"0","12675","0","0","784","0","229","103","18","6","0","124101","987","158","8212","25","1685","0","20"
"0","13965","0","0","853","0","229","118","18","6","0","124101","1062","158","9328","26","1685","0","20"
"0","15535","0","0","920","0","229","128","18","6","0","124101","1132","158","10563","27","1685","0","20"
"0","17300","0","0","990","0","229","138","18","6","0","124101","1203","158","11885","28","1685","0","20"
"0","19295","0","0","1066","0","229","148","18","6","0","124101","1279","158","13290","29","1685","0","20"
"0","21525","0","0","1147","0","229","158","18","6","0","124101","1360","158","14765","30","1685","0","20"
"0","23915","0","0","1230","0","229","168","18","6","0","124101","1443","158","16312","31","1685","0","20"
"0","26460","0","0","1315","0","229","178","18","6","0","124101","1528","158","17930","32","1685","0","20"
"0","28070","0","0","1369","0","229","195","18","6","0","124101","1582","158","20100","33","1685","0","20"
"0","28670","0","0","1391","0","229","219","18","6","0","124101","1604","158","22860","34","1685","0","20"
"0","95","15","0","4","0","0","0","0","0","0","124201","0","0","0","2","75","0","0"
"0","365","53","0","9","0","0","0","0","0","0","124201","2","0","0","3","150","0","0"
"0","930","126","0","18","0","0","0","0","0","0","124201","4","0","0","4","175","0","0"
"0","1590","209","0","30","0","0","0","0","6","0","124201","10","0","0","5","175","0","0"
"0","2810","334","0","50","0","0","0","0","6","0","124201","15","0","0","6","265","0","0"
"0","3915","502","0","70","0","0","0","0","6","0","124201","26","0","0","7","500","0","0"
"4","5140","626","0","94","0","15","0","0","6","0","124201","48","0","0","8","500","0","0"
"4","6320","819","0","111","10","30","0","0","11","0","124201","62","15","10","9","500","0","9"
"6","7490","1009","0","133","20","30","0","0","11","0","124201","87","15","20","10","900","0","18"
"11","8410","1377","0","150","52","30","0","0","11","3","124201","99","15","20","11","900","0","18"
"11","9170","1635","0","176","62","30","0","0","16","9","124201","123","35","20","12","1000","0","18"
"11","9750","1954","0","211","72","38","0","0","18","12","124201","146","37","20","13","1100","0","18"
"11","10220","2236","0","253","86","46","0","3","18","12","124201","178","39","20","14","1100","0","18"
"11","10440","2621","0","284","100","58","0","5","18","15","124201","210","39","20","15","1200","0","18"
"11","10730","2989","0","321","124","58","0","5","20","15","124201","247","39","20","16","1350","0","18"
"11","11155","3309","0","369","154","58","0","5","23","15","124201","289","39","20","17","1400","0","18"
"11","11715","3667","0","422","191","58","0","5","26","15","124201","331","39","20","18","1400","0","18"
"11","12340","4074","0","479","232","73","0","5","26","15","124201","379","39","20","19","1495","0","18"
"11","12850","4525","0","540","270","108","0","5","26","15","124201","433","39","20","20","1590","0","18"
"11","13465","5028","0","605","306","148","0","5","26","15","124201","490","39","20","21","1590","0","18"
"11","14570","5577","0","677","340","188","0","5","26","15","124201","556","39","20","22","1590","0","18"
"11","15910","6144","0","762","370","208","0","5","26","15","124201","637","39","20","23","1590","0","18"
"11","17010","6760","0","860","402","208","0","5","26","15","124201","726","39","20","24","1590","0","18"
"11","18520","7442","0","965","432","208","0","5","26","15","124201","818","39","20","25","1590","0","18"
"11","20185","8375","0","1052","456","208","0","5","26","15","124201","904","39","20","26","1590","0","18"
"11","21585","9597","0","1120","480","208","0","5","26","15","124201","979","39","20","27","1590","0","18"
"11","23150","10924","0","1191","504","208","0","5","26","15","124201","1052","39","20","28","1590","0","18"
"11","27035","12049","0","1274","519","208","0","5","26","15","124201","1135","39","20","29","1590","0","18"
"11","33310","12945","0","1368","525","208","0","5","26","15","124201","1229","39","20","30","1590","0","18"
"11","39875","13878","0","1466","531","208","0","5","26","15","124201","1327","39","20","31","1590","0","18"
"11","46910","14838","0","1567","537","208","0","5","26","15","124201","1428","39","20","32","1590","0","18"
"11","54660","15843","0","1670","543","208","0","5","26","15","124201","1531","39","20","33","1590","0","18"
"11","63190","16904","0","1775","549","208","0","5","26","15","124201","1636","39","20","34","1590","0","18"
"0","55","0","0","0","0","0","0","0","0","0","124501","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","124501","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","124501","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","124501","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","124501","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","124501","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","124501","66","45","1255","8","100","0","4"
"2","1865","0","0","14","0","155","16","0","0","0","124501","79","60","1615","9","100","0","9"
"3","2225","0","0","15","0","190","45","0","0","0","124501","95","60","2003","10","520","0","14"
"4","2485","0","0","18","0","206","90","5","0","0","124501","105","60","2456","11","740","0","14"
"4","2625","0","0","21","0","242","145","13","0","0","124501","115","60","2922","12","740","0","14"
"4","2865","0","0","29","0","262","205","16","0","0","124501","127","60","3403","13","740","0","16"
"4","3005","0","0","39","0","284","269","16","0","0","124501","144","60","3895","14","860","0","18"
"4","3095","0","0","53","0","294","325","16","0","0","124501","162","64","4406","15","980","0","20"
"4","3125","0","0","66","0","314","384","16","0","0","124501","179","64","4974","16","980","0","22"
"4","3125","0","0","75","0","344","459","16","0","0","124501","196","64","5602","17","980","0","22"
"4","3125","0","0","85","0","354","563","16","0","0","124501","214","64","6284","18","980","0","22"
"4","3125","0","0","96","0","354","692","16","0","0","124501","230","64","7060","19","980","0","22"
"4","3125","0","0","111","0","354","830","16","0","0","124501","251","64","7878","20","980","0","22"
"4","3125","0","0","121","0","354","1011","16","0","0","124501","262","64","8817","21","1080","0","22"
"4","3125","0","0","132","0","354","1203","16","0","0","124501","277","64","9900","22","1180","0","22"
"4","3125","0","0","143","0","354","1352","16","0","0","124501","300","64","11161","23","1180","0","22"
"4","3125","0","0","155","0","354","1468","16","0","0","124501","325","64","12553","24","1180","0","22"
"4","3125","0","0","167","0","354","1560","16","0","0","124501","342","64","14168","25","1180","0","22"
"4","3585","0","0","179","0","354","1604","16","0","0","124501","359","64","15925","26","1180","0","22"
"4","4045","0","0","191","0","354","1630","16","0","0","124501","376","64","17810","27","1180","0","22"
"4","4045","0","0","202","0","354","1656","16","0","0","124501","389","64","19900","28","1180","0","22"
"4","4505","0","0","211","0","354","1683","16","0","0","124501","398","64","22133","29","1180","0","22"
"4","4965","0","0","219","0","354","1711","16","0","0","124501","406","64","24520","30","1180","0","22"
"4","4965","0","0","231","0","354","1744","16","0","0","124501","418","64","27022","31","1180","0","22"
"4","4965","0","0","243","0","354","1777","16","0","0","124501","430","64","29634","32","1180","0","22"
"4","5465","0","0","251","0","354","1804","16","0","0","124501","438","64","32380","33","1180","0","22"
"4","6465","0","0","259","0","354","1830","16","0","0","124501","446","64","35234","34","1180","0","22"
"0","55","0","0","1","0","0","0","0","0","0","124601","2","0","23","2","75","0","0"
"0","150","0","0","1","0","0","0","0","0","0","124601","8","0","81","3","125","0","0"
"0","325","0","0","4","0","5","0","0","0","0","124601","17","10","172","4","175","0","0"
"0","505","0","0","4","0","15","0","0","0","0","124601","33","10","349","5","175","0","0"
"0","1035","0","0","12","0","15","0","0","0","0","124601","52","25","522","6","175","0","0"
"0","1395","0","0","14","0","85","0","0","0","0","124601","66","30","790","7","175","0","0"
"0","1675","0","0","19","0","85","0","0","0","0","124601","88","75","1089","8","175","0","4"
"0","2130","0","0","25","0","100","6","5","0","0","124601","109","110","1389","9","175","0","9"
"0","2490","0","0","28","0","135","30","10","0","0","124601","126","115","1758","10","395","0","14"
"0","2910","0","0","35","0","151","53","10","0","0","124601","145","129","2159","11","735","0","14"
"0","3270","0","0","52","0","177","70","14","0","0","124601","170","135","2496","12","955","0","17"
"0","3430","0","0","78","0","199","86","19","0","0","124601","200","137","2836","13","1075","0","17"
"0","3690","0","0","106","0","211","96","21","0","0","124601","237","141","3176","14","1195","0","17"
"0","3890","0","0","133","0","211","110","21","0","0","124601","271","150","3572","15","1415","0","17"
"0","4050","0","0","161","0","211","139","21","0","0","124601","299","156","4038","16","1415","0","17"
"0","4110","0","0","184","0","211","187","21","3","0","124601","334","157","4525","17","1415","0","17"
"0","4455","0","0","217","0","221","217","21","3","0","124601","379","157","4989","18","1415","0","17"
"0","5100","0","0","258","0","221","242","21","3","0","124601","431","157","5460","19","1510","0","17"
"0","5685","0","0","300","0","221","278","21","3","0","124601","478","157","6049","20","1510","0","17"
"0","6270","0","0","349","0","221","313","21","3","0","124601","540","157","6625","21","1510","0","17"
"0","7475","0","0","401","0","221","349","21","3","0","124601","602","157","7289","22","1610","0","17"
"0","8935","0","0","460","0","221","379","21","3","0","124601","668","157","8049","23","1610","0","17"
"0","10460","0","0","521","0","221","379","21","3","0","124601","743","157","8890","24","1610","0","17"
"0","11755","0","0","575","0","221","404","21","3","0","124601","804","157","9996","25","1610","0","17"
"0","12750","0","0","618","0","221","431","21","3","0","124601","853","157","11393","26","1610","0","17"
"0","13865","0","0","659","0","221","448","21","3","0","124601","897","157","12933","27","1610","0","17"
"0","15085","0","0","702","0","221","465","21","3","0","124601","941","157","14579","28","1610","0","17"
"0","16460","0","0","750","0","221","482","21","3","0","124601","989","157","16327","29","1610","0","17"
"0","17915","0","0","801","0","221","500","21","3","0","124601","1040","157","18182","30","1610","0","17"
"0","19450","0","0","853","0","221","518","21","3","0","124601","1092","157","20127","31","1610","0","17"
"0","21060","0","0","906","0","221","536","21","3","0","124601","1145","157","22162","32","1610","0","17"
"0","22840","0","0","960","0","221","554","21","3","0","124601","1199","157","24313","33","1610","0","17"
"0","24860","0","0","1016","0","221","571","21","3","0","124601","1255","157","26580","34","1610","0","17"
"0","60","26","0","3","0","0","0","0","0","0","124701","0","0","0","2","50","0","0"
"0","330","77","0","6","0","0","0","0","0","0","124701","1","0","0","3","100","0","0"
"0","675","200","0","9","0","10","0","0","0","0","124701","1","0","0","4","160","0","0"
"0","1215","338","0","16","0","30","0","0","3","0","124701","4","10","0","5","160","0","0"
"0","2080","541","0","30","0","30","0","0","3","0","124701","6","10","0","6","340","0","0"
"0","3050","788","0","42","0","30","0","0","3","0","124701","8","10","0","7","810","0","0"
"0","3875","1113","0","54","0","45","0","0","3","0","124701","10","10","0","8","1045","0","0"
"0","4805","1426","0","68","20","60","0","0","3","0","124701","14","10","0","9","1445","0","9"
"5","5195","1827","0","77","50","85","0","0","3","0","124701","22","20","0","10","1445","0","18"
"8","5705","2186","0","89","88","85","0","0","5","13","124701","38","30","0","11","1445","0","18"
"8","6495","2588","0","103","130","85","0","0","5","29","124701","50","30","0","12","1445","0","18"
"8","6985","3033","0","117","163","118","0","0","5","42","124701","60","30","0","13","1445","0","21"
"8","7415","3513","0","135","204","151","0","1","5","42","124701","74","30","0","14","1445","0","21"
"8","7785","4040","0","154","270","151","0","1","5","42","124701","89","30","0","15","1445","0","21"
"8","8005","4588","0","169","351","163","0","1","5","45","124701","109","30","0","16","1445","0","21"
"8","8375","5111","0","184","439","163","0","1","5","48","124701","141","30","0","17","1445","0","21"
"8","8860","5684","0","199","543","163","0","1","5","48","124701","176","30","0","18","1445","0","21"
"8","9305","6362","0","220","662","163","0","1","5","48","124701","205","30","0","19","1445","0","21"
"8","9630","7135","0","243","781","163","0","1","5","48","124701","235","30","0","20","1445","0","21"
"8","9915","8059","0","261","912","163","0","1","5","48","124701","259","30","0","21","1445","0","21"
"8","10130","9242","0","277","1030","163","0","1","5","48","124701","272","30","0","22","1445","0","21"
"8","10475","10532","0","301","1101","163","0","1","5","48","124701","291","30","0","23","1445","0","21"
"8","11155","11893","0","324","1162","163","0","1","5","48","124701","313","30","0","24","1445","0","21"
"8","11675","13491","0","338","1225","163","0","1","5","48","124701","332","30","0","25","1445","0","21"
"8","12500","15302","0","344","1264","163","0","1","5","48","124701","341","30","0","26","1445","0","21"
"8","13745","17198","0","349","1288","163","0","1","5","48","124701","348","30","0","27","1445","0","21"
"8","14990","19222","0","354","1312","163","0","1","5","48","124701","355","30","0","28","1445","0","21"
