3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4
"-285","17.67","52","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","105901","8","20033","105","1","","20033017"
"-285","10.12","52","2022/11/17 15:00:00","1","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20033","205","2","","20033018"
"-285","3.75","52","2022/11/17 15:00:00","1","キャル","2030/01/01 14:59:59","106001","8","20033","305","2","","20033019"
"-285","0","52","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","105901","8","20033","106","2","","20033020"
"-285","11.97","52","2022/11/17 15:00:00","2","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20033","206","1","","20033021"
"-285","15.77","52","2022/11/17 15:00:00","3","キャル","2030/01/01 14:59:59","106001","8","20033","306","1","","20033022"
"-285","14.8","52","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","105901","8","20033","107","4","","20033023"
"-285","9.12","52","2022/11/17 15:00:00","5","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20033","207","2","","20033024"
"-285","15.43","52","2022/11/17 15:00:00","2","キャル","2030/01/01 14:59:59","106001","8","20033","307","1","","20033025"
"-416.5","3.414","53","2022/11/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20034","1","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20034001"
"-416.5","3.099","53","2022/11/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20034","2","1","ミッションをクリアして、\n報酬をゲットしましょう！","20034002"
"-416.5","2.801","54","2022/11/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20034","3","1","受け取ることができる\n報酬があるようです\n確認してみてください","20034003"
"-416.5","0","54","2022/11/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20034","4","2","報酬がもらえますよ！\nチェックしてみてください","20034004"
"-416.5","0","57","2022/11/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20034","5","1","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20034005"
"-363","5.506","55","2022/11/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20034","1","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20034006"
"-363","1.216","55","2022/11/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20034","2","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20034007"
"-363","1.539","56","2022/11/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20034","3","2","お疲れ様でした\n討伐証の交換、\nお忘れないように！","20034008"
"-363","1.875","56","2022/11/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20034","4","2","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20034009"
"-285","19.05","51","2022/11/17 15:00:00","4","コッコロ","2030/01/01 14:59:59","191401","8","20034","103","1","","20034010"
"-285","19.05","51","2022/11/17 15:00:00","4","コッコロ","2030/01/01 14:59:59","115501","8","20034","113","1","","20034011"
"-285","11.87","51","2022/11/17 15:00:00","4","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20034","203","1","","20034012"
"-285","0","51","2022/11/17 15:00:00","4","キャル","2030/01/01 14:59:59","106001","8","20034","303","4","","20034013"
"-285","0","51","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","191401","8","20034","104","2","","20034014"
"-285","0","51","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","115501","8","20034","114","2","","20034015"
"-285","0","51","2022/11/17 15:00:00","4","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20034","204","4","","20034016"
"-285","12.17","51","2022/11/17 15:00:00","6","キャル","2030/01/01 14:59:59","106001","8","20034","304","3","","20034017"
"-285","17.67","52","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","105901","8","20034","105","1","","20034018"
"-285","10.12","52","2022/11/17 15:00:00","1","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20034","205","2","","20034019"
"-285","3.75","52","2022/11/17 15:00:00","1","キャル","2030/01/01 14:59:59","106001","8","20034","305","2","","20034020"
"-285","0","52","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","105901","8","20034","106","2","","20034021"
"-285","11.97","52","2022/11/17 15:00:00","2","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20034","206","1","","20034022"
"-285","15.77","52","2022/11/17 15:00:00","3","キャル","2030/01/01 14:59:59","106001","8","20034","306","1","","20034023"
"-285","14.8","52","2022/11/17 15:00:00","2","コッコロ","2030/01/01 14:59:59","105901","8","20034","107","4","","20034024"
"-285","9.12","52","2022/11/17 15:00:00","5","ぺコリーヌ","2030/01/01 14:59:59","105801","8","20034","207","2","","20034025"
"-285","15.43","52","2022/11/17 15:00:00","2","キャル","2030/01/01 14:59:59","106001","8","20034","307","1","","20034026"
"-416.5","3.414","53","2022/12/19 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20035","1","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20035001"
"-416.5","3.099","53","2022/12/19 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20035","2","1","ミッションをクリアして、\n報酬をゲットしましょう！","20035002"
"-416.5","2.801","54","2022/12/19 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20035","3","1","受け取ることができる\n報酬があるようです\n確認してみてください","20035003"
"-416.5","0","54","2022/12/19 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20035","4","2","報酬がもらえますよ！\nチェックしてみてください","20035004"
"-416.5","0","57","2022/12/19 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20035","5","1","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20035005"
"-363","5.506","55","2022/12/19 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20035","1","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20035006"
"-363","1.216","55","2022/12/19 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20035","2","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20035007"
"-363","1.539","56","2022/12/19 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20035","3","2","お疲れ様でした\n討伐証の交換、\nお忘れないように！","20035008"
"-363","1.875","56","2022/12/19 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20035","4","2","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20035009"
"-285","0","51","2022/12/19 15:00:00","2","リマ","2030/01/01 14:59:59","105202","8","20035","101","2","","20035101"
"-285","0","51","2022/12/19 15:00:00","2","リマ（シンデレラ）","2030/01/01 14:59:59","115801","8","20035","111","2","","20035102"
"-285","8.63","51","2022/12/19 15:00:00","1","マホ（シンデレラ）","2030/01/01 14:59:59","116001","8","20035","201","6","","20035103"
"-285","0","51","2022/12/19 15:00:00","1","マコト（シンデレラ）","2030/01/01 14:59:59","115901","-6","20035","301","1","","20035104"
"-285","0","51","2022/12/19 15:00:00","1","リマ","2030/01/01 14:59:59","105202","8","20035","102","1","","20035105"
"-285","0","51","2022/12/19 15:00:00","1","リマ（シンデレラ）","2030/01/01 14:59:59","115801","8","20035","112","1","","20035106"
"-285","10.38","51","2022/12/19 15:00:00","2","マホ（シンデレラ）","2030/01/01 14:59:59","116001","8","20035","202","1","","20035107"
"-285","0","51","2022/12/19 15:00:00","5","マコト（シンデレラ）","2030/01/01 14:59:59","115901","-6","20035","302","5","","20035108"
"-285","0","51","2022/12/19 15:00:00","1","リマ","2030/01/01 14:59:59","105202","8","20035","103","1","","20035109"
"-285","10.22","51","2022/12/19 15:00:00","1","リマ（シンデレラ）","2030/01/01 14:59:59","115801","8","20035","113","2","","20035110"
"-285","13.08","51","2022/12/19 15:00:00","5","マホ（シンデレラ）","2030/01/01 14:59:59","116001","8","20035","203","1","","20035111"
"-285","7.52","51","2022/12/19 15:00:00","2","マコト（シンデレラ）","2030/01/01 14:59:59","115901","-6","20035","303","6","","20035112"
"-285","0","52","2022/12/19 15:00:00","1","リマ","2030/01/01 14:59:59","105202","8","20035","104","1","","20035113"
"-285","0","52","2022/12/19 15:00:00","1","リマ（シンデレラ）","2030/01/01 14:59:59","115801","8","20035","114","1","","20035114"
"-285","22.27","52","2022/12/19 15:00:00","2","マホ（シンデレラ）","2030/01/01 14:59:59","116001","8","20035","204","1","","20035115"
"-285","10.42","52","2022/12/19 15:00:00","5","マコト（シンデレラ）","2030/01/01 14:59:59","115901","-6","20035","304","1","","20035116"
"-285","0","52","2022/12/19 15:00:00","1","リマ","2030/01/01 14:59:59","105202","8","20035","105","1","","20035117"
"-285","0","52","2022/12/19 15:00:00","1","リマ（シンデレラ）","2030/01/01 14:59:59","115801","8","20035","115","1","","20035118"
"-285","18.57","52","2022/12/19 15:00:00","2","マホ（シンデレラ）","2030/01/01 14:59:59","116001","8","20035","205","1","","20035119"
"-285","0","52","2022/12/19 15:00:00","2","マコト（シンデレラ）","2030/01/01 14:59:59","115901","-6","20035","305","2","","20035120"
"-285","10.58","52","2022/12/19 15:00:00","2","リマ","2030/01/01 14:59:59","105202","8","20035","106","1","","20035121"
"-285","10.58","52","2022/12/19 15:00:00","2","リマ（シンデレラ）","2030/01/01 14:59:59","115801","8","20035","116","1","","20035122"
"-285","22.25","52","2022/12/19 15:00:00","2","マホ（シンデレラ）","2030/01/01 14:59:59","116001","8","20035","206","1","","20035123"
"-285","10.63","52","2022/12/19 15:00:00","2","マコト（シンデレラ）","2030/01/01 14:59:59","115901","-6","20035","306","1","","20035124"
"-416.5","3.414","53","2023/01/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20036","1","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20036001"
"-416.5","3.099","53","2023/01/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20036","2","1","ミッションをクリアして、\n報酬をゲットしましょう！","20036002"
"-416.5","2.801","54","2023/01/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20036","3","1","受け取ることができる\n報酬があるようです\n確認してみてください","20036003"
"-416.5","0","54","2023/01/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20036","4","2","報酬がもらえますよ！\nチェックしてみてください","20036004"
"-416.5","0","57","2023/01/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20036","5","1","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20036005"
"-363","5.506","55","2023/01/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20036","1","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20036006"
"-363","1.216","55","2023/01/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20036","2","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20036007"
"-363","1.539","56","2023/01/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20036","3","2","お疲れ様でした\n討伐証の交換、\nお忘れないように！","20036008"
"-363","1.875","56","2023/01/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20036","4","2","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20036009"
"-285","0","51","2023/01/16 15:00:00","2","ユニ（聖学祭）","2030/01/01 14:59:59","116401","8","20036","101","1","","20036101"
"-285","10.22","51","2023/01/16 15:00:00","3","クロエ","2030/01/01 14:59:59","110801","8","20036","201","1","","20036102"
"-285","10.22","51","2023/01/16 15:00:00","3","クロエ（聖学祭）","2030/01/01 14:59:59","116201","8","20036","211","1","","20036103"
"-285","8.02","51","2023/01/16 15:00:00","2","チエル","2030/01/01 14:59:59","110901","8","20036","301","1","","20036104"
"-285","8.02","51","2023/01/16 15:00:00","2","チエル（聖学祭）","2030/01/01 14:59:59","116301","8","20036","311","1","","20036105"
"-285","10.75","51","2023/01/16 15:00:00","6","ユニ","2030/01/01 14:59:59","111001","8","20036","102","1","","20036106"
"-285","10.75","51","2023/01/16 15:00:00","6","ユニ（聖学祭）","2030/01/01 14:59:59","116401","8","20036","112","1","","20036107"
"-285","7.68","51","2023/01/16 15:00:00","3","クロエ（聖学祭）","2030/01/01 14:59:59","116201","8","20036","202","1","","20036108"
"-285","4.36","51","2023/01/16 15:00:00","1","チエル（聖学祭）","2030/01/01 14:59:59","116301","8","20036","302","2","","20036109"
"-285","10.185","51","2023/01/16 15:00:00","1","ユニ","2030/01/01 14:59:59","111001","8","20036","103","3","","20036110"
"-285","10.185","51","2023/01/16 15:00:00","1","ユニ（聖学祭）","2030/01/01 14:59:59","116401","8","20036","113","3","","20036111"
"-285","14.475","51","2023/01/16 15:00:00","3","クロエ","2030/01/01 14:59:59","110801","8","20036","203","1","","20036112"
"-285","14.475","51","2023/01/16 15:00:00","3","クロエ（聖学祭）","2030/01/01 14:59:59","116201","8","20036","213","1","","20036113"
"-285","8.64","51","2023/01/16 15:00:00","6","チエル","2030/01/01 14:59:59","110901","8","20036","303","1","","20036114"
"-285","8.64","51","2023/01/16 15:00:00","6","チエル（聖学祭）","2030/01/01 14:59:59","116301","8","20036","313","1","","20036115"
"-285","0","52","2023/01/16 15:00:00","1","ユニ（聖学祭）","2030/01/01 14:59:59","116401","8","20036","104","1","","20036116"
"-285","16.4","52","2023/01/16 15:00:00","2","クロエ（聖学祭）","2030/01/01 14:59:59","116201","8","20036","204","1","","20036117"
"-285","7.51","52","2023/01/16 15:00:00","1","チエル（聖学祭）","2030/01/01 14:59:59","116301","8","20036","304","2","","20036118"
"-285","5.96","52","2023/01/16 15:00:00","1","ユニ（聖学祭）","2030/01/01 14:59:59","116401","8","20036","105","2","","20036119"
"-285","15.1","52","2023/01/16 15:00:00","3","クロエ（聖学祭）","2030/01/01 14:59:59","116201","8","20036","205","2","","20036120"
"-285","12.745","52","2023/01/16 15:00:00","3","チエル（聖学祭）","2030/01/01 14:59:59","116301","8","20036","305","2","","20036121"
"-285","17.69","52","2023/01/16 15:00:00","4","ユニ（聖学祭）","2030/01/01 14:59:59","116401","8","20036","106","1","","20036122"
"-285","15.16","52","2023/01/16 15:00:00","5","クロエ（聖学祭）","2030/01/01 14:59:59","116201","8","20036","206","1","","20036123"
"-285","10.38","52","2023/01/16 15:00:00","3","チエル（聖学祭）","2030/01/01 14:59:59","116301","8","20036","306","1","","20036124"
"-416.5","3.414","53","2023/02/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20037","1","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20037001"
"-416.5","3.099","53","2023/02/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20037","2","1","ミッションをクリアして、\n報酬をゲットしましょう！","20037002"
"-416.5","2.801","54","2023/02/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20037","3","1","受け取ることができる\n報酬があるようです\n確認してみてください","20037003"
"-416.5","0","54","2023/02/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20037","4","2","報酬がもらえますよ！\nチェックしてみてください","20037004"
"-416.5","0","57","2023/02/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20037","5","1","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20037005"
"-363","5.506","55","2023/02/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20037","1","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20037006"
"-363","1.216","55","2023/02/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20037","2","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20037007"
"-363","1.539","56","2023/02/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20037","3","2","お疲れ様でした\n討伐証の交換、\nお忘れないように！","20037008"
"-363","1.875","56","2023/02/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20037","4","2","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20037009"
"-285","5.918","51","2023/02/16 15:00:00","3","イノリ","2030/01/01 14:59:59","106601","8","20037","101","4","","20037010"
"-285","5.918","51","2023/02/16 15:00:00","3","イノリ（タイムトラベル）","2030/01/01 14:59:59","116501","8","20037","111","4","","20037011"
"-285","7.248","51","2023/02/16 15:00:00","2","カヤ（タイムトラベル）","2030/01/01 14:59:59","116601","8","20037","201","1","","20037012"
"-285","0","51","2023/02/16 15:00:00","2","イノリ（タイムトラベル）","2030/01/01 14:59:59","116501","8","20037","112","2","","20037013"
"-285","13.267","51","2023/02/16 15:00:00","2","カヤ（タイムトラベル）","2030/01/01 14:59:59","116601","8","20037","202","5","","20037014"
"-285","3.177","51","2023/02/16 15:00:00","2","イノリ（タイムトラベル）","2030/01/01 14:59:59","116501","8","20037","113","1","","20037015"
"-285","6.698","51","2023/02/16 15:00:00","1","カヤ（タイムトラベル）","2030/01/01 14:59:59","116601","8","20037","203","6","","20037016"
"-285","3.927","52","2023/02/16 15:00:00","3","イノリ","2030/01/01 14:59:59","106601","8","20037","104","1","","20037017"
"-285","3.927","52","2023/02/16 15:00:00","2","イノリ（タイムトラベル）","2030/01/01 14:59:59","116501","8","20037","114","3","","20037018"
"-285","0","52","2023/02/16 15:00:00","1","カヤ（タイムトラベル）","2030/01/01 14:59:59","116601","8","20037","204","1","","20037019"
"-285","4.997","52","2023/02/16 15:00:00","3","イノリ","2030/01/01 14:59:59","106601","8","20037","105","4","","20037020"
"-285","4.997","52","2023/02/16 15:00:00","3","イノリ（タイムトラベル）","2030/01/01 14:59:59","116501","8","20037","115","3","","20037021"
"-285","6.717","52","2023/02/16 15:00:00","2","カヤ（タイムトラベル）","2030/01/01 14:59:59","116601","8","20037","205","1","","20037022"
"-285","0","52","2023/02/16 15:00:00","3","イノリ","2030/01/01 14:59:59","106601","8","20037","106","3","","20037023"
"-285","0","52","2023/02/16 15:00:00","3","イノリ（タイムトラベル）","2030/01/01 14:59:59","116501","8","20037","116","3","","20037024"
"-285","0","52","2023/02/16 15:00:00","1","カヤ（タイムトラベル）","2030/01/01 14:59:59","116601","8","20037","206","1","","20037025"
"-416.5","3.414","53","2023/03/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20038","1","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20038001"
"-416.5","3.099","53","2023/03/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20038","2","1","ミッションをクリアして、\n報酬をゲットしましょう！","20038002"
"-416.5","2.801","54","2023/03/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20038","3","1","受け取ることができる\n報酬があるようです\n確認してみてください","20038003"
"-416.5","0","54","2023/03/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20038","4","2","報酬がもらえますよ！\nチェックしてみてください","20038004"
"-416.5","0","57","2023/03/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20038","5","1","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20038005"
"-363","5.506","55","2023/03/16 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20038","1","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20038006"
"-363","1.216","55","2023/03/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20038","2","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20038007"
"-363","1.539","56","2023/03/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20038","3","2","お疲れ様でした\n討伐証の交換、\nお忘れないように！","20038008"
"-363","1.875","56","2023/03/16 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20038","4","2","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20038009"
"-285","0","51","2023/03/16 15:00:00","2","アオイ（作業服）","2030/01/01 14:59:59","116701","8","20038","101","2","","20038101"
"-285","0","51","2023/03/16 15:00:00","2","ミフユ（作業服）","2030/01/01 14:59:59","116901","8","20038","201","2","","20038102"
"-285","0","51","2023/03/16 15:00:00","3","タマキ（作業服）","2030/01/01 14:59:59","116801","8","20038","301","3","","20038103"
"-285","3","51","2023/03/16 15:00:00","2","アオイ（作業服）","2030/01/01 14:59:59","116701","8","20038","102","5","","20038104"
"-285","9.45","51","2023/03/16 15:00:00","2","ミフユ（作業服）","2030/01/01 14:59:59","116901","8","20038","202","4","","20038105"
"-285","4.5","51","2023/03/16 15:00:00","4","タマキ（作業服）","2030/01/01 14:59:59","116801","8","20038","302","1","","20038106"
"-285","4.75","51","2023/03/16 15:00:00","5","アオイ（作業服）","2030/01/01 14:59:59","116701","8","20038","103","2","","20038107"
"-285","0","51","2023/03/16 15:00:00","2","ミフユ（作業服）","2030/01/01 14:59:59","116901","8","20038","203","2","","20038108"
"-285","4.12","51","2023/03/16 15:00:00","2","タマキ（作業服）","2030/01/01 14:59:59","116801","8","20038","303","1","","20038109"
"-285","5.85","52","2023/03/16 15:00:00","5","アオイ（作業服）","2030/01/01 14:59:59","116701","8","20038","104","2","","20038110"
"-285","4.4","52","2023/03/16 15:00:00","2","ミフユ（作業服）","2030/01/01 14:59:59","116901","8","20038","204","1","","20038111"
"-285","4","52","2023/03/16 15:00:00","2","タマキ（作業服）","2030/01/01 14:59:59","116801","8","20038","304","1","","20038112"
"-285","6.39","52","2023/03/16 15:00:00","2","アオイ（作業服）","2030/01/01 14:59:59","116701","8","20038","105","1","","20038113"
"-285","0","52","2023/03/16 15:00:00","1","ミフユ（作業服）","2030/01/01 14:59:59","116901","8","20038","205","1","","20038114"
"-285","0","52","2023/03/16 15:00:00","2","タマキ（作業服）","2030/01/01 14:59:59","116801","8","20038","305","2","","20038115"
"-285","5.5","52","2023/03/16 15:00:00","5","アオイ（作業服）","2030/01/01 14:59:59","116701","8","20038","106","2","","20038116"
"-285","0","52","2023/03/16 15:00:00","2","ミフユ（作業服）","2030/01/01 14:59:59","116901","8","20038","206","2","","20038117"
"-285","7.7","52","2023/03/16 15:00:00","2","タマキ（作業服）","2030/01/01 14:59:59","116801","8","20038","306","1","","20038118"
"-416.5","3.414","53","2023/04/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20039","1","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20039001"
"-416.5","3.099","53","2023/04/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20039","2","1","ミッションをクリアして、\n報酬をゲットしましょう！","20039002"
"-416.5","2.801","54","2023/04/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20039","3","1","受け取ることができる\n報酬があるようです\n確認してみてください","20039003"
"-416.5","0","54","2023/04/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20039","4","2","報酬がもらえますよ！\nチェックしてみてください","20039004"
"-416.5","0","57","2023/04/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20039","5","1","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20039005"
"-363","5.506","55","2023/04/17 15:00:00","2","カリン","2030/01/01 14:59:59","190801","0","20039","1","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20039006"
"-363","1.216","55","2023/04/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20039","2","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20039007"
"-363","1.539","56","2023/04/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20039","3","2","お疲れ様でした\n討伐証の交換、\nお忘れないように！","20039008"
"-363","1.875","56","2023/04/17 15:00:00","1","カリン","2030/01/01 14:59:59","190801","0","20039","4","2","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20039009"
"-285","9.696","51","2023/04/17 15:00:00","2","エリコ","2030/01/01 14:59:59","102701","8","20039","101","1","","20039101"
"-285","9.696","51","2023/04/17 15:00:00","2","エリコ（サマー）","2030/01/01 14:59:59","117001","8","20039","111","1","","20039102"
"-285","0","51","2023/04/17 15:00:00","2","シズル","2030/01/01 14:59:59","104901","8","20039","201","2","","20039103"
"-285","3.132","51","2023/04/17 15:00:00","2","シズル（サマー）","2030/01/01 14:59:59","117101","-8","20039","211","1","","20039104"
"-285","5.448","51","2023/04/17 15:00:00","1","エリコ","2030/01/01 14:59:59","102701","8","20039","102","2","","20039105"
"-285","5.448","51","2023/04/17 15:00:00","1","エリコ（サマー）","2030/01/01 14:59:59","117001","8","20039","112","2","","20039106"
"-285","3.804","51","2023/04/17 15:00:00","2","シズル","2030/01/01 14:59:59","104901","8","20039","202","1","","20039107"
"-285","3.804","51","2023/04/17 15:00:00","2","シズル（サマー）","2030/01/01 14:59:59","117101","-8","20039","212","1","","20039108"
"-285","5.9","51","2023/04/17 15:00:00","5","エリコ","2030/01/01 14:59:59","102701","8","20039","103","1","","20039109"
"-285","5.9","51","2023/04/17 15:00:00","5","エリコ（サマー）","2030/01/01 14:59:59","117001","8","20039","113","1","","20039110"
"-285","0","51","2023/04/17 15:00:00","2","シズル","2030/01/01 14:59:59","104901","8","20039","203","2","","20039111"
"-285","0","51","2023/04/17 15:00:00","2","シズル（サマー）","2030/01/01 14:59:59","117101","-8","20039","213","2","","20039112"
"-285","8.47","52","2023/04/17 15:00:00","2","エリコ","2030/01/01 14:59:59","102701","8","20039","104","1","","20039113"
"-285","8.47","52","2023/04/17 15:00:00","2","エリコ（サマー）","2030/01/01 14:59:59","117001","8","20039","114","1","","20039114"
"-285","3.816","52","2023/04/17 15:00:00","1","シズル","2030/01/01 14:59:59","104901","8","20039","204","4","","20039115"
"-285","3.816","52","2023/04/17 15:00:00","1","シズル（サマー）","2030/01/01 14:59:59","117101","-8","20039","214","4","","20039116"
"-285","0","52","2023/04/17 15:00:00","5","エリコ","2030/01/01 14:59:59","102701","8","20039","105","5","","20039117"
"-285","0","52","2023/04/17 15:00:00","5","エリコ（サマー）","2030/01/01 14:59:59","117001","8","20039","115","5","","20039118"
"-285","0","52","2023/04/17 15:00:00","2","シズル","2030/01/01 14:59:59","104901","8","20039","205","2","","20039119"
"-285","3.736","52","2023/04/17 15:00:00","1","シズル（サマー）","2030/01/01 14:59:59","117101","-8","20039","215","2","","20039120"
"-285","6.505","52","2023/04/17 15:00:00","2","エリコ","2030/01/01 14:59:59","102701","8","20039","106","1","","20039121"
"-285","6.505","52","2023/04/17 15:00:00","2","エリコ（サマー）","2030/01/01 14:59:59","117001","8","20039","116","1","","20039122"
"-285","5.702","52","2023/04/17 15:00:00","2","シズル","2030/01/01 14:59:59","104901","8","20039","206","5","","20039123"
"-285","5.702","52","2023/04/17 15:00:00","2","シズル（サマー）","2030/01/01 14:59:59","117101","-8","20039","216","5","","20039124"
