350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053
"40102","","","","0","93","0.04","","","1401020019",""
"40102","","0","","se_travel_top_defeat_emote_notice","23","se_travel_top","","","1401020020",""
"40102","","","","","91","1401020012","","","1401020021",""
"40102","","1","","<weapon>_idle","3","1000001","","0","1401020022",""
"40102","","","","0","32","401003","","","1401020023",""
"40102","","","","0","93","0.5","","","1401020024",""
"40102","<weapon>_idle","0","0","<weapon>_attack_skipQuest","3","1000001","","0","1401020025","1"
"40102","","","","0","93","0.1","","","1401020026",""
"40102","","0","","se_travel_top_defeat_attack_jump","23","se_travel_top","","","1401020027",""
"40102","","","","0","93","0.06","","","1401020028",""
"40102","","","","1","32","401004","","","1401020029",""
"40102","","0","","die","3","20","","0","1401020030",""
"40102","","","","0","93","0.25","","","1401020031",""
"40102","","","","1","32","401005","","","1401020032",""
"40102","","","","0","93","0.14","","","1401020033",""
"40102","","0","","se_travel_top_defeat_fadeout","23","se_travel_top","","","1401020034",""
"40102","","","","","91","1401020030","","","1401020035",""
"40102","1","1","","1","6","20","","0.5","1401020036","0"
"40102","","","","0","93","0.04","","","1401020037",""
"40102","","0","","se_travel_top_defeat_drop_box","23","se_travel_top","","","1401020038",""
"40102","","","","","91","1401020036","","","1401020039",""
"40102","","0","","<weapon>_joy_short","3","1000001","","0","1401020040",""
"40102","","","","0","93","0.54","","","1401020041",""
"40102","","0","","se_travel_top_defeat_joy","23","se_travel_top","","","1401020042",""
"40102","","","","","91","1401020040","","","1401020043",""
"40102","","","","","111","","","","1401020044",""
"40102","","","","","91","0","","","1401020045",""
"40111","-55","0","","401000","31","401000","","1","1401110001","0.65"
"40111","0","55","0","0","5","0","normal","1","1401110002","-73"
"40111","","","","0","91","0","","","1401110003",""
"40112","-1000","51","0","1000001","1","2","<weapon>_idle","1","1401120001","-140"
"40112","190","50","0","21","5","21","idle","0.6","1401120002","-140"
"40112","0","0","","401001","31","401001","","1","1401120003","1"
"40112","0","0","","401002","31","401002","","1","1401120004","1"
"40112","-140","-1000","","401003","31","401003","","0","1401120005","1"
"40112","10","210","","401004","31","401004","","0","1401120006","1"
"40112","-100","135","","401006","31","401006","","0","1401120007","0.7"
"40112","0","0","","400011","31","400011","","1","1401120008","1"
"40112","","","","0","91","0","","","1401120009",""
"40112","","","","0","93","0.7","","","1401120010",""
"40112","","1","","<weapon>_run","3","1000001","","0.2","1401120011",""
"40112","1.5","-140","","-170","2","1000001","","","1401120012","0"
"40112","","","","1","32","401003","","","1401120013",""
"40112","1.5","-140","","-170","33","401003","","","1401120014","0"
"40112","","","","0","93","0.2","","","1401120015",""
"40112","","0","","se_travel_top_defeat_foot","23","se_travel_top","","","1401120016",""
"40112","","","","0","93","0.5","","","1401120017",""
"40112","0","0.5","220","4","12","1000001","","20","1401120018","0"
"40112","","","","0","93","0.04","","","1401120019",""
"40112","","0","","se_travel_top_defeat_emote_notice","23","se_travel_top","","","1401120020",""
"40112","","","","","91","1401120012","","","1401120021",""
"40112","","1","","<weapon>_idle","3","1000001","","0","1401120022",""
"40112","","","","0","32","401003","","","1401120023",""
"40112","","","","0","93","0.5","","","1401120024",""
"40112","<weapon>_idle","0","0","<weapon>_attack_skipQuest","3","1000001","","0","1401120025","1"
"40112","","","","0","93","0.1","","","1401120026",""
"40112","","0","","se_travel_top_defeat_attack_jump","23","se_travel_top","","","1401120027",""
"40112","","","","0","93","0.06","","","1401120028",""
"40112","","","","1","32","401004","","","1401120029",""
"40112","","0","","die","3","21","","0","1401120030",""
"40112","","0","","se_travel_top_defeat_wyvern_fall","23","se_travel_top","","","1401120031",""
"40112","","","","0","93","1.4","","","1401120032",""
"40112","","","","1","32","401006","","","1401120033",""
"40112","","0","","se_travel_top_defeat_fadeout","23","se_travel_top","","","1401120034",""
"40112","","","","0","93","0.1","","","1401120035",""
"40112","","0.2","","24","122","0","","","1401120036",""
"40112","","0","","se_travel_top_defeat_appear_silverbox","23","se_travel_top","","","1401120037",""
"40112","","","","","91","1401120030","","","1401120038",""
"40112","1","1","","1","6","21","","0.5","1401120039","0"
"40112","","","","0","93","0.5","","","1401120040",""
"40112","","0","","se_travel_top_defeat_drop_silverbox","23","se_travel_top","","","1401120041",""
"40112","","","","","91","1401120039","","","1401120042",""
"40112","","0","","<weapon>_joy_short","3","1000001","","0","1401120043",""
"40112","","","","0","93","0.54","","","1401120044",""
"40112","","0","","se_travel_top_defeat_joy","23","se_travel_top","","","1401120045",""
"40112","","","","","91","1401120043","","","1401120046",""
"40112","","","","","111","","","","1401120047",""
"40112","","","","","91","0","","","1401120048",""
"40121","-55","0","","401000","31","401000","","1","1401210001","0.65"
"40121","0","55","0","0","5","0","normal","1","1401210002","-73"
"40121","","","","0","91","0","","","1401210003",""
"40122","-1100","51","0","1000001","1","2","<weapon>_idle","1","1401220001","-140"
"40122","220","50","0","22","5","22","idle","1","1401220002","-140"
"40122","0","0","","401001","31","401001","","1","1401220003","1"
"40122","0","0","","401002","31","401002","","1","1401220004","1"
"40122","-140","-1100","","401003","31","401003","","0","1401220005","1"
"40122","-30","210","","4010041","31","401004","","0","1401220006","1"
"40122","-30","210","","4010042","31","401004","","0","1401220007","1"
"40122","-100","135","","401007","31","401007","","0","1401220008","0.7"
"40122","-135","215","","401008","31","401008","","0","1401220009","0.8"
"40122","0","0","","400012","31","400012","","1","1401220010","1"
"40122","","","","0","91","0","","","1401220011",""
"40122","","0","","se_travel_top_defeat_wipe","23","se_travel_top","","","1401220012",""
"40122","idle","0","0.2","awake","3","22","","0.2","1401220013","1"
"40122","","","","0","93","0.83","","","1401220014",""
"40122","","0","","se_travel_top_defeat_move_minotaur","23","se_travel_top","","","1401220015",""
"40122","","","","0","93","0.07","","","1401220016",""
"40122","","0.7","","24","122","0","","","1401220017",""
"40122","","","","0","93","0.5","","","1401220018",""
"40122","","0","","se_travel_top_defeat_move_minotaur2","23","se_travel_top","","","1401220019",""
"40122","","","","0","93","1.3","","","1401220020",""
"40122","","0","","se_travel_top_defeat_awake_minotaur","23","se_travel_top","","","1401220021",""
"40122","","","","1","32","401008","","","1401220022",""
"40122","","1","","48","122","0","","","1401220023",""
"40122","","","","0","93","1.27","","","1401220024",""
"40122","","1","","<weapon>_run","3","1000001","","0.2","1401220025",""
"40122","1.5","-140","","-170","2","1000001","","","1401220026","0"
"40122","","","","1","32","401003","","","1401220027",""
"40122","1.5","-140","","-170","33","401003","","","1401220028","0"
"40122","","","","0","93","0.2","","","1401220029",""
"40122","","0","","se_travel_top_defeat_foot","23","se_travel_top","","","1401220030",""
"40122","","","","0","93","0.5","","","1401220031",""
"40122","0","0.5","220","4","12","1000001","","20","1401220032","0"
"40122","","","","0","93","0.04","","","1401220033",""
"40122","","0","","se_travel_top_defeat_emote_notice","23","se_travel_top","","","1401220034",""
"40122","","","","","91","1401220026","","","1401220035",""
"40122","","1","","<weapon>_idle","3","1000001","","0","1401220036",""
"40122","","","","0","32","401003","","","1401220037",""
"40122","","","","0","93","0.5","","","1401220038",""
"40122","<weapon>_idle","0","0","<weapon>_attack_skipQuest","3","1000001","","0","1401220039","1"
"40122","","","","0","93","0.1","","","1401220040",""
"40122","","0","","se_travel_top_defeat_attack_jump","23","se_travel_top","","","1401220041",""
"40122","","","","0","93","0.06","","","1401220042",""
"40122","","","","1","32","4010041","","","1401220043",""
"40122","idle","0","0","damage","3","22","","0","1401220044","1"
"40122","","","","0","93","1.6","","","1401220045",""
"40122","<weapon>_idle","0","0","<weapon>_attack_skipQuest","3","1000001","","0","1401220046","1"
"40122","","","","0","93","0.1","","","1401220047",""
"40122","","0","","se_travel_top_defeat_attack_jump","23","se_travel_top","","","1401220048",""
"40122","","","","0","93","0.06","","","1401220049",""
"40122","","","","1","32","4010042","","","1401220050",""
"40122","","0","","die","3","22","","0","1401220051",""
"40122","","0","","se_travel_top_defeat_die_minotaur","23","se_travel_top","","","1401220052",""
"40122","","","","0","93","1.67","","","1401220053",""
"40122","","","","1","32","401007","","","1401220054",""
"40122","","0","","se_travel_top_defeat_die_minotaur2","23","se_travel_top","","","1401220055",""
"40122","","","","0","93","0.1","","","1401220056",""
"40122","","0.2","","24","122","0","","","1401220057",""
"40122","","0","","se_travel_top_defeat_appear_goldenbox","23","se_travel_top","","","1401220058",""
"40122","","","","","91","1401220051","","","1401220059",""
"40122","1","1","","1","6","22","","0.5","1401220060","0"
"40122","","0","","se_travel_top_defeat_fadeout","23","se_travel_top","","","1401220061",""
"40122","","","","0","93","0.2","","","1401220062",""
"40122","","0","","se_travel_top_defeat_drop_goldenbox","23","se_travel_top","","","1401220063",""
"40122","","","","","91","1401220060","","","1401220064",""
"40122","","0","","<weapon>_joy_short","3","1000001","","0","1401220065",""
"40122","","","","0","93","0.54","","","1401220066",""
"40122","","0","","se_travel_top_defeat_joy","23","se_travel_top","","","1401220067",""
"40122","","","","","91","1401220065","","","1401220068",""
"40122","","","","","111","","","","1401220069",""
"40122","","","","","91","0","","","1401220070",""
"40131","-55","0","","401300","31","401300","","1","1401310001","0.65"
"40131","0","55","0","0","5","0","normal","1","1401310002","-73"
"40131","","","","0","91","0","","","1401310003",""
"40132","-20","56","0","1000001","1","1","travel_topdrama_r_4000_idle","1.75","1401320001","-195"
"40132","-260","55","0","1000002","1","1","travel_topdrama_r_4000_idle","1.75","1401320002","-140"
"40132","-450","54","0","1000003","1","1","travel_topdrama_r_4000_idle","1.75","1401320003","-140"
"40132","435","53","0","7","5","7","travel_topdrama_r_4013_static","1","1401320004","-150"
"40132","-2000","57","0","8","5","8","travel_topdrama_r_4013_catch_1","1.75","1401320005","-2000"
"40132","0","0","","401301","31","401301","","1","1401320006","1"
"40132","0","0","","401303","31","401303","","1","1401320007","1"
"40132","68","50","","401304","31","401304","","0","1401320008","1"
"40132","-158","312","","401305","31","401305","","0","1401320009","1"
"40132","-158","312","","401306","31","401306","","0","1401320010","1"
"40132","188","36","","401307","31","401307","","0","1401320011","0.8"
"40132","200","-258","","401308","31","401308","","0","1401320012","1"
"40132","255","-437","","4013082","31","401318","","0","1401320013","1"
"40132","-15","120","","401309","31","401309","","0","1401320014","1"
"40132","-15","120","","401310","31","401310","","0","1401320015","1"
"40132","-91","-42","","401312","31","401312","","0","1401320016","1"
"40132","0","0","","401313","31","401313","","0","1401320017","1"
"40132","0","0","","401314","31","401314","","0","1401320018","1"
"40132","0","0","","400013","31","400013","","1","1401320019","1"
"40132","","","","0","91","0","","","1401320020",""
"40132","","","","0","93","1","","","1401320021",""
"40132","","0","","travel_topdrama_r_4013_touch_1","3","1000001","","0.2","1401320022",""
"40132","","","","se_travel_top_aruma_01","23","se_travel_top","","","1401320023",""
"40132","","","","1","32","401309","","","1401320024",""
"40132","","","","0","93","1","","","1401320025",""
"40132","","0","","travel_topdrama_r_4013_danger_1","3","7","","0","1401320026",""
"40132","","","","0","93","1.63","","","1401320027",""
"40132","","","","se_travel_top_aruma_04","23","se_travel_top","","","1401320028",""
"40132","","","","0","93","0.04","","","1401320029",""
"40132","","1","","travel_topdrama_r_4013_touch_loop","3","1000001","","0.6","1401320030",""
"40132","","","","0","93","0.4","","","1401320031",""
"40132","","","","se_travel_top_aruma_05","23","se_travel_top","","","1401320032",""
"40132","","","","0","93","1.33","","","1401320033",""
"40132","0","-195","","-20","2","8","","","1401320034","0"
"40132","","0","0","travel_topdrama_r_4013_catch_1","3","8","","0","1401320035","0"
"40132","","","","se_travel_top_aruma_06","23","se_travel_top","","","1401320036",""
"40132","travel_topdrama_r_4013_static","0","0.1","travel_topdrama_r_4013_safe","3","7","","0.1","1401320037","0"
"40132","travel_topdrama_r_4013_runaway","0","0","travel_topdrama_r_4013_catch","3","1000001","","0.1","1401320038","1"
"40132","","","","1","32","401313","","","1401320039",""
"40132","","","","0","93","0.66","","","1401320040",""
"40132","","","","1","32","401312","","","1401320041",""
"40132","","","","se_travel_top_aruma_07","23","se_travel_top","","","1401320042",""
"40132","","","","0","93","0.97","","","1401320043",""
"40132","","","","1","4","1000001","","","1401320044",""
"40132","","1","","travel_topdrama_r_4013_runaway","3","1000001","","0","1401320045","1"
"40132","","1","","travel_topdrama_r_4000_run_normal","3","1000002","","0.1","1401320046","1"
"40132","","1","","travel_topdrama_r_4000_run_normal","3","1000003","","0.1","1401320047","1"
"40132","","","","se_travel_top_aruma_08","23","se_travel_top","","","1401320048",""
"40132","","","","1","4","8","","","1401320049","0"
"40132","2.5","-195","","-1600","2","8","","","1401320050","0"
"40132","","1","0","travel_topdrama_r_4013_runaway_1","3","8","","0","1401320051","1"
"40132","2.5","-195","","-1600","2","1000001","","","1401320052","0"
"40132","1.4","-195","","-20","2","1000002","","","1401320053","0"
"40132","1.4","-140","","-215","2","1000003","","","1401320054","0"
"40132","","","","0","93","1.4","","","1401320055",""
"40132","","","","1","32","401310","","","1401320056",""
"40132","","0","","travel_topdrama_r_4013_touch_2","3","1000002","","0.2","1401320057",""
"40132","","1","","travel_topdrama_r_4000_idle","3","1000003","","0.2","1401320058",""
"40132","","","","0","93","1","","","1401320059",""
"40132","","0","","travel_topdrama_r_4013_danger_2","3","7","","0","1401320060",""
"40132","","","","0","93","1.67","","","1401320061",""
"40132","","","","1","32","401304","","","1401320062",""
"40132","","","","se_travel_top_aruma_10","23","se_travel_top","","","1401320063",""
"40132","","","","0","93","0.3","","","1401320064",""
"40132","","1","","travel_topdrama_r_4013_touch_loop","3","1000002","","0.6","1401320065",""
"40132","","","","0","93","0.1","","","1401320066",""
"40132","","","","se_travel_top_aruma_05","23","se_travel_top","","","1401320067",""
"40132","","","","0","93","0.06","","","1401320068",""
"40132","","","","1","32","401307","","","1401320069",""
"40132","","","","0","93","0.57","","","1401320070",""
"40132","","","","1","32","401314","","","1401320071",""
"40132","travel_topdrama_r_4013_idle","0","0.1","travel_topdrama_r_4013_out","3","7","","0.1","1401320072","1"
"40132","","","","se_travel_top_aruma_18","23","se_travel_top","","","1401320073",""
"40132","","","","1","32","401308","","","1401320074",""
"40132","","","","1","32","4013082","","","1401320075",""
"40132","","","","0","93","0.1","","","1401320076",""
"40132","travel_topdrama_r_4013_run","0","0","travel_topdrama_r_4013_shock","3","1000002","","0","1401320077","1"
"40132","travel_topdrama_r_4013_run","0","0","travel_topdrama_r_4013_shock","3","1000003","","0","1401320078","1"
"40132","","","","0","93","0.86","","","1401320079",""
"40132","","1","","travel_topdrama_r_4013_run","3","1000002","","0","1401320080",""
"40132","","1","","travel_topdrama_r_4013_run","3","1000003","","0","1401320081",""
"40132","2.5","-195","","-1600","2","1000002","","","1401320082","0"
"40132","2.5","-140","","-1600","2","1000003","","","1401320083","0"
"40132","","","","0","93","0.07","","","1401320084",""
"40132","","0.4","","24","122","0","","","1401320085",""
"40132","","","","1","32","401305","","","1401320086",""
"40132","","","","1","32","401306","","","1401320087",""
"40132","","","","0","93","0.9","","","1401320088",""
"40132","","","","se_travel_top_aruma_21","23","se_travel_top","","","1401320089",""
"40132","","","","0","93","1.1","","","1401320090",""
"40132","","","","","111","0","","","1401320091",""
"40132","","","","","91","0","","","1401320092",""
"40141","-55","0","","401300","31","401300","","1","1401410001","0.65"
"40141","0","55","0","0","5","0","normal","1","1401410002","-73"
"40141","","","","0","91","0","","","1401410003",""
"40142","-20","56","0","1000001","1","1","travel_topdrama_r_4000_idle","1.75","1401420001","-195"
"40142","-260","55","0","1000002","1","1","travel_topdrama_r_4000_idle","1.75","1401420002","-140"
"40142","-450","54","0","1000003","1","1","travel_topdrama_r_4000_idle","1.75","1401420003","-140"
"40142","435","53","0","7","5","7","travel_topdrama_r_4013_static","1","1401420004","-150"
"40142","-2000","57","0","8","5","8","travel_topdrama_r_4013_catch_1","1.75","1401420005","-2000"
"40142","0","0","","401301","31","401301","","1","1401420006","1"
"40142","0","0","","401303","31","401303","","1","1401420007","1"
"40142","78","40","","401304","31","401304","","0","1401420008","1"
"40142","78","40","","4013042","31","401304","","0","1401420009","1"
"40142","-158","312","","401305","31","401305","","0","1401420010","1"
"40142","-158","312","","401306","31","401306","","0","1401420011","1"
"40142","188","36","","401307","31","401307","","0","1401420012","0.8"
"40142","200","-258","","401308","31","401308","","0","1401420013","1"
"40142","255","-437","","4013082","31","401308","","0","1401420014","1"
"40142","-15","120","","401309","31","401309","","0","1401420015","1"
"40142","-15","120","","401310","31","401310","","0","1401420016","1"
"40142","-10","120","","401311","31","401311","","0","1401420017","1"
"40142","-91","-42","","401312","31","401312","","0","1401420018","1"
"40142","-91","-42","","4013122","31","401312","","0","1401420019","1"
"40142","0","0","","401313","31","401313","","0","1401420020","1"
"40142","0","0","","4013132","31","401313","","0","1401420021","1"
"40142","0","0","","401314","31","401314","","0","1401420022","1"
"40142","0","0","","401400","31","400014","","1","1401420023","1"
"40142","","","","0","91","0","","","1401420024",""
"40142","","","","0","93","1","","","1401420025",""
"40142","travel_topdrama_r_4013_touch_loop","0","","travel_topdrama_r_4013_touch_1","3","1000001","","0.3","1401420026","1"
"40142","","","","se_travel_top_aruma_01","23","se_travel_top","","","1401420027",""
"40142","","","","1","32","401309","","","1401420028",""
"40142","","","","0","93","1","","","1401420029",""
"40142","","0","","travel_topdrama_r_4013_danger_1","3","7","","0","1401420030",""
"40142","","","","0","93","1.63","","","1401420031",""
"40142","","","","se_travel_top_aruma_04","23","se_travel_top","","","1401420032",""
"40142","","","","0","93","0.04","","","1401420033",""
"40142","","1","","travel_topdrama_r_4013_touch_loop","3","1000001","","0.3","1401420034",""
"40142","","","","0","93","0.4","","","1401420035",""
"40142","","","","se_travel_top_aruma_05","23","se_travel_top","","","1401420036",""
"40142","","","","0","93","1.33","","","1401420037",""
"40142","0","-195","","-20","2","8","","","1401420038","0"
"40142","","0","","travel_topdrama_r_4013_catch_1","3","8","","0","1401420039","0"
"40142","","","","se_travel_top_aruma_06","23","se_travel_top","","","1401420040",""
"40142","travel_topdrama_r_4013_static","0","0.1","travel_topdrama_r_4013_safe","3","7","","0.1","1401420041","0"
"40142","","0","","travel_topdrama_r_4013_catch","3","1000001","","0.1","1401420042",""
"40142","","","","1","32","401313","","","1401420043",""
"40142","","","","0","93","0.66","","","1401420044",""
"40142","","","","1","32","401312","","","1401420045",""
"40142","","","","se_travel_top_aruma_07","23","se_travel_top","","","1401420046",""
"40142","","","","0","93","0.97","","","1401420047",""
"40142","","","","1","4","1000001","","","1401420048",""
"40142","","1","","travel_topdrama_r_4013_runaway","3","1000001","","0","1401420049",""
"40142","","1","","travel_topdrama_r_4000_run_normal","3","1000002","","0.1","1401420050",""
"40142","","1","","travel_topdrama_r_4000_run_normal","3","1000003","","0.1","1401420051",""
"40142","","","","se_travel_top_aruma_08","23","se_travel_top","","","1401420052",""
"40142","","","","1","4","8","","","1401420053","0"
"40142","2.5","-195","","-1600","2","8","","","1401420054","0"
"40142","","1","","travel_topdrama_r_4013_runaway_1","3","8","","0","1401420055","1"
"40142","2.5","-195","","-1600","2","1000001","","","1401420056","0"
"40142","1.4","-195","","-20","2","1000002","","","1401420057","0"
"40142","1.4","-140","","-215","2","1000003","","","1401420058","0"
"40142","","","","0","93","1.4","","","1401420059",""
"40142","","","","1","32","401310","","","1401420060",""
"40142","travel_topdrama_r_4013_touch_loop","0","0.3","travel_topdrama_r_4013_touch_2","3","1000002","","0.2","1401420061","1"
"40142","","1","","travel_topdrama_r_4000_idle","3","1000003","","0.2","1401420062",""
"40142","","","","0","93","1","","","1401420063",""
"40142","","0","","travel_topdrama_r_4013_danger_2","3","7","","0","1401420064",""
"40142","","","","0","93","1.67","","","1401420065",""
"40142","","","","1","32","401304","","","1401420066",""
"40142","","","","se_travel_top_aruma_10","23","se_travel_top","","","1401420067",""
"40142","","","","0","93","0.3","","","1401420068",""
"40142","","1","","travel_topdrama_r_4013_touch_loop","3","1000002","","0.3","1401420069",""
"40142","","","","0","93","0.2","","","1401420070",""
"40142","","","","se_travel_top_aruma_05","23","se_travel_top","","","1401420071",""
"40142","","","","0","93","0.83","","","1401420072",""
"40142","","","","0","4","8","","","1401420073","0"
"40142","0","-195","","-20","2","8","","","1401420074","0"
"40142","","0","","travel_topdrama_r_4013_catch_2","3","8","","0","1401420075",""
"40142","","","","se_travel_top_aruma_11","23","se_travel_top","","","1401420076",""
"40142","travel_topdrama_r_4013_static","0","0.1","travel_topdrama_r_4013_safe","3","7","","0.1","1401420077","0"
"40142","travel_topdrama_r_4013_runaway","0","0","travel_topdrama_r_4013_catch","3","1000002","","0.1","1401420078","1"
"40142","","","","1","32","4013132","","","1401420079",""
"40142","","","","0","93","0.66","","","1401420080",""
"40142","","","","1","32","4013122","","","1401420081",""
"40142","","","","se_travel_top_aruma_12","23","se_travel_top","","","1401420082",""
"40142","","","","0","93","0.97","","","1401420083",""
"40142","","","","1","4","1000002","","","1401420084",""
"40142","","1","","travel_topdrama_r_4013_runaway","3","1000002","","0","1401420085",""
"40142","","1","","travel_topdrama_r_4000_run_normal","3","1000003","","0.1","1401420086",""
"40142","","","","se_travel_top_aruma_08","23","se_travel_top","","","1401420087",""
"40142","","","","1","4","8","","","1401420088","0"
"40142","2.5","-195","","-1600","2","8","","","1401420089","0"
"40142","","1","","travel_topdrama_r_4013_runaway_2","3","8","","0","1401420090",""
"40142","2.5","-195","","-1600","2","1000002","","","1401420091","0"
"40142","1.4","-195","","-20","2","1000003","","","1401420092","0"
"40142","","","","0","93","1.4","","","1401420093",""
"40142","travel_topdrama_r_4013_touch_loop","0","0.3","travel_topdrama_r_4013_touch_3","3","1000003","","0.2","1401420094","1"
"40142","","","","1","32","401311","","","1401420095",""
"40142","","","","0","93","1","","","1401420096",""
"40142","","0","","travel_topdrama_r_4013_danger_3_in","3","7","","0","1401420097",""
"40142","","","","0","93","2.16","","","1401420098",""
"40142","","","","1","32","4013042","","","1401420099",""
"40142","","","","0","93","0.54","","","1401420100",""
"40142","","1","","travel_topdrama_r_4013_touch_loop","3","1000003","","0.3","1401420101",""
"40142","","","","0","93","0.34","","","1401420102",""
"40142","","","","1","32","401307","","","1401420103",""
"40142","","","","0","93","0.5","","","1401420104",""
"40142","","","","1","32","401314","","","1401420105",""
"40142","travel_topdrama_r_4013_idle","0","0.1","travel_topdrama_r_4013_out","3","7","","0.1","1401420106","1"
"40142","","","","se_travel_top_aruma_18","23","se_travel_top","","","1401420107",""
"40142","","","","1","32","401308","","","1401420108",""
"40142","","","","0","93","0.1","","","1401420109",""
"40142","travel_topdrama_r_4013_run","0","0","travel_topdrama_r_4013_shock","3","1000003","","0","1401420110","1"
"40142","","","","0","93","0.86","","","1401420111",""
"40142","","1","","travel_topdrama_r_4013_run","3","1000003","","0","1401420112",""
"40142","2.5","-195","","-1600","2","1000003","","","1401420113","0"
"40142","","","","0","93","0.07","","","1401420114",""
"40142","","0.4","","24","122","0","","","1401420115",""
"40142","","","","1","32","401305","","","1401420116",""
"40142","","","","1","32","401306","","","1401420117",""
"40142","","","","0","93","0.9","","","1401420118",""
"40142","","","","se_travel_top_aruma_21","23","se_travel_top","","","1401420119",""
"40142","","","","0","93","1.1","","","1401420120",""
"40142","","","","","111","0","","","1401420121",""
"40142","","","","","91","0","","","1401420122",""
"40151","-55","0","","401300","31","401300","","1","1401510001","0.65"
"40151","0","55","0","0","5","0","normal","1","1401510002","-73"
"40151","","","","0","91","0","","","1401510003",""
"40152","-20","56","0","1000001","1","1","travel_topdrama_r_4000_idle","1.75","1401520001","-195"
"40152","-260","55","0","1000002","1","1","travel_topdrama_r_4000_idle","1.75","1401520002","-140"
"40152","-450","54","0","1000003","1","1","travel_topdrama_r_4000_idle","1.75","1401520003","-140"
"40152","435","53","0","7","5","7","travel_topdrama_r_4013_static","1","1401520004","-150"
"40152","-2000","57","0","8","5","8","travel_topdrama_r_4013_catch_1","1.75","1401520005","-2000"
"40152","0","0","","401301","31","401301","","1","1401520006","1"
"40152","0","0","","401303","31","401303","","1","1401520007","1"
"40152","78","40","","401304","31","401304","","0","1401520008","1"
"40152","78","40","","4013042","31","401304","","0","1401520009","1"
"40152","78","40","","401315","31","401315","","0","1401520010","1"
"40152","103","27","","401316","31","401316","","0","1401520011","1"
"40152","188","36","","401307","31","401307","","0","1401520012","0.8"
"40152","-15","120","","401309","31","401309","","0","1401520013","1"
"40152","-15","120","","401310","31","401310","","0","1401520014","1"
"40152","-10","120","","401311","31","401311","","0","1401520015","1"
"40152","-91","-42","","401312","31","401312","","0","1401520016","1"
"40152","-91","-42","","4013122","31","401312","","0","1401520017","1"
"40152","-81","-42","","4013123","31","401312","","0","1401520018","1"
"40152","0","0","","401313","31","401313","","0","1401520019","1"
"40152","0","0","","4013132","31","401313","","0","1401520020","1"
"40152","0","0","","4013133","31","401313","","0","1401520021","1"
"40152","0","0","","401500","31","400015","","1","1401520022","1"
"40152","","","","0","91","0","","","1401520023",""
"40152","","","","0","93","1","","","1401520024",""
"40152","travel_topdrama_r_4013_touch_loop","0","0.3","travel_topdrama_r_4013_touch_1","3","1000001","","0.2","1401520025","1"
"40152","","","","se_travel_top_aruma_01","23","se_travel_top","","","1401520026",""
"40152","","","","1","32","401309","","","1401520027",""
"40152","","","","0","93","1","","","1401520028",""
"40152","","0","","travel_topdrama_r_4013_danger_1","3","7","","0","1401520029",""
"40152","","","","0","93","1.63","","","1401520030",""
"40152","","","","se_travel_top_aruma_04","23","se_travel_top","","","1401520031",""
"40152","","","","0","93","0.04","","","1401520032",""
"40152","","1","","travel_topdrama_r_4013_touch_loop","3","1000001","","0.3","1401520033",""
"40152","","","","0","93","0.4","","","1401520034",""
"40152","","","","se_travel_top_aruma_05","23","se_travel_top","","","1401520035",""
"40152","","","","0","93","0.83","","","1401520036",""
"40152","0","-195","","-20","2","8","","","1401520037","0"
"40152","","0","","travel_topdrama_r_4013_catch_1","3","8","","0","1401520038",""
"40152","","","","se_travel_top_aruma_06","23","se_travel_top","","","1401520039",""
"40152","travel_topdrama_r_4013_static","0","0.1","travel_topdrama_r_4013_safe","3","7","","0.1","1401520040","0"
"40152","","0","","travel_topdrama_r_4013_catch","3","1000001","","0.1","1401520041",""
"40152","","","","1","32","401313","","","1401520042",""
"40152","","","","0","93","0.66","","","1401520043",""
"40152","","","","1","32","401312","","","1401520044",""
"40152","","","","se_travel_top_aruma_07","23","se_travel_top","","","1401520045",""
"40152","","","","0","93","0.97","","","1401520046",""
"40152","","","","1","4","1000001","","","1401520047",""
"40152","","1","","travel_topdrama_r_4013_runaway","3","1000001","","0","1401520048",""
"40152","","1","","travel_topdrama_r_4000_run_normal","3","1000002","","0.1","1401520049",""
"40152","","1","","travel_topdrama_r_4000_run_normal","3","1000003","","0.1","1401520050",""
"40152","","","","se_travel_top_aruma_08","23","se_travel_top","","","1401520051",""
"40152","","","","1","4","8","","","1401520052","0"
"40152","2.5","-195","","-1600","2","8","","","1401520053","0"
"40152","","1","","travel_topdrama_r_4013_runaway_1","3","8","","0","1401520054","1"
"40152","2.5","-195","","-1600","2","1000001","","","1401520055","0"
