b457a607227f8821315df14117cfa565f3f753bcb337f2b686c610c8234a00a5,5fb551488f71c40a112ec504a1d465e5bfe948d1b87287878864ea1550954668,419ce2c8893e165257ca1638038bad02022391755cfd3842541d90b732b75d0b,4fc38f8f85ca464a4dc2c849db9681d036b5284142967d30d6c188b43078800d,6e5605b29d8dd87d0c54259e5bd38548ec7cd5641d29e8a54a846994a4f3ea31,97c0e67f0f88bfec2ad541051dfc88c2f4a1c9025275c7cc7adb336fbaae3563,8cbd9b3e1e8e508600a1c1ad8f399489be871ed6e3fd4f511af991013fccbf47,5df667f3dcb2a5b6b68ecb0a85ec729ffa7551dda5472bf9596a374dab8b6a2b,f7f2093d2c2a997baf6f4f9bb9961bad322a8f7d2d04b3eeab60534f0863ac88,fe49fefd627d01feef852b05d5f5a664e4c7a841f88804c873907570993328f8,45abe4ea1724bbab1d5494e4b2f63e9209d079f0fbc85ed755f07762f35d7596,010f3398028d249eed7f365c6b1e8baa5cda42ef9b5f1ca55ef60b2f00fe4c1b,dccbc610c3de069077ad0abb67bb2544caa65ea9b15a1db491ebc04ee1a560bb,49480f00450ab3287e5273bfd5b5c6c7dac42af1be04745eb6ff3d975219f3fd
"","20024107","1","51","8","20024","105201","-285","2","2030/01/01 14:59:59","302","リマ","2022/02/18 15:00:00","4.387"
"","20024108","1","51","8","20024","103801","-285","2","2030/01/01 14:59:59","402","シオリ","2022/02/18 15:00:00","3.582"
"","20024109","1","51","8","20024","103301","-285","1","2030/01/01 14:59:59","103","マヒル","2022/02/18 15:00:00","0"
"","20024110","1","51","8","20024","102601","-285","2","2030/01/01 14:59:59","203","リン","2022/02/18 15:00:00","5.699"
"","20024111","2","51","8","20024","105201","-285","2","2030/01/01 14:59:59","303","リマ","2022/02/18 15:00:00","0"
"","20024112","2","51","8","20024","103801","-285","2","2030/01/01 14:59:59","403","シオリ","2022/02/18 15:00:00","0"
"","20024113","1","52","8","20024","103301","-285","2","2030/01/01 14:59:59","104","マヒル","2022/02/18 15:00:00","10.586"
"","20024114","5","52","8","20024","102601","-285","5","2030/01/01 14:59:59","204","リン","2022/02/18 15:00:00","0"
"","20024115","2","52","8","20024","105201","-285","1","2030/01/01 14:59:59","304","リマ","2022/02/18 15:00:00","5.407"
"","20024116","2","52","8","20024","103801","-285","2","2030/01/01 14:59:59","404","シオリ","2022/02/18 15:00:00","0"
"","20024117","7","52","8","20024","103301","-285","2","2030/01/01 14:59:59","105","マヒル","2022/02/18 15:00:00","7.692"
"","20024118","1","52","8","20024","102601","-285","2","2030/01/01 14:59:59","205","リン","2022/02/18 15:00:00","4.989"
"","20024119","1","52","8","20024","105201","-285","1","2030/01/01 14:59:59","305","リマ","2022/02/18 15:00:00","0"
"","20024120","2","52","8","20024","103801","-285","5","2030/01/01 14:59:59","405","シオリ","2022/02/18 15:00:00","7.758"
"","20024121","1","52","8","20024","103301","-285","2","2030/01/01 14:59:59","106","マヒル","2022/02/18 15:00:00","6.587"
"","20024122","2","52","8","20024","102601","-285","2","2030/01/01 14:59:59","206","リン","2022/02/18 15:00:00","0"
"","20024123","2","52","8","20024","105201","-285","2","2030/01/01 14:59:59","306","リマ","2022/02/18 15:00:00","0"
"","20024124","2","52","8","20024","103801","-285","2","2030/01/01 14:59:59","406","シオリ","2022/02/18 15:00:00","0"
"ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20025001","1","53","0","20025","190801","-416.5","2","2030/01/01 14:59:59","1","カリン","2022/03/17 15:00:00","3.414"
"ミッションをクリアして、\n報酬をゲットしましょう！","20025002","1","53","0","20025","190801","-416.5","2","2030/01/01 14:59:59","2","カリン","2022/03/17 15:00:00","3.099"
"受け取ることができる\n報酬があるようです\n確認してみてください","20025003","1","54","0","20025","190801","-416.5","2","2030/01/01 14:59:59","3","カリン","2022/03/17 15:00:00","2.801"
"報酬がもらえますよ！\nチェックしてみてください","20025004","2","54","0","20025","190801","-416.5","2","2030/01/01 14:59:59","4","カリン","2022/03/17 15:00:00","0"
"イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20025005","1","57","0","20025","190801","-416.5","1","2030/01/01 14:59:59","5","カリン","2022/03/17 15:00:00","0"
"ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20025006","1","55","0","20025","190801","-363","2","2030/01/01 14:59:59","1","カリン","2022/03/17 15:00:00","5.506"
"お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20025007","2","55","0","20025","190801","-363","1","2030/01/01 14:59:59","2","カリン","2022/03/17 15:00:00","1.216"
"お疲れ様でした\n討伐証の交換、\nお忘れないように！","20025008","2","56","0","20025","190801","-363","1","2030/01/01 14:59:59","3","カリン","2022/03/17 15:00:00","1.539"
"終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20025009","2","56","0","20025","190801","-363","1","2030/01/01 14:59:59","4","カリン","2022/03/17 15:00:00","1.875"
"","20025101","2","51","8","20025","101101","-285","6","2030/01/01 14:59:59","101","リノ","2022/03/17 15:00:00","12.688"
"","20025102","2","51","8","20025","112901","-285","6","2030/01/01 14:59:59","111","リノ（ワンダー）","2022/03/17 15:00:00","12.688"
"","20025103","4","51","8","20025","105501","-285","5","2030/01/01 14:59:59","201","アユミ","2022/03/17 15:00:00","9.506"
"","20025104","4","51","8","20025","113001","-285","5","2030/01/01 14:59:59","211","アユミ（ワンダー）","2022/03/17 15:00:00","9.506"
"","20025106","3","51","8","20025","900103","-285","1","2030/01/01 14:59:59","311","ヒヨリ（ワンダー）","2022/03/17 15:00:00","7.071"
"","20025107","6","51","30","20025","906601","-285","4","2030/01/01 14:59:59","401","イノリ","2022/03/17 15:00:00","8.59"
"","20025108","1","51","-8","20025","106701","-285","2","2030/01/01 14:59:59","501","ホマレ","2022/03/17 15:00:00","11.933"
"","20025109","1","51","8","20025","101101","-285","2","2030/01/01 14:59:59","102","リノ","2022/03/17 15:00:00","10.355"
"","20025110","1","51","8","20025","112901","-285","2","2030/01/01 14:59:59","112","リノ（ワンダー）","2022/03/17 15:00:00","10.355"
"","20025111","6","51","8","20025","105501","-285","1","2030/01/01 14:59:59","202","アユミ","2022/03/17 15:00:00","6.107"
"","20025112","6","51","8","20025","113001","-285","1","2030/01/01 14:59:59","212","アユミ（ワンダー）","2022/03/17 15:00:00","6.107"
"","20025113","1","51","8","20025","100101","-285","2","2030/01/01 14:59:59","302","ヒヨリ","2022/03/17 15:00:00","6.516"
"","20025114","1","51","8","20025","900103","-285","2","2030/01/01 14:59:59","312","ヒヨリ（ワンダー）","2022/03/17 15:00:00","6.516"
"","20025115","5","51","30","20025","906601","-285","7","2030/01/01 14:59:59","402","イノリ","2022/03/17 15:00:00","10.04"
"","20025116","2","51","-8","20025","106701","-285","2","2030/01/01 14:59:59","502","ホマレ","2022/03/17 15:00:00","0"
"","20025118","4","51","8","20025","112901","-285","3","2030/01/01 14:59:59","113","リノ（ワンダー）","2022/03/17 15:00:00","9.009"
"","20025120","4","51","8","20025","113001","-285","4","2030/01/01 14:59:59","213","アユミ（ワンダー）","2022/03/17 15:00:00","0"
"","20025122","6","51","8","20025","900103","-285","2","2030/01/01 14:59:59","313","ヒヨリ（ワンダー）","2022/03/17 15:00:00","5.681"
"","20025123","1","51","30","20025","906601","-285","4","2030/01/01 14:59:59","403","イノリ","2022/03/17 15:00:00","12.143"
"","20025124","1","51","-8","20025","106701","-285","3","2030/01/01 14:59:59","503","ホマレ","2022/03/17 15:00:00","12.817"
"","20025125","1","52","8","20025","101101","-285","1","2030/01/01 14:59:59","104","リノ","2022/03/17 15:00:00","0"
"","20025126","1","52","8","20025","112901","-285","1","2030/01/01 14:59:59","114","リノ（ワンダー）","2022/03/17 15:00:00","0"
"","20025127","1","52","8","20025","105501","-285","2","2030/01/01 14:59:59","204","アユミ","2022/03/17 15:00:00","8.895"
"","20025128","1","52","8","20025","113001","-285","2","2030/01/01 14:59:59","214","アユミ（ワンダー）","2022/03/17 15:00:00","8.895"
"","20025129","2","52","8","20025","100101","-285","1","2030/01/01 14:59:59","304","ヒヨリ","2022/03/17 15:00:00","5.1"
"","20025130","2","52","8","20025","900103","-285","1","2030/01/01 14:59:59","314","ヒヨリ（ワンダー）","2022/03/17 15:00:00","5.1"
"","20025131","2","52","30","20025","906601","-285","5","2030/01/01 14:59:59","404","イノリ","2022/03/17 15:00:00","12.162"
"","20025132","1","52","-8","20025","106701","-285","1","2030/01/01 14:59:59","504","ホマレ","2022/03/17 15:00:00","0"
"","20025133","2","52","8","20025","101101","-285","5","2030/01/01 14:59:59","105","リノ","2022/03/17 15:00:00","7.23"
"","20025134","2","52","8","20025","112901","-285","5","2030/01/01 14:59:59","115","リノ（ワンダー）","2022/03/17 15:00:00","7.23"
"","20025135","1","52","8","20025","105501","-285","2","2030/01/01 14:59:59","205","アユミ","2022/03/17 15:00:00","7.989"
"","20025136","1","52","8","20025","113001","-285","2","2030/01/01 14:59:59","215","アユミ（ワンダー）","2022/03/17 15:00:00","7.989"
"","20025137","2","52","8","20025","100101","-285","1","2030/01/01 14:59:59","305","ヒヨリ","2022/03/17 15:00:00","3.524"
"","20025138","2","52","8","20025","900103","-285","1","2030/01/01 14:59:59","315","ヒヨリ（ワンダー）","2022/03/17 15:00:00","3.524"
"","20025139","6","52","30","20025","906601","-285","2","2030/01/01 14:59:59","405","イノリ","2022/03/17 15:00:00","5.52"
"","20025140","1","52","-8","20025","106701","-285","2","2030/01/01 14:59:59","505","ホマレ","2022/03/17 15:00:00","6.533"
"","20025141","1","52","8","20025","101101","-285","1","2030/01/01 14:59:59","106","リノ","2022/03/17 15:00:00","0"
"","20025142","1","52","8","20025","112901","-285","1","2030/01/01 14:59:59","116","リノ（ワンダー）","2022/03/17 15:00:00","0"
"","20025143","1","52","8","20025","105501","-285","1","2030/01/01 14:59:59","206","アユミ","2022/03/17 15:00:00","0"
"","20025144","1","52","8","20025","113001","-285","1","2030/01/01 14:59:59","216","アユミ（ワンダー）","2022/03/17 15:00:00","0"
"","20025145","1","52","8","20025","100101","-285","2","2030/01/01 14:59:59","306","ヒヨリ","2022/03/17 15:00:00","13.262"
"","20025146","1","52","8","20025","900103","-285","2","2030/01/01 14:59:59","316","ヒヨリ（ワンダー）","2022/03/17 15:00:00","13.262"
"","20025147","2","52","30","20025","906601","-285","2","2030/01/01 14:59:59","406","イノリ","2022/03/17 15:00:00","0"
"","20025148","2","52","-8","20025","106701","-285","2","2030/01/01 14:59:59","506","ホマレ","2022/03/17 15:00:00","0"
"ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20026001","1","53","0","20026","190801","-416.5","2","2030/01/01 14:59:59","1","カリン","2022/04/18 15:00:00","3.414"
"ミッションをクリアして、\n報酬をゲットしましょう！","20026002","1","53","0","20026","190801","-416.5","2","2030/01/01 14:59:59","2","カリン","2022/04/18 15:00:00","3.099"
"受け取ることができる\n報酬があるようです\n確認してみてください","20026003","1","54","0","20026","190801","-416.5","2","2030/01/01 14:59:59","3","カリン","2022/04/18 15:00:00","2.801"
"報酬がもらえますよ！\nチェックしてみてください","20026004","2","54","0","20026","190801","-416.5","2","2030/01/01 14:59:59","4","カリン","2022/04/18 15:00:00","0"
"イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20026005","1","57","0","20026","190801","-416.5","1","2030/01/01 14:59:59","5","カリン","2022/04/18 15:00:00","0"
"ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20026006","1","55","0","20026","190801","-363","2","2030/01/01 14:59:59","1","カリン","2022/04/18 15:00:00","5.506"
"お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20026007","2","55","0","20026","190801","-363","1","2030/01/01 14:59:59","2","カリン","2022/04/18 15:00:00","1.216"
"お疲れ様でした\n討伐証の交換、\nお忘れないように！","20026008","2","56","0","20026","190801","-363","1","2030/01/01 14:59:59","3","カリン","2022/04/18 15:00:00","1.539"
"終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20026009","2","56","0","20026","190801","-363","1","2030/01/01 14:59:59","4","カリン","2022/04/18 15:00:00","1.875"
"","20026102","4","51","-8","20026","113101","-285","5","2030/01/01 14:59:59","111","ルカ（サマー）","2022/04/18 15:00:00","14.15"
"","20026104","5","51","8","20026","113301","-285","2","2030/01/01 14:59:59","211","ナナカ（サマー）","2022/04/18 15:00:00","9.48"
"","20026106","3","51","8","20026","113201","-285","3","2030/01/01 14:59:59","311","アンナ（サマー）","2022/04/18 15:00:00","0"
"","20026107","1","51","-8","20026","105601","-285","2","2030/01/01 14:59:59","102","ルカ","2022/04/18 15:00:00","9.376"
"","20026108","1","51","-8","20026","113101","-285","2","2030/01/01 14:59:59","112","ルカ（サマー）","2022/04/18 15:00:00","9.376"
"","20026109","3","51","8","20026","101301","-285","3","2030/01/01 14:59:59","202","ナナカ","2022/04/18 15:00:00","0"
"","20026110","3","51","8","20026","113301","-285","3","2030/01/01 14:59:59","212","ナナカ（サマー）","2022/04/18 15:00:00","0"
"","20026111","4","51","8","20026","100901","-285","1","2030/01/01 14:59:59","302","アンナ","2022/04/18 15:00:00","8.18"
"","20026112","4","51","8","20026","113201","-285","1","2030/01/01 14:59:59","312","アンナ（サマー）","2022/04/18 15:00:00","8.18"
"","20026113","4","51","-8","20026","105601","-285","4","2030/01/01 14:59:59","103","ルカ","2022/04/18 15:00:00","0"
"","20026114","4","51","-8","20026","113101","-285","4","2030/01/01 14:59:59","113","ルカ（サマー）","2022/04/18 15:00:00","0"
"","20026115","4","51","8","20026","101301","-285","5","2030/01/01 14:59:59","203","ナナカ","2022/04/18 15:00:00","10.33"
"","20026116","4","51","8","20026","113301","-285","5","2030/01/01 14:59:59","213","ナナカ（サマー）","2022/04/18 15:00:00","10.33"
"","20026117","4","51","8","20026","100901","-285","4","2030/01/01 14:59:59","303","アンナ","2022/04/18 15:00:00","0"
"","20026118","4","51","8","20026","113201","-285","4","2030/01/01 14:59:59","313","アンナ（サマー）","2022/04/18 15:00:00","0"
"","20026119","1","52","-8","20026","105601","-285","2","2030/01/01 14:59:59","104","ルカ","2022/04/18 15:00:00","8.83"
"","20026120","1","52","-8","20026","113101","-285","2","2030/01/01 14:59:59","114","ルカ（サマー）","2022/04/18 15:00:00","8.83"
"","20026121","4","52","8","20026","101301","-285","4","2030/01/01 14:59:59","204","ナナカ","2022/04/18 15:00:00","0"
"","20026122","4","52","8","20026","113301","-285","4","2030/01/01 14:59:59","214","ナナカ（サマー）","2022/04/18 15:00:00","0"
"","20026123","1","52","8","20026","100901","-285","2","2030/01/01 14:59:59","304","アンナ","2022/04/18 15:00:00","4.73"
"","20026124","1","52","8","20026","113201","-285","2","2030/01/01 14:59:59","314","アンナ（サマー）","2022/04/18 15:00:00","4.73"
"","20026125","1","52","-8","20026","105601","-285","2","2030/01/01 14:59:59","105","ルカ","2022/04/18 15:00:00","9.68"
"","20026126","1","52","-8","20026","113101","-285","2","2030/01/01 14:59:59","115","ルカ（サマー）","2022/04/18 15:00:00","9.68"
"","20026127","1","52","8","20026","101301","-285","2","2030/01/01 14:59:59","205","ナナカ","2022/04/18 15:00:00","6.15"
"","20026128","1","52","8","20026","113301","-285","2","2030/01/01 14:59:59","215","ナナカ（サマー）","2022/04/18 15:00:00","6.15"
"","20026129","1","52","8","20026","100901","-285","2","2030/01/01 14:59:59","305","アンナ","2022/04/18 15:00:00","13.22"
"","20026130","1","52","8","20026","113201","-285","2","2030/01/01 14:59:59","315","アンナ（サマー）","2022/04/18 15:00:00","13.22"
"","20026131","2","52","-8","20026","105601","-285","2","2030/01/01 14:59:59","106","ルカ","2022/04/18 15:00:00","0"
"","20026132","2","52","-8","20026","113101","-285","2","2030/01/01 14:59:59","116","ルカ（サマー）","2022/04/18 15:00:00","0"
"","20026133","1","52","8","20026","101301","-285","2","2030/01/01 14:59:59","206","ナナカ","2022/04/18 15:00:00","4.85"
"","20026134","1","52","8","20026","113301","-285","2","2030/01/01 14:59:59","216","ナナカ（サマー）","2022/04/18 15:00:00","4.85"
"","20026135","1","52","8","20026","100901","-285","2","2030/01/01 14:59:59","306","アンナ","2022/04/18 15:00:00","4.92"
"","20026136","1","52","8","20026","113201","-285","2","2030/01/01 14:59:59","316","アンナ（サマー）","2022/04/18 15:00:00","4.92"
"ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20027001","1","53","0","20027","190801","-416.5","2","2030/01/01 14:59:59","1","カリン","2022/05/18 15:00:00","3.414"
"ミッションをクリアして、\n報酬をゲットしましょう！","20027002","1","53","0","20027","190801","-416.5","2","2030/01/01 14:59:59","2","カリン","2022/05/18 15:00:00","3.099"
"受け取ることができる\n報酬があるようです\n確認してみてください","20027003","1","54","0","20027","190801","-416.5","2","2030/01/01 14:59:59","3","カリン","2022/05/18 15:00:00","2.801"
"報酬がもらえますよ！\nチェックしてみてください","20027004","2","54","0","20027","190801","-416.5","2","2030/01/01 14:59:59","4","カリン","2022/05/18 15:00:00","0"
"イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20027005","1","57","0","20027","190801","-416.5","1","2030/01/01 14:59:59","5","カリン","2022/05/18 15:00:00","0"
"ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20027006","1","55","0","20027","190801","-363","2","2030/01/01 14:59:59","1","カリン","2022/05/18 15:00:00","5.506"
"お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20027007","2","55","0","20027","190801","-363","1","2030/01/01 14:59:59","2","カリン","2022/05/18 15:00:00","1.216"
"お疲れ様でした\n討伐証の交換、\nお忘れないように！","20027008","2","56","0","20027","190801","-363","1","2030/01/01 14:59:59","3","カリン","2022/05/18 15:00:00","1.539"
"終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20027009","2","56","0","20027","190801","-363","1","2030/01/01 14:59:59","4","カリン","2022/05/18 15:00:00","1.875"
"","20027101","2","51","8","20027","101501","-285","5","2030/01/01 14:59:59","101","ミサト","2022/05/18 15:00:00","6"
"","20027102","2","51","8","20027","113501","-285","5","2030/01/01 14:59:59","111","ミサト（サマー）","2022/05/18 15:00:00","6"
"","20027103","1","51","8","20027","101201","-285","2","2030/01/01 14:59:59","201","ハツネ","2022/05/18 15:00:00","4.15"
"","20027104","1","51","8","20027","113401","-285","2","2030/01/01 14:59:59","211","ハツネ（サマー）","2022/05/18 15:00:00","4.15"
"","20027105","4","51","8","20027","101501","-285","2","2030/01/01 14:59:59","102","ミサト","2022/05/18 15:00:00","6.3"
"","20027106","4","51","8","20027","113501","-285","2","2030/01/01 14:59:59","112","ミサト（サマー）","2022/05/18 15:00:00","6.3"
"","20027107","2","51","8","20027","101201","-285","1","2030/01/01 14:59:59","202","ハツネ","2022/05/18 15:00:00","7.43"
"","20027108","2","51","8","20027","113401","-285","1","2030/01/01 14:59:59","212","ハツネ（サマー）","2022/05/18 15:00:00","7.43"
"","20027109","5","51","8","20027","101501","-285","2","2030/01/01 14:59:59","103","ミサト","2022/05/18 15:00:00","10.4"
"","20027110","5","51","8","20027","113501","-285","2","2030/01/01 14:59:59","113","ミサト（サマー）","2022/05/18 15:00:00","10.4"
"","20027111","1","51","8","20027","101201","-285","1","2030/01/01 14:59:59","203","ハツネ","2022/05/18 15:00:00","5.71"
"","20027112","1","51","8","20027","113401","-285","1","2030/01/01 14:59:59","213","ハツネ（サマー）","2022/05/18 15:00:00","5.71"
"","20027113","1","52","8","20027","101501","-285","2","2030/01/01 14:59:59","104","ミサト","2022/05/18 15:00:00","8.71"
"","20027114","1","52","8","20027","113501","-285","2","2030/01/01 14:59:59","114","ミサト（サマー）","2022/05/18 15:00:00","8.71"
"","20027115","1","52","8","20027","101201","-285","2","2030/01/01 14:59:59","204","ハツネ","2022/05/18 15:00:00","4.2"
"","20027116","1","52","8","20027","113401","-285","2","2030/01/01 14:59:59","214","ハツネ（サマー）","2022/05/18 15:00:00","4.2"
"","20027117","1","52","8","20027","101501","-285","1","2030/01/01 14:59:59","105","ミサト","2022/05/18 15:00:00","7.5"
"","20027118","1","52","8","20027","113501","-285","1","2030/01/01 14:59:59","115","ミサト（サマー）","2022/05/18 15:00:00","7.5"
"","20027119","5","52","8","20027","101201","-285","2","2030/01/01 14:59:59","205","ハツネ","2022/05/18 15:00:00","13.55"
"","20027120","5","52","8","20027","113401","-285","2","2030/01/01 14:59:59","215","ハツネ（サマー）","2022/05/18 15:00:00","13.55"
"","20027121","1","52","8","20027","101501","-285","2","2030/01/01 14:59:59","106","ミサト","2022/05/18 15:00:00","7.75"
"","20027122","1","52","8","20027","113501","-285","2","2030/01/01 14:59:59","116","ミサト（サマー）","2022/05/18 15:00:00","7.75"
"","20027123","1","52","8","20027","101201","-285","2","2030/01/01 14:59:59","206","ハツネ","2022/05/18 15:00:00","4.36"
"","20027124","1","52","8","20027","113401","-285","2","2030/01/01 14:59:59","216","ハツネ（サマー）","2022/05/18 15:00:00","4.36"
"ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20028001","1","53","0","20028","190801","-416.5","2","2030/01/01 14:59:59","1","カリン","2022/06/16 15:00:00","3.414"
"ミッションをクリアして、\n報酬をゲットしましょう！","20028002","1","53","0","20028","190801","-416.5","2","2030/01/01 14:59:59","2","カリン","2022/06/16 15:00:00","3.099"
"受け取ることができる\n報酬があるようです\n確認してみてください","20028003","1","54","0","20028","190801","-416.5","2","2030/01/01 14:59:59","3","カリン","2022/06/16 15:00:00","2.801"
"報酬がもらえますよ！\nチェックしてみてください","20028004","2","54","0","20028","190801","-416.5","2","2030/01/01 14:59:59","4","カリン","2022/06/16 15:00:00","0"
"イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20028005","1","57","0","20028","190801","-416.5","1","2030/01/01 14:59:59","5","カリン","2022/06/16 15:00:00","0"
"ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20028006","1","55","0","20028","190801","-363","2","2030/01/01 14:59:59","1","カリン","2022/06/16 15:00:00","5.506"
"お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20028007","2","55","0","20028","190801","-363","1","2030/01/01 14:59:59","2","カリン","2022/06/16 15:00:00","1.216"
"お疲れ様でした\n討伐証の交換、\nお忘れないように！","20028008","2","56","0","20028","190801","-363","1","2030/01/01 14:59:59","3","カリン","2022/06/16 15:00:00","1.539"
"終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20028009","2","56","0","20028","190801","-363","1","2030/01/01 14:59:59","4","カリン","2022/06/16 15:00:00","1.875"
"","20028101","5","51","8","20028","113801","-285","4","2030/01/01 14:59:59","101","ヨリ（エンジェル）","2022/06/16 15:00:00","12.962"
"","20028102","5","51","8","20028","100601","-285","2","2030/01/01 14:59:59","201","アカリ","2022/06/16 15:00:00","12.809"
"","20028104","2","51","8","20028","113801","-285","4","2030/01/01 14:59:59","102","見た目ヨリ・ボイスアカリ","2022/06/16 15:00:00","6.373"
"","20028105","3","51","8","20028","113701","-285","4","2030/01/01 14:59:59","202","見た目アカリ・ボイスヨリ","2022/06/16 15:00:00","8.829"
"","20028106","2","51","8","20028","113801","-285","6","2030/01/01 14:59:59","103","見た目ヨリ・ボイスアカリ","2022/06/16 15:00:00","10.557"
"","20028107","1","51","8","20028","113701","-285","2","2030/01/01 14:59:59","203","見た目アカリ・ボイスヨリ","2022/06/16 15:00:00","11.771"
"","20028108","5","51","8","20028","113801","-285","2","2030/01/01 14:59:59","104","ヨリ（エンジェル）","2022/06/16 15:00:00","8.735"
"","20028109","1","51","8","20028","113701","-285","2","2030/01/01 14:59:59","204","アカリ（エンジェル）","2022/06/16 15:00:00","7.306"
"","20028110","4","52","8","20028","113801","-285","2","2030/01/01 14:59:59","105","ヨリ（エンジェル）","2022/06/16 15:00:00","9.501"
"","20028111","1","52","8","20028","113701","-285","2","2030/01/01 14:59:59","205","アカリ（エンジェル）","2022/06/16 15:00:00","14.779"
"","20028112","1","52","30","20028","113801","-285","4","2030/01/01 14:59:59","106","ヨリ（エンジェル）","2022/06/16 15:00:00","12.815"
"","20028113","1","52","8","20028","113701","-285","2","2030/01/01 14:59:59","206","アカリ（エンジェル）","2022/06/16 15:00:00","9.6"
"","20028114","2","52","8","20028","113801","-285","6","2030/01/01 14:59:59","107","ヨリ（エンジェル）","2022/06/16 15:00:00","7.346"
"","20028115","1","52","8","20028","113701","-285","2","2030/01/01 14:59:59","207","アカリ（エンジェル）","2022/06/16 15:00:00","8.475"
"ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","20029001","1","53","0","20029","190802","-416.5","2","2030/01/01 14:59:59","1","カリン","2022/07/19 8:00:00","3.414"
"ミッションをクリアして、\n報酬をゲットしましょう！","20029002","1","53","0","20029","190802","-416.5","2","2030/01/01 14:59:59","2","カリン","2022/07/19 8:00:00","3.099"
"受け取ることができる\n報酬があるようです\n確認してみてください","20029003","1","54","0","20029","190802","-416.5","2","2030/01/01 14:59:59","3","カリン","2022/07/19 8:00:00","2.801"
"報酬がもらえますよ！\nチェックしてみてください","20029004","2","54","0","20029","190802","-416.5","2","2030/01/01 14:59:59","4","カリン","2022/07/19 8:00:00","0"
"イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","20029005","1","57","0","20029","190802","-416.5","1","2030/01/01 14:59:59","5","カリン","2022/07/19 8:00:00","0"
"ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","20029006","1","55","0","20029","190802","-363","2","2030/01/01 14:59:59","1","カリン","2022/07/19 8:00:00","5.506"
"お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","20029007","2","55","0","20029","190802","-363","1","2030/01/01 14:59:59","2","カリン","2022/07/19 8:00:00","1.216"
"お疲れ様でした\n討伐証の交換、\nお忘れないように！","20029008","2","56","0","20029","190802","-363","1","2030/01/01 14:59:59","3","カリン","2022/07/19 8:00:00","1.539"
"終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","20029009","2","56","0","20029","190802","-363","1","2030/01/01 14:59:59","4","カリン","2022/07/19 8:00:00","1.875"
"","20029101","1","51","8","20029","105401","-285","2","2030/01/01 14:59:59","101","ツムギ","2022/07/19 8:00:00","9.07"
"","20029102","1","51","8","20029","113901","-285","2","2030/01/01 14:59:59","111","ツムギ（ハロウィン）","2022/07/19 8:00:00","9.07"
"","20029103","1","51","8","20029","100301","-285","1","2030/01/01 14:59:59","301","レイ","2022/07/19 8:00:00","0"
"","20029104","1","51","8","20029","114001","-285","1","2030/01/01 14:59:59","311","レイ（ハロウィン）","2022/07/19 8:00:00","0"
"","20029105","1","51","8","20029","100501","-285","1","2030/01/01 14:59:59","201","マツリ","2022/07/19 8:00:00","0"
"","20029106","1","51","8","20029","114101","-285","1","2030/01/01 14:59:59","211","マツリ（ハロウィン）","2022/07/19 8:00:00","0"
"","20029107","4","51","8","20029","105401","-285","1","2030/01/01 14:59:59","102","ツムギ","2022/07/19 8:00:00","4.125"
"","20029108","4","51","8","20029","113901","-285","1","2030/01/01 14:59:59","112","ツムギ（ハロウィン）","2022/07/19 8:00:00","4.125"
"","20029109","6","51","8","20029","100301","-285","3","2030/01/01 14:59:59","302","レイ","2022/07/19 8:00:00","7.138"
"","20029110","6","51","8","20029","114001","-285","3","2030/01/01 14:59:59","312","レイ（ハロウィン）","2022/07/19 8:00:00","7.138"
"","20029111","1","51","8","20029","100501","-285","2","2030/01/01 14:59:59","202","マツリ","2022/07/19 8:00:00","10.045"
"","20029112","1","51","8","20029","114101","-285","2","2030/01/01 14:59:59","212","マツリ（ハロウィン）","2022/07/19 8:00:00","10.045"
