90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"126101","31","109613","109614","109223","10022032","109224","109374"
"126101","32","109614","10061032","109224","10022033","10022032","10037032"
"126101","33","10061032","10061033","10022032","10022034","10022033","10037033"
"126101","34","10061033","10061034","10022033","10022035","10022034","10037034"
"126101","35","10061034","999999","10022034","999999","10022035","999999"
"126201","1","101611","101611","101521","101251","101251","101371"
"126201","2","101611","101611","102461","102222","102221","102371"
"126201","3","102611","102611","102521","103221","102222","102372"
"126201","4","102613","102613","103611","103252","103521","103251"
"126201","5","103611","103611","103522","103222","103252","103371"
"126201","6","103613","103371","103522","104221","103222","103372"
"126201","7","103613","103614","103614","104222","104221","104371"
"126201","8","103614","104611","104221","104223","104222","104522"
"126201","9","104611","104612","104222","104224","104223","104462"
"126201","10","104612","104613","104223","105221","104224","104463"
"126201","11","104613","105611","104224","105222","105221","105521"
"126201","12","105611","105612","105221","105223","105222","105372"
"126201","13","105612","105613","105222","105224","105223","105373"
"126201","14","105613","105614","105223","105225","105224","105523"
"126201","15","105614","105615","105224","105226","105225","105375"
"126201","16","105615","105616","105225","105227","105226","105376"
"126201","17","105616","105617","105226","106221","105227","105377"
"126201","18","105617","106611","105227","106222","106221","106371"
"126201","19","106611","106612","106221","106223","106222","106372"
"126201","20","106612","106613","106222","107221","106223","106373"
"126201","21","106613","107611","106223","107222","107221","107371"
"126201","22","107611","107612","107221","107223","107222","107372"
"126201","23","107612","107613","107222","108221","107223","107373"
"126201","24","107613","108611","107223","108222","108221","108521"
"126201","25","108611","108612","108221","108223","108222","108462"
"126201","26","108612","108613","108222","108224","108223","108523"
"126201","27","108613","108614","108223","109221","108224","108524"
"126201","28","108614","109611","108224","109222","109221","109461"
"126201","29","109611","109612","109221","109223","109222","109522"
"126201","30","109612","109613","109222","109224","109223","109463"
"126201","31","109613","109614","109223","10022032","109224","109524"
"126201","32","109614","10061032","109224","10022033","10022032","10046032"
"126201","33","10061032","10061033","10022032","10022034","10022033","10046033"
"126201","34","10061033","10061034","10022033","10022035","10022034","10052034"
"126201","35","10061034","999999","10022034","999999","10022035","999999"
"126301","1","101611","101611","101521","101251","101251","101371"
"126301","2","101611","101611","102461","102252","102251","102371"
"126301","3","102611","102612","102521","103251","102252","102372"
"126301","4","102582","102614","103521","103252","103251","103521"
"126301","5","103581","103612","103461","103222","103252","103371"
"126301","6","103582","103613","103522","104221","103222","103372"
"126301","7","103582","103614","103614","104252","104221","104371"
"126301","8","103614","104581","104461","104253","104252","104372"
"126301","9","104611","104612","104522","104254","104253","104523"
"126301","10","104612","104613","104462","105251","104254","104373"
"126301","11","104613","105611","104463","105252","105251","105371"
"126301","12","105611","105612","105521","105253","105252","105372"
"126301","13","105612","105613","105522","105254","105253","105373"
"126301","14","105613","105614","105462","105255","105254","105374"
"126301","15","105614","105615","105374","105256","105255","105463"
"126301","16","105615","105616","105463","105257","105256","105524"
"126301","17","105616","105617","105524","106251","105257","105464"
"126301","18","105617","106611","105464","106252","106251","106461"
"126301","19","106611","106612","106461","106253","106252","106521"
"126301","20","106612","106613","106372","107251","106253","106462"
"126301","21","106613","107611","106462","107252","107251","107461"
"126301","22","107611","107612","107461","107253","107252","107462"
"126301","23","107612","107613","107462","108251","107253","107463"
"126301","24","107613","108611","107463","108252","108251","108371"
"126301","25","108611","108612","108371","108253","108252","108372"
"126301","26","108612","108613","108372","108254","108253","108373"
"126301","27","108613","108614","108373","109251","108254","108374"
"126301","28","108614","109611","108374","109252","109251","109371"
"126301","29","109611","109612","109371","109253","109252","109372"
"126301","30","109612","109613","109372","109254","109253","109373"
"126301","31","109613","109614","109373","10025032","109254","109374"
"126301","32","109614","10061032","109374","10025033","10025032","10037032"
"126301","33","10061032","10061033","10037032","10025034","10025033","10037033"
"126301","34","10061033","10061034","10037033","10025035","10025034","10037034"
"126301","35","10061034","999999","10037034","999999","10025035","999999"
"126401","1","101551","101071","101431","101101","101071","101281"
"126401","2","101551","101551","102431","102101","102071","102341"
"126401","3","102551","102551","102432","103071","102101","102342"
"126401","4","102552","102552","103431","103101","103071","103341"
"126401","5","103551","103551","103432","103072","103101","103342"
"126401","6","103582","103342","103432","104101","103072","103343"
"126401","7","103552","103072","103553","104102","104101","104341"
"126401","8","103553","104551","104101","104073","104102","104342"
"126401","9","104551","104552","104102","104104","104313","104343"
"126401","10","104552","104554","104283","105101","104104","104284"
"126401","11","104553","105551","104104","105102","105101","105341"
"126401","12","105551","105552","105101","105103","105102","105282"
"126401","13","105552","105553","105102","105104","105103","105343"
"126401","14","105553","105554","105103","105105","105104","105344"
"126401","15","105554","105555","105104","105106","105105","105285"
"126401","16","105555","105556","105105","105107","105106","105286"
"126401","17","105556","105557","105106","106101","105107","105287"
"126401","18","105557","106551","105107","106102","106101","106341"
"126401","19","106551","106552","106101","106103","106102","106282"
"126401","20","106552","106553","106102","107101","106103","106283"
"126401","21","106553","107551","106103","107102","107101","107281"
"126401","22","107551","107552","107101","107103","107102","107282"
"126401","23","107552","107553","107102","108101","107103","107283"
"126401","24","107553","108551","107103","108102","108101","108281"
"126401","25","108551","108552","108101","108103","108102","108282"
"126401","26","108552","108553","108102","108104","108103","108403"
"126401","27","108553","108554","108103","109101","108104","108434"
"126401","28","108554","109551","108104","109102","109101","109281"
"126401","29","109551","109552","109101","109103","109102","109282"
"126401","30","109552","109553","109102","109104","109103","109283"
"126401","31","109553","109554","109103","10010032","109104","109284"
"126401","32","109554","10055032","109104","10010033","10010032","10028032"
"126401","33","10055032","10055033","10010032","10010034","10010033","10028033"
"126401","34","10055033","10055034","10010033","10010035","10010034","10028034"
"126401","35","10055034","999999","10010034","999999","10010035","999999"
"126501","1","101611","101611","101521","101251","101251","101371"
"126501","2","101611","101611","102461","102222","102221","102371"
"126501","3","102611","102611","102521","103221","102222","102372"
"126501","4","102613","102613","103521","103252","103221","103521"
"126501","5","103611","103611","103522","103222","103252","103371"
"126501","6","103613","103371","103522","104221","103222","103372"
"126501","7","103613","103222","103614","104222","104221","104371"
"126501","8","103614","104611","104221","104223","104222","104522"
"126501","9","104611","104612","104222","104224","104223","104523"
"126501","10","104612","104613","104223","105221","104224","104463"
"126501","11","104613","105611","104224","105222","105221","105521"
"126501","12","105611","105612","105221","105223","105222","105372"
"126501","13","105612","105613","105222","105224","105223","105373"
"126501","14","105613","105614","105223","105225","105224","105523"
"126501","15","105614","105615","105224","105226","105225","105375"
"126501","16","105615","105616","105225","105227","105226","105376"
"126501","17","105616","105617","105226","106221","105227","105377"
"126501","18","105617","106611","105227","106222","106221","106371"
"126501","19","106611","106612","106221","106223","106222","106372"
"126501","20","106612","106613","106222","107221","106223","106373"
"126501","21","106613","107611","106223","107222","107221","107371"
"126501","22","107611","107612","107221","107223","107222","107372"
"126501","23","107612","107613","107222","108221","107223","107373"
"126501","24","107613","108611","107223","108222","108221","108521"
"126501","25","108611","108612","108221","108223","108222","108462"
"126501","26","108612","108613","108222","108224","108223","108523"
"126501","27","108613","108614","108223","109221","108224","108524"
"126501","28","108614","109611","108224","109222","109221","109461"
"126501","29","109611","109612","109221","109223","109222","109522"
"126501","30","109612","109613","109222","109224","109223","109463"
"126501","31","109613","109614","109223","10022032","109224","109524"
"126501","32","109614","10061032","109224","10022033","10022032","10046032"
"126501","33","10061032","10061033","10022032","10022034","10022033","10046033"
"126501","34","10061033","10061034","10022033","10022035","10022034","10052034"
"126501","35","10061034","999999","10022034","999999","10022035","999999"
"126601","1","101611","101611","101521","101251","101251","101371"
"126601","2","101611","101611","102461","102252","102251","102371"
"126601","3","102611","102612","102521","103251","102252","102372"
"126601","4","102582","102614","103521","103252","103251","103521"
"126601","5","103581","103612","103461","103222","103252","103371"
"126601","6","103582","103613","103522","104221","103222","103372"
"126601","7","103582","103614","103614","104252","104221","104371"
"126601","8","103614","104581","104251","104253","104252","104372"
"126601","9","104611","104612","104252","104254","104253","104523"
"126601","10","104612","104613","104253","105251","104254","104373"
"126601","11","104613","105611","104463","105252","105251","105371"
"126601","12","105611","105612","105521","105253","105252","105372"
"126601","13","105612","105613","105522","105254","105253","105373"
"126601","14","105613","105614","105462","105255","105254","105374"
"126601","15","105614","105615","105374","105256","105255","105463"
"126601","16","105615","105616","105463","105257","105256","105524"
"126601","17","105616","105617","105524","106251","105257","105464"
"126601","18","105617","106611","105464","106222","106251","106611"
"126601","19","106611","106612","106221","106223","106222","106612"
"126601","20","106612","106613","106222","107221","106223","106613"
"126601","21","106613","107611","106223","107222","107221","107461"
"126601","22","107611","107612","107221","107223","107222","107462"
"126601","23","107612","107613","107222","108221","107223","107463"
"126601","24","107613","108611","107223","108252","108221","108371"
"126601","25","108611","108612","108251","108253","108252","108372"
"126601","26","108612","108613","108372","108254","108253","108373"
"126601","27","108613","108614","108373","109251","108254","108374"
"126601","28","108614","109611","108374","109252","109251","109371"
"126601","29","109611","109612","109251","109253","109252","109522"
"126601","30","109612","109613","109252","109254","109253","109373"
"126601","31","109613","109614","109253","10025032","109254","109524"
"126601","32","109614","10061032","109254","10025033","10025032","10046032"
"126601","33","10061032","10061033","10025032","10025034","10025033","10046033"
"126601","34","10061033","10061034","10025033","10025035","10025034","10052034"
"126601","35","10061034","999999","10025034","999999","10025035","999999"
"126701","1","101551","101011","101401","101011","101011","101281"
"126701","2","101551","101551","102071","102013","102011","102281"
"126701","3","102551","102011","102401","103011","102013","102282"
"126701","4","102552","102552","103431","103012","103011","103281"
"126701","5","103551","103071","103401","103013","103012","103282"
"126701","6","103552","103552","103401","104011","103013","103283"
"126701","7","103552","103553","103013","104012","104011","104281"
"126701","8","103553","104551","104011","104013","104012","104282"
"126701","9","104551","104552","104012","104014","104013","104402"
"126701","10","104552","104553","104013","105011","104014","104284"
"126701","11","104553","105551","104014","105012","105011","105281"
"126701","12","105551","105552","105011","105013","105012","105282"
"126701","13","105552","105553","105012","105014","105013","105283"
"126701","14","105553","105554","105013","105015","105014","105284"
"126701","15","105554","105555","105014","105016","105015","105285"
"126701","16","105555","105556","105402","105017","105016","105433"
"126701","17","105556","105557","105433","106011","105017","105403"
"126701","18","105557","106551","105017","106012","106011","106281"
"126701","19","106551","106552","106011","106013","106012","106282"
"126701","20","106552","106553","106012","107011","106013","106283"
"126701","21","106553","107551","106013","107012","107011","107281"
"126701","22","107551","107552","107011","107013","107012","107282"
"126701","23","107552","107553","107012","108011","107013","107283"
"126701","24","107553","108551","107013","108012","108011","108401"
"126701","25","108551","108552","108011","108013","108012","108312"
"126701","26","108552","108553","108012","108014","108013","108403"
"126701","27","108553","108554","108013","109011","108014","108494"
"126701","28","108554","109551","108014","109012","109011","109341"
"126701","29","109551","109552","109011","109013","109012","109432"
"126701","30","109552","109553","109012","109014","109013","109343"
"126701","31","109553","109554","109013","10001032","109014","109494"
"126701","32","109554","10055032","109014","10001033","10001032","10034032"
"126701","33","10055032","10055033","10001032","10001034","10001033","10043033"
"126701","34","10055033","10055034","10001033","10001035","10001034","10034034"
"126701","35","10055034","999999","10001034","999999","10001035","999999"
"126801","1","101581","101581","101401","101011","101011","101281"
"126801","2","101581","101581","102281","102014","102011","102281"
"126801","3","102581","102581","102282","103011","102014","102282"
"126801","4","102582","102582","103311","103012","103011","103281"
"126801","5","103581","103581","103491","103013","103012","103282"
"126801","6","103582","103582","103582","104011","103013","103372"
"126801","7","103582","103583","103583","104012","104401","104281"
"126801","8","103583","104581","104401","104013","104012","104432"
"126801","9","104581","104582","104282","104014","104013","104313"
"126801","10","104582","104583","104462","105011","104014","104314"
"126801","11","104583","105581","104314","105012","105011","105281"
"126801","12","105581","105582","105281","105013","105012","105342"
"126801","13","105582","105583","105282","105014","105013","105313"
"126801","14","105583","105584","105283","105015","105014","105314"
"126801","15","105584","105585","105284","105016","105015","105402"
"126801","16","105585","105586","105402","105017","105016","105433"
"126801","17","105586","105587","105433","106011","105017","105403"
"126801","18","105587","106581","105403","106012","106011","106401"
"126801","19","106581","106582","106401","106013","106012","106431"
"126801","20","106582","106583","106431","107011","106013","106491"
"126801","21","106583","107581","106491","107012","107011","107311"
"126801","22","107581","107582","107311","107013","107012","107312"
"126801","23","107582","107583","107312","108011","107013","107313"
"126801","24","107583","108581","107313","108012","108011","108281"
"126801","25","108581","108582","108281","108013","108012","108312"
"126801","26","108582","108583","108312","108014","108013","108313"
"126801","27","108583","108584","108313","109011","108014","108314"
"126801","28","108584","109581","108314","109012","109011","109281"
"126801","29","109581","109582","109311","109013","109012","109312"
"126801","30","109582","109583","109312","109014","109013","109313"
"126801","31","109583","109584","109313","10001032","109014","109314"
"126801","32","109584","10058032","109314","10001033","10001032","10031032"
"126801","33","10058032","10058033","10031032","10001034","10001033","10031033"
"126801","34","10058033","10058034","10031033","10001035","10001034","10031034"
"126801","35","10058034","999999","10031034","999999","10001035","999999"
"126901","1","101611","101611","101521","101251","101251","101371"
"126901","2","101611","101611","102461","102222","102221","102371"
"126901","3","102611","102611","102521","103221","102222","102372"
"126901","4","102613","102613","103521","103252","103221","103521"
"126901","5","103611","103611","103522","103222","103252","103371"
"126901","6","103613","103371","103522","104221","103222","103372"
"126901","7","103613","103614","103614","104222","104221","104371"
"126901","8","103583","104611","104461","104223","104222","104522"
"126901","9","104581","104612","104522","104224","104223","104462"
"126901","10","104612","104613","104523","105221","104224","104463"
"126901","11","104613","105611","104463","105222","105221","105521"
"126901","12","105611","105612","105521","105223","105222","105372"
"126901","13","105612","105613","105522","105224","105223","105373"
"126901","14","105613","105614","105462","105225","105224","105523"
"126901","15","105614","105615","105523","105226","105225","105375"
"126901","16","105615","105616","105375","105227","105226","105376"
"126901","17","105616","105617","105376","106221","105227","105377"
"126901","18","105617","106611","105377","106222","106221","106371"
"126901","19","106611","106612","106371","106223","106222","106372"
"126901","20","106612","106613","106521","107221","106223","106373"
"126901","21","106613","107611","106373","107222","107221","107371"
"126901","22","107611","107612","107371","107223","107222","107372"
"126901","23","107612","107613","107372","108221","107223","107373"
"126901","24","107613","108611","107373","108222","108221","108521"
"126901","25","108611","108612","108521","108223","108222","108462"
"126901","26","108612","108613","108462","108224","108223","108523"
"126901","27","108613","108614","108523","109221","108224","108524"
"126901","28","108614","109611","108524","109222","109221","109461"
"126901","29","109611","109612","109461","109223","109222","109522"
"126901","30","109612","109613","109522","109224","109223","109463"
"126901","31","109613","109614","109463","10022032","109224","109524"
"126901","32","109614","10061032","109524","10022033","10022032","10046032"
"126901","33","10061032","10061033","10046032","10022034","10022033","10046033"
"126901","34","10061033","10061034","10046033","10022035","10022034","10052034"
"126901","35","10061034","999999","10052034","999999","10022035","999999"
"127001","1","101581","101581","101401","101071","101071","101281"
"127001","2","101581","101581","102281","102041","102071","102281"
"127001","3","102581","102581","102282","103071","102041","102282"
"127001","4","102582","102582","103311","103041","103431","103281"
"127001","5","103581","103581","103491","103072","103041","103282"
"127001","6","103582","103371","103582","104071","103072","103372"
"127001","7","103582","103583","103583","104072","104071","104281"
"127001","8","103583","104581","104401","104073","104072","104432"
"127001","9","104581","104582","104282","104074","104073","104313"
"127001","10","104582","104583","104462","105071","104074","104314"
"127001","11","104583","105581","104314","105072","105071","105281"
"127001","12","105581","105582","105281","105073","105072","105342"
"127001","13","105582","105583","105282","105074","105073","105313"
"127001","14","105583","105584","105283","105075","105074","105314"
"127001","15","105584","105585","105284","105076","105075","105402"
"127001","16","105585","105586","105402","105077","105076","105433"
"127001","17","105586","105587","105433","106071","105077","105403"
"127001","18","105587","106581","105403","106072","106071","106401"
"127001","19","106581","106582","106401","106073","106072","106431"
"127001","20","106582","106583","106431","107071","106073","106491"
"127001","21","106583","107581","106491","107072","107071","107311"
"127001","22","107581","107582","107311","107073","107072","107312"
"127001","23","107582","107583","107312","108071","107073","107313"
"127001","24","107583","108581","107313","108072","108071","108281"
"127001","25","108581","108582","108281","108073","108072","108312"
"127001","26","108582","108583","108312","108074","108073","108313"
"127001","27","108583","108584","108313","109071","108074","108314"
"127001","28","108584","109581","108314","109072","109071","109281"
"127001","29","109581","109582","109311","109073","109072","109312"
"127001","30","109582","109583","109312","109074","109073","109313"
"127001","31","109583","109584","109313","10007032","109074","109314"
"127001","32","109584","10058032","109314","10007033","10007032","10031032"
"127001","33","10058032","10058033","10031032","10007034","10007033","10031033"
"127001","34","10058033","10058034","10031033","10007035","10007034","10031034"
"127001","35","10058034","999999","10031034","999999","10007035","999999"
"127101","1","101551","101011","101401","101011","101011","101281"
"127101","2","101551","101551","102071","102013","102011","102281"
"127101","3","102551","102011","102401","103011","102013","102282"
"127101","4","102552","102552","103431","103012","103011","103281"
"127101","5","103551","103551","103401","103013","103012","103282"
"127101","6","103552","103552","103401","104011","103013","103283"
"127101","7","103552","103553","103013","104012","104011","104281"
"127101","8","103553","104551","104011","104013","104012","104282"
"127101","9","104551","104552","104012","104014","104013","104402"
"127101","10","104552","104553","104013","105011","104014","104284"
"127101","11","104553","105551","104014","105012","105011","105281"
"127101","12","105551","105552","105011","105013","105012","105282"
"127101","13","105552","105553","105012","105014","105013","105283"
"127101","14","105553","105554","105013","105015","105014","105284"
"127101","15","105554","105555","105014","105016","105015","105285"
"127101","16","105555","105556","105402","105017","105016","105433"
"127101","17","105556","105557","105433","106011","105017","105403"
"127101","18","105557","106551","105017","106012","106011","106281"
"127101","19","106551","106552","106011","106013","106012","106282"
"127101","20","106552","106553","106012","107011","106013","106283"
"127101","21","106553","107551","106013","107012","107011","107281"
"127101","22","107551","107552","107011","107013","107012","107282"
"127101","23","107552","107553","107012","108011","107013","107283"
"127101","24","107553","108551","107013","108012","108011","108401"
"127101","25","108551","108552","108011","108013","108012","108312"
"127101","26","108552","108553","108012","108014","108013","108403"
"127101","27","108553","108554","108013","109011","108014","108494"
"127101","28","108554","109551","108014","109012","109011","109341"
"127101","29","109551","109552","109011","109013","109012","109432"
"127101","30","109552","109553","109012","109014","109013","109343"
"127101","31","109553","109554","109013","10001032","109014","109434"
"127101","32","109554","10055032","109014","10001033","10001032","10034032"
"127101","33","10055032","10055033","10001032","10001034","10001033","10043033"
"127101","34","10055033","10055034","10001033","10001035","10001034","10034034"
"127101","35","10055034","999999","10001034","999999","10001035","999999"
"127201","1","101581","101611","101521","101251","101251","101371"
"127201","2","101581","101611","102461","102252","102251","102371"
"127201","3","102581","102612","102521","103251","102252","102372"
"127201","4","102582","102614","103521","103252","103251","103521"
"127201","5","103581","103612","103461","103222","103252","103371"
"127201","6","103582","103613","103522","104251","103222","103372"
"127201","7","103582","103614","103614","104252","104251","104371"
"127201","8","103614","104581","104461","104253","104252","104372"
"127201","9","104611","104582","104522","104254","104253","104523"
"127201","10","104612","104613","104462","105251","104254","104373"
"127201","11","104613","105611","104463","105252","105251","105371"
"127201","12","105611","105612","105521","105253","105252","105372"
"127201","13","105612","105613","105522","105254","105253","105373"
"127201","14","105613","105614","105462","105255","105254","105374"
"127201","15","105614","105615","105374","105226","105255","105463"
"127201","16","105615","105616","105463","105227","105256","105524"
"127201","17","105616","105617","105524","106251","105257","105464"
"127201","18","105587","106581","105464","106252","106251","106461"
"127201","19","106581","106582","106461","106253","106252","106521"
"127201","20","106582","106583","106372","107251","106253","106462"
"127201","21","106613","107611","106462","107252","107251","107461"
"127201","22","107611","107612","107461","107253","107252","107462"
"127201","23","107612","107613","107462","108251","107253","107463"
"127201","24","107613","108611","107463","108252","108251","108371"
"127201","25","108611","108612","108371","108253","108252","108372"
"127201","26","108612","108613","108372","108254","108253","108373"
"127201","27","108613","108614","108373","109251","108254","108374"
"127201","28","108614","109611","108374","109252","109251","109371"
"127201","29","109611","109612","109371","109253","109252","109372"
"127201","30","109612","109613","109372","109254","109253","109373"
"127201","31","109613","109614","109373","10025032","109254","109374"
"127201","32","109614","10061032","109374","10025033","10025032","10037032"
"127201","33","10061032","10061033","10037032","10025034","10025033","10037033"
"127201","34","10061033","10061034","10037033","10025035","10025034","10037034"
"127201","35","10061034","999999","10037034","999999","10025035","999999"
"127301","1","101551","101131","101551","101131","101131","101281"
"127301","2","101551","101131","102551","102131","102071","102341"
"127301","3","102551","102071","102552","103071","102131","102342"
"127301","4","102552","102131","103551","103131","103071","103341"
"127301","5","103551","103071","103552","103132","103131","103342"
"127301","6","103552","103131","103552","104131","103132","103343"
"127301","7","103582","103553","103553","104132","104131","104341"
"127301","8","103553","104551","104131","104133","104132","104342"
"127301","9","104551","104552","104132","104134","104133","104343"
"127301","10","104552","104554","104133","105131","104134","104344"
"127301","11","104553","105551","104134","105132","105131","105281"
"127301","12","105551","105552","105131","105133","105132","105282"
"127301","13","105552","105553","105132","105134","105133","105491"
"127301","14","105553","105554","105133","105135","105134","105284"
"127301","15","105554","105555","105134","105136","105135","105345"
"127301","16","105555","105556","105135","105137","105136","105286"
"127301","17","105556","105557","105136","106131","105137","105287"
"127301","18","105557","106551","105137","106132","106131","106341"
"127301","19","106551","106552","106131","106133","106132","106282"
"127301","20","106552","106553","106132","107131","106133","106283"
"127301","21","106553","107551","106133","107132","107131","107491"
"127301","22","107551","107552","107131","107133","107132","107492"
"127301","23","107552","107553","107132","108131","107133","107343"
"127301","24","107553","108551","107133","108132","108131","108431"
"127301","25","108551","108552","108131","108133","108132","108492"
"127301","26","108552","108553","108132","108134","108133","108343"
"127301","27","108553","108554","108133","109131","108134","108434"
"127301","28","108554","109551","108134","109132","109131","109341"
"127301","29","109551","109552","109131","109133","109132","109432"
"127301","30","109552","109553","109132","109134","109133","109493"
"127301","31","109553","109554","109133","10013032","109134","109494"
"127301","32","109554","10055032","109134","10013033","10013032","10034032"
"127301","33","10055032","10055033","10013032","10013034","10013033","10043033"
"127301","34","10055033","10055034","10013033","10013035","10013034","10034034"
"127301","35","10055034","999999","10013034","999999","10013035","999999"
"127501","1","101551","101071","101401","101011","101011","101281"
"127501","2","101551","101071","102493","102013","102011","102311"
"127501","3","102551","102071","102401","103011","102013","102312"
"127501","4","102582","102552","103431","103012","103011","103281"
"127501","5","103551","103551","103401","103013","103012","103282"
"127501","6","103552","103552","103401","104011","103013","103283"
"127501","7","103582","103013","103553","104012","104491","104311"
"127501","8","103553","104551","104401","104013","104012","104282"
"127501","9","104551","104552","104432","104014","104013","104402"
"127501","10","104552","104553","104283","105011","104014","104433"
"127501","11","104553","105551","104284","105012","105011","105401"
"127501","12","105551","105552","105281","105013","105012","105342"
"127501","13","105552","105553","105282","105014","105013","105283"
"127501","14","105553","105554","105283","105015","105014","105284"
"127501","15","105554","105555","105284","105016","105015","105402"
"127501","16","105555","105556","105402","105017","105016","105433"
"127501","17","105556","105557","105433","106011","105017","105403"
"127501","18","105557","106551","105403","106012","106011","106281"
"127501","19","106551","106552","106281","106013","106012","106431"
"127501","20","106552","106553","106431","107011","106013","106343"
"127501","21","106553","107551","106343","107012","107011","107341"
"127501","22","107551","107552","107341","107013","107012","107342"
"127501","23","107552","107553","107342","108011","107013","107283"
"127501","24","107553","108551","107283","108012","108011","108431"
"127501","25","108551","108552","108431","108013","108012","108312"
"127501","26","108552","108553","108312","108014","108013","108313"
"127501","27","108553","108554","108313","109011","108014","108314"
"127501","28","108554","109551","108314","109012","109011","109401"
"127501","29","109551","109552","109401","109013","109012","109402"
"127501","30","109552","109553","109402","109014","109013","109343"
"127501","31","109553","109554","109343","10001032","109014","109494"
"127501","32","109554","10055032","109494","10001033","10001032","10040032"
"127501","33","10055032","10055033","10040032","10001034","10001033","10040033"
"127501","34","10055033","10055034","10040033","10001035","10001034","10049034"
"127501","35","10055034","999999","10049034","999999","10001035","999999"
"127601","1","101581","101551","101401","101011","101011","101281"
"127601","2","101581","101551","102493","102041","102071","102281"
"127601","3","102581","102162","102401","103071","102041","102282"
"127601","4","102582","102163","103431","103041","103071","103311"
"127601","5","103581","103551","103401","103042","103041","103282"
"127601","6","103582","103552","103401","104041","103042","103283"
"127601","7","103582","103583","103583","104042","104041","104311"
"127601","8","103583","104581","104491","104043","104042","104432"
"127601","9","104581","104582","104312","104044","104043","104313"
"127601","10","104582","104553","104402","105041","104044","104284"
"127601","11","104583","105581","104433","105042","105041","105311"
"127601","12","105581","105582","105401","105043","105042","105431"
"127601","13","105582","105583","105431","105044","105043","105313"
"127601","14","105583","105584","105491","105045","105044","105284"
"127601","15","105584","105585","105432","105046","105045","105315"
"127601","16","105585","105586","105315","105047","105046","105316"
"127601","17","105586","105587","105316","106041","105047","105317"
"127601","18","105587","106581","105317","106042","106041","106311"
"127601","19","106581","106582","106311","106043","106042","106312"
"127601","20","106582","106583","106312","107041","106043","106313"
"127601","21","106583","107581","106313","107042","107041","107311"
"127601","22","107581","107582","107311","107043","107042","107312"
"127601","23","107582","107583","107312","108041","107043","107313"
"127601","24","107583","108581","107313","108042","108041","108311"
"127601","25","108581","108582","108311","108043","108042","108282"
"127601","26","108582","108583","108282","108044","108043","108283"
"127601","27","108583","108584","108283","109041","108044","108284"
"127601","28","108584","109581","108284","109042","109041","109311"
"127601","29","109581","109582","109311","109043","109042","109312"
"127601","30","109582","109583","109312","109044","109043","109313"
"127601","31","109583","109584","109313","10004032","109044","109314"
"127601","32","109584","10058032","109314","10004033","10004032","10031032"
"127601","33","10058032","10058033","10031032","10004034","10004033","10031033"
"127601","34","10058033","10058034","10031033","10004035","10004034","10031034"
"127601","35","10058034","999999","10031034","999999","10004035","999999"
"127701","1","101581","101611","101521","101251","101251","101371"
"127701","2","101581","101611","102461","102252","102251","102371"
"127701","3","102581","102611","102521","103251","102252","102372"
"127701","4","102582","102613","103521","103252","103251","103521"
"127701","5","103581","103611","103461","103222","103252","103371"
"127701","6","103582","103613","103522","104251","103222","103372"
"127701","7","103582","103614","103614","104252","104251","104371"
"127701","8","103583","104611","104461","104253","104252","104372"
"127701","9","104581","104612","104522","104254","104253","104523"
"127701","10","104582","104613","104523","105251","104254","104373"
"127701","11","104583","105611","104373","105252","105251","105371"
"127701","12","105581","105612","105371","105253","105252","105522"
"127701","13","105582","105613","105372","105254","105253","105462"
"127701","14","105583","105614","105373","105255","105254","105374"
"127701","15","105584","105615","105374","105256","105255","105463"
"127701","16","105585","105616","105463","105257","105256","105524"
"127701","17","105586","105617","105524","106251","105257","105464"
"127701","18","105587","106611","105464","106252","106251","106461"
"127701","19","106581","106612","106461","106253","106252","106521"
"127701","20","106582","106613","106372","107251","106253","106462"
"127701","21","106583","107611","106462","107252","107251","107461"
"127701","22","107581","107612","107461","107253","107252","107462"
"127701","23","107582","107613","107462","108251","107253","107463"
"127701","24","107583","108611","107463","108252","108251","108371"
"127701","25","108581","108612","108371","108253","108252","108372"
"127701","26","108582","108613","108372","108254","108253","108373"
"127701","27","108583","108614","108373","109251","108254","108374"
"127701","28","108584","109611","108374","109252","109251","109371"
"127701","29","109581","109612","109371","109253","109252","109372"
"127701","30","109582","109613","109372","109254","109253","109373"
"127701","31","109583","109614","109373","10025032","109254","109374"
"127701","32","109584","10061032","109374","10025033","10025032","10037032"
"127701","33","10058032","10061033","10037032","10025034","10025033","10037033"
"127701","34","10058033","10061034","10037033","10025035","10025034","10037034"
"127701","35","10058034","999999","10037034","999999","10025035","999999"
"127801","1","101611","101611","101521","101251","101251","101371"
"127801","2","101611","101611","102461","102222","102221","102371"
"127801","3","102611","102611","102521","103221","102222","102372"
