ac2ba969a30258e1dd58d2bdbdbc48515fa349f64347c17122eaa581dd6bb9cb,17dec2271bd5d42dd359221becc79d6ce1504169865fd56ececf68eebcf74209,a19248dcb087683d3054a5d55019966ae32e46d0cd09d09f2821021a57cbb8fb,9be44b12c69d5d7e5e75f751ad3088027acbaa960503e9c07969759064eae044,6b941c400aff2513f699ee6e36c186a9d3aedfecac4fc5e29c8209af4471c22f,6a360243dc2a8bc5820d1938eb06555b3accc46313c1b4244e3e1ec59f9c16b1,f31ae74e4ac695375fc8f1dd8829ca2c6bb7472f19ea0c970928b88e7db0a9d5,6278b9c03e9478d44e0cc7dca51e991c97337f60b693b0b950bc206a1af858b2
"985","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180201"
"986","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180501"
"987","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","180401"
"988","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","107001"
"989","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","106101"
"990","375","0","3","2025/03/03 18:59:59","2025/02/28 12:00:00","0","107101"
"991","376","30376","3","2025/03/15 14:59:59","2025/03/03 19:00:00","1171","134301"
"992","377","0","3","2025/03/15 14:59:59","2025/03/10 12:00:00","0","129301"
"993","377","0","3","2025/03/15 14:59:59","2025/03/10 12:00:00","0","120001"
"994","378","30378","3","2025/03/31 11:59:59","2025/03/15 15:00:00","1172","134401"
"995","379","30379","3","2025/04/08 11:59:59","2025/03/31 12:00:00","1173","134601"
"996","380","30380","3","2025/04/15 14:59:59","2025/04/08 12:00:00","1174","134501"
"997","381","30381","3","2025/04/26 11:59:59","2025/04/15 15:00:00","1175","134701"
"998","382","0","3","2025/04/30 11:59:59","2025/04/26 12:00:00","0","129801"
"999","382","0","3","2025/04/30 11:59:59","2025/04/26 12:00:00","0","125301"
"1000","382","0","3","2025/04/30 11:59:59","2025/04/26 12:00:00","0","121501"
"1001","383","50383","3","2025/05/03 18:59:59","2025/04/30 12:00:00","1176","133101"
"1002","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","134001"
"1003","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","133001"
"1004","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","181201"
"1005","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","129701"
"1006","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","129601"
"1007","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","129001"
"1008","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","181101"
"1009","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","126501"
"1010","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","126401"
"1011","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","118201"
"1012","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","181001"
"1013","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","123001"
"1014","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180901"
"1015","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","118101"
"1016","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180801"
"1017","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","106701"
"1018","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180701"
"1019","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180301"
"1020","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180601"
"1021","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180101"
"1022","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","106801"
"1023","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180201"
"1024","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180501"
"1025","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","180401"
"1026","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","107001"
"1027","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","106101"
"1028","383","0","3","2025/05/03 18:59:59","2025/04/30 12:00:00","0","107101"
"1029","384","0","3","2025/05/15 14:59:59","2025/05/03 19:00:00","0","130101"
"1030","384","0","3","2025/05/15 14:59:59","2025/05/03 19:00:00","0","130001"
"1031","384","0","3","2025/05/15 14:59:59","2025/05/03 19:00:00","0","130201"
"1032","384","0","3","2025/05/15 14:59:59","2025/05/03 19:00:00","0","132201"
"1033","384","0","3","2025/05/15 14:59:59","2025/05/03 19:00:00","0","130701"
"1034","384","0","3","2025/05/15 14:59:59","2025/05/03 19:00:00","0","130801"
"1035","385","30385","3","2025/05/15 14:59:59","2025/05/03 19:00:00","1177","132301"
"1036","386","0","3","2025/05/31 11:59:59","2025/05/15 15:00:00","0","125601"
"1037","386","0","3","2025/05/31 11:59:59","2025/05/15 15:00:00","0","125501"
"1038","386","0","3","2025/05/31 11:59:59","2025/05/15 15:00:00","0","111501"
"1039","387","30387","3","2025/05/31 11:59:59","2025/05/15 15:00:00","1178","132501"
"1040","388","30388","3","2025/06/10 11:59:59","2025/05/31 12:00:00","1179","134801"
"1041","389","0","3","2025/06/20 11:59:59","2025/06/10 12:00:00","0","132801"
"1042","389","0","3","2025/06/20 11:59:59","2025/06/10 12:00:00","0","130901"
"1043","389","0","3","2025/06/20 11:59:59","2025/06/10 12:00:00","0","131001"
"1044","389","0","3","2025/06/20 11:59:59","2025/06/10 12:00:00","0","126201"
"1045","390","30390","3","2025/06/20 11:59:59","2025/06/10 12:00:00","1180","134901"
"1046","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","129501"
"1047","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","110301"
"1048","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","107501"
"1049","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","107801"
"1050","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","110001"
"1051","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","107901"
"1052","391","0","3","2025/06/27 11:59:59","2025/06/20 12:00:00","0","107701"
"1053","392","30392","3","2025/06/27 11:59:59","2025/06/20 12:00:00","1181","132401"
"1054","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","1182","118201"
"1055","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","133101"
"1056","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","134001"
"1057","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","133001"
"1058","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","181201"
"1059","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","129701"
"1060","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","129601"
"1061","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","129001"
"1062","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","181101"
"1063","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","126501"
"1064","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","126401"
"1065","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","181001"
"1066","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","123001"
"1067","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180901"
"1068","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","118101"
"1069","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180801"
"1070","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","106701"
"1071","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180701"
"1072","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180301"
"1073","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180601"
"1074","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180101"
"1075","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","106801"
"1076","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180201"
"1077","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180501"
"1078","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","180401"
"1079","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","107001"
"1080","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","106101"
"1081","393","0","3","2025/06/30 11:59:59","2025/06/27 12:00:00","0","107101"
"1082","394","30394","3","2025/07/10 11:59:59","2025/06/30 12:00:00","1183","135001"
"1083","395","0","3","2025/07/23 11:59:59","2025/07/10 12:00:00","0","133501"
"1084","395","0","3","2025/07/23 11:59:59","2025/07/10 12:00:00","0","131601"
"1085","395","0","3","2025/07/23 11:59:59","2025/07/10 12:00:00","0","131201"
"1086","395","0","3","2025/07/23 11:59:59","2025/07/10 12:00:00","0","131101"
"1087","396","30396","3","2025/07/23 11:59:59","2025/07/10 12:00:00","1184","135101"
"1088","397","0","3","2025/07/31 11:59:59","2025/07/23 12:00:00","0","133601"
"1089","397","0","3","2025/07/31 11:59:59","2025/07/23 12:00:00","0","113301"
"1090","397","0","3","2025/07/31 11:59:59","2025/07/23 12:00:00","0","113101"
"1091","397","0","3","2025/07/31 11:59:59","2025/07/23 12:00:00","0","110401"
"1092","398","30398","3","2025/07/31 11:59:59","2025/07/23 12:00:00","1185","135201"
"1093","399","30399","3","2025/08/10 11:59:59","2025/07/31 12:00:00","1186","135301"
"1094","400","0","3","2025/08/15 14:59:59","2025/08/10 12:00:00","0","131701"
"1095","400","0","3","2025/08/15 14:59:59","2025/08/10 12:00:00","0","131801"
"1096","400","0","3","2025/08/15 14:59:59","2025/08/10 12:00:00","0","110601"
"1097","400","0","3","2025/08/15 14:59:59","2025/08/10 12:00:00","0","126601"
"1098","401","30401","3","2025/08/15 14:59:59","2025/08/10 12:00:00","1187","135401"
"1099","402","0","3","2025/08/22 11:59:59","2025/08/15 15:00:00","0","133801"
"1100","402","0","3","2025/08/22 11:59:59","2025/08/15 15:00:00","0","133901"
"1101","402","0","3","2025/08/22 11:59:59","2025/08/15 15:00:00","0","133701"
"1102","403","40014","3","2025/08/22 11:59:59","2025/08/15 15:00:00","1188","137101"
"1103","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","117001"
"1104","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","117101"
"1105","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","127101"
"1106","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","126901"
"1107","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","122901"
"1108","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","122501"
"1109","404","0","3","2025/08/31 11:59:59","2025/08/22 12:00:00","0","117201"
"1110","405","50405","3","2025/09/08 11:59:59","2025/08/31 12:00:00","1189","135501"
"1111","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","133101"
"1112","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","134001"
"1113","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","133001"
"1114","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","181201"
"1115","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","129701"
"1116","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","129601"
"1117","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","129001"
"1118","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","181101"
"1119","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","126501"
"1120","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","126401"
"1121","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","118201"
"1122","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","181001"
"1123","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","123001"
"1124","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180901"
"1125","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","118101"
"1126","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180801"
"1127","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","106701"
"1128","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180701"
"1129","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180301"
"1130","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180601"
"1131","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180101"
"1132","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","106801"
"1133","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180201"
"1134","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180501"
"1135","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","180401"
"1136","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","107001"
"1137","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","106101"
"1138","405","0","3","2025/09/08 11:59:59","2025/08/31 12:00:00","0","107101"
"1139","406","50406","3","2025/09/16 14:59:59","2025/09/08 12:00:00","1190","135601"
"1140","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","133101"
"1141","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","134001"
"1142","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","133001"
"1143","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","181201"
"1144","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","129701"
"1145","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","129601"
"1146","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","129001"
"1147","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","181101"
"1148","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","126501"
"1149","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","126401"
"1150","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","118201"
"1151","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","181001"
"1152","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","123001"
"1153","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180901"
"1154","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","118101"
"1155","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180801"
"1156","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","106701"
"1157","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180701"
"1158","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180301"
"1159","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180601"
"1160","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180101"
"1161","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","106801"
"1162","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180201"
"1163","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180501"
"1164","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","180401"
"1165","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","107001"
"1166","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","106101"
"1167","406","0","3","2025/09/16 14:59:59","2025/09/08 12:00:00","0","107101"
"1168","407","0","3","2025/09/30 11:59:59","2025/09/16 15:00:00","0","134301"
"1169","407","0","3","2025/09/30 11:59:59","2025/09/16 15:00:00","0","118001"
"1170","407","0","3","2025/09/30 11:59:59","2025/09/16 15:00:00","0","123301"
"1171","407","0","3","2025/09/30 11:59:59","2025/09/16 15:00:00","0","127201"
"1172","407","0","3","2025/09/30 11:59:59","2025/09/16 15:00:00","0","113401"
"1173","407","0","3","2025/09/30 11:59:59","2025/09/16 15:00:00","0","113601"
"1174","408","30408","3","2025/09/30 11:59:59","2025/09/16 15:00:00","1191","135701"
"1175","409","30409","3","2025/10/10 11:59:59","2025/09/30 12:00:00","1192","135801"
"1176","410","0","3","2025/10/24 11:59:59","2025/10/10 12:00:00","0","109901"
"1177","410","0","3","2025/10/24 11:59:59","2025/10/10 12:00:00","0","109701"
"1178","410","0","3","2025/10/24 11:59:59","2025/10/10 12:00:00","0","132101"
"1179","410","0","3","2025/10/24 11:59:59","2025/10/10 12:00:00","0","132001"
"1180","411","30411","3","2025/10/24 11:59:59","2025/10/10 12:00:00","1193","135901"
"1181","412","0","3","2025/10/31 11:59:59","2025/10/24 12:00:00","0","132201"
"1182","412","0","3","2025/10/31 11:59:59","2025/10/24 12:00:00","0","127701"
"1183","412","0","3","2025/10/31 11:59:59","2025/10/24 12:00:00","0","127801"
"1184","412","0","3","2025/10/31 11:59:59","2025/10/24 12:00:00","0","113901"
"1185","413","0","3","2025/11/03 11:59:59","2025/10/24 12:00:00","1194","136101"
"1186","414","50414","3","2025/11/03 11:59:59","2025/10/31 12:00:00","1195","136001"
"1187","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","135601"
"1188","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","135501"
"1189","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","133101"
"1190","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","134001"
"1191","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","133001"
"1192","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","181201"
"1193","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","129701"
"1194","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","129601"
"1195","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","129001"
"1196","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","181101"
"1197","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","126501"
"1198","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","126401"
"1199","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","118201"
"1200","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","181001"
"1201","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","123001"
"1202","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180901"
"1203","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","118101"
"1204","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180801"
"1205","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","106701"
"1206","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180701"
"1207","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180301"
"1208","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180601"
"1209","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180101"
"1210","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","106801"
"1211","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180201"
"1212","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180501"
"1213","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","180401"
"1214","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","107001"
"1215","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","106101"
"1216","414","0","3","2025/11/03 11:59:59","2025/10/31 12:00:00","0","107101"
"1217","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","134701"
"1218","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","134501"
"1219","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","134601"
"1220","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","130101"
"1221","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","130001"
"1222","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","130201"
"1223","415","0","3","2025/11/14 14:59:59","2025/11/03 12:00:00","0","123801"
"1224","416","30416","3","2025/11/14 14:59:59","2025/11/03 12:00:00","1196","137401"
"1225","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","123601"
"1226","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","117701"
"1227","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","113801"
"1228","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","113701"
"1229","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","111101"
"1230","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","108301"
"1231","417","0","3","2025/11/30 11:59:59","2025/11/14 15:00:00","0","108101"
"1232","418","30418","3","2025/11/30 11:59:59","2025/11/14 15:00:00","1197","136201"
"1233","419","0","3","2025/12/15 14:59:59","2025/11/30 12:00:00","0","132301"
"1234","419","0","3","2025/12/15 14:59:59","2025/11/30 12:00:00","0","129501"
"1235","419","0","3","2025/12/15 14:59:59","2025/11/30 12:00:00","0","132901"
"1236","419","0","3","2025/12/15 14:59:59","2025/11/30 12:00:00","0","132801"
"1237","420","30420","3","2025/12/15 14:59:59","2025/11/30 12:00:00","1198","136401"
"1238","421","0","3","2025/12/21 11:59:59","2025/12/10 12:00:00","0","112401"
"1239","421","0","3","2025/12/21 11:59:59","2025/12/10 12:00:00","0","112501"
"1240","422","30422","3","2025/12/21 11:59:59","2025/12/15 15:00:00","1199","136301"
"1241","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","127901"
"1242","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","124001"
"1243","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","119901"
"1244","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","114501"
"1245","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","114401"
"1246","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","111501"
"1247","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","108601"
"1248","423","0","3","2025/12/31 11:59:59","2025/12/21 11:00:00","0","108401"
"1249","424","50424","3","2026/01/03 11:59:59","2025/12/31 12:00:00","1200","137601"
"1250","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","136001"
"1251","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","135601"
"1252","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","135501"
"1253","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","133101"
"1254","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","134001"
"1255","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","133001"
"1256","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","181201"
"1257","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","129701"
"1258","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","129601"
"1259","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","129001"
"1260","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","181101"
"1261","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","126501"
"1262","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","126401"
"1263","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","118201"
"1264","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","181001"
"1265","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","123001"
"1266","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180901"
"1267","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","118101"
"1268","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180801"
"1269","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","106701"
"1270","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180701"
"1271","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180301"
"1272","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180601"
"1273","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180101"
"1274","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","106801"
"1275","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180201"
"1276","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180501"
"1277","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","180401"
"1278","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","107001"
"1279","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","106101"
"1280","424","0","3","2026/01/03 11:59:59","2025/12/31 12:00:00","0","107101"
"1281","425","0","3","2026/01/15 11:59:59","2026/01/03 12:00:00","0","134901"
"1282","425","0","3","2026/01/15 11:59:59","2026/01/03 12:00:00","0","134801"
"1283","425","0","3","2026/01/15 11:59:59","2026/01/03 12:00:00","0","133601"
"1284","425","0","3","2026/01/15 11:59:59","2026/01/03 12:00:00","0","133501"
"1285","426","30426","3","2026/01/15 11:59:59","2026/01/03 12:00:00","1201","136501"
"1286","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","128501"
"1287","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","128401"
"1288","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","124501"
"1289","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","124601"
"1290","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","120901"
"1291","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","120701"
"1292","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","115001"
"1293","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","108701"
"1294","427","0","3","2026/01/31 11:59:59","2026/01/15 12:00:00","0","108801"
"1295","428","30428","3","2026/01/31 11:59:59","2026/01/15 12:00:00","1202","137901"
"1296","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","128701"
"1297","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","128901"
"1298","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","127501"
"1299","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","125001"
"1300","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","124801"
"1301","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","121101"
"1302","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","121001"
"1303","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","115501"
"1304","429","0","3","2026/02/09 11:59:59","2026/01/31 12:00:00","0","109101"
"1305","430","30430","3","2026/02/09 11:59:59","2026/01/31 12:00:00","1203","138001"
"1306","431","0","3","2026/02/15 11:59:59","2026/02/09 12:00:00","0","133801"
"1307","431","0","3","2026/02/15 11:59:59","2026/02/09 12:00:00","0","133901"
