03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac,0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41
"vo_drama_10082005_004","0","0","505","21","","","","505022","vo_drama_10082005",""
"それって結局いつもと変わってない\n気がするけど……","1","6","505","11","0","0.5","0","505023","102211","0"
"nop_talk_bitter","","1","505","3","0.2","","","505024","102211",""
"","","","505","91","","","","505025","505023",""
"nop_idle_bitter","","1","505","3","0.2","","","505026","102211",""
"vo_drama_10082005_005","0","0","505","21","","","","505027","vo_drama_10082005",""
"それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","1","5","505","11","0","0.5","0","505028","100611","0"
"nop_talk_wish","","1","505","3","0.2","","","505029","100611",""
"1","","","505","93","","","","505030","3.5",""
"nop_talk_joy1","","1","505","3","0.2","","","505031","100611",""
"nop_05_miyako_idle_normal","","1","505","3","0.2","","","505032","100711",""
"","","","505","91","","","","505033","505028",""
"nop_idle_joy1","","1","505","3","0.2","","","505034","100611",""
"vo_drama_10082005_006","0","0","505","21","","","","505035","vo_drama_10082005",""
"ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","1","6","505","11","0","0.5","0","505036","103111","0"
"0","","","505","4","","","","505037","103111",""
"nop_05_shinobu_talk_wish","","1","505","3","0.2","","","505038","103111",""
"0","","","505","4","","","","505039","2051",""
"1","","","505","93","","","","505040","6",""
"nop_05_shinobu_talk_normal","","1","505","3","0.2","","","505041","103111",""
"","","","505","91","","","","505042","505036",""
"nop_05_shinobu_idle_normal","","1","505","3","0.2","","","505043","103111",""
"vo_drama_10082005_007","0","0","505","21","","","","505044","vo_drama_10082005",""
"お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","1","7","505","11","0","0.5","0","505045","102211","0"
"nop_talk_surprise1","","1","505","3","0.2","","","505046","102211",""
"","","","505","91","","","","505047","505045",""
"nop_idle_surprise1","","1","505","3","0.2","","","505048","102211",""
"vo_drama_10082005_008","0","0","505","21","","","","505049","vo_drama_10082005",""
"本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","1","6","505","11","0","0.5","0","505050","100611","0"
"nop_talk_surprise1","","1","505","3","0.2","","","505051","100611",""
"1","","","505","93","","","","505052","3",""
"nop_talk_memory","","1","505","3","0.2","","","505053","100611",""
"1","","","505","93","","","","505054","1",""
"1","","","505","4","","","","505055","100711",""
"nop_05_miyako_talk_arm_crossed","nop_05_miyako_idle_arm_crossed","0","505","3","0.2","","0","505056","100711","1"
"17","","2","505","12","","","","505057","100711",""
"","","","505","91","","","","505058","505050",""
"nop_idle_memory2","","1","505","3","0.2","","","505059","100611",""
"vo_drama_10082005_009","0","0","505","21","","","","505060","vo_drama_10082005",""
"私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","1","7","505","11","0","0.5","0","505061","102211","0"
"nop_talk_wish","","1","505","3","0.2","","","505062","102211",""
"","","","505","91","","","","505063","505061",""
"nop_idle_wish","","1","505","3","0.2","","","505064","102211",""
"vo_drama_10082005_010","0","0","505","21","","","","505065","vo_drama_10082005",""
"そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","1","6","505","11","0","0.5","0","505066","100611","0"
"nop_talk_joy1","","1","505","3","0.2","","","505067","100611",""
"","","","505","91","","","","505068","505066",""
"nop_idle_joy1","","1","505","3","0.2","","","505069","100611",""
"vo_drama_10082005_011","0","0","505","21","","","","505070","vo_drama_10082005",""
"あ、それは私も気になるかも。\nシノブさん、お願いできます？","1","6","505","11","0","0.5","0","505071","102211","0"
"nop_talk_normal","","1","505","3","0.2","","","505072","102211",""
"","","","505","91","","","","505073","505071",""
"","","","505","93","","","","505074","0.3",""
"nop_idle_normal","","1","505","3","0.2","","","505075","102211",""
"vo_drama_10082005_012","0","0","505","21","","","","505076","vo_drama_10082005",""
"はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","1","3","505","11","0","0.5","0","505077","103111","0"
"nop_05_shinobu_talk_wish","","1","505","3","0.2","","","505078","103111",""
"nop_05_miyako_run_angry","","1","505","3","0.2","","","505079","100711",""
"-1000","3","-240","505","2","","","","505080","100711",""
"1","","","505","93","","","","505081","6",""
"nop_05_shinobu_talk_thinking","","1","505","3","0.2","","","505082","103111",""
"nop_idle_bitter2","","1","505","3","0.2","","","505083","102211",""
"4","","1","505","12","","","","505084","102211",""
"1","","","505","93","","","","505085","0.2",""
"nop_idle_surprise1","","1","505","3","0.2","","","505086","100611",""
"4","","0.8","505","12","","","","505087","100611",""
"1","","","505","93","","","","505088","2.1",""
"","","","505","91","","","","505089","505077",""
"nop_05_shinobu_idle_thinking","","1","505","3","0.2","","","505090","103111",""
"vo_drama_10082005_013","0","0","505","21","","","","505091","vo_drama_10082005",""
"波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","1","5","505","11","0","0.5","0","505092","102211","0"
"nop_talk_sad","","1","505","3","0.2","","","505093","102211",""
"1","","","505","93","","","","505094","4.5",""
"nop_talk_surprise1","","1","505","3","0.2","","","505095","102211",""
"","","","505","91","","","","505096","505092",""
"nop_05_shinobu_idle_surprise","","1","505","3","0.2","","","505097","103111",""
"4","","1.8","505","12","","","","505098","103111",""
"nop_run_sad","","1","505","3","0.2","","","505099","102211",""
"-1000","4","-230","505","2","","","","505100","102211",""
"0","","","505","93","","","","505101","1",""
"vo_drama_10082005_014","0","0","505","21","","","","505102","vo_drama_10082005",""
"大変！　止めないと！\nシノブさんも早く～！","1","6","505","11","0","0.5","0","505103","100611","0"
"nop_talk_surprise2","","1","505","3","0.2","","","505104","100611",""
"1","","","505","93","","","","505105","4.5",""
"","","","505","91","","","","505106","505103",""
"nop_run_sad","","1","505","3","0.2","","","505107","100611",""
"-1000","4","-260","505","2","","","","505108","100611","0"
"","","","505","93","","","","505109","2",""
"1","","","505","4","","","","505110","103111",""
"1","","","505","4","","","","505111","2051",""
"","","","505","93","","","","505112","0.5",""
"","","","505","91","","","","505113","505108",""
"nop_idle_normal","","1","505","3","0.2","","","505114","100611",""
"vo_drama_10082005_015","0","0","505","21","","","","505115","vo_drama_10082005",""
"はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","1","5","505","11","0","1","0","505116","103111","0"
"nop_05_shinobu_talk_wish","","1","505","3","0.2","","","505117","103111",""
"1","","","505","93","","","","505118","3.2",""
"0","","","505","4","","","","505119","103111",""
"0","","","505","4","","","","505120","2051",""
"nop_05_shinobu_look_talk_wish_blink","","1","505","3","0.2","","","505121","103111",""
"1","","","505","93","","","","505122","6",""
"nop_05_shinobu_bow","nop_05_shinobu_look_talk_wish","0","505","3","0.2","","0.2","505123","103111","1"
"","","","505","91","","","","505124","505116",""
"1","","","505","4","","","","505125","103111",""
"1","","","505","4","","","","505126","2051",""
"nop_05_shinobu_idle_normal","","1","505","3","0.2","","","505127","103111",""
"1","","","505","93","","","","505128","0.4",""
"nop_05_shinobu_run","","1","505","3","0.2","","","505129","103111",""
"-1000","4","-250","505","2","","","","505130","103111",""
"-1000","4","-225","505","2","","","","505131","2051",""
"0","","","505","93","","","","505132","0.5",""
"104731","-300","105","506","1","1.95","nop_idle_arm_crossed","0","506001","1","-275"
"107131","300","104","506","1","1.95","nop_idle_thinking","1","506002","1","-275"
"103731","-150","102","506","1","1.95","nop_idle_normal","0","506003","1","-255"
"100511","150","103","506","1","1.95","nop_idle_surprise_kira","1","506004","1","-255"
"0","","","506","93","","","","506005","0.5",""
"vo_drama_10082006_001","0","0","506","21","","","","506006","vo_drama_10082006",""
"はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","1","8","506","11","0","0.5","0","506007","107131","0"
"nop_06_cris_ahaha_in","nop_06_cris_ahaha_loop","0","506","3","0.2","","0.2","506008","107131","1"
"1","","","506","93","","","","506009","2",""
"nop_talk_doya","nop_talk_doya_loop","0","506","3","0.2","","0.2","506010","107131","1"
"","","","506","91","","","","506011","506007",""
"vo_drama_10082006_002","0","0","506","21","","","","506012","vo_drama_10082006",""
"クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","1","8","506","11","0","0.5","0","506013","103731","0"
"nop_06_tomo_talk_anger","","1","506","3","0.2","","","506014","103731",""
"","","","506","91","","","","506015","506013",""
"nop_06_tomo_idle_anger","","1","506","3","0.2","","","506016","103731",""
"vo_drama_10082006_003","0","0","506","21","","","","506017","vo_drama_10082006",""
"まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","1","8","506","11","0","0.5","0","506018","104731","0"
"nop_talk_normal","","1","506","3","0.2","","","506019","104731",""
"","","","506","91","","","","506020","506018",""
"nop_idle_normal","","1","506","3","0.2","","","506021","104731",""
"vo_drama_10082006_004","0","0","506","21","","","","506022","vo_drama_10082006",""
"そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","1","8","506","11","0","0.5","0","506023","100511","0"
"nop_talk_guts2","nop_talk_guts2_loop","0","506","3","0.2","","0.2","506024","100511","1"
"","","","506","91","","","","506025","506023",""
"nop_idle_guts2","","1","506","3","0.2","","","506026","100511",""
"vo_drama_10082006_005","0","0","506","21","","","","506027","vo_drama_10082006",""
"ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","1","8","506","11","0","0.5","0","506028","103731","0"
"nop_talk_worry","","1","506","3","0.2","","","506029","103731",""
"1","","","506","93","","","","506030","3",""
"nop_06_tomo_talk_arm_crossed","nop_06_tomo_talk_arm_crossed_loop","0","506","3","0.2","","0.2","506031","103731","1"
"","","","506","91","","","","506032","506028",""
"nop_06_tomo_idle_arm_crossed","","1","506","3","0.2","","","506033","103731",""
"vo_drama_10082006_006","0","0","506","21","","","","506034","vo_drama_10082006",""
"クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","1","8","506","11","0","0.5","0","506035","107131","0"
"nop_talk_thinking","","1","506","3","0.2","","","506036","107131",""
"1","","","506","93","","","","506037","2",""
"nop_16_kaya_talk_normal2","nop_16_kaya_talk_normal2_loop","0","506","3","0.2","","0.2","506038","107131","1"
"","","","506","91","","","","506039","506035",""
"nop_16_kaya_idle_normal2","","1","506","3","0.2","","","506040","107131",""
"vo_drama_10082006_007","0","0","506","21","","","","506041","vo_drama_10082006",""
"副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","1","8","506","11","0","0.5","0","506042","104731","0"
"nop_talk_thinking","","1","506","3","0.2","","","506043","104731",""
"1","","","506","93","","","","506044","3.5",""
"nop_talk_normal","","1","506","3","0.2","","","506045","104731",""
"","","","506","91","","","","506046","506042",""
"nop_idle_normal","","1","506","3","0.2","","","506047","104731",""
"vo_drama_10082006_008","0","0","506","21","","","","506048","vo_drama_10082006",""
"でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","1","8","506","11","0","0.5","0","506049","103731","0"
"nop_talk_worry","","1","506","3","0.2","","","506050","103731",""
"1","","","506","93","","","","506051","3",""
"nop_06_tomo_talk_tsun_pain","","1","506","3","0.2","","","506052","103731",""
"1","","","506","93","","","","506053","1",""
"nop_06_tomo_talk_guts2","nop_06_tomo_idle_guts2","0","506","3","0.2","","0.2","506054","103731","1"
"","","","506","91","","","","506055","506049",""
"vo_drama_10082006_009","0","0","506","21","","","","506056","vo_drama_10082006",""
"そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","1","8","506","11","0","0.5","0","506057","100511","0"
"nop_talk_normal","","1","506","3","0.2","","","506058","100511",""
"1","","","506","93","","","","506059","2",""
"nop_06_matsuri_pose","nop_06_matsuri_pose_loop","0","506","3","0.2","","0.2","506060","100511","1"
"","","","506","91","","","","506061","506057",""
"0","","","506","93","","","","506062","0.5",""
"102831","-150","101","507","1","1.95","nop_idle_normal","0","507001","1","-225"
"102111","150","100","507","1","1.95","nop_idle_joy1","1","507002","1","-225"
"102511","-300","105","507","1","1.95","nop_idle_normal","0","507003","1","-255"
"102311","300","104","507","1","1.95","nop_idle_joy1","1","507004","1","-255"
"0","","","507","93","","","","507005","0.5",""
"vo_drama_10082007_001","0","0","507","21","","","","507006","vo_drama_10082007",""
"今日はお招きありがとう。\nみんな楽しませてもらってるわ。","1","8","507","11","0","0.5","0","507007","102831","0"
"nop_talk_joy3","","1","507","3","0.2","","","507008","102831",""
"","","","507","91","","","","507009","507007",""
"nop_idle_normal","","1","507","3","0.2","","","507010","102831",""
"vo_drama_10082007_002","0","0","507","21","","","","507011","vo_drama_10082007",""
"救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","1","8","507","11","0","0.5","0","507012","102511","0"
"nop_talk_joy3_dere","","1","507","3","0.2","","","507013","102511",""
"1","","","507","93","","","","507014","3",""
"nop_talk_joy1","","1","507","3","0.2","","","507015","102511",""
"","","","507","91","","","","507016","507012",""
"nop_idle_normal","","1","507","3","0.2","","","507017","102511",""
"vo_drama_10082007_003","0","0","507","21","","","","507018","vo_drama_10082007",""
"いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","1","8","507","11","0","0.5","0","507019","102311","0"
"nop_talk_joy1_normal","","1","507","3","0.2","","","507020","102311",""
"1","","","507","93","","","","507021","1.9",""
"nop_talk_wish_surprise","","1","507","3","0.2","","","507022","102311",""
"","","","507","91","","","","507023","507019",""
"vo_drama_10082007_004","0","0","507","21","","","","507024","vo_drama_10082007",""
"なんだかギルドレースの時みたい。\nあ……！","1","8","507","11","0","0.5","0","507025","102111","0"
"nop_talk_wish","","1","507","3","0.2","","","507026","102111",""
"1","","","507","93","","","","507027","2.5",""
"nop_07_kurumi_talk_memory","","1","507","3","0.2","","","507028","102111",""
"","","","507","91","","","","507029","507025",""
"vo_drama_10082007_005","0","0","507","21","","","","507030","vo_drama_10082007",""
"ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","1","8","507","11","0","0.5","0","507031","102831","0"
"nop_talk_bitter","","1","507","3","0.2","","","507032","102831",""
"1","","","507","93","","","","507033","4.3",""
"nop_idle_joy_dere","","1","507","3","0.2","","","507034","102111",""
"nop_talk_guts2","nop_talk_guts2_loop","0","507","3","0.2","","0","507035","102311","1"
"","","","507","91","","","","507036","507031",""
"nop_idle_normal","","1","507","3","0.2","","","507037","102831",""
"vo_drama_10082007_006","0","0","507","21","","","","507038","vo_drama_10082007",""
"サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","1","8","507","11","0","0.5","0","507039","102511","0"
"nop_talk_guts","nop_talk_guts_loop","0","507","3","0.2","","0","507040","102511","1"
"","","","507","91","","","","507041","507039",""
"vo_drama_10082007_007","0","0","507","21","","","","507042","vo_drama_10082007",""
"スズメにそう言われると\n逆に心配になっちゃうんだけど……","1","8","507","11","0","0.5","0","507043","102311","0"
"nop_talk_jitome","","1","507","3","0.2","","","507044","102311",""
"nop_07_kurumi_idle_bitter","","1","507","3","0.2","","","507045","102111",""
"","","","507","91","","","","507046","507043",""
"vo_drama_10082007_008","0","0","507","21","","","","507047","vo_drama_10082007",""
"ええー？　そ、そんな～！","1","8","507","11","0","0.5","0","507048","102511","0"
"nop_07_suzume_tohoho_in","nop_07_suzume_tohoho_loop","0","507","3","0","","0","507049","102511","1"
"nop_idle_bitter","","1","507","3","0.2","","","507050","102831",""
"","","","507","91","","","","507051","507048",""
"vo_drama_10082007_009","0","0","507","21","","","","507052","vo_drama_10082007",""
"今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","1","8","507","11","0","0.5","0","507053","102831","0"
"nop_talk_normal","","1","507","3","0.2","","","507054","102831",""
"1","","","507","93","","","","507055","2.3",""
"nop_talk_joy1","","1","507","3","0.2","","","507056","102831",""
"","","","507","91","","","","507057","507053",""
"0","","","507","93","","","","507058","0.5",""
"101011","-150","100","508","1","1.95","nop_idle_normal_joy","0","508001","1","-255"
"104331","150","101","508","1","1.95","nop_idle_arm_crossed","1","508002","1","-255"
"101711","-300","104","508","1","1.95","nop_idle_joy_normal","0","508003","1","-275"
"101431","300","105","508","1","1.95","nop_idle_normal","1","508004","1","-275"
"0","","","508","93","","","","508005","0.5",""
"王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","1","8","508","11","0","0.5","0","508006","101011","0"
"nop_talk_joy1","","0","508","3","0.2","","","508007","101011",""
"1","","","508","93","","","","508008","1.3",""
"nop_bow2","nop_talk_joy1","0","508","3","0.2","","0.2","508009","101011","1"
"","","","508","91","","","","508010","508006",""
"nop_idle_normal","","1","508","3","0.2","","","508011","101011",""
"呼んでくれてありがとうな。\nユイも喜んでたぜ。","1","8","508","11","0","0.5","0","508012","104331","0"
"nop_talk_joy1","","1","508","3","0.2","","","508013","104331",""
"","","","508","91","","","","508014","508012",""
"nop_idle_joy_normal","","1","508","3","0.2","","","508015","104331",""
"色んな料理がいっぱいで\n見てるだけで楽しいさ～！","1","8","508","11","0","0.5","0","508016","101711","0"
"nop_talk_joy2","","1","508","3","0.2","","","508017","101711",""
"","","","508","91","","","","508018","508016",""
"nop_idle_joy1","","1","508","3","0.2","","","508019","101711",""
"聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","1","8","508","11","0","0.5","0","508020","101431","0"
"nop_talk_thinking","","1","508","3","0.2","","","508021","101431",""
"1","","","508","93","","","","508022","1.5",""
"nop_talk_normal","","1","508","3","0.2","","","508023","101431",""
"","","","508","91","","","","508024","508020",""
"nop_idle_normal","","1","508","3","0.2","","","508025","101431",""
"【美食殿】のおせち料理？\n絶対美味しいさ～！","1","8","508","11","0","0.5","0","508026","101711","0"
"nop_talk_normal","","1","508","3","0.2","","","508027","101711",""
"1","","","508","93","","","","508028","1.75",""
"nop_talk_joy1","","1","508","3","0.2","","","508029","101711",""
"","","","508","91","","","","508030","508026",""
"nop_idle_joy_normal","","1","508","3","0.2","","","508031","101711",""
"けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","1","8","508","11","0","0.5","0","508032","104331","0"
"nop_talk_arm_crossed2","nop_talk_arm_crossed_loop2","0","508","3","0.2","","0.2","508033","104331","1"
"","","","508","91","","","","508034","508032",""
"nop_idle_arm_crossed2","","1","508","3","0.2","","","508035","104331",""
"ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","1","8","508","11","0","0.5","0","508036","101431","0"
"nop_talk_doya","nop_talk_doya_loop","0","508","3","0.2","","0.2","508037","101431","1"
"1","","","508","93","","","","508038","2.9",""
"nop_talk_thinking","","1","508","3","0.2","","","508039","101431",""
"10","1","1","508","12","0","0","0","508040","101011","0"
"nop_look_idle_normal","","1","508","3","0.2","","","508041","101011",""
"","","","508","91","","","","508042","508036",""
"nop_idle_thinking","","1","508","3","0.2","","","508043","101431",""
"","","","508","91","","","","508044","508040",""
"王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","1","8","508","11","0","0.5","0","508045","101011","0"
"nop_look_smile","nop_talk_joy1","0","508","3","0.2","","0.2","508046","101011","1"
"1","","","508","93","","","","508047","4",""
"4","1","1","508","12","0","0","0","508048","101431","0"
"nop_idle_surprise2","","1","508","3","0.2","","","508049","101431",""
"","","","508","91","","","","508050","508045",""
"nop_idle_joy1","","1","508","3","0.2","","","508051","101011",""
"","","","508","91","","","","508052","508048",""
"ええー、マホさんずるいよ～！","1","8","508","11","0","0","0","508053","101431","0"
"nop_talk_joy1_sad","","1","508","3","0.2","","","508054","101431",""
"1","","","508","93","","","","508055","1",""
"nop_talk_sad2","","1","508","3","0.2","","","508056","101431",""
"","","","508","91","","","","508057","508053",""
"17","1","1","508","12","0","0","0","508058","101431","0"
"nop_idle_sad2","","1","508","3","0.2","","","508059","101431",""
"10","1","1","508","12","0","0","0","508060","104331","0"
"nop_talk_joy3","","1","508","3","0.2","","","508061","104331",""
"10","1","1","508","12","0","0","0","508062","101711","0"
"nop_talk_joy2","","1","508","3","0.2","","","508063","101711",""
"10","1","1","508","12","0","0","0","508064","101011","0"
"nop_talk_joy3","","1","508","3","0.2","","","508065","101011",""
"1","","","508","93","","","","508066","0.75",""
"0","","","508","93","","","","508067","0.5",""
"103311","-150","100","509","1","1.95","nop_idle_joy1","0","509001","1","-255"
"105211","-300","104","509","1","1.95","nop_idle_joy_normal","0","509002","1","-275"
"102611","150","101","509","1","1.95","nop_idle_sad2","1","509003","1","-255"
"103811","300","105","509","1","1.95","nop_idle_normal","1","509004","1","-275"
"0","","","509","93","","","","509005","0.5",""
"あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","1","8","509","11","0","0.5","0","509006","103311","0"
"nop_talk_joy2","","1","509","3","0.2","","","509007","103311",""
"1","","","509","93","","","","509008","3.5",""
"nop_talk_normal","","1","509","3","0.2","","","509009","103311",""
"","","","509","91","","","","509010","509006",""
"nop_idle_normal","","1","509","3","0.2","","","509011","103311",""
"もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","1","8","509","11","0","0.5","0","509012","102611","0"
"nop_talk_jitome","","1","509","3","0.2","","","509013","102611",""
"1","","","509","93","","","","509014","3.5",""
"nop_talk_bitter","","1","509","3","0.2","","","509015","102611",""
"","","","509","91","","","","509016","509012",""
"nop_idle_bitter","","1","509","3","0.2","","","509017","102611",""
"ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","1","8","509","11","0","0.5","0","509018","105211","0"
"nop_talk_normal","","1","509","3","0.2","","","509019","105211",""
"1","","","509","93","","","","509020","2",""
"nop_talk_joy2","","1","509","3","0.2","","","509021","105211",""
"","","","509","91","","","","509022","509018",""
"nop_idle_joy_dere2","","1","509","3","0.2","","","509023","105211",""
"お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","1","8","509","11","0","0.5","0","509024","103811","0"
"nop_talk_normal","","1","509","3","0.2","","","509025","103811",""
"1","","","509","93","","","","509026","4",""
"nop_talk_joy1","","1","509","3","0.2","","","509027","103811",""
"","","","509","91","","","","509028","509024",""
"nop_idle_joy1","","1","509","3","0.2","","","509029","103811",""
"そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","1","8","509","11","0","0.5","0","509030","105211","0"
"nop_talk_normal","","1","509","3","0.2","","","509031","105211",""
"1","","","509","93","","","","509032","5.75",""
"nop_talk_memory","","1","509","3","0.2","","","509033","105211",""
"","","","509","91","","","","509034","509030",""
"nop_idle_memory2","","1","509","3","0.2","","","509035","105211",""
"そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","1","8","509","11","0","0.5","0","509036","103311","0"
"nop_talk_joy1","","1","509","3","0.2","","","509037","103311",""
"1","","","509","93","","","","509038","4.75",""
"nop_talk_guts2","nop_idle_guts2","0","509","3","0.2","","0.2","509039","103311","1"
"","","","509","91","","","","509040","509036",""
"あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","1","8","509","11","0","0.5","0","509041","102611","0"
"nop_talk_sad2","","1","509","3","0.2","","","509042","102611",""
"1","","","509","93","","","","509043","4",""
"nop_talk_bitter","","1","509","3","0.2","","","509044","102611",""
"","","","509","91","","","","509045","509041",""
"nop_idle_bitter","","1","509","3","0.2","","","509046","102611",""
"nop_talk_joy1","","1","509","3","0.2","","","509047","103311",""
"10","1","1.5","509","12","0","0","0","509048","103311","0"
"nop_talk_joy3","","1","509","3","0.2","","","509049","105211",""
"10","1","1.5","509","12","0","0","0","509050","105211","0"
"","","","509","91","","","","509051","0",""
"あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","1","8","509","11","0","0.5","0","509052","103811","0"
"nop_talk_bitter","","1","509","3","0.2","","","509053","103811",""
"1","","","509","93","","","","509054","3",""
"nop_talk_joy1_wink","","1","509","3","0.2","","","509055","103811",""
"","","","509","91","","","","509056","509052",""
"nop_idle_joy1_wink","","1","509","3","0.2","","","509057","103811",""
"0","","","509","93","","","","509058","0.5",""
"103231","-150","100","510","1","1.95","nop_idle_normal","0","510001","1","-255"
"103411","1000","104","510","1","1.95","nop_10_yukari_06","1","510002","1","-275"
"11","1000","105","510","5","1.95","nop_10_yukari_06","1","510003","1","-275"
"104811","150","101","510","1","1.95","nop_idle_doya","1","510004","1","-255"
"104611","-300","106","510","1","1.95","nop_idle_joy1","0","510005","1","-275"
"0","","","510","93","","","","510006","0.5",""
"あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","1","8","510","11","0","0.5","0","510007","103231","0"
"nop_bow","nop_talk_joy2","0","510","3","0.2","","0.2","510008","103231","1"
"1","","","510","93","","","","510009","5",""
"nop_wink","nop_idle_normal","0","510","3","0.2","","0.2","510010","103231","1"
"","","","510","91","","","","510011","510007",""
"nop_idle_normal","","1","510","3","0.2","","","510012","103231",""
"nop_10_yukari_05","nop_10_yukari_06","1","510","3","0.5","","0.1","510013","103411","1"
"nop_10_yukari_05","nop_10_yukari_06","1","510","3","0.5","","0.1","510014","11","1"
"750","2.8","-245","510","2","","","","510015","103411","7"
"750","2.8","-245","510","2","","","","510016","11","7"
"これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","1","8","510","11","0","0.5","0","510017","104811","0"
"nop_talk_thinking","","1","510","3","0.2","","","510018","104811",""
"1","","","510","93","","","","510019","4",""
"nop_talk_normal","","1","510","3","0.2","","","510020","104811",""
"1","","","510","93","","","","510021","1",""
"nop_talk_guts","nop_idle_guts","0","510","3","0.2","","0.2","510022","104811","1"
"","","","510","91","","","","510023","510017",""
"nop_idle_guts","","1","510","3","0.2","","","510024","104811",""
"","","","510","91","","","","510025","510015",""
"nop_10_yukari_05","nop_10_yukari_06","1","510","3","0.5","","0.1","510026","103411","1"
"nop_10_yukari_05","nop_10_yukari_06","1","510","3","0.5","","0.1","510027","11","1"
"550","2.8","-255","510","2","","","","510028","103411","7"
"550","2.8","-255","510","2","","","","510029","11","7"
"にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","1","8","510","11","0","0.5","0","510030","104611","0"
"nop_idle_surprise2","","1","510","3","0.2","","","510031","104611",""
"1","","","510","93","","","","510032","1",""
"nop_talk_worry","","1","510","3","0.2","","","510033","104611",""
"1","","","510","93","","","","510034","2",""
"nop_talk_joy1_sad","","1","510","3","0.2","","","510035","104611",""
"","","","510","91","","","","510036","510030",""
"nop_idle_worry","","1","510","3","0.2","","","510037","104611",""
