f875796cc0a2d757f8030dbdfb12e8a1e33023e7ac1a5b512b1de29f0a29d341,05d79d85e46191820e659fabc306c8475bfb6520f77b3dad77b57d0092ed6f1f,55c31f646eca4c079a7a40abba53b2930c2a343f8833fc70ae3418d069c26673,1496b96956eb17823a32632c56fc3530047558e42ef39b95519e058bc6813868,2208769813cf7aaadeb5b1b454450bb561a92f9956843d60845ec50d1f4e4e14,61beaab078bea117f71f66859b547b422fd7d94be21fed5267e30b08cf312c78,ef5a5e2a11969d9c5d34e2a255ed32b1f0b3c30159a0675ae3b2cb48c808c4d8,ecd1b3b276042680f2f756b1e4cf9d9953216b4c2859142256d0c13e7407df3c,572b3ebbc063ece18888a7233cc20508300fc576efb7e06b6498e48ee57e616b,09bb9f0003c88991c7c646f9819590a6f9bc620a9f50ac7590798e989582db3f,82f99ece6b7ed6bf2c7552b0db7e185149aa13dd4831390302f848de3a39a95f,a0fcab3ad3f023507b199b6593705fe5749942acef4674591fd405a55d5375f4
"0","0","0","3","60004","1","","559","","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？","2","0"
"0","0","0","3","60004","1","","560","","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","2","0"
"0","0","0","3","60004","1","","561","","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる","2","0"
"0","0","0","3","60004","1","","562","","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？","2","0"
"0","0","0","3","60004","1","","563","","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪","2","0"
"0","0","0","4","60004","1","","564","","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","2","0"
"0","0","0","4","60004","1","","565","","今日の運勢は小吉！　無理は禁物、お家で静かにしていましょう　プロぼっちの私が、お家での過ごし方……教えてあげましょうか？","2","0"
"0","0","0","4","60004","1","","566","","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！","2","0"
"0","0","0","4","60004","2","","567","","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","2","0"
"0","0","0","4","60004","1","","568","","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","2","0"
"0","0","0","4","60004","1","","569","","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","2","0"
"0","0","0","4","60004","2","","570","","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！","2","0"
"0","2","190804","0","60004","0","","571","カリン","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","3","0"
"0","3","190804","0","60004","0","","572","カリン","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","3","7"
"0","1","190804","0","60005","1","","573","カリン","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1","0"
"0","0","0","1","60005","1","","574","","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","2","0"
"0","0","0","1","60005","1","","575","","今日の運勢は姫吉！　ずっと祈り続けていた願いが叶うかも！\nきっとあんたならたどり着けるわ、ハッピーエンドのその先に","2","0"
"0","0","0","1","60005","2","","576","","今日の運勢は姫吉！　道を歩けば幸運に当たる、最高の吉日！　　さすがは兄様。尽善尽美、金甌無欠の強運をお持ちですね。","2","0"
"0","0","0","1","60005","2","","577","","今日の運勢は姫吉！　旅立ち、どこへ行くもよし！　　　　　　　新年の門出も、お兄さんと一緒です♪　冒険にしゅっぱーつ♪","2","0"
"0","0","0","1","60005","2","","578","","今日の運勢は姫吉！　一日三食食べれば健康運アップ！　　　　　おせち。おぞうに。もっと、たべよ？　お兄。","2","0"
"0","0","0","2","60005","1","","579","","今日の運勢は大吉！　あなたの趣味がもっと広がるかも！\nかんわゆ～～～いショタと～騎士きゅんもゲット～んふふ～♪","2","0"
"0","0","0","2","60005","1","","580","","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","2","0"
"0","0","0","2","60005","1","","581","","今日の運勢は大吉！　日々の努力が実り、何事も良い方向へ！　　そんな弟くんには、お姉ちゃんのよしよしぎゅ～っをプレゼント♪","2","0"
"0","0","0","2","60005","2","","582","","今日の運勢は大吉！　お出かけするといいことあるかも？　　　　また一緒に、お忍びデートしてくださいね……騎士♪","2","0"
"0","0","0","2","60005","2","","583","","今日の運勢は大吉！　転居するならあたたかい場所が吉！　　　　煉獄の世なれど、住めば都と申しんす。ゆるりときなんせ……♪","2","0"
"0","0","0","3","60005","1","","584","","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！","2","0"
"0","0","0","3","60005","1","","585","","今日の運勢は中吉！　誰かに尽くすことで掴める幸せもあるかも？\n人事を尽くして天命を待つ！　さ、年始もバリバリ働きますわよ♪","2","0"
"0","0","0","3","60005","1","","586","","今日の運勢は中吉！　歌を口ずさみ、幸運を呼び込もう！\n幸運になれるかは分からないけど……一緒に、歌いましょ？","2","0"
"0","0","0","3","60005","1","","587","","今日の運勢は中吉！　健康に気を遣って気持ちのいい一年を！\n体に不調があるときは遠慮なく言いなさい、隅々まで調べてあげる","2","0"
"0","0","0","3","60005","1","","588","","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪","2","0"
"0","0","0","3","60005","2","","589","","今日の運勢は中吉！　争いごとは勝つが油断は大敵！　　　　　　ま、このあたしと一緒なら、向かうところ敵はねーですよっ！","2","0"
"0","0","0","3","60005","2","","590","","今日の運勢は中吉！　ラッキーアイテムは「光るもの」！　　　　ハツネちゃんの「きらーんっ☆」な魔法、見せちゃおうかなっ？","2","0"
"0","0","0","4","60005","1","","591","","今日の運勢は小吉！　のんびり穏やかな一日となるでしょう！　　あなた様を邪魔するものは全てエリコが排除しますわ、クスクス♪","2","0"
"0","0","0","4","60005","1","","592","","今日の運勢は小吉！　小さな勇気で踏み出す一歩が大事！\n遠くから見てるだけじゃダメ。今日は、少しだけ近づいてみます！","2","0"
"0","0","0","4","60005","1","","593","","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪","2","0"
"0","0","0","4","60005","1","","594","","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","2","0"
"0","0","0","4","60005","1","","595","","今日の運勢は小吉！　難しい頼み事をされるかもしれません！　　うまくやれればきっと成長につながります、挑戦してみましょう！","2","0"
"0","0","0","4","60005","2","","596","","今日の運勢は小吉！　空を眺めると気持ちが晴れやかに！　　　　眺めるだけじゃなくて、ひとっ飛びしちゃいましょうかっ♪","2","0"
"0","0","0","4","60005","2","","597","","今日の運勢は小吉！　掃除をすると運勢が開けそう！　　　　　　「わ、めんど」「ヴルムっ！　新年早々サボっちゃダメなんだからね！」","2","0"
"0","2","190804","0","60005","0","","598","カリン","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","3","0"
"0","3","190804","0","60005","0","","599","カリン","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","3","7"
"0","1","190804","0","60006","1","","600","カリン","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1","0"
"0","0","0","1","60006","2","","601","","今日の運勢は姫吉！　勇気を持って、新しいことに挑戦しよう！\n幸先がいいねえ少年！　今年もいい一年になるよう祈ってるよ。","2","0"
"0","0","0","1","60006","2","","602","","今日の運勢は姫吉！　どんなピンチも簡単に乗り越えられそう！\nよい結果が出たようで何よりです。さて、待人の方は……ふふ。","2","0"
"0","0","0","1","60006","2","","603","","今日の運勢は姫吉！　あの人と仲直り……できちゃうかも！？\nはあ……この私があなたの運勢に興味を抱くわけないでしょう？","2","0"
"0","0","0","2","60006","1","","604","","今日の運勢は大吉！　身近な友達との絆が深まる予感……？\n騎士様は、どなたと友誼を結ぶのでしょう？　気になります……","2","0"
"0","0","0","2","60006","2","","605","","今日の運勢は大吉！　ラッキーアイテムは「蛇の抜け殻」！\nこのアタシにお目にかかれるなんて……アンタ、幸せものね♪","2","0"
"0","0","0","3","60006","2","","606","","今日の運勢は中吉！　気になるあの人に会えちゃうかも！？\n『初夢を正夢にする枕』であなたに会え……な、なんでもない！","2","0"
"0","0","0","3","60006","2","","607","","今日の運勢は中吉！　子供に戻って、一日中遊びつくそう！\nお年玉でけん玉ゲット！　おじちゃん、もしかめ一万回やって！","2","0"
"0","0","0","3","60006","1","","608","","今日の運勢は中吉！　今日はおうちで、ゆーっくりくつろごう。\nお雑煮よし。みかんよし。さ、こたつで寝正月だ。君も入る？","2","0"
"0","0","0","4","60006","2","","609","","今日の運勢は小吉！　突然のドッキリに注意！\nおや、後ろに髪の長い女の霊が──フフ、冗談です。私ですよ。","2","0"
"0","0","0","4","60006","2","","610","","今日の運勢は小吉。慌てなくても、幸運はきっとやってくる。\n運は自分で掴むもの──媛が言ってました。でも、どうやって？","2","0"
"0","2","190804","0","60006","0","","611","カリン","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","3","0"
"0","3","190804","0","60006","0","","612","カリン","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","3","5"
