01249f03b60143454504bc2d2e0ab8ad98b86fef99f95c4a77a150efc800ca1a,586055fded41bc57637d3bfad61a721cd2a49bc8373f862b860c03bc455d29c5,828fa61cf227f9321d8fc1cf380f512b0a9f4c4bd7ea51feaa5b3e0a2db3c9fa,763615f4746b2a9c62b69c9033c0d10add43327f35ba3bf7e016565eeac0307d,fdb802396d09dfce7a7f5ba6d22fa4e963d053b62c4ff8c80a05c4c6bda246b3,2ab936efaa648be3bdcf12563ba574a49ae2e00b41b4a1fb7e9f66f0bdd94a29,9d915239609bd6c9a7da01d05cb48710b7eda82bb6820fb8bc5eff29fe00ef47,6e6efd99475e6de1669e74ce53c16e985685c8095d1a35e79dac15772fd9186e,879f30083dda6e411d491ffe4da010c6ee219ceb816d7cca2bf21f3d9c0032e1,bb7c3e549ecd62f5c02705b06da0b16081487d5bca582998c5335fe31cf036ad,e233f2008d99a00f7307cfbf30c5dcf7f3594ecb46f75654be21c963a15ff4be
"1","505018","0","0","6","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","0.5","0","11","100711","505"
"","505019","0.2","","1","nop_05_miyako_talk_anger","","","3","100711","505"
"","505020","","","","","","","91","505018","505"
"","505021","0.2","","1","nop_05_miyako_idle_anger","","","3","100711","505"
"0","505022","","","0","vo_drama_10082005_004","","","21","vo_drama_10082005","505"
"1","505023","0","0","6","それって結局いつもと変わってない\n気がするけど……","0.5","0","11","102211","505"
"","505024","0.2","","1","nop_talk_bitter","","","3","102211","505"
"","505025","","","","","","","91","505023","505"
"","505026","0.2","","1","nop_idle_bitter","","","3","102211","505"
"0","505027","","","0","vo_drama_10082005_005","","","21","vo_drama_10082005","505"
"1","505028","0","0","5","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0.5","0","11","100611","505"
"","505029","0.2","","1","nop_talk_wish","","","3","100611","505"
"","505030","","","","1","","","93","3.5","505"
"","505031","0.2","","1","nop_talk_joy1","","","3","100611","505"
"","505032","0.2","","1","nop_05_miyako_idle_normal","","","3","100711","505"
"","505033","","","","","","","91","505028","505"
"","505034","0.2","","1","nop_idle_joy1","","","3","100611","505"
"0","505035","","","0","vo_drama_10082005_006","","","21","vo_drama_10082005","505"
"1","505036","0","0","6","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0.5","0","11","103111","505"
"","505037","","","","0","","","4","103111","505"
"","505038","0.2","","1","nop_05_shinobu_talk_wish","","","3","103111","505"
"","505039","","","","0","","","4","2051","505"
"","505040","","","","1","","","93","6","505"
"","505041","0.2","","1","nop_05_shinobu_talk_normal","","","3","103111","505"
"","505042","","","","","","","91","505036","505"
"","505043","0.2","","1","nop_05_shinobu_idle_normal","","","3","103111","505"
"0","505044","","","0","vo_drama_10082005_007","","","21","vo_drama_10082005","505"
"1","505045","0","0","7","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0.5","0","11","102211","505"
"","505046","0.2","","1","nop_talk_surprise1","","","3","102211","505"
"","505047","","","","","","","91","505045","505"
"","505048","0.2","","1","nop_idle_surprise1","","","3","102211","505"
"0","505049","","","0","vo_drama_10082005_008","","","21","vo_drama_10082005","505"
"1","505050","0","0","6","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0.5","0","11","100611","505"
"","505051","0.2","","1","nop_talk_surprise1","","","3","100611","505"
"","505052","","","","1","","","93","3","505"
"","505053","0.2","","1","nop_talk_memory","","","3","100611","505"
"","505054","","","","1","","","93","1","505"
"","505055","","","","1","","","4","100711","505"
"nop_05_miyako_idle_arm_crossed","505056","0.2","0","0","nop_05_miyako_talk_arm_crossed","","1","3","100711","505"
"","505057","","","2","17","","","12","100711","505"
"","505058","","","","","","","91","505050","505"
"","505059","0.2","","1","nop_idle_memory2","","","3","100611","505"
"0","505060","","","0","vo_drama_10082005_009","","","21","vo_drama_10082005","505"
"1","505061","0","0","7","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0.5","0","11","102211","505"
"","505062","0.2","","1","nop_talk_wish","","","3","102211","505"
"","505063","","","","","","","91","505061","505"
"","505064","0.2","","1","nop_idle_wish","","","3","102211","505"
"0","505065","","","0","vo_drama_10082005_010","","","21","vo_drama_10082005","505"
"1","505066","0","0","6","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0.5","0","11","100611","505"
"","505067","0.2","","1","nop_talk_joy1","","","3","100611","505"
"","505068","","","","","","","91","505066","505"
"","505069","0.2","","1","nop_idle_joy1","","","3","100611","505"
"0","505070","","","0","vo_drama_10082005_011","","","21","vo_drama_10082005","505"
"1","505071","0","0","6","あ、それは私も気になるかも。\nシノブさん、お願いできます？","0.5","0","11","102211","505"
"","505072","0.2","","1","nop_talk_normal","","","3","102211","505"
"","505073","","","","","","","91","505071","505"
"","505074","","","","","","","93","0.3","505"
"","505075","0.2","","1","nop_idle_normal","","","3","102211","505"
"0","505076","","","0","vo_drama_10082005_012","","","21","vo_drama_10082005","505"
"1","505077","0","0","3","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0.5","0","11","103111","505"
"","505078","0.2","","1","nop_05_shinobu_talk_wish","","","3","103111","505"
"","505079","0.2","","1","nop_05_miyako_run_angry","","","3","100711","505"
"3","505080","","","-240","-1000","","","2","100711","505"
"","505081","","","","1","","","93","6","505"
"","505082","0.2","","1","nop_05_shinobu_talk_thinking","","","3","103111","505"
"","505083","0.2","","1","nop_idle_bitter2","","","3","102211","505"
"","505084","","","1","4","","","12","102211","505"
"","505085","","","","1","","","93","0.2","505"
"","505086","0.2","","1","nop_idle_surprise1","","","3","100611","505"
"","505087","","","0.8","4","","","12","100611","505"
"","505088","","","","1","","","93","2.1","505"
"","505089","","","","","","","91","505077","505"
"","505090","0.2","","1","nop_05_shinobu_idle_thinking","","","3","103111","505"
"0","505091","","","0","vo_drama_10082005_013","","","21","vo_drama_10082005","505"
"1","505092","0","0","5","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0.5","0","11","102211","505"
"","505093","0.2","","1","nop_talk_sad","","","3","102211","505"
"","505094","","","","1","","","93","4.5","505"
"","505095","0.2","","1","nop_talk_surprise1","","","3","102211","505"
"","505096","","","","","","","91","505092","505"
"","505097","0.2","","1","nop_05_shinobu_idle_surprise","","","3","103111","505"
"","505098","","","1.8","4","","","12","103111","505"
"","505099","0.2","","1","nop_run_sad","","","3","102211","505"
"4","505100","","","-230","-1000","","","2","102211","505"
"","505101","","","","0","","","93","1","505"
"0","505102","","","0","vo_drama_10082005_014","","","21","vo_drama_10082005","505"
"1","505103","0","0","6","大変！　止めないと！\nシノブさんも早く～！","0.5","0","11","100611","505"
"","505104","0.2","","1","nop_talk_surprise2","","","3","100611","505"
"","505105","","","","1","","","93","4.5","505"
"","505106","","","","","","","91","505103","505"
"","505107","0.2","","1","nop_run_sad","","","3","100611","505"
"4","505108","","","-260","-1000","","0","2","100611","505"
"","505109","","","","","","","93","2","505"
"","505110","","","","1","","","4","103111","505"
"","505111","","","","1","","","4","2051","505"
"","505112","","","","","","","93","0.5","505"
"","505113","","","","","","","91","505108","505"
"","505114","0.2","","1","nop_idle_normal","","","3","100611","505"
"0","505115","","","0","vo_drama_10082005_015","","","21","vo_drama_10082005","505"
"1","505116","0","0","5","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","1","0","11","103111","505"
"","505117","0.2","","1","nop_05_shinobu_talk_wish","","","3","103111","505"
"","505118","","","","1","","","93","3.2","505"
"","505119","","","","0","","","4","103111","505"
"","505120","","","","0","","","4","2051","505"
"","505121","0.2","","1","nop_05_shinobu_look_talk_wish_blink","","","3","103111","505"
"","505122","","","","1","","","93","6","505"
"nop_05_shinobu_look_talk_wish","505123","0.2","0.2","0","nop_05_shinobu_bow","","1","3","103111","505"
"","505124","","","","","","","91","505116","505"
"","505125","","","","1","","","4","103111","505"
"","505126","","","","1","","","4","2051","505"
"","505127","0.2","","1","nop_05_shinobu_idle_normal","","","3","103111","505"
"","505128","","","","1","","","93","0.4","505"
"","505129","0.2","","1","nop_05_shinobu_run","","","3","103111","505"
"4","505130","","","-250","-1000","","","2","103111","505"
"4","505131","","","-225","-1000","","","2","2051","505"
"","505132","","","","0","","","93","0.5","505"
"-300","506001","1.95","0","105","104731","nop_idle_arm_crossed","-275","1","1","506"
"300","506002","1.95","1","104","107131","nop_idle_thinking","-275","1","1","506"
"-150","506003","1.95","0","102","103731","nop_idle_normal","-255","1","1","506"
"150","506004","1.95","1","103","100511","nop_idle_surprise_kira","-255","1","1","506"
"","506005","","","","0","","","93","0.5","506"
"0","506006","","","0","vo_drama_10082006_001","","","21","vo_drama_10082006","506"
"1","506007","0","0","8","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0.5","0","11","107131","506"
"nop_06_cris_ahaha_loop","506008","0.2","0.2","0","nop_06_cris_ahaha_in","","1","3","107131","506"
"","506009","","","","1","","","93","2","506"
"nop_talk_doya_loop","506010","0.2","0.2","0","nop_talk_doya","","1","3","107131","506"
"","506011","","","","","","","91","506007","506"
"0","506012","","","0","vo_drama_10082006_002","","","21","vo_drama_10082006","506"
"1","506013","0","0","8","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0.5","0","11","103731","506"
"","506014","0.2","","1","nop_06_tomo_talk_anger","","","3","103731","506"
"","506015","","","","","","","91","506013","506"
"","506016","0.2","","1","nop_06_tomo_idle_anger","","","3","103731","506"
"0","506017","","","0","vo_drama_10082006_003","","","21","vo_drama_10082006","506"
"1","506018","0","0","8","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0.5","0","11","104731","506"
"","506019","0.2","","1","nop_talk_normal","","","3","104731","506"
"","506020","","","","","","","91","506018","506"
"","506021","0.2","","1","nop_idle_normal","","","3","104731","506"
"0","506022","","","0","vo_drama_10082006_004","","","21","vo_drama_10082006","506"
"1","506023","0","0","8","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0.5","0","11","100511","506"
"nop_talk_guts2_loop","506024","0.2","0.2","0","nop_talk_guts2","","1","3","100511","506"
"","506025","","","","","","","91","506023","506"
"","506026","0.2","","1","nop_idle_guts2","","","3","100511","506"
"0","506027","","","0","vo_drama_10082006_005","","","21","vo_drama_10082006","506"
"1","506028","0","0","8","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0.5","0","11","103731","506"
"","506029","0.2","","1","nop_talk_worry","","","3","103731","506"
"","506030","","","","1","","","93","3","506"
"nop_06_tomo_talk_arm_crossed_loop","506031","0.2","0.2","0","nop_06_tomo_talk_arm_crossed","","1","3","103731","506"
"","506032","","","","","","","91","506028","506"
"","506033","0.2","","1","nop_06_tomo_idle_arm_crossed","","","3","103731","506"
"0","506034","","","0","vo_drama_10082006_006","","","21","vo_drama_10082006","506"
"1","506035","0","0","8","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0.5","0","11","107131","506"
"","506036","0.2","","1","nop_talk_thinking","","","3","107131","506"
"","506037","","","","1","","","93","2","506"
"nop_16_kaya_talk_normal2_loop","506038","0.2","0.2","0","nop_16_kaya_talk_normal2","","1","3","107131","506"
"","506039","","","","","","","91","506035","506"
"","506040","0.2","","1","nop_16_kaya_idle_normal2","","","3","107131","506"
"0","506041","","","0","vo_drama_10082006_007","","","21","vo_drama_10082006","506"
"1","506042","0","0","8","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0.5","0","11","104731","506"
"","506043","0.2","","1","nop_talk_thinking","","","3","104731","506"
"","506044","","","","1","","","93","3.5","506"
"","506045","0.2","","1","nop_talk_normal","","","3","104731","506"
"","506046","","","","","","","91","506042","506"
"","506047","0.2","","1","nop_idle_normal","","","3","104731","506"
"0","506048","","","0","vo_drama_10082006_008","","","21","vo_drama_10082006","506"
"1","506049","0","0","8","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0.5","0","11","103731","506"
"","506050","0.2","","1","nop_talk_worry","","","3","103731","506"
"","506051","","","","1","","","93","3","506"
"","506052","0.2","","1","nop_06_tomo_talk_tsun_pain","","","3","103731","506"
"","506053","","","","1","","","93","1","506"
"nop_06_tomo_idle_guts2","506054","0.2","0.2","0","nop_06_tomo_talk_guts2","","1","3","103731","506"
"","506055","","","","","","","91","506049","506"
"0","506056","","","0","vo_drama_10082006_009","","","21","vo_drama_10082006","506"
"1","506057","0","0","8","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0.5","0","11","100511","506"
"","506058","0.2","","1","nop_talk_normal","","","3","100511","506"
"","506059","","","","1","","","93","2","506"
"nop_06_matsuri_pose_loop","506060","0.2","0.2","0","nop_06_matsuri_pose","","1","3","100511","506"
"","506061","","","","","","","91","506057","506"
"","506062","","","","0","","","93","0.5","506"
"-150","507001","1.95","0","101","102831","nop_idle_normal","-225","1","1","507"
"150","507002","1.95","1","100","102111","nop_idle_joy1","-225","1","1","507"
"-300","507003","1.95","0","105","102511","nop_idle_normal","-255","1","1","507"
"300","507004","1.95","1","104","102311","nop_idle_joy1","-255","1","1","507"
"","507005","","","","0","","","93","0.5","507"
"0","507006","","","0","vo_drama_10082007_001","","","21","vo_drama_10082007","507"
"1","507007","0","0","8","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0.5","0","11","102831","507"
"","507008","0.2","","1","nop_talk_joy3","","","3","102831","507"
"","507009","","","","","","","91","507007","507"
"","507010","0.2","","1","nop_idle_normal","","","3","102831","507"
"0","507011","","","0","vo_drama_10082007_002","","","21","vo_drama_10082007","507"
"1","507012","0","0","8","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0.5","0","11","102511","507"
"","507013","0.2","","1","nop_talk_joy3_dere","","","3","102511","507"
"","507014","","","","1","","","93","3","507"
"","507015","0.2","","1","nop_talk_joy1","","","3","102511","507"
"","507016","","","","","","","91","507012","507"
"","507017","0.2","","1","nop_idle_normal","","","3","102511","507"
"0","507018","","","0","vo_drama_10082007_003","","","21","vo_drama_10082007","507"
"1","507019","0","0","8","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0.5","0","11","102311","507"
"","507020","0.2","","1","nop_talk_joy1_normal","","","3","102311","507"
"","507021","","","","1","","","93","1.9","507"
"","507022","0.2","","1","nop_talk_wish_surprise","","","3","102311","507"
"","507023","","","","","","","91","507019","507"
"0","507024","","","0","vo_drama_10082007_004","","","21","vo_drama_10082007","507"
"1","507025","0","0","8","なんだかギルドレースの時みたい。\nあ……！","0.5","0","11","102111","507"
"","507026","0.2","","1","nop_talk_wish","","","3","102111","507"
"","507027","","","","1","","","93","2.5","507"
"","507028","0.2","","1","nop_07_kurumi_talk_memory","","","3","102111","507"
"","507029","","","","","","","91","507025","507"
"0","507030","","","0","vo_drama_10082007_005","","","21","vo_drama_10082007","507"
"1","507031","0","0","8","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0.5","0","11","102831","507"
"","507032","0.2","","1","nop_talk_bitter","","","3","102831","507"
"","507033","","","","1","","","93","4.3","507"
"","507034","0.2","","1","nop_idle_joy_dere","","","3","102111","507"
"nop_talk_guts2_loop","507035","0.2","0","0","nop_talk_guts2","","1","3","102311","507"
"","507036","","","","","","","91","507031","507"
"","507037","0.2","","1","nop_idle_normal","","","3","102831","507"
"0","507038","","","0","vo_drama_10082007_006","","","21","vo_drama_10082007","507"
"1","507039","0","0","8","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0.5","0","11","102511","507"
"nop_talk_guts_loop","507040","0.2","0","0","nop_talk_guts","","1","3","102511","507"
"","507041","","","","","","","91","507039","507"
"0","507042","","","0","vo_drama_10082007_007","","","21","vo_drama_10082007","507"
"1","507043","0","0","8","スズメにそう言われると\n逆に心配になっちゃうんだけど……","0.5","0","11","102311","507"
"","507044","0.2","","1","nop_talk_jitome","","","3","102311","507"
"","507045","0.2","","1","nop_07_kurumi_idle_bitter","","","3","102111","507"
"","507046","","","","","","","91","507043","507"
"0","507047","","","0","vo_drama_10082007_008","","","21","vo_drama_10082007","507"
"1","507048","0","0","8","ええー？　そ、そんな～！","0.5","0","11","102511","507"
"nop_07_suzume_tohoho_loop","507049","0","0","0","nop_07_suzume_tohoho_in","","1","3","102511","507"
"","507050","0.2","","1","nop_idle_bitter","","","3","102831","507"
"","507051","","","","","","","91","507048","507"
"0","507052","","","0","vo_drama_10082007_009","","","21","vo_drama_10082007","507"
"1","507053","0","0","8","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0.5","0","11","102831","507"
"","507054","0.2","","1","nop_talk_normal","","","3","102831","507"
"","507055","","","","1","","","93","2.3","507"
"","507056","0.2","","1","nop_talk_joy1","","","3","102831","507"
"","507057","","","","","","","91","507053","507"
"","507058","","","","0","","","93","0.5","507"
"-150","508001","1.95","0","100","101011","nop_idle_normal_joy","-255","1","1","508"
"150","508002","1.95","1","101","104331","nop_idle_arm_crossed","-255","1","1","508"
"-300","508003","1.95","0","104","101711","nop_idle_joy_normal","-275","1","1","508"
"300","508004","1.95","1","105","101431","nop_idle_normal","-275","1","1","508"
"","508005","","","","0","","","93","0.5","508"
"1","508006","0","0","8","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0.5","0","11","101011","508"
"","508007","0.2","","0","nop_talk_joy1","","","3","101011","508"
"","508008","","","","1","","","93","1.3","508"
"nop_talk_joy1","508009","0.2","0.2","0","nop_bow2","","1","3","101011","508"
"","508010","","","","","","","91","508006","508"
"","508011","0.2","","1","nop_idle_normal","","","3","101011","508"
"1","508012","0","0","8","呼んでくれてありがとうな。\nユイも喜んでたぜ。","0.5","0","11","104331","508"
"","508013","0.2","","1","nop_talk_joy1","","","3","104331","508"
"","508014","","","","","","","91","508012","508"
"","508015","0.2","","1","nop_idle_joy_normal","","","3","104331","508"
"1","508016","0","0","8","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0.5","0","11","101711","508"
"","508017","0.2","","1","nop_talk_joy2","","","3","101711","508"
"","508018","","","","","","","91","508016","508"
"","508019","0.2","","1","nop_idle_joy1","","","3","101711","508"
"1","508020","0","0","8","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0.5","0","11","101431","508"
"","508021","0.2","","1","nop_talk_thinking","","","3","101431","508"
"","508022","","","","1","","","93","1.5","508"
"","508023","0.2","","1","nop_talk_normal","","","3","101431","508"
"","508024","","","","","","","91","508020","508"
"","508025","0.2","","1","nop_idle_normal","","","3","101431","508"
"1","508026","0","0","8","【美食殿】のおせち料理？\n絶対美味しいさ～！","0.5","0","11","101711","508"
"","508027","0.2","","1","nop_talk_normal","","","3","101711","508"
"","508028","","","","1","","","93","1.75","508"
"","508029","0.2","","1","nop_talk_joy1","","","3","101711","508"
"","508030","","","","","","","91","508026","508"
"","508031","0.2","","1","nop_idle_joy_normal","","","3","101711","508"
"1","508032","0","0","8","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0.5","0","11","104331","508"
"nop_talk_arm_crossed_loop2","508033","0.2","0.2","0","nop_talk_arm_crossed2","","1","3","104331","508"
"","508034","","","","","","","91","508032","508"
"","508035","0.2","","1","nop_idle_arm_crossed2","","","3","104331","508"
"1","508036","0","0","8","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0.5","0","11","101431","508"
"nop_talk_doya_loop","508037","0.2","0.2","0","nop_talk_doya","","1","3","101431","508"
"","508038","","","","1","","","93","2.9","508"
"","508039","0.2","","1","nop_talk_thinking","","","3","101431","508"
"1","508040","0","0","1","10","0","0","12","101011","508"
"","508041","0.2","","1","nop_look_idle_normal","","","3","101011","508"
"","508042","","","","","","","91","508036","508"
"","508043","0.2","","1","nop_idle_thinking","","","3","101431","508"
"","508044","","","","","","","91","508040","508"
"1","508045","0","0","8","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0.5","0","11","101011","508"
"nop_talk_joy1","508046","0.2","0.2","0","nop_look_smile","","1","3","101011","508"
"","508047","","","","1","","","93","4","508"
"1","508048","0","0","1","4","0","0","12","101431","508"
"","508049","0.2","","1","nop_idle_surprise2","","","3","101431","508"
"","508050","","","","","","","91","508045","508"
"","508051","0.2","","1","nop_idle_joy1","","","3","101011","508"
"","508052","","","","","","","91","508048","508"
"1","508053","0","0","8","ええー、マホさんずるいよ～！","0","0","11","101431","508"
"","508054","0.2","","1","nop_talk_joy1_sad","","","3","101431","508"
"","508055","","","","1","","","93","1","508"
"","508056","0.2","","1","nop_talk_sad2","","","3","101431","508"
"","508057","","","","","","","91","508053","508"
"1","508058","0","0","1","17","0","0","12","101431","508"
"","508059","0.2","","1","nop_idle_sad2","","","3","101431","508"
"1","508060","0","0","1","10","0","0","12","104331","508"
"","508061","0.2","","1","nop_talk_joy3","","","3","104331","508"
"1","508062","0","0","1","10","0","0","12","101711","508"
"","508063","0.2","","1","nop_talk_joy2","","","3","101711","508"
"1","508064","0","0","1","10","0","0","12","101011","508"
"","508065","0.2","","1","nop_talk_joy3","","","3","101011","508"
"","508066","","","","1","","","93","0.75","508"
"","508067","","","","0","","","93","0.5","508"
"-150","509001","1.95","0","100","103311","nop_idle_joy1","-255","1","1","509"
"-300","509002","1.95","0","104","105211","nop_idle_joy_normal","-275","1","1","509"
"150","509003","1.95","1","101","102611","nop_idle_sad2","-255","1","1","509"
"300","509004","1.95","1","105","103811","nop_idle_normal","-275","1","1","509"
"","509005","","","","0","","","93","0.5","509"
"1","509006","0","0","8","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0.5","0","11","103311","509"
"","509007","0.2","","1","nop_talk_joy2","","","3","103311","509"
"","509008","","","","1","","","93","3.5","509"
"","509009","0.2","","1","nop_talk_normal","","","3","103311","509"
"","509010","","","","","","","91","509006","509"
"","509011","0.2","","1","nop_idle_normal","","","3","103311","509"
"1","509012","0","0","8","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0.5","0","11","102611","509"
"","509013","0.2","","1","nop_talk_jitome","","","3","102611","509"
"","509014","","","","1","","","93","3.5","509"
"","509015","0.2","","1","nop_talk_bitter","","","3","102611","509"
"","509016","","","","","","","91","509012","509"
"","509017","0.2","","1","nop_idle_bitter","","","3","102611","509"
"1","509018","0","0","8","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0.5","0","11","105211","509"
"","509019","0.2","","1","nop_talk_normal","","","3","105211","509"
"","509020","","","","1","","","93","2","509"
"","509021","0.2","","1","nop_talk_joy2","","","3","105211","509"
"","509022","","","","","","","91","509018","509"
"","509023","0.2","","1","nop_idle_joy_dere2","","","3","105211","509"
"1","509024","0","0","8","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0.5","0","11","103811","509"
"","509025","0.2","","1","nop_talk_normal","","","3","103811","509"
"","509026","","","","1","","","93","4","509"
"","509027","0.2","","1","nop_talk_joy1","","","3","103811","509"
"","509028","","","","","","","91","509024","509"
"","509029","0.2","","1","nop_idle_joy1","","","3","103811","509"
"1","509030","0","0","8","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0.5","0","11","105211","509"
"","509031","0.2","","1","nop_talk_normal","","","3","105211","509"
"","509032","","","","1","","","93","5.75","509"
"","509033","0.2","","1","nop_talk_memory","","","3","105211","509"
"","509034","","","","","","","91","509030","509"
"","509035","0.2","","1","nop_idle_memory2","","","3","105211","509"
"1","509036","0","0","8","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0.5","0","11","103311","509"
"","509037","0.2","","1","nop_talk_joy1","","","3","103311","509"
"","509038","","","","1","","","93","4.75","509"
"nop_idle_guts2","509039","0.2","0.2","0","nop_talk_guts2","","1","3","103311","509"
"","509040","","","","","","","91","509036","509"
"1","509041","0","0","8","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0.5","0","11","102611","509"
"","509042","0.2","","1","nop_talk_sad2","","","3","102611","509"
"","509043","","","","1","","","93","4","509"
"","509044","0.2","","1","nop_talk_bitter","","","3","102611","509"
"","509045","","","","","","","91","509041","509"
"","509046","0.2","","1","nop_idle_bitter","","","3","102611","509"
"","509047","0.2","","1","nop_talk_joy1","","","3","103311","509"
"1","509048","0","0","1.5","10","0","0","12","103311","509"
"","509049","0.2","","1","nop_talk_joy3","","","3","105211","509"
"1","509050","0","0","1.5","10","0","0","12","105211","509"
"","509051","","","","","","","91","0","509"
"1","509052","0","0","8","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0.5","0","11","103811","509"
"","509053","0.2","","1","nop_talk_bitter","","","3","103811","509"
"","509054","","","","1","","","93","3","509"
"","509055","0.2","","1","nop_talk_joy1_wink","","","3","103811","509"
"","509056","","","","","","","91","509052","509"
"","509057","0.2","","1","nop_idle_joy1_wink","","","3","103811","509"
"","509058","","","","0","","","93","0.5","509"
"-150","510001","1.95","0","100","103231","nop_idle_normal","-255","1","1","510"
"1000","510002","1.95","1","104","103411","nop_10_yukari_06","-275","1","1","510"
"1000","510003","1.95","1","105","11","nop_10_yukari_06","-275","5","1","510"
"150","510004","1.95","1","101","104811","nop_idle_doya","-255","1","1","510"
"-300","510005","1.95","0","106","104611","nop_idle_joy1","-275","1","1","510"
"","510006","","","","0","","","93","0.5","510"
"1","510007","0","0","8","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0.5","0","11","103231","510"
"nop_talk_joy2","510008","0.2","0.2","0","nop_bow","","1","3","103231","510"
"","510009","","","","1","","","93","5","510"
"nop_idle_normal","510010","0.2","0.2","0","nop_wink","","1","3","103231","510"
"","510011","","","","","","","91","510007","510"
"","510012","0.2","","1","nop_idle_normal","","","3","103231","510"
"nop_10_yukari_06","510013","0.5","0.1","1","nop_10_yukari_05","","1","3","103411","510"
"nop_10_yukari_06","510014","0.5","0.1","1","nop_10_yukari_05","","1","3","11","510"
"2.8","510015","","","-245","750","","7","2","103411","510"
"2.8","510016","","","-245","750","","7","2","11","510"
"1","510017","0","0","8","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0.5","0","11","104811","510"
"","510018","0.2","","1","nop_talk_thinking","","","3","104811","510"
"","510019","","","","1","","","93","4","510"
"","510020","0.2","","1","nop_talk_normal","","","3","104811","510"
"","510021","","","","1","","","93","1","510"
"nop_idle_guts","510022","0.2","0.2","0","nop_talk_guts","","1","3","104811","510"
"","510023","","","","","","","91","510017","510"
"","510024","0.2","","1","nop_idle_guts","","","3","104811","510"
"","510025","","","","","","","91","510015","510"
"nop_10_yukari_06","510026","0.5","0.1","1","nop_10_yukari_05","","1","3","103411","510"
"nop_10_yukari_06","510027","0.5","0.1","1","nop_10_yukari_05","","1","3","11","510"
"2.8","510028","","","-255","550","","7","2","103411","510"
"2.8","510029","","","-255","550","","7","2","11","510"
"1","510030","0","0","8","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0.5","0","11","104611","510"
