77292dda7e23cbace18e3385b705014781a4df9ec0e0d0cd652c4103fa666c77,2b0b6c3a33f8705206820786d07ace794b67ee912558016c0fb440f3959bc7f3,579ea471c3a56aefc6b796c02674983f64c321c13ec851a082bb0256f9c5f093,42cd12a583479e404c58d492c018fc3d3a86afa51a4d39e08401426e143266be,6c4746bc0b6a0f36a12b86806be390e04056b3f308749158224d04a2d33f9081,caa277d8278593970799b02813f9e884741461b31a1deabd6155a0807dea104f,674d98ed73d380ddd25d33b0ef9d980902657f8938817beb0f4362f5424e08de,de593271c7489063989a8921aa56c8ccc5ffcfb5f23b4d2a35a99aebe2e8fcea,6c22a27a56c14f2c765fb47ec48e4a1fe31deaaa96ed913704d2667658d89c75,41e45cc66cfceae4b6331ef51dbc1c9c9cf53e56c046119cc66ed01c934ddd1d,d5f9c48a196ff2413421902719136b5be0d44fa17829e4392ebc51aaf4b7b098,469eb96083c5b596a363359da82b310a8cef3c4efd1b2bd9cb39247b7ad3874a,fb4e62ecf1571f9916d50aad5bb2089e3894e59a81242583348fe06371285d70,13274a8c3ad82287115383bc3048500833d1bc616da93620bde6153f5e11ae2b
"6","50","0","32006","28032","100601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"7","50","0","32007","28032","100701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"8","50","0","32008","28032","100801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"9","50","0","32009","28032","100901","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"10","50","0","32010","28032","101001","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"11","50","0","32011","28032","101101","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"12","50","0","32012","28032","101201","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"13","50","0","32013","28032","101301","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"14","50","0","32014","28032","101401","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"15","50","0","32015","28032","101501","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"16","50","0","32016","28032","101601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"17","50","0","32017","28032","101701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"18","50","0","32018","28032","101801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"19","50","0","32020","28032","102001","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"20","50","0","32021","28032","102101","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"21","50","0","32022","28032","102201","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"22","50","0","32023","28032","102301","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"23","50","0","32025","28032","102501","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"24","50","0","32026","28032","102601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"25","50","0","32027","28032","102701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"26","50","0","32028","28032","102801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"27","50","0","32029","28032","102901","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"28","50","0","32030","28032","103001","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"29","50","0","32031","28032","103101","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"30","50","0","32032","28032","103201","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"31","50","0","32033","28032","103301","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"32","50","0","32034","28032","103401","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"33","50","0","32036","28032","103601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"34","50","0","32037","28032","103701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"35","50","0","32038","28032","103801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"36","50","0","32040","28032","104001","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"37","50","0","32042","28032","104201","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"38","50","0","32043","28032","104301","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"39","50","0","32044","28032","104401","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"40","50","0","32045","28032","104501","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"41","50","0","32046","28032","104601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"42","50","0","32047","28032","104701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"43","50","0","32048","28032","104801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"44","50","0","32049","28032","104901","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"45","50","0","32050","28032","105001","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"46","50","0","32051","28032","105101","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"47","50","0","32052","28032","105201","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"48","50","0","32053","28032","105301","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"49","50","0","32054","28032","105401","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"50","50","0","32055","28032","105501","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"51","50","0","32056","28032","105601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"52","50","0","32057","28032","105701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"53","50","0","32058","28032","105801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"54","50","0","32059","28032","105901","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"55","50","0","32060","28032","106001","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"56","50","0","32061","28032","106101","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"57","50","0","32063","28032","106301","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"58","50","0","32064","28032","106401","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"59","50","0","32065","28032","106501","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"60","50","0","32066","28032","106601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"61","50","0","32071","28032","107101","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"62","50","0","32075","28032","107501","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"63","50","0","32076","28032","107601","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"64","50","0","32078","28032","107801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"65","50","0","32087","28032","108701","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"66","50","0","32088","28032","108801","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"67","50","0","32089","28032","108901","2030/08/01 14:59:59","0","2025/02/15 15:00:00","0","0","0","0","2"
"1","50","0","31001","28033","100101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"2","50","0","31002","28033","100201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"3","50","0","31003","28033","100301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"4","50","0","31004","28033","100401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"5","50","0","31005","28033","100501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"6","50","0","31006","28033","100601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"7","50","0","31007","28033","100701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"8","50","0","31008","28033","100801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"9","50","0","31009","28033","100901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"10","50","0","31010","28033","101001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"11","50","0","31011","28033","101101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"12","50","0","31012","28033","101201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"13","50","0","31013","28033","101301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"14","50","0","31014","28033","101401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"15","50","0","31015","28033","101501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"16","50","0","31016","28033","101601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"17","50","0","31017","28033","101701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"18","50","0","31018","28033","101801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"19","50","0","31020","28033","102001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"20","50","0","31021","28033","102101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"21","50","0","31022","28033","102201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"22","50","0","31023","28033","102301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"23","50","0","31025","28033","102501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"24","50","0","31026","28033","102601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"25","50","0","31027","28033","102701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"26","50","0","31028","28033","102801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"27","50","0","31029","28033","102901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"28","50","0","31030","28033","103001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"29","50","0","31031","28033","103101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"30","50","0","31032","28033","103201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"31","50","0","31033","28033","103301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"32","50","0","31034","28033","103401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"33","50","0","31036","28033","103601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"34","50","0","31037","28033","103701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"35","50","0","31038","28033","103801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"36","50","0","31040","28033","104001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"37","50","0","31042","28033","104201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"38","50","0","31043","28033","104301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"39","50","0","31044","28033","104401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"40","50","0","31045","28033","104501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"41","50","0","31046","28033","104601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"42","50","0","31047","28033","104701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"43","50","0","31048","28033","104801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"44","50","0","31049","28033","104901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"45","50","0","31050","28033","105001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"46","50","0","31051","28033","105101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"47","50","0","31052","28033","105201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"48","50","0","31053","28033","105301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"49","50","0","31054","28033","105401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"50","50","0","31055","28033","105501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"51","50","0","31056","28033","105601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"52","50","0","31057","28033","105701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"53","50","0","31058","28033","105801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"54","50","0","31059","28033","105901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"55","50","0","31060","28033","106001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"56","50","0","31061","28033","106101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"57","50","0","31063","28033","106301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"58","50","0","31064","28033","106401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"59","50","0","31065","28033","106501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"60","50","0","31066","28033","106601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"61","50","0","31071","28033","107101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"62","50","0","31075","28033","107501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"63","50","0","31076","28033","107601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"64","50","0","31078","28033","107801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"65","50","0","31087","28033","108701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"66","50","0","31088","28033","108801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"67","50","0","31089","28033","108901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"68","50","0","31223","28033","122301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"1","50","0","32001","28034","100101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"2","50","0","32002","28034","100201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"3","50","0","32003","28034","100301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"4","50","0","32004","28034","100401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"5","50","0","32005","28034","100501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"6","50","0","32006","28034","100601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"7","50","0","32007","28034","100701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"8","50","0","32008","28034","100801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"9","50","0","32009","28034","100901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"10","50","0","32010","28034","101001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"11","50","0","32011","28034","101101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"12","50","0","32012","28034","101201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"13","50","0","32013","28034","101301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"14","50","0","32014","28034","101401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"15","50","0","32015","28034","101501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"16","50","0","32016","28034","101601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"17","50","0","32017","28034","101701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"18","50","0","32018","28034","101801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"19","50","0","32020","28034","102001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"20","50","0","32021","28034","102101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"21","50","0","32022","28034","102201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"22","50","0","32023","28034","102301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"23","50","0","32025","28034","102501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"24","50","0","32026","28034","102601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"25","50","0","32027","28034","102701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"26","50","0","32028","28034","102801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"27","50","0","32029","28034","102901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"28","50","0","32030","28034","103001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"29","50","0","32031","28034","103101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"30","50","0","32032","28034","103201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"31","50","0","32033","28034","103301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"32","50","0","32034","28034","103401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"33","50","0","32036","28034","103601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"34","50","0","32037","28034","103701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"35","50","0","32038","28034","103801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"36","50","0","32040","28034","104001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"37","50","0","32042","28034","104201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"38","50","0","32043","28034","104301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"39","50","0","32044","28034","104401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"40","50","0","32045","28034","104501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"41","50","0","32046","28034","104601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"42","50","0","32047","28034","104701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"43","50","0","32048","28034","104801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"44","50","0","32049","28034","104901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"45","50","0","32050","28034","105001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"46","50","0","32051","28034","105101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"47","50","0","32052","28034","105201","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"48","50","0","32053","28034","105301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"49","50","0","32054","28034","105401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"50","50","0","32055","28034","105501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"51","50","0","32056","28034","105601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"52","50","0","32057","28034","105701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"53","50","0","32058","28034","105801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"54","50","0","32059","28034","105901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"55","50","0","32060","28034","106001","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"56","50","0","32061","28034","106101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"57","50","0","32063","28034","106301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"58","50","0","32064","28034","106401","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"59","50","0","32065","28034","106501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"60","50","0","32066","28034","106601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"61","50","0","32071","28034","107101","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"62","50","0","32075","28034","107501","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"63","50","0","32076","28034","107601","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"64","50","0","32078","28034","107801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"65","50","0","32087","28034","108701","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"66","50","0","32088","28034","108801","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"67","50","0","32089","28034","108901","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"68","50","0","32223","28034","122301","2030/08/01 14:59:59","0","2025/04/30 12:00:00","0","0","0","0","2"
"1","50","0","32001","28035","100101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"2","50","0","32002","28035","100201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"3","50","0","32003","28035","100301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"4","50","0","32004","28035","100401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"5","50","0","32005","28035","100501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"6","50","0","32006","28035","100601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"7","50","0","32007","28035","100701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"8","50","0","32008","28035","100801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"9","50","0","32009","28035","100901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"10","50","0","32010","28035","101001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"11","50","0","32011","28035","101101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"12","50","0","32012","28035","101201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"13","50","0","32013","28035","101301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"14","50","0","32014","28035","101401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"15","50","0","32015","28035","101501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"16","50","0","32016","28035","101601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"17","50","0","32017","28035","101701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"18","50","0","32018","28035","101801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"19","50","0","32020","28035","102001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"20","50","0","32021","28035","102101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"21","50","0","32022","28035","102201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"22","50","0","32023","28035","102301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"23","50","0","32025","28035","102501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"24","50","0","32026","28035","102601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"25","50","0","32027","28035","102701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"26","50","0","32028","28035","102801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"27","50","0","32029","28035","102901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"28","50","0","32030","28035","103001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"29","50","0","32031","28035","103101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"30","50","0","32032","28035","103201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"31","50","0","32033","28035","103301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"32","50","0","32034","28035","103401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"33","50","0","32036","28035","103601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"34","50","0","32037","28035","103701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"35","50","0","32038","28035","103801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"36","50","0","32040","28035","104001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"37","50","0","32042","28035","104201","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"38","50","0","32043","28035","104301","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"39","50","0","32044","28035","104401","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"40","50","0","32045","28035","104501","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"41","50","0","32046","28035","104601","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"42","50","0","32047","28035","104701","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"43","50","0","32048","28035","104801","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"44","50","0","32049","28035","104901","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"45","50","0","32050","28035","105001","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
"46","50","0","32051","28035","105101","2030/08/01 14:59:59","0","2025/08/15 15:00:00","0","0","0","0","2"
