4142006983581ded313a05e6b60a151e8cb298a43089dccebe014b69098adf4b,8ed19918ac7b777f44fd080b7104185591c143c28a2dd61cf9a8e65b180098df,036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1,fc6a0444c815be9c415b2045354ffc18f7fb21dbb1f5bd013c94703684046046
"11017","1100","8050","805001"
"11008","1900","8050","805002"
"10006","2800","8050","805003"
"11001","3700","8050","805004"
"11010","4650","8050","805005"
"11015","5500","8050","805006"
"11006","6400","8050","805007"
"10003","7850","8050","805008"
"11016","8250","8050","805009"
"10006","9150","8050","805010"
"11007","10000","8050","805011"
"11009","10900","8050","805012"
"11014","11900","8050","805013"
"11001","1000","8051","805101"
"11007","2000","8051","805102"
"11006","2850","8051","805103"
"11017","3750","8051","805104"
"10003","5250","8051","805105"
"11014","5550","8051","805106"
"11009","6500","8051","805107"
"10006","7400","8051","805108"
"10006","8200","8051","805109"
"11015","9200","8051","805110"
"11016","10100","8051","805111"
"11008","10950","8051","805112"
"11010","11800","8051","805113"
"11004","900","8052","805201"
"11002","1800","8052","805202"
"11004","2700","8052","805203"
"11016","3600","8052","805204"
"11007","4500","8052","805205"
"11016","5400","8052","805206"
"11007","6300","8052","805207"
"10003","7750","8052","805208"
"10003","8650","8052","805209"
"11007","9000","8052","805210"
"11007","9900","8052","805211"
"11004","10800","8052","805212"
"11011","11700","8052","805213"
"11007","750","8053","805301"
"11016","1700","8053","805302"
"11002","2500","8053","805303"
"11011","3500","8053","805304"
"11004","4300","8053","805305"
"10003","5850","8053","805306"
"11004","6100","8053","805307"
"11007","7100","8053","805308"
"11007","7900","8053","805309"
"11004","8800","8053","805310"
"11016","9800","8053","805311"
"11007","10700","8053","805312"
"10003","12150","8053","805313"
"11007","800","8054","805401"
"11007","1600","8054","805402"
"11011","2600","8054","805403"
"10003","4000","8054","805404"
"11004","4350","8054","805405"
"11002","5200","8054","805406"
"11004","6200","8054","805407"
"11016","7000","8054","805408"
"11016","7950","8054","805409"
"11007","8900","8054","805410"
"10003","10250","8054","805411"
"11007","10650","8054","805412"
"11004","11550","8054","805413"
"11010","900","8055","805501"
"11010","1800","8055","805502"
"11009","2700","8055","805503"
"11004","3600","8055","805504"
"11004","4500","8055","805505"
"11011","5400","8055","805506"
"11002","6300","8055","805507"
"11002","7200","8055","805508"
"10003","8650","8055","805509"
"11003","9000","8055","805510"
"11003","9900","8055","805511"
"11019","10800","8055","805512"
"11019","11700","8055","805513"
"11003","1000","8056","805601"
"11002","1950","8056","805602"
"11019","2850","8056","805603"
"11004","3750","8056","805604"
"10003","5200","8056","805605"
"11010","5550","8056","805606"
"11003","6400","8056","805607"
"11004","7350","8056","805608"
"11011","8200","8056","805609"
"11010","9200","8056","805610"
"11009","10000","8056","805611"
"11019","10900","8056","805612"
"11002","11850","8056","805613"
"10003","1600","8057","805701"
"11002","2000","8057","805702"
"11003","2900","8057","805703"
"11019","3700","8057","805704"
"11019","4700","8057","805705"
"11003","5500","8057","805706"
"11010","6450","8057","805707"
"11009","7400","8057","805708"
"11004","8250","8057","805709"
"11002","9150","8057","805710"
"11011","10100","8057","805711"
"11010","10950","8057","805712"
"11004","11800","8057","805713"
"11006","900","8058","805801"
"11014","1800","8058","805802"
"10006","2700","8058","805803"
"11010","3600","8058","805804"
"11008","4500","8058","805805"
"11010","5400","8058","805806"
"11014","6300","8058","805807"
"11015","7200","8058","805808"
"11003","8100","8058","805809"
"11009","9000","8058","805810"
"11011","9900","8058","805811"
"11019","10800","8058","805812"
"11019","11700","8058","805813"
"11011","750","8059","805901"
"11009","1600","8059","805902"
"11019","2550","8059","805903"
"11019","3400","8059","805904"
"11010","4350","8059","805905"
"11006","5200","8059","805906"
"11014","6150","8059","805907"
"11003","7050","8059","805908"
"11008","7950","8059","805909"
"11010","8800","8059","805910"
"10006","9700","8059","805911"
"11014","10700","8059","805912"
"11015","11500","8059","805913"
"11011","700","8060","806001"
"11006","1700","8060","806002"
"11014","2600","8060","806003"
"11010","3450","8060","806004"
"11003","4400","8060","806005"
"11015","5300","8060","806006"
"11014","6100","8060","806007"
"10006","7100","8060","806008"
"11019","7900","8060","806009"
"11009","8900","8060","806010"
"11008","9750","8060","806011"
"11010","10650","8060","806012"
"11019","11600","8060","806013"
"1014","800","9001","900101"
"1004","1600","9001","900102"
"1015","2400","9001","900103"
"1004","3200","9001","900104"
"1016","4000","9001","900105"
"1011","4800","9001","900106"
"1017","5600","9001","900107"
"1011","6400","9001","900108"
"1014","7200","9001","900109"
"1018","8000","9001","900110"
"1015","8800","9001","900111"
"1018","9600","9001","900112"
"1004","10400","9001","900113"
"1011","11200","9001","900114"
"1018","12000","9001","900115"
"1018","12800","9001","900116"
"1015","1000","9002","900201"
"1011","1700","9002","900202"
"1014","2600","9002","900203"
"1014","3350","9002","900204"
"1004","4200","9002","900205"
"1015","5000","9002","900206"
"1004","5800","9002","900207"
"1016","6550","9002","900208"
"1018","7350","9002","900209"
"1018","8150","9002","900210"
"1018","9000","9002","900211"
"1011","9700","9002","900212"
"1011","10550","9002","900213"
"1017","11350","9002","900214"
"1018","12200","9002","900215"
"1004","13000","9002","900216"
"1014","950","9003","900301"
"1018","1750","9003","900302"
"1011","2550","9003","900303"
"1004","3400","9003","900304"
"1015","4150","9003","900305"
"1011","4900","9003","900306"
"1018","5700","9003","900307"
"1014","6600","9003","900308"
"1015","7300","9003","900309"
"1018","8100","9003","900310"
"1016","8950","9003","900311"
"1004","9800","9003","900312"
"1011","10500","9003","900313"
"1017","11300","9003","900314"
"1018","12150","9003","900315"
"1004","12950","9003","900316"
"1003","800","9004","900401"
"1010","1600","9004","900402"
"1010","2400","9004","900403"
"1003","3200","9004","900404"
"1020","4000","9004","900405"
"1010","4800","9004","900406"
"1020","5600","9004","900407"
"1010","6400","9004","900408"
"1009","7200","9004","900409"
"1007","8000","9004","900410"
"1009","8800","9004","900411"
"1007","9600","9004","900412"
"1018","10400","9004","900413"
"1018","11200","9004","900414"
"1018","12000","9004","900415"
"1018","12800","9004","900416"
"1003","700","9005","900501"
"1007","1450","9005","900502"
"1018","2250","9005","900503"
"1010","3050","9005","900504"
"1020","3850","9005","900505"
"1018","4700","9005","900506"
"1010","5400","9005","900507"
"1003","6250","9005","900508"
"1010","7000","9005","900509"
"1009","7850","9005","900510"
"1018","8650","9005","900511"
"1007","9400","9005","900512"
"1009","10200","9005","900513"
"1020","11000","9005","900514"
"1010","11900","9005","900515"
"1018","12600","9005","900516"
"1018","650","9006","900601"
"1007","1400","9006","900602"
"1020","2200","9006","900603"
"1010","3000","9006","900604"
"1020","3800","9006","900605"
"1018","4600","9006","900606"
"1018","5450","9006","900607"
"1010","6200","9006","900608"
"1010","7100","9006","900609"
"1009","7800","9006","900610"
"1009","8600","9006","900611"
"1007","9450","9006","900612"
"1010","10250","9006","900613"
"1003","11050","9006","900614"
"1003","11800","9006","900615"
"1018","12700","9006","900616"
"1006","800","9007","900701"
"1004","1600","9007","900702"
"1006","2400","9007","900703"
"1003","3200","9007","900704"
"6","4000","9007","900705"
"6","4800","9007","900706"
"6","5600","9007","900707"
"6","6400","9007","900708"
"3","7750","9007","900709"
"1008","8000","9007","900710"
"3","9350","9007","900711"
"1009","9600","9007","900712"
"1019","10400","9007","900713"
"1020","11200","9007","900714"
"1018","12000","9007","900715"
"1018","12800","9007","900716"
"6","1000","9008","900801"
"1004","1750","9008","900802"
"1009","2550","9008","900803"
"1019","3300","9008","900804"
"3","4650","9008","900805"
"3","5550","9008","900806"
"6","5700","9008","900807"
"1018","6500","9008","900808"
"6","7300","9008","900809"
"6","8150","9008","900810"
"1003","8950","9008","900811"
"1006","9700","9008","900812"
"1020","10550","9008","900813"
"1008","11400","9008","900814"
"1018","12100","9008","900815"
"1006","12900","9008","900816"
"1006","900","9009","900901"
"1004","1800","9009","900902"
"1006","2600","9009","900903"
"3","3950","9009","900904"
"6","4150","9009","900905"
"1008","4950","9009","900906"
"1019","5800","9009","900907"
"1018","6550","9009","900908"
"6","7350","9009","900909"
"1003","8100","9009","900910"
"6","9000","9009","900911"
"1018","9800","9009","900912"
"1009","10600","9009","900913"
"6","11300","9009","900914"
"1020","12200","9009","900915"
"3","13550","9009","900916"
"1009","800","9010","901001"
"1003","1600","9010","901002"
"1009","2400","9010","901003"
"1003","3200","9010","901004"
"1017","4000","9010","901005"
"1015","4800","9010","901006"
"1017","5600","9010","901007"
"1015","6400","9010","901008"
"1003","7200","9010","901009"
"1003","8000","9010","901010"
"1017","8800","9010","901011"
"1015","9600","9010","901012"
"1009","10400","9010","901013"
"1009","11200","9010","901014"
"1009","12000","9010","901015"
"1009","12800","9010","901016"
"1009","650","9011","901101"
"1009","1500","9011","901102"
"1015","2250","9011","901103"
"1003","3000","9011","901104"
"1015","3900","9011","901105"
"1009","4600","9011","901106"
"1003","5400","9011","901107"
"1009","6200","9011","901108"
"1009","7050","9011","901109"
"1003","7800","9011","901110"
"1017","8600","9011","901111"
"1003","9500","9011","901112"
"1015","10200","9011","901113"
"1017","11050","9011","901114"
"1009","11800","9011","901115"
"1017","12650","9011","901116"
"1003","700","9012","901201"
"1003","1400","9012","901202"
"1009","2200","9012","901203"
"1017","3050","9012","901204"
"1009","3800","9012","901205"
"1009","4700","9012","901206"
"1009","5500","9012","901207"
"1017","6250","9012","901208"
"1015","7100","9012","901209"
"1003","7850","9012","901210"
"1009","8700","9012","901211"
"1015","9450","9012","901212"
"1009","10300","9012","901213"
"1017","11000","9012","901214"
"1003","11900","9012","901215"
"1015","12700","9012","901216"
"1011","800","9013","901301"
"1002","1600","9013","901302"
"1011","2400","9013","901303"
"1003","3200","9013","901304"
"1006","4000","9013","901305"
"1006","4800","9013","901306"
"1007","5600","9013","901307"
"1007","6400","9013","901308"
"1003","7200","9013","901309"
"6","8000","9013","901310"
"6","8800","9013","901311"
"3","10150","9013","901312"
"1001","10400","9013","901313"
"1010","11200","9013","901314"
"1020","12000","9013","901315"
"1020","12800","9013","901316"
"1007","1000","9014","901401"
"3","2300","9014","901402"
"1011","2600","9014","901403"
"1011","3300","9014","901404"
"1006","4200","9014","901405"
"1020","4900","9014","901406"
"6","5800","9014","901407"
"1006","6550","9014","901408"
"1007","7350","9014","901409"
"1003","8100","9014","901410"
"6","8900","9014","901411"
"1020","9750","9014","901412"
"1003","10600","9014","901413"
"1002","11350","9014","901414"
"1010","12150","9014","901415"
"1001","12900","9014","901416"
"1003","900","9015","901501"
"1011","1700","9015","901502"
"1001","2550","9015","901503"
"1007","3350","9015","901504"
"1007","4100","9015","901505"
"1011","4950","9015","901506"
"6","5750","9015","901507"
"6","6600","9015","901508"
"1003","7300","9015","901509"
"1006","8200","9015","901510"
"1010","9000","9015","901511"
"1006","9700","9015","901512"
"1020","10550","9015","901513"
"1002","11400","9015","901514"
"1020","12100","9015","901515"
"3","13550","9015","901516"
"3","1350","9016","901601"
"3","2150","9016","901602"
"1004","2400","9016","901603"
"1004","3200","9016","901604"
"1018","4000","9016","901605"
"1001","4800","9016","901606"
"1020","5600","9016","901607"
"1018","6400","9016","901608"
"1008","7200","9016","901609"
"1007","8000","9016","901610"
"1004","8800","9016","901611"
"1007","9600","9016","901612"
"1011","10400","9016","901613"
"1011","11200","9016","901614"
"1018","12000","9016","901615"
"1018","12800","9016","901616"
"1018","600","9017","901701"
"3","1950","9017","901702"
"1011","2250","9017","901703"
"1018","3100","9017","901704"
"1004","3800","9017","901705"
"1008","4650","9017","901706"
"1007","5450","9017","901707"
"1020","6300","9017","901708"
"3","7550","9017","901709"
"1011","7800","9017","901710"
"1007","8700","9017","901711"
"1018","9500","9017","901712"
"1004","10250","9017","901713"
"1004","11000","9017","901714"
"1001","11800","9017","901715"
"1018","12700","9017","901716"
"1004","650","9018","901801"
"3","2050","9018","901802"
"1018","2200","9018","901803"
"1020","3000","9018","901804"
"1001","3900","9018","901805"
"1018","4700","9018","901806"
"1018","5500","9018","901807"
"1011","6200","9018","901808"
"1008","7100","9018","901809"
"3","8450","9018","901810"
"1004","8600","9018","901811"
"1007","9450","9018","901812"
"1007","10200","9018","901813"
"1004","11050","9018","901814"
"1011","11850","9018","901815"
"1018","12600","9018","901816"
"1014","800","9019","901901"
"1020","1600","9019","901902"
"1014","2400","9019","901903"
"1020","3200","9019","901904"
"1015","4000","9019","901905"
"1009","4800","9019","901906"
"1015","5600","9019","901907"
"1009","6400","9019","901908"
"1016","7200","9019","901909"
"1007","8000","9019","901910"
"1016","8800","9019","901911"
"1007","9600","9019","901912"
"1017","10400","9019","901913"
"1003","11200","9019","901914"
"1017","12000","9019","901915"
"1009","12800","9019","901916"
"1009","900","9020","902001"
"1007","1800","9020","902002"
"1003","2600","9020","902003"
"1015","3400","9020","902004"
"1020","4150","9020","902005"
"1009","4900","9020","902006"
"1015","5750","9020","902007"
"1014","6550","9020","902008"
"1020","7300","9020","902009"
"1009","8200","9020","902010"
"1007","9000","9020","902011"
"1014","9750","9020","902012"
"1016","10600","9020","902013"
"1017","11350","9020","902014"
"1017","12100","9020","902015"
"1016","13000","9020","902016"
"1016","1000","9021","902101"
"1009","1750","9021","902102"
"1020","2500","9021","902103"
"1017","3300","9021","902104"
"1015","4200","9021","902105"
"1007","4950","9021","902106"
"1007","5700","9021","902107"
"1014","6500","9021","902108"
"1016","7350","9021","902109"
"1017","8100","9021","902110"
"1020","8950","9021","902111"
"1003","9800","9021","902112"
"1009","10550","9021","902113"
"1014","11300","9021","902114"
"1009","12150","9021","902115"
"1015","12950","9021","902116"
"1019","800","9022","902201"
"1004","1600","9022","902202"
"1019","2400","9022","902203"
"1006","3200","9022","902204"
"1004","4000","9022","902205"
"1006","4800","9022","902206"
"1007","5600","9022","902207"
"1011","6400","9022","902208"
"1007","7200","9022","902209"
"1009","8000","9022","902210"
"1011","8800","9022","902211"
"1009","9600","9022","902212"
"1004","10400","9022","902213"
"1004","11200","9022","902214"
"1011","12000","9022","902215"
"1011","12800","9022","902216"
"1004","700","9023","902301"
"1011","1500","9023","902302"
"1009","2250","9023","902303"
"1011","3100","9023","902304"
"1011","3800","9023","902305"
"1006","4600","9023","902306"
"1011","5450","9023","902307"
"1004","6250","9023","902308"
"1019","7050","9023","902309"
"1006","7800","9023","902310"
"1007","8650","9023","902311"
"1004","9400","9023","902312"
"1007","10200","9023","902313"
"1009","11000","9023","902314"
"1004","11850","9023","902315"
"1019","12600","9023","902316"
"1004","650","9024","902401"
"1007","1450","9024","902402"
"1011","2200","9024","902403"
"1004","3050","9024","902404"
"1009","3900","9024","902405"
"1011","4700","9024","902406"
"1004","5500","9024","902407"
"1019","6300","9024","902408"
"1007","7100","9024","902409"
"1006","7850","9024","902410"
"1011","8600","9024","902411"
"1004","9450","9024","902412"
"1006","10300","9024","902413"
"1009","11050","9024","902414"
"1011","11900","9024","902415"
"1019","12650","9024","902416"
"3","1350","9025","902501"
"1007","1600","9025","902502"
"1007","2400","9025","902503"
"3","3750","9025","902504"
"1007","4000","9025","902505"
"1004","4800","9025","902506"
"1004","5600","9025","902507"
"1007","6400","9025","902508"
"1007","7200","9025","902509"
"1020","8000","9025","902510"
"1007","8800","9025","902511"
"1020","9600","9025","902512"
"1007","10400","9025","902513"
"1002","11200","9025","902514"
"1011","12000","9025","902515"
"1011","12800","9025","902516"
"1011","1000","9026","902601"
"1011","1800","9026","902602"
"1007","2600","9026","902603"
"1020","3400","9026","902604"
"1007","4100","9026","902605"
"3","5500","9026","902606"
"1007","5700","9026","902607"
"1020","6500","9026","902608"
"1007","7350","9026","902609"
"1007","8150","9026","902610"
"1002","8900","9026","902611"
"1007","9700","9026","902612"
"3","11150","9026","902613"
"1004","11400","9026","902614"
"1004","12200","9026","902615"
"1007","13000","9026","902616"
"3","1450","9027","902701"
"1007","1700","9027","902702"
"3","3050","9027","902703"
"1007","3350","9027","902704"
"1007","4150","9027","902705"
"1002","5000","9027","902706"
"1020","5750","9027","902707"
"1020","6600","9027","902708"
"1004","7300","9027","902709"
"1011","8100","9027","902710"
"1011","9000","9027","902711"
"1007","9800","9027","902712"
"1007","10550","9027","902713"
"1004","11300","9027","902714"
"1007","12100","9027","902715"
"1007","12900","9027","902716"
"1007","800","9028","902801"
"1020","1600","9028","902802"
"1020","2400","9028","902803"
"1007","3200","9028","902804"
"1009","4000","9028","902805"
"1010","4800","9028","902806"
"1010","5600","9028","902807"
"1009","6400","9028","902808"
"1018","7200","9028","902809"
"1019","8000","9028","902810"
"1019","8800","9028","902811"
"1018","9600","9028","902812"
"1004","10400","9028","902813"
"1003","11200","9028","902814"
"1003","12000","9028","902815"
"1004","12800","9028","902816"
"1004","700","9029","902901"
"1010","1500","9029","902902"
"1018","2300","9029","902903"
"1020","3100","9029","902904"
"1009","3900","9029","902905"
"1009","4700","9029","902906"
"1018","5400","9029","902907"
"1020","6300","9029","902908"
"1019","7100","9029","902909"
"1007","7800","9029","902910"
"1004","8600","9029","902911"
"1007","9400","9029","902912"
"1019","10250","9029","902913"
"1003","11050","9029","902914"
"1003","11850","9029","902915"
"1010","12700","9029","902916"
"1018","650","9030","903001"
"1004","1450","9030","903002"
"1010","2200","9030","903003"
"1009","3050","9030","903004"
"1020","3850","9030","903005"
"1009","4600","9030","903006"
"1003","5500","9030","903007"
"1007","6250","9030","903008"
"1007","7000","9030","903009"
"1019","7850","9030","903010"
"1018","8650","9030","903011"
"1004","9500","9030","903012"
"1003","10300","9030","903013"
"1020","11100","9030","903014"
"1010","11900","9030","903015"
"1019","12600","9030","903016"
"1006","800","9031","903101"
"1006","1600","9031","903102"
"1008","2400","9031","903103"
"1008","3200","9031","903104"
"1006","4000","9031","903105"
"6","4800","9031","903106"
"6","5600","9031","903107"
"1006","6400","9031","903108"
"1006","7200","9031","903109"
"1019","8000","9031","903110"
"1019","8800","9031","903111"
"1006","9600","9031","903112"
"1006","10400","9031","903113"
"1003","11200","9031","903114"
"1020","12000","9031","903115"
"1020","12800","9031","903116"
"1006","950","9032","903201"
"6","1700","9032","903202"
"1006","2500","9032","903203"
"1020","3300","9032","903204"
"1006","4150","9032","903205"
"1008","4900","9032","903206"
"1020","5750","9032","903207"
"1006","6600","9032","903208"
"1006","7350","9032","903209"
"1008","8100","9032","903210"
"1003","9000","9032","903211"
"1006","9700","9032","903212"
"6","10600","9032","903213"
"1019","11300","9032","903214"
"1006","12200","9032","903215"
"1019","12950","9032","903216"
"6","900","9033","903301"
"1006","1750","9033","903302"
"1006","2550","9033","903303"
"1019","3400","9033","903304"
"1006","4200","9033","903305"
"1008","4950","9033","903306"
"1003","5700","9033","903307"
"1006","6500","9033","903308"
"6","7400","9033","903309"
"1008","8200","9033","903310"
"1006","8950","9033","903311"
"1006","9750","9033","903312"
"1019","10500","9033","903313"
"1020","11400","9033","903314"
"1006","12150","9033","903315"
"1020","12900","9033","903316"
"1010","800","9034","903401"
"1009","1600","9034","903402"
"1020","2400","9034","903403"
"1009","3200","9034","903404"
"1011","4000","9034","903405"
"1010","4800","9034","903406"
"1020","5600","9034","903407"
"1009","6400","9034","903408"
"1001","7200","9034","903409"
"1009","8000","9034","903410"
"1009","8800","9034","903411"
"1010","9600","9034","903412"
"1020","10400","9034","903413"
"1011","11200","9034","903414"
"1001","12000","9034","903415"
"1011","12800","9034","903416"
"1010","650","9035","903501"
"1020","1500","9035","903502"
"1009","2300","9035","903503"
"1001","3000","9035","903504"
"1011","3850","9035","903505"
"1011","4700","9035","903506"
"1011","5450","9035","903507"
"1009","6250","9035","903508"
"1010","7000","9035","903509"
"1001","7800","9035","903510"
"1009","8600","9035","903511"
"1010","9400","9035","903512"
"1020","10250","9035","903513"
"1020","11050","9035","903514"
"1009","11800","9035","903515"
"1009","12700","9035","903516"
"1011","700","9036","903601"
"1009","1450","9036","903602"
"1020","2250","9036","903603"
"1020","3050","9036","903604"
"1009","3900","9036","903605"
"1010","4650","9036","903606"
"1001","5400","9036","903607"
"1011","6300","9036","903608"
"1010","7050","9036","903609"
"1009","7850","9036","903610"
"1001","8650","9036","903611"
"1009","9450","9036","903612"
"1009","10300","9036","903613"
"1011","11000","9036","903614"
"1020","11900","9036","903615"
"1010","12600","9036","903616"
"1020","800","9037","903701"
"1020","1600","9037","903702"
"1011","2400","9037","903703"
"1011","3200","9037","903704"
"1006","4000","9037","903705"
"1016","4800","9037","903706"
"1017","5600","9037","903707"
"1018","6400","9037","903708"
"1010","7200","9037","903709"
"1010","8000","9037","903710"
"1009","8800","9037","903711"
"1009","9600","9037","903712"
"1014","10400","9037","903713"
"1015","11200","9037","903714"
"1019","12000","9037","903715"
"1007","12800","9037","903716"
"1010","1000","9038","903801"
"1011","1700","9038","903802"
"1009","2550","9038","903803"
"1015","3400","9038","903804"
"1020","4100","9038","903805"
"1019","4900","9038","903806"
"1009","5750","9038","903807"
"1017","6500","9038","903808"
"1006","7350","9038","903809"
"1016","8200","9038","903810"
"1011","8950","9038","903811"
"1014","9800","9038","903812"
"1018","10600","9038","903813"
"1007","11350","9038","903814"
"1010","12100","9038","903815"
"1020","12900","9038","903816"
"1014","950","9039","903901"
"1009","1800","9039","903902"
"1020","2500","9039","903903"
"1017","3300","9039","903904"
"1011","4200","9039","903905"
"1015","5000","9039","903906"
"1009","5700","9039","903907"
"1016","6600","9039","903908"
"1011","7300","9039","903909"
"1019","8100","9039","903910"
"1010","8900","9039","903911"
"1010","9700","9039","903912"
"1006","10500","9039","903913"
"1020","11400","9039","903914"
"1018","12150","9039","903915"
"1007","12950","9039","903916"
"1002","800","9040","904001"
"1004","1600","9040","904002"
"1007","2400","9040","904003"
"1006","3200","9040","904004"
"1008","4000","9040","904005"
"1002","4800","9040","904006"
"1006","5600","9040","904007"
"1003","6400","9040","904008"
"1009","7200","9040","904009"
"1007","8000","9040","904010"
"1017","8800","9040","904011"
"1016","9600","9040","904012"
"1018","10400","9040","904013"
"1007","11200","9040","904014"
"1019","12000","9040","904015"
"1003","12800","9040","904016"
"1003","650","9041","904101"
"1003","1450","9041","904102"
"1002","2200","9041","904103"
"1007","3000","9041","904104"
"1009","3800","9041","904105"
"1006","4600","9041","904106"
"1018","5500","9041","904107"
"1007","6300","9041","904108"
"1006","7050","9041","904109"
"1002","7800","9041","904110"
"1008","8600","9041","904111"
"1017","9500","9041","904112"
"1007","10250","9041","904113"
"1004","11050","9041","904114"
"1016","11800","9041","904115"
"1019","12700","9041","904116"
"1002","700","9042","904201"
"1007","1400","9042","904202"
"1017","2300","9042","904203"
"1006","3100","9042","904204"
"1003","3900","9042","904205"
"1018","4700","9042","904206"
"1004","5400","9042","904207"
"1002","6250","9042","904208"
"1007","7100","9042","904209"
"1006","7850","9042","904210"
"1016","8650","9042","904211"
"1009","9450","9042","904212"
"1019","10200","9042","904213"
"1008","11100","9042","904214"
"1007","11900","9042","904215"
"1003","12650","9042","904216"
"1001","800","9043","904301"
"1004","1600","9043","904302"
"1001","2400","9043","904303"
"1004","3200","9043","904304"
"1020","4000","9043","904305"
"1011","4800","9043","904306"
"1020","5600","9043","904307"
"1011","6400","9043","904308"
"1003","7200","9043","904309"
"3","8550","9043","904310"
"1003","8800","9043","904311"
"3","10150","9043","904312"
"1009","10400","9043","904313"
"1007","11200","9043","904314"
"1009","12000","9043","904315"
"1007","12800","9043","904316"
"1007","1000","9044","904401"
"1020","1800","9044","904402"
"1004","2600","9044","904403"
"1001","3300","9044","904404"
"1009","4100","9044","904405"
"1011","4950","9044","904406"
"1011","5700","9044","904407"
"1001","6600","9044","904408"
"3","7950","9044","904409"
"1004","8200","9044","904410"
"3","9450","9044","904411"
"1003","9700","9044","904412"
"1007","10550","9044","904413"
"1009","11300","9044","904414"
"1020","12100","9044","904415"
"1003","13000","9044","904416"
"1001","900","9045","904501"
"1009","1700","9045","904502"
"1004","2550","9045","904503"
"1003","3350","9045","904504"
"1020","4150","9045","904505"
"1007","4900","9045","904506"
"1001","5800","9045","904507"
"1011","6550","9045","904508"
"1020","7350","9045","904509"
"1009","8100","9045","904510"
"3","9550","9045","904511"
"1004","9800","9045","904512"
"1011","10500","9045","904513"
"1003","11400","9045","904514"
"1007","12150","9045","904515"
"3","13450","9045","904516"
"6","800","9046","904601"
"6","1600","9046","904602"
"1009","2400","9046","904603"
"6","3200","9046","904604"
"3","4550","9046","904605"
"1011","4800","9046","904606"
"1011","5600","9046","904607"
"3","6950","9046","904608"
"1007","7200","9046","904609"
"3","8550","9046","904610"
"1007","8800","9046","904611"
"3","10150","9046","904612"
"1020","10400","9046","904613"
"1009","11200","9046","904614"
"6","12000","9046","904615"
"1009","12800","9046","904616"
"3","1200","9047","904701"
"1009","1450","9047","904702"
"3","2850","9047","904703"
"1020","3100","9047","904704"
"3","4350","9047","904705"
"1011","4700","9047","904706"
"3","5950","9047","904707"
"6","6300","9047","904708"
"1011","7000","9047","904709"
"6","7850","9047","904710"
"1007","8700","9047","904711"
"1009","9400","9047","904712"
"6","10300","9047","904713"
"1009","11100","9047","904714"
"1007","11850","9047","904715"
"6","12600","9047","904716"
"6","600","9048","904801"
"1020","1400","9048","904802"
"6","2250","9048","904803"
"1007","3050","9048","904804"
"3","4450","9048","904805"
"1007","4650","9048","904806"
"1009","5450","9048","904807"
"3","6750","9048","904808"
"1009","7100","9048","904809"
"1011","7800","9048","904810"
"6","8650","9048","904811"
"3","10050","9048","904812"
"1011","10200","9048","904813"
"3","11600","9048","904814"
"1009","11900","9048","904815"
"6","12700","9048","904816"
"1001","800","9049","904901"
"1002","1600","9049","904902"
"1002","2400","9049","904903"
"1004","3200","9049","904904"
"1018","4000","9049","904905"
"1011","4800","9049","904906"
"1018","5600","9049","904907"
"1009","6400","9049","904908"
"1019","7200","9049","904909"
"1009","8000","9049","904910"
"1011","8800","9049","904911"
"1018","9600","9049","904912"
"1003","10400","9049","904913"
"1010","11200","9049","904914"
"1010","12000","9049","904915"
"1003","12800","9049","904916"
"1019","950","9050","905001"
"1010","1750","9050","905002"
"1010","2500","9050","905003"
"1001","3300","9050","905004"
"1002","4150","9050","905005"
"1009","4900","9050","905006"
"1018","5700","9050","905007"
"1018","6550","9050","905008"
"1003","7350","9050","905009"
"1011","8150","9050","905010"
"1003","8900","9050","905011"
"1018","9750","9050","905012"
"1009","10550","9050","905013"
"1002","11300","9050","905014"
"1011","12150","9050","905015"
"1004","12900","9050","905016"
"1010","1000","9051","905101"
"1018","1800","9051","905102"
"1002","2600","9051","905103"
"1009","3350","9051","905104"
"1018","4200","9051","905105"
"1009","5000","9051","905106"
"1018","5800","9051","905107"
"1011","6500","9051","905108"
"1001","7300","9051","905109"
"1003","8100","9051","905110"
"1019","8950","9051","905111"
"1011","9700","9051","905112"
"1003","10500","9051","905113"
"1010","11350","9051","905114"
"1004","12200","9051","905115"
"1002","12950","9051","905116"
"1004","800","9052","905201"
"6","1600","9052","905202"
"1004","2400","9052","905203"
"1001","3200","9052","905204"
"1018","4000","9052","905205"
"1018","4800","9052","905206"
"1018","5600","9052","905207"
"1018","6400","9052","905208"
"1010","7200","9052","905209"
"1003","8000","9052","905210"
"1020","8800","9052","905211"
"1003","9600","9052","905212"
"1011","10400","9052","905213"
"1011","11200","9052","905214"
"1009","12000","9052","905215"
"1009","12800","9052","905216"
"1003","600","9053","905301"
"1020","1450","9053","905302"
"1004","2200","9053","905303"
"1011","3050","9053","905304"
"1003","3850","9053","905305"
"1011","4600","9053","905306"
"1001","5450","9053","905307"
"1009","6200","9053","905308"
"1018","7050","9053","905309"
"1004","7850","9053","905310"
"1018","8650","9053","905311"
"1010","9400","9053","905312"
"6","10300","9053","905313"
"1009","11000","9053","905314"
"1018","11800","9053","905315"
"1018","12600","9053","905316"
"1004","650","9054","905401"
"1011","1400","9054","905402"
"1018","2300","9054","905403"
"1003","3000","9054","905404"
"1018","3800","9054","905405"
"1018","4650","9054","905406"
