690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4
"2006","2000","30","0","0","1","1","-1","0","2023/12/15 4:59:59","2023/12/11 5:00:00","112","0","38"
"2007","3000","30","0","0","201","1","-1","0","2023/12/16 4:59:59","2023/12/15 5:00:00","101","0","31"
"2008","2000","40","0","0","201","1","-1","0","2023/12/16 4:59:59","2023/12/15 5:00:00","101","0","41"
"2009","2000","40","0","0","1","1","-1","0","2024/01/01 4:59:59","2023/12/15 5:00:00","104","0","45"
"2010","2000","30","0","0","251","1","-1","0","2023/12/26 4:59:59","2023/12/22 5:00:00","102","0","32"
"2011","2000","40","0","0","251","1","-1","0","2023/12/26 4:59:59","2023/12/22 5:00:00","102","0","42"
"2012","3000","30","0","0","251","1","-1","0","2024/01/01 4:59:59","2023/12/26 5:00:00","101","0","31"
"2013","2000","40","0","0","251","1","-1","0","2024/01/01 4:59:59","2023/12/26 5:00:00","101","0","41"
"2014","3000","30","0","0","1","1","-1","0","2024/01/01 4:59:59","2023/12/26 5:00:00","109","0","37"
"2015","3000","30","0","0","1","1","-1","0","2024/01/01 4:59:59","2023/12/26 5:00:00","112","0","38"
"2016","3000","30","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","103","0","34"
"2017","3000","40","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","103","0","44"
"2018","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","101","0","91"
"2019","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","102","0","92"
"2020","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","111","0","93"
"2021","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","109","0","94"
"2022","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","112","0","95"
"2023","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","8004","0","100"
"2024","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/26 5:00:00","8005","0","101"
"2025","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/31 12:00:00","6004","0","96"
"2026","2500","100","0","0","1","1","-1","0","2024/01/06 4:59:59","2023/12/31 12:00:00","6005","0","97"
"2027","3000","30","0","0","251","1","-1","0","2024/01/06 4:59:59","2024/01/01 5:00:00","102","0","32"
"2028","3000","40","0","0","251","1","-1","0","2024/01/06 4:59:59","2024/01/01 5:00:00","102","0","42"
"2029","3000","30","0","0","251","1","-1","0","2024/01/06 4:59:59","2024/01/01 5:00:00","111","0","39"
"2030","3000","40","0","0","251","1","-1","0","2024/01/06 4:59:59","2024/01/01 5:00:00","111","0","49"
"2031","1500","80","0","0","1","1","-1","0","2023/12/14 20:59:59","2023/11/30 12:00:00","6004","0","151"
"2032","1500","80","0","0","1","1","-1","0","2023/12/14 20:59:59","2023/11/30 12:00:00","6005","0","152"
"2035","1500","80","0","0","1","1","-1","0","2024/02/26 20:59:59","2024/01/31 12:00:00","6004","0","151"
"2036","1500","80","0","0","1","1","-1","0","2024/02/26 20:59:59","2024/01/31 12:00:00","6005","0","152"
"2037","1500","80","0","0","1","1","-1","0","2024/01/23 20:59:59","2024/01/16 12:00:00","7004","0","251"
"2038","1500","80","0","0","1","1","-1","0","2024/01/23 20:59:59","2024/01/16 12:00:00","7005","0","252"
"2039","2000","30","0","0","251","1","-1","0","2023/12/26 4:59:59","2023/12/16 5:00:00","111","0","39"
"2040","2000","40","0","0","251","1","-1","0","2023/12/26 4:59:59","2023/12/16 5:00:00","111","0","49"
"2041","3000","30","0","0","251","1","-1","0","2023/12/22 4:59:59","2023/12/16 5:00:00","101","0","31"
"2042","2000","40","0","0","251","1","-1","0","2023/12/22 4:59:59","2023/12/16 5:00:00","101","0","41"
"2043","2000","120","0","0","1","1","-1","0","2024/01/23 4:59:59","2024/01/18 5:00:00","122","0","541"
"2044","2000","30","0","0","251","1","-1","0","2024/01/11 4:59:59","2024/01/06 5:00:00","101","0","31"
"2045","2000","40","0","0","251","1","-1","0","2024/01/11 4:59:59","2024/01/06 5:00:00","101","0","41"
"2046","2000","30","0","0","251","1","-1","0","2024/01/26 4:59:59","2024/01/11 5:00:00","111","0","39"
"2047","2000","40","0","0","251","1","-1","0","2024/01/26 4:59:59","2024/01/11 5:00:00","111","0","49"
"2048","2000","30","0","0","1","1","-1","0","2024/01/15 4:59:59","2024/01/11 5:00:00","109","0","37"
"2049","2000","30","0","0","1","1","-1","0","2024/01/15 4:59:59","2024/01/11 5:00:00","112","0","38"
"2050","3000","30","0","0","251","1","-1","0","2024/01/20 4:59:59","2024/01/15 5:00:00","101","0","31"
"2051","2000","40","0","0","251","1","-1","0","2024/01/20 4:59:59","2024/01/15 5:00:00","101","0","41"
"2052","2000","40","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/15 5:00:00","104","0","45"
"2053","2000","30","0","0","251","1","-1","0","2024/01/26 4:59:59","2024/01/20 5:00:00","102","0","32"
"2054","2000","40","0","0","251","1","-1","0","2024/01/26 4:59:59","2024/01/20 5:00:00","102","0","42"
"2055","1500","80","0","0","1","1","49","0","2024/02/01 4:59:59","2024/01/24 5:00:00","101","0","81"
"2056","1500","80","0","0","292","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","101","0","81"
"2057","1500","80","0","0","1","1","49","0","2024/02/01 4:59:59","2024/01/24 5:00:00","102","0","82"
"2058","1500","80","0","0","292","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","102","0","82"
"2059","1500","80","0","0","1","1","49","0","2024/02/01 4:59:59","2024/01/24 5:00:00","111","0","83"
"2060","1500","80","0","0","292","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","111","0","83"
"2061","1500","80","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","109","0","84"
"2062","1500","80","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","112","0","85"
"2063","1500","80","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","8004","0","351"
"2064","1500","80","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/24 5:00:00","8005","0","352"
"2065","2000","30","0","0","251","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","101","0","31"
"2066","2000","40","0","0","251","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","101","0","41"
"2067","2000","30","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","109","0","37"
"2068","2000","30","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","112","0","38"
"2069","2000","30","0","0","1","1","-1","0","2024/02/06 4:59:59","2024/01/26 5:00:00","103","0","34"
"2070","2000","40","0","0","1","1","-1","0","2024/02/06 4:59:59","2024/01/26 5:00:00","103","0","44"
"2071","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","101","0","91"
"2072","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","102","0","92"
"2073","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","111","0","93"
"2074","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","109","0","94"
"2075","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","112","0","95"
"2076","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","8004","0","100"
"2077","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/26 5:00:00","8005","0","101"
"2078","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/31 12:00:00","6004","0","96"
"2079","1500","100","0","0","1","1","-1","0","2024/02/01 4:59:59","2024/01/31 12:00:00","6005","0","97"
"2080","1500","80","0","0","1","1","-1","0","2024/04/14 20:59:59","2024/03/31 12:00:00","6004","0","151"
"2081","1500","80","0","0","1","1","-1","0","2024/04/14 20:59:59","2024/03/31 12:00:00","6005","0","152"
"2082","1500","80","0","0","1","1","-1","0","2024/02/22 20:59:59","2024/02/09 12:00:00","7004","0","251"
"2083","1500","80","0","0","1","1","-1","0","2024/02/22 20:59:59","2024/02/09 12:00:00","7005","0","252"
"2084","1500","80","0","0","1","1","-1","0","2024/03/25 20:59:59","2024/03/18 12:00:00","7004","0","251"
"2085","1500","80","0","0","1","1","-1","0","2024/03/25 20:59:59","2024/03/18 12:00:00","7005","0","252"
"2086","2000","30","0","0","251","1","-1","0","2024/02/06 4:59:59","2024/02/01 5:00:00","102","0","32"
"2087","2000","40","0","0","251","1","-1","0","2024/02/06 4:59:59","2024/02/01 5:00:00","102","0","42"
"2088","2000","30","0","0","251","1","-1","0","2024/02/11 4:59:59","2024/02/06 5:00:00","101","0","31"
"2089","2000","40","0","0","251","1","-1","0","2024/02/11 4:59:59","2024/02/06 5:00:00","101","0","41"
"2090","2000","30","0","0","251","1","-1","0","2024/02/14 23:59:59","2024/02/11 5:00:00","111","0","39"
"2091","2000","40","0","0","251","1","-1","0","2024/02/14 23:59:59","2024/02/11 5:00:00","111","0","49"
"2092","2000","30","0","0","1","1","-1","0","2024/02/14 23:59:59","2024/02/11 5:00:00","109","0","37"
"2093","2000","30","0","0","1","1","-1","0","2024/02/14 23:59:59","2024/02/11 5:00:00","112","0","38"
"2094","5000","30","0","0","251","1","-1","0","2024/02/22 4:59:59","2024/02/15 5:00:00","101","0","31"
"2095","3000","40","0","0","251","1","-1","0","2024/02/22 4:59:59","2024/02/15 5:00:00","101","0","41"
"2096","5000","30","0","0","1","1","-1","0","2024/02/22 4:59:59","2024/02/15 5:00:00","103","0","34"
"2097","5000","40","0","0","1","1","-1","0","2024/02/22 4:59:59","2024/02/15 5:00:00","103","0","44"
"2098","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","101","0","91"
"2099","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","102","0","92"
"2100","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","111","0","93"
"2101","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","109","0","94"
"2102","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","112","0","95"
"2103","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","8004","0","100"
"2104","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","8005","0","101"
"2105","2500","100","0","0","1","1","-1","0","2024/2/26 20:59:59","2024/02/15 5:00:00","6004","0","96"
"2106","2500","100","0","0","1","1","-1","0","2024/2/26 20:59:59","2024/02/15 5:00:00","6005","0","97"
"2107","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/29 12:00:00","6004","0","96"
"2108","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/29 12:00:00","6005","0","97"
"2109","2500","100","0","0","1","1","-1","0","2024/2/22 20:59:59","2024/02/15 5:00:00","7004","0","98"
"2110","2500","100","0","0","1","1","-1","0","2024/2/22 20:59:59","2024/02/15 5:00:00","7005","0","99"
"2111","5000","30","0","0","251","1","-1","0","2024/2/26 04:59:59","2024/02/22 05:00:00","102","0","32"
"2112","5000","40","0","0","251","1","-1","0","2024/2/26 04:59:59","2024/02/22 05:00:00","102","0","42"
"2113","5000","30","0","0","251","1","-1","0","2024/3/1 04:59:59","2024/02/26 05:00:00","111","0","39"
"2114","5000","40","0","0","251","1","-1","0","2024/3/1 04:59:59","2024/02/26 05:00:00","111","0","49"
"2115","5000","30","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/26 05:00:00","109","0","37"
"2116","5000","30","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/26 05:00:00","112","0","38"
"2117","2000","40","0","0","1","1","-1","0","2024/03/01 4:59:59","2024/02/15 5:00:00","104","0","45"
"2118","1500","80","0","0","1","1","-1","0","2024/03/14 20:59:59","2024/02/29 12:00:00","6004","0","151"
"2119","1500","80","0","0","1","1","-1","0","2024/03/14 20:59:59","2024/02/29 12:00:00","6005","0","152"
"2120","2500","100","0","0","1","1","-1","0","2024/3/1 04:59:59","2024/02/15 5:00:00","130","0","651"
"2121","2000","30","0","0","251","1","-1","0","2024/03/06 4:59:59","2024/03/01 5:00:00","101","0","31"
"2122","2000","40","0","0","251","1","-1","0","2024/03/06 4:59:59","2024/03/01 5:00:00","101","0","41"
"2123","2000","30","0","0","251","1","-1","0","2024/03/11 4:59:59","2024/03/06 5:00:00","102","0","32"
"2124","2000","40","0","0","251","1","-1","0","2024/03/11 4:59:59","2024/03/06 5:00:00","102","0","42"
"2125","2000","30","0","0","251","1","-1","0","2024/03/26 4:59:59","2024/03/11 5:00:00","111","0","39"
"2126","2000","40","0","0","251","1","-1","0","2024/03/26 4:59:59","2024/03/11 5:00:00","111","0","49"
"2127","2000","30","0","0","1","1","-1","0","2024/03/15 4:59:59","2024/03/11 5:00:00","109","0","37"
"2128","2000","30","0","0","1","1","-1","0","2024/03/15 4:59:59","2024/03/11 5:00:00","112","0","38"
"2129","3000","30","0","0","261","1","-1","0","2024/03/20 4:59:59","2024/03/15 5:00:00","101","0","31"
"2130","2000","40","0","0","261","1","-1","0","2024/03/20 4:59:59","2024/03/15 5:00:00","101","0","41"
"2131","2000","40","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/15 5:00:00","104","0","45"
"2132","2000","30","0","0","261","1","-1","0","2024/03/26 4:59:59","2024/03/20 5:00:00","102","0","32"
"2133","2000","40","0","0","261","1","-1","0","2024/03/26 4:59:59","2024/03/20 5:00:00","102","0","42"
"2134","1500","80","0","0","1","1","49","0","2024/04/01 4:59:59","2024/03/24 5:00:00","101","0","81"
"2135","1500","80","0","0","298","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","101","0","81"
"2136","1500","80","0","0","1","1","49","0","2024/04/01 4:59:59","2024/03/24 5:00:00","102","0","82"
"2137","1500","80","0","0","298","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","102","0","82"
"2138","1500","80","0","0","1","1","49","0","2024/04/01 4:59:59","2024/03/24 5:00:00","111","0","83"
"2139","1500","80","0","0","298","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","111","0","83"
"2140","1500","80","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","109","0","84"
"2141","1500","80","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","112","0","85"
"2142","1500","80","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","8004","0","351"
"2143","1500","80","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","8005","0","352"
"2144","1500","80","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/24 5:00:00","130","0","641"
"2145","2000","30","0","0","261","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","101","0","31"
"2146","2000","40","0","0","261","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","101","0","41"
"2147","2000","30","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","109","0","37"
"2148","2000","30","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","112","0","38"
"2149","2000","30","0","0","1","1","-1","0","2024/04/06 4:59:59","2024/03/26 5:00:00","103","0","34"
"2150","2000","40","0","0","1","1","-1","0","2024/04/06 4:59:59","2024/03/26 5:00:00","103","0","44"
"2151","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","101","0","91"
"2152","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","102","0","92"
"2153","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","111","0","93"
"2154","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","109","0","94"
"2155","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","112","0","95"
"2156","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","8004","0","100"
"2157","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","8005","0","101"
"2158","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/26 5:00:00","130","0","651"
"2159","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/31 12:00:00","6004","0","96"
"2160","1500","100","0","0","1","1","-1","0","2024/04/01 4:59:59","2024/03/31 12:00:00","6005","0","97"
"2161","1500","80","0","0","1","1","-1","0","2024/06/14 20:59:59","2024/05/31 12:00:00","6004","0","151"
"2162","1500","80","0","0","1","1","-1","0","2024/06/14 20:59:59","2024/05/31 12:00:00","6005","0","152"
"2163","1500","80","0","0","1","1","-1","0","2024/04/23 20:59:59","2024/04/16 12:00:00","7004","0","251"
"2164","1500","80","0","0","1","1","-1","0","2024/04/23 20:59:59","2024/04/16 12:00:00","7005","0","252"
"2165","1500","80","0","0","1","1","-1","0","2024/05/23 20:59:59","2024/05/16 12:00:00","7004","0","251"
"2166","1500","80","0","0","1","1","-1","0","2024/05/23 20:59:59","2024/05/16 12:00:00","7005","0","252"
"2167","2000","30","0","0","261","1","-1","0","2024/04/06 4:59:59","2024/04/01 5:00:00","102","0","32"
"2168","2000","40","0","0","261","1","-1","0","2024/04/06 4:59:59","2024/04/01 5:00:00","102","0","42"
"2169","2000","30","0","0","261","1","-1","0","2024/04/10 4:59:59","2024/04/06 5:00:00","101","0","31"
"2170","2000","40","0","0","261","1","-1","0","2024/04/10 4:59:59","2024/04/06 5:00:00","101","0","41"
"2171","2000","30","0","0","261","1","-1","0","2024/04/25 4:59:59","2024/04/10 5:00:00","111","0","39"
"2172","2000","40","0","0","261","1","-1","0","2024/04/25 4:59:59","2024/04/10 5:00:00","111","0","49"
"2173","2000","30","0","0","1","1","-1","0","2024/04/15 4:59:59","2024/04/10 5:00:00","109","0","37"
"2174","2000","30","0","0","1","1","-1","0","2024/04/15 4:59:59","2024/04/10 5:00:00","112","0","38"
"2175","3000","30","0","0","261","1","-1","0","2024/04/20 4:59:59","2024/04/15 5:00:00","101","0","31"
"2176","2000","40","0","0","261","1","-1","0","2024/04/20 4:59:59","2024/04/15 5:00:00","101","0","41"
"2177","2000","40","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/15 5:00:00","104","0","45"
"2178","2000","30","0","0","261","1","-1","0","2024/04/25 4:59:59","2024/04/20 5:00:00","102","0","32"
"2179","2000","40","0","0","261","1","-1","0","2024/04/25 4:59:59","2024/04/20 5:00:00","102","0","42"
"2180","1500","80","0","0","1","1","49","0","2024/04/30 4:59:59","2024/04/23 5:00:00","101","0","81"
"2181","1500","80","0","0","301","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","101","0","81"
"2182","1500","80","0","0","1","1","49","0","2024/04/30 4:59:59","2024/04/23 5:00:00","102","0","82"
"2183","1500","80","0","0","301","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","102","0","82"
"2184","1500","80","0","0","1","1","49","0","2024/04/30 4:59:59","2024/04/23 5:00:00","111","0","83"
"2185","1500","80","0","0","301","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","111","0","83"
"2186","1500","80","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","109","0","84"
"2187","1500","80","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","112","0","85"
"2188","1500","80","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","8004","0","351"
"2189","1500","80","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","8005","0","352"
"2190","1500","80","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/23 5:00:00","130","0","641"
"2191","2000","30","0","0","261","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","101","0","31"
"2192","2000","40","0","0","261","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","101","0","41"
"2193","2000","30","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","109","0","37"
"2194","2000","30","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","112","0","38"
"2195","2000","30","0","0","1","1","-1","0","2024/05/06 4:59:59","2024/04/25 5:00:00","103","0","34"
"2196","2000","40","0","0","1","1","-1","0","2024/05/06 4:59:59","2024/04/25 5:00:00","103","0","44"
"2197","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","101","0","91"
"2198","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","102","0","92"
"2199","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","111","0","93"
"2200","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","109","0","94"
"2201","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","112","0","95"
"2202","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","8004","0","100"
"2203","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","8005","0","101"
"2204","1500","100","0","0","1","1","-1","0","2024/04/30 4:59:59","2024/04/25 5:00:00","130","0","651"
"2205","1500","80","0","0","1","1","-1","0","2024/05/14 20:59:59","2024/04/30 12:00:00","6004","0","151"
"2206","1500","80","0","0","1","1","-1","0","2024/05/14 20:59:59","2024/04/30 12:00:00","6005","0","152"
"2207","1500","80","0","0","1","1","-1","0","2024/07/14 20:59:59","2024/06/30 12:00:00","6004","0","151"
"2208","1500","80","0","0","1","1","-1","0","2024/07/14 20:59:59","2024/06/30 12:00:00","6005","0","152"
"2209","3000","30","0","0","261","1","-1","0","2024/05/05 4:59:59","2024/04/30 5:00:00","101","0","31"
"2210","3000","40","0","0","261","1","-1","0","2024/05/05 4:59:59","2024/04/30 5:00:00","101","0","41"
"2211","3000","30","0","0","261","1","-1","0","2024/05/10 4:59:59","2024/04/30 5:00:00","102","0","32"
"2212","3000","40","0","0","261","1","-1","0","2024/05/10 4:59:59","2024/04/30 5:00:00","102","0","42"
"2213","3000","30","0","0","1","1","-1","0","2024/05/10 4:59:59","2024/04/30 5:00:00","109","0","37"
"2214","3000","30","0","0","1","1","-1","0","2024/05/10 4:59:59","2024/04/30 5:00:00","112","0","38"
"2215","3000","30","0","0","261","1","-1","0","2024/05/15 4:59:59","2024/05/05 5:00:00","111","0","39"
"2216","3000","40","0","0","261","1","-1","0","2024/05/15 4:59:59","2024/05/05 5:00:00","111","0","49"
"2217","3000","30","0","0","261","1","-1","0","2024/05/21 4:59:59","2024/05/15 5:00:00","101","0","31"
"2218","2000","40","0","0","261","1","-1","0","2024/05/21 4:59:59","2024/05/15 5:00:00","101","0","41"
"2219","2000","40","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/15 5:00:00","104","0","45"
"2220","2000","30","0","0","261","1","-1","0","2024/05/26 4:59:59","2024/05/21 5:00:00","111","0","39"
"2221","2000","40","0","0","261","1","-1","0","2024/05/26 4:59:59","2024/05/21 5:00:00","111","0","49"
"2222","2000","30","0","0","261","1","-1","0","2024/05/26 4:59:59","2024/05/21 5:00:00","102","0","32"
"2223","2000","40","0","0","261","1","-1","0","2024/05/26 4:59:59","2024/05/21 5:00:00","102","0","42"
"2224","1500","80","0","0","1","1","49","0","2024/06/01 4:59:59","2024/05/24 5:00:00","101","0","81"
"2225","1500","80","0","0","304","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","101","0","81"
"2226","1500","80","0","0","1","1","49","0","2024/06/01 4:59:59","2024/05/24 5:00:00","102","0","82"
"2227","1500","80","0","0","304","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","102","0","82"
"2228","1500","80","0","0","1","1","49","0","2024/06/01 4:59:59","2024/05/24 5:00:00","111","0","83"
"2229","1500","80","0","0","304","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","111","0","83"
"2230","1500","80","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","109","0","84"
"2231","1500","80","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","112","0","85"
"2232","1500","80","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","8004","0","351"
"2233","1500","80","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","8005","0","352"
"2234","1500","80","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/24 5:00:00","130","0","641"
"2235","2000","30","0","0","261","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","101","0","31"
"2236","2000","40","0","0","261","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","101","0","41"
"2237","2000","30","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","109","0","37"
"2238","2000","30","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","112","0","38"
"2239","2000","30","0","0","1","1","-1","0","2024/06/06 4:59:59","2024/05/26 5:00:00","103","0","34"
"2240","2000","40","0","0","1","1","-1","0","2024/06/06 4:59:59","2024/05/26 5:00:00","103","0","44"
"2241","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","101","0","91"
"2242","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","102","0","92"
"2243","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","111","0","93"
"2244","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","109","0","94"
"2245","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","112","0","95"
"2246","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","8004","0","100"
"2247","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","8005","0","101"
"2248","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/26 5:00:00","130","0","651"
"2249","1500","80","0","0","1","1","-1","0","2024/08/14 20:59:59","2024/07/31 12:00:00","6004","0","151"
"2250","1500","80","0","0","1","1","-1","0","2024/08/14 20:59:59","2024/07/31 12:00:00","6005","0","152"
