ae0ffc4c9b33b13b2a5703976ac01679250fe593a694314486d3fe743ef3645f,0f80a4a35d9d825fc602e2d1b7820d67cfa2b408e66b92f001f3b22ebc944367,8525ac04a7a6695953f7b48e9c89dcc21e47b664ba6b08416490c13c4366cbcf,16b61dd95f55735133ea8e10e2c230052bf33eb697c054ab0fc599902d4b80da,65d725c88d4628303005583fd0811aeb78a7ca8d575a380455b56e6cde3b7d7e,794083b815fd8d8590ef259a42acf483431d1ed0605687c6cdb8aacae8ea8f80,20dec54a825d1e7f888b6bb362b8b730186a0a568d9fe00fcd3d4370601bc5a0,37f42f7c187599b7ee8bdccc62255043570387ca3a630d68c180498a1eee183d,21834574cdfe0fd7d45a391f0c5b370e9c3bb76fa175a06c09c8f96d47fad620,54945d4533f7f7e1bfc46ae622ce530951de6bf329a87e058226ed02d27d6601,3ced10b76d262a5b144ffd19adfc03ac9698088b7945bd7a71fd5024c5b1e8e9,a20f911971dd45a576d32559060faa2b4f7a8740b46767dc22098d371dde49eb,c814f3c6e1694da139f7aead48489acac091091700c5390fbab1ab9283da08aa,38f8a899a578d7758da51f2a3cbaa6084100fce098f585e06e8e31d2e506da4f,918732cedd5e7c88a1e7daaf101add5d8f9115f11cec2b0496c04e6793687274,5b7266bbbe5cabbf26b7d015e6874adff0e47c006762603c41ac6e1b7a26213a,ff6641a022e4614fde522d7cbe7e09bbbef4241510de18cab380d793169ba39a,2c84315fde2e05b6fe6d8ae26d95bc1f984beb48156770b4725bf0b8e4877d79,ee9d4bffe79e29b4a4cae54927229fedd389fdafce6ae6e5c3f8deea3dd577c0,a6501665fffdf81bc22845b7071e1b5056009f2f8b5ae929092a4e685132e5c4,9123034424c19f96478e875241fe2affcf09868f19a38f2e6bbba10b87bc5050
"759","0","1","0","8","0","30","31043","100","90006","0","0","1072","91002","5000","0","1","2","2","0","5000"
"760","0","101","0","8","0","25","31043","300","90006","0","0","1072","91002","4500","0","1","2","2","0","4500"
"761","0","301","0","8","0","20","31043","500","90006","0","0","1072","91002","4000","0","1","2","2","0","4000"
"762","0","501","0","8","0","18","31043","1000","90006","0","0","1072","91002","3500","0","1","2","2","0","3500"
"763","0","1001","0","8","0","16","31043","2000","90006","0","0","1072","91002","3000","0","1","2","2","0","3000"
"764","0","2001","0","8","0","14","31043","4500","90006","0","0","1072","91002","2500","0","1","2","2","0","2500"
"765","0","4501","0","8","0","12","31043","7000","90006","0","0","1072","91002","2000","0","1","2","2","0","2000"
"766","0","7001","0","8","0","10","31043","10000","90006","0","0","1072","91002","1500","0","1","2","2","0","1500"
"767","0","10001","0","8","0","8","31043","15000","90006","0","0","1072","91002","1000","0","1","2","2","0","1000"
"768","0","15001","0","8","0","7","31043","20000","90006","0","0","1072","91002","750","0","1","2","2","0","750"
"769","0","20001","0","8","0","5","31043","-1","90006","0","0","1072","91002","500","0","1","2","2","0","500"
"770","0","1","0","8","0","30","31018","100","90006","0","0","1073","91002","5000","0","1","2","2","0","5000"
"771","0","101","0","8","0","25","31018","300","90006","0","0","1073","91002","4500","0","1","2","2","0","4500"
"772","0","301","0","8","0","20","31018","500","90006","0","0","1073","91002","4000","0","1","2","2","0","4000"
"773","0","501","0","8","0","18","31018","1000","90006","0","0","1073","91002","3500","0","1","2","2","0","3500"
"774","0","1001","0","8","0","16","31018","2000","90006","0","0","1073","91002","3000","0","1","2","2","0","3000"
"775","0","2001","0","8","0","14","31018","4500","90006","0","0","1073","91002","2500","0","1","2","2","0","2500"
"776","0","4501","0","8","0","12","31018","7000","90006","0","0","1073","91002","2000","0","1","2","2","0","2000"
"777","0","7001","0","8","0","10","31018","10000","90006","0","0","1073","91002","1500","0","1","2","2","0","1500"
"778","0","10001","0","8","0","8","31018","15000","90006","0","0","1073","91002","1000","0","1","2","2","0","1000"
"779","0","15001","0","8","0","7","31018","20000","90006","0","0","1073","91002","750","0","1","2","2","0","750"
"780","0","20001","0","8","0","5","31018","-1","90006","0","0","1073","91002","500","0","1","2","2","0","500"
"781","0","1","0","8","0","30","31145","100","90006","0","0","1074","91002","5000","0","1","2","2","0","5000"
"782","0","101","0","8","0","25","31145","300","90006","0","0","1074","91002","4500","0","1","2","2","0","4500"
"783","0","301","0","8","0","20","31145","500","90006","0","0","1074","91002","4000","0","1","2","2","0","4000"
"784","0","501","0","8","0","18","31145","1000","90006","0","0","1074","91002","3500","0","1","2","2","0","3500"
"785","0","1001","0","8","0","16","31145","2000","90006","0","0","1074","91002","3000","0","1","2","2","0","3000"
"786","0","2001","0","8","0","14","31145","4500","90006","0","0","1074","91002","2500","0","1","2","2","0","2500"
"787","0","4501","0","8","0","12","31145","7000","90006","0","0","1074","91002","2000","0","1","2","2","0","2000"
"788","0","7001","0","8","0","10","31145","10000","90006","0","0","1074","91002","1500","0","1","2","2","0","1500"
"789","0","10001","0","8","0","8","31145","15000","90006","0","0","1074","91002","1000","0","1","2","2","0","1000"
"790","0","15001","0","8","0","7","31145","20000","90006","0","0","1074","91002","750","0","1","2","2","0","750"
"791","0","20001","0","8","0","5","31145","-1","90006","0","0","1074","91002","500","0","1","2","2","0","500"
"792","0","1","0","8","0","30","31025","100","90006","0","0","1075","91002","5000","0","1","2","2","0","5000"
"793","0","101","0","8","0","25","31025","300","90006","0","0","1075","91002","4500","0","1","2","2","0","4500"
"794","0","301","0","8","0","20","31025","500","90006","0","0","1075","91002","4000","0","1","2","2","0","4000"
"795","0","501","0","8","0","18","31025","1000","90006","0","0","1075","91002","3500","0","1","2","2","0","3500"
"796","0","1001","0","8","0","16","31025","2000","90006","0","0","1075","91002","3000","0","1","2","2","0","3000"
"797","0","2001","0","8","0","14","31025","4500","90006","0","0","1075","91002","2500","0","1","2","2","0","2500"
"798","0","4501","0","8","0","12","31025","7000","90006","0","0","1075","91002","2000","0","1","2","2","0","2000"
"799","0","7001","0","8","0","10","31025","10000","90006","0","0","1075","91002","1500","0","1","2","2","0","1500"
"800","0","10001","0","8","0","8","31025","15000","90006","0","0","1075","91002","1000","0","1","2","2","0","1000"
"801","0","15001","0","8","0","7","31025","20000","90006","0","0","1075","91002","750","0","1","2","2","0","750"
"802","0","20001","0","8","0","5","31025","-1","90006","0","0","1075","91002","500","0","1","2","2","0","500"
"803","0","1","0","8","0","30","31042","100","90006","0","0","1076","91002","5000","0","1","2","2","0","5000"
"804","0","101","0","8","0","25","31042","300","90006","0","0","1076","91002","4500","0","1","2","2","0","4500"
"805","0","301","0","8","0","20","31042","500","90006","0","0","1076","91002","4000","0","1","2","2","0","4000"
"806","0","501","0","8","0","18","31042","1000","90006","0","0","1076","91002","3500","0","1","2","2","0","3500"
"807","0","1001","0","8","0","16","31042","2000","90006","0","0","1076","91002","3000","0","1","2","2","0","3000"
"808","0","2001","0","8","0","14","31042","4500","90006","0","0","1076","91002","2500","0","1","2","2","0","2500"
"809","0","4501","0","8","0","12","31042","7000","90006","0","0","1076","91002","2000","0","1","2","2","0","2000"
"810","0","7001","0","8","0","10","31042","10000","90006","0","0","1076","91002","1500","0","1","2","2","0","1500"
"811","0","10001","0","8","0","8","31042","15000","90006","0","0","1076","91002","1000","0","1","2","2","0","1000"
"812","0","15001","0","8","0","7","31042","20000","90006","0","0","1076","91002","750","0","1","2","2","0","750"
"813","0","20001","0","8","0","5","31042","-1","90006","0","0","1076","91002","500","0","1","2","2","0","500"
"814","0","1","0","8","0","30","31022","100","90006","0","0","1077","91002","5000","0","1","2","2","0","5000"
"815","0","101","0","8","0","25","31022","300","90006","0","0","1077","91002","4500","0","1","2","2","0","4500"
"816","0","301","0","8","0","20","31022","500","90006","0","0","1077","91002","4000","0","1","2","2","0","4000"
"817","0","501","0","8","0","18","31022","1000","90006","0","0","1077","91002","3500","0","1","2","2","0","3500"
"818","0","1001","0","8","0","16","31022","2000","90006","0","0","1077","91002","3000","0","1","2","2","0","3000"
"819","0","2001","0","8","0","14","31022","4500","90006","0","0","1077","91002","2500","0","1","2","2","0","2500"
"820","0","4501","0","8","0","12","31022","7000","90006","0","0","1077","91002","2000","0","1","2","2","0","2000"
"821","0","7001","0","8","0","10","31022","10000","90006","0","0","1077","91002","1500","0","1","2","2","0","1500"
"822","0","10001","0","8","0","8","31022","15000","90006","0","0","1077","91002","1000","0","1","2","2","0","1000"
"823","0","15001","0","8","0","7","31022","20000","90006","0","0","1077","91002","750","0","1","2","2","0","750"
"824","0","20001","0","8","0","5","31022","-1","90006","0","0","1077","91002","500","0","1","2","2","0","500"
"825","0","1","0","8","0","30","31214","100","90006","0","0","1078","91002","5000","0","1","2","2","0","5000"
"826","0","101","0","8","0","25","31214","300","90006","0","0","1078","91002","4500","0","1","2","2","0","4500"
"827","0","301","0","8","0","20","31214","500","90006","0","0","1078","91002","4000","0","1","2","2","0","4000"
"828","0","501","0","8","0","18","31214","1000","90006","0","0","1078","91002","3500","0","1","2","2","0","3500"
"829","0","1001","0","8","0","16","31214","2000","90006","0","0","1078","91002","3000","0","1","2","2","0","3000"
"830","0","2001","0","8","0","14","31214","4500","90006","0","0","1078","91002","2500","0","1","2","2","0","2500"
"831","0","4501","0","8","0","12","31214","7000","90006","0","0","1078","91002","2000","0","1","2","2","0","2000"
"832","0","7001","0","8","0","10","31214","10000","90006","0","0","1078","91002","1500","0","1","2","2","0","1500"
"833","0","10001","0","8","0","8","31214","15000","90006","0","0","1078","91002","1000","0","1","2","2","0","1000"
"834","0","15001","0","8","0","7","31214","20000","90006","0","0","1078","91002","750","0","1","2","2","0","750"
"835","0","20001","0","8","0","5","31214","-1","90006","0","0","1078","91002","500","0","1","2","2","0","500"
"836","0","1","0","8","0","30","31043","100","90006","0","0","1079","91002","5000","0","1","2","2","0","5000"
"837","0","101","0","8","0","25","31043","300","90006","0","0","1079","91002","4500","0","1","2","2","0","4500"
"838","0","301","0","8","0","20","31043","500","90006","0","0","1079","91002","4000","0","1","2","2","0","4000"
"839","0","501","0","8","0","18","31043","1000","90006","0","0","1079","91002","3500","0","1","2","2","0","3500"
"840","0","1001","0","8","0","16","31043","2000","90006","0","0","1079","91002","3000","0","1","2","2","0","3000"
"841","0","2001","0","8","0","14","31043","4500","90006","0","0","1079","91002","2500","0","1","2","2","0","2500"
"842","0","4501","0","8","0","12","31043","7000","90006","0","0","1079","91002","2000","0","1","2","2","0","2000"
"843","0","7001","0","8","0","10","31043","10000","90006","0","0","1079","91002","1500","0","1","2","2","0","1500"
"844","0","10001","0","8","0","8","31043","15000","90006","0","0","1079","91002","1000","0","1","2","2","0","1000"
"845","0","15001","0","8","0","7","31043","20000","90006","0","0","1079","91002","750","0","1","2","2","0","750"
"846","0","20001","0","8","0","5","31043","-1","90006","0","0","1079","91002","500","0","1","2","2","0","500"
"847","0","1","0","8","0","30","31018","100","90006","0","0","1080","91002","5000","0","1","2","2","0","5000"
"848","0","101","0","8","0","25","31018","300","90006","0","0","1080","91002","4500","0","1","2","2","0","4500"
"849","0","301","0","8","0","20","31018","500","90006","0","0","1080","91002","4000","0","1","2","2","0","4000"
"850","0","501","0","8","0","18","31018","1000","90006","0","0","1080","91002","3500","0","1","2","2","0","3500"
"851","0","1001","0","8","0","16","31018","2000","90006","0","0","1080","91002","3000","0","1","2","2","0","3000"
"852","0","2001","0","8","0","14","31018","4500","90006","0","0","1080","91002","2500","0","1","2","2","0","2500"
"853","0","4501","0","8","0","12","31018","7000","90006","0","0","1080","91002","2000","0","1","2","2","0","2000"
"854","0","7001","0","8","0","10","31018","10000","90006","0","0","1080","91002","1500","0","1","2","2","0","1500"
"855","0","10001","0","8","0","8","31018","15000","90006","0","0","1080","91002","1000","0","1","2","2","0","1000"
"856","0","15001","0","8","0","7","31018","20000","90006","0","0","1080","91002","750","0","1","2","2","0","750"
"857","0","20001","0","8","0","5","31018","-1","90006","0","0","1080","91002","500","0","1","2","2","0","500"
"858","0","1","0","8","0","30","31145","100","90006","0","0","1081","91002","5000","0","1","2","2","0","5000"
"859","0","101","0","8","0","25","31145","300","90006","0","0","1081","91002","4500","0","1","2","2","0","4500"
"860","0","301","0","8","0","20","31145","500","90006","0","0","1081","91002","4000","0","1","2","2","0","4000"
"861","0","501","0","8","0","18","31145","1000","90006","0","0","1081","91002","3500","0","1","2","2","0","3500"
"862","0","1001","0","8","0","16","31145","2000","90006","0","0","1081","91002","3000","0","1","2","2","0","3000"
"863","0","2001","0","8","0","14","31145","4500","90006","0","0","1081","91002","2500","0","1","2","2","0","2500"
"864","0","4501","0","8","0","12","31145","7000","90006","0","0","1081","91002","2000","0","1","2","2","0","2000"
"865","0","7001","0","8","0","10","31145","10000","90006","0","0","1081","91002","1500","0","1","2","2","0","1500"
"866","0","10001","0","8","0","8","31145","15000","90006","0","0","1081","91002","1000","0","1","2","2","0","1000"
"867","0","15001","0","8","0","7","31145","20000","90006","0","0","1081","91002","750","0","1","2","2","0","750"
"868","0","20001","0","8","0","5","31145","-1","90006","0","0","1081","91002","500","0","1","2","2","0","500"
"869","0","1","0","8","0","30","31025","100","90006","0","0","1082","91002","5000","0","1","2","2","0","5000"
"870","0","101","0","8","0","25","31025","300","90006","0","0","1082","91002","4500","0","1","2","2","0","4500"
"871","0","301","0","8","0","20","31025","500","90006","0","0","1082","91002","4000","0","1","2","2","0","4000"
"872","0","501","0","8","0","18","31025","1000","90006","0","0","1082","91002","3500","0","1","2","2","0","3500"
"873","0","1001","0","8","0","16","31025","2000","90006","0","0","1082","91002","3000","0","1","2","2","0","3000"
"874","0","2001","0","8","0","14","31025","4500","90006","0","0","1082","91002","2500","0","1","2","2","0","2500"
"875","0","4501","0","8","0","12","31025","7000","90006","0","0","1082","91002","2000","0","1","2","2","0","2000"
"876","0","7001","0","8","0","10","31025","10000","90006","0","0","1082","91002","1500","0","1","2","2","0","1500"
"877","0","10001","0","8","0","8","31025","15000","90006","0","0","1082","91002","1000","0","1","2","2","0","1000"
"878","0","15001","0","8","0","7","31025","20000","90006","0","0","1082","91002","750","0","1","2","2","0","750"
"879","0","20001","0","8","0","5","31025","-1","90006","0","0","1082","91002","500","0","1","2","2","0","500"
"880","0","1","0","8","0","30","31042","100","90006","0","0","1083","91002","5000","0","1","2","2","0","5000"
"881","0","101","0","8","0","25","31042","300","90006","0","0","1083","91002","4500","0","1","2","2","0","4500"
"882","0","301","0","8","0","20","31042","500","90006","0","0","1083","91002","4000","0","1","2","2","0","4000"
"883","0","501","0","8","0","18","31042","1000","90006","0","0","1083","91002","3500","0","1","2","2","0","3500"
"884","0","1001","0","8","0","16","31042","2000","90006","0","0","1083","91002","3000","0","1","2","2","0","3000"
"885","0","2001","0","8","0","14","31042","4500","90006","0","0","1083","91002","2500","0","1","2","2","0","2500"
"886","0","4501","0","8","0","12","31042","7000","90006","0","0","1083","91002","2000","0","1","2","2","0","2000"
"887","0","7001","0","8","0","10","31042","10000","90006","0","0","1083","91002","1500","0","1","2","2","0","1500"
"888","0","10001","0","8","0","8","31042","15000","90006","0","0","1083","91002","1000","0","1","2","2","0","1000"
"889","0","15001","0","8","0","7","31042","20000","90006","0","0","1083","91002","750","0","1","2","2","0","750"
"890","0","20001","0","8","0","5","31042","-1","90006","0","0","1083","91002","500","0","1","2","2","0","500"
"891","0","1","0","8","0","30","31022","100","90006","0","0","1084","91002","5000","0","1","2","2","0","5000"
"892","0","101","0","8","0","25","31022","300","90006","0","0","1084","91002","4500","0","1","2","2","0","4500"
"893","0","301","0","8","0","20","31022","500","90006","0","0","1084","91002","4000","0","1","2","2","0","4000"
"894","0","501","0","8","0","18","31022","1000","90006","0","0","1084","91002","3500","0","1","2","2","0","3500"
"895","0","1001","0","8","0","16","31022","2000","90006","0","0","1084","91002","3000","0","1","2","2","0","3000"
"896","0","2001","0","8","0","14","31022","4500","90006","0","0","1084","91002","2500","0","1","2","2","0","2500"
"897","0","4501","0","8","0","12","31022","7000","90006","0","0","1084","91002","2000","0","1","2","2","0","2000"
"898","0","7001","0","8","0","10","31022","10000","90006","0","0","1084","91002","1500","0","1","2","2","0","1500"
"899","0","10001","0","8","0","8","31022","15000","90006","0","0","1084","91002","1000","0","1","2","2","0","1000"
"900","0","15001","0","8","0","7","31022","20000","90006","0","0","1084","91002","750","0","1","2","2","0","750"
"901","0","20001","0","8","0","5","31022","-1","90006","0","0","1084","91002","500","0","1","2","2","0","500"
"902","0","1","0","8","0","30","31214","100","90006","0","0","1085","91002","5000","0","1","2","2","0","5000"
"903","0","101","0","8","0","25","31214","300","90006","0","0","1085","91002","4500","0","1","2","2","0","4500"
"904","0","301","0","8","0","20","31214","500","90006","0","0","1085","91002","4000","0","1","2","2","0","4000"
"905","0","501","0","8","0","18","31214","1000","90006","0","0","1085","91002","3500","0","1","2","2","0","3500"
"906","0","1001","0","8","0","16","31214","2000","90006","0","0","1085","91002","3000","0","1","2","2","0","3000"
"907","0","2001","0","8","0","14","31214","4500","90006","0","0","1085","91002","2500","0","1","2","2","0","2500"
"908","0","4501","0","8","0","12","31214","7000","90006","0","0","1085","91002","2000","0","1","2","2","0","2000"
"909","0","7001","0","8","0","10","31214","10000","90006","0","0","1085","91002","1500","0","1","2","2","0","1500"
"910","0","10001","0","8","0","8","31214","15000","90006","0","0","1085","91002","1000","0","1","2","2","0","1000"
"911","0","15001","0","8","0","7","31214","20000","90006","0","0","1085","91002","750","0","1","2","2","0","750"
"912","0","20001","0","8","0","5","31214","-1","90006","0","0","1085","91002","500","0","1","2","2","0","500"
