950a8a5dcfcfece01a4c40229a8932beedee6d17cf583c8d883244b43a8de088,5292afe01a2af0e678d15d824cf645fd461f75c7a50b7dc74e5fa60b565cd3db,f4d968c22b70ffd3a162f91901628a83376e5ea8d707de475e8f62c1c7206eb4,7da95e25258277fad79e3adb530529d74d37cecf44427643824919b071b07be5,546046b734d033b5435f6556e2208d296402bfb275737bdeadaa07b2a5a3475b,f1e517a8566b32d61d3f5a2e29c65491c9e4587fe9e9fdfe0dbcda13464d9fa3,1d6d6c103e76e1e29dfcafab011fdbd6d67d6ff9d90b1fe911060aa8e3c864ce,38ed6e81a401f69dad15d4c7b8f509931e2b83c3146621c3cfa5de5e5778b2aa,360491fc33f59a029962e0acad056b957b68e04a3dc5a48fe2fe71fc560d8592,7d722853d351789098bb1573bc1edba4705821abbbfba81c8ebcc8caa8428d4e,44bcaa7c252ec9ecd11d6c4cb5adf3055b4a280c7a78f7bd2c9da6f3e7371786,5eea9a608f0bc38535809101f477513cc4ec5d918132f348560465728bd22434,8c5917c42f142e9546c2a7454271739e1f0055b42852ba30d546fb0aa57059c6,fc7b1446b34a315892c9e454014fcee3b1e045c7b7e1c627f942a447c13850ab,00c03ada35a463d4de818c0069d210b76aa954502da201bc8859c1b2b56c47c9,ce87a43dbda8f9a5523732104b1d29f209fd201910d92fa24bf8918e27282e42,63c4ea62cfa367ca78d5b769a75284ec92312a0b496fb2fcfbef0b0ff125697b,d6d631e667c08c10dd87db69fa0a083ff81ae3ddcec4896a7ce8c8b6cf849e8d,86ccb4edbc8c7f127590ca5c6c700e5c473aa3f5bc3deab3de30ff3e7adcda2a,cc1d60f268241ab62cf6f9f47d15d79c0c31c0de142cfcf9104f856a8b93db02,27842f9c75309aab3beaddd7a923e76fd7ec3ecdf455c3b21cb4b6575df81d87
"757","90006","20000","2","0","1","1071","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"758","90006","-1","2","0","1","1071","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"759","90006","100","2","0","1","1072","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"760","90006","300","2","0","1","1072","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"761","90006","500","2","0","1","1072","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"762","90006","1000","2","0","1","1072","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"763","90006","2000","2","0","1","1072","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"764","90006","4500","2","0","1","1072","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"765","90006","7000","2","0","1","1072","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"766","90006","10000","2","0","1","1072","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"767","90006","15000","2","0","1","1072","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"768","90006","20000","2","0","1","1072","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"769","90006","-1","2","0","1","1072","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"770","90006","100","2","0","1","1073","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"771","90006","300","2","0","1","1073","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"772","90006","500","2","0","1","1073","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"773","90006","1000","2","0","1","1073","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"774","90006","2000","2","0","1","1073","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"775","90006","4500","2","0","1","1073","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"776","90006","7000","2","0","1","1073","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"777","90006","10000","2","0","1","1073","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"778","90006","15000","2","0","1","1073","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"779","90006","20000","2","0","1","1073","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"780","90006","-1","2","0","1","1073","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"781","90006","100","2","0","1","1074","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"782","90006","300","2","0","1","1074","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"783","90006","500","2","0","1","1074","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"784","90006","1000","2","0","1","1074","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"785","90006","2000","2","0","1","1074","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"786","90006","4500","2","0","1","1074","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"787","90006","7000","2","0","1","1074","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"788","90006","10000","2","0","1","1074","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"789","90006","15000","2","0","1","1074","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"790","90006","20000","2","0","1","1074","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"791","90006","-1","2","0","1","1074","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"792","90006","100","2","0","1","1075","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"793","90006","300","2","0","1","1075","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"794","90006","500","2","0","1","1075","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"795","90006","1000","2","0","1","1075","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"796","90006","2000","2","0","1","1075","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"797","90006","4500","2","0","1","1075","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"798","90006","7000","2","0","1","1075","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"799","90006","10000","2","0","1","1075","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"800","90006","15000","2","0","1","1075","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"801","90006","20000","2","0","1","1075","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"802","90006","-1","2","0","1","1075","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"803","90006","100","2","0","1","1076","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"804","90006","300","2","0","1","1076","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"805","90006","500","2","0","1","1076","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"806","90006","1000","2","0","1","1076","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"807","90006","2000","2","0","1","1076","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"808","90006","4500","2","0","1","1076","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"809","90006","7000","2","0","1","1076","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"810","90006","10000","2","0","1","1076","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"811","90006","15000","2","0","1","1076","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"812","90006","20000","2","0","1","1076","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"813","90006","-1","2","0","1","1076","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"814","90006","100","2","0","1","1077","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"815","90006","300","2","0","1","1077","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"816","90006","500","2","0","1","1077","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"817","90006","1000","2","0","1","1077","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"818","90006","2000","2","0","1","1077","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"819","90006","4500","2","0","1","1077","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"820","90006","7000","2","0","1","1077","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"821","90006","10000","2","0","1","1077","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"822","90006","15000","2","0","1","1077","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
"823","90006","20000","2","0","1","1077","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"824","90006","-1","2","0","1","1077","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"825","90006","100","2","0","1","1078","0","0","5000","1","8","0","31214","2","0","0","91002","0","30","5000"
"826","90006","300","2","0","1","1078","0","0","4500","101","8","0","31214","2","0","0","91002","0","25","4500"
"827","90006","500","2","0","1","1078","0","0","4000","301","8","0","31214","2","0","0","91002","0","20","4000"
"828","90006","1000","2","0","1","1078","0","0","3500","501","8","0","31214","2","0","0","91002","0","18","3500"
"829","90006","2000","2","0","1","1078","0","0","3000","1001","8","0","31214","2","0","0","91002","0","16","3000"
"830","90006","4500","2","0","1","1078","0","0","2500","2001","8","0","31214","2","0","0","91002","0","14","2500"
"831","90006","7000","2","0","1","1078","0","0","2000","4501","8","0","31214","2","0","0","91002","0","12","2000"
"832","90006","10000","2","0","1","1078","0","0","1500","7001","8","0","31214","2","0","0","91002","0","10","1500"
"833","90006","15000","2","0","1","1078","0","0","1000","10001","8","0","31214","2","0","0","91002","0","8","1000"
"834","90006","20000","2","0","1","1078","0","0","750","15001","8","0","31214","2","0","0","91002","0","7","750"
"835","90006","-1","2","0","1","1078","0","0","500","20001","8","0","31214","2","0","0","91002","0","5","500"
"836","90006","100","2","0","1","1079","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"837","90006","300","2","0","1","1079","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"838","90006","500","2","0","1","1079","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"839","90006","1000","2","0","1","1079","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"840","90006","2000","2","0","1","1079","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"841","90006","4500","2","0","1","1079","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"842","90006","7000","2","0","1","1079","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"843","90006","10000","2","0","1","1079","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"844","90006","15000","2","0","1","1079","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"845","90006","20000","2","0","1","1079","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"846","90006","-1","2","0","1","1079","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"847","90006","100","2","0","1","1080","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"848","90006","300","2","0","1","1080","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"849","90006","500","2","0","1","1080","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"850","90006","1000","2","0","1","1080","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"851","90006","2000","2","0","1","1080","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"852","90006","4500","2","0","1","1080","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"853","90006","7000","2","0","1","1080","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"854","90006","10000","2","0","1","1080","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"855","90006","15000","2","0","1","1080","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"856","90006","20000","2","0","1","1080","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"857","90006","-1","2","0","1","1080","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"858","90006","100","2","0","1","1081","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"859","90006","300","2","0","1","1081","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"860","90006","500","2","0","1","1081","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"861","90006","1000","2","0","1","1081","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"862","90006","2000","2","0","1","1081","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"863","90006","4500","2","0","1","1081","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"864","90006","7000","2","0","1","1081","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"865","90006","10000","2","0","1","1081","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"866","90006","15000","2","0","1","1081","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"867","90006","20000","2","0","1","1081","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"868","90006","-1","2","0","1","1081","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"869","90006","100","2","0","1","1082","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"870","90006","300","2","0","1","1082","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"871","90006","500","2","0","1","1082","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"872","90006","1000","2","0","1","1082","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"873","90006","2000","2","0","1","1082","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"874","90006","4500","2","0","1","1082","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"875","90006","7000","2","0","1","1082","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"876","90006","10000","2","0","1","1082","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"877","90006","15000","2","0","1","1082","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"878","90006","20000","2","0","1","1082","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"879","90006","-1","2","0","1","1082","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"880","90006","100","2","0","1","1083","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"881","90006","300","2","0","1","1083","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"882","90006","500","2","0","1","1083","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"883","90006","1000","2","0","1","1083","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"884","90006","2000","2","0","1","1083","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"885","90006","4500","2","0","1","1083","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"886","90006","7000","2","0","1","1083","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"887","90006","10000","2","0","1","1083","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"888","90006","15000","2","0","1","1083","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"889","90006","20000","2","0","1","1083","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"890","90006","-1","2","0","1","1083","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"891","90006","100","2","0","1","1084","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"892","90006","300","2","0","1","1084","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"893","90006","500","2","0","1","1084","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"894","90006","1000","2","0","1","1084","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"895","90006","2000","2","0","1","1084","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"896","90006","4500","2","0","1","1084","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"897","90006","7000","2","0","1","1084","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"898","90006","10000","2","0","1","1084","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"899","90006","15000","2","0","1","1084","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
"900","90006","20000","2","0","1","1084","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"901","90006","-1","2","0","1","1084","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"902","90006","100","2","0","1","1085","0","0","5000","1","8","0","31214","2","0","0","91002","0","30","5000"
"903","90006","300","2","0","1","1085","0","0","4500","101","8","0","31214","2","0","0","91002","0","25","4500"
"904","90006","500","2","0","1","1085","0","0","4000","301","8","0","31214","2","0","0","91002","0","20","4000"
"905","90006","1000","2","0","1","1085","0","0","3500","501","8","0","31214","2","0","0","91002","0","18","3500"
"906","90006","2000","2","0","1","1085","0","0","3000","1001","8","0","31214","2","0","0","91002","0","16","3000"
"907","90006","4500","2","0","1","1085","0","0","2500","2001","8","0","31214","2","0","0","91002","0","14","2500"
"908","90006","7000","2","0","1","1085","0","0","2000","4501","8","0","31214","2","0","0","91002","0","12","2000"
"909","90006","10000","2","0","1","1085","0","0","1500","7001","8","0","31214","2","0","0","91002","0","10","1500"
"910","90006","15000","2","0","1","1085","0","0","1000","10001","8","0","31214","2","0","0","91002","0","8","1000"
"911","90006","20000","2","0","1","1085","0","0","750","15001","8","0","31214","2","0","0","91002","0","7","750"
"912","90006","-1","2","0","1","1085","0","0","500","20001","8","0","31214","2","0","0","91002","0","5","500"
"913","90006","100","2","0","1","1086","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"914","90006","300","2","0","1","1086","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"915","90006","500","2","0","1","1086","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"916","90006","1000","2","0","1","1086","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"917","90006","2000","2","0","1","1086","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"918","90006","4500","2","0","1","1086","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"919","90006","7000","2","0","1","1086","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"920","90006","10000","2","0","1","1086","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"921","90006","15000","2","0","1","1086","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"922","90006","20000","2","0","1","1086","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"923","90006","-1","2","0","1","1086","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"924","90006","100","2","0","1","1087","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
"925","90006","300","2","0","1","1087","0","0","4500","101","8","0","31018","2","0","0","91002","0","25","4500"
"926","90006","500","2","0","1","1087","0","0","4000","301","8","0","31018","2","0","0","91002","0","20","4000"
"927","90006","1000","2","0","1","1087","0","0","3500","501","8","0","31018","2","0","0","91002","0","18","3500"
"928","90006","2000","2","0","1","1087","0","0","3000","1001","8","0","31018","2","0","0","91002","0","16","3000"
"929","90006","4500","2","0","1","1087","0","0","2500","2001","8","0","31018","2","0","0","91002","0","14","2500"
"930","90006","7000","2","0","1","1087","0","0","2000","4501","8","0","31018","2","0","0","91002","0","12","2000"
"931","90006","10000","2","0","1","1087","0","0","1500","7001","8","0","31018","2","0","0","91002","0","10","1500"
"932","90006","15000","2","0","1","1087","0","0","1000","10001","8","0","31018","2","0","0","91002","0","8","1000"
"933","90006","20000","2","0","1","1087","0","0","750","15001","8","0","31018","2","0","0","91002","0","7","750"
"934","90006","-1","2","0","1","1087","0","0","500","20001","8","0","31018","2","0","0","91002","0","5","500"
"935","90006","100","2","0","1","1088","0","0","5000","1","8","0","31145","2","0","0","91002","0","30","5000"
"936","90006","300","2","0","1","1088","0","0","4500","101","8","0","31145","2","0","0","91002","0","25","4500"
"937","90006","500","2","0","1","1088","0","0","4000","301","8","0","31145","2","0","0","91002","0","20","4000"
"938","90006","1000","2","0","1","1088","0","0","3500","501","8","0","31145","2","0","0","91002","0","18","3500"
"939","90006","2000","2","0","1","1088","0","0","3000","1001","8","0","31145","2","0","0","91002","0","16","3000"
"940","90006","4500","2","0","1","1088","0","0","2500","2001","8","0","31145","2","0","0","91002","0","14","2500"
"941","90006","7000","2","0","1","1088","0","0","2000","4501","8","0","31145","2","0","0","91002","0","12","2000"
"942","90006","10000","2","0","1","1088","0","0","1500","7001","8","0","31145","2","0","0","91002","0","10","1500"
"943","90006","15000","2","0","1","1088","0","0","1000","10001","8","0","31145","2","0","0","91002","0","8","1000"
"944","90006","20000","2","0","1","1088","0","0","750","15001","8","0","31145","2","0","0","91002","0","7","750"
"945","90006","-1","2","0","1","1088","0","0","500","20001","8","0","31145","2","0","0","91002","0","5","500"
"946","90006","100","2","0","1","1089","0","0","5000","1","8","0","31025","2","0","0","91002","0","30","5000"
"947","90006","300","2","0","1","1089","0","0","4500","101","8","0","31025","2","0","0","91002","0","25","4500"
"948","90006","500","2","0","1","1089","0","0","4000","301","8","0","31025","2","0","0","91002","0","20","4000"
"949","90006","1000","2","0","1","1089","0","0","3500","501","8","0","31025","2","0","0","91002","0","18","3500"
"950","90006","2000","2","0","1","1089","0","0","3000","1001","8","0","31025","2","0","0","91002","0","16","3000"
"951","90006","4500","2","0","1","1089","0","0","2500","2001","8","0","31025","2","0","0","91002","0","14","2500"
"952","90006","7000","2","0","1","1089","0","0","2000","4501","8","0","31025","2","0","0","91002","0","12","2000"
"953","90006","10000","2","0","1","1089","0","0","1500","7001","8","0","31025","2","0","0","91002","0","10","1500"
"954","90006","15000","2","0","1","1089","0","0","1000","10001","8","0","31025","2","0","0","91002","0","8","1000"
"955","90006","20000","2","0","1","1089","0","0","750","15001","8","0","31025","2","0","0","91002","0","7","750"
"956","90006","-1","2","0","1","1089","0","0","500","20001","8","0","31025","2","0","0","91002","0","5","500"
"957","90006","100","2","0","1","1090","0","0","5000","1","8","0","31042","2","0","0","91002","0","30","5000"
"958","90006","300","2","0","1","1090","0","0","4500","101","8","0","31042","2","0","0","91002","0","25","4500"
"959","90006","500","2","0","1","1090","0","0","4000","301","8","0","31042","2","0","0","91002","0","20","4000"
"960","90006","1000","2","0","1","1090","0","0","3500","501","8","0","31042","2","0","0","91002","0","18","3500"
"961","90006","2000","2","0","1","1090","0","0","3000","1001","8","0","31042","2","0","0","91002","0","16","3000"
"962","90006","4500","2","0","1","1090","0","0","2500","2001","8","0","31042","2","0","0","91002","0","14","2500"
"963","90006","7000","2","0","1","1090","0","0","2000","4501","8","0","31042","2","0","0","91002","0","12","2000"
"964","90006","10000","2","0","1","1090","0","0","1500","7001","8","0","31042","2","0","0","91002","0","10","1500"
"965","90006","15000","2","0","1","1090","0","0","1000","10001","8","0","31042","2","0","0","91002","0","8","1000"
"966","90006","20000","2","0","1","1090","0","0","750","15001","8","0","31042","2","0","0","91002","0","7","750"
"967","90006","-1","2","0","1","1090","0","0","500","20001","8","0","31042","2","0","0","91002","0","5","500"
"968","90006","100","2","0","1","1091","0","0","5000","1","8","0","31022","2","0","0","91002","0","30","5000"
"969","90006","300","2","0","1","1091","0","0","4500","101","8","0","31022","2","0","0","91002","0","25","4500"
"970","90006","500","2","0","1","1091","0","0","4000","301","8","0","31022","2","0","0","91002","0","20","4000"
"971","90006","1000","2","0","1","1091","0","0","3500","501","8","0","31022","2","0","0","91002","0","18","3500"
"972","90006","2000","2","0","1","1091","0","0","3000","1001","8","0","31022","2","0","0","91002","0","16","3000"
"973","90006","4500","2","0","1","1091","0","0","2500","2001","8","0","31022","2","0","0","91002","0","14","2500"
"974","90006","7000","2","0","1","1091","0","0","2000","4501","8","0","31022","2","0","0","91002","0","12","2000"
"975","90006","10000","2","0","1","1091","0","0","1500","7001","8","0","31022","2","0","0","91002","0","10","1500"
"976","90006","15000","2","0","1","1091","0","0","1000","10001","8","0","31022","2","0","0","91002","0","8","1000"
"977","90006","20000","2","0","1","1091","0","0","750","15001","8","0","31022","2","0","0","91002","0","7","750"
"978","90006","-1","2","0","1","1091","0","0","500","20001","8","0","31022","2","0","0","91002","0","5","500"
"979","90006","100","2","0","1","1092","0","0","5000","1","8","0","31232","2","0","0","91002","0","30","5000"
"980","90006","300","2","0","1","1092","0","0","4500","101","8","0","31232","2","0","0","91002","0","25","4500"
"981","90006","500","2","0","1","1092","0","0","4000","301","8","0","31232","2","0","0","91002","0","20","4000"
"982","90006","1000","2","0","1","1092","0","0","3500","501","8","0","31232","2","0","0","91002","0","18","3500"
"983","90006","2000","2","0","1","1092","0","0","3000","1001","8","0","31232","2","0","0","91002","0","16","3000"
"984","90006","4500","2","0","1","1092","0","0","2500","2001","8","0","31232","2","0","0","91002","0","14","2500"
"985","90006","7000","2","0","1","1092","0","0","2000","4501","8","0","31232","2","0","0","91002","0","12","2000"
"986","90006","10000","2","0","1","1092","0","0","1500","7001","8","0","31232","2","0","0","91002","0","10","1500"
"987","90006","15000","2","0","1","1092","0","0","1000","10001","8","0","31232","2","0","0","91002","0","8","1000"
"988","90006","20000","2","0","1","1092","0","0","750","15001","8","0","31232","2","0","0","91002","0","7","750"
"989","90006","-1","2","0","1","1092","0","0","500","20001","8","0","31232","2","0","0","91002","0","5","500"
"990","90006","100","2","0","1","1093","0","0","5000","1","8","0","31214","2","0","0","91002","0","30","5000"
"991","90006","300","2","0","1","1093","0","0","4500","101","8","0","31214","2","0","0","91002","0","25","4500"
"992","90006","500","2","0","1","1093","0","0","4000","301","8","0","31214","2","0","0","91002","0","20","4000"
"993","90006","1000","2","0","1","1093","0","0","3500","501","8","0","31214","2","0","0","91002","0","18","3500"
"994","90006","2000","2","0","1","1093","0","0","3000","1001","8","0","31214","2","0","0","91002","0","16","3000"
"995","90006","4500","2","0","1","1093","0","0","2500","2001","8","0","31214","2","0","0","91002","0","14","2500"
"996","90006","7000","2","0","1","1093","0","0","2000","4501","8","0","31214","2","0","0","91002","0","12","2000"
"997","90006","10000","2","0","1","1093","0","0","1500","7001","8","0","31214","2","0","0","91002","0","10","1500"
"998","90006","15000","2","0","1","1093","0","0","1000","10001","8","0","31214","2","0","0","91002","0","8","1000"
"999","90006","20000","2","0","1","1093","0","0","750","15001","8","0","31214","2","0","0","91002","0","7","750"
"1000","90006","-1","2","0","1","1093","0","0","500","20001","8","0","31214","2","0","0","91002","0","5","500"
"1001","90006","100","2","0","1","1094","0","0","5000","1","8","0","31043","2","0","0","91002","0","30","5000"
"1002","90006","300","2","0","1","1094","0","0","4500","101","8","0","31043","2","0","0","91002","0","25","4500"
"1003","90006","500","2","0","1","1094","0","0","4000","301","8","0","31043","2","0","0","91002","0","20","4000"
"1004","90006","1000","2","0","1","1094","0","0","3500","501","8","0","31043","2","0","0","91002","0","18","3500"
"1005","90006","2000","2","0","1","1094","0","0","3000","1001","8","0","31043","2","0","0","91002","0","16","3000"
"1006","90006","4500","2","0","1","1094","0","0","2500","2001","8","0","31043","2","0","0","91002","0","14","2500"
"1007","90006","7000","2","0","1","1094","0","0","2000","4501","8","0","31043","2","0","0","91002","0","12","2000"
"1008","90006","10000","2","0","1","1094","0","0","1500","7001","8","0","31043","2","0","0","91002","0","10","1500"
"1009","90006","15000","2","0","1","1094","0","0","1000","10001","8","0","31043","2","0","0","91002","0","8","1000"
"1010","90006","20000","2","0","1","1094","0","0","750","15001","8","0","31043","2","0","0","91002","0","7","750"
"1011","90006","-1","2","0","1","1094","0","0","500","20001","8","0","31043","2","0","0","91002","0","5","500"
"1012","90006","100","2","0","1","1095","0","0","5000","1","8","0","31018","2","0","0","91002","0","30","5000"
