1278a7e031dac2e8881d1622397247d81c384e0bf6b79b47fcbc00be3d559e21,948c73ed2855a7bb43fec245734ea2d840f676ae4fe6538fd693dbdcb5bf5966,61f1fa5436419bc3c450366ad1b1c7df29c6760d4475e5e819c39ec52c26d255,28ab1b82c485b42ef32466e7234cba7b0ed69c6ae71e455c9444a11c382b8d1d,d75cabcc234383a5b1957792c4e434581e1bfb528ed297cc8f46d0cbddfd3cca
"5","61412","2","61142001","10142001"
"5","61412","2","61142002","10142002"
"30","91002","8","71142001","10142003"
"1","22002","2","71142001","10142004"
"30","91002","8","71142002","10142005"
"1","22002","2","71142002","10142006"
"30","91002","8","71142003","10142007"
"1","22002","2","71142003","10142008"
"30","91002","8","71142004","10142009"
"1","22002","2","71142004","10142010"
"30","91002","8","71142005","10142011"
"1","22002","2","71142005","10142012"
"30","91002","8","71142006","10142013"
"1","22002","2","71142006","10142014"
"30","91002","8","71142007","10142015"
"1","22002","2","71142007","10142016"
"30","91002","8","71142008","10142017"
"1","22002","2","71142008","10142018"
"30","91002","8","71142009","10142019"
"1","22002","2","71142009","10142020"
"30","91002","8","71142010","10142021"
"1","22002","2","71142010","10142022"
"60","91002","8","71142016","10142023"
"2","22002","2","71142016","10142024"
"60","91002","8","71142017","10142025"
"2","22002","2","71142017","10142026"
"60","91002","8","71142018","10142027"
"2","22002","2","71142018","10142028"
"60","91002","8","71142019","10142029"
"2","22002","2","71142019","10142030"
"60","91002","8","71142020","10142031"
"2","22002","2","71142020","10142032"
"50000","94002","12","71142021","10142033"
"100000","94002","12","71142022","10142034"
"150000","94002","12","71142023","10142035"
"200000","94002","12","71142024","10142036"
"250000","94002","12","71142025","10142037"
"50","91002","8","71142026","10142038"
"1","31043","2","71142027","10142039"
"1","31043","2","71142028","10142040"
"2","31043","2","71142029","10142041"
"2","31043","2","71142030","10142042"
"4","31043","2","71142031","10142043"
"10","31043","2","71142032","10142044"
"2","31043","2","81142001","10142045"
"30","91002","8","81142001","10142046"
"200","61412","2","81142001","10142047"
"2","31043","2","81142002","10142048"
"30","91002","8","81142002","10142049"
"200","61412","2","81142002","10142050"
"2","31043","2","81142003","10142051"
"30","91002","8","81142003","10142052"
"120000","94002","12","81142003","10142053"
"100","91002","8","81142004","10142054"
"500000","94002","12","81142011","10142055"
"500000","94002","12","81142012","10142056"
"20","140001","4","81142013","10142057"
"1000000","94002","12","81142013","10142058"
"5","61422","2","61143001","10143001"
"5","61422","2","61143002","10143002"
"30","91002","8","71143001","10143003"
"1","22002","2","71143001","10143004"
"30","91002","8","71143002","10143005"
"1","22002","2","71143002","10143006"
"30","91002","8","71143003","10143007"
"1","22002","2","71143003","10143008"
"30","91002","8","71143004","10143009"
"1","22002","2","71143004","10143010"
"30","91002","8","71143005","10143011"
"1","22002","2","71143005","10143012"
"30","91002","8","71143006","10143013"
"1","22002","2","71143006","10143014"
"30","91002","8","71143007","10143015"
"1","22002","2","71143007","10143016"
"30","91002","8","71143008","10143017"
"1","22002","2","71143008","10143018"
"30","91002","8","71143009","10143019"
"1","22002","2","71143009","10143020"
"30","91002","8","71143010","10143021"
"1","22002","2","71143010","10143022"
"30","91002","8","71143011","10143023"
"1","22002","2","71143011","10143024"
"30","91002","8","71143012","10143025"
"1","22002","2","71143012","10143026"
"30","91002","8","71143013","10143027"
"1","22002","2","71143013","10143028"
"30","91002","8","71143014","10143029"
"1","22002","2","71143014","10143030"
"30","91002","8","71143015","10143031"
"1","22002","2","71143015","10143032"
"60","91002","8","71143016","10143033"
"2","22002","2","71143016","10143034"
"60","91002","8","71143017","10143035"
"2","22002","2","71143017","10143036"
"60","91002","8","71143018","10143037"
"2","22002","2","71143018","10143038"
"60","91002","8","71143019","10143039"
"2","22002","2","71143019","10143040"
"60","91002","8","71143020","10143041"
"2","22002","2","71143020","10143042"
"50000","94002","12","71143021","10143043"
"100000","94002","12","71143022","10143044"
"150000","94002","12","71143023","10143045"
"200000","94002","12","71143024","10143046"
"250000","94002","12","71143025","10143047"
"50","91002","8","71143026","10143048"
"1","31012","2","71143027","10143049"
"1","31012","2","71143028","10143050"
"1","31012","2","71143029","10143051"
"1","31012","2","71143030","10143052"
"1","31012","2","71143031","10143053"
"4","31012","2","71143032","10143054"
"1","31012","2","81143001","10143055"
"25","91002","8","81143001","10143056"
"100","61422","2","81143001","10143057"
"1","31012","2","81143002","10143058"
"25","91002","8","81143002","10143059"
"1","31012","2","81143003","10143060"
"25","91002","8","81143003","10143061"
"100","61422","2","81143003","10143062"
"50","91002","8","81143004","10143063"
"120000","94002","12","81143004","10143064"
"5","61432","2","61144001","10144001"
"5","61432","2","61144002","10144002"
"30","91002","8","71144001","10144003"
"1","22002","2","71144001","10144004"
"30","91002","8","71144002","10144005"
"1","22002","2","71144002","10144006"
"30","91002","8","71144003","10144007"
"1","22002","2","71144003","10144008"
"30","91002","8","71144004","10144009"
"1","22002","2","71144004","10144010"
"30","91002","8","71144005","10144011"
"1","22002","2","71144005","10144012"
"30","91002","8","71144006","10144013"
"1","22002","2","71144006","10144014"
"30","91002","8","71144007","10144015"
"1","22002","2","71144007","10144016"
"30","91002","8","71144008","10144017"
"1","22002","2","71144008","10144018"
"30","91002","8","71144009","10144019"
"1","22002","2","71144009","10144020"
"30","91002","8","71144010","10144021"
"1","22002","2","71144010","10144022"
"60","91002","8","71144016","10144023"
"2","22002","2","71144016","10144024"
"60","91002","8","71144017","10144025"
"2","22002","2","71144017","10144026"
"60","91002","8","71144018","10144027"
"2","22002","2","71144018","10144028"
"60","91002","8","71144019","10144029"
"2","22002","2","71144019","10144030"
"60","91002","8","71144020","10144031"
"2","22002","2","71144020","10144032"
"50000","94002","12","71144021","10144033"
"100000","94002","12","71144022","10144034"
"150000","94002","12","71144023","10144035"
"200000","94002","12","71144024","10144036"
"250000","94002","12","71144025","10144037"
"50","91002","8","71144026","10144038"
"1","31036","2","71144027","10144039"
"1","31036","2","71144028","10144040"
"2","31036","2","71144029","10144041"
"2","31036","2","71144030","10144042"
"4","31036","2","71144031","10144043"
"10","31036","2","71144032","10144044"
"2","31036","2","81144001","10144045"
"30","91002","8","81144001","10144046"
"200","61432","2","81144001","10144047"
"2","31036","2","81144002","10144048"
"30","91002","8","81144002","10144049"
"200","61432","2","81144002","10144050"
"2","31036","2","81144003","10144051"
"30","91002","8","81144003","10144052"
"120000","94002","12","81144003","10144053"
"100","91002","8","81144004","10144054"
"500000","94002","12","81144011","10144055"
"500000","94002","12","81144012","10144056"
"20","140001","4","81144013","10144057"
"1000000","94002","12","81144013","10144058"
"5","61442","2","61145001","10145001"
"5","61442","2","61145002","10145002"
"30","91002","8","71145001","10145003"
"1","22002","2","71145001","10145004"
"30","91002","8","71145002","10145005"
"1","22002","2","71145002","10145006"
"30","91002","8","71145003","10145007"
"1","22002","2","71145003","10145008"
"30","91002","8","71145004","10145009"
"1","22002","2","71145004","10145010"
"30","91002","8","71145005","10145011"
"1","22002","2","71145005","10145012"
"30","91002","8","71145006","10145013"
"1","22002","2","71145006","10145014"
"30","91002","8","71145007","10145015"
"1","22002","2","71145007","10145016"
"30","91002","8","71145008","10145017"
"1","22002","2","71145008","10145018"
"30","91002","8","71145009","10145019"
"1","22002","2","71145009","10145020"
"30","91002","8","71145010","10145021"
"1","22002","2","71145010","10145022"
"30","91002","8","71145011","10145023"
"1","22002","2","71145011","10145024"
"30","91002","8","71145012","10145025"
"1","22002","2","71145012","10145026"
"30","91002","8","71145013","10145027"
"1","22002","2","71145013","10145028"
"30","91002","8","71145014","10145029"
"1","22002","2","71145014","10145030"
"30","91002","8","71145015","10145031"
"1","22002","2","71145015","10145032"
"60","91002","8","71145016","10145033"
"2","22002","2","71145016","10145034"
"60","91002","8","71145017","10145035"
"2","22002","2","71145017","10145036"
"60","91002","8","71145018","10145037"
"2","22002","2","71145018","10145038"
"60","91002","8","71145019","10145039"
"2","22002","2","71145019","10145040"
"60","91002","8","71145020","10145041"
"2","22002","2","71145020","10145042"
"50000","94002","12","71145021","10145043"
"100000","94002","12","71145022","10145044"
"150000","94002","12","71145023","10145045"
"200000","94002","12","71145024","10145046"
"250000","94002","12","71145025","10145047"
"50","91002","8","71145026","10145048"
"1","31257","2","71145027","10145049"
"1","31257","2","71145028","10145050"
"1","31257","2","71145029","10145051"
"1","31257","2","71145030","10145052"
"1","31257","2","71145031","10145053"
"1","125701","1","71145032","10145054"
"4","31257","2","71145033","10145055"
"1","31257","2","81145001","10145056"
"25","91002","8","81145001","10145057"
"100","61442","2","81145001","10145058"
"1","31257","2","81145002","10145059"
"25","91002","8","81145002","10145060"
"1","31257","2","81145003","10145061"
"25","91002","8","81145003","10145062"
"100","61442","2","81145003","10145063"
"50","91002","8","81145004","10145064"
"120000","94002","12","81145004","10145065"
"5","61452","2","61146001","10146001"
"5","61452","2","61146002","10146002"
"30","91002","8","71146001","10146003"
"1","22002","2","71146001","10146004"
"30","91002","8","71146002","10146005"
"1","22002","2","71146002","10146006"
"30","91002","8","71146003","10146007"
"1","22002","2","71146003","10146008"
"30","91002","8","71146004","10146009"
"1","22002","2","71146004","10146010"
"30","91002","8","71146005","10146011"
"1","22002","2","71146005","10146012"
"30","91002","8","71146006","10146013"
"1","22002","2","71146006","10146014"
"30","91002","8","71146007","10146015"
"1","22002","2","71146007","10146016"
"30","91002","8","71146008","10146017"
"1","22002","2","71146008","10146018"
"30","91002","8","71146009","10146019"
"1","22002","2","71146009","10146020"
"30","91002","8","71146010","10146021"
"1","22002","2","71146010","10146022"
"60","91002","8","71146016","10146023"
"2","22002","2","71146016","10146024"
"60","91002","8","71146017","10146025"
"2","22002","2","71146017","10146026"
"60","91002","8","71146018","10146027"
"2","22002","2","71146018","10146028"
"60","91002","8","71146019","10146029"
"2","22002","2","71146019","10146030"
"60","91002","8","71146020","10146031"
"2","22002","2","71146020","10146032"
"50000","94002","12","71146021","10146033"
"100000","94002","12","71146022","10146034"
"150000","94002","12","71146023","10146035"
"200000","94002","12","71146024","10146036"
"250000","94002","12","71146025","10146037"
"50","91002","8","71146026","10146038"
"1","31010","2","71146027","10146039"
"1","31010","2","71146028","10146040"
"2","31010","2","71146029","10146041"
"2","31010","2","71146030","10146042"
"4","31010","2","71146031","10146043"
"10","31010","2","71146032","10146044"
"2","31010","2","81146001","10146045"
"30","91002","8","81146001","10146046"
"200","61452","2","81146001","10146047"
"2","31010","2","81146002","10146048"
"30","91002","8","81146002","10146049"
"200","61452","2","81146002","10146050"
"2","31010","2","81146003","10146051"
"30","91002","8","81146003","10146052"
"120000","94002","12","81146003","10146053"
"100","91002","8","81146004","10146054"
"500000","94002","12","81146011","10146055"
"500000","94002","12","81146012","10146056"
"20","140001","4","81146013","10146057"
"1000000","94002","12","81146013","10146058"
"5","61462","2","61147001","10147001"
"5","61462","2","61147002","10147002"
"30","91002","8","71147001","10147003"
"1","22002","2","71147001","10147004"
"30","91002","8","71147002","10147005"
"1","22002","2","71147002","10147006"
"30","91002","8","71147003","10147007"
"1","22002","2","71147003","10147008"
"30","91002","8","71147004","10147009"
"1","22002","2","71147004","10147010"
"30","91002","8","71147005","10147011"
"1","22002","2","71147005","10147012"
"30","91002","8","71147006","10147013"
"1","22002","2","71147006","10147014"
"30","91002","8","71147007","10147015"
"1","22002","2","71147007","10147016"
"30","91002","8","71147008","10147017"
"1","22002","2","71147008","10147018"
"30","91002","8","71147009","10147019"
"1","22002","2","71147009","10147020"
"30","91002","8","71147010","10147021"
"1","22002","2","71147010","10147022"
"30","91002","8","71147011","10147023"
"1","22002","2","71147011","10147024"
"30","91002","8","71147012","10147025"
"1","22002","2","71147012","10147026"
"30","91002","8","71147013","10147027"
"1","22002","2","71147013","10147028"
"30","91002","8","71147014","10147029"
"1","22002","2","71147014","10147030"
"30","91002","8","71147015","10147031"
"1","22002","2","71147015","10147032"
"60","91002","8","71147016","10147033"
"2","22002","2","71147016","10147034"
"60","91002","8","71147017","10147035"
"2","22002","2","71147017","10147036"
"60","91002","8","71147018","10147037"
"2","22002","2","71147018","10147038"
"60","91002","8","71147019","10147039"
"2","22002","2","71147019","10147040"
"60","91002","8","71147020","10147041"
"2","22002","2","71147020","10147042"
"50000","94002","12","71147021","10147043"
"100000","94002","12","71147022","10147044"
"150000","94002","12","71147023","10147045"
"200000","94002","12","71147024","10147046"
"250000","94002","12","71147025","10147047"
"50","91002","8","71147026","10147048"
"1","31044","2","71147027","10147049"
"1","31044","2","71147028","10147050"
"1","31044","2","71147029","10147051"
"1","31044","2","71147030","10147052"
"1","31044","2","71147031","10147053"
"4","31044","2","71147033","10147054"
"1","31044","2","81147001","10147055"
"25","91002","8","81147001","10147056"
"100","61462","2","81147001","10147057"
"1","31044","2","81147002","10147058"
"25","91002","8","81147002","10147059"
"1","31044","2","81147003","10147060"
"25","91002","8","81147003","10147061"
"100","61462","2","81147003","10147062"
"50","91002","8","81147004","10147063"
"120000","94002","12","81147004","10147064"
"5","61472","2","61148001","10148001"
"5","61472","2","61148002","10148002"
"30","91002","8","71148001","10148003"
"1","22002","2","71148001","10148004"
"30","91002","8","71148002","10148005"
"1","22002","2","71148002","10148006"
"30","91002","8","71148003","10148007"
"1","22002","2","71148003","10148008"
"30","91002","8","71148004","10148009"
"1","22002","2","71148004","10148010"
"30","91002","8","71148005","10148011"
"1","22002","2","71148005","10148012"
"30","91002","8","71148006","10148013"
"1","22002","2","71148006","10148014"
"30","91002","8","71148007","10148015"
"1","22002","2","71148007","10148016"
"30","91002","8","71148008","10148017"
"1","22002","2","71148008","10148018"
"30","91002","8","71148009","10148019"
"1","22002","2","71148009","10148020"
"30","91002","8","71148010","10148021"
"1","22002","2","71148010","10148022"
"60","91002","8","71148016","10148023"
"2","22002","2","71148016","10148024"
"60","91002","8","71148017","10148025"
"2","22002","2","71148017","10148026"
"60","91002","8","71148018","10148027"
"2","22002","2","71148018","10148028"
"60","91002","8","71148019","10148029"
"2","22002","2","71148019","10148030"
"60","91002","8","71148020","10148031"
"2","22002","2","71148020","10148032"
"50000","94002","12","71148021","10148033"
"100000","94002","12","71148022","10148034"
"150000","94002","12","71148023","10148035"
"200000","94002","12","71148024","10148036"
"250000","94002","12","71148025","10148037"
"50","91002","8","71148026","10148038"
"1","31029","2","71148027","10148039"
"1","31029","2","71148028","10148040"
"2","31029","2","71148029","10148041"
"2","31029","2","71148030","10148042"
"4","31029","2","71148031","10148043"
"10","31029","2","71148033","10148044"
"2","31029","2","81148001","10148045"
"30","91002","8","81148001","10148046"
"200","61472","2","81148001","10148047"
"2","31029","2","81148002","10148048"
"30","91002","8","81148002","10148049"
"200","61472","2","81148002","10148050"
"2","31029","2","81148003","10148051"
"30","91002","8","81148003","10148052"
"120000","94002","12","81148003","10148053"
"100","91002","8","81148004","10148054"
"500000","94002","12","81148011","10148055"
"500000","94002","12","81148012","10148056"
"20","140001","4","81148013","10148057"
"1000000","94002","12","81148013","10148058"
"5","61482","2","61149001","10149001"
"5","61482","2","61149002","10149002"
"30","91002","8","71149001","10149003"
"1","22002","2","71149001","10149004"
"30","91002","8","71149002","10149005"
"1","22002","2","71149002","10149006"
"30","91002","8","71149003","10149007"
"1","22002","2","71149003","10149008"
"30","91002","8","71149004","10149009"
"1","22002","2","71149004","10149010"
"30","91002","8","71149005","10149011"
"1","22002","2","71149005","10149012"
"30","91002","8","71149006","10149013"
"1","22002","2","71149006","10149014"
"30","91002","8","71149007","10149015"
"1","22002","2","71149007","10149016"
"30","91002","8","71149008","10149017"
"1","22002","2","71149008","10149018"
"30","91002","8","71149009","10149019"
"1","22002","2","71149009","10149020"
"30","91002","8","71149010","10149021"
"1","22002","2","71149010","10149022"
"30","91002","8","71149011","10149023"
"1","22002","2","71149011","10149024"
"30","91002","8","71149012","10149025"
"1","22002","2","71149012","10149026"
"30","91002","8","71149013","10149027"
"1","22002","2","71149013","10149028"
"30","91002","8","71149014","10149029"
"1","22002","2","71149014","10149030"
"30","91002","8","71149015","10149031"
"1","22002","2","71149015","10149032"
"60","91002","8","71149016","10149033"
"2","22002","2","71149016","10149034"
"60","91002","8","71149017","10149035"
"2","22002","2","71149017","10149036"
"60","91002","8","71149018","10149037"
"2","22002","2","71149018","10149038"
"60","91002","8","71149019","10149039"
"2","22002","2","71149019","10149040"
"60","91002","8","71149020","10149041"
"2","22002","2","71149020","10149042"
"50000","94002","12","71149021","10149043"
"100000","94002","12","71149022","10149044"
"150000","94002","12","71149023","10149045"
"200000","94002","12","71149024","10149046"
"250000","94002","12","71149025","10149047"
"50","91002","8","71149026","10149048"
"1","31267","2","71149027","10149049"
"1","31267","2","71149028","10149050"
"1","31267","2","71149029","10149051"
"1","31267","2","71149030","10149052"
"1","31267","2","71149031","10149053"
"1","126701","1","71149032","10149054"
"4","31267","2","71149033","10149055"
"1","31267","2","81149001","10149056"
"25","91002","8","81149001","10149057"
"100","61482","2","81149001","10149058"
"1","31267","2","81149002","10149059"
"25","91002","8","81149002","10149060"
"1","31267","2","81149003","10149061"
"25","91002","8","81149003","10149062"
"100","61482","2","81149003","10149063"
"50","91002","8","81149004","10149064"
"120000","94002","12","81149004","10149065"
"5","61492","2","61150001","10150001"
"5","61492","2","61150002","10150002"
"30","91002","8","71150001","10150003"
"1","22002","2","71150001","10150004"
"30","91002","8","71150002","10150005"
"1","22002","2","71150002","10150006"
"30","91002","8","71150003","10150007"
"1","22002","2","71150003","10150008"
"30","91002","8","71150004","10150009"
"1","22002","2","71150004","10150010"
"30","91002","8","71150005","10150011"
"1","22002","2","71150005","10150012"
"30","91002","8","71150006","10150013"
"1","22002","2","71150006","10150014"
"30","91002","8","71150007","10150015"
"1","22002","2","71150007","10150016"
"30","91002","8","71150008","10150017"
"1","22002","2","71150008","10150018"
"30","91002","8","71150009","10150019"
"1","22002","2","71150009","10150020"
"30","91002","8","71150010","10150021"
"1","22002","2","71150010","10150022"
"60","91002","8","71150016","10150023"
"2","22002","2","71150016","10150024"
"60","91002","8","71150017","10150025"
"2","22002","2","71150017","10150026"
"60","91002","8","71150018","10150027"
"2","22002","2","71150018","10150028"
"60","91002","8","71150019","10150029"
"2","22002","2","71150019","10150030"
"60","91002","8","71150020","10150031"
"2","22002","2","71150020","10150032"
"50000","94002","12","71150021","10150033"
"100000","94002","12","71150022","10150034"
"150000","94002","12","71150023","10150035"
"200000","94002","12","71150024","10150036"
"250000","94002","12","71150025","10150037"
"50","91002","8","71150026","10150038"
"1","31047","2","71150027","10150039"
"1","31047","2","71150028","10150040"
"2","31047","2","71150029","10150041"
"2","31047","2","71150030","10150042"
"4","31047","2","71150031","10150043"
"10","31047","2","71150032","10150044"
"2","31047","2","81150001","10150045"
"30","91002","8","81150001","10150046"
"200","61492","2","81150001","10150047"
"2","31047","2","81150002","10150048"
"30","91002","8","81150002","10150049"
"200","61492","2","81150002","10150050"
"2","31047","2","81150003","10150051"
"30","91002","8","81150003","10150052"
"120000","94002","12","81150003","10150053"
"100","91002","8","81150004","10150054"
"500000","94002","12","81150011","10150055"
"500000","94002","12","81150012","10150056"
"20","140001","4","81150013","10150057"
"1000000","94002","12","81150013","10150058"
"5","61502","2","61151001","10151001"
"5","61502","2","61151002","10151002"
"30","91002","8","71151001","10151003"
"1","22002","2","71151001","10151004"
"30","91002","8","71151002","10151005"
"1","22002","2","71151002","10151006"
"30","91002","8","71151003","10151007"
"1","22002","2","71151003","10151008"
"30","91002","8","71151004","10151009"
"1","22002","2","71151004","10151010"
"30","91002","8","71151005","10151011"
"1","22002","2","71151005","10151012"
"30","91002","8","71151006","10151013"
"1","22002","2","71151006","10151014"
"30","91002","8","71151007","10151015"
"1","22002","2","71151007","10151016"
"30","91002","8","71151008","10151017"
"1","22002","2","71151008","10151018"
"30","91002","8","71151009","10151019"
"1","22002","2","71151009","10151020"
"30","91002","8","71151010","10151021"
"1","22002","2","71151010","10151022"
"30","91002","8","71151011","10151023"
"1","22002","2","71151011","10151024"
"30","91002","8","71151012","10151025"
"1","22002","2","71151012","10151026"
"30","91002","8","71151013","10151027"
"1","22002","2","71151013","10151028"
"30","91002","8","71151014","10151029"
"1","22002","2","71151014","10151030"
"30","91002","8","71151015","10151031"
"1","22002","2","71151015","10151032"
"60","91002","8","71151016","10151033"
"2","22002","2","71151016","10151034"
"60","91002","8","71151017","10151035"
"2","22002","2","71151017","10151036"
"60","91002","8","71151018","10151037"
"2","22002","2","71151018","10151038"
"60","91002","8","71151019","10151039"
"2","22002","2","71151019","10151040"
"60","91002","8","71151020","10151041"
"2","22002","2","71151020","10151042"
"50000","94002","12","71151021","10151043"
"100000","94002","12","71151022","10151044"
"150000","94002","12","71151023","10151045"
"200000","94002","12","71151024","10151046"
"250000","94002","12","71151025","10151047"
"50","91002","8","71151026","10151048"
"1","31270","2","71151027","10151049"
"1","31270","2","71151028","10151050"
"1","31270","2","71151029","10151051"
"1","31270","2","71151030","10151052"
"1","31270","2","71151031","10151053"
"1","127001","1","71151032","10151054"
"4","31270","2","71151033","10151055"
"1","31270","2","81151001","10151056"
"25","91002","8","81151001","10151057"
"100","61502","2","81151001","10151058"
"1","31270","2","81151002","10151059"
"25","91002","8","81151002","10151060"
"1","31270","2","81151003","10151061"
"25","91002","8","81151003","10151062"
"100","61502","2","81151003","10151063"
"50","91002","8","81151004","10151064"
"120000","94002","12","81151004","10151065"
"5","61512","2","61152001","10152001"
"5","61512","2","61152002","10152002"
"30","91002","8","71152001","10152003"
"1","22002","2","71152001","10152004"
"30","91002","8","71152002","10152005"
"1","22002","2","71152002","10152006"
"30","91002","8","71152003","10152007"
"1","22002","2","71152003","10152008"
"30","91002","8","71152004","10152009"
"1","22002","2","71152004","10152010"
"30","91002","8","71152005","10152011"
"1","22002","2","71152005","10152012"
"30","91002","8","71152006","10152013"
"1","22002","2","71152006","10152014"
"30","91002","8","71152007","10152015"
"1","22002","2","71152007","10152016"
"30","91002","8","71152008","10152017"
"1","22002","2","71152008","10152018"
"30","91002","8","71152009","10152019"
"1","22002","2","71152009","10152020"
"30","91002","8","71152010","10152021"
"1","22002","2","71152010","10152022"
"60","91002","8","71152016","10152023"
"2","22002","2","71152016","10152024"
"60","91002","8","71152017","10152025"
"2","22002","2","71152017","10152026"
"60","91002","8","71152018","10152027"
"2","22002","2","71152018","10152028"
"60","91002","8","71152019","10152029"
"2","22002","2","71152019","10152030"
"60","91002","8","71152020","10152031"
"2","22002","2","71152020","10152032"
"50000","94002","12","71152021","10152033"
"100000","94002","12","71152022","10152034"
"150000","94002","12","71152023","10152035"
"200000","94002","12","71152024","10152036"
"250000","94002","12","71152025","10152037"
"50","91002","8","71152026","10152038"
"1","31319","2","71152027","10152039"
"1","31319","2","71152028","10152040"
"2","31319","2","71152029","10152041"
"2","31319","2","71152030","10152042"
"4","31319","2","71152031","10152043"
"1","131901","1","71152032","10152044"
"10","31319","2","71152033","10152045"
"2","31319","2","81152001","10152046"
"30","91002","8","81152001","10152047"
"200","61512","2","81152001","10152048"
"2","31319","2","81152002","10152049"
"30","91002","8","81152002","10152050"
"200","61512","2","81152002","10152051"
"2","31319","2","81152003","10152052"
"30","91002","8","81152003","10152053"
"120000","94002","12","81152003","10152054"
"100","91002","8","81152004","10152055"
"500000","94002","12","81152011","10152056"
"500000","94002","12","81152012","10152057"
"20","140001","4","81152013","10152058"
"1000000","94002","12","81152013","10152059"
"5","61522","2","61153001","10153001"
"5","61522","2","61153002","10153002"
"30","91002","8","71153001","10153003"
"1","22002","2","71153001","10153004"
"30","91002","8","71153002","10153005"
"1","22002","2","71153002","10153006"
"30","91002","8","71153003","10153007"
"1","22002","2","71153003","10153008"
"30","91002","8","71153004","10153009"
"1","22002","2","71153004","10153010"
"30","91002","8","71153005","10153011"
"1","22002","2","71153005","10153012"
"30","91002","8","71153006","10153013"
"1","22002","2","71153006","10153014"
"30","91002","8","71153007","10153015"
"1","22002","2","71153007","10153016"
"30","91002","8","71153008","10153017"
"1","22002","2","71153008","10153018"
"30","91002","8","71153009","10153019"
"1","22002","2","71153009","10153020"
"30","91002","8","71153010","10153021"
"1","22002","2","71153010","10153022"
"30","91002","8","71153011","10153023"
"1","22002","2","71153011","10153024"
"30","91002","8","71153012","10153025"
"1","22002","2","71153012","10153026"
"30","91002","8","71153013","10153027"
"1","22002","2","71153013","10153028"
"30","91002","8","71153014","10153029"
"1","22002","2","71153014","10153030"
"30","91002","8","71153015","10153031"
"1","22002","2","71153015","10153032"
"60","91002","8","71153016","10153033"
"2","22002","2","71153016","10153034"
"60","91002","8","71153017","10153035"
"2","22002","2","71153017","10153036"
"60","91002","8","71153018","10153037"
"2","22002","2","71153018","10153038"
"60","91002","8","71153019","10153039"
"2","22002","2","71153019","10153040"
"60","91002","8","71153020","10153041"
"2","22002","2","71153020","10153042"
"50000","94002","12","71153021","10153043"
"100000","94002","12","71153022","10153044"
"150000","94002","12","71153023","10153045"
"200000","94002","12","71153024","10153046"
"50","91002","8","71153025","10153047"
"1","31098","2","71153026","10153048"
"1","31098","2","71153027","10153049"
"1","31098","2","71153028","10153050"
"1","31098","2","71153029","10153051"
"1","31098","2","71153030","10153052"
"1","109801","1","71153031","10153053"
"4","31098","2","71153032","10153054"
"1","31098","2","81153001","10153055"
"25","91002","8","81153001","10153056"
"100","61522","2","81153001","10153057"
"1","31098","2","81153002","10153058"
"25","91002","8","81153002","10153059"
"1","31098","2","81153003","10153060"
"25","91002","8","81153003","10153061"
"100","61522","2","81153003","10153062"
"50","91002","8","81153004","10153063"
"120000","94002","12","81153004","10153064"
"5","61532","2","61154001","10154001"
"5","61532","2","61154002","10154002"
"30","91002","8","71154001","10154003"
"1","22002","2","71154001","10154004"
"30","91002","8","71154002","10154005"
"1","22002","2","71154002","10154006"
"30","91002","8","71154003","10154007"
"1","22002","2","71154003","10154008"
"30","91002","8","71154004","10154009"
"1","22002","2","71154004","10154010"
"30","91002","8","71154005","10154011"
"1","22002","2","71154005","10154012"
"30","91002","8","71154006","10154013"
"1","22002","2","71154006","10154014"
"30","91002","8","71154007","10154015"
"1","22002","2","71154007","10154016"
"30","91002","8","71154008","10154017"
"1","22002","2","71154008","10154018"
"30","91002","8","71154009","10154019"
"1","22002","2","71154009","10154020"
"30","91002","8","71154010","10154021"
"1","22002","2","71154010","10154022"
"60","91002","8","71154016","10154023"
"2","22002","2","71154016","10154024"
"60","91002","8","71154017","10154025"
"2","22002","2","71154017","10154026"
"60","91002","8","71154018","10154027"
"2","22002","2","71154018","10154028"
"60","91002","8","71154019","10154029"
"2","22002","2","71154019","10154030"
"60","91002","8","71154020","10154031"
"2","22002","2","71154020","10154032"
"50000","94002","12","71154021","10154033"
"100000","94002","12","71154022","10154034"
"150000","94002","12","71154023","10154035"
"200000","94002","12","71154024","10154036"
"250000","94002","12","71154025","10154037"
"50","91002","8","71154026","10154038"
"1","31012","2","71154027","10154039"
"1","31012","2","71154028","10154040"
"2","31012","2","71154029","10154041"
"2","31012","2","71154030","10154042"
"4","31012","2","71154031","10154043"
"10","31012","2","71154032","10154044"
"2","31012","2","81154001","10154045"
"30","91002","8","81154001","10154046"
"200","61532","2","81154001","10154047"
"2","31012","2","81154002","10154048"
"30","91002","8","81154002","10154049"
"200","61532","2","81154002","10154050"
"2","31012","2","81154003","10154051"
"30","91002","8","81154003","10154052"
"120000","94002","12","81154003","10154053"
"100","91002","8","81154004","10154054"
"500000","94002","12","81154011","10154055"
"500000","94002","12","81154012","10154056"
"20","140001","4","81154013","10154057"
"1000000","94002","12","81154013","10154058"
"5","61542","2","61155001","10155001"
"5","61542","2","61155002","10155002"
"30","91002","8","71155001","10155003"
"1","22002","2","71155001","10155004"
"30","91002","8","71155002","10155005"
"1","22002","2","71155002","10155006"
"30","91002","8","71155003","10155007"
"1","22002","2","71155003","10155008"
"30","91002","8","71155004","10155009"
"1","22002","2","71155004","10155010"
